symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,source_book,period,limit,trigger,shares
STEX,2025-09-16,6.258719999999999,-915.9855575999997,-1.8321669606564912,tag_bb,0,1,2.2435897435897525,32246.0,1.0432149751327473,112.25902245131736,1.0,0.0028571428571425,-2.237179487179497,0.0,-0.7290385734112831,5.583756345177666,13.367174280879864,0.3670886075949367,1001893.3,12.373038949883076,-7.418397626112759,10.21577894524201,1.0469548004762583,0.0861730112175998,-0.0045354216430451,0.084731657865679,0.4380529434836936,1.0,16.0,3333.33375,-61.06571147321294,0.1331279344899466,Q2,3,-61.06571147321294,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,6.26,6.24,0.06666667499999998
CCUP,2025-09-18,16.7211133,-232.54216700000143,-0.4651203457846343,tag_bb,1,1,3.268307692307684,22945.0,1.4386602595401805,35.686453847238525,5.0,0.8286575032950522,2.031384615384625,1.0,0.8662211411238891,5.863192182410426,28.534201954397385,0.1415525114155249,416256.7,14.948576278225136,-18.094758064516128,11.3866728426777,2.532038523343888,0.1405067307256417,0.0151082506156646,0.4111168421372063,0.5907519971577638,3.0,18.0,3333.33375,-15.50281307118482,0.5379398104910649,Q5,1,-15.50281307118482,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,16.72,16.6711,0.066666675
CRCG,2025-09-18,10.03,-249.20014999999657,-0.498404785643064,tag_bb,1,1,3.63027806385169,142105.0,1.7315225408942103,34.31242644827546,4.0,0.929078014184396,2.7291452111225416,0.0,1.068191112466816,5.543478260869582,28.3695652173913,0.1379310344827584,1343427.75,15.137161424409538,-18.471872376154487,11.498012294583772,2.588969149997088,0.1405067307256417,0.0151082506156646,0.4111168421372063,0.5907519971577638,3.0,18.0,3333.33375,-16.61334541000102,0.5359614207054969,Q5,1,-16.61334541000102,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,10.03,10.0,0.066666675
SMU,2025-09-19,26.298659999999995,-655.1606399999899,-1.310485020909791,tag_bb,1,1,6.6737220447284304,161226.0,2.249403731574721,38.8273248007004,5.0,0.9162228472263776,4.153354632587856,1.0,2.174662612910379,7.145913564398794,23.08258451005561,0.3623016461515647,1056997.05,14.670809001401636,-18.35670035865668,9.987703450274502,2.7413794579653747,0.1404133890960623,-0.1268249966029067,0.0105698668196856,0.7375486991123286,4.0,19.0,3333.33375,-43.67738145967133,0.2672281157101762,Q3,2,-43.67738145967133,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,26.3,26.22,0.06666667500000001
NTSK,2025-09-19,24.30269,1033.601359999997,2.0675900486736185,eod,1,1,3.838217086256705,647673.0,1.4672528377908851,86.50869574812529,1.0,0.2150537634408595,-3.0127940569541907,1.0,-1.1847486954853883,7.736771898621619,11.204979991107155,0.2420634920634918,0.0,0.0,0.0,0.0,0.0,0.1404133890960623,-0.1268249966029067,0.0105698668196856,0.7375486991123286,4.0,19.0,3333.33375,68.9067659466778,0.140218186709364,Q2,3,68.9067659466778,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,24.3,24.23,0.066666675
IONZ,2025-09-22,4.563649999999999,-363.5748599999856,-0.7271591817952449,tag_bb,0,1,3.881278538812784,2439713.0,2.2023215574854174,33.82577974762249,4.0,0.9417647058823528,3.6552511415525095,1.0,1.1616093193841848,7.090464547677263,18.33740831295845,0.1466666666666664,8479238.25,15.642561626417276,-77.22308892355694,9.856527313600989,5.675651111702162,0.0951374207188153,0.0679553005134297,-0.2260057254783787,0.817684926536488,0.0,22.0,3333.33375,-24.23832702978954,0.3653448142603049,Q4,0,-24.23832702978954,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,4.56,4.55,0.066666675
ANGX,2025-09-22,6.7201,-1871.7180000000055,-3.743619886608841,stop,0,1,3.46153846153847,92531.0,2.11653680567644,88.15057959176144,2.0,0.3333333333333333,0.7692307692307665,1.0,-0.7721081012198211,8.333333333333332,19.5,0.0683760683760684,1409257.857142857,46.34340958398278,-68.11380917341182,17.29628420239257,0.9929829327594414,0.0951374207188153,0.0679553005134297,-0.2260057254783787,0.817684926536488,0.0,22.0,3333.33375,-124.78121559765036,0.3140491060692191,Q4,0,-124.78121559765036,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,6.72,6.7,0.066666675
BKKT,2025-09-23,16.108179999999997,-835.0846399999907,-1.6701762706897805,tag_bb,1,1,3.555555555555548,294033.0,2.161203444470364,58.16226443961129,4.0,0.8033928571428581,1.269206349206346,1.0,1.5624332999474868,7.142857142857148,24.69387755102041,0.6749311294765837,2063301.3,8.35623070999367,-0.8186397984886697,9.77510074296382,9.461429118471452,0.0854944428612044,0.0502467339622808,-0.0179953212164843,0.6984047345561558,1.0,23.0,3333.33375,-55.67231629237138,0.1693919394749241,Q2,3,-55.67231629237138,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,16.11,16.06,0.066666675
CRCA,2025-09-24,15.325839999999998,-1568.0433999999962,-3.136532809947115,stop,0,1,2.7595269382391585,53071.0,1.4199575506610385,60.057349001326166,3.0,1.0,0.3942181340341571,1.0,1.0914941081438172,5.255878284923926,17.28838174273858,0.0320012800512021,2978471.05,14.670880712807566,-17.372421281216074,11.555720763725883,1.0746936754681569,0.1203912716328168,-0.0564334085778781,0.196016344747509,0.7352644870480297,2.0,24.0,3333.33375,-104.53623973369474,0.6821145525238298,Q5,1,-104.53623973369474,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,15.33,15.28,0.066666675
CRCG,2025-09-24,9.71907,-1688.621908800002,-3.377588596439787,stop,0,1,2.990712074303402,31470.0,1.073464215768986,57.64187047019773,2.0,0.8298826777087687,-0.5087719298245489,1.0,1.1876911596576958,6.1336254107338295,17.196056955093102,0.0318471337579622,1662999.95,14.608235709241848,-16.607141320343903,11.663327158669787,1.1051467560176416,0.1203912716328168,-0.0564334085778781,0.196016344747509,0.7352644870480297,2.0,24.0,3333.33375,-112.57480799184935,0.6316184230389131,Q5,1,-112.57480799184935,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,9.72,9.69,0.06666667499999998
FOFO,2025-09-24,16.99082,772.9492475600026,1.5463007671201323,lock,1,1,3.305785123966956,15979.0,1.2454075231713502,19.155383778278328,3.0,0.7857142857142848,-0.7083825265643505,1.0,0.7114657134246078,5.808869456589629,35.3529044347283,0.7067137809187279,1604019.625,29.615992064215646,-4.131295981890212,13.257361773613018,0.7961822786301632,0.1203912716328168,-0.0564334085778781,0.196016344747509,0.7352644870480297,2.0,24.0,3333.33375,51.52995627857723,0.2622930478737514,Q3,2,51.52995627857723,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,16.99,16.94,0.066666675
IONZ,2025-09-25,4.047104999999999,421.39123380001257,0.8428172730878252,eod,1,1,5.203045685279189,2403581.0,2.5922877306417247,49.54443659285968,4.0,0.9268292682926802,2.0304568527918687,1.0,1.7584186104516415,7.356948228882834,12.534059945504088,0.3913043478260863,17140129.1,16.051234176593816,-74.21465968586388,9.63579630579649,3.689607740469119,0.1291832578497861,-0.1276634548162606,-0.4779912267433017,0.7744100962934001,3.0,25.0,3333.33375,28.09275243159445,0.1616661946793655,Q2,3,28.09275243159445,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,4.05,4.035,0.066666675
HYPD,2025-09-26,9.18748,-1341.0720600000104,-2.682237131400578,stop,0,1,2.330743618202008,41735.0,1.217772946091643,89.86883317234496,4.0,0.9523809523809535,1.5538290788013382,1.0,0.8668238013665529,6.501182033096914,16.31205673758866,0.3333333333333337,1142077.8,15.610982006052923,-39.93333333333334,13.380967175225386,0.8155871692804115,0.2987066155175853,0.1895498172885892,0.2218676392371456,0.7717805925925857,4.0,26.0,3333.33375,-89.40481517560119,0.5709640317536299,Q5,1,-89.40481517560119,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,9.19,9.16,0.066666675
BKKT,2025-09-29,20.06,11438.950040000009,22.88269629314306,scale_eod,1,1,4.986876640419943,235206.0,1.8257066636259,59.480274293617455,3.0,0.8532631578947384,4.255118110236225,1.0,1.4136363472601874,6.128133704735384,13.28300835654598,0.5452334018370167,2919208.7,10.319034283488977,-8.80804212541886,10.862189119732037,0.8352664199719602,0.093322897224397,-0.0105364561382458,0.3837901544226471,0.7285278374375727,0.0,29.0,3333.33375,762.5967646579174,0.2417102634725576,Q3,2,762.5967646579174,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,20.06,20.0,0.06666667499999998
ZURA,2025-09-30,3.3699797,13020.799611260198,26.04315200420629,scale_eod,1,1,7.173166926677074,183688.0,2.560349375276143,73.0289398594042,2.0,0.5654632448890812,1.7160686427457008,0.0,1.807225312153988,7.190635451505012,32.77591973244148,0.2346938775510207,1625416.3,9.171054504296528,-14.3048128342246,7.666680785701679,15.657046136426713,0.123695166837635,-0.0708984492849685,-0.1130062680810029,0.6512175484531886,1.0,30.0,3333.33375,868.0534159240099,0.120957241903947,Q2,3,868.0534159240099,2025-09,research/thermo/book_2025_26.csv,2025H2-2026-09,3.37,3.3599,0.066666675
RZLV,2025-10-02,5.58671,-88.52708760000021,-0.1770702255889427,tag_bb,1,1,3.703703703703707,2448019.0,1.8615481264120253,35.286039534876906,3.0,0.958999999999998,2.9962962962962867,1.0,1.47586418695874,6.719367588932822,25.494071146245066,0.0930232558139528,28861319.35,13.30258180985865,-36.09467455621301,8.757258876801087,3.266352305546974,0.1081331006607339,-0.0365415305681096,0.2991996409604308,0.7386119109487471,3.0,2.0,3333.33375,-5.901806577725743,0.4061650046446349,Q4,0,-5.901806577725743,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,5.59,5.57,0.066666675
CCUP,2025-10-02,15.976185199999998,8336.055471514808,16.675618328901052,scale_eod,1,1,2.9479099678456544,38180.0,0.9249676661291448,21.81027129710641,4.0,0.916230366492148,2.1864951768488736,1.0,0.9230999067551436,6.28844839371155,15.04647983595352,0.159587516467542,593003.65,14.525316779086134,-19.70131989341706,11.193676708572498,1.0460441516675318,0.1081331006607339,-0.0365415305681096,0.2991996409604308,0.7386119109487471,3.0,2.0,3333.33375,555.7371009014495,0.6270347842704993,Q5,1,555.7371009014495,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,15.98,15.9284,0.066666675
CRCG,2025-10-02,9.59871,8416.11826707,16.832344129850146,scale_eod,1,1,3.218884120171681,158030.0,1.1743815181079678,48.82876636672472,4.0,0.8666666666666639,2.253218884120161,0.0,0.6837446142024005,6.2713797035347865,15.164196123147097,0.1653507782540033,1864142.8,14.608771123842171,-19.79138876218835,11.244926435004828,0.9634197551818456,0.1081331006607339,-0.0365415305681096,0.2991996409604308,0.7386119109487471,3.0,2.0,3333.33375,561.0746212723188,0.5614265647153555,Q5,1,561.0746212723188,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,9.6,9.57,0.066666675
CRCA,2025-10-02,15.1453,8388.850672100001,16.77950168405369,scale_eod,1,1,2.9993183367416463,303317.0,1.2317866174668295,112.79934691163145,4.0,0.84090909090909,2.4539877300613457,0.0,1.4143887276923086,5.997109826589596,15.137283236994213,0.1599045346062049,3351325.9,14.684447587603122,-20.35830618892509,11.253804052615584,1.047968507031799,0.1081331006607339,-0.0365415305681096,0.2991996409604308,0.7386119109487471,3.0,2.0,3333.33375,559.2567813804224,0.5454218557145833,Q5,1,559.2567813804224,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,15.15,15.1,0.066666675
BTQ,2025-10-03,6.97085,-218.01015280000013,-0.4360644684651085,tag_bb,0,1,2.919708029197083,154459.0,1.3264483129077622,58.39070787785209,3.0,0.9239999999999996,1.2379562043795684,1.0,1.234990436355076,7.198748043818466,11.267605633802813,0.3611111111111109,5680126.4,17.05230871027789,-6.035665294924559,9.848138431434023,0.6558255464174177,0.1268675651875435,0.0986134121404826,0.1150593227936974,0.7553703214630986,4.0,3.0,3333.33375,-14.53401200341795,0.4823553432717259,Q5,1,-14.53401200341795,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,6.97,6.95,0.06666667500000001
DGNX,2025-10-03,17.502349999999996,-1397.6692799999814,-2.796081669032979,tag_bb,0,1,4.999999999999988,63767.0,1.5313949339543644,102.12120056827284,2.0,0.611764705882354,0.7058823529411823,0.0,1.3582385463532882,7.594936708860754,11.12215189873417,0.523530415979059,607502.65,16.14000909419745,-74.22289613343442,24.375307515234653,1.1179523249816277,0.1268675651875435,0.0986134121404826,0.1150593227936974,0.7553703214630986,4.0,3.0,3333.33375,-93.17796364724276,0.2299850112996027,Q3,2,-93.17796364724276,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,17.5,17.45,0.066666675
GMEX,2025-10-08,5.526529999999999,-1826.2274199999915,-3.652563181598563,stop,0,1,3.2667876588021727,27966.0,1.1904097783310748,115.13300591581468,0.0,0.8888888888888911,-0.3629764065335676,0.0,1.6372671182486955,9.76095617529881,11.15537848605577,0.7321428571428563,646696.2,18.594212621387527,-65.10471751287199,371.2392823865279,2.2004830088687704,0.0821919851997666,-0.0417748336466405,0.1688785270205636,0.641542441418029,2.0,8.0,3333.33375,-121.7485098852279,0.3440166520176205,Q4,0,-121.7485098852279,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,5.53,5.51,0.06666667499999998
DPRO,2025-10-13,12.968789999999998,3788.541665820007,7.577888793017712,scale_eod,1,1,2.558139534883721,222595.0,1.310726006078478,90.63752714168534,1.0,0.4545454545454555,-1.1627906976744211,0.0,-0.0315000727757603,7.410491257285601,24.063280599500423,0.1730103806228373,8967774.75,13.529680902347335,-10.416666666666666,8.107823311522035,1.0082335085412353,0.1725573299023668,0.0090819647317125,1.168417506355088,1.4999423864715038,0.0,13.0,3333.33375,252.56947595918095,0.3755991230987461,Q4,0,252.56947595918095,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,12.97,12.93,0.06666667499999998
QCLS,2025-10-15,4.80437,-511.2959099999989,-1.0226106648738524,tag_bb,0,1,4.130434782608704,53528.0,1.0390435637250863,60.98049172789042,5.0,1.0,4.130434782608704,1.0,2.6520310092527826,5.504587155963288,22.348623853211,0.6055008210180629,4113692.7,17.264214371982273,-48.54586129753915,14.113132070840932,0.1924786457675849,0.1402177499175108,-0.0404906871419716,0.6931126647841432,1.9843699107227115,2.0,15.0,3333.33375,-34.08639826079918,0.4225586719945343,Q4,0,-34.08639826079918,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,4.8,4.79,0.06666667500000001
ARCX,2025-10-16,28.94658,-1835.3617801082169,-3.6714032353489032,stop,0,1,8.455467869222097,49040.0,2.148684479433193,32.882468649762394,5.0,1.0,8.455467869222097,1.0,2.7592078809879594,5.261075949367082,27.05023734177216,0.1269760028077155,765774.7,16.298601204891987,-14.848000000000004,12.060409194103814,1.5707074156406575,0.1469661977745145,0.026993791427964,0.2480568877129291,1.4730835855870217,3.0,16.0,3333.33375,-122.35746730189594,0.3653828033481067,Q4,0,-122.35746730189594,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,28.95,28.86,0.066666675
RGTZ,2025-10-16,9.59871,8196.353351970005,16.39281149006962,scale_eod,1,1,5.193722943722951,784414.0,2.630534965426086,27.45044193196375,4.0,0.916649301937902,3.1385281385281294,1.0,1.895995987452628,6.206896551724149,27.356321839080472,0.2184873949579829,25273852.0,37.58470541784028,-54.68366846493379,23.55514893806676,1.615822431816092,0.1469661977745145,0.026993791427964,0.2480568877129291,1.4730835855870217,3.0,16.0,3333.33375,546.4236251009448,0.3344998738664995,Q4,0,546.4236251009448,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,9.6,9.57,0.066666675
OLOX,2025-10-16,3.2697799999999995,-1879.7226299999963,-3.7595801552397954,stop,0,1,3.4161490683229774,42677.0,1.020025591371794,53.294764218440896,2.0,0.3636363636363643,-0.931677018633548,1.0,0.2359818679875632,6.622516556291397,24.50331125827816,0.027027027027027,4359740.35,18.97098637384597,-69.33333333333333,25.762929118515142,0.2179462361789504,0.1469661977745145,0.026993791427964,0.2480568877129291,1.4730835855870217,3.0,16.0,3333.33375,-125.314857664355,0.4542363019536904,Q5,1,-125.314857664355,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,3.27,3.26,0.066666675
BTQ,2025-10-16,12.076119999999998,1583.6695631999953,3.167647224439629,lock,1,1,6.857638888888881,733304.0,2.57424603585096,12.397137048306432,3.0,0.8924050632911403,3.776041666666672,1.0,1.759007503607514,6.765523632993517,23.226135310472664,0.1899764574438366,11235051.642857144,21.337065396010395,-28.000000000000004,18.56659604049557,0.7357894972610686,0.1469661977745145,0.026993791427964,0.2480568877129291,1.4730835855870217,3.0,16.0,3333.33375,105.57798407724604,0.2674018558916691,Q3,2,105.57798407724604,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,12.08,12.04,0.066666675
HIMZ,2025-10-20,16.960729999999998,-1612.4805199999944,-3.226040388591753,stop,0,1,2.860548271752088,198995.0,1.3707337932881027,70.60704872908147,2.0,0.374999999999999,-1.0131108462455405,0.0,-0.14088716961486,6.337135614702167,39.79721166032954,0.0127388535031847,5661324.45,15.183342666524236,-40.00715051841258,13.23692840898089,3.324497856680869,0.2307807582796289,0.1873220440581447,0.4410060356116232,1.533617026798991,0.0,20.0,3333.33375,-107.49871477067065,0.4217521801454688,Q4,0,-107.49871477067065,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,16.96,16.91,0.06666667500000001
IRE,2025-10-23,16.048,5013.669752000019,10.029441674975113,scale_eod,1,1,4.0738383195416965,185957.0,1.9407173107425444,44.540140023970686,2.0,0.7812499999999993,0.9548058561425752,1.0,0.3516789034327891,5.01336898395722,40.374331550802125,0.3394039735099339,0.0,0.0,0.0,0.0,0.0,0.1302219760810676,0.0478977383286587,0.0479185384845837,0.8289707685794431,3.0,23.0,3333.33375,334.24469191391586,0.3254505677341788,Q4,0,334.24469191391586,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,16.05,16.0,0.066666675
SOLT,2025-10-23,18.44517,-1336.409400000001,-2.6735454322188428,stop,0,1,2.330743618202008,409715.0,0.7646983030383724,54.00283102714748,5.0,0.8333333333333334,1.664816870144288,1.0,1.3109871415677137,11.028958718422668,11.059765865680829,0.2590529247910865,9482816.0,10.807142063380008,-38.8335607557212,8.515479590373843,1.2789875918714442,0.1302219760810676,0.0478977383286587,0.0479185384845837,0.8289707685794431,3.0,23.0,3333.33375,-89.09397113674504,0.5674870051225526,Q5,1,-89.09397113674504,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,18.45,18.39,0.06666667499999998
NKLR,2025-10-24,10.300809999999998,-296.3241799999887,-0.5927689181724319,tag_bb,0,1,3.557312252964421,108284.0,1.9453751613157908,68.46862763301365,2.0,1.0,1.4822134387351815,0.0,1.770974005864525,6.638566912539505,19.87038988408852,0.7318237259373181,3848657.05,18.277251703669872,-53.8005021684547,12.774555129479031,0.6621725362617072,0.1744375129349944,0.0533217041657971,0.6996546385613978,0.827319133385449,4.0,24.0,3333.33375,-19.754947802700745,0.3000983244865087,Q4,0,-19.754947802700745,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,10.3,10.27,0.066666675
QUBX,2025-10-27,13.95173,862.7622864100038,1.7259025941585813,lock,0,1,3.6823104693140793,111262.0,1.9893920908917573,55.1389514822039,2.0,0.5098039215686272,-1.3718411552346534,0.0,0.2314451741618069,6.867283950617274,24.459104938271604,0.0252373891920881,3375797.3,23.09957330052323,-64.61420541645376,16.421287078156123,0.8799802642178783,0.0922765954330568,-0.0073235393200926,0.8091546696197885,0.8167019221066878,0.0,27.0,3333.33375,57.51749295035263,0.4124095078136247,Q4,0,57.51749295035263,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,13.95,13.91,0.066666675
FRMM,2025-10-28,21.87543,-523.717201500006,-1.0477412329723468,tag_bb,1,1,5.3235429095915565,122440.0,2.3950868130609577,61.239941972253206,2.0,0.8965517241379333,-0.458926112895814,1.0,1.968279187890033,5.520581113801456,16.0769975786925,0.3283231422633211,8113807.2,9.681919005672189,-4.763569770846901,205.49845260702736,0.4765373276308562,0.0822332513426658,-0.0392973059513725,0.2641410308796838,0.5490484600483962,1.0,28.0,3333.33375,-34.91448446431041,0.3026296568801007,Q4,0,-34.91448446431041,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,21.88,21.81,0.066666675
NEUP,2025-10-28,4.87458,503.3255549400066,1.0066799601196543,lock,1,1,2.2689075630252216,20780.0,1.2640024272121613,75.98697046830522,3.0,0.6907407407407393,1.3991596638655508,1.0,0.544209351911642,5.077262693156722,32.67108167770418,0.0,4603374.6,15.849817443103351,-77.75742509485804,23.26747982970913,0.5465959689658973,0.0822332513426658,-0.0392973059513725,0.2641410308796838,0.5490484600483962,1.0,28.0,3333.33375,33.55504119038006,0.6375230002475698,Q5,1,33.55504119038006,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,4.87,4.86,0.066666675
FRMI,2025-10-28,27.57247,-1549.7196436225,-3.1001282529276484,stop,1,1,7.797270955165693,520077.0,2.4759218160146257,46.03778136548474,4.0,0.9350000000000004,6.666666666666671,1.0,2.995773526588239,7.637431808644568,11.120436424674777,0.3132075471698108,8517018.631578946,14.482140055446065,-30.65674684170544,7.787892772993689,0.6051924062827174,0.0822332513426658,-0.0392973059513725,0.2641410308796838,0.5490484600483962,1.0,28.0,3333.33375,-103.31465582249702,0.2208246696009455,Q3,2,-103.31465582249702,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,27.57,27.49,0.066666675
QBTZ,2025-10-30,13.540499999999998,-2375.469719999991,-4.751744765702874,stop,0,1,4.416167664670658,247645.0,1.668965810157153,55.96188736597345,2.0,0.644067796610168,-0.5239520958083854,0.0,0.4209953960409442,6.7092651757188495,19.08945686900957,0.1589958158995812,4814090.882352941,28.52282339116364,-43.076267575628464,19.576052116726537,1.1582704058288693,0.1242871764877939,-0.1023541453428764,-0.5077175984521173,0.695515087870419,3.0,30.0,3333.33375,-158.36466779558037,0.3878041502460028,Q4,0,-158.36466779558037,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,13.54,13.5,0.066666675
RGTZ,2025-10-30,15.35593,-2085.988960000001,-4.172069031312336,stop,0,1,3.790849673202615,744659.0,1.838767803348173,33.48948256073865,2.0,0.7241379310344825,-0.9803921568627474,0.0,0.6197851453240681,6.102635228848826,19.316920943134527,0.2010411057260817,31981385.266666666,27.046783000674708,-24.963217263364392,19.29824711320488,0.7245000742400612,0.1242871764877939,-0.1023541453428764,-0.5077175984521173,0.695515087870419,3.0,30.0,3333.33375,-139.0659480499081,0.3626663519522016,Q4,0,-139.0659480499081,2025-10,research/thermo/book_2025_26.csv,2025H2-2026-09,15.36,15.31,0.06666667500000001
FRMI,2025-11-03,29.147179999999995,-353.5472499999956,-0.707272538887115,tag_bb,0,1,5.656272661348799,221335.0,1.9796496305302964,56.832657897895054,2.0,0.7051282051282066,3.698332124728075,0.0,0.587551275301651,5.227012590614259,14.917970240366271,0.0255754475703328,5440657.2,12.62419957001833,-14.850262426674906,9.247299719905516,0.5602567645688098,0.1779307528512548,-0.1400110842108221,0.5292789490660665,0.9161990937076744,0.0,3.0,3333.33375,-23.569819612893447,0.3861637907278457,Q4,0,-23.569819612893447,2025-11,research/thermo/book_2025_26.csv,2025H2-2026-09,29.15,29.06,0.06666667499999998
HIMZ,2025-11-05,12.898579999999995,-2254.4780633657106,-4.509416440746628,stop,0,1,7.077435470441296,426464.0,2.73396446034266,17.33295383809324,5.0,0.8764705882352957,6.20316402997503,1.0,1.9414707071069963,5.628847845206689,28.671943711521543,0.0705521472392634,7133917.7,14.86501056246524,-57.0611369324276,11.893875004984933,2.5757416573504903,0.1302853417878927,-0.0718539808586941,-0.0385048279130369,0.8368453377578936,2.0,5.0,3333.33375,-150.29855634503122,0.3358030806747784,Q4,0,-150.29855634503122,2025-11,research/thermo/book_2025_26.csv,2025H2-2026-09,12.9,12.86,0.066666675
SLNH,2025-11-05,3.22966,877.9327735399995,1.7559229144863535,lock,1,1,3.726708074534165,187839.0,1.8775686854391245,60.46038349863524,2.0,0.4158333333333334,-2.177018633540374,1.0,-0.1474098096891841,6.270627062706284,22.11221122112211,0.134328358208955,15492763.3,21.627193202379143,-37.352866787291575,15.695068328764336,0.3910996949136891,0.1302853417878927,-0.0718539808586941,-0.0385048279130369,0.8368453377578936,2.0,5.0,3333.33375,58.52885888543975,0.3041902261601367,Q4,0,58.52885888543975,2025-11,research/thermo/book_2025_26.csv,2025H2-2026-09,3.23,3.22,0.06666667500000001
VELO,2025-11-05,4.59374,4149.851520000003,8.299990857122959,eod,1,1,4.615384615384615,33809.0,1.6271597679782968,79.46620904533005,2.0,0.9523809523809534,0.4395604395604497,0.0,2.030609962876192,6.308411214953261,13.9018691588785,0.0420168067226896,1107472.85,20.06854563793457,-45.1145958986731,14.284546231239354,0.6625128552812829,0.1302853417878927,-0.0718539808586941,-0.0385048279130369,0.8368453377578936,2.0,5.0,3333.33375,276.65680258209613,0.591738834029676,Q5,1,276.65680258209613,2025-11,research/thermo/book_2025_26.csv,2025H2-2026-09,4.59,4.58,0.06666667499999998
BW,2025-11-06,5.185509999999999,-1124.0754069771372,-2.248209833059528,stop,0,1,6.666666666666663,605802.0,3.092210105656897,88.37114383644924,3.0,0.8588235294117645,0.4313725490196126,1.0,2.23375264099954,6.2499999999999964,16.874999999999993,0.0740740740740736,3253465.15,10.574932799585232,-8.10810810810811,8.924405505036791,8.980266470658215,0.155217526276103,0.0828713764098958,-0.1638182945187304,0.8805478815482086,3.0,6.0,3333.33375,-74.93836983243753,0.2606477924958358,Q3,2,-74.93836983243753,2025-11,research/thermo/book_2025_26.csv,2025H2-2026-09,5.19,5.17,0.066666675
IONZ,2025-11-07,4.37308,-2045.18201329714,-4.0905748024602415,stop,0,1,6.265060240963871,1920584.0,2.1038068043267355,22.097510892074595,4.0,0.9230769230769216,4.578313253012036,1.0,2.3166460584180792,9.210526315789489,18.94736842105264,0.2777777777777773,56832446.8,17.63604812271767,-18.785103426681527,13.44787862598053,0.8602993140883035,0.2680001796649195,-0.2425476486352958,-0.3580432934015571,1.0253435285863657,4.0,7.0,3333.33375,-136.34548459632612,0.2143772691605936,Q3,2,-136.34548459632612,2025-11,research/thermo/book_2025_26.csv,2025H2-2026-09,4.37,4.36,0.06666667500000001
CRWU,2025-11-12,10.14033,-2071.3883069999997,-4.143453911263242,stop,0,1,3.759643916913934,31891.0,1.7366037317757763,100.39487176162928,3.0,0.8684556695606443,-0.4945598417408401,1.0,1.763509710625211,7.7825159914712,27.292110874200432,0.0351562500000006,543510.5,13.27623674462893,-65.56128966327731,10.505738360657752,3.0941094974246126,0.1365342211708443,-0.0846950248974061,0.2620790629575349,1.0765456215938356,2.0,12.0,3333.33375,-138.09257106156917,0.5927189880022791,Q5,1,-138.09257106156917,2025-11,research/thermo/book_2025_26.csv,2025H2-2026-09,10.14,10.11,0.06666667499999998
