symbol,date,period,delay_s,status,fill_price,t_star,pnl_replay
FMST,2025-06-11,2025H1,20,filled,3.86,132.198151188,-186.54781075956842
FMST,2025-06-11,2025H1,30,filled,3.86,132.198151188,-186.54781075956842
FMST,2025-06-11,2025H1,45,filled,3.86,132.198151188,-186.54781075956842
FMST,2025-06-11,2025H1,60,filled,3.86,132.198151188,-186.54781075956842
FMST,2025-06-11,2025H1,90,filled,3.86,132.198151188,-186.54781075956842
ARAI,2025-06-12,2025H1,0,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,1,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,2,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,3,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,5,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,10,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,15,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,20,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,30,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,45,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,60,unfilled_no_tstar,,,0.0
ARAI,2025-06-12,2025H1,90,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,0,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,1,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,2,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,3,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,5,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,10,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,15,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,20,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,30,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,45,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,60,unfilled_no_tstar,,,0.0
ZENA,2025-06-12,2025H1,90,unfilled_no_tstar,,,0.0
UMAC,2025-06-13,2025H1,0,filled,9.12,2.351611204,-33.01605972700694
UMAC,2025-06-13,2025H1,1,filled,9.12,2.351611204,-33.01605972700694
UMAC,2025-06-13,2025H1,2,filled,9.12,2.351611204,-33.01605972700694
UMAC,2025-06-13,2025H1,3,skipped_guard,,2.351611204,0.0
UMAC,2025-06-13,2025H1,5,skipped_guard,,2.351611204,0.0
UMAC,2025-06-13,2025H1,10,skipped_guard,,2.351611204,0.0
UMAC,2025-06-13,2025H1,15,skipped_guard,,2.351611204,0.0
UMAC,2025-06-13,2025H1,20,skipped_guard,,2.351611204,0.0
UMAC,2025-06-13,2025H1,30,skipped_guard,,2.351611204,0.0
UMAC,2025-06-13,2025H1,45,filled,9.06,2.351611204,-33.01205972650694
UMAC,2025-06-13,2025H1,60,filled,9.06,2.351611204,-33.01205972650694
UMAC,2025-06-13,2025H1,90,skipped_guard,,2.351611204,0.0
URGN,2025-06-16,2025H1,0,filled,13.4,11.66048973,237.27642232621574
URGN,2025-06-16,2025H1,1,filled,13.4,11.66048973,237.27642232621574
URGN,2025-06-16,2025H1,2,filled,13.4,11.66048973,237.27642232621574
URGN,2025-06-16,2025H1,3,filled,13.4,11.66048973,237.27642232621574
URGN,2025-06-16,2025H1,5,filled,13.4,11.66048973,237.27642232621574
URGN,2025-06-16,2025H1,10,filled,13.4,11.66048973,237.27642232621574
URGN,2025-06-16,2025H1,15,skipped_guard,,11.66048973,0.0
URGN,2025-06-16,2025H1,20,skipped_guard,,11.66048973,0.0
URGN,2025-06-16,2025H1,30,skipped_guard,,11.66048973,0.0
URGN,2025-06-16,2025H1,45,skipped_guard,,11.66048973,0.0
URGN,2025-06-16,2025H1,60,skipped_guard,,11.66048973,0.0
URGN,2025-06-16,2025H1,90,skipped_guard,,11.66048973,0.0
RBNE,2025-06-17,2025H1,0,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,1,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,2,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,3,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,5,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,10,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,15,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,20,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,30,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,45,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,60,skipped_guard,,190.209145291,0.0
RBNE,2025-06-17,2025H1,90,skipped_guard,,190.209145291,0.0
XTIA,2025-06-17,2025H1,0,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,1,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,2,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,3,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,5,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,10,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,15,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,20,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,30,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,45,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,60,skipped_guard,,183.486387098,0.0
XTIA,2025-06-17,2025H1,90,skipped_guard,,183.486387098,0.0
INDO,2025-06-17,2025H1,0,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,1,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,2,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,3,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,5,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,10,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,15,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,20,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,30,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,45,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,60,skipped_guard,,48.388494628,0.0
INDO,2025-06-17,2025H1,90,skipped_guard,,48.388494628,0.0
HERE,2025-06-18,2025H1,0,missing_tick_data,,,
HERE,2025-06-18,2025H1,1,missing_tick_data,,,
HERE,2025-06-18,2025H1,2,missing_tick_data,,,
HERE,2025-06-18,2025H1,3,missing_tick_data,,,
HERE,2025-06-18,2025H1,5,missing_tick_data,,,
HERE,2025-06-18,2025H1,10,missing_tick_data,,,
HERE,2025-06-18,2025H1,15,missing_tick_data,,,
HERE,2025-06-18,2025H1,20,missing_tick_data,,,
HERE,2025-06-18,2025H1,30,missing_tick_data,,,
HERE,2025-06-18,2025H1,45,missing_tick_data,,,
HERE,2025-06-18,2025H1,60,missing_tick_data,,,
HERE,2025-06-18,2025H1,90,missing_tick_data,,,
TEMT,2025-06-24,2025H1,0,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,1,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,2,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,3,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,5,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,10,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,15,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,20,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,30,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,45,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,60,skipped_guard,,97.421554475,0.0
TEMT,2025-06-24,2025H1,90,skipped_guard,,97.421554475,0.0
MFI,2025-06-26,2025H1,0,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,1,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,2,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,3,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,5,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,10,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,15,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,20,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,30,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,45,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,60,unfilled_no_tstar,,,0.0
MFI,2025-06-26,2025H1,90,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,0,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,1,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,2,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,3,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,5,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,10,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,15,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,20,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,30,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,45,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,60,unfilled_no_tstar,,,0.0
NKTR,2025-06-30,2025H1,90,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
PRME,2025-07-03,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
SY,2025-07-03,2025H2-2026-09,0,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,1,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,2,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,3,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,5,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,10,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,15,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,20,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,30,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,45,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,60,filled,3.57,74.273427349,94.27116205384048
SY,2025-07-03,2025H2-2026-09,90,skipped_guard,,74.273427349,0.0
DAIC,2025-07-07,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
DAIC,2025-07-07,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
RGC,2025-07-08,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
ZEPP,2025-07-10,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
ZEPP,2025-07-10,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
ZEPP,2025-07-10,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
ZEPP,2025-07-10,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
ZEPP,2025-07-10,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
ZEPP,2025-07-10,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
ZEPP,2025-07-10,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
ZEPP,2025-07-10,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
