day,symbol,entry_m,ctrl,dist
2026-02-17,IONZ,0,HOOZ,2.081698569670426
2026-02-17,IONZ,0,NOWL,2.0870506164994955
2026-02-17,IONZ,0,DAMD,2.0963229533423324
2026-02-17,IONZ,0,BERZ,2.123090715139036
2026-02-18,JFB,0,ANPA,0.2724307850276695
2026-02-18,JFB,0,CHCT,0.8499140335866757
2026-02-18,JFB,0,HCKT,0.9434082570524529
2026-02-18,JFB,0,SHIP,0.9948800449289492
2026-02-18,JFB,0,EMAT,1.0576478397230051
2026-02-18,JFB,0,GNK,1.262154324371103
2026-02-18,JFB,0,CD,1.4028582474988733
2026-02-18,JFB,0,CRMLW,1.4997923354555567
2026-02-18,JFB,0,BBGI,1.7048372486360455
2026-02-18,JFB,0,ESQ,1.771407647947309
2026-02-18,JFB,0,PRG,1.9878280503999215
2026-02-18,JFB,0,BIOA,1.9939311226112784
2026-02-18,JFB,0,ROG,2.067029893292042
2026-02-18,JFB,0,AMBR,2.125743575494079
2026-02-18,JFB,0,ANDE,2.1578508072141958
2026-02-18,JFB,0,MCY,2.408862551810566
2026-02-18,JFB,0,OPLN,2.419158742030211
2026-02-18,JFB,0,KWR,2.468435233807579
2026-02-18,JFB,0,GSHD,2.4999633039362177
2026-02-18,JFB,0,NIC,2.554051212800064
2026-02-18,JFB,0,RBNE,2.5639774591206597
2026-02-18,JFB,0,TBBB,2.6416713782181525
2026-02-18,JFB,0,GOVX,2.787571321009666
2026-02-18,JFB,0,GTE,2.9022409451945457
2026-02-18,JFB,0,CSTM,2.9623552955077557
2026-02-18,CGTL,0,AGIG,0.15496682285318286
2026-02-18,CGTL,0,NBP,0.19117084851895694
2026-02-18,CGTL,0,GRO,0.23427509017897397
2026-02-18,CGTL,0,DFLI,0.337850268533453
2026-02-18,CGTL,0,HLLY,0.3892682895716151
2026-02-18,CGTL,0,TROO,0.4129896156656565
2026-02-18,CGTL,0,HYPD,0.45514774976750005
2026-02-18,CGTL,0,SLE,0.4722332489291423
2026-02-18,CGTL,0,BLZE,0.5063285635635466
2026-02-18,CGTL,0,RPAY,0.5399532282541442
2026-02-18,CGTL,0,GTE,0.6599805660758553
2026-02-18,CGTL,0,IKT,0.6836970037808819
2026-02-18,CGTL,0,CADL,0.6896410556253083
2026-02-18,CGTL,0,SRTA,0.716281014139988
2026-02-18,CGTL,0,FNKO,0.734865427860883
2026-02-18,CGTL,0,FMST,0.7469317171241007
2026-02-18,CGTL,0,BEAT,0.7951544365371943
2026-02-18,CGTL,0,BRSP,0.8083004795382942
2026-02-18,CGTL,0,UNCY,0.8193008546385032
2026-02-18,CGTL,0,BEEM,0.8209993071845361
2026-02-18,CGTL,0,GWH,0.8368527465614886
2026-02-18,CGTL,0,NAGE,0.8524744661163797
2026-02-18,CGTL,0,NEWP,0.8606037661564183
2026-02-18,CGTL,0,ZVIA,0.8776867326696183
2026-02-18,CGTL,0,DAVA,0.8820291298299261
2026-02-19,RBNE,0,ALVO,0.09092244462145316
2026-02-19,RBNE,0,KSCP,0.1495226942222765
2026-02-19,RBNE,0,BCTX,0.1621683674150345
2026-02-19,RBNE,0,SABS,0.19343526021274804
2026-02-19,RBNE,0,TGEN,0.21449420860757162
2026-02-19,RBNE,0,CVRX,0.2323069158798694
2026-02-19,RBNE,0,OM,0.2481977340255983
2026-02-19,RBNE,0,LFVN,0.2637233843907987
2026-02-19,RBNE,0,BCYC,0.2920481783988491
2026-02-19,RBNE,0,GOAI,0.3198146363723442
2026-02-19,RBNE,0,UUU,0.3275893614396006
2026-02-19,RBNE,0,VENU,0.34118883609744066
2026-02-19,RBNE,0,CPSH,0.3566145207064997
2026-02-19,RBNE,0,NDLS,0.3735588924411519
2026-02-19,RBNE,0,RPID,0.3909420877523888
2026-02-19,RBNE,0,IPW,0.39308372186328766
2026-02-19,RBNE,0,MCRP,0.3937448385326783
2026-02-19,RBNE,0,DTI,0.40739317503543826
2026-02-19,RBNE,0,SPHL,0.4192215201114795
2026-02-19,RBNE,0,PLCE,0.42977509826847426
2026-02-19,RBNE,0,NKLR,0.4465471068320084
2026-02-19,RBNE,0,IBG,0.4502189591116226
2026-02-19,RBNE,0,KRMD,0.4601456832452506
2026-02-19,RBNE,0,ILPT,0.4639578303947145
2026-02-19,RBNE,0,EDBL,0.46699806616271444
2026-02-23,SPAI,0,SSP,0.3994817932739325
2026-02-23,SPAI,0,FBIO,0.49318290755436234
2026-02-23,SPAI,0,KLXE,0.49616003904710015
2026-02-23,SPAI,0,PLAG,0.5288875828764448
2026-02-23,SPAI,0,CLAR,0.5366099151334056
2026-02-23,SPAI,0,ADIL,0.6230301296483206
2026-02-23,SPAI,0,CRCT,0.6763427390377663
2026-02-23,SPAI,0,IHRT,0.711585336141106
2026-02-23,SPAI,0,CVRX,0.7463246811159765
2026-02-23,SPAI,0,CINT,0.7982271731753123
2026-02-23,SPAI,0,AZ,0.8001043751342258
2026-02-23,SPAI,0,WDH,0.8173085970183809
2026-02-23,SPAI,0,AMPY,0.9003670998360624
2026-02-23,SPAI,0,MVO,0.9086521447300424
2026-02-23,SPAI,0,PBM,0.9216327280258378
2026-02-23,SPAI,0,ANPA,1.0062268868687851
2026-02-23,SPAI,0,MKDW,1.0293935316752605
2026-02-23,SPAI,0,ACEL,1.0914682705045216
2026-02-23,SPAI,0,POWW,1.164192061313087
2026-02-23,SPAI,0,GRCE,1.180581326836779
2026-02-23,SPAI,0,GANX,1.1865387063859236
2026-02-23,SPAI,0,SHMDW,1.2254414098692767
2026-02-23,SPAI,0,WKSP,1.2342419437522412
2026-02-23,SPAI,0,BDTX,1.2415188858615123
2026-02-23,SPAI,0,MTLS,1.2653906401399504
2026-02-24,BNAI,0,XPEV,0.25644537771837683
2026-02-24,BNAI,0,KVYO,0.2799852278461681
2026-02-24,BNAI,0,RHI,0.39067134251228763
2026-02-24,BNAI,0,VIAV,0.39082598358520215
2026-02-24,BNAI,0,TENB,0.545149064891413
2026-02-24,BNAI,0,XRAY,0.5938956589286786
2026-02-24,BNAI,0,NTLA,0.6003213702319563
2026-02-24,BNAI,0,AXTI,0.6214170396977194
2026-02-24,BNAI,0,CHWY,0.6345227372457947
2026-02-24,BNAI,0,ERAS,0.6526680891325789
2026-02-24,BNAI,0,FIVN,0.7160501792956131
2026-02-24,BNAI,0,LEGN,0.7257001028022718
2026-02-24,BNAI,0,PGY,0.7423608283425329
2026-02-24,BNAI,0,BOX,0.7475332559494321
2026-02-24,BNAI,0,GTX,0.7506728170059085
2026-02-24,BNAI,0,AS,0.7667795967105575
2026-02-24,BNAI,0,FROG,0.7759666786129804
2026-02-24,BNAI,0,HUN,0.7839924730391079
2026-02-24,BNAI,0,DOCU,0.786906331796327
2026-02-24,BNAI,0,NTNX,0.8039741588859868
2026-02-24,BNAI,0,AGI,0.8685348860624602
2026-02-24,BNAI,0,VNET,0.8713688761257656
2026-02-24,BNAI,0,PUMP,0.8764089695050536
2026-02-24,BNAI,0,AMX,0.8968002326340714
2026-02-24,BNAI,0,VERX,0.9369610835675677
2026-02-25,MST,0,UXRP,0.2697159951283681
2026-02-25,MST,0,DJTU,0.4627835849876236
2026-02-25,MST,0,BAIG,0.5820680890427845
2026-02-25,MST,0,QSU,0.784144441609172
2026-02-25,MST,0,ONDG,0.9059534134776412
2026-02-25,MST,0,CRMX,1.0513694891059733
2026-02-25,MST,0,RGTU,1.07556585896954
2026-02-25,MST,0,MSTW,1.1655002900365943
2026-02-25,MST,0,ORCU,1.1861638971355166
2026-02-25,MST,0,HOOX,1.2343358661493458
2026-02-25,MST,0,SOUX,1.2660553084506265
2026-02-25,MST,0,BULG,1.2998531449827166
2026-02-25,MST,0,MSTP,1.3537965414979691
2026-02-25,MST,0,MARO,1.3868939678960894
2026-02-25,MST,0,NBIG,1.4255925628161266
2026-02-25,MST,0,SOFX,1.4712805952813888
2026-02-25,MST,0,DKNX,1.4963348823938711
2026-02-25,MST,0,QPUX,1.53822365528316
2026-02-25,MST,0,SMCY,1.5520077060339283
2026-02-25,MST,0,CLSX,1.5575587953758694
2026-02-25,MST,0,DTCX,1.5900203779907889
2026-02-25,MST,0,JOBX,1.5949579576113662
2026-02-25,MST,0,GLNK,1.6123255128220007
2026-02-25,MST,0,CRWU,1.634703878189871
2026-02-25,MST,0,IONL,1.7395817450368871
2026-02-27,CRCD,0,ORCU,0.11796705745111202
2026-02-27,CRCD,0,RIOX,0.15287353776764911
2026-02-27,CRCD,0,CLSX,0.19255386894427717
2026-02-27,CRCD,0,CRMX,0.27148940792762444
2026-02-27,CRCD,0,SOFX,0.28478384541745116
2026-02-27,CRCD,0,TEMT,0.35911473027864327
2026-02-27,CRCD,0,ONDG,0.4133390059359203
2026-02-27,CRCD,0,RGTU,0.5181138013037621
2026-02-27,CRCD,0,HOOX,0.5915257568685766
2026-02-27,CRCD,0,PLTG,0.6609958249900827
2026-02-27,CRCD,0,RDTL,0.6928442530978516
2026-02-27,CRCD,0,NBIG,0.7064414384067752
2026-02-27,CRCD,0,JOBX,0.7076461377696397
2026-02-27,CRCD,0,CRDU,0.7891338589712631
2026-02-27,CRCD,0,IONL,0.79825308065764
2026-02-27,CRCD,0,SOUX,0.804035827411135
2026-02-27,CRCD,0,LUNL,0.833290272756348
2026-02-27,CRCD,0,QPUX,0.8475091276791376
2026-02-27,CRCD,0,OPEX,0.8490973646989315
2026-02-27,CRCD,0,NVDG,0.8664554812881957
2026-02-27,CRCD,0,HOOG,0.8764854898933394
2026-02-27,CRCD,0,LLYX,0.9058922779178284
2026-02-27,CRCD,0,CRWU,0.9608521029653923
2026-02-27,CRCD,0,RDWU,1.0124424703933816
2026-02-27,CRCD,0,CRMG,1.0403418116177754
2026-02-27,RGTZ,0,NVDQ,0.13217594059507753
2026-02-27,RGTZ,0,ETHT,0.31485228645339935
2026-02-27,RGTZ,0,UNHG,0.4826253139769343
2026-02-27,RGTZ,0,QBTX,0.5810104193752661
2026-02-27,RGTZ,0,NBIL,0.6151221028724181
2026-02-27,RGTZ,0,AAPU,0.6589854793311014
2026-02-27,RGTZ,0,SMCX,0.6902295304826587
2026-02-27,RGTZ,0,ROBN,0.7010860744742136
2026-02-27,RGTZ,0,PLTZ,0.7357980616258257
2026-02-27,RGTZ,0,OKLL,0.809440292944251
2026-02-27,RGTZ,0,IREX,0.8134688543224522
2026-02-27,RGTZ,0,ONDL,0.8816726489480033
2026-02-27,RGTZ,0,IONX,0.9007411128374012
2026-02-27,RGTZ,0,PLTU,0.9467706252595498
2026-02-27,RGTZ,0,SMU,0.9837725303037033
2026-02-27,RGTZ,0,APPX,1.0315939458481425
2026-02-27,RGTZ,0,PTIR,1.0442102016950843
2026-02-27,RGTZ,0,RKLX,1.0800339789462372
2026-02-27,RGTZ,0,ASTX,1.1908061185229935
2026-02-27,RGTZ,0,GUSH,1.2478874400519357
2026-02-27,RGTZ,0,RDTL,1.3139237787726308
2026-02-27,RGTZ,0,CWVX,1.355586345356134
2026-02-27,RGTZ,0,ETHU,1.4057686403457508
2026-02-27,RGTZ,0,CCUP,1.4662329945270856
2026-02-27,RGTZ,0,LABX,1.480163983070178
2026-02-27,IREZ,0,ROBN,0.12873795731123128
2026-02-27,IREZ,0,ONDL,0.4157280003107826
2026-02-27,IREZ,0,RKLX,0.48673448644309225
2026-02-27,IREZ,0,QBTX,0.5269983620833587
2026-02-27,IREZ,0,ASTX,0.6255735711355452
2026-02-27,IREZ,0,GUSH,0.6545879475487908
2026-02-27,IREZ,0,ETHT,0.6997814490632455
2026-02-27,IREZ,0,NVDQ,0.7120321642141372
2026-02-27,IREZ,0,AAPU,0.7129975366230088
2026-02-27,IREZ,0,CWVX,0.7622868528529891
2026-02-27,IREZ,0,NBIL,0.7847455539543353
2026-02-27,IREZ,0,PLTZ,0.7898101189177331
2026-02-27,IREZ,0,FAZ,0.9587531014388095
2026-02-27,IREZ,0,BEX,0.9729053524998328
2026-02-27,IREZ,0,PLTU,1.0007826825514572
2026-02-27,IREZ,0,UNHG,1.0437067132968507
2026-02-27,IREZ,0,UCTT,1.0801543280591055
2026-02-27,IREZ,0,NEBX,1.1189879032127172
2026-02-27,IREZ,0,RDTL,1.129947867109942
2026-02-27,IREZ,0,AVGX,1.2026915496359045
2026-02-27,IREZ,0,HOOG,1.242498945682962
2026-02-27,IREZ,0,IONL,1.2514432274399971
2026-02-27,IREZ,0,SMCX,1.2835290229858036
2026-02-27,IREZ,0,WDCX,1.2983076628717645
2026-02-27,IREZ,0,NAIL,1.3280366834513764
2026-02-27,IONZ,0,QBTX,0.15825847297303097
2026-02-27,IONZ,0,ETHT,0.38438079346567733
2026-02-27,IONZ,0,NBIL,0.3952114974100214
2026-02-27,IONZ,0,ROBN,0.516483065315938
2026-02-27,IONZ,0,NVDQ,0.5670571393239991
2026-02-27,IONZ,0,UNHG,0.6541726567525368
2026-02-27,IONZ,0,ONDL,0.6779072129891723
2026-02-27,IONZ,0,LABX,0.7809309031511014
2026-02-27,IONZ,0,SMCX,0.8939949664414897
2026-02-27,IONZ,0,CRWU,0.9303188668689995
2026-02-27,IONZ,0,CLSX,1.0114692255222506
2026-02-27,IONZ,0,OKLL,1.013205728903082
2026-02-27,IONZ,0,NOWL,1.0139942225228413
2026-02-27,IONZ,0,CRDU,1.0140033400295794
2026-02-27,IONZ,0,IREX,1.0172342902812832
2026-02-27,IONZ,0,CRMG,1.017592376094718
2026-02-27,IONZ,0,RKLX,1.019093405698039
2026-02-27,IONZ,0,NBIG,1.0261831696386006
2026-02-27,IONZ,0,GUSH,1.0441220040931047
2026-02-27,IONZ,0,SMU,1.049301938894248
2026-02-27,IONZ,0,SOFX,1.0510171014161847
2026-02-27,IONZ,0,ADBG,1.1015080799007222
2026-02-27,IONZ,0,RDTL,1.1101583428137998
2026-02-27,IONZ,0,CWVX,1.151820909397303
2026-02-27,IONZ,0,IONX,1.1718900277099262
2026-03-03,UMAC,0,TALO,0.10170048793101483
2026-03-03,UMAC,0,VET,0.3610055775257828
2026-03-03,UMAC,0,CRK,0.48691157346602454
2026-03-03,UMAC,0,SSL,0.5986048229518883
2026-03-03,UMAC,0,NOG,0.8077823710420691
2026-03-03,UMAC,0,QNST,0.9268289736133499
2026-03-03,UMAC,0,WCLD,0.9361245842750683
2026-03-03,UMAC,0,INDO,0.9669424268640396
2026-03-03,UMAC,0,SPPP,1.013514776790481
2026-03-03,UMAC,0,AMLX,1.0362606768379923
2026-03-03,UMAC,0,HRB,1.1243879905464151
2026-03-03,UMAC,0,PBF,1.2771076362587879
2026-03-03,UMAC,0,RGNX,1.307548317193226
2026-03-03,UMAC,0,RAL,1.327362706450813
2026-03-03,UMAC,0,URGN,1.3415968854998468
2026-03-03,UMAC,0,DBX,1.3638128034253838
2026-03-03,UMAC,0,EPC,1.3694676949610858
2026-03-03,UMAC,0,KMPR,1.4999576428624475
2026-03-03,UMAC,0,VNET,1.5338743813037627
2026-03-03,UMAC,0,RNAZ,1.6817306944544632
2026-03-03,UMAC,0,EGY,1.7082669412957916
2026-03-03,UMAC,0,FINV,1.716879839194614
2026-03-03,UMAC,0,DINO,1.7284885428084524
2026-03-03,UMAC,0,BCAX,1.740588883335704
2026-03-03,UMAC,0,EH,1.7437514354652284
2026-03-03,GDXD,0,AMZU,0.1619525529398067
2026-03-03,GDXD,0,SVIX,0.23886670482630334
2026-03-03,GDXD,0,VIXY,0.32391486867522534
2026-03-03,GDXD,0,UCO,0.3653746046401425
2026-03-03,GDXD,0,SDOW,0.3908037085612235
2026-03-03,GDXD,0,MSFU,0.44344520029777534
2026-03-03,GDXD,0,JETS,0.48534833878150385
2026-03-03,GDXD,0,PTIR,0.5249398999759203
2026-03-03,GDXD,0,ETHU,0.6407340850793117
2026-03-03,GDXD,0,FNGU,0.6418278883064197
2026-03-03,GDXD,0,TSLT,0.6778072227815404
2026-03-03,GDXD,0,IONX,0.679299924729448
2026-03-03,GDXD,0,ARKG,0.7967460350934861
2026-03-03,GDXD,0,KOLD,0.8038460117300223
2026-03-03,GDXD,0,URA,0.8360202673153099
2026-03-03,GDXD,0,METU,0.8894137622486618
2026-03-03,GDXD,0,APPX,0.8907239428243381
2026-03-03,GDXD,0,VXX,0.9015441667805324
2026-03-03,GDXD,0,PLTZ,0.9095369080856281
2026-03-03,GDXD,0,BITU,0.984986281126901
2026-03-03,GDXD,0,UDOW,1.0533492618228184
2026-03-03,GDXD,0,TSLQ,1.057385293317794
2026-03-03,GDXD,0,SPXU,1.0601440070953538
2026-03-03,GDXD,0,SNXX,1.0692362650468374
2026-03-03,GDXD,0,XRPT,1.0718841606025866
2026-03-03,CORD,0,OKLS,0.6574956602907975
2026-03-03,CORD,0,GDXY,0.7002519308477946
2026-03-03,CORD,0,PLTM,0.826557793422467
2026-03-03,CORD,0,GUSH,0.8407976472140386
2026-03-03,CORD,0,SRTY,0.8658369289297458
2026-03-03,CORD,0,FAZ,1.0376146501310544
2026-03-03,CORD,0,PLTZ,1.0974576505265081
2026-03-03,CORD,0,UCO,1.3739259552097391
2026-03-03,CORD,0,VIXY,1.4511392353805879
2026-03-03,CORD,0,SVXY,1.4996513920331345
2026-03-03,CORD,0,SBIT,1.5646357971591764
2026-03-03,CORD,0,BERZ,1.6949721641887616
2026-03-03,CORD,0,REMX,1.6976160064284085
2026-03-03,CORD,0,APLZ,1.7281720354444787
2026-03-03,CORD,0,DAMD,1.787363135003722
2026-03-03,CORD,0,SDOW,1.9131204353983273
2026-03-03,CORD,0,FLKR,1.9869122966152974
2026-03-03,CORD,0,ETHD,2.031485604601874
2026-03-03,CORD,0,HOOZ,2.1671870985704476
2026-03-03,CORD,0,TSLQ,2.2931291376237852
2026-03-03,CORD,0,TSLZ,2.306890445611174
2026-03-03,CORD,0,SMST,2.3580683634388735
2026-03-03,CORD,0,NBIZ,2.360652729248757
2026-03-03,CORD,0,VXX,2.4238608936176362
2026-03-03,CORD,0,PLTY,2.484817096448379
2026-03-05,IREZ,0,ONDL,0.2060479755419018
2026-03-05,IREZ,0,ROBN,0.2206952986842592
2026-03-05,IREZ,0,CWVX,0.23121921529189127
2026-03-05,IREZ,0,BMNZ,0.28601884934619237
2026-03-05,IREZ,0,IONZ,0.3046599745211327
2026-03-05,IREZ,0,PLTZ,0.37167956503672883
2026-03-05,IREZ,0,ETHT,0.41546852590399963
2026-03-05,IREZ,0,SRTY,0.4936586944858079
2026-03-05,IREZ,0,RKLX,0.532758357903008
2026-03-05,IREZ,0,METU,0.5638457592295825
2026-03-05,IREZ,0,LABD,0.5955256567359095
2026-03-05,IREZ,0,QBTX,0.6819454697798388
2026-03-05,IREZ,0,FBL,0.6956033832373141
2026-03-05,IREZ,0,SPYU,0.7613810785386477
2026-03-05,IREZ,0,JETS,0.7894894529353036
2026-03-05,IREZ,0,NVDQ,0.7903093224409599
2026-03-05,IREZ,0,QBTZ,0.7946288921691842
2026-03-05,IREZ,0,GDXD,0.855890426209077
2026-03-05,IREZ,0,BULZ,0.8575357471057754
2026-03-05,IREZ,0,NBIL,0.9031294250806892
2026-03-05,IREZ,0,BEX,0.9271229118905722
2026-03-05,IREZ,0,SBIT,0.9763929773631266
2026-03-05,IREZ,0,UCTT,0.99333136844727
2026-03-05,IREZ,0,NEBX,1.0394356279976402
2026-03-05,IREZ,0,GDXY,1.0490900199453321
2026-03-05,DUOG,0,NOWL,1.3435137131302701
2026-03-05,DUOG,0,ADBG,1.5679633165893487
2026-03-05,DUOG,0,NVOX,1.6817150197770196
2026-03-05,DUOG,0,OKLS,1.7609147890445636
2026-03-05,DUOG,0,DAPP,1.9923860333850727
2026-03-05,DUOG,0,DKNX,2.0615946347600937
2026-03-05,DUOG,0,MEME,2.159496789617504
2026-03-05,DUOG,0,QBTZ,2.3287731948060983
2026-03-05,DUOG,0,SPYU,2.4642424658626467
2026-03-05,DUOG,0,APLZ,2.6546989768635596
2026-03-05,DUOG,0,AVL,2.690086851636429
2026-03-05,DUOG,0,IONZ,2.700551754136687
2026-03-05,DUOG,0,ASTN,2.7235476820941247
2026-03-05,DUOG,0,AVGX,2.739269020039799
2026-03-05,DUOG,0,PALU,2.74892944406882
2026-03-05,DUOG,0,USGG,2.7990473106887137
2026-03-05,DUOG,0,DAMD,2.8021481830168167
2026-03-05,DUOG,0,FBL,2.9002176082333992
2026-03-05,DUOG,0,BITQ,2.9622847816656206
2026-03-05,DUOG,0,NBIZ,3.014833990052452
2026-03-05,DUOG,0,MVLL,3.0345854193572466
2026-03-05,DUOG,0,RKLZ,3.0692083703839144
2026-03-05,DUOG,0,ETHD,3.0745683872062535
2026-03-05,DUOG,0,RBLU,3.1128520579825287
2026-03-05,DUOG,0,LABD,3.1150265622640303
2026-03-05,CORD,0,IONZ,0.26263305622715727
2026-03-05,CORD,0,LABD,0.6618181691896194
2026-03-05,CORD,0,OKLS,0.6922936040298473
2026-03-05,CORD,0,FBL,0.7376303015312895
2026-03-05,CORD,0,NVDQ,0.7482824041469844
2026-03-05,CORD,0,QBTZ,0.7526019738752088
2026-03-05,CORD,0,NVOX,0.7714933732973912
2026-03-05,CORD,0,METU,1.0733152992653574
2026-03-05,CORD,0,DAPP,1.2012405500364238
2026-03-05,CORD,0,ADBG,1.256516674640106
2026-03-05,CORD,0,AVGX,1.293834244386404
2026-03-05,CORD,0,GDXD,1.365359966244852
2026-03-05,CORD,0,VIXY,1.5933717122539033
2026-03-05,CORD,0,APLZ,1.7089282999680546
2026-03-05,CORD,0,AVL,1.744316174740924
2026-03-05,CORD,0,KOLD,1.8278320971085376
2026-03-05,CORD,0,DAMD,1.8563775061213117
2026-03-05,CORD,0,BITQ,2.0165141047701156
2026-03-05,CORD,0,BOIL,2.046567043553832
2026-03-05,CORD,0,ETHD,2.0466061389719163
2026-03-05,CORD,0,NBIZ,2.1009506139512184
2026-03-05,CORD,0,RBLU,2.1670813810870238
2026-03-05,CORD,0,USGG,2.3248399520675016
2026-03-05,CORD,0,SSG,2.3949256719859564
2026-03-05,CORD,0,UBRL,2.4424877323016325
2026-03-05,RGTZ,0,LABD,0.2303901331947351
2026-03-05,RGTZ,0,ETHT,0.30231149879761654
2026-03-05,RGTZ,0,IONZ,0.35319945098873484
2026-03-05,RGTZ,0,NVDQ,0.42517379889978546
2026-03-05,RGTZ,0,PLTZ,0.4537446248096133
2026-03-05,RGTZ,0,METU,0.4727724872143466
2026-03-05,RGTZ,0,CWVX,0.5053886281994551
2026-03-05,RGTZ,0,ONDL,0.5711834990830762
2026-03-05,RGTZ,0,BMNZ,0.5731753208748533
2026-03-05,RGTZ,0,ROBN,0.5858308222254336
2026-03-05,RGTZ,0,JETS,0.6984161809200677
2026-03-05,RGTZ,0,QBTZ,0.7249780103193233
2026-03-05,RGTZ,0,SMCX,0.7436955675929604
2026-03-05,RGTZ,0,GDXD,0.7648171541938411
2026-03-05,RGTZ,0,NBIL,0.7673501145238464
2026-03-05,RGTZ,0,QBTX,0.7730187417950747
2026-03-05,RGTZ,0,SRTY,0.8095934654470294
2026-03-05,RGTZ,0,TECS,0.8510286918034331
2026-03-05,RGTZ,0,PTIR,0.8813949155602212
2026-03-05,RGTZ,0,SVIX,0.8827835406882785
2026-03-05,RGTZ,0,RKLX,0.8978938814441824
2026-03-05,RGTZ,0,IREX,0.95029545340231
2026-03-05,RGTZ,0,OKLL,0.96145111187476
2026-03-05,RGTZ,0,VIXY,0.9928289002028925
2026-03-05,RGTZ,0,SBIT,0.998611168446986
2026-03-06,BMNZ,0,CORD,0.1933439660609224
2026-03-06,BMNZ,0,PLTZ,0.5152953150957096
2026-03-06,BMNZ,0,IONZ,0.5395234108019777
2026-03-06,BMNZ,0,RGTZ,0.5690979138719059
2026-03-06,BMNZ,0,LABD,0.8281379838636478
2026-03-06,BMNZ,0,GDXD,0.8313827790510455
2026-03-06,BMNZ,0,OKLS,0.9025095993777605
2026-03-06,BMNZ,0,NVDQ,1.0776126962593064
2026-03-06,BMNZ,0,BERZ,1.204212773551642
2026-03-06,BMNZ,0,VIXY,1.3918606344386228
2026-03-06,BMNZ,0,TECS,1.4705476044461685
2026-03-06,BMNZ,0,DAMD,1.694863992280724
2026-03-06,BMNZ,0,APLZ,1.7469907507053928
2026-03-06,BMNZ,0,ETHD,1.8270174689723482
2026-03-06,BMNZ,0,HOOZ,1.8978493010164916
2026-03-06,BMNZ,0,OILU,1.9700474306773805
2026-03-06,BMNZ,0,SMST,2.0472843408420256
2026-03-06,BMNZ,0,SSG,2.105646028889334
2026-03-06,BMNZ,0,NBIZ,2.283737616492472
2026-03-06,BMNZ,0,CONI,2.288048634120093
2026-03-06,BMNZ,0,VXX,2.3583581304475794
2026-03-06,BMNZ,0,SMCZ,2.392754537925766
2026-03-06,BMNZ,0,ASTN,2.444386103276105
2026-03-06,BMNZ,0,UVXY,2.526000443360899
2026-03-06,BMNZ,0,EDZ,2.5502510360850086
2026-03-09,ANTX,0,MVO,0.24858210812186854
2026-03-09,ANTX,0,AGEN,0.2868400086470546
2026-03-09,ANTX,0,NEOV,0.3452605444200125
2026-03-09,ANTX,0,WCT,0.4552240210752512
2026-03-09,ANTX,0,AIRS,0.45944884496729066
2026-03-09,ANTX,0,MENS,0.4951804537442399
2026-03-09,ANTX,0,ELDN,0.5503246982016738
2026-03-09,ANTX,0,BRR,0.5988347508487677
2026-03-09,ANTX,0,SSP,0.641026013456212
2026-03-09,ANTX,0,SPAI,0.6870573367536992
2026-03-09,ANTX,0,AMTX,0.7259887886408436
2026-03-09,ANTX,0,BIYA,0.7684049093063197
2026-03-09,ANTX,0,AVIR,0.7772192247463654
2026-03-09,ANTX,0,OSTX,0.7903013207436598
2026-03-09,ANTX,0,GRNT,0.818691529775537
2026-03-09,ANTX,0,SPRO,0.8263594520899202
2026-03-09,ANTX,0,BNC,0.8960488035955301
2026-03-09,ANTX,0,NDRA,0.9110458313612393
2026-03-09,ANTX,0,KLXE,0.9330561854687781
2026-03-09,ANTX,0,BCHT,0.9741595126131928
2026-03-09,ANTX,0,SMJF,0.9997284778959583
2026-03-09,ANTX,0,OPTX,1.0051196816032815
2026-03-09,ANTX,0,BESS,1.0525999549699923
2026-03-09,ANTX,0,ROLR,1.0868260108095198
2026-03-09,ANTX,0,VTEX,1.1108825249361889
2026-03-11,IRE,0,CRCG,0.14360279352683203
2026-03-11,IRE,0,MSTU,0.6684054268095327
2026-03-11,IRE,0,CRWG,0.7654237752598563
2026-03-11,IRE,0,TSLG,1.0495704394020429
2026-03-11,IRE,0,BMNG,1.221773197244413
2026-03-11,IRE,0,SMCL,1.73652049398225
2026-03-11,IRE,0,AMDL,1.7628285564900634
2026-03-11,IRE,0,MSTX,1.7912074818355048
2026-03-11,IRE,0,BOIL,1.9677700597376224
2026-03-11,IRE,0,TSLL,2.1709002088947136
2026-03-11,IRE,0,CCUP,2.29804625185359
2026-03-11,IRE,0,JDST,2.3102961416352334
2026-03-11,IRE,0,XXRP,2.3704515635883325
2026-03-11,IRE,0,FIGG,2.536187145857705
2026-03-11,IRE,0,OKLL,2.721887797016678
2026-03-11,IRE,0,ADBG,2.7923794716979806
2026-03-11,IRE,0,SNXX,3.032348540365067
2026-03-11,IRE,0,SMCX,3.204616611828536
2026-03-11,IRE,0,CRMG,3.2172368048817255
2026-03-11,IRE,0,DUST,3.3052135310940347
2026-03-11,IRE,0,LABD,3.4207792512792867
2026-03-11,IRE,0,CRCA,3.434446737696806
2026-03-11,IRE,0,TSLT,3.4976757420234232
2026-03-11,IRE,0,AMZU,3.6034346675524986
2026-03-11,IRE,0,DUOG,3.632762174982045
2026-03-11,IREX,0,TSLT,0.2285545141931622
2026-03-11,IREX,0,LABD,0.3054510049372987
2026-03-11,IREX,0,AMZU,0.5664756954856176
2026-03-11,IREX,0,CRDU,0.6113211448313285
2026-03-11,IREX,0,TSLR,0.6360472252070619
