symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl
ARBB,2025-09-22,14:56:00,10.87,10.42,11.96,3453,15:00:00,11.51,trail_stop,2211.63,5.89,False,,0,0.00
USGO,2025-09-22,09:55:00,10.76,10.38,11.51,3333,09:56:00,10.35,stop,-1369.83,-3.82,False,,0,0.00
AGH,2025-09-23,09:47:00,2.52,2.48,2.62,5000,09:53:00,2.65,trail_stop,627.96,4.98,False,,0,0.00
CTW,2025-09-23,11:01:00,2.34,2.28,2.44,5000,11:28:00,2.54,exhaust+trail_stop,1045.01,8.92,True,2.56,2500,553.15
DBGI,2025-09-24,11:11:00,6.51,6.33,6.78,5000,11:19:00,6.31,stop,-977.45,-3.00,False,,0,0.00
LTRN,2025-09-24,10:16:00,4.49,4.35,4.86,5000,10:21:00,4.33,stop,-812.62,-3.62,False,,0,0.00
AGH,2025-09-25,10:58:00,2.18,2.09,2.40,10000,11:17:00,2.28,trail_stop,929.95,4.26,False,,0,0.00
FOFO,2025-09-25,10:50:00,28.03,27.22,29.30,3921,11:02:00,31.00,exhaust+trail_stop,12442.53,11.32,True,31.40,1960,6609.12
SPRC,2025-09-25,14:30:00,5.47,5.39,5.63,10000,14:37:00,5.53,trail_stop,624.46,1.14,False,,0,0.00
WHLR,2025-09-25,14:33:00,7.01,6.87,7.33,10000,14:43:00,6.85,stop,-1576.10,-2.25,False,,0,0.00
BBLG,2025-09-26,11:09:00,2.45,2.39,2.60,10000,11:21:00,2.38,stop,-704.18,-2.87,False,,0,0.00
INDP,2025-09-26,14:27:00,4.02,3.82,4.42,10000,14:34:00,3.81,stop,-2146.82,-5.34,False,,0,0.00
MRM,2025-09-26,14:24:00,2.91,2.83,3.11,10000,15:10:00,3.11,trail_stop,1948.29,6.69,False,,0,0.00
RYOJ,2025-09-26,11:06:00,2.39,2.34,2.48,10000,11:16:00,2.50,trail_stop,1065.01,4.45,False,,0,0.00
MNDR,2025-09-30,10:28:00,4.50,4.39,4.77,10000,10:32:00,4.38,stop,-1248.78,-2.77,False,,0,0.00
YAAS,2025-09-30,11:08:00,3.18,3.12,3.32,10000,11:11:00,3.11,stop,-775.25,-2.44,False,,0,0.00
SCLX,2025-10-01,10:18:00,19.84,19.37,20.78,3987,10:42:00,19.32,stop,-2101.73,-2.66,False,,0,0.00
AQMS,2025-10-02,09:52:00,7.47,7.23,7.88,5000,10:55:00,7.21,stop,-1305.72,-3.50,False,,0,0.00
BQ,2025-10-02,10:41:00,11.35,10.89,12.49,2204,10:57:00,11.90,trail_stop,1207.38,4.83,False,,0,0.00
BRLS,2025-10-02,14:28:00,4.36,4.19,4.80,5000,14:38:00,4.17,stop,-956.56,-4.38,False,,0,0.00
CTW,2025-10-02,10:18:00,2.43,2.36,2.53,5000,10:45:00,2.35,stop,-397.55,-3.27,False,,0,0.00
KLRS,2025-10-02,10:05:00,6.90,6.57,7.58,3654,12:28:00,7.27,trail_stop,1354.73,5.38,False,,0,0.00
PHOE,2025-10-02,11:04:00,10.21,9.91,10.82,4081,11:12:00,9.88,stop,-1346.44,-3.23,False,,0,0.00
QCLS,2025-10-02,10:35:00,4.65,4.54,4.93,5000,10:46:00,4.53,stop,-641.35,-2.76,False,,0,0.00
QNTM,2025-10-02,14:38:00,18.95,18.48,19.59,3921,14:59:00,18.43,stop,-2036.51,-2.74,False,,0,0.00
EPSM,2025-10-03,09:48:00,18.42,17.89,19.69,1960,09:52:00,20.99,exhaust+trail_stop,5023.32,13.91,True,20.97,980,2500.57
MRM,2025-10-03,09:58:00,2.24,2.20,2.32,5000,10:10:00,2.19,stop,-244.20,-2.18,False,,0,0.00
QCLS,2025-10-03,11:21:00,5.69,5.62,5.83,5000,11:27:00,5.60,stop,-410.20,-1.44,False,,0,0.00
XELB,2025-10-03,09:41:00,2.46,2.34,2.71,5000,10:08:00,2.34,stop,-629.43,-5.11,False,,0,0.00
BTM,2025-10-06,10:52:00,4.59,4.51,4.76,5000,10:55:00,4.50,stop,-465.58,-2.03,False,,0,0.00
CLRB,2025-10-06,09:43:00,6.51,6.32,6.90,5000,09:47:00,6.30,stop,-1014.34,-3.12,False,,0,0.00
EPSM,2025-10-06,11:13:00,29.48,28.99,30.58,2272,11:16:00,28.90,stop,-1309.63,-1.96,False,,0,0.00
OKUR,2025-10-06,09:53:00,3.03,2.89,3.33,5000,15:45:00,3.02,force_close,-40.12,-0.27,False,,0,0.00
VSME,2025-10-06,10:30:00,2.45,2.35,2.70,5000,10:32:00,2.57,trail_stop,591.81,4.83,False,,0,0.00
ADGM,2025-10-07,14:55:00,2.28,2.21,2.46,5000,15:52:00,2.36,force_close,393.60,3.45,False,,0,0.00
PC,2025-10-07,09:37:00,11.08,10.69,11.64,5000,09:59:00,10.66,stop,-2090.18,-3.77,False,,0,0.00
ZNB,2025-10-07,14:27:00,3.32,3.23,3.56,5000,14:30:00,3.22,stop,-539.97,-3.25,False,,0,0.00
ACXP,2025-10-08,14:47:00,8.14,7.83,8.89,3333,14:50:00,7.81,stop,-1105.29,-4.07,False,,0,0.00
BIAF,2025-10-08,10:26:00,3.21,3.14,3.39,5000,10:36:00,3.13,stop,-413.15,-2.57,False,,0,0.00
LNZA,2025-10-08,10:29:00,27.91,26.48,30.67,906,15:51:00,30.00,force_close,1895.46,7.50,False,,0,0.00
NERV,2025-10-08,09:56:00,2.57,2.53,2.67,5000,10:01:00,2.67,trail_stop,484.14,3.76,False,,0,0.00
PXLW,2025-10-08,09:49:00,12.81,12.55,13.15,5000,10:42:00,13.31,trail_stop,2496.84,3.90,False,,0,0.00
UPC,2025-10-08,11:13:00,10.15,9.73,11.16,3697,11:15:00,9.71,stop,-1644.96,-4.38,False,,0,0.00
BAOS,2025-10-09,10:54:00,4.80,4.72,5.00,5000,11:06:00,4.71,stop,-494.80,-2.06,False,,0,0.00
BJDX,2025-10-09,11:11:00,3.46,3.36,3.71,5000,11:16:00,3.35,stop,-567.70,-3.28,False,,0,0.00
INDP,2025-10-09,10:37:00,4.86,4.67,5.11,5000,10:45:00,4.66,stop,-1044.35,-4.29,False,,0,0.00
TCRT,2025-10-09,10:26:00,4.00,3.87,4.33,5000,11:09:00,3.86,stop,-736.03,-3.68,False,,0,0.00
GWAV,2025-10-10,14:48:00,7.64,7.29,8.31,3703,15:00:00,7.27,stop,-1368.26,-4.84,False,,0,0.00
INDP,2025-10-10,09:48:00,4.74,4.61,5.06,5000,09:53:00,4.60,stop,-732.84,-3.09,False,,0,0.00
OPTX,2025-10-10,11:17:00,2.17,2.13,2.26,5000,11:22:00,2.13,stop,-225.35,-2.08,False,,0,0.00
AQMS,2025-10-13,09:39:00,6.81,6.61,7.29,10000,09:45:00,7.16,trail_stop,3504.64,5.15,False,,0,0.00
FNUC,2025-10-13,10:43:00,5.23,5.14,5.41,10000,10:50:00,5.34,trail_stop,1134.71,2.17,False,,0,0.00
IPDN,2025-10-13,09:43:00,3.29,3.25,3.38,10000,09:47:00,3.57,exhaust+trail_stop,2517.72,7.66,True,3.51,5000,1108.58
LITM,2025-10-13,10:43:00,5.23,5.14,5.41,10000,10:50:00,5.34,trail_stop,1134.71,2.17,False,,0,0.00
NDRA,2025-10-13,10:26:00,8.11,7.93,8.41,10000,10:28:00,8.39,trail_stop,2785.39,3.43,False,,0,0.00
NVNI,2025-10-13,11:29:00,3.64,3.57,3.82,10000,11:31:00,3.56,stop,-843.50,-2.31,False,,0,0.00
STEM,2025-10-13,09:41:00,23.39,22.95,24.42,7300,09:49:00,24.12,trail_stop,5309.15,3.11,False,,0,0.00
AQMS,2025-10-14,10:39:00,17.26,16.89,18.13,5714,10:42:00,17.88,trail_stop,3552.52,3.60,False,,0,0.00
BJDX,2025-10-14,09:54:00,3.41,3.35,3.56,10000,09:58:00,3.34,stop,-734.60,-2.15,False,,0,0.00
NVNI,2025-10-14,10:29:00,4.34,4.26,4.54,10000,10:35:00,4.43,trail_stop,879.83,2.03,False,,0,0.00
RMCO,2025-10-14,10:54:00,4.13,3.94,4.54,10000,10:56:00,3.92,stop,-2099.38,-5.08,False,,0,0.00
SDST,2025-10-14,09:38:00,6.31,6.05,6.94,10000,09:39:00,6.03,stop,-2764.44,-4.38,False,,0,0.00
STI,2025-10-14,14:28:00,29.54,28.87,31.11,4761,14:30:00,28.78,stop,-3599.89,-2.56,False,,0,0.00
VELO,2025-10-14,11:11:00,6.84,6.73,7.09,10000,11:15:00,6.71,stop,-1270.20,-1.86,False,,0,0.00
LOCL,2025-10-15,10:42:00,3.97,3.92,4.10,10000,10:57:00,3.91,stop,-666.27,-1.68,False,,0,0.00
PFAI,2025-10-15,10:40:00,3.26,3.13,3.59,10000,12:18:00,3.54,trail_stop,2724.41,8.35,False,,0,0.00
SBFM,2025-10-15,10:36:00,2.01,1.98,2.06,10000,10:46:00,2.07,trail_stop,627.70,3.13,False,,0,0.00
SEED,2025-10-15,11:13:00,2.03,1.97,2.18,10000,11:25:00,1.96,stop,-679.40,-3.34,False,,0,0.00
SPRC,2025-10-15,09:45:00,4.25,4.14,4.53,10000,09:54:00,4.60,exhaust+trail_stop,3702.68,8.70,True,4.65,5000,1978.75
SUGP,2025-10-15,10:57:00,8.97,8.69,9.64,7407,11:31:00,8.66,stop,-2259.36,-3.40,False,,0,0.00
UUU,2025-10-15,09:48:00,6.76,6.52,7.09,10000,09:53:00,6.50,stop,-2612.95,-3.87,False,,0,0.00
MBAI,2025-10-16,10:54:00,2.15,2.10,2.29,10000,11:48:00,2.23,trail_stop,746.99,3.47,False,,0,0.00
MCRP,2025-10-16,09:55:00,2.30,2.26,2.40,10000,09:56:00,2.25,stop,-490.80,-2.13,False,,0,0.00
PRSO,2025-10-16,14:56:00,2.30,2.26,2.40,10000,15:45:00,2.31,force_close,77.00,0.33,False,,0,0.00
MGRT,2025-10-17,11:00:00,4.88,4.74,5.13,10000,11:07:00,5.03,trail_stop,1451.05,2.97,False,,0,0.00
STI,2025-10-17,10:32:00,20.86,20.01,22.95,2399,10:40:00,19.95,stop,-2193.95,-4.38,False,,0,0.00
AGH,2025-10-20,11:10:00,7.04,6.90,7.25,10000,11:41:00,7.48,trail_stop,4478.18,6.36,False,,0,0.00
NRXS,2025-10-20,09:47:00,3.50,3.40,3.60,10000,15:34:00,3.71,trail_stop,2019.50,5.76,False,,0,0.00
PFAI,2025-10-20,10:03:00,4.17,4.00,4.56,10000,10:26:00,3.99,stop,-1861.70,-4.46,False,,0,0.00
TAOX,2025-10-20,09:46:00,8.85,8.62,9.39,10000,09:47:00,8.60,stop,-2520.08,-2.85,False,,0,0.00
VELO,2025-10-20,09:43:00,5.81,5.67,6.13,10000,09:51:00,5.65,stop,-1527.10,-2.63,False,,0,0.00
WKEY,2025-10-20,10:30:00,9.19,9.07,9.46,10000,10:31:00,9.04,stop,-1463.90,-1.59,False,,0,0.00
AMCI,2025-10-21,10:10:00,13.75,13.29,14.89,4405,10:13:00,13.25,stop,-2235.97,-3.69,False,,0,0.00
FNUC,2025-10-21,10:39:00,5.07,4.88,5.31,10000,10:42:00,4.87,stop,-1996.00,-3.94,False,,0,0.00
GNPX,2025-10-21,10:08:00,11.29,10.84,12.19,8332,10:21:00,11.75,trail_stop,3850.21,4.09,False,,0,0.00
LITM,2025-10-21,10:39:00,5.07,4.88,5.31,10000,10:42:00,4.87,stop,-1996.00,-3.94,False,,0,0.00
NERV,2025-10-21,09:49:00,10.44,10.01,11.48,7189,09:52:00,12.00,trail_stop,11184.95,14.90,False,,0,0.00
RYOJ,2025-10-21,10:23:00,5.02,4.85,5.41,10000,10:25:00,5.40,trail_stop,3838.35,7.65,False,,0,0.00
WOK,2025-10-21,09:46:00,3.75,3.62,4.06,10000,10:03:00,3.61,stop,-1386.24,-3.69,False,,0,0.00
GDTC,2025-10-22,11:13:00,2.99,2.89,3.24,10000,11:30:00,3.22,trail_stop,2249.37,7.52,False,,0,0.00
BQ,2025-10-23,10:50:00,9.41,9.02,10.35,7978,10:52:00,9.00,stop,-3290.70,-4.38,False,,0,0.00
GTIM,2025-10-23,09:44:00,2.03,2.00,2.11,10000,09:47:00,1.99,stop,-379.30,-1.87,False,,0,0.00
VELO,2025-10-23,10:35:00,6.18,6.04,6.43,10000,10:44:00,6.02,stop,-1593.95,-2.58,False,,0,0.00
ABTS,2025-10-24,10:07:00,7.99,7.81,8.20,10000,10:30:00,8.16,trail_stop,1693.94,2.12,False,,0,0.00
FCUV,2025-10-24,14:03:00,4.79,4.64,5.09,10000,15:16:00,4.63,stop,-1687.10,-3.52,False,,0,0.00
NEUP,2025-10-24,11:19:00,6.06,5.91,6.36,10000,11:25:00,5.89,stop,-1649.81,-2.72,False,,0,0.00
STI,2025-10-24,11:18:00,14.65,14.14,15.41,9952,12:11:00,15.72,trail_stop,10657.66,7.31,False,,0,0.00
VVPR,2025-10-24,10:10:00,5.16,5.07,5.36,10000,10:31:00,5.05,stop,-1003.60,-1.95,False,,0,0.00
MAMK,2025-10-27,10:42:00,5.91,5.57,6.49,4311,11:13:00,6.79,trail_stop,3804.98,14.94,False,,0,0.00
MIND,2025-10-27,09:44:00,11.62,11.34,12.00,5000,13:22:00,11.31,stop,-1578.15,-2.72,False,,0,0.00
VELO,2025-10-27,09:40:00,5.86,5.71,6.08,5000,10:13:00,6.02,trail_stop,800.49,2.73,False,,0,0.00
WKEY,2025-10-28,10:37:00,14.59,14.19,15.57,2564,10:52:00,15.00,trail_stop,1039.97,2.78,False,,0,0.00
EKSO,2025-10-29,10:46:00,5.41,5.26,5.74,5000,10:47:00,5.25,stop,-782.47,-2.90,False,,0,0.00
NPT,2025-10-29,10:51:00,8.15,7.81,8.96,4606,11:06:00,7.79,stop,-1645.19,-4.38,False,,0,0.00
AHMA,2025-10-30,09:39:00,7.02,6.73,7.72,5000,09:45:00,6.71,stop,-1537.99,-4.38,False,,0,0.00
BQ,2025-10-30,09:41:00,9.31,9.16,9.66,5000,09:43:00,9.77,trail_stop,2309.99,4.96,False,,0,0.00
VCIG,2025-10-30,14:48:00,2.60,2.57,2.68,5000,14:57:00,2.74,exhaust+trail_stop,600.67,4.62,True,2.71,2500,268.50
VIVS,2025-10-30,14:59:00,2.89,2.84,3.02,5000,15:09:00,2.83,stop,-307.05,-2.12,False,,0,0.00
WKEY,2025-10-30,10:11:00,19.02,18.24,20.92,1973,10:12:00,18.19,stop,-1644.93,-4.38,False,,0,0.00
DFSC,2025-10-31,11:14:00,4.92,4.83,5.07,5000,11:23:00,5.02,trail_stop,474.78,1.93,False,,0,0.00
NCEL,2025-10-31,11:09:00,6.95,6.66,7.64,5000,11:12:00,7.33,trail_stop,1932.79,5.56,False,,0,0.00
STEM,2025-10-31,09:44:00,18.91,18.46,19.98,3488,10:32:00,18.40,stop,-1758.89,-2.67,False,,0,0.00
DTCK,2025-11-03,11:23:00,2.22,2.17,2.35,5000,11:53:00,2.30,trail_stop,393.18,3.54,False,,0,0.00
ENVB,2025-11-03,14:17:00,6.98,6.82,7.20,5000,14:24:00,7.23,trail_stop,1266.02,3.63,False,,0,0.00
MAMK,2025-11-03,11:09:00,5.41,5.21,5.62,5000,11:23:00,5.20,stop,-1030.23,-3.81,False,,0,0.00
GNPX,2025-11-05,10:26:00,5.55,5.42,5.75,5000,10:32:00,5.40,stop,-709.00,-2.56,False,,0,0.00
SDST,2025-11-05,10:08:00,4.18,4.07,4.40,5000,10:20:00,4.06,stop,-631.95,-3.02,False,,0,0.00
ATNI,2025-11-06,10:00:00,18.02,16.97,19.79,2121,15:45:00,17.23,force_close,-1671.35,-4.37,False,,0,0.00
LPA,2025-11-07,10:42:00,2.99,2.88,3.27,5000,12:00:00,3.11,trail_stop,573.84,3.83,False,,0,0.00
MSGM,2025-11-07,08:48:00,4.75,4.66,4.98,5000,08:51:00,4.65,stop,-543.65,-2.29,False,,0,0.00
NHTC,2025-11-07,10:00:00,3.04,2.92,3.35,5000,11:19:00,3.18,trail_stop,662.78,4.36,False,,0,0.00
TCX,2025-11-07,09:51:00,21.88,21.40,22.83,3947,09:55:00,21.34,stop,-2155.30,-2.50,False,,0,0.00
COHN,2025-11-10,09:52:00,10.71,10.51,11.19,5000,12:51:00,12.01,exhaust+trail_stop,5080.25,9.49,True,11.44,2500,1823.25
DMRA,2025-11-10,10:45:00,19.77,18.99,21.67,1973,10:54:00,18.93,stop,-1650.85,-4.23,False,,0,0.00
BODI,2025-11-11,09:25:00,6.14,6.04,6.34,5000,09:28:00,6.02,stop,-571.25,-1.86,False,,0,0.00
LFS,2025-11-11,14:42:00,3.29,3.16,3.62,5000,14:43:00,3.15,stop,-721.83,-4.38,False,,0,0.00
AQMS,2025-11-12,11:21:00,7.40,7.19,7.90,5000,12:13:00,7.17,stop,-1144.80,-3.10,False,,0,0.00
MSGM,2025-11-12,11:17:00,4.23,4.08,4.48,5000,11:18:00,4.07,stop,-831.85,-3.93,False,,0,0.00
OLOX,2025-11-12,10:34:00,2.20,2.14,2.30,5000,10:39:00,2.13,stop,-347.60,-3.16,False,,0,0.00
APLM,2025-11-13,10:03:00,19.02,18.68,19.82,3121,10:07:00,18.62,stop,-1234.16,-2.08,False,,0,0.00
CYCU,2025-11-13,14:04:00,4.30,4.21,4.53,5000,14:07:00,4.39,trail_stop,441.41,2.05,False,,0,0.00
DMRA,2025-11-13,14:14:00,27.15,26.65,27.86,3547,14:34:00,26.57,stop,-2065.69,-2.14,False,,0,0.00
LVLU,2025-11-13,10:22:00,5.88,5.76,6.08,5000,10:23:00,5.74,stop,-665.75,-2.27,False,,0,0.00
CYCU,2025-11-14,11:22:00,4.80,4.72,5.00,5000,11:26:00,4.71,stop,-491.31,-2.05,False,,0,0.00
AGCC,2025-11-17,14:34:00,6.99,6.82,7.39,10000,14:36:00,6.80,stop,-1874.40,-2.68,False,,0,0.00
BODI,2025-11-17,11:01:00,7.16,7.02,7.49,10000,11:46:00,7.32,trail_stop,1591.85,2.22,False,,0,0.00
DRIO,2025-11-17,14:23:00,13.01,12.81,13.49,10000,15:00:00,13.11,eod,970.00,0.75,False,,0,0.00
MSGM,2025-11-17,09:47:00,2.96,2.90,3.08,10000,09:49:00,3.07,trail_stop,1095.47,3.70,False,,0,0.00
NEPH,2025-11-17,09:44:00,4.88,4.75,5.14,10000,10:11:00,5.00,trail_stop,1165.19,2.39,False,,0,0.00
EPSM,2025-11-18,14:44:00,2.44,2.35,2.67,10000,14:50:00,2.89,exhaust+trail_stop,4701.09,19.25,True,2.94,5000,2487.80
GDTC,2025-11-18,11:09:00,2.17,2.10,2.30,10000,14:41:00,2.09,stop,-778.72,-3.58,False,,0,0.00
AQMS,2025-11-19,11:13:00,8.39,8.19,8.86,10000,11:24:00,8.17,stop,-2229.50,-2.66,False,,0,0.00
CREX,2025-11-19,10:36:00,2.85,2.73,3.13,10000,14:53:00,2.94,eod,921.55,3.24,False,,0,0.00
GDHG,2025-11-19,10:30:00,4.80,4.61,5.28,10000,15:56:00,4.61,force_close,-1948.00,-4.05,False,,0,0.00
LGCY,2025-11-19,10:15:00,9.69,9.42,10.12,10000,12:02:00,9.39,stop,-3029.45,-3.12,False,,0,0.00
OLOX,2025-11-19,14:21:00,5.50,5.37,5.80,10000,14:24:00,5.63,trail_stop,1320.86,2.40,False,,0,0.00
FATN,2025-11-26,15:51:00,2.81,2.73,3.01,10000,15:52:00,2.87,force_close,571.90,2.03,False,,0,0.00
MNDR,2025-11-26,10:20:00,2.66,2.62,2.76,10000,10:38:00,2.61,stop,-504.20,-1.89,False,,0,0.00
NOMA,2025-11-26,10:30:00,8.11,7.89,8.63,9523,11:36:00,8.41,trail_stop,2842.66,3.68,False,,0,0.00
SMX,2025-11-26,09:51:00,6.57,6.35,7.10,9447,10:01:00,7.26,trail_stop,6532.90,10.53,False,,0,0.00
YDES,2025-11-26,10:26:00,10.71,10.49,11.11,10000,10:59:00,11.03,trail_stop,3154.22,2.94,False,,0,0.00
PMN,2025-11-28,10:15:00,6.71,6.55,6.95,10000,10:44:00,6.53,stop,-1719.63,-2.56,False,,0,0.00
SONM,2025-11-28,11:19:00,5.71,5.54,6.09,10000,13:22:00,5.61,eod,-949.00,-1.66,False,,0,0.00
WOK,2025-11-28,10:45:00,5.82,5.73,5.99,10000,10:51:00,5.71,stop,-1028.01,-1.77,False,,0,0.00
QTTB,2025-12-03,10:42:00,3.83,3.76,4.01,5000,10:50:00,3.75,stop,-425.55,-2.22,False,,0,0.00
DRMA,2025-12-05,11:21:00,2.82,2.79,2.90,5000,11:23:00,2.78,stop,-205.95,-1.46,False,,0,0.00
OKUR,2025-12-05,11:28:00,2.86,2.82,2.94,5000,14:25:00,3.02,exhaust+trail_stop,819.92,5.73,True,3.04,2500,430.35
QCLS,2025-12-05,09:47:00,7.11,6.92,7.51,5000,09:50:00,7.46,trail_stop,1767.76,4.97,False,,0,0.00
ELAB,2025-12-08,09:46:00,5.31,5.09,5.84,4716,09:53:00,5.07,stop,-1096.77,-4.38,False,,0,0.00
LHAI,2025-12-08,09:42:00,13.46,13.12,14.28,3050,10:01:00,13.08,stop,-1160.88,-2.83,False,,0,0.00
NCEL,2025-12-08,10:01:00,4.00,3.91,4.24,5000,10:12:00,3.89,stop,-553.57,-2.77,False,,0,0.00
KLRS,2025-12-09,09:39:00,7.08,6.71,7.78,3576,14:59:00,6.91,eod,-615.32,-2.43,False,,0,0.00
VOR,2025-12-09,10:31:00,9.78,9.52,10.28,4999,10:46:00,9.49,stop,-1441.36,-2.95,False,,0,0.00
AGPU,2025-12-10,14:26:00,6.26,6.10,6.58,5000,14:50:00,6.08,stop,-872.75,-2.79,False,,0,0.00
AHT,2025-12-10,14:55:00,4.56,4.47,4.79,5000,14:56:00,4.46,stop,-539.85,-2.37,False,,0,0.00
HWH,2025-12-10,09:43:00,2.44,2.35,2.57,5000,10:38:00,2.34,stop,-508.96,-4.16,False,,0,0.00
LVLU,2025-12-10,10:37:00,6.12,6.01,6.38,5000,10:39:00,6.28,trail_stop,806.84,2.64,False,,0,0.00
MIGI,2025-12-10,14:01:00,7.00,6.68,7.57,4347,14:10:00,6.66,stop,-1465.07,-4.82,False,,0,0.00
MTVA,2025-12-10,10:27:00,9.65,9.22,10.61,3906,10:39:00,10.31,trail_stop,2567.02,6.81,False,,0,0.00
PHGE,2025-12-10,10:38:00,2.68,2.58,2.80,5000,12:03:00,2.57,stop,-540.13,-4.03,False,,0,0.00
PLAG,2025-12-10,09:45:00,2.49,2.40,2.72,5000,09:56:00,2.60,trail_stop,535.99,4.30,False,,0,0.00
BNKK,2025-12-11,10:00:00,4.29,4.12,4.71,5000,10:16:00,4.11,stop,-913.81,-4.26,False,,0,0.00
DOMH,2025-12-11,09:39:00,4.86,4.76,5.11,5000,09:40:00,4.74,stop,-593.11,-2.44,False,,0,0.00
JXG,2025-12-11,14:52:00,8.39,8.09,8.86,5000,15:00:00,8.73,eod,1708.10,4.07,False,,0,0.00
JZXN,2025-12-11,14:16:00,5.87,5.79,6.07,5000,14:22:00,5.95,trail_stop,381.82,1.30,False,,0,0.00
VELO,2025-12-11,09:41:00,9.48,8.98,10.41,4010,10:24:00,10.45,trail_stop,3872.18,10.19,False,,0,0.00
JXG,2025-12-12,11:11:00,9.36,9.12,9.65,5000,11:40:00,9.09,stop,-1358.47,-2.90,False,,0,0.00
KPLT,2025-12-12,09:15:00,8.90,8.58,9.67,4838,09:19:00,10.29,exhaust+trail_stop,6535.69,15.18,True,10.21,2419,3171.58
PLRZ,2025-12-12,09:51:00,13.61,13.09,14.89,2940,11:56:00,13.05,stop,-1654.84,-4.13,False,,0,0.00
RYM,2025-12-12,14:31:00,28.38,26.96,30.71,1074,14:34:00,30.18,trail_stop,1932.44,6.34,False,,0,0.00
ARBB,2025-12-15,10:31:00,6.26,5.99,6.73,5000,10:37:00,6.64,trail_stop,1942.53,6.21,False,,0,0.00
CVKD,2025-12-15,10:30:00,11.99,11.50,13.19,3129,10:49:00,11.47,stop,-1644.86,-4.38,False,,0,0.00
GDHG,2025-12-15,11:17:00,3.00,2.89,3.15,5000,13:27:00,2.88,stop,-608.35,-4.05,False,,0,0.00
XBP,2025-12-15,10:14:00,6.41,6.14,7.05,5000,10:17:00,6.13,stop,-1404.14,-4.38,False,,0,0.00
DBGI,2025-12-17,11:08:00,10.91,10.57,11.72,6146,11:12:00,10.54,stop,-2261.87,-3.37,False,,0,0.00
LPCN,2025-12-17,11:29:00,3.83,3.67,4.21,10000,11:34:00,3.66,stop,-1678.23,-4.38,False,,0,0.00
MIGI,2025-12-17,11:05:00,4.80,4.72,5.00,10000,11:06:00,4.71,stop,-989.60,-2.06,False,,0,0.00
AENT,2025-12-18,11:24:00,7.81,7.54,8.46,7692,12:04:00,7.52,stop,-2233.91,-3.72,False,,0,0.00
FGNX,2025-12-18,09:37:00,3.12,3.05,3.30,10000,10:00:00,3.21,trail_stop,841.09,2.69,False,,0,0.00
KLRS,2025-12-18,10:13:00,10.48,10.27,10.98,9999,10:26:00,10.76,trail_stop,2766.64,2.64,False,,0,0.00
LONA,2025-12-18,09:37:00,7.85,7.63,8.37,9596,09:38:00,7.61,stop,-2294.68,-3.05,False,,0,0.00
NBY,2025-12-18,10:42:00,4.13,4.04,4.36,10000,11:09:00,4.03,stop,-1062.50,-2.57,False,,0,0.00
VELO,2025-12-18,09:41:00,11.55,11.01,12.65,6817,09:43:00,10.98,stop,-3915.48,-4.97,False,,0,0.00
ASTI,2025-12-19,10:16:00,3.65,3.54,3.93,10000,13:08:00,3.87,trail_stop,2210.41,6.05,False,,0,0.00
BENF,2025-12-19,10:02:00,6.14,6.01,6.44,10000,10:05:00,5.99,stop,-1441.60,-2.35,False,,0,0.00
HYPD,2025-12-19,11:11:00,3.49,3.35,3.84,10000,12:54:00,3.63,trail_stop,1339.05,3.83,False,,0,0.00
NBY,2025-12-19,09:46:00,3.49,3.40,3.72,10000,09:52:00,3.39,stop,-1036.90,-2.97,False,,0,0.00
NTRP,2025-12-19,10:03:00,4.15,4.02,4.48,10000,15:00:00,4.11,eod,-441.50,-1.06,False,,0,0.00
AGCC,2025-12-22,10:29:00,11.53,10.95,12.67,6573,11:42:00,10.92,stop,-4025.19,-5.31,False,,0,0.00
BENF,2025-12-22,10:31:00,7.60,7.51,7.80,10000,10:36:00,7.75,trail_stop,1514.03,1.99,False,,0,0.00
NBY,2025-12-22,14:29:00,5.55,5.46,5.78,10000,14:35:00,5.44,stop,-1104.28,-1.99,False,,0,0.00
QNTM,2025-12-22,10:15:00,11.39,10.99,12.37,5129,10:30:00,10.96,stop,-2227.27,-3.81,False,,0,0.00
RGNT,2025-12-22,14:28:00,6.91,6.58,7.59,7299,14:47:00,6.69,eod,-1583.15,-3.14,False,,0,0.00
STRO,2025-12-22,11:18:00,11.01,10.87,11.32,10000,11:31:00,10.84,stop,-1686.05,-1.53,False,,0,0.00
BBLG,2025-12-23,10:45:00,2.07,2.03,2.17,10000,11:02:00,2.02,stop,-480.60,-2.32,False,,0,0.00
BMRA,2025-12-23,10:00:00,2.68,2.57,2.95,10000,10:02:00,2.57,stop,-1175.98,-4.38,False,,0,0.00
JFB,2025-12-23,10:18:00,15.14,14.41,16.64,3331,10:26:00,14.37,stop,-2560.70,-5.08,False,,0,0.00
OPTX,2025-12-23,14:01:00,2.85,2.77,2.99,10000,14:54:00,2.76,stop,-961.45,-3.37,False,,0,0.00
RDAC,2025-12-23,10:27:00,10.51,10.08,11.56,7141,10:32:00,10.05,stop,-3304.44,-4.40,False,,0,0.00
AIRI,2025-12-24,10:21:00,3.26,3.21,3.39,10000,10:59:00,3.20,stop,-628.90,-1.93,False,,0,0.00
