pop,leg,day,symbol,clock_m,px,sp_mean,sp_med,n_q,err
p1,entry,2025-10-13,AQMS,579,6.83,0.09194444444444468,0.09000000000000075,36,
p1,exit,2025-10-13,AQMS,585,7.16,0.1283703703703706,0.1200000000000001,135,
p1,entry,2025-10-13,IPDN,597,3.62,0.06672131147540981,0.050000000000000044,122,
p1,exit,2025-10-13,IPDN,648,4.02,0.05691489361702125,0.05999999999999961,188,
p1,entry,2025-10-16,DFNS,578,15.28,0.18294871794871784,0.17999999999999972,78,
p1,exit,2025-10-16,DFNS,592,14.82,0.10129445234708385,0.08999999999999986,703,
p1,entry,2025-11-05,DTCK,585,4.49,0.011964285714285459,0.009999999999999787,56,
p1,exit,2025-11-05,DTCK,587,4.56,0.038510638297872615,0.040000000000000036,47,
p1,entry,2025-11-14,AREN,586,3.86,0.15857142857142867,0.16000000000000014,14,
p1,exit,2025-11-14,AREN,739,4.43,0.05999999999999961,0.05999999999999961,8,
p1,entry,2025-11-14,PAAI,586,3.86,0.15857142857142867,0.16000000000000014,14,
p1,exit,2025-11-14,PAAI,739,4.43,0.05999999999999961,0.05999999999999961,8,
p1,entry,2025-11-20,VELO,586,4.92,0.10000000000000053,0.10000000000000053,2,
p1,exit,2025-11-20,VELO,636,5.16,0.08999999999999986,0.08999999999999986,2,
p1,entry,2025-12-08,PHGE,538,3.2,0.1690000000000001,0.17500000000000004,10,
p1,exit,2025-12-08,PHGE,541,3.08,0.16071428571428564,0.16500000000000004,14,
p1,entry,2025-12-23,KZIA,636,8.12,0.15499999999999986,0.14500000000000046,42,
p1,exit,2025-12-23,KZIA,651,9.29,0.3563636363636362,0.33999999999999986,11,
p1,entry,2025-12-29,KXIN,615,5.2,0.19749999999999956,0.1999999999999993,4,
p1,exit,2025-12-29,KXIN,617,5.18,0.20333333333333314,0.20999999999999996,3,
p1,entry,2025-12-29,KXIN,619,5.2,0.1850000000000001,0.20000000000000018,20,
p1,exit,2025-12-29,KXIN,632,4.95,0.1705882352941175,0.16999999999999993,17,
p1,entry,2026-01-06,VELO,589,17.1,0.33942857142857097,0.33999999999999986,35,
p1,exit,2026-01-06,VELO,608,17.25,0.3541666666666652,0.3199999999999985,12,
p1,entry,2026-01-27,BNRG,600,3.19,0.1355102040816326,0.10000000000000009,49,
p1,exit,2026-01-27,BNRG,858,3.31,0.06571428571428574,0.07000000000000006,14,
p1,entry,2026-01-27,BRNX,600,3.19,0.1355102040816326,0.10000000000000009,49,
p1,exit,2026-01-27,BRNX,858,3.31,0.06571428571428574,0.07000000000000006,14,
p1,entry,2026-02-12,KPTI,586,7.81,0.07333333333333328,0.0600000000000005,75,
p1,exit,2026-02-12,KPTI,607,8.5,0.08200000000000003,0.07000000000000028,5,
p1,entry,2026-02-17,DBGI,623,5.66,0.09999999999999964,0.09999999999999964,1,
p1,exit,2026-02-17,DBGI,626,5.46,0.08785714285714293,0.09999999999999964,28,
p1,entry,2026-02-24,ADVB,642,4.88,0.1250000000000003,0.11000000000000032,32,
p1,exit,2026-02-24,ADVB,648,4.71,0.12448979591836733,0.1299999999999999,49,
p1,entry,2026-02-25,LAW,602,3.1,0.038809523809523856,0.03000000000000025,126,
p1,exit,2026-02-25,LAW,667,2.95,0.040000000000000036,0.040000000000000036,2,
p1,entry,2026-02-27,ANPA,614,11.04,0.5400000000000005,0.5500000000000007,4,
p1,exit,2026-02-27,ANPA,616,10.52,0.5300000000000002,0.5300000000000002,2,
p1,entry,2026-03-06,QCLS,620,3.97,0.030917030567685636,0.03000000000000025,229,
p1,exit,2026-03-06,QCLS,639,4.11,0.030097680097680025,0.02999999999999936,819,
p1,entry,2026-03-13,EDHL,613,3.64,0.09500000000000014,0.10000000000000009,8,
p1,exit,2026-03-13,EDHL,621,3.67,0.12285714285714278,0.14000000000000012,7,
p1,entry,2026-03-26,MKDW,591,6.13,0.09880000000000039,0.10000000000000053,25,
p1,exit,2026-03-26,MKDW,611,6.69,0.16503267973856212,0.13999999999999968,153,
p1,entry,2026-04-01,GLND,587,8.22,0.08679012345679009,0.08999999999999986,81,
p1,exit,2026-04-01,GLND,632,7.99,0.10288135593220328,0.09999999999999964,118,
p1,entry,2026-04-09,TMCR,597,11.56,0.8999999999999986,0.8999999999999986,1,
p1,exit,2026-04-09,TMCR,609,12.31,0.5,0.5,1,
p1,entry,2026-05-15,TRT,645,18.47,0.23904761904761895,0.1999999999999993,84,
p1,exit,2026-05-15,TRT,679,19.12,0.1615999999999987,0.14000000000000057,25,
p1,entry,2026-05-20,MLGO,615,4.6,0.06504672897196256,0.08000000000000007,107,
p1,exit,2026-05-20,MLGO,746,5.18,0.03258555133079845,0.03000000000000025,263,
p1,entry,2026-06-09,LESL,605,6.77,0.10454545454545466,0.11000000000000032,11,
p1,exit,2026-06-09,LESL,619,6.56,0.1096575342465755,0.11000000000000032,146,
p1,entry,2026-06-11,INDP,625,3.24,0.05188888888888881,0.04999999999999982,180,
p1,exit,2026-06-11,INDP,627,3.23,0.06150000000000007,0.05999999999999983,20,
p1,entry,2026-06-12,CRE,623,3.17,0.15600000000000008,0.14500000000000024,10,
p1,exit,2026-06-12,CRE,633,3.38,0.09548611111111101,0.06999999999999984,144,
p1,entry,2026-06-16,ASBP,597,6.14,0.21311977715877434,0.20999999999999996,359,
p1,exit,2026-06-16,ASBP,605,6.47,0.2129787234042555,0.20999999999999996,47,
p1,entry,2026-07-16,RBNE,639,4.8,0.09117647058823503,0.08999999999999986,17,
p1,exit,2026-07-16,RBNE,649,4.67,0.1168750000000002,0.11000000000000032,32,
p1,entry,2026-08-18,TJGC,622,4.97,0.13210526315789464,0.1299999999999999,38,
p1,exit,2026-08-18,TJGC,633,4.73,0.10709401709401715,0.08999999999999986,117,
p1,entry,2026-08-24,RDAC,618,5.98,,,0,
p1,exit,2026-08-24,RDAC,621,6.03,0.44714285714285734,0.4800000000000004,21,
