cell,symbol,si,S,signal_date,value,n_owners,a,b,entry_date,exit_date,gross,cost_bps,net,hold,split
I3,MOD,2836,2306,2025-03-06,200957.90000000002,,2306,2326,2025-03-06,2025-04-03,-0.04535892919633522,0.455616,-0.04540449079544384,20,TEST
I3,IFF,2189,2306,2025-03-06,2005999.9999999998,,2306,2326,2025-03-06,2025-04-03,-0.06360868250373664,0.44416884,-0.06365309938734776,20,TEST
I3,UAN,4447,2306,2025-03-06,280837.62,,2306,2326,2025-03-06,2025-04-03,0.0021045152691534508,4.049368,0.0016995784838094163,20,TEST
I3,CLMT,985,2306,2025-03-06,32625.0,,2306,2326,2025-03-06,2025-04-03,-0.03935718046081149,0.7670193,-0.03943388239089529,20,TEST
I3,MLM,2810,2306,2025-03-06,249903.5,,2306,2326,2025-03-06,2025-04-03,0.019028317179567766,0.42062488,0.01898625469033921,20,TEST
I3,FLGT,1676,2306,2025-03-06,1596000.0,,2306,2326,2025-03-06,2025-04-03,-0.05027926166154273,1.266033,-0.05040586496839594,20,TEST
I3,STRA,4144,2306,2025-03-06,97224.0,,2306,2326,2025-03-06,2025-04-03,-0.0054341615852022684,0.86658585,-0.005520820168515961,20,TEST
I3,HUN,2126,2306,2025-03-06,247500.0,,2306,2326,2025-03-06,2025-04-03,-0.20823092152074818,0.51045966,-0.20828196748568584,20,TEST
I3,ACA,33,2306,2025-03-06,119760.0,,2306,2326,2025-03-06,2025-04-03,-0.0735314570029747,0.62946695,-0.0735944036988091,20,TEST
I3,CWH,1208,2306,2025-03-06,100817.25,,2306,2326,2025-03-06,2025-04-03,-0.21649490305301644,0.6168856,-0.21655659161208807,20,TEST
I3,INSG,2252,2306,2025-03-06,97800.0,,2306,2326,2025-03-06,2025-04-03,-0.1934066180720756,4.883687,-0.1938949867499823,20,TEST
I3,MGY,2775,2306,2025-03-06,55150.0,,2306,2326,2025-03-06,2025-04-03,0.04049682497603424,0.4917857,0.04044764640380816,20,TEST
I3,IE,2185,2307,2025-03-07,58400.0,,2307,2327,2025-03-07,2025-04-04,-0.17993075910626666,1.6638488,-0.1800971439878618,20,TEST
I3,CRC,1111,2307,2025-03-07,78840.0,,2307,2327,2025-03-07,2025-04-04,-0.15265043120934008,0.53868806,-0.15270430001663937,20,TEST
I3,RC,3625,2307,2025-03-07,48000.0,,2307,2327,2025-03-07,2025-04-04,-0.0985127589777044,0.8021177,-0.09859297074970574,20,TEST
I3,SSB,4106,2307,2025-03-07,290160.0,,2307,2327,2025-03-07,2025-04-04,-0.12321271742246898,0.5053561,-0.1232632530299117,20,TEST
I3,AMRC,255,2307,2025-03-07,33845.0,,2307,2327,2025-03-07,2025-04-04,-0.02434610527984249,1.0524778,-0.024451353061745507,20,TEST
I3,NPKI,3061,2307,2025-03-07,53800.0,,2307,2327,2025-03-07,2025-04-04,-0.12173897061401073,1.7940797,-0.12191837858662036,20,TEST
I3,OFIX,3178,2307,2025-03-07,172801.02,,2307,2327,2025-03-07,2025-04-04,-0.1503497538124291,2.2248652,-0.1505722403290063,20,TEST
I3,VAL,4540,2307,2025-03-07,254324.99999999997,,2307,2327,2025-03-07,2025-04-04,-0.20914684249509818,0.48302156,-0.2091951446491258,20,TEST
I3,WD,4677,2307,2025-03-07,163965.19999999998,,2307,2327,2025-03-07,2025-04-04,-0.10766011613482818,0.716676,-0.10773178373525127,20,TEST
I3,MRVL,2874,2308,2025-03-10,207000.0,,2308,2328,2025-03-10,2025-04-07,-0.22339462334244853,0.40487,-0.22343511034310903,20,TEST
I3,SRE,4094,2308,2025-03-10,49455.00000000001,,2308,2328,2025-03-10,2025-04-07,-0.07161155480734782,0.4150431,-0.07165305911421205,20,TEST
I3,NATL,2949,2308,2025-03-10,102360.0,,2308,2328,2025-03-10,2025-04-07,-0.0412328652459536,0.9460944,-0.04132747468288189,20,TEST
I3,SEI,3878,2308,2025-03-10,232300.0,,2308,2328,2025-03-10,2025-04-07,-0.20325201534622084,0.5556811,-0.2033075834570589,20,TEST
I3,MPC,2849,2308,2025-03-10,133700.0,,2308,2328,2025-03-10,2025-04-07,-0.10714541771974462,0.4154698,-0.10718696470010025,20,TEST
I3,LEA,2530,2308,2025-03-10,199940.4,,2308,2328,2025-03-10,2025-04-07,-0.21039937272045794,0.48842597,-0.21044821531806523,20,TEST
I3,CMG,1012,2308,2025-03-10,498200.0,,2308,2328,2025-03-10,2025-04-07,-0.06341558630416888,0.4094065,-0.06345652695714865,20,TEST
I3,RDVT,3643,2309,2025-03-11,36120.0,,2309,2329,2025-03-11,2025-04-08,-0.05214533139500699,2.2449431,-0.052369825712087814,20,TEST
I3,CE,885,2309,2025-03-11,54670.0,,2309,2329,2025-03-11,2025-04-08,-0.31336155994676274,0.4279082,-0.31340435076662443,20,TEST
I3,UPBD,4494,2309,2025-03-11,296930.0,,2309,2329,2025-03-11,2025-04-08,-0.16911435506415484,0.83335257,-0.16919769031744847,20,TEST
I3,FLUT,1686,2309,2025-03-11,99846.0,,2309,2329,2025-03-11,2025-04-08,-0.08056416463442018,0.40970176,-0.08060513480959797,20,TEST
I3,TKO,4295,2309,2025-03-11,32881.68,,2309,2329,2025-03-11,2025-04-08,-0.040033777778152535,0.42035425,-0.040075813204456745,20,TEST
I3,J,2323,2309,2025-03-11,25050.02,,2309,2329,2025-03-11,2025-04-08,-0.09309141530323228,0.45492756,-0.09313690806086794,20,TEST
I3,LKFN,2578,2309,2025-03-11,37538.6,,2309,2329,2025-03-11,2025-04-08,-0.13279371430276332,1.0859615,-0.13290231045125656,20,TEST
I3,BUR,757,2309,2025-03-11,334999.75,,2309,2329,2025-03-11,2025-04-08,-0.11583022451808211,0.83820736,-0.11591404525237159,20,TEST
I3,TLN,4300,2309,2025-03-11,95450.0,,2309,2329,2025-03-11,2025-04-08,0.03429442890790524,0.42365825,0.03425206308400375,20,TEST
I3,AAP,12,2309,2025-03-11,499956.0,,2309,2329,2025-03-11,2025-04-08,-0.17020069759159373,0.46208763,-0.17024690635439033,20,TEST
I3,OBDC,3157,2309,2025-03-11,222000.0,,2309,2329,2025-03-11,2025-04-08,-0.11750198876557905,0.5033438,-0.117552323149138,20,TEST
I3,CTEV,1158,2309,2025-03-11,100838.4,,2309,2329,2025-03-11,2025-04-08,-0.028132954106993457,3.2533774,-0.028458291857830664,20,TEST
I3,NCMI,2965,2310,2025-03-12,884582.4,,2310,2330,2025-03-12,2025-04-09,0.0778679955238113,1.9054662,0.07767744890410544,20,TEST
I3,ELAN,1456,2310,2025-03-12,109000.0,,2310,2330,2025-03-12,2025-04-09,-0.09720891511550678,0.5255285,-0.09726146796400814,20,TEST
I3,VG,4567,2310,2025-03-12,2342500.0,,2310,2330,2025-03-12,2025-04-09,-0.14802780622135614,0.4694318,-0.14807474940112442,20,TEST
I3,CLH,981,2310,2025-03-12,200949.0,,2310,2330,2025-03-12,2025-04-09,0.013784111338542626,0.45670432,0.01373844090566001,20,TEST
I3,SVV,4173,2310,2025-03-12,43500.0,,2310,2330,2025-03-12,2025-04-09,0.1673700181388762,1.3593106,0.16723408706891352,20,TEST
I3,GTES,1963,2310,2025-03-12,1173600.0,,2310,2330,2025-03-12,2025-04-09,-0.06853586878229367,0.5074736,-0.06858661614193085,20,TEST
I3,TREE,4357,2310,2025-03-12,84728.59999999999,,2310,2330,2025-03-12,2025-04-09,-0.02574744428184972,0.91169345,-0.025838613624190154,20,TEST
I3,MPLX,2852,2310,2025-03-12,211000.0,,2310,2330,2025-03-12,2025-04-09,-0.09113963367550248,0.4615551,-0.0911857891855653,20,TEST
I3,AXP,478,2310,2025-03-12,998593.0,,2310,2330,2025-03-12,2025-04-09,0.009512965358497105,0.40688944,0.009472276413633018,20,TEST
I3,TNDM,4320,2310,2025-03-12,190948.56,,2310,2330,2025-03-12,2025-04-09,-0.06180067162877523,0.5796031,-0.06185863193623364,20,TEST
I3,IONQ,2270,2311,2025-03-13,2029769.46,,2311,2331,2025-03-13,2025-04-10,0.21151143641117676,0.41253728,0.21147018268465478,20,TEST
I3,DRH,1343,2311,2025-03-13,79800.0,,2311,2331,2025-03-13,2025-04-10,-0.09690285977132351,0.695089,-0.09697236866788206,20,TEST
I3,XEL,4783,2311,2025-03-13,149578.1,,2311,2331,2025-03-13,2025-04-10,0.004616140062465801,0.4237447,0.004573765591088685,20,TEST
I3,FNKO,1704,2311,2025-03-13,106820.0,,2311,2331,2025-03-13,2025-04-10,-0.36288083843692054,1.082605,-0.3629890989382131,20,TEST
I3,MEI,2742,2311,2025-03-13,211455.18,,2311,2331,2025-03-13,2025-04-10,-0.06690864422803888,2.3272374,-0.06714136795877157,20,TEST
I3,SJM,3955,2311,2025-03-13,100511.25,,2311,2331,2025-03-13,2025-04-10,0.023370766611597205,0.4388196,0.0233268846527519,20,TEST
I3,ARW,363,2312,2025-03-14,197828.0,,2312,2332,2025-03-14,2025-04-11,-0.06598561063922537,0.50194955,-0.06603580559360855,20,TEST
I3,TNL,4324,2312,2025-03-14,93320.0,,2312,2332,2025-03-14,2025-04-11,-0.12285787325257869,0.5684893,-0.12291472218297739,20,TEST
I3,ARES,340,2312,2025-03-14,1413300.0000000002,,2312,2332,2025-03-14,2025-04-11,-0.03844462100415136,0.41943118,-0.03848656412038132,20,TEST
I3,ZYME,4870,2312,2025-03-14,3684728.1,,2312,2332,2025-03-14,2025-04-11,-0.13224503131440568,1.1404428,-0.132359075598097,20,TEST
I3,FSUN,1752,2312,2025-03-14,15876504.000000002,,2312,2332,2025-03-14,2025-04-11,-0.15822132611380524,2.5650764,-0.15847783374216973,20,TEST
I3,AGM,131,2312,2025-03-14,195620.0,,2312,2332,2025-03-14,2025-04-11,-0.14403493343425544,1.20464,-0.14415539744086892,20,TEST
I3,PATK,3323,2312,2025-03-14,862200.0,,2312,2332,2025-03-14,2025-04-11,-0.06148129700527982,0.59939533,-0.06154123654055632,20,TEST
I3,UCB,4453,2312,2025-03-14,50742.0,,2312,2332,2025-03-14,2025-04-11,-0.17114450449352647,0.69415,-0.171213919493852,20,TEST
I3,DK,1297,2312,2025-03-14,38360.0,,2312,2332,2025-03-14,2025-04-11,-0.20349228471724568,0.64611435,-0.2035568961521822,20,TEST
I3,PTEN,3539,2312,2025-03-14,197000.0,,2312,2332,2025-03-14,2025-04-11,-0.27175256846239015,0.47252578,-0.27179982104134204,20,TEST
I3,ABCB,19,2312,2025-03-14,56950.0,,2312,2332,2025-03-14,2025-04-11,-0.10021281905493662,0.63854396,-0.10027667344831126,20,TEST
I3,BKU,634,2312,2025-03-14,64140.0,,2312,2332,2025-03-14,2025-04-11,-0.13024961201530183,0.6211709,-0.13031172910644906,20,TEST
I3,BBY,530,2312,2025-03-14,984420.0,,2312,2332,2025-03-14,2025-04-11,-0.14388607365882355,0.42000633,-0.14392807429149845,20,TEST
I3,ARCB,330,2312,2025-03-14,52423.0,,2312,2332,2025-03-14,2025-04-11,-0.1503987386986294,0.6217851,-0.15046091720613486,20,TEST
I3,RF,3670,2312,2025-03-14,48714.0,,2312,2332,2025-03-14,2025-04-11,-0.11458333923954556,0.43000937,-0.11462634017451123,20,TEST
I3,LYB,2658,2312,2025-03-14,270187.5,,2312,2332,2025-03-14,2025-04-11,-0.2328519371859873,0.42703885,-0.23289464106906943,20,TEST
I3,RAPP,3613,2312,2025-03-14,99990.0,,2312,2332,2025-03-14,2025-04-11,-0.11893433843404422,2.6722164,-0.11920156008461857,20,TEST
I3,PTLO,3542,2313,2025-03-17,929450.0,,2313,2333,2025-03-17,2025-04-14,-0.09834822950642119,0.6974899,-0.09841797849502909,20,TEST
I3,BBCP,518,2313,2025-03-17,256941.33000000002,,2313,2333,2025-03-17,2025-04-14,-0.001520457518623508,6.4896426,-0.0021694217732747267,20,TEST
I3,AAON,11,2313,2025-03-17,80860.0,,2313,2333,2025-03-17,2025-04-14,0.01631743539513497,0.47915855,0.01626951953988698,20,TEST
I3,BUSE,761,2313,2025-03-17,43480.0,,2313,2333,2025-03-17,2025-04-14,-0.135135331694891,0.8816383,-0.13522349552103996,20,TEST
I3,BNED,671,2313,2025-03-17,502149.54000000004,,2313,2333,2025-03-17,2025-04-14,-0.06070935137808098,2.2149053,-0.06093084190337228,20,TEST
I3,APLE,306,2313,2025-03-17,99325.0,,2313,2333,2025-03-17,2025-04-14,-0.16003256881270045,0.55284697,-0.16008785351043753,20,TEST
I3,ALT,218,2313,2025-03-17,52000.0,,2313,2333,2025-03-17,2025-04-14,-0.22445551194078106,0.85805666,-0.2245413176072394,20,TEST
I3,VST,4635,2313,2025-03-17,190125.0,,2313,2333,2025-03-17,2025-04-14,-0.10617917307367652,0.40578923,-0.10621975199514755,20,TEST
I3,MTH,2900,2313,2025-03-17,346400.0,,2313,2333,2025-03-17,2025-04-14,-0.08404720990672865,0.4936562,-0.0840965755256351,20,TEST
I3,LUV,2646,2313,2025-03-17,150150.0,,2313,2333,2025-03-17,2025-04-14,-0.20442158818666722,0.4151816,-0.20446310634695475,20,TEST
I3,KNX,2448,2313,2025-03-17,226850.0,,2313,2333,2025-03-17,2025-04-14,-0.13764660114976757,0.4407001,-0.1376906711593754,20,TEST
I3,MLYS,2814,2314,2025-03-18,8100000.0,,2314,2334,2025-03-18,2025-04-15,-0.10045388300107194,0.7032207,-0.10052420507320536,20,TEST
I3,AMPL,251,2314,2025-03-18,239820.0,,2314,2334,2025-03-18,2025-04-15,-0.30180922642805474,0.8653475,-0.3018957611818458,20,TEST
I3,XPO,4806,2314,2025-03-18,199580.8,,2314,2334,2025-03-18,2025-04-15,-0.12208974144407891,0.4307024,-0.12213281168254086,20,TEST
I3,AFCG,113,2314,2025-03-18,197875.47999999998,,2314,2334,2025-03-18,2025-04-15,-0.18042709589640304,4.0236316,-0.18082945905912362,20,TEST
I3,BCSF,547,2314,2025-03-18,25137.899999999998,,2314,2334,2025-03-18,2025-04-15,-0.11973401841608722,1.3270589,-0.11986672430142209,20,TEST
I3,RDW,3644,2314,2025-03-18,99992.87999999999,,2314,2334,2025-03-18,2025-04-15,-0.07031945268205109,0.7018821,-0.07038964089111632,20,TEST
I3,PHIN,3400,2314,2025-03-18,262241.4,,2314,2334,2025-03-18,2025-04-15,-0.0851621291583069,0.6188524,-0.0852240143937888,20,TEST
I3,MAC,2672,2314,2025-03-18,114799.99999999999,,2314,2334,2025-03-18,2025-04-15,-0.17004293356586564,0.53776264,-0.17009670983026004,20,TEST
I3,D,1230,2314,2025-03-18,25654.75,,2314,2334,2025-03-18,2025-04-15,-0.020074036484606483,0.4220716,-0.02011624364533826,20,TEST
I3,WEST,4691,2315,2025-03-19,239766.47999999998,,2315,2335,2025-03-19,2025-04-16,-0.15629760044367746,3.5769045,-0.1566552908855653,20,TEST
I3,GOGO,1912,2315,2025-03-19,198236.61000000002,,2315,2335,2025-03-19,2025-04-16,-0.10389622635019913,0.8780571,-0.10398403206099027,20,TEST
I3,LVS,2650,2315,2025-03-19,1000730.0,,2315,2335,2025-03-19,2025-04-16,-0.27441744207853824,0.42824146,-0.2744602662259238,20,TEST
I3,HD,2016,2315,2025-03-19,499883.72000000003,,2315,2335,2025-03-19,2025-04-16,-0.021022188925294838,0.40422696,-0.02106261162104195,20,TEST
I3,OMCL,3210,2315,2025-03-19,349885.93000000005,,2315,2335,2025-03-19,2025-04-16,-0.10806913030568233,0.7143768,-0.10814056798584482,20,TEST
I3,NVRI,3122,2315,2025-03-19,251596.28999999998,,2315,2335,2025-03-19,2025-04-16,-0.1703056736033186,1.3201044,-0.1704376840380728,20,TEST
I3,RGEN,3676,2315,2025-03-19,37672.5,,2315,2335,2025-03-19,2025-04-16,-0.08821084754102038,0.45541692,-0.08825638923310897,20,TEST
I3,NECB,2976,2315,2025-03-19,45760.0,,2315,2335,2025-03-19,2025-04-16,-0.056414904110049124,5.970138,-0.05701191791091975,20,TEST
I3,CNA,1028,2316,2025-03-20,150869.45390000002,,2316,2336,2025-03-20,2025-04-17,-0.025842620161101726,0.6939442,-0.025912014585019127,20,TEST
I3,FRPH,1733,2316,2025-03-20,42036.0,,2316,2336,2025-03-20,2025-04-17,-0.05584828906193717,5.0840726,-0.056356696309189935,20,TEST
I3,UVSP,4529,2316,2025-03-20,35787.5,,2316,2336,2025-03-20,2025-04-17,-0.051468012962317955,2.253693,-0.05169338227150955,20,TEST
I3,OPRX,3240,2316,2025-03-20,2442700.8,,2316,2336,2025-03-20,2025-04-17,-0.03868018553413943,2.298577,-0.03891004323606406,20,TEST
I3,GCO,1814,2317,2025-03-21,251524.08000000002,,2317,2337,2025-03-21,2025-04-21,-0.13173370677453677,1.1009668,-0.1318438034583207,20,TEST
I3,MG,2760,2317,2025-03-21,98400.0,,2317,2337,2025-03-21,2025-04-21,-0.15500962975759314,4.038714,-0.15541350113901564,20,TEST
I3,CMCO,1008,2317,2025-03-21,50713.81,,2317,2337,2025-03-21,2025-04-21,-0.29666661482758916,1.0374653,-0.29677036136115764,20,TEST
I3,AEYE,112,2318,2025-03-24,36750.0,,2318,2338,2025-03-24,2025-04-22,-0.10344832386029379,4.059408,-0.10385426466958092,20,TEST
I3,FLOC,1683,2318,2025-03-24,193440.0,,2318,2338,2025-03-24,2025-04-22,-0.25385536588922797,0.91333425,-0.25394669931168856,20,TEST
I3,ORCL,3250,2318,2025-03-24,50629.799999999996,,2318,2338,2025-03-24,2025-04-22,-0.17545808125825946,0.40386733,-0.17549846799258606,20,TEST
I3,ADBE,70,2318,2025-03-24,121318.5,,2318,2338,2025-03-24,2025-04-22,-0.11296161837166596,0.40389395,-0.11300200776535507,20,TEST
I3,FG,1643,2319,2025-03-25,350300.0,,2319,2339,2025-03-25,2025-04-23,-0.018296227049741876,0.8667048,-0.018382897529246267,20,TEST
I3,MSTR,2890,2319,2025-03-25,42500.0,,2319,2339,2025-03-25,2025-04-23,0.011448145229583817,0.40113246,0.011408031983952016,20,TEST
I3,ADSK,85,2319,2025-03-25,534200.0,,2319,2339,2025-03-25,2025-04-23,-0.031639136480270946,0.4136805,-0.03168050453027693,20,TEST
I3,ULTA,4474,2319,2025-03-25,499521.6,,2319,2339,2025-03-25,2025-04-23,0.01885364321446903,0.41633826,0.018812009388283313,20,TEST
I3,GLUE,1890,2320,2025-03-26,58400.0,,2320,2340,2025-03-26,2025-04-24,-0.04918021939648187,1.9029766,-0.049370517062022,20,TEST
I3,WYNN,4774,2320,2025-03-26,406974.75,,2320,2340,2025-03-26,2025-04-24,-0.04951558474697049,0.43180004,-0.049558764750529005,20,TEST
I3,AEVA,110,2321,2025-03-27,4318191.96,,2321,2341,2025-03-27,2025-04-25,0.14733522928929998,1.396043,0.14719562499579153,20,TEST
I3,ORRF,3259,2321,2025-03-27,31150.0,,2321,2341,2025-03-27,2025-04-25,-0.05742769452584651,1.7107528,-0.057598769809861894,20,TEST
I3,DXPE,1389,2322,2025-03-28,496117.3,,2322,2342,2025-03-28,2025-04-28,0.04814211572725502,0.9643965,0.04804567608139654,20,TEST
I3,SAIC,3803,2322,2025-03-28,55290.0,,2322,2342,2025-03-28,2025-04-28,0.07776080047461642,0.46707004,0.07771409346879432,20,TEST
I3,CMP,1015,2322,2025-03-28,48400.0,,2322,2342,2025-03-28,2025-04-28,0.35983230918016207,1.4544275,0.35968686642543335,20,TEST
I3,FVR,1780,2322,2025-03-28,49571.44,,2322,2342,2025-03-28,2025-04-28,-0.00593705673332956,2.8578403,-0.00622284074876156,20,TEST
I3,CFFN,905,2323,2025-03-31,40110.0,,2323,2343,2025-03-31,2025-04-29,0.02497105930400534,1.8691202,0.02478414728706224,20,TEST
I3,SIG,3942,2324,2025-04-01,861750.0,,2324,2344,2025-04-01,2025-04-30,0.0025827366177813005,0.47866905,0.002534869711538157,20,TEST
I3,NTAP,3088,2324,2025-04-01,254800.0,,2324,2344,2025-04-01,2025-04-30,0.00931361096329697,0.43088114,0.009270522847807161,20,TEST
I3,CMC,1006,2324,2025-04-01,294630.0,,2324,2344,2025-04-01,2025-04-30,-0.05188064823281069,0.51086277,-0.05193173451019151,20,TEST
I3,OKLO,3197,2324,2025-04-01,147420.0,,2324,2344,2025-04-01,2025-04-30,0.05370593623893671,0.4238938,0.053663546859122446,20,TEST
I3,DAKT,1234,2324,2025-04-01,35580.0,,2324,2344,2025-04-01,2025-04-30,-0.014751491414843332,1.5974616,-0.014911237567192148,20,TEST
I3,PGC,3392,2325,2025-04-02,179627.04,,2325,2345,2025-04-02,2025-05-01,-0.04485865239442832,2.5435858,-0.045113010966848055,20,TEST
I3,FUL,1770,2325,2025-04-02,198310.0,,2325,2345,2025-04-02,2025-05-01,-0.06779670581749964,0.60119486,-0.06785682530175985,20,TEST
I3,REPX,3663,2325,2025-04-02,351840.0,,2325,2345,2025-04-02,2025-05-01,-0.14208249161028486,2.8541396,-0.1423679055705126,20,TEST
I3,WGO,4699,2326,2025-04-03,143304.0,,2326,2346,2025-04-03,2025-05-02,0.016055046218517388,0.615944,0.015993451817613247,20,TEST
I3,VKTX,4592,2326,2025-04-03,29946.0,,2326,2346,2025-04-03,2025-05-02,0.21222128968206833,0.45792484,0.2121754971986347,20,TEST
I3,OXM,3292,2327,2025-04-04,58700.0,,2327,2347,2025-04-04,2025-05-05,-0.06183586156857335,0.6240066,-0.06189826223289263,20,TEST
I3,DLTR,1308,2327,2025-04-04,52575.0,,2327,2347,2025-04-04,2025-05-05,0.24278324682828933,0.41460523,0.24274178630450005,20,TEST
I3,ALMS,208,2327,2025-04-04,100786.0,,2327,2347,2025-04-04,2025-05-05,-0.5621890645983707,2.1713114,-0.5624061957336575,20,TEST
I3,APA,298,2327,2025-04-04,1368750.0,,2327,2347,2025-04-04,2025-05-05,0.037921277927574826,0.44300392,0.03787697753568309,20,TEST
I3,EWTX,1570,2328,2025-04-07,2500005.09,,2328,2348,2025-04-07,2025-05-06,0.2155536849082964,0.63585466,0.21549009944159114,20,TEST
I3,RGP,3680,2328,2025-04-07,102800.0,,2328,2348,2025-04-07,2025-05-06,0.07610099038529716,3.9162493,0.0757093654591734,20,TEST
I3,DOMO,1333,2328,2025-04-07,502450.0,,2328,2348,2025-04-07,2025-05-06,0.04735360644911624,2.6616893,0.04708743751319333,20,TEST
I3,AMAT,229,2329,2025-04-08,195396.3,,2329,2349,2025-04-08,2025-05-07,0.20820270809148922,0.40571618,0.20816213647507964,20,TEST
I3,GME,1895,2329,2025-04-08,10775000.0,,2329,2349,2025-04-08,2025-05-07,0.11201375261445246,0.4238462,0.11197136799675245,20,TEST
I3,SONO,4054,2329,2025-04-08,1349429.69,,2329,2349,2025-04-08,2025-05-07,0.10061369530899977,0.75006926,0.10053868838600177,20,TEST
I3,NKE,3019,2329,2025-04-08,502756.0,,2329,2349,2025-04-08,2025-05-07,0.10047091527854324,0.4049221,0.10043042306829708,20,TEST
I3,CBRL,845,2330,2025-04-09,3806045.9999999995,,2330,2350,2025-04-09,2025-05-08,0.2147206759962066,0.5566906,0.21466500693873258,20,TEST
I3,APO,309,2330,2025-04-09,67700565.0,,2330,2350,2025-04-09,2025-05-08,0.036907343293062,0.41135392,0.036866207902714665,20,TEST
I3,MSM,2887,2331,2025-04-10,4727209.92,,2331,2351,2025-04-10,2025-05-09,0.0065026355727828555,0.54055035,0.006448580537348425,20,TEST
I3,NEOG,2981,2332,2025-04-11,50700.0,,2332,2352,2025-04-11,2025-05-12,0.16487454574446003,0.5400788,0.16482053786086892,20,TEST
I3,LPG,2612,2332,2025-04-11,221875.0,,2332,2352,2025-04-11,2025-05-12,0.11643452726637049,0.7771169,0.116356815578889,20,TEST
I3,RCKT,3631,2332,2025-04-11,99165.3,,2332,2352,2025-04-11,2025-05-12,0.32827343038861967,0.70785606,0.32820264477977856,20,TEST
I3,MBX,2707,2332,2025-04-11,45311.77,,2332,2352,2025-04-11,2025-05-12,0.5033739608439576,2.8903506,0.5030849257851444,20,TEST
I3,DAL,1235,2333,2025-04-14,392000.0,,2333,2353,2025-04-14,2025-05-13,0.3186062717818381,0.41149744,0.3185651220360264,20,TEST
I3,KROS,2467,2333,2025-04-14,5165000.0,,2333,2353,2025-04-14,2025-05-13,0.05730021781288208,0.87169576,0.057213048239065145,20,TEST
I3,ROAD,3733,2335,2025-04-16,442980.0,,2335,2355,2025-04-16,2025-05-15,0.2621385963626166,0.5565549,0.26208294087116557,20,TEST
I3,FBK,1606,2336,2025-04-17,291528.0,,2336,2356,2025-04-17,2025-05-16,0.13170486425987682,0.93775606,0.13161108865496707,20,TEST
I3,MCFT,2711,2337,2025-04-21,70289.22,,2337,2357,2025-04-21,2025-05-19,0.11481493508991347,4.078288,0.11440710628604078,20,TEST
I3,GS,1951,2337,2025-04-21,89518.85,,2337,2357,2025-04-21,2025-05-19,0.2212679216843778,0.40423477,0.22122749820646526,20,TEST
I3,CNXC,1051,2340,2025-04-24,46000.0,,2340,2360,2025-04-24,2025-05-22,0.1066831789023428,0.5619345,0.1066269854556896,20,TEST
I3,BYRN,787,2340,2025-04-24,51250.0,,2340,2360,2025-04-24,2025-05-22,0.020488107821865498,1.0591668,0.020382191139351136,20,TEST
I3,KEY,2404,2340,2025-04-24,137500.0,,2340,2360,2025-04-24,2025-05-22,0.05519686813865454,0.43143958,0.055153724180190045,20,TEST
I3,TFIN,4259,2341,2025-04-25,74480.12,,2341,2361,2025-04-25,2025-05-23,0.10484316016764339,0.83119905,0.10476004026086727,20,TEST
I3,MLYS,2814,2342,2025-04-28,3499996.5,,2342,2362,2025-04-28,2025-05-27,0.16002948197959932,0.8713762,0.15994234435451227,20,TEST
I3,KMX,2440,2342,2025-04-28,85137.0,,2342,2362,2025-04-28,2025-05-27,-0.03302110104881284,0.42725003,-0.033063826050361955,20,TEST
I3,JBHT,2337,2342,2025-04-28,199916.75,,2342,2362,2025-04-28,2025-05-27,0.07251861834449946,0.43331558,0.07247528678638182,20,TEST
I3,DOC,1326,2343,2025-04-29,74928.0,,2343,2363,2025-04-29,2025-05-28,-0.014232746957458131,0.45505774,-0.01427825273178196,20,TEST
I3,TSLA,4389,2343,2025-04-29,1025240.0,,2343,2363,2025-04-29,2025-05-28,0.22213481322330142,0.40018937,0.22209479428499423,20,TEST
I3,THRM,4280,2343,2025-04-29,74010.0,,2343,2363,2025-04-29,2025-05-28,0.07375776693013192,1.0516994,0.07365259699369942,20,TEST
I3,QCRH,3571,2343,2025-04-29,64530.0,,2343,2363,2025-04-29,2025-05-28,0.027279461261826787,1.4620591,0.02713325534645583,20,TEST
I3,AVTR,462,2344,2025-04-30,103645.71,,2344,2364,2025-04-30,2025-05-29,0.003848982237918186,0.43619856,0.0038053623808940173,20,TEST
I3,NBBK,2955,2344,2025-04-30,85450.0,,2344,2364,2025-04-30,2025-05-29,-0.015430222079237388,2.7300823,-0.015703230298902304,20,TEST
I3,PNC,3451,2344,2025-04-30,158220.0,,2344,2364,2025-04-30,2025-05-29,0.08967132513781295,0.41646335,0.0896296788042561,20,TEST
I3,LUV,2646,2344,2025-04-30,198900.0,,2344,2364,2025-04-30,2025-05-29,0.20581723801119667,0.41722855,0.20577551515639358,20,TEST
I3,BANC,503,2344,2025-04-30,131600.0,,2344,2364,2025-04-30,2025-05-29,0.028505466355955855,0.6098889,0.028444477463882345,20,TEST
I3,SNWV,4035,2345,2025-05-01,127449.99999999999,,2345,2365,2025-05-01,2025-05-30,-0.10058356539782454,4.6267505,-0.10104624045750443,20,TEST
I3,BHRB,602,2345,2025-05-01,212000.0,,2345,2365,2025-05-01,2025-05-30,0.030411784796748886,3.794516,0.030032333187997917,20,TEST
I3,PHIN,3400,2346,2025-05-02,397299.99999999994,,2346,2366,2025-05-02,2025-06-02,0.023084444772122126,0.7300483,0.02301143994527699,20,TEST
I3,MTX,2911,2346,2025-05-02,103120.0,,2346,2366,2025-05-02,2025-06-02,0.05625485695347687,0.8067744,0.05617417951291226,20,TEST
