date,symbol,pnl_R
2026-02-26,ETHD,-1.323678868403079
2026-02-27,BLFS,1.1064530465949844
2026-02-27,BNAI,-1.1772968253968246
2026-02-27,BWIN,1.3518640715109551
2026-02-27,DK,-1.4852358136721089
2026-02-27,INTW,-1.3355816807713383
2026-02-27,IREZ,1.8548734823848236
2026-02-27,RGTZ,1.913910636064848
2026-03-02,GTLB,-1.1781380295529276
2026-03-02,SEZL,1.5540682926829268
2026-03-02,SITM,1.605064947247953
2026-03-02,TSEM,1.0876852046035737
2026-03-02,VIAV,1.919063218006108
2026-03-03,ASTS,-1.088860939310221
2026-03-03,CRCL,1.936113104189042
2026-03-03,CORD,1.6836167148826708
2026-03-03,RKLX,-1.2066122561680153
2026-03-03,RKLB,-1.0442057962899065
2026-03-03,TEAM,1.87670554558786
2026-03-03,TREE,1.7714984468339294
2026-03-03,GDXD,0.2028371654659889
2026-03-03,UVXY,-1.0234714954649502
2026-03-03,ETHU,-1.0539944680595263
2026-03-03,AGQ,-1.1094886381235782
2026-03-04,BETA,-1.317089333333332
2026-03-04,BKSY,-1.2354075738659998
2026-03-04,FIGR,-1.253469957081544
2026-03-04,HUT,0.997697296102549
2026-03-04,KORU,1.6361919151271258
2026-03-04,NGNE,1.0961231638418063
2026-03-04,PBF,1.8336674603174596
2026-03-04,SNXX,-1.12826783004045
2026-03-05,AXTI,-1.1405900892582328
2026-03-05,BATL,1.916321658986176
2026-03-05,BMNZ,-0.0207871043702824
2026-03-05,IREZ,-1.1357567801445418
2026-03-05,LITE,-1.1589994556978864
2026-03-05,W,-1.153757641196013
2026-03-05,GDXD,0.3699517983349059
2026-03-05,UVXY,-1.0651448678242232
2026-03-06,ASTX,-1.1893641025641026
2026-03-06,ASTS,-1.0826754498053883
2026-03-06,AXTI,-1.1122669266217655
2026-03-06,BNAI,-1.129314539774093
