day,symbol,entry_m,price,r_pct,pb,hb,lb,n_q,spread
2025-01-29,LPRO,605,6.28,4.777070063694264,$5-10,10:00-11:00,<$5M/d,45,0.02999999999999936
2025-05-16,MAZE,632,9.2,1.7391304347826104,$5-10,10:00-11:00,<$5M/d,13,0.0799999999999983
2025-07-09,IMTX,651,5.8,1.2931034482758652,$5-10,10:00-11:00,<$5M/d,319,0.019999999999999574
2025-04-09,HCAI,641,7.24,2.625690607734809,$5-10,10:00-11:00,<$5M/d,34,0.33999999999999986
2025-03-20,INSG,608,9.447,2.826294061606854,$5-10,10:00-11:00,<$5M/d,3,0.08999999999999986
2025-04-17,NPKI,637,5.6,2.142857142857129,$5-10,10:00-11:00,<$5M/d,13,0.040000000000000036
2025-08-01,ANIK,623,8.265,3.185722928009691,$5-10,10:00-11:00,<$5M/d,0,
2025-02-10,KPLT,644,9.4,2.1276595744680966,$5-10,10:00-11:00,<$5M/d,0,
2025-04-10,SOHU,627,9.74,4.620123203285432,$5-10,10:00-11:00,<$5M/d,56,0.15000000000000036
2025-04-02,RIOX,610,8.27,4.353083434099147,$5-10,10:00-11:00,<$5M/d,416,0.049999999999998934
2025-06-16,BOOM,617,7.94,1.4534005037783395,$5-10,10:00-11:00,<$5M/d,8,0.040000000000000036
2025-06-24,GMRE,601,6.37,1.569858712715864,$5-10,10:00-11:00,<$5M/d,92,0.015000000000000124
2025-07-09,METCB,618,8.46,1.5366430260047372,$5-10,10:00-11:00,<$5M/d,5,0.08000000000000007
2025-03-06,ALDX,602,6.135,2.363488182559081,$5-10,10:00-11:00,<$5M/d,59,0.03000000000000025
2025-01-21,HCAT,643,5.71,3.6777583187390537,$5-10,10:00-11:00,<$5M/d,48,0.03000000000000025
2025-03-18,ACDC,619,7.15,3.496503496503496,$5-10,10:00-11:00,<$5M/d,32,0.03000000000000025
2025-04-07,NRDS,604,7.92,1.84974747474747,$5-10,10:00-11:00,<$5M/d,73,0.04999999999999982
2025-02-28,DUOT,625,5.7214,3.345335057852969,$5-10,10:00-11:00,<$5M/d,0,
2025-06-18,INGN,615,6.47,1.4683153013910315,$5-10,10:00-11:00,<$5M/d,11,0.03000000000000025
2025-05-05,PIII,660,8.62,2.4941995359628755,$5-10,10:00-11:00,<$5M/d,18,0.41999999999999993
2025-02-04,SERA,610,5.385,2.5979572887650866,$5-10,10:00-11:00,<$5M/d,20,0.08000000000000007
2025-08-04,WKEY,604,5.5401,1.0649627263045822,$5-10,10:00-11:00,<$5M/d,0,
2025-01-10,HIT,623,5.4732,2.601768617993136,$5-10,10:00-11:00,<$5M/d,82,0.0699999999999994
2025-04-08,ORN,618,5.42,2.7675276752767592,$5-10,10:00-11:00,<$5M/d,37,0.02999999999999936
2025-04-14,MGTX,604,5.32,2.0676691729323364,$5-10,10:00-11:00,<$5M/d,39,0.07000000000000028
2025-06-12,PLL,618,6.12,1.5522875816993422,$5-10,10:00-11:00,<$5M/d,0,
2025-05-01,CMCT,631,5.765,3.6426712922810056,$5-10,10:00-11:00,<$5M/d,0,
2025-06-03,INFU,623,5.815,1.289767841788481,$5-10,10:00-11:00,<$5M/d,3,0.04999999999999982
2025-04-14,QTRX,608,5.57,4.847396768402162,$5-10,10:00-11:00,<$5M/d,58,0.03000000000000025
2025-07-31,RETL,602,8.1895,1.5812931192380506,$5-10,10:00-11:00,<$5M/d,486,0.009999999999999787
2025-05-05,TEO,627,9.13,1.4238773274917935,$5-10,10:00-11:00,<$5M/d,27,0.03999999999999915
2025-07-09,IMTX,651,5.8,2.2413793103448256,$5-10,10:00-11:00,<$5M/d,319,0.019999999999999574
2025-05-08,ALMS,627,5.07,1.1834319526627315,$5-10,10:00-11:00,<$5M/d,50,0.03500000000000014
2025-07-25,ATXS,602,6.54,1.8348623853211024,$5-10,10:00-11:00,<$5M/d,12,0.03000000000000025
2025-04-02,TBI,608,5.35,1.8691588785046664,$5-10,10:00-11:00,<$5M/d,51,0.040000000000000036
2025-02-21,STGW,616,6.71,2.6825633383010388,$5-10,10:00-11:00,<$5M/d,30,0.019999999999999574
2025-05-27,CXDO,619,5.72,1.3986013986014,$5-10,10:00-11:00,<$5M/d,3,0.04999999999999982
2025-03-06,OPRT,631,6.68,2.9940119760478936,$5-10,10:00-11:00,$5-50M/d,66,0.04999999999999982
2025-04-09,HLMN,624,7.445,2.7535258562793827,$5-10,10:00-11:00,$5-50M/d,185,0.009999999999999787
2025-01-24,RGTIW,628,6.3238,10.654985926183622,$5-10,10:00-11:00,$5-50M/d,80,0.07000000000000028
2025-01-27,PSNL,609,5.98,2.3411371237458285,$5-10,10:00-11:00,$5-50M/d,36,0.03000000000000025
2025-06-24,BSGM,624,7.94,5.541561712846352,$5-10,10:00-11:00,$5-50M/d,48,0.07000000000000028
2025-03-17,DWTX,614,7.19,13.769123783031992,$5-10,10:00-11:00,$5-50M/d,25,0.08999999999999986
2025-05-13,GPRK,614,6.87,1.6011644832605576,$5-10,10:00-11:00,$5-50M/d,46,0.019999999999999574
2025-05-05,OLO,641,7.195,1.3898540653231484,$5-10,10:00-11:00,$5-50M/d,202,0.009999999999999787
2025-03-12,SLDB,648,5.82,2.233676975945015,$5-10,10:00-11:00,$5-50M/d,119,0.019999999999999574
2025-02-04,ETNB,605,9.605,2.3425299323269093,$5-10,10:00-11:00,$5-50M/d,176,0.019999999999999574
2025-06-16,XNET,619,5.1602,1.747994263788213,$5-10,10:00-11:00,$5-50M/d,5,0.03000000000000025
2025-05-14,NFE,620,6.845,2.118334550766977,$5-10,10:00-11:00,$5-50M/d,344,0.009999999999999787
2025-05-21,ZVRA,633,8.61,2.3217189314750235,$5-10,10:00-11:00,$5-50M/d,28,0.030000000000001137
2025-05-20,FIP,605,5.145,1.457725947521852,$5-10,10:00-11:00,$5-50M/d,21,0.010000000000000675
2025-04-07,VYX,601,8.3,1.2048192771084507,$5-10,10:00-11:00,$5-50M/d,389,0.010000000000001563
2025-02-28,API,614,5.755,4.952215464813208,$5-10,10:00-11:00,$5-50M/d,9,0.009999999999999787
2025-06-16,PEB,618,9.185,1.7964071856287525,$5-10,10:00-11:00,$5-50M/d,177,0.009999999999999787
2025-04-25,TRVI,656,6.385,1.4878621769772866,$5-10,10:00-11:00,$5-50M/d,82,0.019999999999999574
2025-07-23,SLDB,606,6.509,3.057305269626682,$5-10,10:00-11:00,$5-50M/d,123,0.03000000000000025
2025-06-30,GCTK,642,6.0201,2.9916446570655038,$5-10,10:00-11:00,$5-50M/d,0,
2025-04-01,COMM,650,5.335,1.8744142455482595,$5-10,10:00-11:00,$5-50M/d,169,0.009999999999999787
2025-04-02,NVRI,652,6.73,2.228826151560184,$5-10,10:00-11:00,$5-50M/d,43,0.020000000000000462
2025-05-01,RGNX,635,9.63,1.1422637590862017,$5-10,10:00-11:00,$5-50M/d,13,0.040000000000000924
2025-07-23,CODI,607,6.73,1.4606240713224374,$5-10,10:00-11:00,$5-50M/d,16,0.010000000000000675
2025-01-27,GPRK,624,9.3345,2.190797578874064,$5-10,10:00-11:00,$5-50M/d,9,0.02999999999999936
2025-04-22,ETNB,608,6.53,1.68453292496172,$5-10,10:00-11:00,$5-50M/d,198,0.04999999999999982
2025-02-14,BYON,647,8.824,1.858567543064367,$5-10,10:00-11:00,$5-50M/d,225,0.019999999999999574
2025-04-07,NRIX,612,9.45,4.232804232804218,$5-10,10:00-11:00,$5-50M/d,362,0.08000000000000007
2025-07-28,PEW,605,7.22,10.810249307479223,$5-10,10:00-11:00,$5-50M/d,18,0.03000000000000025
2025-01-28,ALLT,602,7.98,1.1265664160401014,$5-10,10:00-11:00,$5-50M/d,24,0.03000000000000025
2025-05-28,CADL,611,6.06,3.1353135313531277,$5-10,10:00-11:00,$5-50M/d,150,0.02999999999999936
2025-07-09,BKD,609,7.105,1.1963406052076122,$5-10,10:00-11:00,$5-50M/d,15,0.010000000000000675
2025-07-24,DAWN,625,7.025,1.3523131672597954,$5-10,10:00-11:00,$5-50M/d,145,0.009999999999999787
2025-03-25,BKSY,649,9.41,1.1158342189160513,$5-10,10:00-11:00,$5-50M/d,34,0.05000000000000071
2025-07-15,LION,651,6.815,2.6412325752017694,$5-10,10:00-11:00,$5-50M/d,204,0.010000000000000675
2025-07-09,DYN,645,8.815,4.140669313669884,$5-10,10:00-11:00,$5-50M/d,151,0.030000000000001137
2025-02-28,ORIC,622,7.85,3.694267515923568,$5-10,10:00-11:00,$5-50M/d,9,0.0600000000000005
2025-01-28,HAIN,622,5.49,3.2786885245901747,$5-10,10:00-11:00,$5-50M/d,48,0.009999999999999787
2025-02-13,POET,604,5.0399,1.9821821861544848,$5-10,10:00-11:00,$5-50M/d,549,0.009999999999999787
2025-06-05,KURA,604,6.52,2.9371165644171717,$5-10,10:00-11:00,$5-50M/d,12,0.020000000000000462
2025-04-08,PTON,606,5.495,1.3648771610555084,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-04-10,FSM,619,5.99,4.006677796327216,$5-10,10:00-11:00,>$50M/d,368,0.009999999999999787
2025-02-21,CYN,611,7.0474,4.929477537815358,$5-10,10:00-11:00,>$50M/d,41,0.14999999999999947
2025-08-04,UMAC,608,9.15,1.7617486338797912,$5-10,10:00-11:00,>$50M/d,29,0.03999999999999915
2025-01-24,NVAX,615,9.725,4.2365038560411215,$5-10,10:00-11:00,>$50M/d,264,0.009999999999999787
2025-03-04,SPXS,601,6.71,2.384500745156485,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-05-23,APLD,616,7.295,1.8464701850582532,$5-10,10:00-11:00,>$50M/d,475,0.009999999999999787
2025-04-29,COMP,603,7.3848,1.0128913443830658,$5-10,10:00-11:00,>$50M/d,284,0.009999999999999787
2025-05-21,AUR,636,6.25,2.8799999999999955,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-05-05,VNET,601,7.035,2.061122956645351,$5-10,10:00-11:00,>$50M/d,266,0.020000000000000462
2025-06-10,RUN,651,8.545,1.462843768285547,$5-10,10:00-11:00,>$50M/d,436,0.010000000000001563
2025-05-16,HTZ,624,6.455,1.7041053446940406,$5-10,10:00-11:00,>$50M/d,140,0.010000000000000675
2025-05-02,RGTI,617,9.73,1.5416238437821206,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-02-03,NVDX,601,9.385,2.875865743207244,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-05-16,APLD,614,6.5411,1.5456115943801465,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-07-22,ARRY,606,6.985,3.3643521832498253,$5-10,10:00-11:00,>$50M/d,533,0.009999999999999787
2025-01-23,AUR,621,6.96,2.0833333333333277,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-03-18,QUBT,646,8.185,1.4660965180207817,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-03-20,WOLF,603,5.9,2.28813559322035,$5-10,10:00-11:00,>$50M/d,556,0.009999999999999787
2025-03-20,MSTU,607,6.415,1.3250194855806698,$5-10,10:00-11:00,>$50M/d,600,0.010000000000000675
2025-02-26,WOLF,604,6.045,1.9023986765922285,$5-10,10:00-11:00,>$50M/d,334,0.009999999999999787
2025-03-17,LUNR,648,7.71,6.460440985732814,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-03-13,MSTU,631,5.0689,2.9375209611552853,$5-10,10:00-11:00,>$50M/d,600,0.010000000000000675
2025-03-07,CDE,601,5.705,4.469763365468885,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-08-01,RCAT,611,7.98,1.6290726817042702,$5-10,10:00-11:00,>$50M/d,190,0.009999999999999787
2025-07-31,BBAI,601,6.735,4.231625835189312,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-01-15,APLD,618,8.6882,4.454317349968929,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-02-07,FSM,646,5.405,1.1100832562442275,$5-10,10:00-11:00,>$50M/d,541,0.009999999999999787
2025-05-08,KSS,601,6.745,1.77909562638992,$5-10,10:00-11:00,>$50M/d,143,0.009999999999999787
2025-03-12,GV,605,6.085,2.054231717337716,$5-10,10:00-11:00,>$50M/d,361,0.019999999999999574
2025-04-29,MSTU,605,8.075,4.272445820433423,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-05-02,SOUN,629,9.6,1.455208333333328,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-05-27,NVTS,617,5.185,12.536162005785911,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-04-07,SNAP,617,8.44,1.481042654028436,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-06-18,JOBY,610,9.07,3.969128996692386,$5-10,10:00-11:00,>$50M/d,597,0.009999999999999787
2025-02-14,ACHR,625,9.9201,2.620941321156035,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-02-28,APLD,603,7.8745,4.628865324782532,$5-10,10:00-11:00,>$50M/d,502,0.009999999999999787
2025-03-20,TSLL,602,8.1291,2.9412850131010773,$5-10,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-01-13,DATS,638,5.7176,11.67622778788303,$5-10,10:00-11:00,>$50M/d,439,0.02999999999999936
2025-08-01,NIO,619,5.015,2.2931206380857296,$5-10,10:00-11:00,>$50M/d,344,0.009999999999999787
2025-03-25,WYHG,752,9.466,2.5987745615888307,$5-10,11:00-13:00,<$5M/d,2,0.34999999999999964
2025-05-09,SPCB,689,6.745,2.0000000000000004,$5-10,11:00-13:00,<$5M/d,10,0.08999999999999986
2025-06-17,INV,715,5.0899,4.713255663176103,$5-10,11:00-13:00,<$5M/d,1,0.03000000000000025
2025-05-20,DOMH,661,5.6,5.357142857142854,$5-10,11:00-13:00,<$5M/d,51,0.11999999999999922
2025-02-12,INLF,734,5.36,2.238805970149256,$5-10,11:00-13:00,<$5M/d,31,0.08000000000000007
2025-01-30,FDMT,685,5.235,5.062082139446047,$5-10,11:00-13:00,<$5M/d,23,0.03000000000000025
2025-04-11,ZVRA,759,6.76,3.4023668639053186,$5-10,11:00-13:00,<$5M/d,21,0.019999999999999574
2025-07-11,BREA,662,6.4,3.259375000000009,$5-10,11:00-13:00,<$5M/d,0,
2025-05-20,ALGS,704,5.985,1.4202172096908934,$5-10,11:00-13:00,<$5M/d,7,0.07999999999999918
2025-01-10,BIOA,759,5.12,5.371093750000007,$5-10,11:00-13:00,<$5M/d,15,0.05999999999999961
2025-07-22,DOMH,713,5.225,4.1148325358851645,$5-10,11:00-13:00,<$5M/d,0,
2025-07-16,VTSI,663,6.1314,1.6521512215807184,$5-10,11:00-13:00,<$5M/d,0,
2025-06-30,SST,681,5.38,1.1152416356877253,$5-10,11:00-13:00,<$5M/d,4,0.14999999999999947
2025-07-24,SST,693,7.21,3.328710124826632,$5-10,11:00-13:00,<$5M/d,11,0.2599999999999998
2025-02-11,EVTL,684,5.2,4.648076923076919,$5-10,11:00-13:00,<$5M/d,10,0.040000000000000036
2025-07-09,XCUR,669,7.0107,4.896800604789823,$5-10,11:00-13:00,<$5M/d,1,0.6299999999999999
2025-02-28,JSPR,693,5.95,1.3445378151260516,$5-10,11:00-13:00,<$5M/d,17,0.0600000000000005
2025-04-03,INGN,719,6.97,1.1477761836441904,$5-10,11:00-13:00,<$5M/d,3,0.040000000000000036
2025-07-16,VTSI,663,6.1314,1.6521512215807184,$5-10,11:00-13:00,<$5M/d,0,
2025-02-26,DH,668,5.22,5.17241379310344,$5-10,11:00-13:00,<$5M/d,33,0.009999999999999787
2025-03-21,MIND,689,6.9758,2.520141059089993,$5-10,11:00-13:00,<$5M/d,0,
2025-01-16,RRGB,703,5.5599,1.077357506429969,$5-10,11:00-13:00,<$5M/d,20,0.0349999999999997
2025-04-21,ORKA,676,9.41,1.3815090329436852,$5-10,11:00-13:00,<$5M/d,1,0.120000000000001
2025-01-24,TRAW,685,6.45,2.4604651162790776,$5-10,11:00-13:00,<$5M/d,7,0.1200000000000001
2025-04-22,NCT,682,5.79,1.5544041450777175,$5-10,11:00-13:00,<$5M/d,21,0.03000000000000025
2025-06-04,PLL,702,6.32,2.6882911392405084,$5-10,11:00-13:00,<$5M/d,0,
2025-06-02,VTSI,675,5.7946,3.435957615711173,$5-10,11:00-13:00,<$5M/d,0,
2025-02-28,FUFU,718,5.08,2.0019685039370105,$5-10,11:00-13:00,<$5M/d,11,0.08999999999999986
2025-03-18,LSF,703,5.3,1.5094339622641524,$5-10,11:00-13:00,<$5M/d,3,0.14999999999999947
2025-06-03,BSII,776,9.0,2.999999999999996,$5-10,11:00-13:00,<$5M/d,12,0.16500000000000004
2025-01-30,THRD,696,5.385,3.621169916434529,$5-10,11:00-13:00,<$5M/d,17,0.08000000000000007
2025-06-02,ALGS,770,5.425,1.0138248847926217,$5-10,11:00-13:00,<$5M/d,0,
2025-01-14,OBIO,726,5.33,1.3133208255159527,$5-10,11:00-13:00,<$5M/d,1,0.14000000000000057
2025-04-01,INMB,707,7.721,2.4090143763761165,$5-10,11:00-13:00,<$5M/d,1,0.1800000000000006
2025-01-13,ZBIO,710,7.91,5.246523388116309,$5-10,11:00-13:00,<$5M/d,29,0.13999999999999968
2025-07-24,SHIP,726,7.175,2.578397212543549,$5-10,11:00-13:00,<$5M/d,4,0.04999999999999982
2025-03-04,QTRX,674,7.01,1.4978601997146868,$5-10,11:00-13:00,<$5M/d,25,0.019999999999999574
2025-03-21,PACK,701,5.59,3.7567084078711983,$5-10,11:00-13:00,<$5M/d,152,0.020000000000000462
2025-07-09,AMZE,747,9.72,7.407407407407414,$5-10,11:00-13:00,<$5M/d,16,0.16999999999999993
2025-05-29,SIEB,693,5.2999,1.3170059812449266,$5-10,11:00-13:00,<$5M/d,0,
2025-05-22,FULC,749,6.2,4.774193548387101,$5-10,11:00-13:00,$5-50M/d,140,0.020000000000000462
2025-01-17,OLMA,680,5.425,3.3179723502304097,$5-10,11:00-13:00,$5-50M/d,61,0.019999999999999574
2025-04-15,AMRN,740,9.82,4.276985743380855,$5-10,11:00-13:00,$5-50M/d,0,
2025-03-04,ACON,719,6.65,12.180451127819556,$5-10,11:00-13:00,$5-50M/d,258,0.08999999999999986
2025-01-24,ASPI,661,6.714,2.0703008638665508,$5-10,11:00-13:00,$5-50M/d,20,0.009999999999999787
2025-06-24,MNMD,688,6.982,2.893153824119163,$5-10,11:00-13:00,$5-50M/d,26,0.009999999999999787
2025-03-04,NFE,712,9.0,7.944444444444443,$5-10,11:00-13:00,$5-50M/d,105,0.009999999999999787
2025-06-16,OST,761,7.289,1.495404033475099,$5-10,11:00-13:00,$5-50M/d,596,0.019999999999999574
2025-07-01,XNCR,688,8.13,1.9680196801968144,$5-10,11:00-13:00,$5-50M/d,8,0.020000000000000462
2025-03-10,FSLY,693,6.595,2.198635329795293,$5-10,11:00-13:00,$5-50M/d,127,0.010000000000000675
2025-02-12,ACB,702,6.475,3.0115830115830025,$5-10,11:00-13:00,$5-50M/d,169,0.009999999999999787
2025-04-11,ZYME,661,9.84,4.471544715447149,$5-10,11:00-13:00,$5-50M/d,20,0.120000000000001
2025-07-10,RZLT,746,5.2796,4.348814304113956,$5-10,11:00-13:00,$5-50M/d,116,0.03000000000000025
2025-02-12,SFIX,720,5.02,1.1952191235059684,$5-10,11:00-13:00,$5-50M/d,88,0.010000000000000675
2025-06-09,ETHT,674,8.33,2.5210084033613547,$5-10,11:00-13:00,$5-50M/d,600,0.009999999999999787
2025-02-20,ARDX,730,5.8021,1.2426535220006518,$5-10,11:00-13:00,$5-50M/d,39,0.009999999999999787
2025-06-03,FTRK,669,5.09,3.3398821218074644,$5-10,11:00-13:00,$5-50M/d,80,0.03000000000000025
2025-03-04,PDYN,727,6.46,5.72136222910217,$5-10,11:00-13:00,$5-50M/d,11,0.009999999999999787
2025-05-20,ARVN,692,6.59,3.027314112291344,$5-10,11:00-13:00,$5-50M/d,187,0.010000000000000675
2025-02-05,QNTM,671,6.785,1.5490051584377331,$5-10,11:00-13:00,$5-50M/d,14,0.03000000000000025
2025-07-24,PEW,689,7.7886,5.502914516087608,$5-10,11:00-13:00,$5-50M/d,12,0.020000000000000462
2025-05-01,SPIR,711,9.62,1.2474012474012393,$5-10,11:00-13:00,$5-50M/d,80,0.02000000000000135
2025-03-18,JTAI,754,5.15,1.16504854368933,$5-10,11:00-13:00,$5-50M/d,27,0.0600000000000005
2025-06-09,TXG,666,9.69,1.9607843137254848,$5-10,11:00-13:00,$5-50M/d,600,0.009999999999999787
2025-04-16,UFG,700,5.97,2.010050251256283,$5-10,11:00-13:00,$5-50M/d,32,0.040000000000000036
2025-03-11,RNW,743,5.885,1.444350042480883,$5-10,11:00-13:00,$5-50M/d,34,0.009999999999999787
2025-07-07,TRVI,722,5.98,3.344481605351173,$5-10,11:00-13:00,$5-50M/d,40,0.009999999999999787
2025-02-19,CPIX,667,5.6161,1.9105785153398336,$5-10,11:00-13:00,$5-50M/d,4,0.11000000000000032
2025-05-15,RIOX,771,9.74,1.5390143737166384,$5-10,11:00-13:00,$5-50M/d,115,0.02999999999999936
2025-03-04,TROX,697,6.92,3.6127167630057806,$5-10,11:00-13:00,$5-50M/d,34,0.019999999999999574
2025-05-23,MNMD,705,7.0275,1.3874066168623287,$5-10,11:00-13:00,$5-50M/d,10,0.020000000000000462
2025-03-11,MAX,670,8.585,3.43622597553875,$5-10,11:00-13:00,$5-50M/d,13,0.02999999999999936
2025-01-17,OLMA,680,5.425,1.1981566820276406,$5-10,11:00-13:00,$5-50M/d,61,0.019999999999999574
2025-04-14,OCUL,676,7.345,3.948264125255277,$5-10,11:00-13:00,$5-50M/d,29,0.040000000000000036
2025-01-23,ALT,685,6.935,3.100216294160056,$5-10,11:00-13:00,$5-50M/d,146,0.010000000000000675
2025-02-04,LTBR,724,9.6684,1.4314674610069995,$5-10,11:00-13:00,$5-50M/d,27,0.03999999999999915
2025-03-04,GENI,742,8.915,5.440269209197975,$5-10,11:00-13:00,$5-50M/d,73,0.009999999999999787
2025-08-06,AVNS,680,9.92,1.0080645161290287,$5-10,11:00-13:00,$5-50M/d,13,0.009999999999999787
2025-02-05,RGTIW,727,5.73,4.884816753926709,$5-10,11:00-13:00,$5-50M/d,91,0.02999999999999936
2025-04-22,CRSR,721,5.99,2.003338898163608,$5-10,11:00-13:00,$5-50M/d,109,0.009999999999999787
2025-01-16,WOLF,666,6.91,2.8943560057887145,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-02-12,DWTX,733,7.345,9.462219196732462,$5-10,11:00-13:00,>$50M/d,5,0.2999999999999998
2025-04-24,ELAN,756,9.605,4.063508589276417,$5-10,11:00-13:00,>$50M/d,45,0.009999999999999787
2025-03-10,SMST,778,6.895,1.232777374909354,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-06-25,RUN,722,7.2899,1.3703891685756988,$5-10,11:00-13:00,>$50M/d,149,0.009999999999999787
2025-06-10,RUN,680,8.625,1.332173913043483,$5-10,11:00-13:00,>$50M/d,391,0.009999999999999787
2025-05-02,APLD,662,5.315,1.5051740357478849,$5-10,11:00-13:00,>$50M/d,213,0.010000000000000675
2025-06-30,UMAC,722,8.75,1.4857142857142946,$5-10,11:00-13:00,>$50M/d,58,0.009999999999999787
2025-08-01,AMPX,739,6.49,4.468412942989215,$5-10,11:00-13:00,>$50M/d,36,0.009999999999999787
2025-02-18,RCAT,704,8.9184,2.336742016505194,$5-10,11:00-13:00,>$50M/d,82,0.019999999999999574
2025-03-31,RUN,667,5.81,1.721170395869185,$5-10,11:00-13:00,>$50M/d,101,0.009999999999999787
2025-05-15,ARRY,679,8.19,1.2210012210012169,$5-10,11:00-13:00,>$50M/d,531,0.009999999999999787
2025-08-06,CIFR,713,5.0708,1.7906444742446908,$5-10,11:00-13:00,>$50M/d,26,0.009999999999999787
2025-04-09,CDE,682,5.27,4.079696394686905,$5-10,11:00-13:00,>$50M/d,327,0.010000000000000675
2025-05-13,MSTU,734,9.67,1.2409513960703125,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-07-09,LRHC,740,8.0157,3.1899896453210688,$5-10,11:00-13:00,>$50M/d,13,0.39999999999999947
2025-03-19,CDE,743,6.5396,3.205088996268885,$5-10,11:00-13:00,>$50M/d,165,0.009999999999999787
2025-02-06,SMST,692,5.23,1.1472275334608124,$5-10,11:00-13:00,>$50M/d,600,0.010000000000000675
2025-07-23,CIFR,717,6.755,1.0362694300518176,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-07-08,PTON,664,6.6195,2.389908603368846,$5-10,11:00-13:00,>$50M/d,91,0.010000000000000675
2025-03-21,AUR,669,7.17,4.0446304044630415,$5-10,11:00-13:00,>$50M/d,315,0.009999999999999787
2025-04-29,NFE,727,5.76,3.559027777777779,$5-10,11:00-13:00,>$50M/d,74,0.009999999999999787
2025-03-31,SOUN,749,8.23,1.5188335358444711,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-04-01,VNET,675,8.12,1.8472906403940823,$5-10,11:00-13:00,>$50M/d,88,0.009999999999999787
2025-04-23,SAND,770,8.325,4.864864864864858,$5-10,11:00-13:00,>$50M/d,225,0.009999999999999787
2025-01-23,WOLF,695,6.105,1.6380016380016469,$5-10,11:00-13:00,>$50M/d,527,0.009999999999999787
2025-05-16,RSLS,669,6.46,1.6253869969040176,$5-10,11:00-13:00,>$50M/d,2,0.14999999999999947
2025-03-28,QUBT,725,7.865,2.0979020979020984,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-05-13,IREN,736,7.89,1.7743979721165992,$5-10,11:00-13:00,>$50M/d,575,0.009999999999999787
2025-04-02,MSTU,682,6.285,1.1137629276054142,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-01-16,XTIA,684,5.85,1.709401709401703,$5-10,11:00-13:00,>$50M/d,11,0.08999999999999986
2025-06-12,ARRY,734,7.83,2.902937420178806,$5-10,11:00-13:00,>$50M/d,84,0.009999999999999787
2025-07-31,CHPT,712,9.08,3.0837004405286272,$5-10,11:00-13:00,>$50M/d,7,0.019999999999999574
2025-04-01,NVDX,679,7.8664,1.2254652700091535,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-03-21,GV,775,5.08,5.413385826771661,$5-10,11:00-13:00,>$50M/d,10,0.3199999999999994
2025-07-15,LRHC,665,7.41,1.511470985155197,$5-10,11:00-13:00,>$50M/d,9,0.1299999999999999
2025-05-08,LUNR,686,9.3112,1.086863132571512,$5-10,11:00-13:00,>$50M/d,409,0.009999999999999787
2025-04-01,NVDX,679,7.8664,1.479711176650051,$5-10,11:00-13:00,>$50M/d,600,0.009999999999999787
2025-01-10,ETHU,764,7.3401,5.542158826174026,$5-10,11:00-13:00,>$50M/d,518,0.009999999999999787
2025-03-04,AUR,766,6.96,4.885057471264366,$5-10,11:00-13:00,>$50M/d,322,0.009999999999999787
2025-05-16,ENTA,827,5.65,1.7115044247787652,$5-10,13:00+,<$5M/d,35,0.03000000000000025
2025-08-05,RMAX,802,7.62,1.7060367454068228,$5-10,13:00+,<$5M/d,9,0.019999999999999574
2025-01-15,STGW,895,6.395,1.3291634089132132,$5-10,13:00+,<$5M/d,40,0.009999999999999787
2025-06-17,TKNO,836,5.52,2.898550724637668,$5-10,13:00+,<$5M/d,10,0.020000000000000462
2025-01-23,WLGS,818,5.21,1.0556621880998027,$5-10,13:00+,<$5M/d,0,
2025-06-12,BBLG,872,5.264,1.2158054711246211,$5-10,13:00+,<$5M/d,0,
2025-04-25,CURV,924,6.05,3.884297520661148,$5-10,13:00+,<$5M/d,18,0.03000000000000025
