symbol,bar_date,open,high,close,volume,prev_close,nbars,covered
NUKK,2025-12-03,6.04,6.6751,6.65,1594605,6.04,0,False
NUKK,2025-12-04,6.57,7.44,7.27,1774330,6.65,0,False
NUKK,2025-12-23,4.48,4.95,4.47,1208648,4.44,0,False
NUKK,2026-01-08,3.44,4.27,4.25,2834597,3.4,0,False
NUKK,2026-01-30,2.34,2.59,2.47,1506000,2.41,0,False
NVEE,2025-04-09,15.38,17.27,17.14,812827,15.42,0,False
NVEE,2025-04-28,16.4,18.0,17.43,1969405,16.06,0,False
NVFY,2025-09-05,2.79,4.67,4.4,20687399,2.67,0,False
NVFY,2025-09-09,4.83,5.39,4.82,2322173,4.76,0,False
NVRO,2025-01-15,3.74,4.31,4.24,1315198,3.7,0,False
NVRO,2025-02-06,5.04,5.8,5.72,12726271,5.02,0,False
NWTN,2025-05-19,1.95,3.4799,2.72,29600249,1.87,0,False
NWTN,2025-05-21,2.14,2.4899,1.81,2201876,2.34,0,False
NXL,2025-01-02,3.0,3.45,3.21,922766,,0,False
NXU,2025-04-01,2.74,3.6999,3.46,757635,2.67,0,False
NXU,2025-04-09,2.4,3.46,2.45,1149366,2.55,0,False
NYMT,2025-02-20,5.87,6.445,6.43,2359613,5.99,0,False
NYMT,2025-04-09,5.29,5.775,5.66,2004006,5.38,0,False
OB,2025-02-04,6.04,6.71,6.7,472925,5.83,0,False
OB,2025-04-01,3.81,4.2285,3.85,1012797,3.73,0,False
OB,2025-04-07,3.14,3.45,3.21,624661,3.34,0,False
OB,2025-04-09,3.11,3.56,3.45,594035,3.13,0,False
OB,2025-04-22,3.28,3.69,3.57,755801,3.21,0,False
OBIO,2025-01-02,4.37,6.3,5.38,1718590,,0,False
OBLG,2025-07-01,3.55,4.345,4.32,502115,3.73,0,False
ODP,2025-03-06,14.64,15.96,15.94,620675,14.72,0,False
ODP,2025-03-17,14.78,16.18,15.87,637940,14.87,0,False
ODP,2025-04-09,11.96,14.315,14.05,1100962,12.08,0,False
ODP,2025-05-08,14.21,15.845,15.42,798096,13.79,0,False
ODP,2025-07-01,18.05,19.89,19.68,528377,18.13,0,False
OFRM,2026-02-09,23.01,26.04,21.0,3503634,,0,False
OLO,2025-04-07,5.6,6.29,5.89,2413467,5.85,0,False
OLO,2025-04-09,5.8,6.455,6.31,1632860,5.84,0,False
OLO,2025-05-09,7.97,8.83,8.65,3644034,8.05,0,False
OMI,2025-03-04,9.08,10.06,9.71,4173586,9.32,0,False
OMI,2025-05-05,7.52,8.235,8.18,1356566,7.51,0,False
OMI,2025-06-05,6.9,8.5,7.61,3244597,6.66,0,False
OMI,2025-08-12,4.65,5.47,5.47,4696797,4.63,0,False
OMI,2025-09-02,4.81,5.38,5.33,2973757,4.9,0,False
OMI,2025-09-17,4.98,5.635,5.39,3477193,4.96,0,False
OMI,2025-10-08,4.61,5.185,4.72,3515252,4.76,0,False
OMI,2025-12-10,2.5,2.825,2.76,2222855,2.49,0,False
ONDL,2025-12-31,24.15,30.0,26.34,551186,,0,False
ONTX,2026-06-30,31.58,43.14,35.38,113418,30.2411,0,False
ONX,2026-06-30,10.55,12.21,11.91,165103,10.49,0,False
OP,2025-06-17,2.17,2.95,2.9,5836214,2.32,0,False
OPEX,2025-10-24,30.1,36.54,33.41,414643,,0,False
ORBS,2025-09-12,15.925,19.29,15.62,7857380,,0,False
ORBX,2026-05-08,53.15,58.43,58.364,72758,51.2409,0,False
ORBX,2026-06-11,57.05,62.3,62.13,172203,55.75,0,False
ORCZ,2026-07-24,26.63,29.82,29.82,100438,27.465,0,False
OSRH,2025-02-19,5.66,10.0,5.46,42095643,,0,False
OUSL,2026-07-28,12.45,13.5799,13.1284,157429,14.1993,0,False
P,2026-05-22,80.4,87.97,87.2,5092530,79.0,0,False
P,2026-06-30,72.27,80.02,78.79,4443051,72.32,0,False
P,2026-08-10,93.74,102.2,97.98,5151531,90.05,0,False
PARA,2025-04-09,10.51,11.6,11.14,13870825,10.65,0,False
PBPB,2025-01-13,9.2,10.57,10.4,274328,9.07,0,False
PBPB,2025-04-07,8.38,9.42,9.05,655607,8.82,0,False
PFC,2025-01-23,25.3,27.62,26.64,297476,25.24,0,False
PGRE,2025-05-01,4.25,4.64,4.6,2440607,4.29,0,False
PGRE,2025-09-16,7.07,7.85,7.39,11255023,7.09,0,False
PHH,2025-03-04,5.8,7.41,7.1896,315750,5.82,0,False
PHH,2025-03-07,6.79,7.98,7.69,402518,6.9,0,False
PHH,2025-03-10,7.9,9.17,8.0327,407250,7.69,0,False
PHH,2025-03-11,8.12,8.95,8.3,405943,8.0327,0,False
PHH,2025-03-12,8.23,9.0,8.75,540036,8.3,0,False
PHH,2025-03-18,7.8,10.98,10.6,560253,7.89,0,False
PHH,2025-03-20,9.6,11.91,11.03,511406,9.72,0,False
PHH,2025-03-21,11.0,13.9799,13.48,541716,11.03,0,False
PHH,2025-03-26,9.57,11.3074,10.6,481388,9.54,0,False
PHH,2025-03-27,10.28,12.41,11.83,454667,10.6,0,False
PHH,2025-03-28,11.74,13.7851,12.79,434658,11.83,0,False
PHH,2025-03-31,12.49,14.75,13.22,636283,12.79,0,False
PHH,2025-04-01,12.98,14.34,11.79,550201,13.22,0,False
PHH,2025-04-02,11.83,14.0,13.25,567352,11.79,0,False
PHH,2025-04-07,13.39,14.7933,13.12,431530,13.59,0,False
PHH,2025-04-09,12.75,14.09,13.59,443457,12.74,0,False
PHH,2025-04-14,12.32,13.88,13.02,354973,12.98,0,False
PHH,2025-04-16,12.995,15.0,13.01,465704,13.19,0,False
PHH,2025-04-22,13.7,16.56,13.71,500097,13.5,0,False
PHH,2025-04-23,13.71,15.4,14.84,367945,13.71,0,False
PHH,2025-04-29,13.36,15.625,14.05,315451,13.78,0,False
PHH,2025-05-01,14.3,15.6,14.29,346150,14.32,0,False
PHH,2025-05-07,13.7,15.0,14.6,311593,13.62,0,False
PHH,2025-05-13,13.01,14.96,13.73,353544,13.38,0,False
PHH,2025-05-16,13.21,15.0,14.805,323650,13.27,0,False
PHH,2025-05-22,14.39,16.0,14.56,382665,14.53,0,False
PHH,2025-06-05,14.13,16.77,16.74,351399,14.235,0,False
PHH,2025-06-06,16.76,18.35,17.84,337317,16.74,0,False
PHH,2025-06-11,18.89,21.11,20.48,323838,18.7,0,False
PHH,2025-06-20,23.95,26.6,26.57,1301711,23.95,0,False
PHH,2025-06-23,27.02,30.43,30.11,1422569,26.57,0,False
PINC,2025-08-19,24.7,27.26,26.21,5375415,24.43,0,False
PLCIU,2026-07-14,168.11,194.8,193.92,72647673,,0,False
PLL,2025-03-07,6.92,7.7,7.625,638836,6.86,0,False
PLL,2025-04-09,5.35,6.0802,5.91,412061,5.34,0,False
PLL,2025-04-16,6.36,7.08,6.87,290611,6.34,0,False
PLL,2025-04-22,6.92,7.62,7.14,366643,6.77,0,False
PLL,2025-04-24,7.29,8.9899,8.91,909032,7.15,0,False
PLL,2025-07-02,6.07,6.87,6.62,781572,6.06,0,False
PLL,2025-07-10,6.5,7.5,7.255,1331284,6.47,0,False
PLL,2025-07-15,6.8,7.6404,7.49,769752,6.72,0,False
PLL,2025-07-17,7.42,8.48,8.35,1517736,7.37,0,False
PLL,2025-07-23,8.31,9.15,8.96,802975,8.18,0,False
PLTS,2025-09-22,12.67,16.42,11.12,6097326,,0,False
PLYM,2025-04-09,13.2,14.6099,14.29,539982,13.46,0,False
PMI,2025-09-02,4.85,5.35,5.14,4917907,,0,False
POAI,2025-01-07,1.98,2.25,1.69,2466971,1.89,0,False
POEL,2026-05-05,20.145,34.32,31.35,649805,31.98,0,False
POEL,2026-05-07,33.95,39.13,33.7,1221591,34.95,0,False
POEL,2026-05-12,65.87,76.9,65.29,1113418,66.56,0,False
POEL,2026-05-15,102.5,126.29,73.45,1313921,132.0,0,False
POEL,2026-05-21,52.905,63.15,59.61,1095315,58.71,0,False
POEL,2026-06-01,36.85,53.04,49.41,1425199,39.17,0,False
POEL,2026-06-03,49.05,63.0611,60.2,1713581,49.09,0,False
POEL,2026-06-04,51.98,64.0,60.73,955775,60.2,0,False
POEL,2026-06-10,26.02,30.5,26.62,876371,25.75,0,False
POEL,2026-06-11,26.25,29.94,27.66,794619,26.62,0,False
POEL,2026-06-12,27.55,35.64,33.88,1136812,27.66,0,False
POEL,2026-06-24,24.06,27.5,23.3,1304938,23.66,0,False
POEL,2026-06-29,18.25,20.11,19.26,1573850,17.92,0,False
POEL,2026-06-30,19.3,21.3899,21.01,636177,19.26,0,False
POEL,2026-07-08,12.78,14.74,13.75,330650,13.12,0,False
POEL,2026-07-17,9.64,10.79,9.91,528138,10.74,0,False
POEL,2026-07-23,9.93,11.035,10.11,340942,10.33,0,False
POEL,2026-08-03,7.76,9.0834,8.97,476929,8.15,0,False
POEL,2026-08-06,10.16,13.29,11.73,1592656,10.59,0,False
POEL,2026-08-13,12.55,14.27,12.535,863577,12.45,0,False
POEL,2026-08-14,12.78,14.6528,14.36,563204,12.535,0,False
PPBI,2025-04-09,18.68,20.51,20.02,1171344,19.0,0,False
PPCB,2025-08-18,5.8,9.36,5.85,68116795,,0,False
PRO,2025-04-09,15.18,17.16,17.16,1693804,15.26,0,False
PRTG,2025-02-03,4.4,4.9199,4.5,548372,4.41,0,False
PRTG,2025-03-31,8.6,9.89,9.25,653975,9.6,0,False
PRTG,2025-04-11,5.14,13.11,8.59,31290488,5.1,0,False
PRTG,2025-04-14,8.7,9.72,8.88,796362,8.59,0,False
PRTG,2025-04-21,7.8,9.8,9.09,458989,7.84,0,False
PRTG,2025-04-22,9.02,15.8181,9.86,5737764,9.09,0,False
PRTG,2025-04-29,10.01,11.4723,11.03,350460,10.77,0,False
PRTG,2025-04-30,10.77,12.2399,11.85,434752,11.03,0,False
PSAI,2026-05-08,7.885,10.17,9.7,879421,,0,False
PTHL,2025-02-24,2.98,5.0,2.2,1091214,3.0,0,False
PTHL,2025-05-02,3.81,4.28,4.07,577683,3.85,0,False
PTHL,2025-05-07,4.06,4.44,4.44,687493,4.1,0,False
PTHL,2025-05-12,4.32,4.79,4.755,1722136,4.394,0,False
PTHL,2025-05-23,5.7,6.95,6.55,1555079,6.08,0,False
PTHL,2025-05-28,5.71,6.64,5.99,474889,5.7,0,False
PTHL,2025-06-04,6.15,6.97,6.96,2023092,6.02,0,False
PTHL,2025-06-05,7.07,9.0,8.9,3096598,6.96,0,False
PTHL,2025-06-06,8.81,19.05,13.5,2564078,8.9,0,False
PTHL,2025-06-09,13.6,15.0,15.0,879248,13.5,0,False
PTHL,2025-06-25,18.62,22.34,17.12,479177,18.74,0,False
PTHL,2025-07-15,21.68,28.77,20.61,6229373,21.52,0,False
PTHL,2025-07-16,20.62,22.88,20.94,696751,20.61,0,False
PTHL,2025-07-24,24.1,28.685,28.42,2956178,23.57,0,False
PTHL,2025-07-28,29.01,32.0,30.96,2198706,29.15,0,False
PTIX,2025-05-20,8.7,9.86,6.88,4007940,11.1,0,False
PTIX,2025-05-28,4.0,4.5,4.0,991500,3.94,0,False
PTIX,2025-05-30,3.95,4.4656,3.85,684145,3.81,0,False
PTIX,2025-08-22,3.92,4.4099,4.24,2384373,4.26,0,False
PTIX,2025-08-25,4.06,5.15,4.51,2945144,4.24,0,False
PX,2025-04-07,8.98,10.02,9.93,1315586,9.48,0,False
PX,2025-04-09,9.5,10.69,10.6,1091345,9.61,0,False
PXIU,2025-10-03,34.85,39.52,37.33,63219,35.82,0,False
PXIU,2025-10-10,31.7,35.0,26.52,66712,31.54,0,False
QD,2025-02-14,3.0,3.34,3.28,1041535,2.98,0,False
QD,2025-04-14,2.37,2.74,2.59,1261160,2.37,0,False
QD,2025-06-27,2.84,3.13,3.09,5031663,2.85,0,False
QD,2025-07-07,3.04,3.45,3.3,1176568,3.02,0,False
QD,2025-07-30,3.47,3.85,3.73,1623483,3.48,0,False
QD,2025-08-04,3.99,4.36,4.33,710801,3.95,0,False
QD,2025-08-15,4.26,4.729,4.67,948742,4.24,0,False
QD,2025-08-18,4.65,5.08,5.02,1416623,4.67,0,False
QD,2025-09-25,4.11,4.5,4.45,614720,4.15,0,False
QD,2025-10-27,4.47,4.9,4.84,486926,4.44,0,False
QD,2025-11-24,4.4,4.88,4.82,563680,4.37,0,False
QJL,2026-07-06,5.5,6.5,5.54,488202,,0,False
QLGN,2025-07-17,3.5,4.0,3.26,941725,3.93,0,False
QLGN,2025-09-17,2.1,3.05,2.26,3728325,2.0001,0,False
QLGN,2025-09-23,4.76,5.1999,4.13,1376092,5.53,0,False
QLGN,2025-09-24,3.99,4.44,4.14,2034961,4.13,0,False
QLGN,2025-09-25,4.24,6.48,5.52,12818162,4.14,0,False
QLGN,2025-09-26,4.88,5.49,5.06,576733,5.52,0,False
QLGN,2025-09-29,5.09,5.65,5.38,547739,5.06,0,False
QLGN,2025-10-01,5.37,6.1593,6.01,586720,5.72,0,False
QMMM,2025-08-13,2.43,2.7,2.68,7538656,2.5,0,False
QMMM,2025-08-21,3.2,3.8,3.68,5771745,3.22,0,False
QMMM,2025-08-22,3.51,4.08,3.86,1785788,3.68,0,False
QMMM,2025-08-25,3.81,4.71,4.59,1190371,3.86,0,False
QMMM,2025-08-26,4.6,5.59,5.17,3368585,4.59,0,False
QMMM,2025-08-27,4.75,5.63,5.09,5639252,5.17,0,False
QMMM,2025-08-29,4.21,5.34,5.3,1489770,4.19,0,False
QMMM,2025-09-02,4.85,6.75,6.52,1903793,5.3,0,False
QMMM,2025-09-05,6.9,7.8,7.61,2663547,7.12,0,False
QMMM,2025-09-08,7.6,11.5,11.27,2549230,7.61,0,False
QMMM,2025-09-10,81.0,155.22,109.5,2276020,207.0,0,False
QMMM,2025-09-16,71.53,95.0,88.0,575673,71.75,0,False
QMMM,2025-09-17,84.21,119.0,105.64,602581,88.0,0,False
QMMM,2025-09-22,86.79,114.0,105.9,646917,82.84,0,False
QMMM,2025-09-25,93.85,103.8714,100.0,371371,95.0,0,False
QMMM,2025-09-26,99.97,119.4,119.4,773300,100.0,0,False
QNT,2026-06-11,51.5,57.34,56.49,3137369,51.4,0,False
QNT,2026-06-17,55.76,65.5999,62.75,3663846,55.43,0,False
QNT,2026-06-18,63.41,72.74,69.8,5269900,62.75,0,False
QNT,2026-06-22,69.5,77.85,68.27,3992048,69.8,0,False
QNT,2026-06-23,66.52,81.48,77.46,5582936,68.27,0,False
QNT,2026-06-26,67.25,79.3,75.57,3972131,71.68,0,False
QNT,2026-06-30,72.98,82.3,81.74,3780124,72.84,0,False
QNT,2026-07-06,74.44,86.79,83.17,5285854,74.56,0,False
QSG,2025-04-07,3.7,5.1,4.35,1425875,4.17,0,False
QSG,2025-04-11,4.25,4.74,4.43,569133,4.09,0,False
QSG,2025-04-29,5.85,6.88,6.265,1006275,5.79,0,False
QSG,2025-05-02,6.07,6.6215,6.23,374634,5.93,0,False
QSG,2025-05-05,6.29,6.95,6.78,403648,6.23,0,False
QSG,2025-06-04,5.6,6.13,5.86,717056,5.6,0,False
QSG,2025-06-06,5.45,6.95,6.68,1497722,5.59,0,False
QSG,2025-06-10,7.32,9.9,9.24,5893520,6.95,0,False
QSG,2025-06-16,11.21,13.2,13.14,2628340,10.95,0,False
QSG,2025-06-20,12.5,13.9481,11.7,3225522,13.49,0,False
QSG,2025-06-27,8.56,9.67,8.0,3967427,8.82,0,False
QSG,2025-06-30,8.07,9.79,9.45,2652784,8.0,0,False
QSG,2025-07-09,8.95,9.83,9.76,593317,9.02,0,False
QSG,2025-08-21,7.65,8.38,7.99,607796,7.69,0,False
QSG,2025-09-11,8.99,9.88,9.73,962037,8.8,0,False
QSG,2025-09-12,10.0,11.825,11.7,1639082,9.73,0,False
QSG,2025-09-15,12.0,13.63,9.6,3174975,11.7,0,False
QSG,2025-09-19,9.11,9.98,9.98,1091814,8.815,0,False
QSG,2025-10-23,7.08,7.8,7.72,342092,7.09,0,False
QVCGB,2025-02-25,6.62,7.285,5.08,355162,,0,False
QVCGB,2025-02-27,8.4,9.4299,8.5,270343,9.72,0,False
QVCGB,2025-03-03,8.37,10.4,9.67,198538,9.99,0,False
QVCGB,2025-05-08,6.22,7.4918,6.43,289123,6.91,0,False
RAM,2026-07-08,15.51,17.4855,17.45,19499968,16.73,0,False
RAM,2026-07-17,10.87,13.4,12.16,26064862,12.05,0,False
RAM,2026-08-03,9.84,10.905,10.71,13972180,10.44,0,False
RAM,2026-08-06,9.935,11.4498,10.72,12627603,11.73,0,False
RAM,2026-08-13,11.975,13.58,13.015,21626806,12.08,0,False
RAMZ,2026-07-29,29.54,33.47,33.0,237678,,0,False
RAMZ,2026-07-31,19.86,23.72,23.69,550351,22.41,0,False
RAMZ,2026-08-07,21.59,24.41,22.8041,378956,22.28,0,False
RAPT,2025-07-15,9.04,11.94,10.61,755045,8.72,0,False
RAPT,2025-08-12,9.49,10.91,10.9,573701,9.55,0,False
RAPT,2025-09-15,15.94,17.66,17.415,133030,16.22,0,False
RAPT,2025-09-18,18.4,20.9,20.5,340011,18.0,0,False
RAPT,2025-09-22,18.89,20.88,20.13,208366,19.86,0,False
RAPT,2025-09-24,21.66,24.0,23.95,200649,20.96,0,False
RAPT,2025-09-25,22.92,25.35,24.45,176817,23.95,0,False
RAPT,2025-10-01,25.79,28.3,27.24,450140,25.79,0,False
RAPT,2025-10-02,27.24,29.73,29.1,341469,27.24,0,False
RAPT,2025-10-15,25.41,27.955,27.03,166933,25.0,0,False
RAPT,2025-11-26,30.15,34.455,33.26,832314,29.97,0,False
RAPT,2025-12-22,34.29,37.75,36.47,558071,33.81,0,False
RAPT,2026-01-16,32.01,35.47,35.1,430144,32.19,0,False
RBOT,2025-10-03,5.6,7.37,7.06,570862,5.55,0,False
RBOT,2025-12-03,2.69,3.66,3.3,1212339,2.6,0,False
RDFN,2025-02-12,8.125,8.9708,8.64,11231985,7.95,0,False
RDFN,2025-04-02,9.51,10.77,10.24,9898868,9.57,0,False
RDFN,2025-04-07,9.69,10.57,9.78,9036010,10.2,0,False
RDFN,2025-04-24,8.62,9.425,9.25,7863257,8.61,0,False
RELI,2025-06-23,2.24,2.45,1.9,839072,2.47,0,False
REVG,2025-03-06,27.5,30.45,30.0,1062090,27.95,0,False
REVG,2025-04-07,27.74,30.42,28.82,1208256,29.26,0,False
REVG,2025-04-09,28.35,32.01,31.55,1831208,28.86,0,False
RFAC,2025-02-05,5.5,15.55,8.74,1352844,6.01,0,False
RFAC,2025-02-13,8.05,9.8,2.7,685365,8.6,0,False
RGLS,2025-04-22,2.04,2.33,2.32,1569775,2.01,0,False
RGLS,2025-04-24,2.65,2.9,2.8,1851018,2.55,0,False
RGLS,2025-04-28,2.78,3.73,3.49,4774193,2.76,0,False
RGTI,2025-01-02,16.14,20.0,20.0,187558212,,0,False
RGTIW,2025-01-02,6.9899,8.85,8.8,2073783,,0,False
RSLS,2025-06-05,4.72,5.19,4.25,484336,4.83,0,False
RSLS,2025-06-09,2.43,2.75,2.6,2447680,4.18,0,False
RSLS,2025-06-16,2.42,2.87,2.87,953213,2.52,0,False
RSLS,2025-07-18,2.87,3.1895,3.18,695575,2.85,0,False
RSLS,2025-08-13,2.08,4.05,3.2,43758762,2.03,0,False
RSLS,2025-08-14,3.02,4.65,3.92,13741358,3.2,0,False
RYI,2025-04-07,20.47,22.4,21.54,281684,21.17,0,False
RYI,2025-04-09,20.73,23.93,23.06,322658,20.8,0,False
RYI,2025-10-29,20.84,22.78,22.26,2460009,23.58,0,False
RYI,2026-02-20,23.61,28.03,27.97,1496896,23.9,0,False
SAG,2025-02-27,2.02,2.38,1.95,5675878,1.92,0,False
SAGE,2025-04-09,6.32,7.1,6.92,1686218,6.39,0,False
SAVA,2025-01-02,2.38,2.859,2.75,6503155,,0,False
SAVA,2025-01-03,2.75,3.06,2.89,5588846,2.75,0,False
SAVA,2025-02-19,2.56,2.8393,2.78,2550609,2.57,0,False
SAVA,2025-03-03,2.45,2.89,2.48,3616492,2.4,0,False
SAVA,2025-03-04,2.45,2.71,2.68,2050647,2.48,0,False
SAVA,2025-03-18,2.75,3.05,2.79,2278621,2.78,0,False
SAVA,2025-05-16,2.08,2.315,2.09,4271064,2.05,0,False
SAVA,2025-05-20,2.07,2.29,2.24,2188294,2.07,0,False
SAVA,2025-07-18,2.1,2.36,2.21,1551946,2.1,0,False
SAVA,2025-07-22,2.3,2.6,2.58,1332938,2.3,0,False
SAVA,2025-08-04,2.15,2.39,2.29,1590712,2.12,0,False
SAVA,2025-08-05,2.29,2.525,2.44,1260169,2.29,0,False
SAVA,2025-08-14,2.2,2.43,2.41,978187,2.28,0,False
SAVA,2025-09-18,2.11,2.36,2.29,2107851,2.08,0,False
SAVA,2025-10-01,2.89,3.3,3.2,3374854,2.91,0,False
SAVA,2025-10-08,3.44,3.99,3.98,4522543,3.42,0,False
SAVA,2025-10-14,4.04,4.52,4.43,3198926,4.1,0,False
SAVA,2025-11-26,3.06,3.45,3.39,2183402,3.04,0,False
SAVA,2025-12-22,2.2,2.47,2.38,1746907,2.175,0,False
SAVA,2026-01-21,2.0,2.19,2.17,1546372,1.99,0,False
SAVA,2026-02-10,2.03,2.22,2.18,959093,2.05,0,False
SAVA,2026-02-24,2.17,2.4899,2.45,2261883,2.16,0,False
SAVA,2026-03-10,2.19,2.49,2.38,2089957,2.12,0,False
SCPH,2025-02-13,3.5,3.865,3.68,832779,3.45,0,False
SCPH,2025-05-15,2.2,3.0,2.88,1691714,2.24,0,False
SCPH,2025-05-16,2.93,3.3855,3.22,1202140,2.88,0,False
SCPH,2025-05-19,3.19,3.54,3.52,767704,3.22,0,False
SCPH,2025-07-10,4.04,4.54,4.47,547127,4.08,0,False
SCPH,2025-07-24,5.55,6.2799,5.84,806422,5.37,0,False
SCS,2025-04-09,9.58,10.83,10.61,1193357,9.74,0,False
SGBX,2025-10-13,5.3,5.89,5.01,1081189,6.24,0,False
SGBX,2025-11-18,3.22,3.88,3.41,14293067,3.22,0,False
SGBX,2025-11-21,4.03,4.89,3.73,23004970,3.82,0,False
SGBX,2025-11-25,2.99,3.5,3.19,4262914,3.06,0,False
SGBX,2025-11-26,3.07,4.04,3.9,5858571,3.19,0,False
SGBX,2025-12-04,3.3,4.29,4.06,8828997,3.25,0,False
SGN,2025-01-06,2.68,2.9299,2.65,1047508,2.645,0,False
SGN,2025-05-30,1.98,2.22,1.9,4449568,2.54,0,False
SGN,2025-07-14,2.18,2.5199,2.1,2438565,2.38,0,False
SGN,2025-07-15,2.02,2.67,2.43,2184697,2.1,0,False
SHCO,2025-01-29,7.77,8.47,8.29,3692733,7.37,0,False
SHCO,2025-03-14,5.3,6.03,5.94,737262,5.19,0,False
SHCO,2025-03-17,5.88,6.57,6.49,725896,5.94,0,False
SHCO,2025-04-01,5.76,6.74,6.37,519902,6.18,0,False
SHCO,2025-04-09,4.97,5.87,5.8,789072,4.96,0,False
SHYF,2025-04-04,7.3,8.095,8.06,507603,7.85,0,False
SHYF,2025-04-07,7.6,8.58,8.16,498569,8.06,0,False
SHYF,2025-04-09,7.44,9.2,8.82,722352,7.66,0,False
SISI,2025-08-13,4.79,7.14,5.33,615795,5.16,0,False
SISI,2025-09-16,6.85,7.96,7.76,743980,6.59,0,False
SISI,2025-09-17,6.82,7.8428,7.33,301473,7.76,0,False
SK,2026-07-17,22.9,27.48,23.3,1391228,23.14,0,False
SK,2026-07-22,25.57,27.99,26.46,282816,28.667,0,False
SK,2026-07-29,15.9,17.61,14.94,4937613,15.9,0,False
SK,2026-08-06,17.43,19.63,18.65,2137468,20.74,0,False
SK,2026-08-13,21.23,25.1,24.28,329291,21.31,0,False
SKDD,2026-07-15,12.63,14.425,13.27,22276885,,0,False
SKDD,2026-07-20,14.48,17.4235,17.06,9602850,16.5,0,False
SKDD,2026-07-27,13.93,17.92,17.1,26623902,14.89,0,False
SKDD,2026-07-31,11.82,14.81,14.81,25059983,13.83,0,False
SKDD,2026-08-07,14.39,16.31,15.45,4184543,14.35,0,False
SKHL,2026-07-17,8.91,10.62,9.11,2182627,8.94,0,False
SKHL,2026-07-22,9.92,10.83,10.29,967080,11.12,0,False
SKHL,2026-07-29,6.18,6.825,5.84,12272176,6.18,0,False
SKHL,2026-08-06,6.75,7.61,7.22,2508186,7.99,0,False
SKHL,2026-08-13,8.18,9.72,9.44,2291676,8.22,0,False
SKHU,2026-07-17,18.26,21.84,18.64,4364578,18.42,0,False
SKHU,2026-07-22,20.3,22.25,21.16,1247473,22.87,0,False
SKHU,2026-07-29,12.52,14.0,11.93,7540056,12.55,0,False
SKHU,2026-08-06,13.73,15.559,14.75,2152135,16.4,0,False
SKHU,2026-08-13,16.69,19.81,19.21,832884,16.77,0,False
SKHX,2026-07-17,13.78,16.48,14.09,11484622,13.88,0,False
SKHX,2026-07-22,15.35,16.8185,15.87,4354410,17.26,0,False
SKHX,2026-07-29,9.535,10.5896,9.09,25873308,9.56,0,False
SKHX,2026-08-06,10.5,11.79,11.17,4930730,12.44,0,False
SKHX,2026-08-13,12.65,15.08,14.63,4071451,12.77,0,False
SKHY,2026-07-17,152.11,167.37,154.03,73978314,152.31,0,False
SKHY,2026-08-13,154.13,168.4999,165.67,32480162,154.41,0,False
SKUU,2026-07-17,22.77,27.36,23.33,18888632,22.96,0,False
SKUU,2026-07-22,25.4,28.0,26.42,6414856,28.58,0,False
SKUU,2026-07-29,15.84,17.63,15.1,29148911,15.93,0,False
SKUU,2026-08-06,17.43,19.66,18.65,5670463,20.65,0,False
SKUU,2026-08-13,21.1,25.13,24.35,7804215,21.27,0,False
SKX,2025-04-04,46.27,52.98,50.2,7405528,48.96,0,False
SKX,2025-04-09,45.25,51.04,50.58,8653058,45.48,0,False
SLBT,2026-06-16,11.21,14.5,8.89,33166925,,0,False
SLRN,2025-01-07,2.155,2.39,2.2,11570126,3.49,0,False
SLRN,2025-04-02,2.55,2.945,2.74,2680266,2.51,0,False
SLRN,2025-04-29,2.17,2.49,2.45,1029224,2.18,0,False
SLRN,2025-05-15,2.07,2.26,2.17,2224053,2.045,0,False
SLRX,2025-01-14,3.01,3.39,2.64,1787825,3.67,0,False
SLRX,2025-01-16,2.4,3.53,2.62,2241467,2.52,0,False
SLRX,2025-08-27,5.72,6.28,5.95,1130352,5.76,0,False
SLRX,2025-10-07,4.0,4.6,4.52,1276308,3.93,0,False
SLRX,2025-11-10,2.46,3.2,2.0,3090811,2.44,0,False
SMCIP,2026-08-13,65.02,71.0,66.51,2059870,64.22,0,False
SMLR,2025-01-13,47.25,52.7,52.7,531720,51.36,0,False
SMLR,2025-02-03,47.76,52.4899,50.46,464515,51.96,0,False
SMLR,2025-03-19,36.45,40.5739,40.04,516530,35.49,0,False
SMLR,2025-04-07,30.79,36.699,34.15,379921,33.85,0,False
SMLR,2025-04-09,31.6,36.44,35.16,381157,31.97,0,False
SMLR,2025-04-22,30.41,34.5,33.28,437616,29.83,0,False
SMLR,2025-05-16,31.71,43.2,40.88,2419976,31.79,0,False
SMLR,2025-05-19,39.11,45.61,43.27,2287062,40.88,0,False
SMLR,2025-05-21,43.0,48.63,44.89,3095291,41.88,0,False
SMLR,2025-06-18,29.0,32.06,31.94,1559801,28.53,0,False
SMLR,2025-06-23,35.415,42.5499,41.985,2547596,36.14,0,False
SMLR,2025-07-02,36.3,40.055,39.54,916032,35.42,0,False
SMLR,2025-07-10,42.28,48.77,45.97,1514209,42.32,0,False
SMLR,2025-10-13,24.29,26.54,26.33,1673099,26.8,0,False
SMLR,2025-11-05,25.19,29.62,28.74,1463717,23.95,0,False
SMLR,2025-11-18,19.61,21.7601,21.51,502422,20.02,0,False
SMLR,2025-11-24,19.28,21.52,20.875,624935,19.025,0,False
SMLR,2025-12-16,15.93,17.87,17.4,497387,16.03,0,False
