day,symbol,trig_m,day_open,level,entry,stop,r_pct,rr,reason,pos,pnl,bar_dollar,c50_off,c50_entry,c50_rr,c50_pnl,c100_off,c100_entry,c100_rr,c100_pnl,c200_off,c200_entry,c200_rr,c200_pnl,c500_off,c500_entry,c500_rr,c500_pnl
2026-08-24,SGLY,605,2.58,2.8380000000000005,2.8284599999999998,2.4872,12.065,-0.816,eod,13631.34,-1358.35,90876.0,1,2.8284599999999998,-0.816,-1358.35,1,2.8284599999999998,-0.816,-1358.35,1,2.8284599999999998,-0.816,-1358.35,1,2.8284599999999998,-0.816,-1358.35
2026-08-24,SMCZ,590,3.46,3.806,3.86155,3.46,10.399,-0.365,eod,14085.2,-551.45,93901.0,6,3.825,-0.3014,-422.07,1,3.8441,-0.336,-489.8,1,3.86155,-0.365,-551.45,1,3.86155,-0.365,-551.45
2026-08-24,WBTN,596,8.77,9.647,9.628799999999998,8.77,8.919,-0.1966,eod,8248.51,-154.5,54990.0,1,9.628799999999998,-0.1966,-154.5,1,9.628799999999998,-0.1966,-154.5,1,9.628799999999998,-0.1966,-154.5,1,9.628799999999998,-0.1966,-154.5
2026-08-24,WETO,576,22.5,24.750000000000004,24.623649999999998,22.5,8.624,1.5852,eod,4738.82,642.17,31592.0,1,24.623649999999998,1.5852,642.17,1,24.623649999999998,1.5852,642.17,1,24.623649999999998,1.5852,642.17,1,24.623649999999998,1.5852,642.17
2026-08-25,ABCL,605,10.98,12.078000000000001,12.111224999999997,11.45,5.46,0.3082,eod,25000.0,418.38,2218764.0,1,12.111224999999997,0.3082,418.38,1,12.111224999999997,0.3082,418.38,1,12.111224999999997,0.3082,418.38,1,12.111224999999997,0.3082,418.38
2026-08-25,ADVB,590,7.92,8.712,8.67595,7.6317,12.036,0.4061,eod,5334.41,254.33,35563.0,1,8.67595,0.4061,254.33,1,8.67595,0.4061,254.33,1,8.67595,0.4061,254.33,1,8.67595,0.4061,254.33
2026-08-25,ARCT,584,14.12,15.532,15.436169999999999,14.12,8.527,0.0485,eod,15328.12,44.99,102187.0,1,15.436169999999999,0.0485,44.99,1,15.436169999999999,0.0485,44.99,1,15.436169999999999,0.0485,44.99,1,15.436169999999999,0.0485,44.99
2026-08-25,ASST,624,19.04,20.944,21.173329999999996,20.045,5.329,0.2186,eod,25000.0,289.84,3555680.0,2,21.0487,0.3699,439.57,1,21.1534,0.2405,313.63,1,21.173329999999996,0.2186,289.84,1,21.173329999999996,0.2186,289.84
2026-08-25,BMNG,622,25.27,27.797,28.154209999999996,26.2999,6.586,-0.5793,eod,3762.81,-148.08,25085.0,-1,,,,2,28.075,-0.5605,-137.87,2,28.154209999999996,-0.5793,-148.08,2,28.154209999999996,-0.5793,-148.08
2026-08-25,BMNU,622,18.52,20.372,20.47123,19.18,6.308,-0.4723,eod,25000.0,-751.51,738479.0,1,20.47123,-0.4723,-751.51,1,20.47123,-0.4723,-751.51,1,20.47123,-0.4723,-751.51,1,20.47123,-0.4723,-751.51
2026-08-25,CDZI,609,3.83,4.213,4.2176149999999994,3.91,7.294,-0.1223,eod,9715.49,-98.31,64770.0,1,4.2176149999999994,-0.1223,-98.31,1,4.2176149999999994,-0.1223,-98.31,1,4.2176149999999994,-0.1223,-98.31,1,4.2176149999999994,-0.1223,-98.31
2026-08-25,CONL,625,5.56,6.116,6.0932249999999994,5.595,8.177,0.2846,eod,25000.0,576.68,998363.0,1,6.0932249999999994,0.2846,576.68,1,6.0932249999999994,0.2846,576.68,1,6.0932249999999994,0.2846,576.68,1,6.0932249999999994,0.2846,576.68
2026-08-25,CRCA,575,20.76,22.836000000000002,23.369899999999998,20.54,12.109,0.3499,eod,24774.62,1024.14,192732.0,2,22.9502,0.5849,1496.42,1,23.0644,0.5133,1366.24,1,23.2927,0.3877,1109.7,1,23.369899999999998,0.3499,1024.14
2026-08-25,CRCG,575,14.06,15.466000000000001,15.767159999999999,13.85,12.159,0.3505,eod,24672.68,1041.89,500450.0,1,15.5433,0.5291,1412.33,1,15.6207,0.4623,1283.14,1,15.767159999999999,0.3505,1041.89,1,15.767159999999999,0.3505,1041.89
2026-08-25,CRML,584,6.71,7.381,7.492409999999999,6.71,10.443,0.4698,eod,25000.0,1224.49,2439806.0,-1,,,,1,7.4548,0.544,1356.77,1,7.492409999999999,0.4698,1224.49,1,7.492409999999999,0.4698,1224.49
2026-08-25,CRMX,580,5.0,5.5,5.616799999999999,5.0,10.981,1.5292,eod,2811.49,468.74,18743.0,-1,,,,-1,,,,1,5.61,1.5574,472.73,1,5.616799999999999,1.5292,468.74
2026-08-25,EXOD,613,7.69,8.459000000000001,8.40514,7.895,6.069,2.2442,eod,3289.35,444.09,21929.0,1,8.40514,2.2442,444.09,1,8.40514,2.2442,444.09,1,8.40514,2.2442,444.09,1,8.40514,2.2442,444.09
2026-08-25,EXYN,589,2.35,2.5850000000000004,2.5526349999999995,2.2797,10.692,1.8589,eod,3259.2,643.89,21728.0,1,2.5526349999999995,1.8589,643.89,1,2.5526349999999995,1.8589,643.89,1,2.5526349999999995,1.8589,643.89,1,2.5526349999999995,1.8589,643.89
2026-08-25,GEMI,579,4.19,4.609000000000001,4.598755,4.18,9.106,-0.0687,eod,25000.0,-177.63,234642.0,1,4.598755,-0.0687,-177.63,1,4.598755,-0.0687,-177.63,1,4.598755,-0.0687,-177.63,1,4.598755,-0.0687,-177.63
2026-08-25,GENB,619,17.75,19.525000000000002,19.583574999999996,18.3,6.554,0.4842,lock,25000.0,780.97,399838.0,1,19.583574999999996,0.4842,780.97,1,19.583574999999996,0.4842,780.97,1,19.583574999999996,0.4842,780.97,1,19.583574999999996,0.4842,780.97
2026-08-25,MSTU,625,26.88,29.568,29.864324999999994,27.92,6.511,0.2086,eod,20167.38,249.75,134449.0,1,29.7158,0.3086,351.89,1,29.8637,0.209,250.19,1,29.864324999999994,0.2086,249.75,1,29.864324999999994,0.2086,249.75
2026-08-25,MSTX,624,12.39,13.629000000000001,13.836384999999998,12.86,7.057,0.1625,eod,25000.0,276.32,486847.0,2,13.6971,0.3558,533.37,1,13.7653,0.2537,406.92,1,13.836384999999998,0.1625,276.32,1,13.836384999999998,0.1625,276.32
2026-08-25,OESX,580,21.37,23.507,23.5705,21.37,9.336,0.586,eod,5077.09,271.67,33847.0,1,23.5705,0.586,271.67,1,23.5705,0.586,271.67,1,23.5705,0.586,271.67,1,23.5705,0.586,271.67
2026-08-25,PURR,625,10.51,11.561,11.609724999999997,10.84,6.63,0.3251,eod,25000.0,537.37,3202380.0,1,11.609724999999997,0.3251,537.37,1,11.609724999999997,0.3251,537.37,1,11.609724999999997,0.3251,537.37,1,11.609724999999997,0.3251,537.37
2026-08-25,SMTK,580,3.73,4.103000000000001,4.067164999999999,3.71,8.782,0.4881,lock,9312.79,388.01,62085.0,1,4.067164999999999,0.4881,388.01,1,4.067164999999999,0.4881,388.01,1,4.067164999999999,0.4881,388.01,1,4.067164999999999,0.4881,388.01
2026-08-25,STDN,627,12.05,13.255000000000003,13.344914999999999,12.526,6.137,0.4832,lock,5825.06,165.73,38834.0,1,13.3213,0.4827,160.89,1,13.344914999999999,0.4832,165.73,1,13.344914999999999,0.4832,165.73,1,13.344914999999999,0.4832,165.73
2026-08-25,USDE,578,5.47,6.017,6.017999999999999,5.47,9.106,-0.1058,eod,25000.0,-255.56,342117.0,1,6.017999999999999,-0.1058,-255.56,1,6.017999999999999,-0.1058,-255.56,1,6.017999999999999,-0.1058,-255.56,1,6.017999999999999,-0.1058,-255.56
2026-08-25,VIR,617,10.03,11.033,11.133299999999998,10.4536,6.105,-0.5713,eod,25000.0,-881.89,502301.0,1,11.0882,-0.5408,-783.67,1,11.133299999999998,-0.5713,-881.89,1,11.133299999999998,-0.5713,-881.89,1,11.133299999999998,-0.5713,-881.89
2026-08-25,WETO,576,27.93,30.723000000000003,30.576454999999996,27.93,8.655,-0.8111,eod,16905.72,-1207.06,112705.0,1,30.576454999999996,-0.8111,-1207.06,1,30.576454999999996,-0.8111,-1207.06,1,30.576454999999996,-0.8111,-1207.06,1,30.576454999999996,-0.8111,-1207.06
2026-08-26,BEX,575,23.32,25.652,25.616619999999998,23.32,8.965,-1.0102,stop,25000.0,-2269.12,995462.0,1,25.616619999999998,-1.0102,-2269.12,1,25.616619999999998,-1.0102,-2269.12,1,25.616619999999998,-1.0102,-2269.12,1,25.616619999999998,-1.0102,-2269.12
2026-08-26,BZ,575,16.77,18.447000000000003,18.455199999999998,16.62,9.944,0.256,eod,25000.0,634.31,2389893.0,1,18.455199999999998,0.256,634.31,1,18.455199999999998,0.256,634.31,1,18.455199999999998,0.256,634.31,1,18.455199999999998,0.256,634.31
2026-08-26,CAPR,592,8.29,9.119,9.11727,8.05,11.706,0.0677,eod,25000.0,196.2,2683723.0,1,9.11727,0.0677,196.2,1,9.11727,0.0677,196.2,1,9.11727,0.0677,196.2,1,9.11727,0.0677,196.2
2026-08-26,CRMU,588,2.91,3.2010000000000005,3.2697799999999995,2.85,12.838,-1.0068,stop,2887.38,-376.67,19249.0,2,3.217,-1.0078,-335.42,2,3.233,-1.0074,-348.07,1,3.265,-1.0069,-373.0,1,3.2697799999999995,-1.0068,-376.67
2026-08-26,CRMX,583,6.57,7.227000000000001,7.153696899999999,6.57,8.159,-1.0113,stop,7137.96,-597.53,47586.0,1,7.153696899999999,-1.0113,-597.53,1,7.153696899999999,-1.0113,-597.53,1,7.153696899999999,-1.0113,-597.53,1,7.153696899999999,-1.0113,-597.53
2026-08-26,NCNO,587,19.33,21.262999999999998,21.228494999999995,19.137,9.852,0.1059,eod,25000.0,252.0,564487.0,1,21.228494999999995,0.1059,252.0,1,21.228494999999995,0.1059,252.0,1,21.228494999999995,0.1059,252.0,1,21.228494999999995,0.1059,252.0
2026-08-26,OPTX,596,7.76,8.536,8.6056397,7.76,9.827,-0.1013,eod,3722.8,-41.52,24819.0,1,8.5787,-0.0717,-29.93,1,8.6056397,-0.1013,-41.52,1,8.6056397,-0.1013,-41.52,1,8.6056397,-0.1013,-41.52
2026-08-26,QMLS,608,6.47,7.117,7.18148,6.2,13.667,-1.0063,stop,4195.78,-582.09,27972.0,1,7.1526,-1.0065,-567.47,1,7.18148,-1.0063,-582.09,1,7.18148,-1.0063,-582.09,1,7.18148,-1.0063,-582.09
2026-08-26,SMTC,588,130.47,143.51700000000002,144.03079999999997,128.17,11.012,-0.2762,eod,25000.0,-764.47,1227863.0,1,144.03079999999997,-0.2762,-764.47,1,144.03079999999997,-0.2762,-764.47,1,144.03079999999997,-0.2762,-764.47,1,144.03079999999997,-0.2762,-764.47
2026-08-26,WBTN,604,9.45,10.395,10.380849399999999,9.35,9.93,0.0816,eod,25000.0,184.58,276577.0,1,10.380849399999999,0.0816,184.58,1,10.380849399999999,0.0816,184.58,1,10.380849399999999,0.0816,184.58,1,10.380849399999999,0.0816,184.58
2026-08-26,XOS,591,3.49,3.8390000000000004,3.88161,3.4118,12.103,-0.5356,eod,8507.71,-561.69,56718.0,1,3.8582,-0.5112,-513.4,1,3.8774,-0.5313,-553.03,1,3.88161,-0.5356,-561.69,1,3.88161,-0.5356,-561.69
2026-08-26,ZYME,602,27.51,30.261000000000003,30.461109999999998,28.05,7.915,-0.6599,eod,21918.29,-1171.19,146122.0,1,30.4123,-0.6529,-1137.85,1,30.461109999999998,-0.6599,-1171.19,1,30.461109999999998,-0.6599,-1171.19,1,30.461109999999998,-0.6599,-1171.19
2026-08-27,BETR,613,13.58,14.938,14.824139399999998,14.0166,5.447,-1.0174,stop,11845.23,-670.68,78968.0,1,14.824139399999998,-1.0174,-670.68,1,14.824139399999998,-1.0174,-670.68,1,14.824139399999998,-1.0174,-670.68,1,14.824139399999998,-1.0174,-670.68
2026-08-27,BEZ,596,9.25,10.175,10.28075,9.215,10.366,-0.179,eod,4698.82,-92.82,31325.0,2,10.2259,-0.1344,-68.07,1,10.2768,-0.1759,-91.03,1,10.28075,-0.179,-92.82,1,10.28075,-0.179,-92.82
2026-08-27,DFNS,613,11.71,12.881000000000002,12.874909199999998,11.74,8.815,0.0838,eod,25000.0,172.01,395839.0,1,12.874909199999998,0.0838,172.01,1,12.874909199999998,0.0838,172.01,1,12.874909199999998,0.0838,172.01,1,12.874909199999998,0.0838,172.01
2026-08-27,DLTR,596,118.44,130.28400000000002,131.03191999999999,118.44,9.61,-0.265,eod,25000.0,-650.77,354441.0,1,130.9354,-0.2593,-632.81,1,131.03191999999999,-0.265,-650.77,1,131.03191999999999,-0.265,-650.77,1,131.03191999999999,-0.265,-650.77
2026-08-27,HSDT,620,2.09,2.299,2.3068999999999997,2.19,5.067,0.9675,eod,5122.36,244.99,34149.0,1,2.3068999999999997,0.9675,244.99,1,2.3068999999999997,0.9675,244.99,1,2.3068999999999997,0.9675,244.99,1,2.3068999999999997,0.9675,244.99
2026-08-27,HYPD,594,3.39,3.7290000000000005,3.736175,3.39,9.265,-0.2489,eod,3053.2,-74.09,20355.0,1,3.736175,-0.2489,-74.09,1,3.736175,-0.2489,-74.09,1,3.736175,-0.2489,-74.09,1,3.736175,-0.2489,-74.09
2026-08-28,APMD,625,29.01,31.911000000000005,31.614559999999997,30.0,5.107,-1.0186,stop,25000.0,-1312.99,399576.0,1,31.614559999999997,-1.0186,-1312.99,1,31.614559999999997,-1.0186,-1312.99,1,31.614559999999997,-1.0186,-1312.99,1,31.614559999999997,-1.0186,-1312.99
2026-08-28,FTCI,600,2.46,2.706,2.7361839999999997,2.46,10.094,-0.2103,eod,5083.97,-114.02,33893.0,1,2.7195,-0.1596,-83.55,1,2.7331,-0.2013,-108.34,1,2.7361839999999997,-0.2103,-114.02,1,2.7361839999999997,-0.2103,-114.02
2026-08-28,GDXD,614,14.66,16.126,16.118109699999998,14.47,10.225,0.2742,eod,25000.0,697.94,1684342.0,1,16.118109699999998,0.2742,697.94,1,16.118109699999998,0.2742,697.94,1,16.118109699999998,0.2742,697.94,1,16.118109699999998,0.2742,697.94
2026-08-28,SCTX,620,28.78,31.658000000000005,32.00573,29.685,7.251,-1.0128,stop,4685.64,-349.72,31238.0,1,31.8163,-1.0139,-323.87,1,31.9746,-1.013,-345.49,1,32.00573,-1.0128,-349.72,1,32.00573,-1.0128,-349.72
2026-08-28,TII,599,2.91,3.2010000000000005,3.2096,2.89,9.958,-0.296,eod,12473.15,-382.6,83154.0,1,3.2096,-0.296,-382.6,1,3.2096,-0.296,-382.6,1,3.2096,-0.296,-382.6,1,3.2096,-0.296,-382.6
2026-08-28,TJGC,578,7.79,8.569,8.716069999999998,7.3646,15.505,0.95,eod,6650.8,971.72,44339.0,2,8.6118,1.113,1064.07,2,8.6547,1.0428,1025.84,1,8.716069999999998,0.95,971.72,1,8.716069999999998,0.95,971.72
2026-08-28,USDE,596,7.28,8.008000000000001,8.0238997,7.24,9.77,-1.0092,stop,25000.0,-2475.88,457346.0,1,8.0238997,-1.0092,-2475.88,1,8.0238997,-1.0092,-2475.88,1,8.0238997,-1.0092,-2475.88,1,8.0238997,-1.0092,-2475.88
2026-08-31,PSQL,575,17.97,19.767,19.844354999999997,17.8601,9.999,-1.009,stop,25000.0,-2537.75,323086.0,1,19.844354999999997,-1.009,-2537.75,1,19.844354999999997,-1.009,-2537.75,1,19.844354999999997,-1.009,-2537.75,1,19.844354999999997,-1.009,-2537.75
2026-09-01,AIFU,616,21.0,23.1,23.069,20.92,9.316,-0.423,eod,3225.05,-130.95,21500.0,1,23.069,-0.423,-130.95,1,23.069,-0.423,-130.95,1,23.069,-0.423,-130.95,1,23.069,-0.423,-130.95
2026-09-01,ALMS,575,9.92,10.912,10.94273,9.59,12.362,-1.0071,stop,12307.29,-1546.97,82049.0,1,10.94273,-1.0071,-1546.97,1,10.94273,-1.0071,-1546.97,1,10.94273,-1.0071,-1546.97,1,10.94273,-1.0071,-1546.97
2026-09-01,ARCT,609,14.87,16.357,16.31881,15.06,7.714,-0.0864,eod,25000.0,-172.83,814455.0,1,16.31881,-0.0864,-172.83,1,16.31881,-0.0864,-172.83,1,16.31881,-0.0864,-172.83,1,16.31881,-0.0864,-172.83
2026-09-01,BRNX,602,3.42,3.762,3.7612499999999995,3.32,11.731,-1.0075,stop,4322.24,-516.06,28815.0,1,3.7612499999999995,-1.0075,-516.06,1,3.7612499999999995,-1.0075,-516.06,1,3.7612499999999995,-1.0075,-516.06,1,3.7612499999999995,-1.0075,-516.06
2026-09-01,DAIC,575,3.24,3.5640000000000005,3.7311599999999996,3.24,13.164,0.4919,lock,15137.5,962.03,100917.0,-1,,,,-1,,,,-1,,,,1,3.7311599999999996,0.4919,962.03
2026-09-01,EMPD,576,3.25,3.575,3.5726859999999996,3.25,9.032,-0.1478,eod,8092.67,-117.73,53951.0,1,3.5726859999999996,-0.1478,-117.73,1,3.5726859999999996,-0.1478,-117.73,1,3.5726859999999996,-0.1478,-117.73,1,3.5726859999999996,-0.1478,-117.73
2026-09-01,GDXU,622,144.5,158.95000000000002,160.103875,147.75,7.716,-1.0322,stop,9606.23,-776.61,64042.0,1,159.7448,-1.0331,-756.73,1,160.103875,-1.0322,-776.61,1,160.103875,-1.0322,-776.61,1,160.103875,-1.0322,-776.61
2026-09-01,INBS,605,2.4,2.64,2.6980699999999995,2.05,24.02,-0.3056,eod,12489.72,-924.41,166045.0,1,2.6532,-0.254,-728.69,1,2.6664,-0.27,-786.95,1,2.6928,-0.2999,-901.76,1,2.6980699999999995,-0.3056,-924.41
2026-09-01,MOVE,582,10.09,11.099,10.982849999999997,9.99,9.04,1.5381,eod,9546.84,1316.02,63646.0,1,10.982849999999997,1.5381,1316.02,1,10.982849999999997,1.5381,1316.02,1,10.982849999999997,1.5381,1316.02,1,10.982849999999997,1.5381,1316.02
2026-09-01,SWVL,584,2.82,3.102,3.1092999999999997,2.81,9.626,1.7898,eod,5385.0,921.32,35900.0,1,3.1092999999999997,1.7898,921.32,1,3.1092999999999997,1.7898,921.32,1,3.1092999999999997,1.7898,921.32,1,3.1092999999999997,1.7898,921.32
2026-09-02,CABO,589,24.15,26.565,26.664755,24.14,9.469,0.9428,eod,8147.42,717.51,54316.0,1,26.664755,0.9428,717.51,1,26.664755,0.9428,717.51,1,26.664755,0.9428,717.51,1,26.664755,0.9428,717.51
2026-09-02,DAIC,575,3.35,3.6850000000000005,3.6709799999999997,3.35,8.744,-1.0104,stop,20867.32,-1868.66,139115.0,1,3.6709799999999997,-1.0104,-1868.66,1,3.6709799999999997,-1.0104,-1868.66,1,3.6709799999999997,-1.0104,-1868.66,1,3.6709799999999997,-1.0104,-1868.66
2026-09-02,JFB,609,4.86,5.346000000000001,5.340974999999999,4.84,9.38,-1.0097,stop,4948.68,-474.6,32991.0,1,5.340974999999999,-1.0097,-474.6,1,5.340974999999999,-1.0097,-474.6,1,5.340974999999999,-1.0097,-474.6,1,5.340974999999999,-1.0097,-474.6
2026-09-02,MOVE,575,12.29,13.519,13.445214999999997,12.28,8.666,0.9481,eod,9279.22,751.33,61861.0,1,13.445214999999997,0.9481,751.33,1,13.445214999999997,0.9481,751.33,1,13.445214999999997,0.9481,751.33,1,13.445214999999997,0.9481,751.33
2026-09-02,NCT,584,5.24,5.764000000000001,5.817399999999999,5.23,10.097,-1.0089,stop,25000.0,-2552.66,853663.0,1,5.7928,-1.0093,-2457.38,1,5.817399999999999,-1.0089,-2552.66,1,5.817399999999999,-1.0089,-2552.66,1,5.817399999999999,-1.0089,-2552.66
2026-09-02,RDTL,597,12.13,13.343000000000002,13.410009699999998,11.88,11.409,0.5359,eod,5054.9,303.03,33699.0,1,13.4097,0.5362,303.15,1,13.410009699999998,0.5359,303.03,1,13.410009699999998,0.5359,303.03,1,13.410009699999998,0.5359,303.03
2026-09-02,RNXT,581,2.14,2.3540000000000005,2.3669797,2.14,9.589,0.7182,eod,6012.01,406.85,40080.0,1,2.3658,0.7274,410.13,1,2.3669797,0.7182,406.85,1,2.3669797,0.7182,406.85,1,2.3669797,0.7182,406.85
2026-09-02,TEMT,582,24.51,26.961000000000006,27.191329999999997,24.51,9.861,-1.0129,stop,11452.99,-1157.65,76353.0,2,27.0958,-1.0133,-1121.31,1,27.191329999999997,-1.0129,-1157.65,1,27.191329999999997,-1.0129,-1157.65,1,27.191329999999997,-1.0129,-1157.65
2026-09-02,TITN,598,20.63,22.693,22.788159999999998,20.58,9.69,0.3314,eod,25000.0,784.88,277810.0,1,22.788159999999998,0.3314,784.88,1,22.788159999999998,0.3314,784.88,1,22.788159999999998,0.3314,784.88,1,22.788159999999998,0.3314,784.88
2026-09-03,CBIO,597,18.73,20.603,20.390989999999995,18.73,8.146,-0.0939,eod,25000.0,-216.31,199526.0,2,20.390989999999995,-0.0939,-216.31,2,20.390989999999995,-0.0939,-216.31,2,20.390989999999995,-0.0939,-216.31,2,20.390989999999995,-0.0939,-216.31
2026-09-03,CIFG,614,3.57,3.927,3.9718799999999996,3.72,6.342,2.6922,eod,4860.99,824.08,32407.0,-1,,,,1,3.9663,2.7763,832.13,1,3.9718799999999996,2.6922,824.08,1,3.9718799999999996,2.6922,824.08
2026-09-03,CLSX,619,10.24,11.264000000000001,11.474319999999999,10.54,8.143,1.0389,eod,5430.22,452.86,36201.0,3,11.3203,1.4413,532.98,3,11.3766,1.277,503.43,1,11.474319999999999,1.0389,452.86,1,11.474319999999999,1.0389,452.86
2026-09-03,CSEX,595,9.69,10.659,10.732099999999997,9.64,10.176,0.9962,eod,7971.8,798.53,53145.0,1,10.7123,1.033,814.76,1,10.732099999999997,0.9962,798.53,1,10.732099999999997,0.9962,798.53,1,10.732099999999997,0.9962,798.53
2026-09-03,CURR,581,4.05,4.455,4.483409999999999,3.5601,20.594,-1.0689,stop,14567.4,-3215.35,195181.0,1,4.4773,-1.0693,-3199.78,1,4.483409999999999,-1.0689,-3215.35,1,4.483409999999999,-1.0689,-3215.35,1,4.483409999999999,-1.0689,-3215.35
2026-09-03,DFNS,577,9.24,10.164000000000001,10.140329999999999,9.24,8.879,0.0552,eod,15572.5,57.59,103817.0,1,10.140329999999999,0.0552,57.59,1,10.140329999999999,0.0552,57.59,1,10.140329999999999,0.0552,57.59,1,10.140329999999999,0.0552,57.59
2026-09-03,MEI,624,15.09,16.599,16.649398799999997,15.21,8.645,-0.8333,eod,22341.83,-1636.28,148946.0,1,16.649398799999997,-0.8333,-1636.28,1,16.649398799999997,-0.8333,-1636.28,1,16.649398799999997,-0.8333,-1636.28,1,16.649398799999997,-0.8333,-1636.28
2026-09-03,NTAP,582,161.01,177.11100000000002,179.09568,161.01,10.098,0.2562,eod,25000.0,632.09,337595.0,1,177.9966,0.3375,790.46,1,178.8821,0.2713,662.72,1,179.09568,0.2562,632.09,1,179.09568,0.2562,632.09
2026-09-03,PLTG,593,17.37,19.107000000000003,19.357899999999997,17.37,10.269,0.0463,eod,11913.82,42.39,79425.0,-1,,,,-1,,,,1,19.357899999999997,0.0463,42.39,1,19.357899999999997,0.0463,42.39
2026-09-03,PTIR,581,18.22,20.042,20.0901903,18.1,9.906,0.1557,eod,25000.0,382.04,1433857.0,1,20.0901903,0.1557,382.04,1,20.0901903,0.1557,382.04,1,20.0901903,0.1557,382.04,1,20.0901903,0.1557,382.04
2026-09-03,RIOX,615,21.15,23.265,23.289659999999998,21.65,7.04,2.0555,eod,7675.11,1101.49,51167.0,1,23.289659999999998,2.0555,1101.49,1,23.289659999999998,2.0555,1101.49,1,23.289659999999998,2.0555,1101.49,1,23.289659999999998,2.0555,1101.49
2026-09-04,ALAB,586,286.85,315.535,316.92794,286.85,9.49,-0.1342,eod,25000.0,-323.04,1106712.0,1,316.92794,-0.1342,-323.04,1,316.92794,-0.1342,-323.04,1,316.92794,-0.1342,-323.04,1,316.92794,-0.1342,-323.04
2026-09-04,ATTO,628,24.44,26.884000000000004,26.830249999999996,25.0,6.822,-0.3744,eod,25000.0,-649.53,453351.0,1,26.830249999999996,-0.3744,-649.53,1,26.830249999999996,-0.3744,-649.53,1,26.830249999999996,-0.3744,-649.53,1,26.830249999999996,-0.3744,-649.53
2026-09-04,CHPT,604,9.28,10.208,10.230599999999999,9.32,8.901,-1.0102,stop,25000.0,-2251.36,1469482.0,1,10.230599999999999,-1.0102,-2251.36,1,10.230599999999999,-1.0102,-2251.36,1,10.230599999999999,-1.0102,-2251.36,1,10.230599999999999,-1.0102,-2251.36
2026-09-04,CRDU,594,6.6,7.26,7.246674999999999,6.46,10.856,0.0042,eod,25000.0,3.09,596365.0,1,7.246674999999999,0.0042,3.09,1,7.246674999999999,0.0042,3.09,1,7.246674999999999,0.0042,3.09,1,7.246674999999999,0.0042,3.09
2026-09-04,LABX,576,10.49,11.539000000000001,11.564589999999997,10.45,9.638,0.7944,eod,25000.0,1899.59,345642.0,1,11.564589999999997,0.7944,1899.59,1,11.564589999999997,0.7944,1899.59,1,11.564589999999997,0.7944,1899.59,1,11.564589999999997,0.7944,1899.59
2026-09-04,LULG,584,3.98,4.378,4.363049999999999,3.97,9.009,-0.2596,eod,25000.0,-593.78,553339.0,1,4.363049999999999,-0.2596,-593.78,1,4.363049999999999,-0.2596,-593.78,1,4.363049999999999,-0.2596,-593.78,1,4.363049999999999,-0.2596,-593.78
2026-09-04,MEI,583,15.34,16.874000000000002,16.8504,15.305,9.171,-1.0099,stop,5661.73,-531.19,37745.0,1,16.8504,-1.0099,-531.19,1,16.8504,-1.0099,-531.19,1,16.8504,-1.0099,-531.19,1,16.8504,-1.0099,-531.19
2026-09-04,MF,622,10.8,11.880000000000003,12.015939999999999,11.01,8.372,0.2205,lock,6685.07,115.38,44567.0,6,11.9394,0.321,159.03,4,11.9988,0.2417,125.11,4,12.015939999999999,0.2205,115.38,4,12.015939999999999,0.2205,115.38
2026-09-04,PMI,619,4.46,4.906000000000001,4.924830299999999,4.421,10.23,-0.5058,eod,11035.07,-584.24,73567.0,1,4.924830299999999,-0.5058,-584.24,1,4.924830299999999,-0.5058,-584.24,1,4.924830299999999,-0.5058,-584.24,1,4.924830299999999,-0.5058,-584.24
2026-09-04,PYXS,608,3.53,3.883,3.9317599999999997,3.63,7.675,-0.0721,eod,25000.0,-146.79,592933.0,1,3.9024,0.0278,40.16,1,3.9218,-0.0405,-83.84,1,3.9317599999999997,-0.0721,-146.79,1,3.9317599999999997,-0.0721,-146.79
2026-09-04,TYRA,629,24.51,26.961000000000006,27.306675,25.76,5.664,1.334,eod,25000.0,1882.54,770567.0,5,27.0958,1.7025,2091.8,2,27.2306,1.4548,1957.65,2,27.306675,1.334,1882.54,2,27.306675,1.334,1882.54
