day,symbol,entry_m,rr_booked,rr_walk
2025-08-15,TATT,639,-1.0389789473684228,-1.0389789473684228
2025-08-15,CRCL,755,-0.0881458966565327,-0.08814589665653275
2025-08-15,DQ,757,2.0,2.0
2025-08-15,TAN,760,0.9597315436241504,0.9597315436241503
2025-08-15,FSLR,761,2.0,2.0
2025-08-18,ZEPP,577,2.0,2.0
2025-08-18,RDTL,578,-1.0218395061728418,-1.0218395061728418
2025-08-18,TEMT,589,-1.028510638297874,-1.028510638297874
2025-08-18,HSAI,591,-1.0326543209876549,-1.0326543209876549
2025-08-18,RKLX,626,-1.0297872340425545,-1.0297872340425545
2025-08-18,SBET,657,2.0,2.0
2025-08-18,CONL,684,-0.1904166666666672,-0.19041666666666726
2025-08-18,HUT,793,-1.054795454545455,-1.054795454545455
2025-08-19,PINC,578,0.0949152542372886,0.09491525423728865
2025-08-19,PTCT,578,-0.8162393162393161,-0.8162393162393161
2025-08-19,WW,579,1.2142857142857173,1.2142857142857173
2025-08-19,ZEPP,581,-1.0240310559006227,-1.0240310559006227
2025-08-20,ZEPP,578,-1.0237570413911352,-1.0237570413911352
2025-08-20,SUPX,581,1.9999999999999976,1.9999999999999976
2025-08-20,SMST,588,-1.0311664190193148,-1.0311664190193148
2025-08-20,NEGG,594,2.0,2.0
2025-08-20,TECS,610,-1.0839423393739702,-1.0839423393739702
2025-08-20,ETHU,682,-1.0857167630057811,-1.0857167630057811
2025-08-20,FIG,693,-1.0775212765957392,-1.0775212765957392
2025-08-20,DK,698,2.0,2.0
2025-08-21,BNC,578,-1.0651359999999983,-1.0651359999999983
2025-08-21,BZ,608,-0.6730769230769218,-0.6730769230769218
2025-08-21,TEM,614,2.0,2.0
2025-08-21,ROBN,655,-1.087186727850328,-1.087186727850328
2025-08-22,ACMR,577,0.2063655845702055,0.2063655845702055
2025-08-22,LYTS,601,2.0,2.0
2025-08-22,BE,602,0.9159999999999968,0.9159999999999968
2025-08-22,ETHT,602,2.0,2.0
2025-08-22,ALAB,617,-1.0475639686684106,-1.0475639686684106
2025-08-22,JNUG,633,0.4017094017094001,0.40170940170940017
2025-08-25,SUPX,578,2.0,2.0
2025-08-25,EPSM,592,-1.0241921598770178,-1.0241921598770178
2025-08-25,RKLB,605,2.0,2.0
2025-08-25,IDR,615,-1.0595,-1.0595
2025-08-25,MP,628,-1.0837058823529453,-1.0837058823529453
2025-08-26,IONX,584,1.924812030075192,1.924812030075192
2025-08-26,GSAT,586,-1.0343899371069167,-1.0343899371069167
2025-08-26,RKLX,593,-1.0283571915473757,-1.0283571915473755
2025-08-26,OKLL,595,-1.0224233576642323,-1.0224233576642325
2025-08-26,SLON,800,1.0056657223796002,1.0056657223796002
2025-08-27,NEON,577,-0.3868613138686121,-0.3868613138686121
2025-08-27,SUPX,580,-1.016003303189473,-1.016003303189473
2025-08-27,SATS,608,0.921875000000002,0.9218750000000019
2025-08-28,MBUU,577,0.0048612911589296,0.004861291158929689
2025-08-28,NTAP,577,0.4832589285714264,0.4832589285714264
2025-08-28,PSTG,577,1.0502797577987275,1.0502797577987275
2025-08-28,RGTX,577,-1.0128637144599006,-1.0128637144599006
2025-08-28,AIRO,611,-1.0348571428571427,-1.0348571428571427
2025-08-28,BE,623,-1.075746478873244,-1.075746478873244
2025-08-28,OKLO,662,-1.0669478260869518,-1.0669478260869518
2025-08-29,AFRM,577,-1.0147435897435897,-1.0147435897435895
2025-08-29,OS,670,-0.2769749518304488,-0.27697495183044885
2025-08-29,AGQ,723,1.0992366412213703,1.0992366412213703
2025-09-02,IONS,577,1.781481481481478,1.781481481481478
2025-09-02,MLYS,577,2.0,2.0
2025-09-02,ZEPP,577,1.182764393332846,1.182764393332846
2025-09-02,IREN,579,2.0,2.0
2025-09-02,CONL,623,-1.0639624670318557,-1.0639624670318555
2025-09-02,TSEM,777,0.9670329670329582,0.9670329670329582
2025-09-03,RDTL,579,-1.0150752425310727,-1.0150752425310727
2025-09-03,SMU,581,2.0,2.0
2025-09-03,MLYS,584,-1.0178291139240505,-1.0178291139240503
2025-09-03,SMR,586,-1.0355996624622512,-1.0355996624622512
2025-09-03,HIMS,626,-1.0767499570077372,-1.0767499570077372
2025-09-03,BMNR,644,-1.0400928239914295,-1.0400928239914295
2025-09-04,SOGP,580,-1.0179548387096784,-1.0179548387096784
2025-09-04,AFRM,586,-1.0587333333333315,-1.0587333333333315
2025-09-04,HIMS,588,-1.0480732984293184,-1.0480732984293184
2025-09-04,SMST,611,-1.115303762875766,-1.115303762875766
2025-09-04,ROBN,613,-1.08076880222841,-1.08076880222841
2025-09-04,SNDK,664,2.0,2.0
2025-09-04,RDTL,679,-0.153798641136501,-0.15379864113650107
2025-09-04,VSCO,679,2.0,2.0
2025-09-05,KRRO,584,-1.0254499864461917,-1.0254499864461915
2025-09-05,ENPH,595,-1.0707272727272688,-1.0707272727272688
2025-09-05,SMST,607,-1.0440597014925397,-1.0440597014925395
2025-09-05,TECS,659,-1.0828135593220294,-1.0828135593220294
2025-09-05,ABVX,699,-1.0474961743443654,-1.0474961743443654
2025-09-08,ALAB,577,1.1832223324358755,1.1832223324358757
2025-09-08,LABX,578,2.0,2.0
2025-09-08,HOOG,587,1.0454999445122646,1.0454999445122646
2025-09-08,RKLB,587,-1.0304397905759162,-1.0304397905759162
2025-09-08,TEMT,635,-1.0708764044943813,-1.0708764044943813
2025-09-08,BMNR,648,-0.1822429906542058,-0.18224299065420582
2025-09-09,BLSH,579,1.0785696507093694,1.0785696507093694
2025-09-09,CRCL,587,-1.0484472049689455,-1.0484472049689457
2025-09-09,GDS,593,-0.3374233128834377,-0.3374233128834377
2025-09-09,PBF,601,-1.080052631578946,-1.080052631578946
2025-09-09,YPF,641,-1.065238095238095,-1.065238095238095
2025-09-09,SMCX,682,2.0,2.0
2025-09-09,IONX,691,2.0,2.0
2025-09-09,HUT,716,-1.086609375000002,-1.0866093750000019
2025-09-10,RIOX,577,0.8658399098083448,0.8658399098083448
2025-09-10,SEI,577,-0.0352941176470587,-0.03529411764705876
2025-09-10,CRWV,586,-1.0329477292202247,-1.0329477292202247
2025-09-10,AAOI,588,2.0,2.0
2025-09-11,MULL,577,-0.6376811594202899,-0.6376811594202899
2025-09-11,MUU,577,-0.6551724137931048,-0.6551724137931048
2025-09-11,RVMD,589,0.3911290322580634,0.39112903225806345
2025-09-11,BEAM,598,2.0,2.0
2025-09-12,IONL,577,2.0,2.0
2025-09-12,IONX,577,2.0,2.0
2025-09-12,GLXU,582,-1.023583333333332,-1.023583333333332
2025-09-12,RGTX,582,2.0,2.0
2025-09-12,ARQQ,590,2.0,2.0
2025-09-12,TSLT,590,2.0,2.0
2025-09-12,YDES,594,2.0,2.0
2025-09-12,RKLB,652,2.0,2.0
2025-09-12,INOD,686,-1.087739726027399,-1.087739726027399
2025-09-12,HIMS,770,2.0,2.0
2025-09-12,PTIR,785,0.8842278428953316,0.8842278428953316
2025-09-15,HIMZ,594,-1.0360806451612885,-1.0360806451612883
2025-09-15,INTW,594,2.0,2.0
2025-09-15,UBRL,596,0.3031914893616969,0.30319148936169693
2025-09-15,IONL,597,0.7082231102605994,0.7082231102605994
2025-09-15,OKLL,658,2.0,2.0
2025-09-15,OKLO,658,2.0,2.0
2025-09-16,CRWU,578,-1.0925526315789498,-1.0925526315789498
2025-09-16,CONI,584,-0.6764481707317094,-0.6764481707317094
2025-09-16,MRAL,669,2.0,2.0
2025-09-16,WBTN,734,-1.0417076167076165,-1.0417076167076165
2025-09-16,RIOX,739,2.0,2.0
2025-09-16,VERX,768,1.1379310344827684,1.1379310344827684
2025-09-17,WYFI,579,0.1873555628920437,0.18735556289204372
2025-09-17,SCLX,585,0.1046844875201921,0.10468448752019213
2025-09-17,FIG,597,-1.031119235095612,-1.031119235095612
2025-09-17,RGTI,599,-1.0399514563106813,-1.0399514563106813
2025-09-17,WBTN,613,-0.3243243243243229,-0.3243243243243229
2025-09-17,GSAT,649,2.0,2.0
2025-09-18,INOD,577,-0.7509820426487104,-0.7509820426487104
2025-09-18,PTIR,578,0.7105263157894776,0.7105263157894776
2025-09-18,MSTX,602,2.0,2.0
2025-09-18,MULL,602,2.0,2.0
2025-09-18,CRCL,839,-0.7785138613443596,-0.7785138613443596
2025-09-19,FVRR,577,-0.3483870967741928,-0.34838709677419283
2025-09-19,LEU,577,2.0,2.0
2025-09-19,RGTX,577,2.0,2.0
2025-09-19,OKLO,580,2.0,2.0
2025-09-19,PLTU,593,2.0,2.0
2025-09-19,ES,644,-1.0329702970297,-1.0329702970297
2025-09-19,MGNI,752,2.0,2.0
2025-09-22,NEGG,578,-1.0149387305521145,-1.0149387305521143
2025-09-22,RKLX,587,1.2690459849004816,1.2690459849004816
2025-09-22,SMCX,591,-1.0420124942156432,-1.0420124942156432
2025-09-22,CHYM,592,-1.079113110539842,-1.079113110539842
2025-09-22,DUOL,592,0.659560293137907,0.659560293137907
2025-09-22,TSLL,603,-1.0596571428571475,-1.0596571428571477
2025-09-22,MRNA,636,0.3849705052577534,0.3849705052577534
2025-09-22,CRWV,743,0.2941176470588203,0.2941176470588203
2025-09-23,PDFS,578,0.0353982300884947,0.03539823008849474
2025-09-23,PONY,588,-1.0300138888888877,-1.0300138888888877
2025-09-23,SCLX,590,-1.0257555078801872,-1.0257555078801872
2025-09-23,SRRK,590,0.499910719600023,0.499910719600023
2025-09-23,ASMB,652,-1.0456160714285734,-1.0456160714285734
2025-09-23,INOD,659,-1.0713359456141949,-1.0713359456141947
2025-09-23,RKLB,728,2.0,2.0
2025-09-23,BKSY,766,-1.0968010517090203,-1.0968010517090205
2025-09-24,MRAL,579,-1.018671936758894,-1.0186719367588941
2025-09-24,INTW,581,2.0,2.0
2025-09-24,QURE,585,-1.0114862461465497,-1.0114862461465497
2025-09-24,MAZE,587,-0.3056603773584916,-0.3056603773584916
2025-09-24,GDS,629,-1.041707070707067,-1.041707070707067
2025-09-24,PONY,691,-1.0331617647058808,-1.0331617647058808
2025-09-24,RGTIW,791,-1.0283208182288988,-1.0283208182288988
2025-09-24,MRVL,819,-0.2978723404255338,-0.29787234042553384
2025-09-24,PPIH,822,0.3023255813953495,0.3023255813953495
2025-09-25,SMST,577,2.0,2.0
2025-09-25,CRWU,587,-1.0126475359400349,-1.0126475359400349
2025-09-25,CRWV,591,-1.0251727830494244,-1.0251727830494244
2025-09-25,NEBX,592,-1.014964782818902,-1.014964782818902
2025-09-26,CNXC,577,0.0165745856353597,0.016574585635359757
2025-09-26,LTBR,577,-1.016982608695652,-1.016982608695652
2025-09-26,QPUX,577,-1.3164893514965448,-1.3164893514965448
2025-09-26,RGTIW,577,-1.016452380952381,-1.0164523809523813
2025-09-26,CRNX,582,0.8760504201680667,0.8760504201680667
2025-09-26,SRRK,583,2.0,2.0
2025-09-26,ALB,589,-0.1694211373845232,-0.16942113738452322
2025-09-29,ASTX,585,-1.0279476299314303,-1.0279476299314303
2025-09-29,MULL,586,-0.1439781238853867,-0.14397812388538678
2025-09-29,CRWU,587,-1.0229655172413796,-1.0229655172413796
2025-09-29,MUU,587,-1.046176352941178,-1.046176352941178
2025-09-29,QURE,739,-1.0758750000000004,-1.0758750000000004
2025-09-29,ETSY,802,2.0,2.0
2025-09-30,ANAB,577,1.042671614100185,1.042671614100185
2025-09-30,PRGS,577,-0.6234309623430969,-0.6234309623430969
2025-09-30,UNFI,580,0.664351851851854,0.664351851851854
2025-09-30,NEBX,586,-1.019034582132566,-1.0190345821325661
2025-09-30,MULL,615,-1.0804532150776045,-1.0804532150776043
2025-09-30,NVDL,650,-1.0866647042332476,-1.0866647042332476
2025-09-30,BE,831,2.0,2.0
2025-10-01,LABU,587,-1.076777777777775,-1.076777777777775
2025-10-01,AAOI,588,2.0,2.0
2025-10-01,MSTX,589,-1.036046875000001,-1.036046875000001
2025-10-01,MENS,590,2.0,2.0
2025-10-01,PTIR,662,-1.087736842105271,-1.087736842105271
2025-10-01,ASTS,784,-1.0714871794871783,-1.0714871794871785
2025-10-02,APLD,577,-1.0192967097103671,-1.0192967097103673
2025-10-02,SEI,577,-0.5661605206073752,-0.5661605206073752
2025-10-02,SRPT,578,2.0,2.0
2025-10-02,ACHC,581,1.1874999999999958,1.1874999999999958
2025-10-02,QUBT,631,-1.08429769392034,-1.08429769392034
2025-10-02,HIMZ,669,-1.0316405867970675,-1.0316405867970675
2025-10-03,MAZE,578,-1.0495586760280824,-1.0495586760280824
2025-10-03,BETR,579,-0.326940512962366,-0.32694051296236604
2025-10-03,QUBX,581,2.0,2.0
2025-10-03,RKLX,581,-1.0235154394299295,-1.0235154394299297
2025-10-03,MUU,594,-1.0650869565217356,-1.0650869565217356
2025-10-03,SOGP,600,-1.0294862358310004,-1.0294862358310004
2025-10-03,PLSE,616,-1.0323223140495874,-1.0323223140495874
2025-10-03,GEMI,621,-1.0530498786139897,-1.0530498786139897
2025-10-03,SOLT,758,-1.0854353701527657,-1.0854353701527655
2025-10-06,INTW,577,-1.0345602836879424,-1.0345602836879424
2025-10-06,IREN,577,0.4123076923076911,0.41230769230769115
2025-10-06,OKLL,579,2.0,2.0
2025-10-06,UBRL,579,0.7193877551020361,0.7193877551020361
2025-10-06,SMR,595,-1.0388545454545473,-1.0388545454545473
2025-10-06,BMNU,606,2.0,2.0
2025-10-06,QBTX,610,2.0,2.0
2025-10-06,FIG,800,0.2493702770780844,0.24937027707808443
2025-10-07,ASTX,577,1.3519813519813533,1.3519813519813533
2025-10-07,APPX,579,2.0,2.0
2025-10-07,APP,582,0.339221840121154,0.33922184012115403
2025-10-07,METC,586,-1.023706819932454,-1.023706819932454
2025-10-07,DGNX,625,-1.0213243243243235,-1.0213243243243235
2025-10-07,CONI,653,2.0,2.0
2025-10-07,ARCX,655,-1.0194705882352937,-1.0194705882352937
2025-10-07,RKLB,805,-1.0746707317073194,-1.0746707317073194
2025-10-07,BKSY,820,-1.0458530624713611,-1.0458530624713613
2025-10-08,FRPT,578,-0.3338391502276164,-0.3338391502276164
2025-10-08,NEBX,578,-1.0208866855524072,-1.0208866855524072
2025-10-08,CWVX,585,-1.0231566265060248,-1.0231566265060248
2025-10-08,SNDK,585,-1.031716112531969,-1.031716112531969
2025-10-08,FLY,601,0.8333333333333366,0.8333333333333366
2025-10-08,GEMI,629,-1.0647454966546597,-1.0647454966546597
2025-10-08,HIMZ,673,-1.062901332649923,-1.062901332649923
2025-10-08,BEAM,680,2.0,2.0
2025-10-08,INTW,714,-1.0840350877192957,-1.0840350877192955
2025-10-08,CRWV,788,0.2413793103448353,0.2413793103448353
2025-10-08,HUT,789,-1.0848653846153904,-1.0848653846153904
2025-10-09,ASTX,578,1.293079753513317,1.293079753513317
2025-10-09,CLSX,578,0.2116981132075474,0.21169811320754744
2025-10-09,SMU,578,-1.0212149532710284,-1.0212149532710284
2025-10-09,EPSM,579,1.1105527638190948,1.1105527638190948
2025-10-10,APOG,577,-1.0196986371459138,-1.0196986371459138
2025-10-10,CCUP,577,-1.013718309859156,-1.013718309859156
2025-10-10,MRAL,577,-1.071342507451329,-1.071342507451329
2025-10-10,CRWU,579,-1.0291614704986307,-1.0291614704986307
2025-10-10,EPSM,593,-1.0206391141609474,-1.0206391141609474
2025-10-10,SMR,608,-1.0441458333333349,-1.0441458333333347
2025-10-10,LTBR,634,-1.028358208955223,-1.028358208955223
2025-10-10,NVA,655,2.0,2.0
2025-10-10,CONI,661,2.0,2.0
2025-10-10,SMST,665,-1.0456825396825415,-1.0456825396825415
2025-10-10,YANG,667,2.0,2.0
2025-10-10,VIXY,683,2.0,2.0
2025-10-13,BKSY,577,-1.0262863849765265,-1.0262863849765265
2025-10-13,CONI,577,-0.2339652038431569,-0.23396520384315692
2025-10-13,SMU,577,-1.0204531788286877,-1.0204531788286875
2025-10-13,USAR,579,-1.0189486552567235,-1.0189486552567237
2025-10-13,RGTX,587,2.0,2.0
2025-10-13,IREN,713,-1.0975775480058994,-1.0975775480058994
2025-10-13,SARO,734,-1.0628863636363652,-1.0628863636363652
2025-10-13,SOLZ,784,2.0,2.0
2025-10-13,ETHT,839,1.6076923076923135,1.6076923076923137
2025-10-13,ETHU,839,1.63874345549741,1.6387434554974099
2025-10-14,CORD,577,-1.224720905172414,-1.224720905172414
2025-10-14,SYRE,577,0.3243243243243221,0.3243243243243221
2025-10-14,MRAL,589,2.0,2.0
2025-10-14,CLSK,590,2.0,2.0
2025-10-14,RKLB,628,-1.0859240506329138,-1.0859240506329138
2025-10-14,BABX,697,-1.0981250000000014,-1.0981250000000014
2025-10-14,ETHU,711,2.0,2.0
2025-10-14,BMNU,714,-1.0622272727272746,-1.0622272727272746
2025-10-14,PII,736,1.4655478075877788,1.4655478075877788
2025-10-14,SOLZ,742,-1.047730337078649,-1.047730337078649
2025-10-14,AMDG,767,-1.3733092307692292,-1.3733092307692292
2025-10-14,ALB,823,-1.0823931623931655,-1.0823931623931655
2025-10-15,AAUC,577,0.1332050459696394,0.13320504596963947
2025-10-15,BTDR,577,-1.014395280235988,-1.0143952802359881
2025-10-15,RKLX,577,-1.01502512998267,-1.01502512998267
2025-10-15,ANAB,579,0.4586171753473174,0.45861717534731744
2025-10-15,HUT,632,-1.0624999999999996,-1.0624999999999996
2025-10-15,SNDK,688,-1.0689655172413726,-1.0689655172413726
2025-10-15,STOK,710,-1.035730392156863,-1.035730392156863
2025-10-15,HIMS,723,-1.0945409836065605,-1.0945409836065603
2025-10-15,MJ,772,-0.3691860465116283,-0.3691860465116283
2025-10-15,VXX,792,-1.0537352941176503,-1.0537352941176503
2025-10-16,OSCX,577,-1.048199727891156,-1.0481997278911561
2025-10-16,JOBX,578,-1.015351562499999,-1.015351562499999
2025-10-16,BETR,580,-1.0173091316076452,-1.0173091316076452
2025-10-16,SMCX,585,-1.032537076840408,-1.0325370768404079
2025-10-16,ASTS,592,-1.064997278279341,-1.0649972782793413
2025-10-16,LQDA,614,-1.0766666666666624,-1.0766666666666624
2025-10-16,MUX,619,-1.037634920634923,-1.0376349206349227
2025-10-16,CRWU,639,-1.0266200000000012,-1.0266200000000012
2025-10-16,MUU,669,-1.2271211312700143,-1.2271211312700143
2025-10-16,DXYZ,676,-1.0230299431673584,-1.0230299431673584
2025-10-16,SMST,710,2.0,2.0
2025-10-16,VIXY,741,2.0,2.0
2025-10-17,CRML,577,-0.3289699129600431,-0.3289699129600431
2025-10-17,OKLL,577,-1.0095571309424527,-1.0095571309424527
2025-10-17,OKLO,577,-1.0191025331724954,-1.0191025331724954
2025-10-17,RGTIW,577,-1.0208679245283028,-1.0208679245283028
2025-10-17,BABX,631,-1.0937733990147789,-1.0937733990147787
2025-10-20,BEAM,577,1.8470824949698208,1.8470824949698208
2025-10-20,GRAL,577,-1.018237254901962,-1.018237254901962
2025-10-20,NTLA,577,0.1344104503265737,0.1344104503265737
2025-10-20,NVTX,577,2.0,2.0
2025-10-20,ROBN,635,-1.0860723981900495,-1.0860723981900497
2025-10-20,AMDG,641,-1.088335146898807,-1.088335146898807
2025-10-20,AAOI,648,-1.0301681415929196,-1.0301681415929196
2025-10-20,APLS,688,0.9453124999999998,0.9453124999999998
2025-10-21,BMI,577,-1.0507432052483592,-1.0507432052483592
2025-10-21,GLXU,577,-1.007129221732746,-1.0071292217327459
2025-10-21,VICR,577,0.1888586956521721,0.1888586956521721
2025-10-21,MRAL,579,-1.024009571922362,-1.024009571922362
2025-10-21,SUPX,594,-1.0224624408631102,-1.0224624408631102
2025-10-21,U,610,2.0,2.0
2025-10-21,BITX,655,2.0,2.0
2025-10-21,ETHT,657,2.0,2.0
2025-10-21,KVYO,668,1.3870094722598096,1.3870094722598096
2025-10-21,SOLZ,703,-1.0714385964912283,-1.0714385964912285
2025-10-22,GDXU,577,-1.018988147223954,-1.018988147223954
2025-10-22,NUGT,577,-1.0269628099173578,-1.0269628099173578
2025-10-22,TNL,577,0.7930174563591044,0.7930174563591044
