id,trade_date,symbol,side,entry_price,stop_loss_price,take_profit_price,shares,risk_per_share,total_risk,risk_reward_ratio,order_id,order_status,fill_price,filled_at,exit_price,exit_reason,exited_at,pnl,pnl_pct,pattern_data,created_at,updated_at,filled_qty,real_stop_loss_price,partial_exit_price,partial_exit_shares,partial_exit_pnl,partial_exit_reason,partial_exited_at,news_catalyst,news_headline,news_reason,exit_trigger_price,exit_quote_bid,exit_quote_ask,exit_quote_bid_size,exit_quote_ask_size,exit_quote_spread,exit_limit_price,exit_pricing_method,exit_submitted_at,exit_fill_latency_ms,exit_slippage,exit_ofi,entry_quote_bid,entry_quote_ask,entry_quote_bid_size,entry_quote_ask_size,entry_quote_spread,entry_quote_ofi,entry_fill_quote_bid,entry_fill_quote_ask,strategy,entry_l2_depth,exit_l2_depth,bar_close_price,bar_close_at,loop_processed_at,quote_fetched_at,order_submitted_at,order_filled_at,bar_close_to_loop_ms,loop_to_quote_ms,quote_to_submit_ms,submit_to_fill_ms,drift_bar_to_ask_bps,drift_bar_to_fill_bps,drift_ask_to_fill_bps,reject_reason,scale_qty,scale_price,scale_pnl,scaled_at,filled_dt,exited_dt,hb,pb,fam,planned,planned_src,mid_dec,hs_dec_bps,eff_dec_bps,ratio_dec,mid_fill,hs_fill_bps,eff_fill_bps,ratio_fill,pos_in_spread_dec,pos_in_spread_fill,fill_vs_ask_dec_bps,fill_vs_ask_fill_bps,qspread_pct_dec,qspread_pct_fill,research_spread_pct,research_over_real,chase_bps,barclose_to_fill_bps
314,2026-07-21,CRWU,buy,3.38,3.23,0.0,2218,0.15000969999999958,332.72151459999907,0.0,73e8240e-4b7d-4a8a-aa1b-45aca6d11ff1,closed,3.38,2026-07-21T13:44:33.611000+00:00,3.5426,force_close,2026-07-21T19:45:02.114000+00:00,360.64680000000067,4.810650887573973,"{""range_high"": 3.3699, ""range_low"": 3.23, ""range_size"": 0.1398999999999999, ""composite_score"": 0.34526362366731206, ""quintile"": ""Q4"", ""adaptive_mult"": 1.0, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5, ""pm_dollar_vol"": 1582675.4381, ""has_news"": false, ""n_articles"": 0, ""news_headline"": """", ""asset_class"": null, ""anchor"": ""CRWV"", ""anchor_cohort"": 3, ""pm_mult"": 1.0}",2026-07-21T13:35:46.908862+00:00,2026-07-21T19:45:02.609217+00:00,2218.0,,,,,,,,,,,,,,,,,,,,,,3.29,3.3,900.0,11700.0,0.009999999999999787,-109263.33246510812,3.38,3.39,orb,,,3.3699,,,,2026-07-21T13:35:46.908714+00:00,2026-07-21T13:44:33.611000+00:00,,,,526702.0,,29.971215763079016,242.42424242424266,,,,,,2026-07-21 13:44:33.611000+00:00,2026-07-21 19:45:02.114000+00:00,09:35-10:00,<$5,eod/force,3.3699,range_high,3.295,15.17450682852775,257.96661608497715,17.000000000000355,3.385,14.771048744461199,-14.771048744460543,-0.9999999999999556,9.000000000000178,0.0,242.79210925644938,-29.542097488922398,0.303490136570555,0.295420974889224,1.9,6.431499999999851,29.971215763079016,29.971215763079016
316,2026-07-27,CWVX,buy,13.39,12.84,0.0,560,0.5500499999999988,308.02799999999934,0.0,2f1a468a-7601-4e78-a27a-73bcbb29ba56,closed,13.36,2026-07-27T13:35:12.435000+00:00,12.8014,stop_loss,2026-07-27T13:57:20.637969+00:00,-312.81600000000014,-4.1811377245509,"{""range_high"": 13.35, ""range_low"": 12.84, ""range_size"": 0.5099999999999998, ""composite_score"": 0.39470855400588445, ""quintile"": ""Q4"", ""adaptive_mult"": 1.0, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5, ""pm_dollar_vol"": 790538.5006, ""has_news"": false, ""n_articles"": 0, ""news_headline"": """", ""asset_class"": null, ""anchor"": ""CRWV"", ""anchor_cohort"": 2, ""pm_mult"": 1.0}",2026-07-27T13:35:06.351299+00:00,2026-07-27T13:57:20.637976+00:00,560.0,,,,,,,,,,12.82,12.8,12.86,200.0,1000.0,,12.78,stop_bid,,,-0.021399999999999864,,13.2,13.28,700.0,700.0,0.08000000000000007,4976.737502503147,13.43,13.54,orb,,,13.35,,,,2026-07-27T13:35:06.351174+00:00,2026-07-27T13:35:12.435000+00:00,,,,6083.0,,7.490636704119691,60.24096385542174,,,,,,2026-07-27 13:35:12.435000+00:00,2026-07-27 13:57:20.637969+00:00,09:35-10:00,$10-20,stop,13.35,range_high,13.239999999999998,30.211480362537795,90.63444108761405,3.000000000000022,13.485,40.78605858361121,-92.69558769002596,-2.2727272727272845,2.0,-0.6363636363636422,60.42296072507559,-133.48164627363718,0.6042296072507559,0.8157211716722241,1.2,1.4710909090909168,7.490636704119691,7.490636704119691
317,2026-07-27,RGTX,buy,11.06,10.23,0.0,677,0.8288899999999995,561.1585299999996,0.0,1d1cf9da-4f55-427c-a40c-b3e65e538ba6,closed,11.06,2026-07-27T14:11:38.558000+00:00,10.22,stop_loss,2026-07-27T14:43:25.842894+00:00,-568.68,-7.594936708860758,"{""range_high"": 11.03, ""range_low"": 10.2342, ""range_size"": 0.7957999999999998, ""composite_score"": 0.37237987141257395, ""quintile"": ""Q4"", ""adaptive_mult"": 1.0, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5, ""pm_dollar_vol"": 2296284.0364, ""has_news"": false, ""n_articles"": 0, ""news_headline"": """", ""asset_class"": null, ""anchor"": ""RGTI"", ""anchor_cohort"": 2, ""pm_mult"": 1.0}",2026-07-27T13:35:39.294111+00:00,2026-07-27T14:43:25.842903+00:00,677.0,,,,,,,,,,10.23,10.23,10.25,300.0,2000.0,,10.22,stop_bid,,,0.0,,11.07,11.11,700.0,1000.0,0.03999999999999915,2077.736081026441,11.09,11.12,orb,,,11.03,,,,2026-07-27T13:35:39.293982+00:00,2026-07-27T14:11:38.558000+00:00,,,,2159264.0,,27.19854941069913,-45.00450045004405,,,,,,2026-07-27 14:11:38.558000+00:00,2026-07-27 14:43:25.842894+00:00,10:00-11:00,$10-20,stop,11.03,range_high,11.09,18.03426510369664,-27.05139765554496,-1.5,11.105,13.507429085997009,-40.52228725799183,-3.0000000000000595,-0.25,-1.0,-45.0856627592416,-54.029716343988035,0.3606853020739328,0.27014858171994016,1.2,4.442000000000095,27.19854941069913,27.19854941069913
320,2026-07-30,SMCX,buy,6.92,6.71,0.0,1083,0.20569999999999933,222.77309999999926,0.0,2097d11e-1429-41e7-acbe-d71593c37107,closed,6.9,2026-07-30T13:44:02.035000+00:00,6.9801,lock_stop,2026-07-30T14:17:50.691523+00:00,86.74829999999983,1.1608695652173888,"{""range_high"": 6.9, ""range_low"": 6.715, ""range_size"": 0.1850000000000005, ""composite_score"": 0.3929338969568061, ""quintile"": ""Q4"", ""adaptive_mult"": 1.0, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5, ""pm_dollar_vol"": 4957733.469900001, ""has_news"": false, ""n_articles"": 0, ""news_headline"": """", ""asset_class"": null, ""anchor"": ""SMCI"", ""anchor_cohort"": 2, ""pm_mult"": 1.0}",2026-07-30T13:36:14.113653+00:00,2026-07-30T14:17:50.691532+00:00,1083.0,,,,,,,,,,6.99,6.99,7.0,500.0,4600.0,,6.98,stop_bid,,,-9.999999999976694e-05,,6.79,6.8,500.0,200.0,0.009999999999999787,665.111919849808,6.98,6.99,orb,,,6.9,,,,2026-07-30T13:36:14.113490+00:00,2026-07-30T13:44:02.035000+00:00,,,,467921.0,,0.0,147.05882352941256,,,,,,2026-07-30 13:44:02.035000+00:00,2026-07-30 14:17:50.691523+00:00,09:35-10:00,$5-10,target/lock,6.9,range_high,6.795,7.358351729212499,154.5253863134664,21.000000000000533,6.985,7.158196134573934,-121.68933428775944,-17.000000000000355,11.000000000000266,-8.000000000000178,147.1670345842539,-128.84753042233336,0.14716703458424998,0.14316392269147868,1.9,13.271500000000284,0.0,0.0
322,2026-07-31,BIYA,buy,4.1,3.82,0.0,1828,0.28226999999999913,515.9895599999984,0.0,da9fe19d-a696-49f2-b117-2c3137473495,closed,4.1,2026-07-31T13:52:38.062000+00:00,3.82,stop_loss,2026-07-31T14:47:10.429200+00:00,-511.83999999999963,-6.829268292682923,"{""range_high"": 4.09, ""range_low"": 3.82, ""range_size"": 0.27, ""composite_score"": 0.32434396510853575, ""quintile"": ""Q4"", ""adaptive_mult"": 1.0, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5, ""pm_dollar_vol"": 560898.6969999999, ""has_news"": true, ""n_articles"": 1, ""news_headline"": ""12 Industrials Stocks Moving In Thursday's After-Market Session"", ""asset_class"": ""stock"", ""anchor"": ""BIYA"", ""anchor_cohort"": 1, ""pm_mult"": 1.0}",2026-07-31T13:36:01.759851+00:00,2026-07-31T14:47:10.429208+00:00,1828.0,,,,,,,,,,3.82,3.82,3.84,400.0,1600.0,,3.81,stop_bid_rest,,,-0.009999999999999787,,3.93,4.04,100.0,100.0,0.10999999999999988,2199.613518505051,4.19,4.23,orb,,,4.09,,,,2026-07-31T13:36:01.759635+00:00,2026-07-31T13:52:38.062000+00:00,,,,996302.0,,24.449877750610728,148.51485148514755,,,,,,2026-07-31 13:52:38.062000+00:00,2026-07-31 14:47:10.429200+00:00,09:35-10:00,<$5,stop,4.09,range_high,3.9850000000000003,138.0175658720199,288.58218318694935,2.090909090909081,4.210000000000001,47.50593824228032,-261.28266033254437,-5.500000000000054,1.5454545454545425,-2.2500000000000164,150.56461731493,-308.78859857482365,2.760351317440398,0.9501187648456064,1.9,1.9997499999999984,24.449877750610728,24.449877750610728
324,2026-07-31,BEZ,buy,12.13,11.86,12.805000000000003,1678,0.27000000000000135,453.0600000000023,2.499999999999997,f452fa07-803f-4373-badf-5eef933140d5,closed,12.3085,2026-07-31T13:55:27.467641+00:00,11.9,stop_loss,2026-07-31T13:57:20.067809+00:00,-685.4630000000002,-3.3188447008165096,"{""pole_start_idx"": 16, ""pole_end_idx"": 18, ""flag_start_idx"": 19, ""flag_end_idx"": 23, ""pole_low"": 11.5415, ""pole_high"": 12.12, ""pole_height"": 0.5785, ""pole_gain_pct"": 5.012346748689512, ""flag_low"": 11.87, ""flag_high"": 12.13, ""retracement_pct"": 43.2152117545376, ""pullback_candle_count"": 5, ""avg_pole_volume"": 31517.666666666668, ""avg_flag_volume"": 27523.6, ""breakout_level"": 12.13}",2026-07-31T13:55:00.997779+00:00,2026-07-31T13:57:20.067819+00:00,1678.0,11.86,,,,,,0.0,"Bloom Energy, NuScale Power Buzz Drives ETF Action — Tradr Bets Double-Down Bear Plays","ETF launch announcement about stock movement, not company-specific catalyst",11.86,11.86,11.92,1600.0,400.0,0.0600000000000005,11.84,stop_bid,2026-07-31T13:57:17.371040+00:00,2696.758031845093,-0.0600000000000005,-2068.2861244636347,12.24,12.31,1200.0,400.0,0.07000000000000028,-3482.714897870132,12.14,12.23,bull_flag,,,12.13,2026-07-31T13:55:00+00:00,2026-07-31T13:55:00.255266+00:00,,2026-07-31T13:55:01.000957+00:00,2026-07-31T13:55:27.467641+00:00,255.0,,744.0,26466.0,,147.1558120362734,,,,,,,2026-07-31 13:55:27.467641+00:00,2026-07-31 13:57:20.067809+00:00,09:35-10:00,$10-20,stop,12.13,breakout_level,12.275,28.513238289205816,27.291242362525526,0.9571428571428557,12.185,36.930652441526405,101.35412392285593,2.744444444444448,0.9785714285714279,1.8722222222222238,-1.2219959266802907,64.42347148132951,0.5702647657841163,0.7386130488305281,1.2,1.6246666666666691,147.1558120362734,147.1558120362734
326,2026-07-31,IREZ,buy,17.15,16.72,18.224999999999998,585,0.4299999999999997,251.54999999999984,2.5,f54320fd-f3ad-41d4-b6e8-9e24159e20a4,closed,17.18,2026-07-31T14:13:22.130287+00:00,16.7171,stop_loss,2026-07-31T14:19:20.979204+00:00,-270.7965000000007,-2.6944121071012876,"{""pole_start_idx"": 36, ""pole_end_idx"": 38, ""flag_start_idx"": 39, ""flag_end_idx"": 41, ""pole_low"": 16.28, ""pole_high"": 17.18, ""pole_height"": 0.8999999999999986, ""pole_gain_pct"": 5.528255528255519, ""flag_low"": 16.73, ""flag_high"": 17.15, ""retracement_pct"": 50.0, ""pullback_candle_count"": 3, ""avg_pole_volume"": 13324.0, ""avg_flag_volume"": 13092.333333333334, ""breakout_level"": 17.15}",2026-07-31T14:13:01.258692+00:00,2026-07-31T14:19:20.979213+00:00,585.0,16.72,,,,,,0.0,Tariff Shockwaves Keeps EV And AI In Focus— Tradr Responds With Four New Inverse ETFs,Third-party ETF launch mentioning stock; no direct company news or catalyst,16.72,16.69,16.75,1300.0,2000.0,0.05999999999999872,16.67,stop_bid,2026-07-31T14:18:57.318385+00:00,23660.80904006958,-0.04709999999999681,-2901.712035870597,16.94,17.0,1000.0,1300.0,0.05999999999999872,1624.927911425166,17.12,17.16,bull_flag,,,17.15,2026-07-31T14:13:00+00:00,2026-07-31T14:13:00.539003+00:00,,2026-07-31T14:13:01.261635+00:00,2026-07-31T14:13:22.130287+00:00,539.0,,721.0,20868.0,,17.492711370263056,,,,,,,2026-07-31 14:13:22.130287+00:00,2026-07-31 14:19:20.979204+00:00,10:00-11:00,$10-20,stop,17.15,breakout_level,16.97,17.67825574543274,123.74779021803234,7.0000000000001785,17.14,11.668611435238958,23.337222870477916,2.0,4.0000000000000595,1.5,106.06953447259855,11.668611435238958,0.35356511490865483,0.23337222870477917,1.2,5.14200000000011,17.492711370263056,17.492711370263056
327,2026-07-31,CWVX,buy,12.03,11.795,12.617499999999998,1147,0.23499999999999943,269.54499999999933,2.5,212b4701-4a1b-4253-9730-3a19a323699b,closed,12.036722,2026-07-31T14:25:32.661975+00:00,11.77,stop_loss,2026-07-31T15:27:01.610797+00:00,-305.9301339999996,-2.2159023029691944,"{""pole_start_idx"": 47, ""pole_end_idx"": 50, ""flag_start_idx"": 51, ""flag_end_idx"": 53, ""pole_low"": 11.445, ""pole_high"": 11.9136, ""pole_height"": 0.46860000000000035, ""pole_gain_pct"": 4.094364351245088, ""flag_low"": 11.805, ""flag_high"": 12.03, ""retracement_pct"": 23.17541613316279, ""pullback_candle_count"": 3, ""avg_pole_volume"": 14463.0, ""avg_flag_volume"": 6980.0, ""breakout_level"": 12.03}",2026-07-31T14:25:01.540563+00:00,2026-07-31T15:27:01.610805+00:00,1147.0,11.795,,,,,,0.0,CoreWeave (CRWV) Stock Drops Amid Broad Market Sell-Off,Market roundup article explaining stock movement without new catalyst,11.795,11.77,11.82,1200.0,2200.0,0.05000000000000071,11.75,stop_bid,2026-07-31T15:26:42.646310+00:00,18964.476108551025,-0.019999999999999574,-3724.9365321191967,11.89,11.95,2000.0,300.0,0.05999999999999872,-9373.499841108629,11.94,12.01,bull_flag,,,12.03,2026-07-31T14:25:00+00:00,2026-07-31T14:25:00.824457+00:00,,2026-07-31T14:25:01.545267+00:00,2026-07-31T14:25:32.661975+00:00,824.0,,719.0,31116.0,,5.587697423108807,,,,,,,2026-07-31 14:25:32.661975+00:00,2026-07-31 15:27:01.610797+00:00,10:00-11:00,$10-20,stop,12.03,breakout_level,11.92,25.167785234898794,97.92114093959674,3.8907333333333933,11.975,29.227557411273605,51.54237995824602,1.7634857142856961,2.445366666666697,1.381742857142848,72.75335570469795,22.314822546972415,0.5033557046979759,0.584551148225472,1.2,2.0528571428571345,5.587697423108807,5.587697423108807
329,2026-08-03,BIOA,buy,9.74,9.3,0.0,770,0.4391299999999987,338.130099999999,0.0,a5cb1fc0-b7a2-4d2e-a32e-24d01df07d4c,closed,9.733182,2026-08-03T13:36:17.425000+00:00,9.6201,tag_bb,2026-08-03T13:37:29.340694+00:00,-87.0731399999989,-1.161819433767894,"{""range_high"": 9.71, ""range_low"": 9.3, ""range_size"": 0.41000000000000014, ""composite_score"": 0.2827422319553895, ""quintile"": ""Q3"", ""adaptive_mult"": 1.0, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5, ""pm_dollar_vol"": 1215113.4224999999, ""has_news"": true, ""n_articles"": 1, ""news_headline"": ""BTIG Reiterates Buy on Bioage Labs, Maintains $40 Price Target"", ""asset_class"": ""stock"", ""anchor"": ""BIOA"", ""anchor_cohort"": 1, ""pm_mult"": 1.0}",2026-08-03T13:35:40.002672+00:00,2026-08-03T13:37:29.340700+00:00,770.0,,,,,,,,,,9.54,,,,,,9.49,force_exit_override,,,-0.13010000000000055,,9.52,9.6,100.0,100.0,0.08000000000000007,1634.7724956743907,9.52,9.74,orb,,,9.71,,,,2026-08-03T13:35:40.002515+00:00,2026-08-03T13:36:17.425000+00:00,,,,37422.0,,23.87435633367506,138.73124999999968,,,,,,2026-08-03 13:36:17.425000+00:00,2026-08-03 13:37:29.340694+00:00,09:35-10:00,$5-10,stop,9.71,range_high,9.559999999999999,41.841004184100456,181.15271966527263,4.329550000000012,9.629999999999999,114.22637590861925,107.14641744548321,0.938018181818182,2.664774999999995,0.969009090909087,139.31171548117123,-7.079958463136947,0.8368200836820092,2.2845275181723848,1.9,0.8316818181818156,23.87435633367506,23.87435633367506
330,2026-08-03,CWVX,buy,13.9795,13.77,14.503250000000001,536,0.20950000000000024,112.29200000000013,2.5000000000000044,3038397d-c5db-48f2-a9d8-58be2681f830,closed,14.175,2026-08-03T13:54:19.441943+00:00,14.76,trail_stop,2026-08-03T13:58:16.153634+00:00,313.5599999999995,4.12698412698412,"{""pole_start_idx"": 17, ""pole_end_idx"": 20, ""flag_start_idx"": 21, ""flag_end_idx"": 22, ""pole_low"": 13.3245, ""pole_high"": 13.93, ""pole_height"": 0.6054999999999993, ""pole_gain_pct"": 4.544260572629361, ""flag_low"": 13.78, ""flag_high"": 13.9795, ""retracement_pct"": 24.77291494632544, ""pullback_candle_count"": 2, ""avg_pole_volume"": 61374.0, ""avg_flag_volume"": 8938.5, ""breakout_level"": 13.9795}",2026-08-03T13:54:01.822409+00:00,2026-08-03T13:58:16.153691+00:00,536.0,13.77,,,,,,0.0,CoreWeave (CRWV) Stock Drops Amid Broad Market Sell-Off,Market roundup article explaining stock movement without new catalyst,14.74,14.73,14.82,100.0,2500.0,0.08999999999999986,14.7,stop_bid,2026-08-03T13:57:29.949287+00:00,46204.33735847473,-0.0600000000000005,-6042.446532673875,14.15,14.2,1600.0,1200.0,0.049999999999998934,3440.492893086572,14.18,14.2,bull_flag,,,13.9795,2026-08-03T13:54:00+00:00,2026-08-03T13:54:00.811643+00:00,,2026-08-03T13:54:01.826226+00:00,2026-08-03T13:54:19.441943+00:00,811.0,,1013.0,17615.0,,139.8476340355527,,,,,,,2026-08-03 13:54:19.441943+00:00,2026-08-03 13:58:16.153634+00:00,09:35-10:00,$10-20,stop,13.9795,breakout_level,14.175,17.636684303350595,0.0,0.0,14.19,7.04721634954178,-10.570824524312044,-1.4999999999999112,0.5000000000000178,-0.2499999999999556,-17.636684303349966,-17.618040873853825,0.3527336860670119,0.14094432699083562,1.2,8.51400000000018,139.8476340355527,139.8476340355527
338,2026-08-06,CION,buy,7.17,6.970000000000001,7.669999999999998,862,0.1999999999999993,172.39999999999938,2.5,f00a6c1d-9fb6-4a36-bddb-b895ed550450,closed,7.17,2026-08-06T13:46:46.940484+00:00,7.28,force_close,2026-08-06T19:45:03.187845+00:00,94.82000000000028,1.5341701534170138,"{""pole_start_idx"": 0, ""pole_end_idx"": 3, ""flag_start_idx"": 4, ""flag_end_idx"": 8, ""pole_low"": 6.6, ""pole_high"": 7.055, ""pole_height"": 0.45500000000000007, ""pole_gain_pct"": 6.893939393939395, ""flag_low"": 6.98, ""flag_high"": 7.17, ""retracement_pct"": 16.483516483516325, ""pullback_candle_count"": 5, ""avg_pole_volume"": 17183.5, ""avg_flag_volume"": 6855.0, ""breakout_level"": 7.17}",2026-08-06T13:40:47.064931+00:00,2026-08-06T19:45:03.187852+00:00,862.0,6.970000000000001,,,,,,,,,,,,,,,,,,,,,7.08,7.13,900.0,500.0,0.04999999999999982,547.9107579795113,7.17,7.19,bull_flag,,,7.17,2026-08-06T13:40:00+00:00,2026-08-06T13:40:45.636310+00:00,,2026-08-06T13:40:47.071687+00:00,2026-08-06T13:46:46.940484+00:00,45636.0,,1432.0,359868.0,,0.0,,,,,,,2026-08-06 13:46:46.940484+00:00,2026-08-06 19:45:03.187845+00:00,09:35-10:00,$5-10,eod/force,7.17,breakout_level,7.105,35.186488388458706,91.48486980999225,2.599999999999989,7.18,13.927576601671632,-13.927576601671012,-0.9999999999999555,1.8000000000000036,0.0,56.298381421534174,-27.855153203343264,0.7037297677691741,0.27855153203343264,1.9,6.820999999999842,0.0,0.0
340,2026-08-06,BEZ,buy,8.879,8.77,9.151499999999999,1299,0.10899999999999999,141.59099999999998,2.499999999999992,8f6a2c12-6dd4-415d-a385-65639ca95f91,closed,8.89,2026-08-06T14:46:02.997576+00:00,9.06,trail_stop,2026-08-06T14:48:01.613281+00:00,220.8299999999999,1.9122609673790765,"{""pole_start_idx"": 66, ""pole_end_idx"": 69, ""flag_start_idx"": 70, ""flag_end_idx"": 71, ""pole_low"": 8.47, ""pole_high"": 8.85, ""pole_height"": 0.379999999999999, ""pole_gain_pct"": 4.486422668240838, ""flag_low"": 8.78, ""flag_high"": 8.879, ""retracement_pct"": 18.421052631579073, ""pullback_candle_count"": 2, ""avg_pole_volume"": 24346.0, ""avg_flag_volume"": 5837.5, ""breakout_level"": 8.879}",2026-08-06T14:43:01.717579+00:00,2026-08-06T14:48:01.613289+00:00,1299.0,8.77,,,,,,0.0,"Bloom Energy, NuScale Power Buzz Drives ETF Action — Tradr Bets Double-Down Bear Plays","ETF launch announcement about stock movement, not company-specific catalyst",9.01,9.01,9.11,100.0,4100.0,0.09999999999999964,8.98,stop_bid,2026-08-06T14:47:14.564518+00:00,47048.75206947327,-0.08000000000000007,-5221.380034667838,8.81,8.86,9000.0,1200.0,0.049999999999998934,-1024.755861262409,8.95,9.02,bull_flag,,,8.879,2026-08-06T14:43:00+00:00,2026-08-06T14:43:01.040789+00:00,,2026-08-06T14:43:01.721555+00:00,2026-08-06T14:46:02.997576+00:00,1040.0,,679.0,181276.0,,12.388782520555255,,,,,,,2026-08-06 14:46:02.997576+00:00,2026-08-06 14:48:01.613281+00:00,10:00-11:00,$5-10,stop,8.879,breakout_level,8.835,28.296547821165213,62.25240520656447,2.2000000000000353,8.985,38.953811908736945,-105.73177518085572,-2.7142857142856704,1.6000000000000356,-0.8571428571428354,33.955857385400265,-144.68558708959267,0.5659309564233043,0.7790762381747388,1.9,2.438785714285704,12.388782520555255,12.388782520555255
341,2026-08-07,BEZ,buy,11.38,11.2612,11.677000000000001,631,0.11880000000000024,74.96280000000016,2.5,2f356f7c-5b1f-4fd1-a3a4-4a17a7515ab9,closed,11.4647,2026-08-07T14:37:41.882069+00:00,11.28,stop_loss,2026-08-07T14:48:01.612075+00:00,-116.54570000000075,-1.611032124695816,"{""pole_start_idx"": 58, ""pole_end_idx"": 61, ""flag_start_idx"": 62, ""flag_end_idx"": 64, ""pole_low"": 10.87, ""pole_high"": 11.3, ""pole_height"": 0.4300000000000015, ""pole_gain_pct"": 3.955841766329361, ""flag_low"": 11.2712, ""flag_high"": 11.38, ""retracement_pct"": 6.697674418604717, ""pullback_candle_count"": 3, ""avg_pole_volume"": 10539.25, ""avg_flag_volume"": 5854.333333333333, ""breakout_level"": 11.38}",2026-08-07T14:36:04.455205+00:00,2026-08-07T14:48:01.612083+00:00,631.0,11.2612,,,,,,0.0,"Bloom Energy, NuScale Power Buzz Drives ETF Action — Tradr Bets Double-Down Bear Plays","ETF launch announcement about stocks, not news about BEZ itself",11.25,11.25,11.31,2000.0,500.0,0.0600000000000005,11.23,stop_bid,2026-08-07T14:47:55.816977+00:00,5795.086860656738,-0.049999999999998934,-8798.587629570498,11.42,11.5,4600.0,6400.0,0.08000000000000007,-717.576584410247,11.38,11.45,bull_flag,,,11.38,2026-08-07T14:36:00+00:00,2026-08-07T14:36:03.717784+00:00,,2026-08-07T14:36:04.463112+00:00,2026-08-07T14:37:41.882069+00:00,3717.0,,743.0,97418.0,,74.42882249560613,,,,,,,2026-08-07 14:37:41.882069+00:00,2026-08-07 14:48:01.612075+00:00,10:00-11:00,$10-20,stop,11.38,breakout_level,11.46,34.904013961605614,4.101221640488398,0.11749999999999251,11.415,30.66141042487889,43.53920280333019,1.4200000000000705,0.5587500000000074,1.2100000000000226,-30.802792321116442,12.87779237845052,0.6980802792321122,0.6132282084975779,1.2,1.9568571428571844,74.42882249560613,74.42882249560613
342,2026-08-11,IREG,buy,8.18,7.89,0.0,916,0.289464999999999,265.14993999999905,0.0,2a1d9274-f467-4773-8fe9-9faf73b79a9d,closed,8.12,2026-08-11T13:36:51.969000+00:00,7.9006,stop_loss,2026-08-11T14:32:53.942711+00:00,-200.97039999999942,-2.701970443349746,"{""range_high"": 8.155, ""range_low"": 7.89, ""range_size"": 0.2649999999999997, ""composite_score"": 0.5597210051458901, ""quintile"": ""Q5"", ""adaptive_mult"": 1.0, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5, ""pm_dollar_vol"": 265874.72390000004, ""has_news"": false, ""n_articles"": 0, ""news_headline"": """", ""asset_class"": null, ""anchor"": ""IREN"", ""anchor_cohort"": 3, ""pm_mult"": 1.0}",2026-08-11T13:35:55.201955+00:00,2026-08-11T14:32:53.942719+00:00,916.0,,,,,,,,,,7.89,7.89,7.93,4100.0,3500.0,,7.88,stop_bid,,,-0.02059999999999995,,7.98,8.04,3700.0,2000.0,0.05999999999999872,-20.880534486743727,8.07,8.11,orb,,,8.155,,,,2026-08-11T13:35:55.201828+00:00,2026-08-11T13:36:51.969000+00:00,,,,56767.0,,-42.91845493562249,99.50248756218916,,,,,,2026-08-11 13:36:51.969000+00:00,2026-08-11 14:32:53.942711+00:00,09:35-10:00,$5-10,stop,8.155,range_high,8.01,37.45318352059845,137.3283395755299,3.6666666666667265,8.09,24.721878862793044,37.08281829418957,1.5000000000000002,2.333333333333363,1.25,99.87515605493142,12.360939431396522,0.7490636704119691,0.4944375772558609,1.9,3.842750000000082,-42.91845493562249,-42.91845493562249
343,2026-08-11,IREX,buy,14.51,13.99,0.0,516,0.5215042999999984,269.0962187999992,0.0,7036f3a5-9b90-42b7-81b1-ab58ff2b37e2,closed,14.506957,2026-08-11T13:37:22.249000+00:00,13.9801,stop_loss,2026-08-11T14:32:54.066690+00:00,-271.85821199999987,-3.6317540611721646,"{""range_high"": 14.4681, ""range_low"": 13.99, ""range_size"": 0.4780999999999995, ""composite_score"": 0.5317574391001011, ""quintile"": ""Q5"", ""adaptive_mult"": 1.0, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5, ""pm_dollar_vol"": 1287585.06, ""has_news"": false, ""n_articles"": 0, ""news_headline"": """", ""asset_class"": null, ""anchor"": ""IREN"", ""anchor_cohort"": 3, ""pm_mult"": 1.0}",2026-08-11T13:35:55.795951+00:00,2026-08-11T14:32:54.066709+00:00,516.0,,,,,,,,,,13.99,13.97,14.02,2200.0,1400.0,,13.96,stop_bid,,,-0.02009999999999934,,14.19,14.25,800.0,700.0,0.0600000000000005,5489.583723885923,14.45,14.5,orb,,,14.4681,,,,2026-08-11T13:35:55.795792+00:00,2026-08-11T13:37:22.249000+00:00,,,,86453.0,,26.857016470718435,180.32070175438588,,,,,,2026-08-11 13:37:22.249000+00:00,2026-08-11 14:32:54.066690+00:00,09:35-10:00,$10-20,stop,14.4681,range_high,14.219999999999999,21.097046413502287,201.79817158931155,9.565233333333287,14.475,17.271157167530472,22.0773747841107,1.2782799999999912,5.282616666666629,1.1391399999999956,180.70112517580867,4.806217616580228,0.4219409282700457,0.3454231433506094,1.2,3.4739999999999505,26.857016470718435,26.857016470718435
