day,next_day,symbol,close,pb,ab,sp_1555,sp_0930,sp_0931,rt_pct,open_cross_pct,err
2025-09-26,2025-09-29,OSCR,18.420000076293945,5-20,>=100M,0.010103244837757585,0.03962915601022987,0.054532258064516385,0.17544924710792528,0.21514199699288578,
2025-03-04,2025-03-05,DVLU,28.861600875854492,20-50,<1M,0.05387096774193611,0.1266666666666661,,,0.43887609426625723,
2026-05-05,2026-05-06,OARK,32.539100646972656,20-50,<1M,0.07000000000000028,0.15486842105263357,0.1853448275862082,0.3923661418250738,0.4759456099689162,
2026-03-18,2026-03-19,MSFW,28.709999084472656,20-50,<1M,0.12032258064516096,0.12128787878787883,0.11510791366906503,0.4100148063772576,0.42245866477047517,
2025-02-05,2025-02-06,FHYS,23.15999984741211,20-50,<1M,0.015000000000000568,0.029999999999997584,0.029999999999997584,0.09715025970742058,0.12953367960988899,
2025-12-30,2025-12-31,FDTX,41.046199798583984,20-50,<1M,0.04999999999999716,0.1566666666666644,0.16142857142856876,0.2575495081957134,0.3816837306143725,
2025-04-30,2025-05-01,AQLT,23.44499969482422,20-50,<1M,0.00999999999999801,0.08461538461538445,0.0863636363636363,0.20550999705260778,0.36091015447555913,
2025-03-19,2025-03-20,FSYD,47.56570053100586,20-50,<1M,0.08250000000000313,0.1093333333333348,0.060000000000002274,0.14979281121605295,0.22985750680170366,
2025-07-02,2025-07-03,ERET,26.81999969482422,20-50,<1M,0.09499999999999975,0.09500000000000064,0.09499999999999886,0.35421327770683236,0.35421327770683736,
2026-04-22,2026-04-23,VPX,26.574399948120117,20-50,<1M,0.08592592592592514,0.09941176470588167,0.05621428571428619,0.26743823363407004,0.3740884644618818,
2026-01-28,2026-01-29,DVOL,35.6692008972168,20-50,<1M,0.05799999999999557,0.11150442477875894,0.08773109243697436,0.20428140913067253,0.312607016624977,
2026-03-18,2026-03-19,PSTP,34.76190185546875,20-50,<1M,0.09571428571428799,0.1295375722543343,0.1113157894736838,0.2977830097569903,0.37264236229916003,
2026-05-13,2026-05-14,ITDJ,32.26449966430664,20-50,<1M,0.033529411764706314,0.10094594594594444,0.05615384615384482,0.13898132444583566,0.3128700181196929,
2025-10-07,2025-10-08,EMET,32.61000061035156,20-50,<1M,0.1600000000000037,0.6264285714285717,0.5537500000000022,1.0943728712679577,1.9209707442621793,
2025-07-15,2025-07-16,HYUP,42.1150016784668,20-50,<1M,0.030000000000001137,0.038000000000000964,0.045000000000001705,0.08904190550982453,0.09022913091662106,
2025-01-16,2025-01-17,FFDI,25.0049991607666,20-50,<1M,0.010000000000001563,0.5417857142857135,0.07185185185185058,0.16367097500302963,2.166709587960264,
2025-04-04,2025-04-07,PRS,22.8700008392334,20-50,<1M,0.19166666666666674,0.3828571428571437,0.23499999999999854,0.9328085942496345,1.674058280751585,
2026-03-27,2026-03-30,FLDZ,28.52440071105957,20-50,<1M,0.1129629629629622,0.759508196721311,0.36850000000000094,0.8439493047373452,2.6626613628619795,
2025-02-18,2025-02-19,DYTA,28.559999465942383,20-50,<1M,0.06050000000000111,0.10090909090909118,0.10090909090909085,0.28257894595126176,0.3533231540477605,
2025-09-30,2025-10-01,MAYP,30.252500534057617,20-50,<1M,0.04449999999999985,0.18258064516128972,0.1488349514563108,0.3195354897005262,0.6035224921514979,
2026-02-26,2026-02-27,KROP,36.25299835205078,20-50,<1M,0.07000000000000028,0.40452380952380773,0.32239130434782326,0.5411846222170842,1.1158354561338633,
2026-04-20,2026-04-21,SPAM,31.78499984741211,20-50,<1M,0.04999999999999982,0.10591836734693989,0.10674418604651154,0.2465694302327852,0.33323381423757853,
2025-07-29,2025-07-30,IBGB,24.546499252319336,20-50,<1M,0.023333333333332245,0.027407407407407876,0.025000000000000355,0.09845259977095454,0.11165505567894055,
2026-03-30,2026-03-31,FLXN,24.806900024414062,20-50,<1M,0.04999999999999982,0.07052631578947255,0.06999999999999673,0.2418681896607332,0.28430120539069,
2026-03-09,2026-03-10,AUGU,29.23069953918457,20-50,<1M,0.09421052631578868,0.08999999999999941,0.08999999999999986,0.3150977041600547,0.30789547092211017,
2026-04-01,2026-04-02,XJAN,36.26639938354492,20-50,<1M,0.10971428571428521,0.11261194029850755,0.10185483870967847,0.2916875234655339,0.3105131532566829,
2026-01-15,2026-01-16,BFRZ,27.030000686645508,20-50,1-10M,0.04944444444444526,0.10338461538461378,0.07168141592920374,0.22405818959799856,0.38248099429643073,
2025-03-19,2025-03-20,EWJV,34.7400016784668,20-50,1-10M,0.00999999999999801,0.0842105263157888,0.0685185185185191,0.11300880069787955,0.2424021941483836,
2026-01-07,2026-01-08,HUMN,30.770000457763672,20-50,1-10M,0.08000000000000185,0.12142857142857265,0.1423684210526325,0.36133964534363194,0.394632985447144,
2026-05-07,2026-05-08,IDLV,35.422401428222656,20-50,1-10M,0.1672580645161313,0.18583333333333485,0.19000000000000483,0.5042826715744521,0.5246209343256804,
2025-10-13,2025-10-14,ITM,46.83000183105469,20-50,1-10M,0.010000000000005116,0.1059259259259267,0.06666666666666761,0.08185635668268569,0.22619244455310558,
2025-09-11,2025-09-12,WSML,30.30470085144043,20-50,1-10M,0.04499999999999815,0.09375000000000044,0.11000000000000061,0.2557359017662624,0.3093579456849988,
2025-10-06,2025-10-07,KMAY,27.760000228881836,20-50,1-10M,0.120000000000001,0.21749999999999936,0.13999999999999702,0.4682997079544166,0.7835014344622006,
2025-08-25,2025-08-26,DES,33.93000030517578,20-50,1-10M,0.21538461538461762,0.2328333333333333,0.23312499999999758,0.6609337037291424,0.6862167145274568,
2025-04-30,2025-05-01,KAPR,30.548900604248047,20-50,1-10M,0.12142857142857315,0.16305263157894775,0.1350000000000007,0.41970179999360696,0.5337430426425038,
2025-07-29,2025-07-30,PRSU,29.5,20-50,1-10M,0.04967213114754054,0.37571428571428533,0.2799999999999976,0.5587663239788783,1.273607748184018,
2025-03-13,2025-03-14,RDTE,35.34000015258789,20-50,1-10M,0.07746987951807066,0.1062068965517275,0.12699999999999953,0.28928958493948564,0.3005288514237603,
2025-06-04,2025-06-05,NGS,24.510000228881836,20-50,1-10M,0.07499999999999751,0.5620833333333329,0.9100000000000001,2.009383906164358,2.2932816323314067,
2025-05-21,2025-05-22,TPLC,43.56999969482422,20-50,1-10M,0.07395348837209252,0.19200000000000159,0.14007751937984558,0.24561740790804198,0.4406701889943086,
2026-05-20,2026-05-21,DFSU,45.720001220703125,20-50,1-10M,0.05765517241379359,0.17819587628866196,0.13342857142856923,0.20897171778271462,0.38975474963016965,
2026-02-13,2026-02-17,DRV,21.200000762939453,20-50,1-10M,0.018671497584540668,0.058036529680365344,0.06332021642892312,0.19337667703483455,0.2737572056215265,
2025-08-20,2025-08-21,GIGB,46.07500076293945,20-50,1-10M,0.030000000000001137,0.029999999999998767,0.00999999999999801,0.043407487072874076,0.06511123060930983,
2025-09-24,2025-09-25,FFTY,37.16999816894531,20-50,1-10M,0.03324786324786325,0.10230846774193392,0.08732888146911369,0.16219632856710237,0.27524474786606345,
2025-03-11,2025-03-12,NXG,47.81999969482422,20-50,1-10M,0.702499999999997,0.48818181818182055,0.13000000000000256,0.8704516994069584,1.020873737551819,
2025-03-12,2025-03-13,GOVI,27.600000381469727,20-50,1-10M,0.010000000000001563,0.01368600682593782,0.013957703927491398,0.04340163694993614,0.04958698056803805,
2025-09-17,2025-09-18,WPP,26.229999542236328,20-50,1-10M,0.015517241379309096,0.036896551724138235,0.036820809248554694,0.09976754010915535,0.14066546842567154,
2025-01-07,2025-01-08,IBCP,33.540000915527344,20-50,1-10M,0.06777777777777969,4.381000000000002,,,13.062015147327614,
2025-08-28,2025-08-29,HYLS,42.0,20-50,1-10M,,0.16999999999999935,0.13500000000000156,,0.40476190476190316,
2025-06-16,2025-06-17,CPER,30.200000762939453,20-50,1-10M,0.04999999999999716,0.11898305084745696,0.12249999999999812,0.28559601927507594,0.3939836021245054,
2025-06-04,2025-06-05,SPBC,39.83000183105469,20-50,1-10M,0.056790123456789,0.07151948051948014,0.05449594438007064,0.13970130896415378,0.17956183086016775,
2026-05-07,2026-05-08,DUOG,40.510501861572266,20-50,1-10M,0.4655609756097566,1.6913993174061448,1.3999999999999986,2.3025646312461534,4.175211956607687,
