symbol,date,split,bucket,n,median_hs_bps,p75_hs_bps
MST,2026-02-25,VAL,7,47,28.653295128939853,28.735632183908066
MST,2026-02-25,VAL,8,54,28.81844380403461,28.81844380403461
MST,2026-02-25,VAL,9,73,28.81844380403461,28.81844380403461
MST,2026-02-25,VAL,10,83,29.069767441860485,29.069767441860485
MST,2026-02-25,VAL,11,24,29.069767441860485,29.069767441860485
ANTX,2026-03-09,VAL,0,3,16.694490818029692,41.56983677114076
ANTX,2026-03-09,VAL,3,54,49.7512437810942,49.7512437810942
ANTX,2026-03-09,VAL,4,62,40.81283330926307,49.586776859504546
ANTX,2026-03-09,VAL,5,1,65.14657980456032,65.14657980456032
ANTX,2026-03-09,VAL,6,2,65.14657980456032,65.14657980456032
ANTX,2026-03-09,VAL,7,1,65.14657980456032,65.14657980456032
ANTX,2026-03-09,VAL,9,8,32.679738562091536,48.93964110929893
ANTX,2026-03-09,VAL,10,2,48.93964110929893,48.93964110929893
IRE,2026-03-11,VAL,0,472,10.559662090812868,10.559662090812868
IRE,2026-03-11,VAL,1,229,10.537407797681546,10.559662090812868
IRE,2026-03-11,VAL,2,406,10.559662090812868,10.582010582011296
IRE,2026-03-11,VAL,3,285,10.537407797681546,10.537407797681546
IRE,2026-03-11,VAL,4,350,10.582010582011296,10.582010582011296
IRE,2026-03-11,VAL,5,198,10.537407797681546,10.559662090812868
IRE,2026-03-11,VAL,6,768,10.537407797681546,10.537407797681546
IRE,2026-03-11,VAL,7,303,10.515247108306822,10.537407797681546
IRE,2026-03-11,VAL,8,443,10.493179433368088,10.493179433368088
IRE,2026-03-11,VAL,9,546,10.449320794148157,10.471204188482382
IREX,2026-03-11,VAL,0,224,14.025245441794578,14.064697609001463
IREX,2026-03-11,VAL,1,201,14.002800560112078,14.064697609001463
IREX,2026-03-11,VAL,2,200,12.077294685990795,14.087341517407987
IREX,2026-03-11,VAL,3,163,14.008405043025872,16.009606404611496
IREX,2026-03-11,VAL,4,222,14.019627478469914,16.070711128967112
IREX,2026-03-11,VAL,5,174,16.009606404611496,18.05054369361841
IREX,2026-03-11,VAL,6,260,13.997200559888078,14.032274653726926
IREX,2026-03-11,VAL,7,254,10.01001001001015,11.998800479808354
IREX,2026-03-11,VAL,8,219,11.961722488038024,13.935894883535793
IREX,2026-03-11,VAL,9,337,9.918666931164593,9.962143853357384
IREX,2026-03-11,VAL,10,343,11.918951132300103,13.897161008536886
IREX,2026-03-11,VAL,11,242,11.895321173671437,13.886133703629586
TURB,2026-03-12,VAL,0,10,46.189376443418055,54.89994526692373
TURB,2026-03-12,VAL,1,31,34.68208092485579,46.189376443418055
TURB,2026-03-12,VAL,2,25,34.602076124566736,45.97701149425291
TURB,2026-03-12,VAL,3,24,57.142857142857956,57.142857142857956
TURB,2026-03-12,VAL,4,47,22.831050228310016,39.62628535034481
TURB,2026-03-12,VAL,5,11,67.7200902934533,79.09604519774044
TURB,2026-03-12,VAL,6,34,66.81514476614655,100.55865921787694
TURB,2026-03-12,VAL,7,76,33.29633740288497,44.46919079435713
TURB,2026-03-12,VAL,8,48,27.191654444812798,43.57298474945538
TURB,2026-03-12,VAL,9,107,42.283298097251624,42.68948298799049
TURB,2026-03-12,VAL,10,57,42.91845493562235,64.23982869379068
TURB,2026-03-12,VAL,11,36,10.764262648009339,32.120025043510495
KLAR,2026-03-13,VAL,0,18,6.385696040868319,11.960198219089488
KLAR,2026-03-13,VAL,1,12,15.94896331738403,15.94896331738403
KLAR,2026-03-13,VAL,2,108,12.76324186343304,19.108280254777227
KLAR,2026-03-13,VAL,3,27,28.799999999999955,41.54682007031026
KLAR,2026-03-13,VAL,4,1,25.591810620601432,25.591810620601432
KLAR,2026-03-13,VAL,5,6,25.591810620601432,25.591810620601432
KLAR,2026-03-13,VAL,6,42,19.14486279514956,27.90306932744796
KLAR,2026-03-13,VAL,7,5,6.361323155216149,6.361323155216149
KLAR,2026-03-13,VAL,8,122,18.96334512449028,22.158911047800025
KLAR,2026-03-13,VAL,9,38,15.738117721120778,18.096856835626998
KLAR,2026-03-13,VAL,10,50,12.56281407035149,18.820577164366526
KLAR,2026-03-13,VAL,11,40,9.42507068802996,15.69858712715822
ANNA,2026-03-20,VAL,0,29,110.97410604192339,111.24845488257091
ANNA,2026-03-20,VAL,1,13,98.76543209876552,110.97410604192339
ANNA,2026-03-20,VAL,2,2,80.30032504692628,83.41345053335206
ANNA,2026-03-20,VAL,3,4,61.652281134401754,61.652281134401754
ANNA,2026-03-20,VAL,4,20,55.456682439122076,61.652281134401754
ANNA,2026-03-20,VAL,5,15,49.38271604938275,61.652281134401754
ANNA,2026-03-20,VAL,6,3,49.2610837438424,55.456682439122076
ANNA,2026-03-20,VAL,7,31,49.62779156327549,87.17310087173082
ANNA,2026-03-20,VAL,8,7,75.00000000000007,75.00000000000007
ANNA,2026-03-20,VAL,9,2,68.88309635164194,72.03553313822674
ANNA,2026-03-20,VAL,10,7,87.60951188986269,87.60951188986269
ANNA,2026-03-20,VAL,11,6,75.00000000000007,84.45713391739703
BATL,2026-03-27,VAL,0,97,24.410089503661716,48.62236628849311
BATL,2026-03-27,VAL,1,112,32.20611916264093,40.48582995951402
BATL,2026-03-27,VAL,2,66,19.996951137495014,31.94888178913741
BATL,2026-03-27,VAL,3,125,23.980815347721315,31.999999999999318
BATL,2026-03-27,VAL,4,51,31.847133757961814,39.714058776807555
BATL,2026-03-27,VAL,5,87,15.8982511923685,23.828435266083684
BATL,2026-03-27,VAL,6,99,15.847860538827623,23.715415019763046
BATL,2026-03-27,VAL,7,78,23.640661938534475,31.496062992126014
BATL,2026-03-27,VAL,8,32,15.748031496063357,23.603461841070217
BATL,2026-03-27,VAL,9,158,15.797788309636314,31.79650238473771
BATL,2026-03-27,VAL,10,73,31.695721077654543,39.65107057890549
BATL,2026-03-27,VAL,11,17,31.847133757961814,31.847133757961814
IREX,2026-03-31,VAL,0,170,18.867924528302044,21.99183160540324
IREX,2026-03-31,VAL,1,111,18.85606536769287,21.96422968308763
IREX,2026-03-31,VAL,2,114,18.785222291797275,18.80877742946724
IREX,2026-03-31,VAL,3,148,18.720750652451624,21.813649111871836
IREX,2026-03-31,VAL,4,104,18.69158878504633,21.800062285892334
IREX,2026-03-31,VAL,5,102,18.750000000000156,18.761726078798848
IREX,2026-03-31,VAL,6,205,21.827252884315644,21.895527056615666
IREX,2026-03-31,VAL,7,135,18.820577164366526,18.87979861548159
IREX,2026-03-31,VAL,8,87,18.785222291797275,18.85606536769287
IREX,2026-03-31,VAL,9,153,18.6799501867991,18.761726078798848
IREX,2026-03-31,VAL,10,96,18.633540372670407,18.645121193288464
IREX,2026-03-31,VAL,11,184,18.750000000000156,18.80877742946724
UGRO,2026-04-10,VAL,0,9,137.93103448275875,166.18911174785052
UGRO,2026-04-10,VAL,1,2,68.49315068493208,68.49315068493208
UGRO,2026-04-10,VAL,3,2,38.50189449140237,53.49752258816722
UGRO,2026-04-10,VAL,4,3,88.29393335232193,92.52488357997426
UGRO,2026-04-10,VAL,5,9,91.01251422070442,96.75583380762659
UGRO,2026-04-10,VAL,6,8,68.10442678774076,73.83144864598168
UGRO,2026-04-10,VAL,8,2,33.93665158370968,33.93665158370968
UGRO,2026-04-10,VAL,10,5,33.93665158370968,33.93665158370968
UGRO,2026-04-10,VAL,11,35,55.99104143337046,68.73239268124232
NBIG,2026-04-14,VAL,0,102,20.040080160320723,22.948938611588726
NBIG,2026-04-14,VAL,1,84,31.67290526922055,34.547288746687336
NBIG,2026-04-14,VAL,2,33,23.001725129384216,23.001725129384216
NBIG,2026-04-14,VAL,3,96,22.975301550832366,25.854639471416217
NBIG,2026-04-14,VAL,4,117,25.854639471416217,28.768699654776015
NBIG,2026-04-14,VAL,5,98,25.914195220270614,31.631921443613596
NBIG,2026-04-14,VAL,6,167,23.20185614849241,26.170398371619616
NBIG,2026-04-14,VAL,7,122,31.764366156511528,34.68208092485579
NBIG,2026-04-14,VAL,8,63,26.049204052098368,31.709426347650457
NBIG,2026-04-14,VAL,9,75,28.818443804033965,34.742327735957566
NBIG,2026-04-14,VAL,10,50,29.086678301337372,32.00465522257767
NBIG,2026-04-14,VAL,11,76,20.39032915817078,23.282887077997177
SMU,2026-04-15,VAL,0,100,39.898440333695845,47.01627486437642
SMU,2026-04-15,VAL,1,54,32.54972875226035,36.225325063753296
SMU,2026-04-15,VAL,2,123,36.179450072358776,40.014550745726154
SMU,2026-04-15,VAL,3,116,32.54972875226035,36.31082062454599
SMU,2026-04-15,VAL,4,107,36.23188405797089,39.81179876945328
SMU,2026-04-15,VAL,5,77,36.36363636363688,43.604651162791065
SMU,2026-04-15,VAL,6,104,36.36363636363688,37.38862208018388
SMU,2026-04-15,VAL,7,70,32.930845225028044,32.9791132282887
SMU,2026-04-15,VAL,8,81,29.304029304029335,32.9549615525448
SMU,2026-04-15,VAL,9,69,25.556772544724453,32.834731849689845
SMU,2026-04-15,VAL,10,103,32.834731849689845,36.49635036496338
SMU,2026-04-15,VAL,11,107,25.688073394495515,29.422681327147995
ROLR,2026-04-16,VAL,1,2,59.35736692824979,61.324253084378086
ROLR,2026-04-16,VAL,2,3,15.8982511923685,39.594695216437444
ROLR,2026-04-16,VAL,4,16,79.99999999999973,79.99999999999973
ROLR,2026-04-16,VAL,5,2,79.99999999999973,79.99999999999973
ROLR,2026-04-16,VAL,6,8,72.0576461168934,72.0576461168934
ROLR,2026-04-16,VAL,7,9,31.89792663476877,47.923322683705756
ROLR,2026-04-16,VAL,8,1,23.90438247011972,23.90438247011972
ROLR,2026-04-16,VAL,9,4,11.907913814188381,19.866545344252103
ROLR,2026-04-16,VAL,10,11,47.923322683705756,55.86592178770901
ROLR,2026-04-16,VAL,11,9,55.86592178770901,55.86592178770901
HOOG,2026-04-17,VAL,0,64,20.130176571894403,24.449877750611346
HOOG,2026-04-17,VAL,1,25,26.191723415401107,38.36763167073638
HOOG,2026-04-17,VAL,2,65,27.855153203342645,29.60125370015701
HOOG,2026-04-17,VAL,3,62,19.057524205730036,20.809850464942773
HOOG,2026-04-17,VAL,4,36,13.802622498274378,13.816925734023886
HOOG,2026-04-17,VAL,5,57,30.991735537190035,37.83969728242155
HOOG,2026-04-17,VAL,6,111,32.67411865864166,37.85271851342092
HOOG,2026-04-17,VAL,7,70,33.33246270603707,37.56189503720677
HOOG,2026-04-17,VAL,8,82,31.066620642043446,36.07627555402866
HOOG,2026-04-17,VAL,9,33,24.00548696845003,30.90659340659336
HOOG,2026-04-17,VAL,10,69,29.12455028267914,36.00205726041503
HOOG,2026-04-17,VAL,11,45,23.89078498293525,25.59290223511322
SKYQ,2026-04-20,VAL,1,7,75.5124056094933,75.5124056094933
SKYQ,2026-04-20,VAL,2,13,27.100271002710414,43.290043290043336
SKYQ,2026-04-20,VAL,3,11,5.431830526888411,21.59867515685913
SKYQ,2026-04-20,VAL,4,6,62.07900561694957,64.79481641468736
SKYQ,2026-04-20,VAL,5,1,75.26881720430042,75.26881720430042
SKYQ,2026-04-20,VAL,6,1,69.85491671144493,69.85491671144493
SKYQ,2026-04-20,VAL,7,16,58.82435368278458,69.3333333333328
SKYQ,2026-04-20,VAL,9,5,53.24813631522878,53.24813631522878
SKYQ,2026-04-20,VAL,10,7,42.64392324093821,47.94602977808349
SKYQ,2026-04-20,VAL,11,8,53.6480686695277,67.00833528835453
EFOI,2026-04-21,VAL,0,2,66.2271277043655,68.44925289811917
EFOI,2026-04-21,VAL,1,32,61.892130857648354,70.67137809187285
EFOI,2026-04-21,VAL,2,5,52.81690140845036,61.56552330694757
EFOI,2026-04-21,VAL,3,4,43.744531933508156,45.92028706201914
EFOI,2026-04-21,VAL,6,4,52.447552447552106,52.447552447552106
EFOI,2026-04-21,VAL,7,42,43.29004329004314,52.447552447552106
EFOI,2026-04-21,VAL,8,23,112.35955056179766,121.3175221068817
EFOI,2026-04-21,VAL,9,15,112.94526498696774,121.5277777777775
EFOI,2026-04-21,VAL,10,4,90.94660394487121,95.23809523809551
EFOI,2026-04-21,VAL,11,52,34.275946333325535,51.4579759862783
IREX,2026-04-30,VAL,0,105,30.075187969924837,31.984948259642845
IREX,2026-04-30,VAL,1,90,30.349013657056172,32.20001980745036
IREX,2026-04-30,VAL,2,137,30.23431594860169,32.105760151085576
IREX,2026-04-30,VAL,3,41,30.15454202789298,35.842293906810276
IREX,2026-04-30,VAL,4,76,34.02646502835534,37.8644452858771
IREX,2026-04-30,VAL,5,68,33.97508493771229,35.842293906810276
IREX,2026-04-30,VAL,6,86,28.414472437961464,30.303030303030333
IREX,2026-04-30,VAL,7,76,24.597922160294914,30.200075500188774
IREX,2026-04-30,VAL,8,103,26.505111700113698,32.1544144570546
IREX,2026-04-30,VAL,9,162,30.131826741996264,33.49018025193131
IREX,2026-04-30,VAL,10,96,30.165929675391766,35.82877616443479
IREX,2026-04-30,VAL,11,105,32.05732604186342,34.052213393870545
LWLG,2026-05-13,VAL,0,63,38.51851851851928,44.470797509635965
LWLG,2026-05-13,VAL,1,51,20.691693762932392,20.70393374741209
LWLG,2026-05-13,VAL,2,33,17.751479289940452,20.728457210541983
LWLG,2026-05-13,VAL,3,31,23.752969121139635,31.15242859544671
LWLG,2026-05-13,VAL,4,42,20.777678836450068,23.03704853587116
LWLG,2026-05-13,VAL,5,8,26.873693639892466,26.873693639892466
LWLG,2026-05-13,VAL,6,218,14.775415001849321,26.79368859779692
LWLG,2026-05-13,VAL,7,548,23.242300987797297,32.2864690343409
LWLG,2026-05-13,VAL,8,34,20.201246637010286,26.01908065915
LWLG,2026-05-13,VAL,9,99,17.3110213502593,27.49219461864147
LWLG,2026-05-13,VAL,10,95,26.246719160104938,32.03322622518339
LWLG,2026-05-13,VAL,11,38,20.558002936857648,26.44725242433143
YSS,2026-05-18,VAL,0,24,7.659900421294361,26.727864138106494
YSS,2026-05-18,VAL,1,3,26.819923371647615,26.819923371647615
YSS,2026-05-18,VAL,2,2,24.908986395861085,24.908986395861085
YSS,2026-05-18,VAL,3,1,22.997316979685213,22.997316979685213
YSS,2026-05-18,VAL,4,1,19.157088122604954,19.157088122604954
YSS,2026-05-18,VAL,5,2,17.238076996743892,17.238076996743892
YSS,2026-05-18,VAL,6,68,24.88991001340207,29.1579463220332
YSS,2026-05-18,VAL,7,73,39.705048213272995,54.52152660274472
YSS,2026-05-18,VAL,8,72,45.803914527698595,59.634737234438454
YSS,2026-05-18,VAL,9,79,22.279985146676093,33.48319129679949
YSS,2026-05-18,VAL,10,2,37.202380952380814,37.202380952380814
YSS,2026-05-18,VAL,11,4,33.494603647190125,33.494603647190125
IREG,2026-05-20,VAL,0,61,28.985507246377225,31.967451322290902
IREG,2026-05-20,VAL,1,33,29.036004645760126,31.893302406494467
IREG,2026-05-20,VAL,2,89,35.046728971962914,37.97838153666345
IREG,2026-05-20,VAL,3,42,23.391812865497613,26.354319180087803
IREG,2026-05-20,VAL,4,26,20.50981541166138,22.70214629579722
IREG,2026-05-20,VAL,5,47,26.323486399531987,29.291154071470835
IREG,2026-05-20,VAL,6,41,20.545934840035304,23.460410557184247
IREG,2026-05-20,VAL,7,104,23.378141437755204,23.460410557184247
IREG,2026-05-20,VAL,8,56,26.262036766851434,29.325513196481356
IREG,2026-05-20,VAL,9,76,23.378141437755204,26.30809704764685
IREG,2026-05-20,VAL,10,17,20.52184110231612,23.47417840375537
IREG,2026-05-20,VAL,11,82,14.718869590815634,20.65506048982009
