day,symbol,entry_m
2026-01-14,MSTR,591
2026-01-14,MSTU,587
2026-01-14,MSTW,590
2026-01-14,MSTY,595
2026-01-14,NEXA,661
2026-01-14,NTLA,772
2026-01-14,OSS,583
2026-01-14,PBF,582
2026-01-14,PKE,581
2026-01-14,QBTZ,585
2026-01-14,SMU,683
2026-01-14,TENX,647
2026-01-14,TTMI,607
2026-01-14,UMAC,624
2026-01-14,XOMA,593
2026-01-15,AAOI,585
2026-01-15,AHMA,579
2026-01-15,AMDG,586
2026-01-15,AMDL,589
2026-01-15,AMUU,589
2026-01-15,ANPA,596
2026-01-15,ASTX,596
2026-01-15,BEX,581
2026-01-15,COHR,585
2026-01-15,CRWU,581
2026-01-15,CWVX,581
2026-01-15,FLNC,581
2026-01-15,GLXU,664
2026-01-15,HSAI,644
2026-01-15,HYMC,582
2026-01-15,INSG,590
2026-01-15,NBY,578
2026-01-15,ONEW,709
2026-01-15,RDW,769
2026-01-15,SKYT,585
2026-01-15,SMST,582
2026-01-15,STGW,577
2026-01-15,ZEPP,582
2026-01-16,ADUR,776
2026-01-16,AFJK,599
2026-01-16,ASTS,583
2026-01-16,ASTX,583
2026-01-16,CRDU,659
2026-01-16,FIGR,582
2026-01-16,FLY,577
2026-01-16,GLXU,618
2026-01-16,GSAT,577
2026-01-16,HOOZ,593
2026-01-16,IRE,585
2026-01-16,IREX,585
2026-01-16,JOBX,594
2026-01-16,MULL,578
2026-01-16,MUU,579
2026-01-16,MXL,582
2026-01-16,NBIL,723
2026-01-16,NVTX,584
2026-01-16,PL,584
2026-01-16,POWL,584
2026-01-16,QBTZ,580
2026-01-16,RKLX,586
2026-01-16,ROLR,588
2026-01-16,ZURA,581
2026-01-20,AMDL,596
2026-01-20,AVAV,580
2026-01-20,AXTI,579
2026-01-20,BE,577
2026-01-20,BETA,577
2026-01-20,BEX,577
2026-01-20,BKSY,577
2026-01-20,CIEN,585
2026-01-20,CIFU,649
2026-01-20,CRDU,577
2026-01-20,FIGR,577
2026-01-20,FLY,579
2026-01-20,GLXY,580
2026-01-20,ICHR,598
2026-01-20,INTW,579
2026-01-20,JOBX,579
2026-01-20,KOLD,578
2026-01-20,LABX,577
2026-01-20,LASR,578
2026-01-20,LITE,580
2026-01-20,MPL,577
2026-01-20,MULL,577
2026-01-20,MUU,578
2026-01-20,NAIL,591
2026-01-20,NBIL,719
2026-01-20,NU,672
2026-01-20,OCS,654
2026-01-20,OKLL,577
2026-01-20,ONDL,578
2026-01-20,PL,578
2026-01-20,QPUX,664
2026-01-20,RDTL,585
2026-01-20,SKYT,577
2026-01-20,SNDK,577
2026-01-20,UUUU,577
2026-01-20,VELO,577
2026-01-20,VICR,580
2026-01-20,VPG,752
2026-01-21,ACET,580
2026-01-21,ALM,664
2026-01-21,AMDG,594
2026-01-21,AMUU,594
2026-01-21,AVTX,773
2026-01-21,BMNZ,697
2026-01-21,CIFR,611
2026-01-21,CRML,592
2026-01-21,CVRX,618
2026-01-21,DK,583
2026-01-21,DOGZ,633
2026-01-21,DPST,582
2026-01-21,DUST,623
2026-01-21,GUSH,580
2026-01-21,INTC,607
2026-01-21,INTW,578
2026-01-21,KOLD,628
2026-01-21,LCII,624
2026-01-21,MRNY,618
2026-01-21,NEOV,579
2026-01-21,NFLU,600
2026-01-21,NFXL,600
2026-01-21,OILU,580
2026-01-21,ONDL,580
2026-01-21,PRSU,585
2026-01-21,QBTZ,584
2026-01-21,QSU,579
2026-01-21,RGTZ,588
2026-01-21,RMBS,593
2026-01-21,STRO,724
2026-01-21,TFC,582
2026-01-21,UAMY,579
2026-01-21,USAR,597
2026-01-22,ABT,593
2026-01-22,ASPI,577
2026-01-22,CVGW,632
2026-01-22,DBVT,825
2026-01-22,EGBN,601
2026-01-22,ENPH,597
2026-01-22,GLSI,577
2026-01-22,GMEU,691
2026-01-22,IMSR,577
2026-01-22,KOLD,744
2026-01-22,KXIN,731
2026-01-22,LMND,614
2026-01-22,LOB,595
2026-01-22,LPTH,767
2026-01-22,LVLU,582
2026-01-22,MRNA,593
2026-01-22,MRNY,596
2026-01-22,MUX,579
2026-01-22,NUAI,577
2026-01-22,ONDG,596
2026-01-22,ONDL,595
2026-01-22,PNTG,792
2026-01-22,PPTA,578
2026-01-22,RILY,577
2026-01-22,SOGP,588
2026-01-22,SSRM,577
2026-01-22,TEO,669
2026-01-22,USAR,580
2026-01-22,WOLF,579
2026-01-23,ALK,582
2026-01-23,ASM,577
2026-01-23,ASTX,577
2026-01-23,BYRN,778
2026-01-23,CLPT,581
2026-01-23,CVRX,578
2026-01-23,EMAT,577
2026-01-23,IONZ,587
2026-01-23,KOLD,588
2026-01-23,MOVE,582
2026-01-23,NKTR,583
2026-01-23,QBTZ,589
2026-01-23,QURE,578
2026-01-23,RGC,580
2026-01-23,RGTZ,597
2026-01-23,UAMY,699
2026-01-23,USAU,584
2026-01-26,APLD,584
2026-01-26,CRMD,577
2026-01-26,CRWV,578
2026-01-26,DOCN,580
2026-01-26,GEVX,586
2026-01-26,GLSI,582
2026-01-26,GMEU,703
2026-01-26,INFU,579
2026-01-26,IONL,583
2026-01-26,IONX,582
2026-01-26,LABX,592
2026-01-26,LE,578
2026-01-26,MVLL,662
2026-01-26,NEBX,578
2026-01-26,OWLT,593
2026-01-26,RGC,620
2026-01-26,RVMD,625
2026-01-26,SHMD,597
2026-01-26,SRPT,585
2026-01-26,SUPV,751
2026-01-27,APLX,584
2026-01-27,ASMG,599
2026-01-27,ATEX,807
2026-01-27,BNAI,579
2026-01-27,CBZ,827
2026-01-27,CLS,597
2026-01-27,CRWG,612
2026-01-27,CRWU,612
2026-01-27,CWVX,612
2026-01-27,GFS,587
2026-01-27,GLSI,578
2026-01-27,HYMC,582
2026-01-27,IMMX,577
2026-01-27,MOVE,577
2026-01-27,MPL,577
2026-01-27,NEBX,612
2026-01-27,ONDL,583
2026-01-27,PLU,598
2026-01-27,RGC,585
2026-01-27,SMU,774
2026-01-27,SPIR,621
2026-01-27,UEC,719
2026-01-27,USAR,577
2026-01-27,USAX,577
2026-01-27,USGG,577
2026-01-27,UUUG,580
2026-01-28,AVT,603
2026-01-28,BE,585
2026-01-28,BETR,577
2026-01-28,CORD,577
2026-01-28,ELV,579
2026-01-28,GEVX,592
2026-01-28,INTW,577
2026-01-28,KRRO,577
2026-01-28,LFUS,582
2026-01-28,LINT,577
2026-01-28,LUNL,588
2026-01-28,MOVE,577
2026-01-28,MULL,584
2026-01-28,MUU,584
2026-01-28,NVTX,580
2026-01-28,ORCU,593
2026-01-28,RGNX,579
2026-01-28,RGTZ,703
2026-01-28,SNDK,583
2026-01-28,STX,577
2026-01-28,SUPX,586
2026-01-28,UMBF,582
2026-01-28,WYFI,596
2026-01-29,ALGM,577
2026-01-29,BMNZ,595
2026-01-29,CCB,599
2026-01-29,CCL,581
2026-01-29,CMCSA,595
2026-01-29,DBGI,579
2026-01-29,GTE,577
2026-01-29,INOD,589
2026-01-29,JMIA,579
2026-01-29,KXIN,703
2026-01-29,LMT,581
2026-01-29,LUV,582
2026-01-29,MBIN,624
2026-01-29,MOD,585
2026-01-29,OSS,753
2026-01-29,QBTZ,596
2026-01-29,RCL,579
2026-01-29,SMST,594
2026-01-29,TSDD,580
2026-01-29,UVIX,584
2026-01-29,VIAV,577
2026-01-29,WASH,597
2026-01-29,YANG,645
2026-01-30,AMPX,577
2026-01-30,AMUU,577
2026-01-30,ASTS,583
2026-01-30,ASTX,583
2026-01-30,AUGO,578
2026-01-30,BEX,585
2026-01-30,BLLN,579
2026-01-30,BZH,668
2026-01-30,CHTR,651
2026-01-30,CIEN,580
2026-01-30,CORD,594
2026-01-30,CORT,584
2026-01-30,CRML,577
2026-01-30,CRMX,577
2026-01-30,DNTH,586
2026-01-30,DXYZ,578
2026-01-30,FLNC,580
2026-01-30,GLL,729
2026-01-30,HYMC,580
2026-01-30,IMSR,577
2026-01-30,JNUG,591
2026-01-30,LC,685
2026-01-30,LITE,579
2026-01-30,LUNL,586
2026-01-30,MPL,580
2026-01-30,OKLL,590
2026-01-30,OKLS,713
2026-01-30,PAAS,590
2026-01-30,RGTZ,577
2026-01-30,TSLR,646
2026-01-30,UNG,687
2026-01-30,USAR,584
2026-01-30,USAX,584
2026-01-30,USGG,584
2026-01-30,UUUG,577
2026-02-02,AUGO,577
2026-02-02,AXTI,577
2026-02-02,BMNR,579
2026-02-02,COHR,577
2026-02-02,CRMX,578
2026-02-02,ETHT,623
2026-02-02,GLW,582
2026-02-02,IREX,741
2026-02-02,IREZ,583
2026-02-02,JNUG,579
2026-02-02,LITE,577
2026-02-02,MULL,577
2026-02-02,MUU,577
2026-02-02,SION,580
2026-02-02,STX,577
2026-02-02,TTMI,577
2026-02-02,TWST,596
2026-02-02,WULX,626
2026-02-03,ASIX,587
2026-02-03,ASTX,622
2026-02-03,BE,577
2026-02-03,BEX,577
2026-02-03,BW,577
2026-02-03,CIFU,635
2026-02-03,CONI,584
2026-02-03,CRMLW,577
2026-02-03,DPST,582
2026-02-03,DVA,580
2026-02-03,GSIT,655
2026-02-03,GWW,617
2026-02-03,IBP,619
2026-02-03,IT,601
2026-02-03,ITB,622
2026-02-03,NAIL,582
2026-02-03,OC,622
2026-02-03,PLTD,577
2026-02-03,PLTZ,577
2026-02-03,RIOX,590
2026-02-03,TECX,590
2026-02-03,VELO,581
2026-02-03,WDC,578
2026-02-03,WULX,589
2026-02-04,AXTI,581
2026-02-04,CLX,579
2026-02-04,CLYM,577
2026-02-04,CRUS,577
2026-02-04,CRWU,580
2026-02-04,CWVX,580
2026-02-04,DAMD,600
2026-02-04,DXYZ,579
2026-02-04,ENPH,577
2026-02-04,FIG,677
2026-02-04,FTV,579
2026-02-04,GEHC,600
2026-02-04,HOOZ,588
2026-02-04,IAC,583
2026-02-04,IREZ,595
2026-02-04,JKS,577
2026-02-04,KWR,622
2026-02-04,LITE,589
2026-02-04,LITX,588
2026-02-04,LLYX,654
2026-02-04,MSTZ,598
2026-02-04,NAIL,592
2026-02-04,NAVN,609
2026-02-04,NYT,673
2026-02-04,PCOR,645
2026-02-04,PLTZ,577
2026-02-04,POWL,577
2026-02-04,QBTZ,593
2026-02-04,REYN,622
2026-02-04,SEDG,577
2026-02-04,SMCI,583
2026-02-04,TECS,666
2026-02-04,TKR,588
2026-02-04,TRNS,578
2026-02-04,TSLZ,666
2026-02-04,VSH,578
2026-02-04,WDCX,587
2026-02-04,ZWS,579
2026-02-05,ARM,643
2026-02-05,AUGO,584
2026-02-05,BKSY,577
2026-02-05,BLSH,581
2026-02-05,CENTA,598
2026-02-05,CIEN,581
2026-02-05,CLS,582
2026-02-05,COHR,577
2026-02-05,DAMD,613
2026-02-05,DUOL,585
2026-02-05,FORM,577
2026-02-05,GDXU,581
2026-02-05,HII,577
2026-02-05,IREZ,616
2026-02-05,KGS,588
2026-02-05,KMPR,586
2026-02-05,KORU,585
2026-02-05,LITE,580
2026-02-05,LITX,577
2026-02-05,MCK,577
2026-02-05,MSTZ,597
2026-02-05,PAHC,577
2026-02-05,PLTZ,600
2026-02-05,QBTZ,609
2026-02-05,RIOX,579
2026-02-05,RMBS,580
2026-02-05,ROBN,584
2026-02-05,RRX,584
2026-02-05,SITM,586
2026-02-05,SNXX,578
2026-02-05,SOXL,582
2026-02-05,SYM,581
2026-02-05,TSEM,698
2026-02-05,USGG,585
2026-02-05,UTI,581
2026-02-05,WULX,581
2026-02-06,ALM,590
2026-02-06,AMZU,750
2026-02-06,AMZZ,749
2026-02-06,AN,577
2026-02-06,ARMG,577
2026-02-06,ASX,591
2026-02-06,BIIB,584
2026-02-06,BILL,753
2026-02-06,CONL,636
2026-02-06,CWVX,585
2026-02-06,ENPH,585
2026-02-06,EXPO,583
2026-02-06,EZPW,614
2026-02-06,FRHC,593
2026-02-06,HOOD,587
2026-02-06,HOOG,577
2026-02-06,HOOW,577
2026-02-06,HOOX,577
2026-02-06,HUBG,649
2026-02-06,IBEX,589
2026-02-06,INTW,582
2026-02-06,IREZ,577
2026-02-06,KN,592
2026-02-06,LPG,587
2026-02-06,MSTR,577
2026-02-06,MUU,590
2026-02-06,NSIT,599
2026-02-06,NVDL,593
2026-02-06,ONDL,661
2026-02-06,PAHC,583
2026-02-06,POST,583
2026-02-06,PRLB,594
2026-02-06,QURE,582
2026-02-06,ROBN,577
2026-02-06,SEDG,578
2026-02-06,SLSR,710
2026-02-06,SYM,583
2026-02-06,TSMG,592
2026-02-06,TSMU,592
2026-02-06,TSMX,591
2026-02-06,UNM,582
2026-02-06,USD,593
2026-02-06,XMTR,588
2026-02-09,ALAB,577
2026-02-09,APLX,577
2026-02-09,APP,582
2026-02-09,AVGU,585
2026-02-09,AVGX,583
2026-02-09,AXTI,581
2026-02-09,BMNR,581
2026-02-09,CIFU,584
2026-02-09,EAF,776
2026-02-09,EPC,580
2026-02-09,HOOG,643
2026-02-09,IREN,582
2026-02-09,KORU,621
2026-02-09,LABX,577
2026-02-09,LITX,580
2026-02-09,MNDY,590
2026-02-09,MULL,590
2026-02-09,NBIS,583
2026-02-09,NVDL,578
2026-02-09,NXST,580
2026-02-09,ONDL,584
2026-02-09,ORCL,584
2026-02-09,ORCX,577
2026-02-09,RBLX,583
2026-02-09,RELL,739
2026-02-09,RKLX,580
2026-02-09,SEI,584
2026-02-09,SYM,578
2026-02-09,VAL,581
2026-02-09,WBI,651
2026-02-09,ZURA,639
2026-02-10,APLX,577
2026-02-10,ARMK,595
2026-02-10,ASTI,577
2026-02-10,ASTL,577
2026-02-10,DDOG,597
2026-02-10,EVMN,828
2026-02-10,HAS,581
2026-02-10,HOG,577
2026-02-10,ICHR,577
2026-02-10,IONX,577
2026-02-10,IRE,577
2026-02-10,IREX,577
2026-02-10,NKTR,577
2026-02-10,QBTX,577
2026-02-10,RDTL,584
2026-02-10,SPOT,604
2026-02-10,UCTT,608
2026-02-10,WCC,696
2026-02-10,WULX,577
2026-02-11,ACMR,577
2026-02-11,ARLP,613
2026-02-11,ASTI,649
2026-02-11,AXTI,577
2026-02-11,BMNZ,577
2026-02-11,BWA,578
2026-02-11,CCSI,583
2026-02-11,CONI,598
2026-02-11,CRCD,600
2026-02-11,DIOD,595
2026-02-11,ESOA,694
2026-02-11,GXO,579
2026-02-11,HCSG,596
2026-02-11,HOOZ,604
2026-02-11,HUM,584
2026-02-11,KHC,618
2026-02-11,LAD,580
2026-02-11,MSTZ,578
2026-02-11,NKTR,577
2026-02-11,OSCX,578
2026-02-11,PSN,577
2026-02-11,QXO,583
2026-02-11,R,577
2026-02-11,RDWR,578
2026-02-11,RGTZ,579
2026-02-11,SITE,580
2026-02-11,SMST,578
2026-02-11,SN,584
2026-02-11,SNXX,589
2026-02-11,SOLS,659
2026-02-11,SRZN,600
2026-02-11,SW,592
2026-02-11,TDC,579
2026-02-11,THC,577
2026-02-11,TSMX,596
2026-02-11,VRT,577
2026-02-12,AKAM,579
2026-02-12,AMG,596
2026-02-12,CGNX,581
2026-02-12,CWVX,590
2026-02-12,DFEN,584
2026-02-12,FSLY,577
2026-02-12,HOOZ,577
2026-02-12,ICLR,615
2026-02-12,IFF,580
2026-02-12,IONZ,577
2026-02-12,IPGP,577
2026-02-12,IRM,597
2026-02-12,LABD,676
2026-02-12,MNDY,578
2026-02-12,MUU,579
2026-02-12,NBIS,606
2026-02-12,NKTR,603
2026-02-12,PBF,579
2026-02-12,PEGA,582
2026-02-12,PSIX,579
2026-02-12,RIOX,618
2026-02-12,SLVM,594
2026-02-12,SNXX,584
2026-02-12,SOLS,605
2026-02-12,SPHR,578
2026-02-12,STX,580
2026-02-12,VNT,584
2026-02-12,VRTL,581
2026-02-12,WDC,579
2026-02-12,WDCX,579
2026-02-12,WULX,584
2026-02-13,ARMG,578
2026-02-13,BABX,594
2026-02-13,BEAM,578
2026-02-13,BIO,578
2026-02-13,CAE,621
2026-02-13,COHU,589
2026-02-13,COIN,627
2026-02-13,CONI,579
2026-02-13,CORD,583
2026-02-13,CPS,579
2026-02-13,CRMG,589
2026-02-13,CRSP,579
2026-02-13,CRWL,587
2026-02-13,CWVX,590
2026-02-13,DKNG,598
2026-02-13,DXCM,580
2026-02-13,EIKN,582
2026-02-13,ELVA,577
2026-02-13,FBIN,578
2026-02-13,FSLY,661
2026-02-13,HOOG,597
2026-02-13,ICLR,591
2026-02-13,INTW,597
2026-02-13,IRDM,577
2026-02-13,IRE,605
2026-02-13,MGA,584
2026-02-13,MRNA,578
2026-02-13,NETG,594
2026-02-13,NOWL,589
2026-02-13,NVD,583
2026-02-13,PUMP,577
2026-02-13,RARE,582
2026-02-13,TWLO,585
2026-02-13,WYNN,585
2026-02-17,AFRU,689
2026-02-17,BETA,667
2026-02-17,BGC,577
2026-02-17,CONL,649
2026-02-17,CPS,622
2026-02-17,DAMD,601
2026-02-17,DFTX,579
2026-02-17,ETOR,578
2026-02-17,EYPT,577
2026-02-17,IRON,580
2026-02-17,ITRI,589
2026-02-17,LITX,579
2026-02-17,NBIL,675
2026-02-17,NETG,579
2026-02-17,OCUL,577
2026-02-17,PTIR,663
2026-02-17,RGTU,580
2026-02-17,WAY,577
2026-02-17,XXRP,698
2026-02-18,ACLS,721
2026-02-18,APLX,593
2026-02-18,BNTC,754
2026-02-18,CNK,579
2026-02-18,CORD,578
2026-02-18,CRDU,592
2026-02-18,CRL,581
2026-02-18,CRMX,607
2026-02-18,CSEX,720
2026-02-18,CSTM,580
2026-02-18,CVNA,585
2026-02-18,CZR,581
2026-02-18,DINO,577
2026-02-18,FVRR,578
2026-02-18,GKOS,578
2026-02-18,MKSI,577
2026-02-18,MSGS,600
2026-02-18,MSTU,639
2026-02-18,REPL,577
2026-02-18,RIOX,577
2026-02-18,SOUX,599
2026-02-18,TEMT,581
2026-02-18,TNL,583
2026-02-18,WING,598
2026-02-18,WLTH,610
2026-02-18,XZO,715
2026-02-19,ATEX,612
2026-02-19,ATOM,578
2026-02-19,AVTX,739
2026-02-19,BORR,577
2026-02-19,CBIO,689
2026-02-19,CF,584
2026-02-19,COKE,578
2026-02-19,EPAM,593
2026-02-19,KALU,593
2026-02-19,LABX,604
2026-02-19,MPT,577
2026-02-19,NBIG,583
2026-02-19,OII,584
2026-02-19,OMC,586
2026-02-19,ONDL,581
2026-02-19,ONDU,581
2026-02-19,RGTIW,618
2026-02-19,RGTU,594
2026-02-19,SII,587
2026-02-19,SMCX,593
2026-02-19,SNSE,593
2026-02-19,ULS,588
2026-02-19,UPBD,581
2026-02-19,W,581
2026-02-20,ASIC,584
2026-02-20,AXTI,577
2026-02-20,CARG,587
2026-02-20,CPRT,609
2026-02-20,CVRX,577
2026-02-20,FIG,579
2026-02-20,GRAL,579
2026-02-20,HOOG,577
2026-02-20,ICUI,606
2026-02-20,IONL,603
2026-02-20,IONX,603
2026-02-20,ITRI,702
2026-02-20,LITX,577
2026-02-20,LULU,603
2026-02-20,LYB,583
2026-02-20,ONDL,603
2026-02-20,RH,603
2026-02-20,RKLX,603
2026-02-20,ROBN,583
2026-02-20,SNXX,577
2026-02-20,TNDM,603
2026-02-20,VICR,581
2026-02-20,WSM,605
2026-02-23,AMN,581
2026-02-23,BEX,579
2026-02-23,BIOA,579
2026-02-23,FRPT,582
2026-02-23,GDXU,577
2026-02-23,LABU,578
2026-02-23,NBIG,577
2026-02-23,NBIL,577
2026-02-23,NVA,577
2026-02-23,ONDG,577
2026-02-23,OPEX,577
2026-02-23,PYPG,693
2026-02-23,RKLX,577
2026-02-23,SNXX,581
2026-02-23,TDW,577
2026-02-23,TERN,578
2026-02-23,TPL,577
2026-02-23,USAU,587
2026-02-23,VICR,577
2026-02-23,VKTX,577
2026-02-24,AEHR,583
2026-02-24,ASTX,579
2026-02-24,AXGN,578
2026-02-24,AXTI,582
2026-02-24,BBBY,577
2026-02-24,BCC,580
2026-02-24,BE,588
2026-02-24,BETR,577
2026-02-24,BNAI,582
2026-02-24,CRM,582
2026-02-24,CRMX,578
2026-02-24,CWVX,583
2026-02-24,DAMD,584
2026-02-24,DOCN,577
2026-02-24,DOCU,579
2026-02-24,ERO,577
2026-02-24,ESTA,577
2026-02-24,FIG,582
2026-02-24,HUBS,582
2026-02-24,KEYS,580
2026-02-24,KNSA,578
2026-02-24,LUNL,582
2026-02-24,MNDY,582
2026-02-24,NEBX,582
2026-02-24,NOWL,580
2026-02-24,OKLL,593
2026-02-24,OPCH,577
2026-02-24,PAY,585
2026-02-24,QBTX,580
2026-02-24,QUBX,582
2026-02-24,STEP,579
2026-02-24,TARS,584
2026-02-24,TEAM,582
2026-02-24,TNDM,584
2026-02-24,TWLO,584
2026-02-25,ACHC,580
2026-02-25,AXON,587
2026-02-25,AXTI,578
2026-02-25,CAVA,600
2026-02-25,CCC,577
2026-02-25,COHR,583
2026-02-25,CRCD,587
2026-02-25,CRCL,704
2026-02-25,CRMG,591
2026-02-25,CTMX,577
2026-02-25,ECG,577
2026-02-25,FSS,580
2026-02-25,IMCR,579
2026-02-25,JAZZ,594
2026-02-25,LITX,577
2026-02-25,LIVN,602
2026-02-25,MDLN,598
2026-02-25,NFXL,589
2026-02-25,PLAB,577
2026-02-25,RDTL,589
2026-02-25,RGTX,595
2026-02-25,SUPN,612
2026-02-25,TENX,620
2026-02-25,TRI,599
2026-02-25,WDAY,590
2026-02-25,WDCX,577
2026-02-26,APPX,583
2026-02-26,CHYM,584
2026-02-26,COLL,593
2026-02-26,CRGY,577
2026-02-26,ECPG,588
2026-02-26,ENOV,581
2026-02-26,FTAI,582
2026-02-26,GCT,658
2026-02-26,IBTA,582
2026-02-26,IONL,581
2026-02-26,IONX,581
2026-02-26,LNTH,584
2026-02-26,LUNL,577
2026-02-26,NVDS,615
2026-02-26,NVTX,584
2026-02-26,PRCT,675
2026-02-26,PRMB,577
2026-02-26,SEZL,577
2026-02-26,SLNO,583
2026-02-26,TFX,579
2026-02-26,TGLS,583
2026-02-26,TIGO,577
2026-02-26,TTD,582
2026-02-26,TWFG,583
2026-02-26,UPSX,597
2026-02-26,WRBY,580
2026-02-26,YOU,583
2026-02-27,ALHC,577
2026-02-27,APPX,591
2026-02-27,ARLO,577
2026-02-27,BCRX,577
2026-02-27,BDSX,577
2026-02-27,BWIN,577
2026-02-27,CARL,688
2026-02-27,CYD,585
2026-02-27,DELL,631
2026-02-27,DUOL,591
2026-02-27,GSAT,578
2026-02-27,LASR,606
2026-02-27,NBIZ,674
2026-02-27,PCRX,581
2026-02-27,PSKY,586
2026-02-27,PTIR,676
2026-02-27,SMU,579
2026-02-27,SOLV,579
2026-02-27,SOUX,585
2026-02-27,TPC,627
2026-03-02,AEHR,577
2026-03-02,AEVA,577
2026-03-02,ALM,579
2026-03-02,APPX,578
2026-03-02,ASTH,579
2026-03-02,ASTI,577
2026-03-02,ASTX,577
2026-03-02,BETR,618
2026-03-02,BEX,609
2026-03-02,BIOA,577
2026-03-02,BULZ,589
2026-03-02,COHX,615
2026-03-02,CONL,577
2026-03-02,CRAI,578
2026-03-02,CRCL,577
2026-03-02,CRDU,577
2026-03-02,CRI,579
2026-03-02,DPST,588
2026-03-02,DYN,709
2026-03-02,FIGR,580
2026-03-02,FIGS,669
2026-03-02,HOOW,578
2026-03-02,KORU,577
2026-03-02,KRMN,577
2026-03-02,KTOS,612
2026-03-02,LIF,578
2026-03-02,MP,585
2026-03-02,MULL,578
2026-03-02,MUU,578
2026-03-02,NATL,590
2026-03-02,NFXL,613
2026-03-02,NVDL,578
2026-03-02,NVDU,578
2026-03-02,OILD,578
2026-03-02,PL,577
2026-03-02,PLTU,577
2026-03-02,POWI,584
2026-03-02,PRAA,598
2026-03-02,RCUS,577
2026-03-02,RGC,710
2026-03-02,RKLB,578
2026-03-02,SOXL,578
2026-03-02,VTIX,594
2026-03-02,WRBY,577
2026-03-02,WULX,577
2026-03-02,YSS,580
2026-03-03,AAOI,582
2026-03-03,APPX,682
2026-03-03,ASAN,577
2026-03-03,AVAV,598
2026-03-03,BATL,581
2026-03-03,BITU,686
2026-03-03,BNAI,593
2026-03-03,CTEV,814
2026-03-03,FTK,585
2026-03-03,IONL,580
2026-03-03,IONX,580
2026-03-03,IONZ,624
2026-03-03,JFB,578
2026-03-03,KORU,679
2026-03-03,KTB,579
2026-03-03,LUNL,579
2026-03-03,MDB,635
2026-03-03,NPT,577
2026-03-03,QBTZ,600
2026-03-03,RIOX,613
2026-03-03,SCO,706
2026-03-03,SE,738
2026-03-03,SOFX,675
2026-03-03,USAX,580
2026-03-03,VELO,577
2026-03-03,VIXY,619
2026-03-03,VXX,619
2026-03-03,ZD,600
2026-03-04,ANAB,613
2026-03-04,AVBP,615
2026-03-04,BGS,577
2026-03-04,BRCB,579
2026-03-04,BULZ,623
2026-03-04,CCUP,588
2026-03-04,CORD,579
2026-03-04,EOSE,578
2026-03-04,IONZ,599
2026-03-04,IRE,589
2026-03-04,IREX,589
2026-03-04,NFXL,584
2026-03-04,OKLL,701
2026-03-04,OPEX,628
2026-03-04,RFIL,591
2026-03-04,RILY,578
2026-03-04,RLYB,587
2026-03-04,ROBN,592
2026-03-04,SHMD,577
2026-03-04,WIX,588
2026-03-05,AMDL,589
2026-03-05,BW,577
2026-03-05,CRDO,579
2026-03-05,DUOL,585
2026-03-05,EOLS,577
2026-03-05,KR,599
2026-03-05,LYB,621
2026-03-05,MDB,583
2026-03-05,MEOH,600
2026-03-05,MSTZ,665
2026-03-05,OKTA,577
2026-03-05,OPEX,578
2026-03-05,RDTL,577
2026-03-05,RDVT,587
2026-03-05,REPX,654
2026-03-05,SHPU,579
2026-03-05,SOUX,577
2026-03-05,TREE,579
2026-03-06,AAOI,602
2026-03-06,APLX,606
2026-03-06,ASTX,582
2026-03-06,AVGG,614
2026-03-06,AVIR,577
2026-03-06,AXTI,578
2026-03-06,BNAI,583
2026-03-06,CLPT,728
2026-03-06,COIA,584
2026-03-06,CWVX,617
2026-03-06,GDYN,578
2026-03-06,IONX,603
2026-03-06,IPI,645
2026-03-06,KORU,595
2026-03-06,LABU,619
2026-03-06,LABX,594
2026-03-06,LITX,590
2026-03-06,LUNL,587
2026-03-06,MVLL,589
2026-03-06,NPT,583
2026-03-06,NUTX,577
2026-03-06,OKLL,587
2026-03-06,ONDG,578
2026-03-06,ONDL,577
2026-03-06,OUST,585
2026-03-06,PRE,581
2026-03-06,SWBI,579
2026-03-06,USAX,623
2026-03-06,WLY,585
2026-03-09,ATRA,577
2026-03-09,BNTC,578
2026-03-09,COIG,583
2026-03-09,CONL,583
2026-03-09,DNTH,585
2026-03-09,GEMI,577
2026-03-09,GLW,577
2026-03-09,GSIW,822
2026-03-09,IREX,588
2026-03-09,ISSC,680
2026-03-09,LUNL,589
2026-03-09,MEOH,602
2026-03-09,NETG,589
2026-03-09,RIOX,625
2026-03-09,RKLX,588
2026-03-09,USGG,625
2026-03-09,UUUG,720
2026-03-09,VRTL,581
2026-03-09,WDCX,577
2026-03-09,ZBIO,592
2026-03-10,AAOI,579
2026-03-10,AESI,579
2026-03-10,ALM,577
2026-03-10,AVBP,655
2026-03-10,BEX,578
2026-03-10,CAPR,639
2026-03-10,COHX,589
2026-03-10,CRMX,583
2026-03-10,FIGR,624
2026-03-10,GSIW,617
2026-03-10,IMTX,577
2026-03-10,LITX,582
2026-03-10,MATW,654
2026-03-10,MLYS,590
2026-03-10,MUU,578
2026-03-10,MVLL,581
2026-03-10,ONDL,589
2026-03-10,RAPP,588
2026-03-10,SCO,776
2026-03-10,SHMD,577
2026-03-10,SSSS,577
2026-03-10,TSSI,588
2026-03-10,UEC,578
2026-03-10,USAR,698
2026-03-10,VERA,577
2026-03-10,WULX,591
2026-03-11,ANTX,577
2026-03-11,AUNA,577
2026-03-11,CIFU,601
2026-03-11,CRCD,603
2026-03-11,CTNM,727
