symbol,tradable,shortable,easy_to_borrow,exchange
IRD,True,True,True,AssetExchange.NASDAQ
UZE,True,False,False,AssetExchange.NYSE
AVT,True,True,True,AssetExchange.NASDAQ
UYSCU,True,False,False,AssetExchange.NASDAQ
BKR,True,True,True,AssetExchange.NASDAQ
FTK,True,True,True,AssetExchange.NYSE
GHM,True,True,True,AssetExchange.NYSE
IAUI,True,True,True,AssetExchange.BATS
LINE,True,True,True,AssetExchange.NASDAQ
LIVN,True,True,True,AssetExchange.NASDAQ
UYSC,True,False,False,AssetExchange.NASDAQ
USSE,True,False,False,AssetExchange.ARCA
MUR,True,True,True,AssetExchange.NYSE
NKE,True,True,True,AssetExchange.NYSE
PFFA,True,True,True,AssetExchange.ARCA
USPX,True,False,False,AssetExchange.ARCA
USMD,True,False,False,AssetExchange.ARCA
PGNY,True,True,True,AssetExchange.NASDAQ
USMC,True,False,False,AssetExchange.NASDAQ
RSPT,True,True,True,AssetExchange.ARCA
USLX,True,False,False,AssetExchange.BATS
SKYA,True,True,True,AssetExchange.NASDAQ
XLU,True,True,True,AssetExchange.ARCA
USLV,True,False,False,AssetExchange.ARCA
OC,True,True,True,AssetExchange.NYSE
USLN,True,False,False,AssetExchange.BATS
USIN,True,False,False,AssetExchange.NASDAQ
CADL,True,True,True,AssetExchange.NASDAQ
FWONA,True,True,True,AssetExchange.NASDAQ
QGRW,True,True,True,AssetExchange.ARCA
QLD,True,True,True,AssetExchange.ARCA
WRBY,True,True,True,AssetExchange.NYSE
CMPGY,True,True,True,AssetExchange.OTC
AMDG,True,False,False,AssetExchange.NASDAQ
XIACY,True,True,True,AssetExchange.OTC
ITOCY,True,True,True,AssetExchange.OTC
FWONK,True,True,True,AssetExchange.NASDAQ
UBND,True,False,False,AssetExchange.NASDAQ
SGBLY,True,True,True,AssetExchange.OTC
FTAI,True,True,True,AssetExchange.NASDAQ
UAC.U,True,False,False,AssetExchange.AMEX
LNC,True,True,True,AssetExchange.NYSE
UAC,True,False,False,AssetExchange.AMEX
MRK,True,True,True,AssetExchange.NYSE
NUE,True,True,True,AssetExchange.NYSE
TZA,True,False,False,AssetExchange.ARCA
TYO,True,False,False,AssetExchange.ARCA
TFX,True,True,True,AssetExchange.NYSE
FHN,True,True,True,AssetExchange.NYSE
GTY,True,True,True,AssetExchange.NYSE
WGMI,True,False,False,AssetExchange.NASDAQ
IONQ,True,True,True,AssetExchange.NYSE
TTXU,True,False,False,AssetExchange.ARCA
NOV,True,True,True,AssetExchange.NYSE
NPV,True,True,True,AssetExchange.NYSE
NTST,True,True,True,AssetExchange.NYSE
NUS,True,True,True,AssetExchange.NYSE
NVEC,True,True,True,AssetExchange.NASDAQ
TTXD,True,False,False,AssetExchange.ARCA
TTT,True,False,False,AssetExchange.ARCA
TTEQ,True,False,False,AssetExchange.NASDAQ
TMCR,True,False,False,AssetExchange.NASDAQ
TMB,True,False,False,AssetExchange.NASDAQ
ACAD,True,True,True,AssetExchange.NASDAQ
AIOT,True,True,True,AssetExchange.NASDAQ
ALIT,True,True,True,AssetExchange.NYSE
TMAT,True,False,False,AssetExchange.BATS
ALK,True,True,True,AssetExchange.NYSE
TMAR,True,False,False,AssetExchange.BATS
ARIS,True,True,True,AssetExchange.NYSE
AZN,True,True,True,AssetExchange.NYSE
BOH,True,True,True,AssetExchange.NYSE
BOIL,True,True,True,AssetExchange.ARCA
CLBT,True,True,True,AssetExchange.NASDAQ
CMCSA,True,True,True,AssetExchange.NASDAQ
TLTD,True,False,False,AssetExchange.ARCA
DFUS,True,True,True,AssetExchange.ARCA
BBC,True,False,False,AssetExchange.ARCA
BBBYW,True,False,False,AssetExchange.NASDAQ
FUL,True,True,True,AssetExchange.NYSE
FUNC,True,True,True,AssetExchange.NASDAQ
HIPO,True,True,True,AssetExchange.NYSE
BBBS,True,False,False,AssetExchange.ARCA
TDAC,True,False,False,AssetExchange.NASDAQ
ILMN,True,True,True,AssetExchange.NASDAQ
MS,True,True,True,AssetExchange.NYSE
TCV,True,False,False,AssetExchange.ARCA
TCRX,True,False,False,AssetExchange.NASDAQ
TCPC,True,False,False,AssetExchange.NASDAQ
TCGX,True,False,False,AssetExchange.NASDAQ
STRRP,True,False,False,AssetExchange.NASDAQ
OPFI,True,True,True,AssetExchange.NYSE
OSS,True,True,True,AssetExchange.NASDAQ
PB,True,True,True,AssetExchange.NYSE
STRR,True,False,False,AssetExchange.NASDAQ
SPMO,True,True,True,AssetExchange.ARCA
SSMR,True,False,False,AssetExchange.NYSE
STNG,True,True,True,AssetExchange.NYSE
SSMG,True,False,False,AssetExchange.ARCA
TFPM,True,True,True,AssetExchange.NYSE
VTS,True,True,True,AssetExchange.NYSE
VVV,True,True,True,AssetExchange.NYSE
ZIP,True,True,True,AssetExchange.NYSE
ZLAB,True,True,True,AssetExchange.NASDAQ
ZM,True,True,True,AssetExchange.NASDAQ
ZNTL,True,True,True,AssetExchange.NASDAQ
ANTW,True,False,False,AssetExchange.ARCA
BBBL,True,False,False,AssetExchange.ARCA
ZROZ,True,True,True,AssetExchange.ARCA
ZTO,True,True,True,AssetExchange.NYSE
TEL,True,True,True,AssetExchange.NYSE
FTI,True,True,True,AssetExchange.NYSE
SAIL,True,True,True,AssetExchange.NASDAQ
SSACW,True,False,False,AssetExchange.NASDAQ
SSAC,True,False,False,AssetExchange.NASDAQ
SOJE,True,True,True,AssetExchange.NYSE
SOLS,True,True,True,AssetExchange.NASDAQ
SON,True,True,True,AssetExchange.NYSE
SONO,True,True,True,AssetExchange.NASDAQ
SPKLW,True,False,False,AssetExchange.NASDAQ
SPIN,True,False,False,AssetExchange.BATS
SPAB,True,True,True,AssetExchange.ARCA
SPHL,True,False,False,AssetExchange.NASDAQ
CHCT,True,True,True,AssetExchange.NYSE
SNDQ,True,False,False,AssetExchange.BATS
ARDC,True,True,True,AssetExchange.NYSE
SMBC,True,True,True,AssetExchange.NASDAQ
SRBK,True,True,True,AssetExchange.NASDAQ
SNDG,True,False,False,AssetExchange.BATS
BSIN,True,True,True,AssetExchange.NASDAQ
SNDC,True,False,False,AssetExchange.BATS
CLSK,True,True,True,AssetExchange.NASDAQ
CSCO,True,True,True,AssetExchange.NASDAQ
CSGP,True,True,True,AssetExchange.NASDAQ
SPBO,True,True,True,AssetExchange.ARCA
POWL,True,True,True,AssetExchange.NASDAQ
THG,True,True,True,AssetExchange.NYSE
VOYG,True,True,True,AssetExchange.NYSE
SMU,True,False,False,AssetExchange.BATS
WRN,True,True,True,AssetExchange.AMEX
SMTK,True,False,False,AssetExchange.NASDAQ
AXP,True,True,True,AssetExchange.NYSE
INMD,True,True,True,AssetExchange.NASDAQ
SMST,True,False,False,AssetExchange.NASDAQ
CAL,True,True,True,AssetExchange.NYSE
EOG,True,True,True,AssetExchange.NYSE
USMX,True,False,False,AssetExchange.BATS
VYMI,True,True,True,AssetExchange.NASDAQ
SK,True,False,False,AssetExchange.BATS
SMLL,True,False,False,AssetExchange.ARCA
WOOF,True,True,True,AssetExchange.NASDAQ
SMIN,True,False,False,AssetExchange.BATS
WPC,True,True,True,AssetExchange.NYSE
FPI,True,True,True,AssetExchange.NYSE
PNC,True,True,True,AssetExchange.NYSE
SMIG,True,False,False,AssetExchange.ARCA
TBBB,True,True,True,AssetExchange.NYSE
TV,True,True,True,AssetExchange.NYSE
SMDD,True,False,False,AssetExchange.ARCA
ADIG,True,True,True,AssetExchange.NYSE
SLE,True,False,False,AssetExchange.NASDAQ
SLDR,True,False,False,AssetExchange.ARCA
AGNC,True,True,True,AssetExchange.NASDAQ
ANRO,True,True,True,AssetExchange.NYSE
ASTL,True,True,True,AssetExchange.NASDAQ
SFTX,True,False,False,AssetExchange.ARCA
UNCY,True,True,True,AssetExchange.NASDAQ
UNG,True,True,True,AssetExchange.ARCA
BCI,True,True,True,AssetExchange.ARCA
SFHG,True,False,False,AssetExchange.NASDAQ
SFGV,True,False,False,AssetExchange.ARCA
NGG,True,True,True,AssetExchange.NYSE
UNVGY,True,True,True,AssetExchange.OTC
NIQ,True,True,True,AssetExchange.NYSE
SFEB,True,False,False,AssetExchange.BATS
SDG,True,False,False,AssetExchange.NASDAQ
CJPRY,True,True,True,AssetExchange.OTC
AKZOY,True,True,True,AssetExchange.OTC
SDEV,True,False,False,AssetExchange.AMEX
AMPY,True,True,True,AssetExchange.NYSE
SDD,True,False,False,AssetExchange.ARCA
SDCP,True,False,False,AssetExchange.ARCA
CBNA,True,True,True,AssetExchange.NYSE
SDA,True,False,False,AssetExchange.NASDAQ
SCEP,True,False,False,AssetExchange.BATS
COHR,True,True,True,AssetExchange.NYSE
FISV,True,True,True,AssetExchange.NASDAQ
FLSW,True,True,True,AssetExchange.ARCA
GOVT,True,True,True,AssetExchange.BATS
SCE.PRN,True,False,False,AssetExchange.NYSE
INTU,True,True,True,AssetExchange.NASDAQ
LTC,True,True,True,AssetExchange.NYSE
SCE.PRM,True,False,False,AssetExchange.NYSE
SCE.PRL,True,False,False,AssetExchange.NYSE
SBIT,True,False,False,AssetExchange.ARCA
MC,True,True,True,AssetExchange.NYSE
SBFM,True,False,False,AssetExchange.NASDAQ
PSI,True,True,True,AssetExchange.ARCA
RSG,True,True,True,AssetExchange.NYSE
SAUG,True,False,False,AssetExchange.BATS
ULTA,True,True,True,AssetExchange.NASDAQ
WOLF,True,True,True,AssetExchange.NYSE
SATO,True,False,False,AssetExchange.BATS
IVW,True,True,True,AssetExchange.ARCA
LPG,True,True,True,AssetExchange.NYSE
SAMO.WS,True,False,False,AssetExchange.NYSE
SAMM,True,False,False,AssetExchange.ARCA
SCHZ,True,True,True,AssetExchange.ARCA
UTES,True,True,True,AssetExchange.ARCA
SALI,True,False,False,AssetExchange.ARCA
TFC,True,True,True,AssetExchange.NYSE
XLG,True,True,True,AssetExchange.ARCA
HST,True,True,True,AssetExchange.NASDAQ
MDU,True,True,True,AssetExchange.NYSE
RZV,True,False,False,AssetExchange.ARCA
SPWO,True,True,True,AssetExchange.ARCA
VNQ,True,True,True,AssetExchange.ARCA
RZLVW,True,False,False,AssetExchange.NASDAQ
RZLV,True,False,False,AssetExchange.NASDAQ
TRTY,True,True,True,AssetExchange.BATS
RZG,True,False,False,AssetExchange.ARCA
KD,True,True,True,AssetExchange.NYSE
BIBL,True,True,True,AssetExchange.ARCA
CATX,True,True,True,AssetExchange.AMEX
RWJ,True,False,False,AssetExchange.ARCA
RZC,True,False,False,AssetExchange.NYSE
RWAYL,True,False,False,AssetExchange.NASDAQ
RVNU,True,False,False,AssetExchange.ARCA
KNOP,True,True,True,AssetExchange.NYSE
BMRA,True,True,True,AssetExchange.NASDAQ
RVNL,True,False,False,AssetExchange.NASDAQ
IDA,True,True,True,AssetExchange.NYSE
PHIN,True,True,True,AssetExchange.NYSE
ACIU,True,True,True,AssetExchange.NASDAQ
AUB,True,True,True,AssetExchange.NYSE
CLPR,True,True,True,AssetExchange.NYSE
RVMDW,True,False,False,AssetExchange.NASDAQ
RUSC,True,False,False,AssetExchange.NASDAQ
RSSE,True,False,False,AssetExchange.ARCA
DIBS,True,True,True,AssetExchange.NASDAQ
IEUR,True,True,True,AssetExchange.ARCA
PAY,True,True,True,AssetExchange.NYSE
RNGR,True,True,True,AssetExchange.NYSE
SCHP,True,True,True,AssetExchange.ARCA
CRM,True,True,True,AssetExchange.NYSE
NEOG,True,True,True,AssetExchange.NASDAQ
JPIE,True,True,True,AssetExchange.ARCA
RSPA,True,False,False,AssetExchange.ARCA
RSMR,True,False,False,AssetExchange.ARCA
TCPA,True,True,True,AssetExchange.NYSE
USVM,True,True,True,AssetExchange.NASDAQ
RSMC,True,False,False,AssetExchange.ARCA
RSJN,True,False,False,AssetExchange.ARCA
AAEQ,True,True,True,AssetExchange.NASDAQ
BASV,True,False,False,AssetExchange.NASDAQ
RSF,True,False,False,AssetExchange.NYSE
RSDE,True,False,False,AssetExchange.ARCA
RSBY,True,False,False,AssetExchange.BATS
TY,True,True,True,AssetExchange.NYSE
RPAR,True,False,False,AssetExchange.ARCA
ROKT,True,False,False,AssetExchange.ARCA
RMBX,True,False,False,AssetExchange.BATS
RLY,True,False,False,AssetExchange.ARCA
CFO,True,True,True,AssetExchange.NASDAQ
RKNG,True,False,False,AssetExchange.NASDAQ
FYT,True,True,True,AssetExchange.NASDAQ
RKLZ,True,False,False,AssetExchange.NASDAQ
RKLX,True,False,False,AssetExchange.NASDAQ
BNS,True,True,True,AssetExchange.NYSE
CNXN,True,True,True,AssetExchange.NASDAQ
CBRL,True,True,True,AssetExchange.NASDAQ
DXCM,True,True,True,AssetExchange.NASDAQ
KFRC,True,True,True,AssetExchange.NYSE
RIFR,True,False,False,AssetExchange.NASDAQ
RIET,True,False,False,AssetExchange.ARCA
EQX,True,True,True,AssetExchange.AMEX
FBT,True,True,True,AssetExchange.ARCA
FLBL,True,True,True,AssetExchange.BATS
RIBB,True,False,False,AssetExchange.NASDAQ
RHTX,True,False,False,AssetExchange.ARCA
HRI,True,True,True,AssetExchange.NYSE
KOSS,True,True,True,AssetExchange.NASDAQ
CCFE,True,True,True,AssetExchange.NASDAQ
LILAP,True,True,True,AssetExchange.NASDAQ
LTGO,True,True,True,AssetExchange.NASDAQ
OII,True,True,True,AssetExchange.NYSE
RHRX,True,False,False,AssetExchange.ARCA
OVLY,True,True,True,AssetExchange.NASDAQ
REMG,True,False,False,AssetExchange.NASDAQ
REAI,True,False,False,AssetExchange.NASDAQ
PFH,True,True,True,AssetExchange.NYSE
RDYY,True,False,False,AssetExchange.ARCA
RDWU,True,False,False,AssetExchange.BATS
RCLO,True,False,False,AssetExchange.ARCA
QUCY,True,False,False,AssetExchange.NASDAQ
PEO,True,True,True,AssetExchange.NYSE
BB,True,True,True,AssetExchange.NYSE
QUBX,True,False,False,AssetExchange.BATS
QUBT,True,False,False,AssetExchange.NASDAQ
PIPE,True,True,True,AssetExchange.BATS
RAAA,True,True,True,AssetExchange.ARCA
QTPI,True,False,False,AssetExchange.ARCA
RBC,True,True,True,AssetExchange.NYSE
PULM,True,False,False,AssetExchange.NASDAQ
RF.PRC,True,True,True,AssetExchange.NYSE
PRIV,True,False,False,AssetExchange.ARCA
PQOC,True,False,False,AssetExchange.NASDAQ
SBSI,True,True,True,AssetExchange.NYSE
PQNT,True,False,False,AssetExchange.ARCA
SF,True,True,True,AssetExchange.NYSE
WNEB,True,True,True,AssetExchange.NASDAQ
WEYS,True,True,True,AssetExchange.NASDAQ
CPER,True,True,True,AssetExchange.ARCA
DHF,True,True,True,AssetExchange.NYSE
PQJL,True,False,False,AssetExchange.NASDAQ
PQJA,True,False,False,AssetExchange.NASDAQ
BWZ,True,True,True,AssetExchange.ARCA
PQAP,True,False,False,AssetExchange.NASDAQ
PNFP.PRB,True,False,False,AssetExchange.NYSE
RPG,True,True,True,AssetExchange.ARCA
PSA.PRM,True,True,True,AssetExchange.NYSE
PNFP.PRA,True,False,False,AssetExchange.NYSE
PMT.PRC,True,False,False,AssetExchange.NYSE
GL,True,True,True,AssetExchange.NYSE
PMT.PRA,True,False,False,AssetExchange.NYSE
FIGS,True,True,True,AssetExchange.NYSE
ASPN,True,True,True,AssetExchange.NYSE
PMSE,True,False,False,AssetExchange.BATS
COMP,True,True,True,AssetExchange.NYSE
PLCIR,True,False,False,AssetExchange.NASDAQ
ESTC,True,True,True,AssetExchange.NYSE
FLIN,True,True,True,AssetExchange.ARCA
GWRE,True,True,True,AssetExchange.NYSE
HYDR,True,True,True,AssetExchange.NASDAQ
PLCI,True,False,False,AssetExchange.NASDAQ
INTJ,True,True,True,AssetExchange.NASDAQ
PRTH,True,True,True,AssetExchange.NASDAQ
PLCE,True,False,False,AssetExchange.NASDAQ
SAFE,True,True,True,AssetExchange.NYSE
SMCI,True,True,True,AssetExchange.NASDAQ
SSL,True,True,True,AssetExchange.NYSE
EFNL,True,False,False,AssetExchange.BATS
SXC,True,True,True,AssetExchange.NYSE
COLAU,True,False,False,AssetExchange.NASDAQ
TOWN,True,True,True,AssetExchange.NASDAQ
ABOT,True,False,False,AssetExchange.BATS
WEAV,True,True,True,AssetExchange.NYSE
XMHQ,True,True,True,AssetExchange.ARCA
UHAL.B,True,True,True,AssetExchange.NYSE
PID,True,False,False,AssetExchange.NASDAQ
PICK,True,False,False,AssetExchange.BATS
CWT,True,True,True,AssetExchange.NYSE
ETOR,True,True,True,AssetExchange.NASDAQ
PHYL,True,False,False,AssetExchange.ARCA
MNRO,True,True,True,AssetExchange.NASDAQ
NGEN,True,True,True,AssetExchange.NASDAQ
FRO,True,True,True,AssetExchange.NYSE
GOOY,True,True,True,AssetExchange.ARCA
PHOX,True,False,False,AssetExchange.ARCA
BAC.PRP,True,True,True,AssetExchange.NYSE
PHOS,True,False,False,AssetExchange.NASDAQ
BNT,True,True,True,AssetExchange.NYSE
CLIR,True,True,True,AssetExchange.NASDAQ
PHIO,True,False,False,AssetExchange.NASDAQ
IBIC,True,True,True,AssetExchange.ARCA
ADX,True,True,True,AssetExchange.NYSE
AQWA,True,True,True,AssetExchange.NASDAQ
TLPH,True,True,True,AssetExchange.NASDAQ
NPCT,True,True,True,AssetExchange.NYSE
PHEQ,True,False,False,AssetExchange.ARCA
ALTG,True,True,True,AssetExchange.NYSE
APD,True,True,True,AssetExchange.NYSE
PHAR,True,False,False,AssetExchange.NASDAQ
PFX,True,False,False,AssetExchange.NASDAQ
BBY,True,True,True,AssetExchange.NYSE
BKAG,True,True,True,AssetExchange.ARCA
DLTR,True,True,True,AssetExchange.NASDAQ
PFRL,True,False,False,AssetExchange.ARCA
PFFL,True,False,False,AssetExchange.ARCA
HTFL,True,True,True,AssetExchange.NASDAQ
JGRO,True,True,True,AssetExchange.ARCA
PEX,True,False,False,AssetExchange.BATS
LPL,True,True,True,AssetExchange.NYSE
MSIF,True,True,True,AssetExchange.NYSE
PEW.WS,True,False,False,AssetExchange.NYSE
PETZ,True,False,False,AssetExchange.NASDAQ
OPI,True,False,False,AssetExchange.NASDAQ
PVAL,True,True,True,AssetExchange.ARCA
SLGN,True,True,True,AssetExchange.NYSE
OPAD,True,False,False,AssetExchange.NASDAQ
REZI,True,True,True,AssetExchange.NYSE
OOSP,True,False,False,AssetExchange.ARCA
OCCI,True,False,False,AssetExchange.NASDAQ
OCAC.WS,True,False,False,AssetExchange.NYSE
SMTH,True,True,True,AssetExchange.ARCA
TALO,True,True,True,AssetExchange.NYSE
AMPH,True,True,True,AssetExchange.NASDAQ
PNR,True,True,True,AssetExchange.NYSE
SOYB,True,True,True,AssetExchange.ARCA
XYL,True,True,True,AssetExchange.NYSE
BRC,True,True,True,AssetExchange.NYSE
OCAC.U,True,False,False,AssetExchange.NYSE
FVR,True,True,True,AssetExchange.NYSE
OBAI,True,False,False,AssetExchange.NASDAQ
EROC,True,True,True,AssetExchange.NYSE
CYD,True,True,True,AssetExchange.NYSE
OBA,True,False,False,AssetExchange.NASDAQ
OPHC,True,True,True,AssetExchange.AMEX
OASC,True,False,False,AssetExchange.ARCA
BITX,True,True,True,AssetExchange.BATS
OARK,True,False,False,AssetExchange.ARCA
HYDB,True,True,True,AssetExchange.BATS
NUG,True,False,False,AssetExchange.NASDAQ
RIO,True,True,True,AssetExchange.NYSE
HODL,True,True,True,AssetExchange.BATS
NTRL,True,False,False,AssetExchange.ARCA
NTIP,True,False,False,AssetExchange.AMEX
NOWL,True,False,False,AssetExchange.NASDAQ
HRTG,True,True,True,AssetExchange.NYSE
GFF,True,True,True,AssetExchange.NYSE
ARX,True,True,True,AssetExchange.NYSE
NNY,True,False,False,AssetExchange.NYSE
NNOX,True,False,False,AssetExchange.NASDAQ
BALQ,True,False,False,AssetExchange.NASDAQ
CMS,True,True,True,AssetExchange.NYSE
NMFCZ,True,False,False,AssetExchange.NASDAQ
NMFC,True,False,False,AssetExchange.NASDAQ
DK,True,True,True,AssetExchange.NYSE
HIFS,True,True,True,AssetExchange.NASDAQ
HYNE,True,True,True,AssetExchange.NASDAQ
NOBL,True,True,True,AssetExchange.BATS
NMCO.RT,True,False,False,AssetExchange.NYSE
NLY.PRG,True,False,False,AssetExchange.NYSE
PUK,True,True,True,AssetExchange.NYSE
SOLV,True,True,True,AssetExchange.NYSE
NLY.PRF,True,False,False,AssetExchange.NYSE
NKLR,True,False,False,AssetExchange.NASDAQ
NJUN,True,False,False,AssetExchange.BATS
NJUL,True,False,False,AssetExchange.BATS
NIOBW,True,False,False,AssetExchange.NASDAQ
STLA,True,True,True,AssetExchange.NYSE
NIM,True,False,False,AssetExchange.NYSE
NIHI,True,False,False,AssetExchange.BATS
NICO,True,False,False,AssetExchange.ARCA
KFY,True,True,True,AssetExchange.NYSE
NHIVU,True,False,False,AssetExchange.NASDAQ
BKU,True,True,True,AssetExchange.NYSE
RTX,True,True,True,AssetExchange.NYSE
EEM,True,True,True,AssetExchange.ARCA
NHIV,True,False,False,AssetExchange.NASDAQ
ALRS,True,True,True,AssetExchange.NASDAQ
NBIL,True,False,False,AssetExchange.NASDAQ
NBIG,True,False,False,AssetExchange.NASDAQ
MYCG,True,False,False,AssetExchange.NASDAQ
COR,True,True,True,AssetExchange.NYSE
MVST,True,False,False,AssetExchange.NASDAQ
NATH,True,True,True,AssetExchange.NASDAQ
MVRL,True,False,False,AssetExchange.ARCA
MVLL,True,False,False,AssetExchange.NASDAQ
MVIS,True,False,False,AssetExchange.NASDAQ
MVFG,True,False,False,AssetExchange.BATS
MUNA,True,False,False,AssetExchange.ARCA
MULT,True,False,False,AssetExchange.NASDAQ
MTEN,True,False,False,AssetExchange.NASDAQ
ZTR,True,True,True,AssetExchange.NYSE
MHIP,True,False,False,AssetExchange.ARCA
ATHR,True,False,False,AssetExchange.NASDAQ
SRE,True,True,True,AssetExchange.NYSE
KLAR,True,True,True,AssetExchange.NYSE
ANIP,True,True,True,AssetExchange.NASDAQ
CW,True,True,True,AssetExchange.NYSE
BAK,True,False,False,AssetExchange.NYSE
BAIG,True,False,False,AssetExchange.NASDAQ
TGEN,True,True,True,AssetExchange.AMEX
TRU,True,True,True,AssetExchange.NYSE
CGSD,True,False,False,AssetExchange.ARCA
EVMO,True,False,False,AssetExchange.ARCA
QQJL,True,False,False,AssetExchange.BATS
MMS,True,True,True,AssetExchange.NYSE
IOSP,True,True,True,AssetExchange.NASDAQ
BAFN,True,False,False,AssetExchange.NASDAQ
WFC.PRY,True,False,False,AssetExchange.NYSE
TATT,True,True,True,AssetExchange.NASDAQ
EBMT,True,True,True,AssetExchange.NASDAQ
BWLP,True,True,True,AssetExchange.NYSE
CTM,True,False,False,AssetExchange.AMEX
ITW,True,True,True,AssetExchange.NYSE
RES,True,True,True,AssetExchange.NYSE
UNHW,True,True,True,AssetExchange.BATS
LAES,True,False,False,AssetExchange.NASDAQ
MMKT,True,False,False,AssetExchange.NYSE
RW,True,False,False,AssetExchange.ARCA
QXO,True,True,True,AssetExchange.NYSE
SMHU,True,False,False,AssetExchange.BATS
ADC,True,True,True,AssetExchange.NYSE
INGM,True,True,True,AssetExchange.NYSE
PXH,True,True,True,AssetExchange.ARCA
ROK,True,True,True,AssetExchange.NYSE
SMHD,True,False,False,AssetExchange.BATS
BAFE,True,False,False,AssetExchange.NASDAQ
IVR.PRC,True,False,False,AssetExchange.NYSE
SJM,True,True,True,AssetExchange.NYSE
HNI,True,True,True,AssetExchange.NYSE
AVEM,True,True,True,AssetExchange.ARCA
DLHC,True,True,True,AssetExchange.NASDAQ
FRMI,True,True,True,AssetExchange.NASDAQ
KMI,True,True,True,AssetExchange.NYSE
SINGY,True,False,False,AssetExchange.OTC
MG,True,True,True,AssetExchange.NYSE
PSOX,True,False,False,AssetExchange.BATS
CHGG,True,False,False,AssetExchange.NYSE
VMI,True,True,True,AssetExchange.NYSE
WIX,True,True,True,AssetExchange.NASDAQ
SEIE,True,False,False,AssetExchange.NASDAQ
BAC.PRO,True,False,False,AssetExchange.NYSE
ERAS,True,True,True,AssetExchange.NASDAQ
PSIX,True,True,True,AssetExchange.NASDAQ
PGAC,True,False,False,AssetExchange.NASDAQ
KPHO,True,False,False,AssetExchange.ARCA
PSK,True,True,True,AssetExchange.ARCA
GBHI,True,False,False,AssetExchange.ARCA
