symbol,day,ts,n_quotes,q_ts,nbb,nbo,spread,err
GRAL,2025-01-27,2025-01-27T20:55:00+00:00,32,2025-01-27T20:54:59.046868+00:00,25.73,25.81,0.0799999999999983,
GRAL,2025-02-21,2025-02-21T20:55:00+00:00,228,2025-02-21T20:54:59.881141+00:00,39.02,39.46,0.4399999999999977,
GSAT,2025-10-30,2025-10-30T19:55:00+00:00,98,2025-10-30T19:54:58.859255+00:00,51.07,51.25,0.1799999999999997,
GSIT,2025-10-20,2025-10-20T19:55:00+00:00,101,2025-10-20T19:54:59.461351+00:00,12.98,13.04,0.0599999999999987,
GSIW,2026-03-09,2026-03-09T19:55:00+00:00,39,2026-03-09T19:54:54.180564+00:00,33.0,33.01,0.009999999999998,
GSIW,2026-03-10,2026-03-10T19:55:00+00:00,9,2026-03-10T19:54:57.185913+00:00,28.0,28.9,0.8999999999999986,
GTLB,2025-04-09,2025-04-09T19:55:00+00:00,222,2025-04-09T19:54:59.605083+00:00,46.44,46.48,0.0399999999999991,
GV,2025-03-14,2025-03-14T19:55:00+00:00,5,2025-03-14T19:54:59.549650+00:00,5.92,5.97,0.0499999999999998,
GVH,2026-05-06,2026-05-06T19:55:00+00:00,2,2026-05-06T19:54:53.089882+00:00,5.0,5.08,0.08,
GWAV,2025-10-14,2025-10-14T19:55:00+00:00,55,2025-10-14T19:54:57.394653+00:00,16.89,17.13,0.2399999999999984,
HCAI,2026-04-30,2026-04-30T19:55:00+00:00,72,2026-04-30T19:54:58.708424+00:00,10.59,10.71,0.120000000000001,
HCAI,2026-05-04,2026-05-04T19:55:00+00:00,23,2026-05-04T19:54:53.220995+00:00,18.41,18.64,0.2300000000000004,
HCAI,2026-05-18,2026-05-18T19:55:00+00:00,153,2026-05-18T19:54:59.853844+00:00,10.91,11.2,0.2899999999999991,
HIT,2025-03-12,2025-03-12T19:55:00+00:00,69,2025-03-12T19:54:52.256430+00:00,1.34,1.35,0.01,
HOLO,2025-06-03,2025-06-03T19:55:00+00:00,41,2025-06-03T19:54:59.998820+00:00,5.23,5.25,0.0199999999999995,
HOLX,2025-05-27,2025-05-27T19:55:00+00:00,1025,2025-05-27T19:54:59.653670+00:00,62.44,62.48,0.0399999999999991,
HSDT,2025-10-16,2025-10-16T19:55:00+00:00,9,2025-10-16T19:54:58.638134+00:00,10.05,10.11,0.0599999999999987,
HTCO,2026-04-27,2026-04-27T19:55:00+00:00,111,2026-04-27T19:54:59.693394+00:00,36.9,37.9,1.0,
HTCO,2026-04-28,2026-04-28T19:55:00+00:00,64,2026-04-28T19:54:59.508389+00:00,8.25,8.4,0.1500000000000003,
HTCO,2026-04-29,2026-04-29T19:55:00+00:00,4,2026-04-29T19:54:31.646318+00:00,7.09,7.24,0.1500000000000003,
HTCO,2026-05-04,2026-05-04T19:55:00+00:00,1,2026-05-04T19:54:31.779811+00:00,7.26,7.35,0.0899999999999998,
HTCO,2026-05-27,2026-05-27T19:55:00+00:00,3,2026-05-27T19:54:50.151031+00:00,3.31,3.35,0.04,
INBS,2026-01-05,2026-01-05T20:00:00+00:00,13,2026-01-05T19:59:48.178922+00:00,13.4,13.47,0.0700000000000002,
INHD,2025-09-08,2025-09-08T19:55:00+00:00,10,2025-09-08T19:54:53.530289+00:00,7.66,7.78,0.1200000000000001,
INHD,2026-08-03,2026-08-03T19:55:00+00:00,25,2026-08-03T19:54:59.646240+00:00,9.05,9.41,0.3599999999999994,
INHD,2026-08-13,2026-08-13T19:45:00+00:00,24,2026-08-13T19:44:57.621412+00:00,11.37,11.5,0.1300000000000007,
INLF,2025-02-14,2025-02-14T20:55:00+00:00,10,2025-02-14T20:54:56.695869+00:00,16.2,16.36,0.1600000000000001,
INLF,2025-02-18,2025-02-18T20:55:00+00:00,1,2025-02-18T20:54:37.230222+00:00,3.37,3.38,0.0099999999999997,
INLF,2026-07-07,2026-07-07T19:55:00+00:00,5,2026-07-07T19:54:48.997132+00:00,5.3,5.35,0.0499999999999998,
INMB,2025-06-27,2025-06-27T19:55:00+00:00,54,2025-06-27T19:54:57.217017+00:00,5.36,5.37,0.0099999999999997,
IPDN,2025-09-03,2025-09-03T19:55:00+00:00,121,2025-09-03T19:54:59.626043+00:00,8.22,8.3,0.08,
IPST,2025-11-25,2025-11-25T20:55:00+00:00,4,2025-11-25T20:54:59.938177+00:00,6.02,6.52,0.5,
IPST,2026-08-18,2026-08-18T19:55:00+00:00,69,2026-08-18T19:54:59.143408+00:00,15.0,15.01,0.0099999999999997,
IPST,2026-08-20,2026-08-20T19:55:00+00:00,3,2026-08-20T19:54:53.234936+00:00,10.0,10.1,0.0999999999999996,
IQST,2025-06-02,2025-06-02T19:54:00+00:00,2,2025-06-02T19:53:57.181301+00:00,13.09,13.2,0.1099999999999994,
IRON,2026-02-13,2026-02-13T20:55:00+00:00,85,2026-02-13T20:54:59.872855+00:00,57.0,57.44,0.4399999999999977,
IVA,2025-10-28,2025-10-28T19:55:00+00:00,45,2025-10-28T19:54:51.570994+00:00,5.24,5.5,0.2599999999999998,
JFB,2025-09-29,2025-09-29T19:55:00+00:00,16,2025-09-29T19:54:55.476521+00:00,12.67,12.74,0.0700000000000002,
JLHL,2026-04-21,2026-04-21T19:55:00+00:00,10,2026-04-21T19:54:40.321489+00:00,9.51,10.0,0.4900000000000002,
JLHL,2026-05-04,2026-05-04T19:48:00+00:00,148,2026-05-04T19:47:59.566987+00:00,21.08,22.0,0.9200000000000016,
JLHL,2026-07-10,2026-07-10T19:55:00+00:00,30,2026-07-10T19:54:59.000923+00:00,11.33,11.39,0.0600000000000005,
JLHL,2026-08-05,2026-08-05T19:55:00+00:00,74,2026-08-05T19:54:57.018957+00:00,9.32,9.36,0.0399999999999991,
JUNS,2025-01-14,2025-01-14T20:55:00+00:00,49,2025-01-14T20:54:39.669675+00:00,5.92,6.02,0.0999999999999996,
JUNS,2026-08-21,2026-08-21T19:55:00+00:00,13,2026-08-21T19:54:59.767353+00:00,6.03,6.09,0.0599999999999996,
JXG,2025-12-09,2025-12-09T20:52:00+00:00,268,2025-12-09T20:51:59.354544+00:00,8.49,8.66,0.1699999999999999,
JYD,2025-04-02,2025-04-02T19:55:00+00:00,14,2025-04-02T19:54:59.396789+00:00,0.3534,0.3599,0.0065,
JZXN,2025-04-24,2025-04-24T19:55:00+00:00,2,2025-04-24T19:54:30.081939+00:00,2.3,2.32,0.02,
JZXN,2025-12-12,2025-12-12T20:55:00+00:00,9,2025-12-12T20:54:59.551670+00:00,2.65,2.68,0.0300000000000002,
KALA,2025-09-29,2025-09-29T19:55:00+00:00,109,2025-09-29T19:54:59.669974+00:00,2.12,2.13,0.0099999999999997,
KALV,2025-06-24,2025-06-24T19:55:00+00:00,55,2025-06-24T19:54:52.581130+00:00,11.7,11.72,0.0200000000000013,
KBSX,2025-01-16,2025-01-16T20:55:00+00:00,3,2025-01-16T20:54:35.566931+00:00,7.1,7.7,0.6000000000000005,
KBSX,2025-03-19,2025-03-19T19:55:00+00:00,3,2025-03-19T19:54:51.490720+00:00,3.8,3.91,0.1100000000000003,
KELYB,2026-02-06,2026-02-06T20:55:00+00:00,1,2026-02-06T20:54:31.139615+00:00,20.97,21.5,0.5300000000000011,
KIDZ,2025-05-02,2025-05-02T19:55:00+00:00,430,2025-05-02T19:54:59.627018+00:00,6.94,6.95,0.0099999999999997,
KIDZ,2025-06-04,2025-06-04T19:55:00+00:00,134,2025-06-04T19:54:57.000375+00:00,4.53,4.67,0.1399999999999996,
KRKR,2025-02-05,2025-02-05T20:55:00+00:00,1,2025-02-05T20:54:39.864655+00:00,5.84,6.0,0.1600000000000001,
KRKR,2025-02-10,2025-02-10T20:53:00+00:00,4,2025-02-10T20:52:49.808036+00:00,4.7,4.96,0.2599999999999998,
KWM,2025-06-10,2025-06-10T19:55:00+00:00,4,2025-06-10T19:54:59.248018+00:00,7.06,7.15,0.0900000000000007,
KXIN,2026-01-30,2026-01-30T20:00:00+00:00,1,2026-01-30T19:59:41.519692+00:00,1.15,1.18,0.03,
KXIN,2026-08-27,2026-08-27T19:55:00+00:00,19,2026-08-27T19:54:44.312001+00:00,1.47,1.48,0.01,
KYTX,2025-12-15,2025-12-15T20:55:00+00:00,156,2025-12-15T20:54:56.490793+00:00,10.77,10.85,0.08,
KZIA,2025-12-02,2025-12-02T20:55:00+00:00,4,2025-12-02T20:54:58.650723+00:00,10.52,10.75,0.2300000000000004,
LAES,2025-01-08,2025-01-08T20:00:00+00:00,208,2025-01-08T19:59:59.611522+00:00,5.06,5.07,0.0100000000000006,
LAES,2025-01-10,2025-01-10T20:00:00+00:00,8,2025-01-10T19:59:56.275680+00:00,5.85,5.86,0.0100000000000006,
LBRDK,2025-04-25,2025-04-25T19:55:00+00:00,151,2025-04-25T19:54:59.039428+00:00,86.1,86.22,0.1200000000000045,
LCFY,2025-10-07,2025-10-07T19:54:00+00:00,4,2025-10-07T19:53:54.251671+00:00,5.58,5.7,0.1200000000000001,
LCID,2026-07-14,2026-07-14T19:55:00+00:00,229,2026-07-14T19:54:59.764190+00:00,4.65,4.66,0.0099999999999997,
LESL,2026-07-14,2026-07-14T19:55:00+00:00,84,2026-07-14T19:54:59.614514+00:00,3.32,3.34,0.02,
LFS,2025-11-13,2025-11-13T19:58:00+00:00,1,2025-11-13T19:57:40.012418+00:00,5.37,5.74,0.3700000000000001,
LFS,2025-11-20,2025-11-20T20:00:00+00:00,2,2025-11-20T19:59:58.527156+00:00,6.24,6.37,0.1299999999999999,
LHAI,2025-09-30,2025-09-30T19:55:00+00:00,1,2025-09-30T19:54:38.047621+00:00,9.09,9.18,0.0899999999999998,
LHAI,2025-12-18,2025-12-18T20:55:00+00:00,4,2025-12-18T20:54:47.902754+00:00,11.8,11.9,0.0999999999999996,
LHAI,2025-12-22,2025-12-22T20:55:00+00:00,77,2025-12-22T20:54:57.138884+00:00,10.0,10.09,0.0899999999999998,
LHAI,2025-12-23,2025-12-23T20:55:00+00:00,25,2025-12-23T20:54:57.819369+00:00,7.84,7.99,0.1500000000000003,
LHAI,2026-01-05,2026-01-05T20:55:00+00:00,6,2026-01-05T20:54:43.885568+00:00,7.35,7.39,0.04,
LHAI,2026-01-16,2026-01-16T20:55:00+00:00,7,2026-01-16T20:54:51.001351+00:00,5.0,5.09,0.0899999999999998,
LIMN,2025-06-12,2025-06-12T19:55:00+00:00,6,2025-06-12T19:54:40.921462+00:00,20.01,20.42,0.4100000000000001,
LIMN,2025-06-30,2025-06-30T19:55:00+00:00,1,2025-06-30T19:54:56.019980+00:00,11.4,11.56,0.1600000000000001,
LIMN,2025-07-22,2025-07-22T19:55:00+00:00,30,2025-07-22T19:54:43.943655+00:00,5.75,5.86,0.1100000000000003,
LUNR,2025-03-06,2025-03-06T20:55:00+00:00,809,2025-03-06T20:54:58.786408+00:00,11.23,11.24,0.0099999999999997,
LXEH,2025-03-26,2025-03-26T19:55:00+00:00,4,2025-03-26T19:54:54.991706+00:00,17.7,19.32,1.620000000000001,
LXEH,2025-03-28,2025-03-28T19:55:00+00:00,3,2025-03-28T19:54:48.286088+00:00,17.65,18.0,0.3500000000000014,
LXEH,2025-04-01,2025-04-01T19:55:00+00:00,64,2025-04-01T19:54:57.456856+00:00,23.86,26.75,2.890000000000001,
LXEH,2025-04-21,2025-04-21T19:55:00+00:00,12,2025-04-21T19:54:53.861972+00:00,3.1,3.14,0.04,
LZMH,2025-03-12,2025-03-12T19:55:00+00:00,26,2025-03-12T19:54:40.446505+00:00,8.08,8.2,0.1199999999999992,
LZMH,2025-04-11,2025-04-11T19:55:00+00:00,5,2025-04-11T19:54:59.360813+00:00,9.0,9.02,0.0199999999999995,
LZMH,2025-06-16,2025-06-16T19:55:00+00:00,8,2025-06-16T19:54:55.476646+00:00,14.0,14.24,0.2400000000000002,
LZMH,2025-06-20,2025-06-20T19:55:00+00:00,5,2025-06-20T19:54:57.351323+00:00,18.56,18.65,0.0899999999999998,
MAAS,2025-06-25,2025-06-25T19:55:00+00:00,2,2025-06-25T19:54:41.277705+00:00,5.1,5.29,0.1900000000000004,
MAAS,2025-06-26,2025-06-26T19:55:00+00:00,2,2025-06-26T19:54:50.700465+00:00,4.11,4.14,0.0299999999999993,
MAAS,2026-04-20,2026-04-20T19:55:00+00:00,48,2026-04-20T19:54:55.490745+00:00,10.51,10.75,0.2400000000000002,
MAGH,2025-12-03,2025-12-03T20:00:00+00:00,27,2025-12-03T19:59:52.250814+00:00,6.18,6.24,0.0600000000000005,
MAMK,2025-10-27,2025-10-27T19:55:00+00:00,2,2025-10-27T19:54:40.534221+00:00,3.38,3.42,0.04,
MAMO,2025-12-23,2025-12-23T20:55:00+00:00,49,2025-12-23T20:54:48.418030+00:00,3.98,4.0,0.02,
MB,2025-07-10,2025-07-10T19:54:00+00:00,4,2025-07-10T19:53:42.048505+00:00,11.16,11.6,0.4399999999999995,
MEDS,2026-09-17,2026-09-17T19:55:00+00:00,40,2026-09-17T19:54:56.716476+00:00,4.68,4.69,0.0100000000000006,
MENS,2025-08-11,2025-08-11T19:55:00+00:00,11,2025-08-11T19:54:56.264322+00:00,49.0,50.57,1.5700000000000005,
MENS,2025-12-17,2025-12-17T20:55:00+00:00,79,2025-12-17T20:54:55.674120+00:00,2.9,3.01,0.1099999999999998,
MF,2026-07-30,2026-07-30T19:55:00+00:00,1,2026-07-30T19:54:30.100596+00:00,8.91,9.03,0.1199999999999992,
MF,2026-08-14,2026-08-14T19:55:00+00:00,12,2026-08-14T19:54:54.809473+00:00,12.88,13.49,0.6099999999999994,
MFI,2025-06-25,2025-06-25T19:55:00+00:00,36,2025-06-25T19:54:56.591224+00:00,4.65,4.7,0.0499999999999998,
MGRT,2026-04-06,2026-04-06T19:54:00+00:00,9,2026-04-06T19:53:52.202602+00:00,18.5,18.88,0.379999999999999,
MGRT,2026-04-07,2026-04-07T19:55:00+00:00,6,2026-04-07T19:54:35.366290+00:00,26.09,26.93,0.8399999999999999,
MIGI,2025-12-11,2025-12-11T20:00:00+00:00,105,2025-12-11T19:59:58.015303+00:00,13.4,13.58,0.1799999999999997,
MIMI,2025-08-12,2025-08-12T19:55:00+00:00,28,2025-08-12T19:54:52.429779+00:00,5.62,5.67,0.0499999999999998,
MIMI,2025-08-13,2025-08-13T19:55:00+00:00,24,2025-08-13T19:54:57.535006+00:00,6.2,6.39,0.1899999999999995,
MIMI,2025-08-26,2025-08-26T19:55:00+00:00,82,2025-08-26T19:54:51.585736+00:00,8.6,8.7,0.0999999999999996,
MIMI,2025-09-10,2025-09-10T19:55:00+00:00,268,2025-09-10T19:54:59.433572+00:00,9.25,9.35,0.0999999999999996,
MIMI,2025-09-11,2025-09-11T19:55:00+00:00,61,2025-09-11T19:54:51.307439+00:00,8.9,8.95,0.0499999999999989,
MIMI,2025-10-01,2025-10-01T19:46:00+00:00,87,2025-10-01T19:45:59.847083+00:00,7.55,7.68,0.1299999999999999,
MKSI,2025-04-07,2025-04-07T19:55:00+00:00,184,2025-04-07T19:54:59.518636+00:00,62.59,62.66,0.0699999999999931,
MLEC,2026-02-13,2026-02-13T20:55:00+00:00,116,2026-02-13T20:54:54.656799+00:00,8.74,8.9,0.1600000000000001,
MLEC,2026-02-18,2026-02-18T20:55:00+00:00,5,2026-02-18T20:54:48.700947+00:00,14.88,15.19,0.3099999999999987,
MLGO,2025-02-24,2025-02-24T20:55:00+00:00,48,2025-02-24T20:54:57.946672+00:00,4.63,4.65,0.0200000000000004,
MLGO,2025-03-25,2025-03-25T19:55:00+00:00,140,2025-03-25T19:54:56.086910+00:00,11.71,11.83,0.1199999999999992,
MLGO,2025-03-27,2025-03-27T19:55:00+00:00,94,2025-03-27T19:54:59.663990+00:00,15.9,15.94,0.0399999999999991,
MLGO,2025-04-01,2025-04-01T19:55:00+00:00,336,2025-04-01T19:54:59.083337+00:00,23.27,23.44,0.1700000000000017,
MLGO,2025-04-04,2025-04-04T19:55:00+00:00,21,2025-04-04T19:54:55.715915+00:00,18.43,18.49,0.0599999999999987,
MLGO,2025-04-21,2025-04-21T19:55:00+00:00,662,2025-04-21T19:54:59.382773+00:00,12.09,12.2,0.1099999999999994,
MOVE,2025-11-12,2025-11-12T20:00:00+00:00,7,2025-11-12T19:59:38.876018+00:00,11.75,11.87,0.1199999999999992,
MOVE,2026-01-26,2026-01-26T20:00:00+00:00,3,2026-01-26T19:59:40.507381+00:00,17.7,18.04,0.3399999999999998,
MOVE,2026-01-27,2026-01-27T20:00:00+00:00,7,2026-01-27T19:59:53.774611+00:00,21.59,22.19,0.6000000000000014,
MRLN,2026-03-17,2026-03-17T19:55:00+00:00,21,2026-03-17T19:54:58.886456+00:00,8.4,8.47,0.0700000000000002,
MRNA,2025-02-14,2025-02-14T20:55:00+00:00,637,2025-02-14T20:54:59.883287+00:00,32.99,33.01,0.019999999999996,
MSGY,2025-10-02,2025-10-02T19:55:00+00:00,24,2025-10-02T19:54:57.589119+00:00,2.88,2.9,0.02,
MSGY,2026-01-28,2026-01-28T20:45:00+00:00,56,2026-01-28T20:44:59.974099+00:00,1.9,1.92,0.02,
MSW,2025-01-10,2025-01-10T20:55:00+00:00,5,2025-01-10T20:54:55.385721+00:00,6.95,7.1,0.1499999999999994,
MSW,2025-02-11,2025-02-11T20:55:00+00:00,15,2025-02-11T20:54:50.780388+00:00,5.31,5.75,0.4400000000000004,
MWYN,2025-06-06,2025-06-06T19:55:00+00:00,18,2025-06-06T19:54:59.470320+00:00,2.75,2.78,0.0299999999999998,
MYGN,2025-11-04,2025-11-04T20:55:00+00:00,282,2025-11-04T20:54:59.585050+00:00,6.54,6.55,0.0099999999999997,
NAKA,2025-05-23,2025-05-23T19:55:00+00:00,1,2025-05-23T19:54:31.288958+00:00,22.4,22.45,0.0500000000000007,
NAKA,2025-08-11,2025-08-11T19:55:00+00:00,6,2025-08-11T19:54:57.430908+00:00,14.0,14.13,0.1300000000000007,
NAMM,2025-07-02,2025-07-02T19:55:00+00:00,41,2025-07-02T19:54:43.049647+00:00,10.95,10.96,0.0100000000000015,
NCI,2026-02-23,2026-02-23T20:00:00+00:00,23,2026-02-23T19:59:56.441428+00:00,6.75,6.79,0.04,
NCI,2026-02-24,2026-02-24T20:00:00+00:00,9,2026-02-24T19:59:37.673756+00:00,5.85,6.02,0.1699999999999999,
NCI,2026-03-06,2026-03-06T19:58:00+00:00,4,2026-03-06T19:57:52.114108+00:00,10.73,11.01,0.2799999999999993,
NCI,2026-03-31,2026-03-31T19:55:00+00:00,34,2026-03-31T19:54:58.882639+00:00,1.78,1.8,0.02,
NCPL,2025-07-14,2025-07-14T19:55:00+00:00,4,2025-07-14T19:54:53.169113+00:00,4.62,4.69,0.0700000000000002,
NDRA,2025-05-09,2025-05-09T19:55:00+00:00,6,2025-05-09T19:54:37.484118+00:00,3.25,3.27,0.02,
NFE,2025-04-07,2025-04-07T19:55:00+00:00,394,2025-04-07T19:54:59.148657+00:00,5.72,5.73,0.0100000000000006,
NFE,2025-04-09,2025-04-09T19:55:00+00:00,519,2025-04-09T19:54:59.240704+00:00,6.64,6.65,0.0100000000000006,
NFE,2025-05-15,2025-05-15T19:55:00+00:00,400,2025-05-15T19:54:59.454113+00:00,2.38,2.39,0.0100000000000002,
NIKI,2026-07-21,2026-07-21T19:55:00+00:00,1,2026-07-21T19:54:59.960643+00:00,9.5,9.58,0.08,
NNNN,2025-03-11,2025-03-11T19:55:00+00:00,1,2025-03-11T19:54:34.773559+00:00,6.81,6.9,0.0900000000000007,
NPT,2026-03-04,2026-03-04T20:00:00+00:00,9,2026-03-04T19:59:43.807686+00:00,14.0,14.25,0.25,
NTCL,2025-05-05,2025-05-05T19:45:00+00:00,11,2025-05-05T19:44:58.858999+00:00,13.5,13.75,0.25,
NTCL,2025-05-06,2025-05-06T19:36:00+00:00,270,2025-05-06T19:35:59.663201+00:00,43.0,43.98,0.9799999999999968,
NTCL,2025-05-07,2025-05-07T19:54:00+00:00,1,2025-05-07T19:53:39.466768+00:00,32.1,32.94,0.8399999999999963,
NTCL,2025-05-12,2025-05-12T19:55:00+00:00,1,2025-05-12T19:54:39.068295+00:00,26.51,27.5,0.9899999999999984,
NTCL,2025-05-23,2025-05-23T19:55:00+00:00,2,2025-05-23T19:54:55.362881+00:00,4.35,4.38,0.0300000000000002,
NUTR,2025-09-25,2025-09-25T19:55:00+00:00,11,2025-09-25T19:54:57.403335+00:00,6.65,6.79,0.1399999999999996,
NUWE,2025-07-16,2025-07-16T19:55:00+00:00,44,2025-07-16T19:54:59.069871+00:00,15.63,15.75,0.1199999999999992,
NVDD,2025-04-07,2025-04-07T19:55:00+00:00,1161,2025-04-07T19:54:59.984883+00:00,8.06,8.07,0.0099999999999997,
NVVE,2026-07-08,2026-07-08T19:55:00+00:00,42,2026-07-08T19:54:59.826245+00:00,8.49,8.57,0.08,
NVVE,2026-07-10,2026-07-10T19:55:00+00:00,191,2026-07-10T19:54:57.405498+00:00,13.51,13.8,0.2900000000000009,
NVVE,2026-07-15,2026-07-15T19:55:00+00:00,4,2026-07-15T19:54:58.436429+00:00,23.2,23.22,0.0199999999999995,
NVVE,2026-07-16,2026-07-16T19:55:00+00:00,12,2026-07-16T19:54:56.049859+00:00,8.55,8.6,0.0499999999999989,
NVVE,2026-07-17,2026-07-17T19:55:00+00:00,3,2026-07-17T19:54:41.728705+00:00,7.71,7.72,0.0099999999999997,
NVVE,2026-07-23,2026-07-23T19:55:00+00:00,39,2026-07-23T19:54:58.680202+00:00,3.33,3.5,0.1699999999999999,
NXTS,2026-06-22,2026-06-22T19:55:00+00:00,52,2026-06-22T19:54:59.885718+00:00,12.9,13.0,0.0999999999999996,
NXTT,2026-08-20,2026-08-20T19:55:00+00:00,5,2026-08-20T19:54:55.204809+00:00,7.95,8.14,0.1900000000000004,
OCG,2025-12-10,2025-12-10T20:55:00+00:00,52,2025-12-10T20:54:55.363736+00:00,8.61,8.7,0.0899999999999998,
OCG,2025-12-11,2025-12-11T20:30:00+00:00,185,2025-12-11T20:29:58.129355+00:00,1.35,1.36,0.01,
OFAL,2025-05-30,2025-05-30T19:55:00+00:00,3,2025-05-30T19:54:59.816898+00:00,4.41,4.56,0.1499999999999994,
OMER,2026-06-12,2026-06-12T19:55:00+00:00,353,2026-06-12T19:54:56.503156+00:00,8.77,8.78,0.0099999999999997,
ONEG,2025-11-14,2025-11-14T20:55:00+00:00,6,2025-11-14T20:54:38.963606+00:00,5.1,5.15,0.0500000000000007,
ONEG,2025-11-17,2025-11-17T20:55:00+00:00,1,2025-11-17T20:54:47.982817+00:00,2.13,2.19,0.06,
ONEG,2026-05-07,2026-05-07T19:55:00+00:00,113,2026-05-07T19:54:59.484029+00:00,1.35,1.36,0.01,
OPRX,2026-03-06,2026-03-06T20:00:00+00:00,55,2026-03-06T19:59:54.847923+00:00,6.67,6.71,0.04,
ORBS,2025-09-12,2025-09-12T19:55:00+00:00,3,2025-09-12T19:54:46.180750+00:00,16.06,16.25,0.1900000000000012,
PANL,2026-01-22,2026-01-22T20:55:00+00:00,48,2026-01-22T20:54:59.873598+00:00,8.31,8.32,0.0099999999999997,
PAVM,2026-01-21,2026-01-21T20:00:00+00:00,74,2026-01-21T19:59:59.691147+00:00,12.85,12.95,0.0999999999999996,
PBM,2025-05-19,2025-05-19T19:55:00+00:00,2,2025-05-19T19:54:47.780420+00:00,6.15,6.25,0.0999999999999996,
PBM,2026-04-17,2026-04-17T19:55:00+00:00,25,2026-04-17T19:54:58.270252+00:00,7.62,7.67,0.0499999999999998,
PC,2025-10-03,2025-10-03T19:55:00+00:00,10,2025-10-03T19:54:56.672167+00:00,10.7,10.77,0.0700000000000002,
PC,2025-10-06,2025-10-06T19:55:00+00:00,10,2025-10-06T19:54:51.853406+00:00,10.04,10.05,0.0100000000000015,
PCLA,2025-02-27,2025-02-27T20:00:00+00:00,1,2025-02-27T19:59:55.991283+00:00,5.6,5.86,0.2600000000000007,
PCLA,2026-05-26,2026-05-26T19:52:00+00:00,102,2026-05-26T19:51:59.733253+00:00,12.2,12.34,0.1400000000000005,
PCLA,2026-05-27,2026-05-27T19:55:00+00:00,8,2026-05-27T19:54:54.860101+00:00,11.75,11.8,0.0500000000000007,
PCLA,2026-05-28,2026-05-28T19:54:00+00:00,7,2026-05-28T19:53:59.520741+00:00,10.0,10.24,0.2400000000000002,
PCLA,2026-06-04,2026-06-04T19:53:00+00:00,9,2026-06-04T19:52:51.718236+00:00,7.8,7.9,0.1000000000000005,
PCLA,2026-08-10,2026-08-10T19:55:00+00:00,3,2026-08-10T19:54:58.996906+00:00,9.2,9.28,0.08,
PCLA,2026-08-20,2026-08-20T19:55:00+00:00,56,2026-08-20T19:54:53.716515+00:00,8.43,8.6,0.1699999999999999,
PCLA,2026-09-09,2026-09-09T19:55:00+00:00,1,2026-09-09T19:54:33.791358+00:00,7.3,7.45,0.1500000000000003,
PHOE,2026-02-17,2026-02-17T20:00:00+00:00,14,2026-02-17T19:59:49.582261+00:00,13.8,14.95,1.1499999999999986,
PIII,2026-05-19,2026-05-19T19:55:00+00:00,15,2026-05-19T19:54:48.537362+00:00,10.4,10.53,0.129999999999999,
PLTD,2025-04-07,2025-04-07T19:55:00+00:00,304,2025-04-07T19:54:59.996200+00:00,18.57,18.62,0.0500000000000007,
PLTK,2025-02-27,2025-02-27T20:55:00+00:00,47,2025-02-27T20:54:59.777522+00:00,5.68,5.69,0.0100000000000006,
PLYX,2026-03-12,2026-03-12T19:55:00+00:00,10,2026-03-12T19:54:49.933189+00:00,4.59,4.62,0.0300000000000002,
PN,2026-05-05,2026-05-05T19:55:00+00:00,45,2026-05-05T19:54:59.687633+00:00,6.52,6.6,0.08,
PN,2026-05-07,2026-05-07T19:55:00+00:00,59,2026-05-07T19:54:47.569823+00:00,7.26,7.41,0.1500000000000003,
PN,2026-08-06,2026-08-06T19:55:00+00:00,23,2026-08-06T19:54:55.632211+00:00,8.0,8.15,0.1500000000000003,
PN,2026-08-07,2026-08-07T19:55:00+00:00,15,2026-08-07T19:54:59.406521+00:00,3.17,3.18,0.0100000000000002,
PNBK,2025-05-15,2025-05-15T19:55:00+00:00,27,2025-05-15T19:54:59.933039+00:00,5.47,5.52,0.0499999999999998,
PSIG,2026-06-26,2026-06-26T19:55:00+00:00,64,2026-06-26T19:54:58.664257+00:00,1.45,1.48,0.03,
PSQL,2026-08-28,2026-08-28T19:55:00+00:00,141,2026-08-28T19:54:58.620581+00:00,16.8,17.15,0.3499999999999978,
PTGX,2025-10-10,2025-10-10T19:55:00+00:00,140,2025-10-10T19:54:59.771031+00:00,87.01,87.23,0.2199999999999988,
PTLE,2025-01-15,2025-01-15T20:00:00+00:00,2,2025-01-15T19:59:46.451309+00:00,3.52,3.59,0.0699999999999998,
PTNM,2025-07-17,2025-07-17T19:55:00+00:00,6,2025-07-17T19:54:59.904340+00:00,6.65,6.94,0.29,
PTNM,2025-07-18,2025-07-18T19:55:00+00:00,19,2025-07-18T19:54:55.060624+00:00,2.18,2.19,0.0099999999999997,
PYPL,2026-02-23,2026-02-23T20:55:00+00:00,1562,2026-02-23T20:54:59.888106+00:00,43.9,43.91,0.009999999999998,
PZZA,2025-06-11,2025-06-11T19:55:00+00:00,89,2025-06-11T19:54:58.576404+00:00,51.7,51.8,0.0999999999999943,
PZZA,2025-11-10,2025-11-10T20:55:00+00:00,405,2025-11-10T20:54:58.060112+00:00,44.15,44.26,0.1099999999999994,
PZZA,2026-03-11,2026-03-11T19:55:00+00:00,196,2026-03-11T19:54:58.366295+00:00,39.05,39.08,0.0300000000000011,
QCLS,2025-12-09,2025-12-09T20:00:00+00:00,1,2025-12-09T19:59:56.597782+00:00,6.8,6.89,0.0899999999999998,
