day,symbol,split,stop,R,exit_m,exit_price,why,raw_R,cost_R,net_R,net_R_stopslip,changed,stopped_infill
2026-04-02,SNXX,VAL,38.8679,1.2021000000000015,600.0,42.4742,target,2.0,0.05702520588969485,1.942974794110305,1.942974794110305,True,False
2026-04-02,SOLT,VAL,40.88,0.6699999999999946,680.0,40.88,stop,-1.0,0.0868298507462651,-1.086829850746265,-1.2698746268656695,False,False
2026-04-02,SOXL,VAL,47.2,1.3599999999999994,636.0,51.28,target,2.0,0.0156229916311691,1.9843770083688308,1.9843770083688308,False,False
2026-04-02,SPYU,VAL,20.952,0.6479999999999997,955.0,21.425,eod,-0.2700617283950629,0.02963318989164109,-0.299694918286704,-0.299694918286704,True,False
2026-04-02,SSRM,VAL,30.7,0.5199999999999996,955.0,31.75,eod,1.0192307692307725,0.0546223902198674,0.9646083790109048,0.9646083790109048,False,False
2026-04-02,STX,VAL,417.24,4.529999999999973,625.0,417.24,stop,-1.0,0.2346724769560023,-1.2346724769560022,-1.510990357750706,False,False
2026-04-02,SWMR,VAL,52.7583,1.6317000000000021,603.0,52.7583,stop,-1.0,0.19711589140160682,-1.197115891401607,-1.2941158914016069,True,False
2026-04-02,TECL,VAL,87.405,1.2650000000000006,636.0,91.2,target,2.0,0.1059117259552074,1.8940882740447929,1.8940882740447929,False,False
2026-04-02,TEM,VAL,46.32,0.5300000000000011,637.0,47.91,target,2.0,0.1189047169811352,1.8810952830188647,1.8810952830188647,False,False
2026-04-02,TNA,VAL,43.93,0.6700000000000017,636.0,45.940000000000005,target,2.0,0.0308140701093642,1.969185929890636,1.969185929890636,False,False
2026-04-02,TQQQ,VAL,42.0107,1.2993000000000023,955.0,43.24,eod,-0.053875163549603755,0.014515186093867607,-0.06839034964347136,-0.06839034964347136,True,False
2026-04-02,TSAT,VAL,37.09,1.0899999999999963,955.0,39.8,eod,1.4862385321100944,0.9339082568807352,0.5523302752293591,0.5523302752293591,False,False
2026-04-02,TSEM,VAL,186.33,2.1399999999999864,616.0,192.75,target,2.0,0.2352210321726913,1.7647789678273087,1.7647789678273087,False,False
2026-04-02,TSMG,VAL,27.085,0.375,955.0,27.7899,eod,0.8797333333333294,0.441487946666667,0.4382453866666623,0.4382453866666623,False,False
2026-04-02,TSMX,VAL,54.93,1.0,637.0,57.93,target,2.0,0.1310314887218047,1.8689685112781955,1.8689685112781955,False,False
2026-04-02,UFO,VAL,47.49,0.5399999999999991,955.0,49.02,eod,1.83333333333334,0.1477851851851859,1.685548148148154,1.685548148148154,False,False
2026-04-02,URTY,VAL,51.4,0.7199999999999989,636.0,53.56,target,2.0,0.0704333333333322,1.929566666666668,1.929566666666668,False,False
2026-04-02,USD,VAL,48.49,0.8099999999999952,955.0,50.42,eod,1.38271604938273,0.037140740740736,1.345575308641994,1.345575308641994,False,False
2026-04-02,VIAV,VAL,34.87,0.6900000000000048,636.0,36.94000000000001,target,2.0,0.2167340811887476,1.7832659188112523,1.7832659188112523,False,False
2026-04-02,VKTX,VAL,33.66,0.490000000000002,939.0,35.13,target,2.0,0.1571959183673469,1.8428040816326527,1.8428040816326527,False,False
2026-04-02,VOYG,VAL,25.96,0.2899999999999991,653.0,26.83,target,2.0,0.6047103448275939,1.395289655172406,1.395289655172406,False,False
2026-04-02,VSAT,VAL,45.19,1.1900000000000048,594.0,48.76000000000001,target,2.0,0.3905478991596638,1.6094521008403362,1.6094521008403362,False,False
2026-04-02,WDC,VAL,290.3376,3.2724000000000046,649.0,290.3376,stop,-1.0,0.1155321843295418,-1.1155321843295418,-1.3817016012712355,False,False
2026-04-02,WDCX,VAL,30.44,0.5599999999999987,626.0,30.44,stop,-1.0,0.2412234547687274,-1.2412234547687275,-1.4042948833401565,False,False
2026-04-02,WING,VAL,152.23,1.760000000000019,942.0,152.23,stop,-1.0,0.4718443181818194,-1.4718443181818197,-1.7313272727272715,False,False
2026-04-02,WMS,VAL,136.6439,4.226100000000002,640.0,136.6439,stop,-1.0,0.2705473201890036,-1.2705473201890036,-1.3675473201890036,True,False
2026-04-02,YSS,VAL,23.2897,0.7203000000000017,636.0,25.450600000000005,target,2.0,0.5445909442494188,1.4554090557505812,1.4554090557505812,True,False
2026-04-02,ZBIO,VAL,20.94,0.259999999999998,776.0,21.719999999999995,target,2.0,0.3742430141287283,1.6257569858712717,1.6257569858712717,False,False
2026-04-06,ANAB,VAL,60.82,0.9799999999999968,955.0,62.55,eod,0.765306122448982,1.2358201530612265,-0.4705140306122443,-0.4705140306122443,False,False
2026-04-06,APP,VAL,401.1338,10.966200000000017,609.0,401.1338,stop,-1.0,0.0503888473528098,-1.0503888473528098,-1.1601261674819336,False,False
2026-04-06,ASTS,VAL,96.15,2.489999999999995,605.0,96.15,stop,-1.0,0.069068273092369,-1.069068273092369,-1.1849116465863452,False,False
2026-04-06,ASTX,VAL,48.18,1.3200000000000005,606.0,48.18,stop,-1.0,0.2194130132493756,-1.2194130132493757,-1.3289130132493756,False,False
2026-04-06,BETR,VAL,39.225,0.7650000000000006,584.0,39.225,stop,-1.0,0.7945686274509817,-1.7945686274509818,-1.9483921568627465,False,False
2026-04-06,FEIM,VAL,52.284,0.5960000000000036,732.0,52.284,stop,-1.0,0.3195583892617425,-1.3195583892617426,-1.5827328859060363,False,False
2026-04-06,KALV,VAL,20.94,0.259999999999998,782.0,20.94,stop,-1.0,0.2853384615384648,-1.2853384615384649,-1.5269538461538514,False,False
2026-04-06,KRUS,VAL,71.425,0.9350000000000024,660.0,74.23,target,2.0,0.5510487865076095,1.4489512134923903,1.4489512134923903,False,False
2026-04-06,MUU,VAL,150.315,2.7549999999999955,600.0,150.315,stop,-1.0,0.0943967332123376,-1.0943967332123377,-1.258079128856621,False,False
2026-04-06,NEBX,VAL,36.4,0.8500000000000014,602.0,36.21,stop,-1.2235294117647029,0.2516350812505923,-1.4751644930152952,-1.6029644930152949,False,False
2026-04-06,PRGS,VAL,26.89,0.379999999999999,638.0,26.89,stop,-1.0,0.1508978689053947,-1.1508978689053948,-1.363187342589606,False,False
2026-04-06,RKLX,VAL,29.1679,0.9021000000000008,605.0,29.1679,stop,-1.0,0.11752865364107454,-1.1175286536410745,-1.2145286536410744,True,False
2026-04-06,SEZL,VAL,67.435,1.4449999999999932,955.0,68.5,eod,-0.2629757785467109,0.4597184915840693,-0.7226942701307801,-0.7226942701307801,False,False
2026-04-06,VOYG,VAL,27.86,0.4000000000000021,603.0,27.86,stop,-1.0,0.4224527272727298,-1.42245272727273,-1.631402727272729,False,False
2026-04-06,WDCX,VAL,34.761,0.939,671.0,34.61,stop,-1.160809371671995,0.1655710572927899,-1.326380428964785,-1.4369555088369894,False,False
2026-04-06,WING,VAL,157.49,2.3499999999999943,651.0,164.54,target,2.0,0.2031643837816143,1.7968356162183856,1.7968356162183856,False,False
2026-04-07,AAOI,VAL,112.31,2.1499999999999915,657.0,112.31,stop,-1.0,0.071098730869963,-1.071098730869963,-1.2278103587769404,False,False
2026-04-07,AAOX,VAL,31.049699999999998,0.9603000000000002,641.0,31.01,stop,-1.0413412475268107,0.0272137457044669,-1.0685549932312777,-1.1654309694886973,True,False
2026-04-07,AXTI,VAL,44.35,0.9200000000000016,776.0,44.35,stop,-1.0,0.1509456521739155,-1.1509456521739154,-1.2955652173913066,False,False
2026-04-07,BKSY,VAL,32.31,0.5799999999999983,895.0,32.31,stop,-1.0,0.5183827586206926,-1.5183827586206926,-1.6855034482758655,False,False
2026-04-07,BMNZ,VAL,19.9628,0.5371999999999986,645.0,19.9628,stop,-1.0,0.0632772896500395,-1.0632772896500395,-1.174759791511544,False,False
2026-04-07,CAR,VAL,244.51,2.490000000000009,867.0,251.98,target,2.0,0.0644160642570333,1.9355839357429667,1.9355839357429667,False,False
2026-04-07,COHX,VAL,28.73,0.7699999999999996,581.0,28.7272,stop,-1.0036363636363643,0.1635973571989314,-1.167233720835296,-1.279157876679452,False,False
2026-04-07,CWVX,VAL,20.9132,0.6467999999999989,606.0,20.9132,stop,-1.0,0.18500757455906947,-1.1850075745590694,-1.2820075745590696,True,False
2026-04-07,ELVN,VAL,40.845,0.7150000000000034,718.0,40.845,stop,-1.0,0.2212153846153915,-1.2212153846153917,-1.3925930069930132,False,False
2026-04-07,EVMN,VAL,24.91,0.2699999999999996,662.0,24.91,stop,-1.0,1.851785185185192,-2.851785185185192,-3.1285629629629703,False,False
2026-04-07,FLY,VAL,34.83,0.9200000000000016,881.0,34.83,stop,-1.0,0.1204557537099699,-1.12045575370997,-1.2340318406664914,False,False
2026-04-07,GCO,VAL,30.2,0.5300000000000011,599.0,30.2,stop,-1.0,0.8523665768194025,-1.8523665768194024,-2.023309973045817,False,False
2026-04-07,GDXD,VAL,40.0513,1.2387000000000015,616.0,40.0513,stop,-1.0,0.09090223423293589,-1.090902234232936,-1.187902234232936,True,False
2026-04-07,IONZ,VAL,25.39,0.4600000000000008,722.0,25.39,stop,-1.0,0.1818434116445346,-1.1818434116445349,-1.3474303681662738,False,False
2026-04-07,IREZ,VAL,30.545299999999997,0.944700000000001,622.0,30.545299999999997,stop,-1.0,0.1156293815141489,-1.115629381514149,-1.212629381514149,True,False
2026-04-07,JDST,VAL,34.64,0.9399999999999976,624.0,34.36,stop,-1.297872340425534,0.0786733765451423,-1.3765457169706763,-1.4862052914387616,False,False
2026-04-07,LITX,VAL,37.5,0.5499999999999972,751.0,37.5,stop,-1.0,0.1770637408568453,-1.1770637408568454,-1.381609195402301,False,False
2026-04-07,NEBX,VAL,38.19,0.7600000000000051,597.0,38.19,stop,-1.0,0.3355639802631571,-1.3355639802631571,-1.4863139802631562,False,False
2026-04-07,OKLS,VAL,72.14,0.8599999999999994,605.0,74.72,target,2.0,0.5825634954193069,1.4174365045806931,1.4174365045806931,False,False
2026-04-07,POWL,VAL,194.505,3.075000000000017,955.0,202.16,eod,1.4894308943089296,0.1747188156777102,1.3147120786312194,1.3147120786312194,False,False
2026-04-07,RGTZ,VAL,26.94,0.6499999999999986,608.0,28.89,target,2.0,0.1348613355874887,1.8651386644125112,1.8651386644125112,False,False
2026-04-07,UVXY,VAL,52.0,0.740000000000002,616.0,52.0,stop,-1.0,0.1290691485556506,-1.1290691485556503,-1.3398799593664605,False,False
2026-04-07,WDCX,VAL,33.81,0.6999999999999957,588.0,33.81,stop,-1.0,0.5017093197278951,-1.5017093197278952,-1.6466093197278961,False,False
2026-04-07,ZSL,VAL,25.6,0.4599999999999973,622.0,25.6,stop,-1.0,0.0328695652173871,-1.0328695652173872,-1.1998260869565185,False,False
2026-04-08,AAOI,VAL,129.84,1.710000000000008,900.0,129.84,stop,-1.0,0.0949358127179214,-1.0949358127179214,-1.3227252864021308,False,False
2026-04-08,AAOX,VAL,40.2202,1.0397999999999996,900.0,40.2202,stop,-1.0,0.1803581705970381,-1.1803581705970383,-1.296400294082324,False,False
2026-04-08,BWET,VAL,141.5488,2.4512,749.0,141.32,stop,-1.0933420365535276,1.1048727154047024,-2.19821475195823,-2.371174934725854,False,False
2026-04-08,CENX,VAL,64.9801,0.7599000000000018,955.0,65.45,eod,-0.3816291617317954,0.6225687590472333,-1.0041979207790288,-1.0041979207790288,False,False
2026-04-08,CF,VAL,118.69,1.3200000000000074,737.0,122.65000000000002,target,2.0,0.0830138117509542,1.9169861882490455,1.9169861882490455,False,False
2026-04-08,CONI,VAL,57.1,0.9399999999999976,658.0,59.92,target,2.0,0.5021106382978745,1.4978893617021254,1.4978893617021254,False,False
2026-04-08,DUST,VAL,43.055,0.7550000000000026,711.0,43.055,stop,-1.0,0.0978941816461682,-1.0978941816461685,-1.2689736518448433,False,False
2026-04-08,EE,VAL,34.03,0.3500000000000014,746.0,35.080000000000005,target,2.0,0.2432600000000051,1.7567399999999949,1.7567399999999949,False,False
2026-04-08,ETHD,VAL,56.16,0.6500000000000057,667.0,56.16,stop,-1.0,0.1327145191416576,-1.1327145191416577,-1.3919145191416553,False,False
2026-04-08,FBL,VAL,26.7,0.3000000000000007,754.0,26.7,stop,-1.0,0.0866218390804592,-1.0866218390804592,-1.3536218390804586,False,False
2026-04-08,FLYT,VAL,27.36,0.6099999999999994,730.0,27.36,stop,-1.0,0.4808923613533301,-1.4808923613533302,-1.6154497384025106,False,False
2026-04-08,FNGD,VAL,60.43,0.9699999999999988,761.0,60.43,stop,-1.0,0.0643032325703287,-1.0643032325703288,-1.2512001397868238,False,False
2026-04-08,GCT,VAL,45.85,0.6499999999999986,605.0,45.85,stop,-1.0,0.2085132867132849,-1.2085132867132848,-1.42012867132867,False,False
2026-04-08,GDXD,VAL,32.3,0.6900000000000048,699.0,32.3,stop,-1.0,0.1340485323158304,-1.1340485323158305,-1.2744833149245252,False,False
2026-04-08,HUT,VAL,59.49,0.6099999999999994,745.0,61.32,target,2.0,0.16764590163935,1.8323540983606497,1.8323540983606497,False,False
2026-04-08,INTW,VAL,81.7807,2.5293000000000063,785.0,89.36860000000001,target,2.0,0.08535835649749408,1.914641643502506,1.914641643502506,True,False
2026-04-08,IONZ,VAL,22.5601,0.4599000000000011,634.0,23.9398,target,2.0,0.2037677147859865,1.7962322852140136,1.7962322852140136,False,False
2026-04-08,IREZ,VAL,23.875,0.5549999999999997,610.0,25.54,target,2.0,0.1563227091267821,1.843677290873218,1.843677290873218,False,False
2026-04-08,JDST,VAL,28.99,0.75,617.0,28.99,stop,-1.0,0.1131624665052439,-1.113162466505244,-1.229122466505244,False,False
2026-04-08,MEOH,VAL,57.235,0.7550000000000026,690.0,59.50000000000001,target,2.0,0.2700474378845539,1.729952562115446,1.729952562115446,False,False
2026-04-08,METU,VAL,26.03,0.2999999999999971,830.0,26.03,stop,-1.0,0.0655462988060636,-1.0655462988060636,-1.325846298806066,False,False
2026-04-08,MMYT,VAL,42.9844,0.735599999999998,644.0,42.9844,stop,-1.0,0.3616382849704224,-1.3616382849704225,-1.5369417107453007,False,False
2026-04-08,NESR,VAL,23.4001,0.5999000000000017,955.0,24.01,eod,0.0166694449074871,0.195072882517457,-0.1784034376099699,-0.1784034376099699,False,False
2026-04-08,NRGU,VAL,36.615,0.7349999999999994,926.0,38.82,target,2.0,0.2247564954682791,1.7752435045317208,1.7752435045317208,False,False
2026-04-08,OILU,VAL,45.04,0.5300000000000011,680.0,45.02,stop,-1.0377358490565962,0.186800000000006,-1.2245358490566025,-1.4793660377358473,False,False
2026-04-08,OKLS,VAL,63.1933,1.0967000000000056,648.0,66.48340000000002,target,2.0,0.6412844715966091,1.358715528403391,1.358715528403391,False,False
2026-04-08,PLTZ,VAL,27.3,0.3000000000000007,598.0,28.200000000000003,target,2.0,0.0854666666666768,1.9145333333333232,1.9145333333333232,False,False
2026-04-08,QBTZ,VAL,43.635,0.9750000000000014,598.0,46.56,target,2.0,0.2864738461538416,1.7135261538461584,1.7135261538461584,False,False
2026-04-08,RGTZ,VAL,22.901699999999998,0.7083000000000013,610.0,25.026600000000002,target,2.0,0.11004598288394819,1.8899540171160518,1.8899540171160518,True,False
2026-04-08,RHLD,VAL,160.67,2.530000000000001,666.0,160.0838,stop,-1.2316996047430793,0.5276416706192293,-1.7593412753623086,-1.949163963109344,False,False
2026-04-08,RJET,VAL,19.5261,0.6038999999999994,599.0,19.18,stop,-1.57310813048518,0.6066169895678085,-2.1797251200529884,-2.275005795661533,True,False
2026-04-08,SEI,VAL,61.415,1.2250000000000014,580.0,61.415,stop,-1.0,0.2712514285714285,-1.2712514285714285,-1.4216555102040813,False,False
2026-04-08,SMST,VAL,59.0,0.9600000000000009,617.0,58.9,stop,-1.104166666666668,0.2726874999999997,-1.3768541666666678,-1.5609166666666676,False,False
2026-04-08,SOXS,VAL,28.47,0.6300000000000026,663.0,28.47,stop,-1.0,0.0249111111111134,-1.0249111111111135,-1.1604825396825416,False,False
2026-04-08,TSLQ,VAL,26.57,0.2899999999999991,619.0,27.44,target,2.0,0.0584398070075345,1.9415601929924653,1.9415601929924653,False,False
2026-04-08,UVXY,VAL,44.62,1.3800000000000026,705.0,44.62,stop,-1.0,0.06850924444624433,-1.0685092444462443,-1.165509244446244,True,False
2026-04-08,VICR,VAL,182.55,1.8899999999999864,632.0,182.55,stop,-1.0,0.8952088796871405,-1.8952088796871405,-2.1849707844490474,False,False
2026-04-08,WULX,VAL,28.73,0.7699999999999996,897.0,28.6,stop,-1.1688311688311677,0.2787128427128439,-1.4475440115440117,-1.5589725829725831,False,False
2026-04-08,ZSL,VAL,21.8246,0.3953999999999986,878.0,23.0108,target,2.0,0.0535994779530335,1.9464005220469665,1.9464005220469665,False,False
2026-04-09,AMKR,VAL,54.0937,1.006300000000003,616.0,54.0937,stop,-1.0,0.1206606720071945,-1.1206606720071943,-1.2819258016901909,False,False
2026-04-09,AMSC,VAL,34.555,0.4450000000000003,694.0,35.89,target,2.0,0.3853117174959897,1.6146882825040103,1.6146882825040103,False,False
2026-04-09,AMZU,VAL,32.43,0.4299999999999997,955.0,33.38,eod,1.2093023255814035,0.0407828047921048,1.1685195207892989,1.1685195207892989,False,False
2026-04-09,AVBP,VAL,26.07,0.5500000000000007,603.0,26.07,stop,-1.0,0.5767914119922657,-1.5767914119922657,-1.7189914119922656,False,False
2026-04-09,AXTI,VAL,59.61,0.8900000000000006,593.0,59.61,stop,-1.0,0.2355702328610989,-1.235570232861099,-1.4365028171307617,False,False
2026-04-09,BE,VAL,151.98,2.9000000000000057,695.0,160.68,target,2.0,0.0643527041742302,1.9356472958257696,1.9356472958257696,False,False
2026-04-09,BEX,VAL,20.6485,0.3414999999999999,586.0,21.673,target,2.0,0.246855177022016,1.753144822977984,1.753144822977984,False,False
2026-04-09,BF.A,VAL,29.9,0.4299999999999997,727.0,29.9,stop,-1.0,0.2464651162790649,-1.246465116279065,-1.4550697674418558,False,False
2026-04-09,BF.B,VAL,28.4695,0.8805000000000014,860.0,31.111000000000004,target,2.0,0.14317092561044942,1.8568290743895506,1.8568290743895506,True,False
2026-04-09,BKSY,VAL,34.55,0.4299999999999997,821.0,34.55,stop,-1.0,0.199297392529952,-1.199297392529952,-1.440343904157859,False,False
2026-04-09,CAR,VAL,276.45,8.550000000000011,714.0,276.45,stop,-1.0,0.1903228645383964,-1.1903228645383963,-1.2873228645383963,True,False
2026-04-09,CONI,VAL,62.5955,1.6845,709.0,62.5955,stop,-1.0,0.1024156129415236,-1.1024156129415237,-1.2138946868506955,False,False
2026-04-09,CWVX,VAL,26.86,0.4299999999999997,788.0,28.15,target,2.0,0.1689847120554523,1.831015287944548,1.831015287944548,False,False
2026-04-09,FLY,VAL,40.045,0.6049999999999969,670.0,40.045,stop,-1.0,0.0793537190082634,-1.0793537190082634,-1.2779239669421487,False,False
2026-04-09,GBX,VAL,52.0,0.7100000000000009,689.0,52.0,stop,-1.0,0.2963380281690177,-1.2963380281690178,-1.5160563380281724,False,False
2026-04-09,GLXY,VAL,19.65,0.4200000000000017,721.0,20.910000000000004,target,2.0,0.0575761904761892,1.9424238095238109,1.9424238095238109,False,False
2026-04-09,HOOZ,VAL,39.18,1.0,674.0,39.0,stop,-1.1799999999999995,0.1577999999999985,-1.3377999999999983,-1.4547999999999983,False,False
2026-04-09,HUT,VAL,62.652300000000004,1.9376999999999995,613.0,62.652300000000004,stop,-1.0,0.057825596203199554,-1.0578255962031995,-1.1548255962031995,True,False
2026-04-09,INBX,VAL,75.08,2.019999999999996,874.0,75.08,stop,-1.0,0.6544633663366336,-1.6544633663366335,-1.7659683168316833,False,False
2026-04-09,INTW,VAL,93.8,2.0,615.0,93.78,stop,-1.009999999999998,0.1193779999999994,-1.129377999999997,-1.2700479999999972,False,False
2026-04-09,IONZ,VAL,25.3404,0.2596000000000025,631.0,25.3404,stop,-1.0,0.267290955985802,-1.267290955985802,-1.5601307094526713,False,False
2026-04-09,IREX,VAL,20.26,0.4499999999999993,843.0,20.26,stop,-1.0,0.1124377589134134,-1.1124377589134131,-1.24750442558008,False,False
2026-04-09,IREZ,VAL,27.61,0.3900000000000005,630.0,27.61,stop,-1.0,0.1167230769230745,-1.1167230769230745,-1.3291076923076897,False,False
2026-04-09,KLIC,VAL,76.08,1.0700000000000074,735.0,76.08,stop,-1.0,0.257211214953274,-1.257211214953274,-1.4705196261682256,False,False
2026-04-09,KORU,VAL,385.61,6.789999999999964,955.0,399.11,eod,0.9882179675994216,0.311684733584752,0.6765332340146696,0.6765332340146696,False,False
2026-04-09,LGN,VAL,59.41,0.9600000000000009,614.0,59.41,stop,-1.0,0.34546240079365,-1.34546240079365,-1.5311186507936498,False,False
2026-04-09,LINT,VAL,60.13,0.759999999999998,657.0,60.13,stop,-1.0,0.3184552631579008,-1.3184552631579007,-1.5558105263157962,False,False
2026-04-09,LITE,VAL,942.9901,15.889900000000011,611.0,942.9901,stop,-1.0,0.0482010564511205,-1.0482010564511206,-1.2262368087214306,False,False
2026-04-09,LITX,VAL,49.760999999999996,1.5390000000000015,625.0,49.760999999999996,stop,-1.0,0.12265712564238816,-1.122657125642388,-1.219657125642388,True,False
2026-04-09,MPLT,VAL,27.05,0.4199999999999981,861.0,28.309999999999995,target,2.0,0.3706238095238077,1.6293761904761923,1.6293761904761923,False,False
2026-04-09,NBIS,VAL,129.43,2.319999999999993,955.0,135.45,eod,1.5948275862068964,0.0650881856669508,1.5297394005399454,1.5297394005399454,False,False
2026-04-09,NEBX,VAL,47.235,0.9650000000000034,594.0,47.235,stop,-1.0,0.1445046632124373,-1.1445046632124374,-1.291349222797929,False,False
2026-04-09,NVTX,VAL,25.555,0.4450000000000003,595.0,25.46,stop,-1.2134831460674131,0.4833528089887657,-1.696835955056179,-1.8684764044943811,False,False
2026-04-09,PLTZ,VAL,35.61,0.5300000000000011,791.0,35.61,stop,-1.0,0.0360746767782884,-1.0360746767782885,-1.237640714514137,False,False
2026-04-09,POWL,VAL,229.25,2.75,905.0,237.5,target,2.0,0.1772727272727264,1.8227272727272736,1.8227272727272736,False,False
2026-04-09,PSIX,VAL,70.02,1.730000000000004,772.0,75.21000000000001,target,2.0,0.3187972674724121,1.6812027325275878,1.6812027325275878,False,False
2026-04-09,QBTZ,VAL,49.37,0.5399999999999991,619.0,50.99,target,2.0,0.4114542137946276,1.5885457862053725,1.5885457862053725,False,False
2026-04-09,SEDG,VAL,44.68,1.3100000000000025,602.0,44.68,stop,-1.0,0.1177423294754989,-1.117742329475499,-1.2200629401625216,False,False
2026-04-09,SHAZ,VAL,29.68,0.7199999999999989,804.0,29.655,stop,-1.0347222222222203,1.5360152777777771,-2.570737499999997,-2.694299999999997,False,False
2026-04-09,SNDU,VAL,36.59,0.9099999999999966,955.0,38.46,eod,1.05494505494506,0.1212274725274741,0.9337175824175856,0.9337175824175856,False,False
2026-04-09,SNXX,VAL,60.9282,1.251800000000003,955.0,63.8,eod,1.2941364435213245,0.0651432634680478,1.2289931800532763,1.2289931800532763,False,False
2026-04-09,SOLT,VAL,46.42,0.5700000000000003,865.0,46.33,stop,-1.157894736842111,0.1142755791918857,-1.2721703160339968,-1.5160124212971546,False,False
2026-04-09,SWMR,VAL,45.101,1.2989999999999997,584.0,45.101,stop,-1.0,0.102047746735064,-1.102047746735064,-1.2062071000837937,False,False
2026-04-09,TPB,VAL,78.2,0.9899999999999948,849.0,81.16999999999999,target,2.0,0.4674172635445362,1.5325827364554638,1.5325827364554638,False,False
2026-04-09,URGN,VAL,20.03,0.2099999999999973,746.0,20.02,stop,-1.0476190476190557,0.6381142857142892,-1.6857333333333449,-1.9717333333333484,False,False
2026-04-09,WOLF,VAL,23.05,0.3499999999999978,667.0,24.099999999999994,target,2.0,0.2411006211180093,1.7588993788819909,1.7588993788819909,False,False
2026-04-09,WULX,VAL,31.4183,0.971700000000002,614.0,31.0901,stop,-1.3377585674590906,0.28106271997529947,-1.6188212874343901,-1.7148080117320126,True,False
2026-04-09,YSS,VAL,28.615,0.8850000000000016,653.0,31.270000000000003,target,2.0,0.2205023499549665,1.7794976500450335,1.7794976500450335,True,False
2026-04-10,AAOI,VAL,145.53,2.8700000000000045,684.0,154.14,target,2.0,0.0528081252804337,1.9471918747195665,1.9471918747195665,False,False
2026-04-10,AAOX,VAL,50.245999999999995,1.554000000000002,651.0,50.245999999999995,stop,-1.0,0.10581511529612585,-1.1058151152961258,-1.2028151152961257,True,False
2026-04-10,ALAB,VAL,145.16,2.3400000000000034,955.0,150.65,eod,1.3461538461538467,0.0837995102959524,1.262354335857894,1.262354335857894,False,False
2026-04-10,AMSC,VAL,38.1,0.4299999999999997,650.0,38.075,stop,-1.0581395348837177,0.3821038492381715,-1.4402433841218891,-1.7058829190056102,False,False
2026-04-10,APLD,VAL,27.12,0.629999999999999,613.0,27.12,stop,-1.0,0.040217104416591,-1.040217104416591,-1.1693599615594485,False,False
2026-04-10,APPX,VAL,24.7544,0.7655999999999992,955.0,26.08,eod,0.7314524555903857,0.1655660310651243,0.5658864245252615,0.5658864245252615,True,False
2026-04-10,ASTS,VAL,97.0301,1.1499000000000024,644.0,97.0301,stop,-1.0,0.0690547178015497,-1.0690547178015497,-1.3221987303243772,False,False
2026-04-10,ASTX,VAL,47.29,1.2100000000000009,610.0,47.29,stop,-1.0,0.2385314604781001,-1.2385314604781,-1.3557793943623975,False,False
2026-04-10,BEX,VAL,23.73,0.5700000000000003,656.0,25.44,target,2.0,0.2398764982632012,1.7601235017367989,1.7601235017367989,False,False
2026-04-10,COHX,VAL,39.5792,0.690800000000003,823.0,41.65160000000001,target,2.0,0.2099644866971023,1.7900355133028978,1.7900355133028978,False,False
2026-04-10,CONI,VAL,68.68,1.0499999999999972,617.0,68.68,stop,-1.0,0.216377808276153,-1.216377808276153,-1.4126063797047248,False,False
2026-04-10,CRDO,VAL,113.1401,2.3999000000000024,659.0,120.3398,target,2.0,0.0891986999458359,1.910801300054164,1.910801300054164,False,False
2026-04-10,CRDU,VAL,20.67,0.4899999999999984,611.0,20.67,stop,-1.0,0.2122664147140348,-1.2122664147140347,-1.3388174351221984,False,False
2026-04-10,CWVX,VAL,28.760499999999997,0.8895000000000017,621.0,31.429000000000002,target,2.0,0.09366315116009867,1.9063368488399013,1.9063368488399013,True,False
2026-04-10,HUT,VAL,66.28,1.4399999999999975,721.0,66.28,stop,-1.0,0.0524825281803534,-1.0524825281803534,-1.190565861513687,False,False
2026-04-10,HYMC,VAL,40.45,0.4599999999999937,602.0,40.45,stop,-1.0,0.0828043478260751,-1.0828043478260752,-1.3466086956521657,False,False
2026-04-10,IONX,VAL,20.3119,0.3980999999999994,610.0,20.3119,stop,-1.0,0.1346356756448798,-1.13463567564488,-1.2877019906411125,False,False
2026-04-10,IREN,VAL,39.18,0.5200000000000031,720.0,39.18,stop,-1.0,0.0378914810344244,-1.0378914810344244,-1.2639299425728847,False,False
2026-04-10,IREX,VAL,21.74,0.490000000000002,638.0,23.210000000000004,target,2.0,0.1467007741027428,1.8532992258972567,1.8532992258972567,False,False
2026-04-10,LB,VAL,66.14,1.3100000000000025,955.0,68.07,eod,0.4732824427480834,0.962682442748094,-0.4894000000000106,-0.4894000000000106,False,False
2026-04-10,LITX,VAL,49.0,0.759999999999998,691.0,49.0,stop,-1.0,0.1537673645079252,-1.1537673645079254,-1.3471884171395048,False,False
2026-04-10,LUNR,VAL,23.25,0.2800000000000011,652.0,23.25,stop,-1.0,0.0919344794549708,-1.0919344794549708,-1.3410416223121127,False,False
2026-04-10,MVLL,VAL,42.43,0.4500000000000028,955.0,42.7,eod,-0.3999999999999968,0.2228455696202571,-0.622845569620254,-0.622845569620254,False,False
2026-04-10,NBIL,VAL,20.02,0.5300000000000011,615.0,20.02,stop,-1.0,0.1012784117272663,-1.1012784117272665,-1.2145991664442475,False,False
2026-04-10,NBIS,VAL,140.5239,4.346100000000007,955.0,145.17,eod,0.06902740387933606,0.08491152987736189,-0.015884125998025828,-0.015884125998025828,True,False
