day,symbol,split,wk,pdh,n_cross,status,b0_net_R,fill,stop,level,fill_min,exit_m,exit_price,why,R,raw_R,cost_R,net_R
2025-09-11,OKLL,TRAIN,2025-09-06/2025-09-12,32.198,1,fill,2.0,32.22,31.36,32.198,641.1040390126333,666.0,33.94,target,0.8599999999999994,2.0,0.054404651162789745,1.9455953488372102
2025-09-11,RGTX,TRAIN,2025-09-06/2025-09-12,50.238,0,not_armed,,,,,,,,,,,,
2025-09-11,RKLX,TRAIN,2025-09-06/2025-09-12,90.375,1,fill,2.0,90.5,89.09,90.375,644.05080399705,693.0,93.32,target,1.4099999999999966,2.0,0.1196198581560327,1.8803801418439674
2025-09-11,TEMT,TRAIN,2025-09-06/2025-09-12,33.56,1,fill,2.0,33.6,32.8,33.56,587.4199233935167,608.0,35.20000000000001,target,0.8000000000000043,2.0,0.09629999999999984,1.9037000000000002
2025-09-11,VEON,TRAIN,2025-09-06/2025-09-12,54.48,0,not_armed,,,,,,,,,,,,
2025-09-11,VSAT,TRAIN,2025-09-06/2025-09-12,31.59,0,not_armed,,,,,,,,,,,,
2025-09-12,NEGG,TRAIN,2025-09-06/2025-09-12,42.1,0,not_armed,,,,,,,,,,,,
2025-09-15,CPRI,TRAIN,2025-09-13/2025-09-19,21.6174,0,not_armed,,,,,,,,,,,,
2025-09-15,RVLV,TRAIN,2025-09-13/2025-09-19,23.78,0,not_armed,,,,,,,,,,,,
2025-09-15,ZBIO,TRAIN,2025-09-13/2025-09-19,21.72,0,not_armed,,,,,,,,,,,,
2025-09-16,GPCR,TRAIN,2025-09-13/2025-09-19,21.26,0,not_armed,,,,,,,,,,,,
2025-09-16,QMMM,TRAIN,2025-09-13/2025-09-19,81.73,0,not_armed,,,,,,,,,,,,
2025-09-17,ARQQ,TRAIN,2025-09-13/2025-09-19,34.9,0,not_armed,,,,,,,,,,,,
2025-09-17,CRCL,TRAIN,2025-09-13/2025-09-19,142.5499,1,fill,-1.0,142.55,139.23,142.5499,589.6616225997,611.0,139.23,stop,3.3200000000000216,-1.0,0.059592168674703204,-1.0595921686747032
2025-09-17,IREN,TRAIN,2025-09-13/2025-09-19,37.67,0,not_armed,,,,,,,,,,,,
2025-09-17,QMMM,TRAIN,2025-09-13/2025-09-19,95.0,0,not_armed,,,,,,,,,,,,
2025-09-17,TNXP,TRAIN,2025-09-13/2025-09-19,28.6,0,not_armed,,,,,,,,,,,,
2025-09-18,HSDT,TRAIN,2025-09-13/2025-09-19,23.83,0,not_armed,,,,,,,,,,,,
2025-09-18,KRRO,TRAIN,2025-09-13/2025-09-19,32.8,0,not_armed,,,,,,,,,,,,
2025-09-18,MIR,TRAIN,2025-09-13/2025-09-19,24.165,0,not_armed,,,,,,,,,,,,
2025-09-18,MLTX,TRAIN,2025-09-13/2025-09-19,54.51,0,not_armed,,,,,,,,,,,,
2025-09-18,MTSR,TRAIN,2025-09-13/2025-09-19,35.22,0,not_armed,,,,,,,,,,,,
2025-09-18,TATT,TRAIN,2025-09-13/2025-09-19,40.51,0,not_armed,,,,,,,,,,,,
2025-09-19,BMNR,TRAIN,2025-09-13/2025-09-19,63.53,1,fill,-1.0,63.53,61.5431,63.53,606.849924151,639.0,61.5431,stop,1.9868999999999986,-1.0,0.016260818360261286,-1.0162608183602613
2025-09-19,IONL,TRAIN,2025-09-13/2025-09-19,111.64,1,nofill,-1.4026845637583896,,,,,,,,,,,
2025-09-19,IONQ,TRAIN,2025-09-13/2025-09-19,70.43,1,fill,-1.0,70.43,69.24,70.43,657.78047113335,665.0,69.24,stop,1.190000000000012,-1.0,0.036847058823529996,-1.03684705882353
2025-09-19,IONX,TRAIN,2025-09-13/2025-09-19,156.5,1,nofill,-1.0,,,,,,,,,,,
2025-09-19,MENS,TRAIN,2025-09-13/2025-09-19,56.0,0,not_armed,,,,,,,,,,,,
2025-09-19,NEBX,TRAIN,2025-09-13/2025-09-19,49.49,1,nofill,2.0,,,,,,,,,,,
2025-09-19,QBTX,TRAIN,2025-09-13/2025-09-19,162.99,0,not_armed,,,,,,,,,,,,
2025-09-19,RGTI,TRAIN,2025-09-13/2025-09-19,26.21,0,not_armed,,,,,,,,,,,,
2025-09-19,RIOX,TRAIN,2025-09-13/2025-09-19,31.0408,1,nofill,-1.2495462794918322,,,,,,,,,,,
2025-09-19,SMU,TRAIN,2025-09-13/2025-09-19,26.81,0,not_armed,,,,,,,,,,,,
2025-09-19,SNDK,TRAIN,2025-09-13/2025-09-19,102.93,0,not_armed,,,,,,,,,,,,
2025-09-19,SOUX,TRAIN,2025-09-13/2025-09-19,45.6,1,nofill,-1.0225937953430515,,,,,,,,,,,
2025-09-22,AMRC,TRAIN,2025-09-20/2025-09-26,32.539,0,not_armed,,,,,,,,,,,,
2025-09-22,ATEX,TRAIN,2025-09-20/2025-09-26,23.265,0,not_armed,,,,,,,,,,,,
2025-09-22,CCOI,TRAIN,2025-09-20/2025-09-26,38.5,0,not_armed,,,,,,,,,,,,
2025-09-22,CDTX,TRAIN,2025-09-20/2025-09-26,74.515,0,not_armed,,,,,,,,,,,,
2025-09-22,FIG,TRAIN,2025-09-20/2025-09-26,59.49,0,not_armed,,,,,,,,,,,,
2025-09-22,GLXU,TRAIN,2025-09-20/2025-09-26,31.75,1,nofill,1.454545454545454,,,,,,,,,,,
2025-09-22,HUT,TRAIN,2025-09-20/2025-09-26,37.6199,1,fill,0.7809221761405302,37.64,37.22,37.6199,809.2413579191333,955.0,37.95,eod,0.4200000000000017,0.7380952380952405,0.08950000000000234,0.6485952380952381
2025-09-22,INOD,TRAIN,2025-09-20/2025-09-26,73.5799,0,not_armed,,,,,,,,,,,,
2025-09-22,NBR,TRAIN,2025-09-20/2025-09-26,39.5,0,not_armed,,,,,,,,,,,,
2025-09-22,OKLL,TRAIN,2025-09-20/2025-09-26,92.885,1,fill,-1.0,92.91,90.5,92.885,650.5824997820166,652.0,90.5,stop,2.4099999999999966,-1.0,0.15688796680497924,-1.1568879668049792
2025-09-22,PRAX,TRAIN,2025-09-20/2025-09-26,45.93,0,not_armed,,,,,,,,,,,,
2025-09-22,QMMM,TRAIN,2025-09-20/2025-09-26,97.9999,0,not_armed,,,,,,,,,,,,
2025-09-22,RGTI,TRAIN,2025-09-20/2025-09-26,29.09,1,fill,-1.0,29.1,28.41,29.09,702.4023733502834,743.0,28.41,stop,0.6900000000000013,-1.0,0.02272753623188628,-1.0227275362318862
2025-09-22,RKLX,TRAIN,2025-09-20/2025-09-26,90.08,1,nofill,1.10289937464468,,,,,,,,,,,
2025-09-22,RMBS,TRAIN,2025-09-20/2025-09-26,107.67,0,not_armed,,,,,,,,,,,,
2025-09-22,SOUX,TRAIN,2025-09-20/2025-09-26,47.5689,0,not_armed,,,,,,,,,,,,
2025-09-22,SRRK,TRAIN,2025-09-20/2025-09-26,32.75,1,fill,2.0,32.76,32.4023,32.75,739.6176527860333,767.0,33.4754,target,0.35770000000000124,2.0,0.41010645792563616,1.5898935420743638
2025-09-22,VOYG,TRAIN,2025-09-20/2025-09-26,30.28,1,fill,2.0,30.3,29.47,30.28,608.8405711745667,729.0,31.960000000000004,target,0.8300000000000018,2.0,0.21252048192771245,1.7874795180722876
2025-09-23,APPX,TRAIN,2025-09-20/2025-09-26,124.5,1,fill,2.0,124.65,122.84,124.5,639.1968586730833,690.0,128.27,target,1.8100000000000023,2.0,0.2793668508287311,1.720633149171269
2025-09-23,INTW,TRAIN,2025-09-20/2025-09-26,31.96,1,fill,-1.0,31.98,31.65,31.96,758.59655101275,775.0,31.65,stop,0.33000000000000185,-1.0,0.07978787878787705,-1.079787878787877
2025-09-23,MENS,TRAIN,2025-09-20/2025-09-26,62.52,0,not_armed,,,,,,,,,,,,
2025-09-23,RKLX,TRAIN,2025-09-20/2025-09-26,94.72,1,fill,2.0,94.79,93.58,94.72,704.68206616005,716.0,97.21000000000002,target,1.210000000000008,2.0,0.27226611570247944,1.7277338842975205
2025-09-24,ASTX,TRAIN,2025-09-20/2025-09-26,35.4694,0,not_armed,,,,,,,,,,,,
2025-09-24,CLSX,TRAIN,2025-09-20/2025-09-26,52.09,0,not_armed,,,,,,,,,,,,
2025-09-24,GLXU,TRAIN,2025-09-20/2025-09-26,36.79,1,nofill,-1.0,,,,,,,,,,,
2025-09-24,INTW,TRAIN,2025-09-20/2025-09-26,32.09,1,fill,2.0,32.11,31.31,32.09,581.8252221612,645.0,33.71,target,0.8000000000000007,2.0,0.05842749999999888,1.941572500000001
2025-09-24,KRRO,TRAIN,2025-09-20/2025-09-26,37.65,0,not_armed,,,,,,,,,,,,
2025-09-24,TSLL,TRAIN,2025-09-20/2025-09-26,20.93,0,not_armed,,,,,,,,,,,,
2025-09-24,TSLR,TRAIN,2025-09-20/2025-09-26,33.635,0,not_armed,,,,,,,,,,,,
2025-09-24,TSLT,TRAIN,2025-09-20/2025-09-26,28.45,0,not_armed,,,,,,,,,,,,
2025-09-24,VKTX,TRAIN,2025-09-20/2025-09-26,26.635,0,not_armed,,,,,,,,,,,,
2025-09-25,FIGR,TRAIN,2025-09-20/2025-09-26,41.2,0,not_armed,,,,,,,,,,,,
2025-09-25,IREN,TRAIN,2025-09-20/2025-09-26,49.2996,1,fill,-1.0,49.16,48.37,49.2996,649.2906223369833,667.0,48.37,stop,0.7899999999999991,-1.0,0.037562025316450705,-1.0375620253164508
2025-09-25,MAZE,TRAIN,2025-09-20/2025-09-26,27.65,0,not_armed,,,,,,,,,,,,
2025-09-25,METC,TRAIN,2025-09-20/2025-09-26,34.495,1,fill,-1.0,34.52,33.82,34.495,641.8911878351333,754.0,33.82,stop,0.7000000000000028,-1.0,0.08109142857143434,-1.0810914285714344
2025-09-25,MP,TRAIN,2025-09-20/2025-09-26,77.17,1,fill,2.0,77.17,75.7,77.17,631.2620337229,637.0,80.11,target,1.4699999999999989,2.0,0.038110204081636935,1.961889795918363
2025-09-25,MVLL,TRAIN,2025-09-20/2025-09-26,22.4,1,fill,2.0,22.43,21.74,22.4,701.0112272471333,765.0,23.810000000000002,target,0.6900000000000013,2.0,0.05037971014492909,1.949620289855071
2025-09-25,NVDL,TRAIN,2025-09-20/2025-09-26,87.18,0,not_armed,,,,,,,,,,,,
2025-09-25,PRAX,TRAIN,2025-09-20/2025-09-26,50.49,0,not_armed,,,,,,,,,,,,
2025-09-25,RBRK,TRAIN,2025-09-20/2025-09-26,82.265,0,not_armed,,,,,,,,,,,,
2025-09-26,CDTX,TRAIN,2025-09-20/2025-09-26,89.845,1,nofill,-1.0,,,,,,,,,,,
2025-09-26,ETU,TRAIN,2025-09-20/2025-09-26,32.0797,1,nofill,0.019162285908086354,,,,,,,,,,,
2025-09-26,MAZE,TRAIN,2025-09-20/2025-09-26,27.67,0,not_armed,,,,,,,,,,,,
2025-09-26,NKTR,TRAIN,2025-09-20/2025-09-26,59.39,0,not_armed,,,,,,,,,,,,
2025-09-26,QBTX,TRAIN,2025-09-20/2025-09-26,193.6781,0,not_armed,,,,,,,,,,,,
2025-09-29,BREA,TRAIN,2025-09-27/2025-10-03,26.5299,0,not_armed,,,,,,,,,,,,
2025-09-29,ZEPP,TRAIN,2025-09-27/2025-10-03,47.61,0,not_armed,,,,,,,,,,,,
2025-09-30,GDXU,TRAIN,2025-09-27/2025-10-03,208.0,1,nofill,-1.0414255959268761,,,,,,,,,,,
2025-09-30,MFH,TRAIN,2025-09-27/2025-10-03,20.53,0,not_armed,,,,,,,,,,,,
2025-09-30,SMCX,TRAIN,2025-09-27/2025-10-03,38.0195,0,not_armed,,,,,,,,,,,,
2025-09-30,ZBIO,TRAIN,2025-09-27/2025-10-03,21.94,0,not_armed,,,,,,,,,,,,
2025-10-01,CIVI,TRAIN,2025-09-27/2025-10-03,34.43,0,not_armed,,,,,,,,,,,,
2025-10-01,EXOD,TRAIN,2025-09-27/2025-10-03,29.17,0,not_armed,,,,,,,,,,,,
2025-10-01,GLXU,TRAIN,2025-09-27/2025-10-03,36.06,0,not_armed,,,,,,,,,,,,
2025-10-01,JOBX,TRAIN,2025-09-27/2025-10-03,34.07,0,not_armed,,,,,,,,,,,,
2025-10-01,MENS,TRAIN,2025-09-27/2025-10-03,51.5232,0,not_armed,,,,,,,,,,,,
2025-10-01,MLYS,TRAIN,2025-09-27/2025-10-03,40.1799,1,nofill,-0.3033521865084884,,,,,,,,,,,
2025-10-01,QBTX,TRAIN,2025-09-27/2025-10-03,166.6852,0,not_armed,,,,,,,,,,,,
2025-10-01,QPUX,TRAIN,2025-09-27/2025-10-03,41.0883,1,nofill,-1.0,,,,,,,,,,,
2025-10-01,RAPT,TRAIN,2025-09-27/2025-10-03,27.355,0,not_armed,,,,,,,,,,,,
2025-10-01,RGTI,TRAIN,2025-09-27/2025-10-03,30.6239,1,fill,-1.0,30.64,30.325,30.6239,675.3702880276334,682.0,30.325,stop,0.3150000000000013,-1.0,0.05100000000000476,-1.0510000000000048
2025-10-01,RGTX,TRAIN,2025-09-27/2025-10-03,156.0,0,not_armed,,,,,,,,,,,,
2025-10-01,SNDK,TRAIN,2025-09-27/2025-10-03,120.74,1,fill,0.4399999999999977,120.75,119.0,120.74,619.43473308065,955.0,121.52,eod,1.75,0.4399999999999977,0.09960228571428896,0.34039771428570875
2025-10-01,SUPX,TRAIN,2025-09-27/2025-10-03,65.0,0,not_armed,,,,,,,,,,,,
2025-10-01,TNXP,TRAIN,2025-09-27/2025-10-03,25.47,0,not_armed,,,,,,,,,,,,
2025-10-01,WGS,TRAIN,2025-09-27/2025-10-03,113.68,1,nofill,-1.0,,,,,,,,,,,
2025-10-02,DAVE,TRAIN,2025-09-27/2025-10-03,209.449,1,fill,-1.182267377304018,209.5,205.8566,209.449,796.4724136580166,818.0,205.2,stop,3.643400000000014,-1.1802162814953052,0.43943569193610255,-1.6196519734314077
2025-10-02,HUM,TRAIN,2025-09-27/2025-10-03,261.78,0,not_armed,,,,,,,,,,,,
2025-10-03,LGN,TRAIN,2025-09-27/2025-10-03,32.21,0,not_armed,,,,,,,,,,,,
2025-10-03,MFH,TRAIN,2025-09-27/2025-10-03,23.025,0,not_armed,,,,,,,,,,,,
2025-10-06,FORD,TRAIN,2025-10-04/2025-10-10,24.89,0,not_armed,,,,,,,,,,,,
2025-10-06,FWRD,TRAIN,2025-10-04/2025-10-10,24.9,0,not_armed,,,,,,,,,,,,
2025-10-06,INTW,TRAIN,2025-10-04/2025-10-10,49.89,0,not_armed,,,,,,,,,,,,
2025-10-06,IONL,TRAIN,2025-10-04/2025-10-10,118.71,0,not_armed,,,,,,,,,,,,
2025-10-06,IONX,TRAIN,2025-10-04/2025-10-10,165.65,0,not_armed,,,,,,,,,,,,
2025-10-06,NVA,TRAIN,2025-10-04/2025-10-10,24.1175,0,not_armed,,,,,,,,,,,,
2025-10-06,QBTX,TRAIN,2025-10-04/2025-10-10,274.7,1,fill,-1.0,275.0,265.83,274.7,613.813299239,621.0,265.83,stop,9.170000000000016,-1.0,0.08867677208287782,-1.0886767720828778
2025-10-06,QPUX,TRAIN,2025-10-04/2025-10-10,65.0,0,not_armed,,,,,,,,,,,,
2025-10-06,RGTIW,TRAIN,2025-10-04/2025-10-10,29.07,1,fill,2.0,29.1,28.7,29.07,749.53304687255,781.0,29.900000000000006,target,0.40000000000000213,2.0,0.08995000000000236,1.9100499999999976
2025-10-06,RGTX,TRAIN,2025-10-04/2025-10-10,263.2494,0,not_armed,,,,,,,,,,,,
2025-10-07,ASTS,TRAIN,2025-10-04/2025-10-10,74.77,1,fill,-1.0,74.78,73.8024,74.77,826.5348330023,832.0,73.8024,stop,0.9775999999999954,-1.0,0.0355569558101434,-1.0355569558101434
2025-10-07,NGNE,TRAIN,2025-10-04/2025-10-10,24.3,1,nofill,-1.0,,,,,,,,,,,
2025-10-07,QURE,TRAIN,2025-10-04/2025-10-10,56.99,0,not_armed,,,,,,,,,,,,
2025-10-08,AMUU,TRAIN,2025-10-04/2025-10-10,71.0,1,nofill,2.0,,,,,,,,,,,
2025-10-08,CENX,TRAIN,2025-10-04/2025-10-10,31.06,1,fill,0.7297297297297266,31.08,30.7,31.06,635.9700162296666,955.0,31.34,eod,0.379999999999999,0.6842105263157954,0.12175789473684019,0.5624526315789552
2025-10-08,CRDO,TRAIN,2025-10-04/2025-10-10,146.99,0,not_armed,,,,,,,,,,,,
2025-10-08,FEIM,TRAIN,2025-10-04/2025-10-10,38.54,0,not_armed,,,,,,,,,,,,
2025-10-08,FORD,TRAIN,2025-10-04/2025-10-10,24.8,1,nofill,2.0,,,,,,,,,,,
2025-10-08,MULL,TRAIN,2025-10-04/2025-10-10,48.63,0,not_armed,,,,,,,,,,,,
2025-10-08,QBTX,TRAIN,2025-10-04/2025-10-10,353.8,0,not_armed,,,,,,,,,,,,
2025-10-08,QPUX,TRAIN,2025-10-04/2025-10-10,75.086,0,not_armed,,,,,,,,,,,,
2025-10-08,RGTX,TRAIN,2025-10-04/2025-10-10,335.63,0,not_armed,,,,,,,,,,,,
2025-10-08,TEMT,TRAIN,2025-10-04/2025-10-10,43.28,0,not_armed,,,,,,,,,,,,
2025-10-08,TWST,TRAIN,2025-10-04/2025-10-10,33.505,0,not_armed,,,,,,,,,,,,
2025-10-08,VRTL,TRAIN,2025-10-04/2025-10-10,57.99,0,not_armed,,,,,,,,,,,,
2025-10-09,CCCX,TRAIN,2025-10-04/2025-10-10,21.6,1,fill,-1.0,21.61,21.35,21.6,684.3049640577167,728.0,21.35,stop,0.259999999999998,-1.0,0.05488461538460815,-1.054884615384608
2025-10-09,CFLT,TRAIN,2025-10-04/2025-10-10,24.07,0,not_armed,,,,,,,,,,,,
2025-10-09,GPCR,TRAIN,2025-10-04/2025-10-10,30.335,1,fill,-1.0,30.25,29.9,30.335,723.8069730661167,838.0,29.9,stop,0.3500000000000014,-1.0,0.8742285714285699,-1.8742285714285698
2025-10-09,LEU,TRAIN,2025-10-04/2025-10-10,386.0,0,not_armed,,,,,,,,,,,,
2025-10-09,NEBX,TRAIN,2025-10-04/2025-10-10,78.46,1,fill,-1.0,78.53,76.61,78.46,605.0890293302,635.0,76.61,stop,1.9200000000000017,-1.0,0.12256354166666597,-1.122563541666666
2025-10-09,RKLX,TRAIN,2025-10-04/2025-10-10,167.0,0,not_armed,,,,,,,,,,,,
2025-10-10,APOG,TRAIN,2025-10-04/2025-10-10,43.82,0,not_armed,,,,,,,,,,,,
2025-10-10,IDR,TRAIN,2025-10-04/2025-10-10,44.0,0,not_armed,,,,,,,,,,,,
2025-10-10,MP,TRAIN,2025-10-04/2025-10-10,78.32,0,not_armed,,,,,,,,,,,,
2025-10-10,VOR,TRAIN,2025-10-04/2025-10-10,33.2,0,not_armed,,,,,,,,,,,,
2025-10-13,APLX,TRAIN,2025-10-11/2025-10-17,164.49,0,not_armed,,,,,,,,,,,,
2025-10-13,CELC,TRAIN,2025-10-11/2025-10-17,49.98,1,fill,-1.0,50.0,49.29,49.98,814.6084392646833,826.0,49.29,stop,0.7100000000000009,-1.0,0.2533211267605655,-1.2533211267605655
2025-10-13,CONI,TRAIN,2025-10-11/2025-10-17,36.3648,1,nofill,-1.1097606581899815,,,,,,,,,,,
2025-10-13,CRI,TRAIN,2025-10-11/2025-10-17,29.33,0,not_armed,,,,,,,,,,,,
2025-10-13,DOCN,TRAIN,2025-10-11/2025-10-17,40.4,0,not_armed,,,,,,,,,,,,
2025-10-13,FRMI,TRAIN,2025-10-11/2025-10-17,30.0,1,nofill,2.0,,,,,,,,,,,
2025-10-13,IONL,TRAIN,2025-10-11/2025-10-17,128.0,0,not_armed,,,,,,,,,,,,
2025-10-13,IPX,TRAIN,2025-10-11/2025-10-17,56.76,1,fill,0.596938775510201,56.8,54.81,56.76,589.0342943997333,955.0,57.94,eod,1.9899999999999949,0.5728643216080419,0.8048180904522615,-0.2319537688442196
2025-10-13,LTBR,TRAIN,2025-10-11/2025-10-17,25.9791,1,fill,0.7803868732557013,25.99,24.95,25.9791,590.8026648868666,955.0,26.8,eod,1.0399999999999991,0.7788461538461566,0.2263076923076895,0.5525384615384672
2025-10-13,NGNE,TRAIN,2025-10-11/2025-10-17,31.56,0,not_armed,,,,,,,,,,,,
2025-10-13,NNE,TRAIN,2025-10-11/2025-10-17,51.5,0,not_armed,,,,,,,,,,,,
2025-10-13,POWI,TRAIN,2025-10-11/2025-10-17,37.655,1,nofill,2.0,,,,,,,,,,,
2025-10-13,PSIX,TRAIN,2025-10-11/2025-10-17,95.1657,0,not_armed,,,,,,,,,,,,
2025-10-13,QBTX,TRAIN,2025-10-11/2025-10-17,317.0,1,nofill,2.0,,,,,,,,,,,
2025-10-13,QPUX,TRAIN,2025-10-11/2025-10-17,70.0,0,not_armed,,,,,,,,,,,,
2025-10-13,RGTIW,TRAIN,2025-10-11/2025-10-17,37.5,1,nofill,2.0,,,,,,,,,,,
2025-10-13,SMR,TRAIN,2025-10-11/2025-10-17,44.83,1,fill,-1.0,44.84,44.165,44.83,610.7038160285666,621.0,44.165,stop,0.6750000000000043,-1.0,0.027900740740748144,-1.027900740740748
2025-10-13,TSAT,TRAIN,2025-10-11/2025-10-17,34.475,0,not_armed,,,,,,,,,,,,
2025-10-13,VRTL,TRAIN,2025-10-11/2025-10-17,70.2059,1,nofill,-1.0,,,,,,,,,,,
2025-10-13,WYFI,TRAIN,2025-10-11/2025-10-17,38.655,1,nofill,-1.0,,,,,,,,,,,
2025-10-14,AMSC,TRAIN,2025-10-11/2025-10-17,62.22,0,not_armed,,,,,,,,,,,,
2025-10-14,APPX,TRAIN,2025-10-11/2025-10-17,96.0,0,not_armed,,,,,,,,,,,,
2025-10-14,ARCX,TRAIN,2025-10-11/2025-10-17,24.4799,1,fill,-1.0,24.5,23.9,24.4799,713.46629563705,720.0,23.9,stop,0.6000000000000014,-1.0,0.1746333333333353,-1.1746333333333352
2025-10-14,ASTX,TRAIN,2025-10-11/2025-10-17,86.871,1,fill,2.0,87.0,85.26,86.871,626.8895959599,696.0,90.47999999999999,target,1.7399999999999949,2.0,0.3609747126436789,1.6390252873563211
2025-10-14,BE,TRAIN,2025-10-11/2025-10-17,115.21,0,not_armed,,,,,,,,,,,,
2025-10-14,CCJ,TRAIN,2025-10-11/2025-10-17,94.36,0,not_armed,,,,,,,,,,,,
2025-10-14,CEP,TRAIN,2025-10-11/2025-10-17,21.7,1,nofill,-1.0,,,,,,,,,,,
2025-10-14,CGNX,TRAIN,2025-10-11/2025-10-17,44.79,0,not_armed,,,,,,,,,,,,
2025-10-14,CLSX,TRAIN,2025-10-11/2025-10-17,88.62,1,nofill,2.0,,,,,,,,,,,
2025-10-14,CTEV,TRAIN,2025-10-11/2025-10-17,55.31,0,not_armed,,,,,,,,,,,,
2025-10-14,DOCN,TRAIN,2025-10-11/2025-10-17,40.8,0,not_armed,,,,,,,,,,,,
2025-10-14,FIGR,TRAIN,2025-10-11/2025-10-17,44.88,0,not_armed,,,,,,,,,,,,
2025-10-14,GEVX,TRAIN,2025-10-11/2025-10-17,34.3512,0,not_armed,,,,,,,,,,,,
2025-10-14,GLXU,TRAIN,2025-10-11/2025-10-17,47.5699,1,nofill,2.0,,,,,,,,,,,
2025-10-14,GLXY,TRAIN,2025-10-11/2025-10-17,41.315,0,not_armed,,,,,,,,,,,,
2025-10-14,GRAL,TRAIN,2025-10-11/2025-10-17,70.84,0,not_armed,,,,,,,,,,,,
2025-10-14,HTFL,TRAIN,2025-10-11/2025-10-17,35.26,0,not_armed,,,,,,,,,,,,
2025-10-14,HUT,TRAIN,2025-10-11/2025-10-17,49.13,0,not_armed,,,,,,,,,,,,
2025-10-14,IREN,TRAIN,2025-10-11/2025-10-17,67.79,1,fill,2.0,67.79,67.1,67.79,732.2603082974666,789.0,69.17000000000003,target,0.6900000000000119,2.0,0.03454202898551407,1.965457971014486
2025-10-14,JOBX,TRAIN,2025-10-11/2025-10-17,36.9866,1,fill,2.0,37.0,36.2,36.9866,713.4044925697167,751.0,38.599999999999994,target,0.7999999999999972,2.0,0.1471499999999998,1.85285
2025-10-14,LGIH,TRAIN,2025-10-11/2025-10-17,46.03,0,not_armed,,,,,,,,,,,,
2025-10-14,OKLL,TRAIN,2025-10-11/2025-10-17,140.59,1,fill,-1.0,140.62,137.42,140.59,640.4610974861333,648.0,137.42,stop,3.200000000000017,-1.0,0.07421375000000209,-1.0742137500000022
2025-10-14,OSCX,TRAIN,2025-10-11/2025-10-17,23.4677,1,fill,2.0,23.49,22.772,23.4677,594.3692588136834,623.0,24.926,target,0.718,2.0,0.020870752089133717,1.9791292479108662
2025-10-14,QBTX,TRAIN,2025-10-11/2025-10-17,411.41,0,not_armed,,,,,,,,,,,,
2025-10-14,RDTL,TRAIN,2025-10-11/2025-10-17,44.795,1,nofill,-1.0,,,,,,,,,,,
2025-10-14,SEZL,TRAIN,2025-10-11/2025-10-17,80.0,0,not_armed,,,,,,,,,,,,
2025-10-14,SMR,TRAIN,2025-10-11/2025-10-17,46.4,0,not_armed,,,,,,,,,,,,
2025-10-14,SMU,TRAIN,2025-10-11/2025-10-17,31.2782,0,not_armed,,,,,,,,,,,,
2025-10-14,SOUX,TRAIN,2025-10-11/2025-10-17,60.5,0,not_armed,,,,,,,,,,,,
2025-10-14,SPRB,TRAIN,2025-10-11/2025-10-17,182.97,0,not_armed,,,,,,,,,,,,
2025-10-14,STEM,TRAIN,2025-10-11/2025-10-17,24.64,1,fill,2.0,24.66,24.4,24.64,690.6555795830334,707.0,25.180000000000003,target,0.26000000000000156,2.0,0.7116769230769178,1.2883230769230822
2025-10-14,SUPX,TRAIN,2025-10-11/2025-10-17,67.85,0,not_armed,,,,,,,,,,,,
2025-10-14,TREE,TRAIN,2025-10-11/2025-10-17,57.97,0,not_armed,,,,,,,,,,,,
2025-10-15,APLX,TRAIN,2025-10-11/2025-10-17,161.89,0,not_armed,,,,,,,,,,,,
2025-10-15,BMA,TRAIN,2025-10-11/2025-10-17,54.6599,1,nofill,-1.084352497428276,,,,,,,,,,,
2025-10-16,APLX,TRAIN,2025-10-11/2025-10-17,178.0,1,nofill,-1.0942228739002957,,,,,,,,,,,
2025-10-16,ASTS,TRAIN,2025-10-11/2025-10-17,99.82,1,fill,-1.0,99.83,97.9119,99.82,590.7077600915667,597.0,97.9119,stop,1.9180999999999955,-1.0,0.031063229237261968,-1.031063229237262
2025-10-16,ASTX,TRAIN,2025-10-11/2025-10-17,101.7744,1,fill,-1.0,101.87,98.8,101.7744,590.6873788808167,597.0,98.8,stop,3.0700000000000074,-1.0,0.14650162866449698,-1.146501628664497
2025-10-16,JOBX,TRAIN,2025-10-11/2025-10-17,42.48,0,not_armed,,,,,,,,,,,,
2025-10-17,HIFS,TRAIN,2025-10-11/2025-10-17,276.0,0,not_armed,,,,,,,,,,,,
2025-10-17,INTW,TRAIN,2025-10-11/2025-10-17,49.2797,1,fill,-1.0,49.29,48.1,49.2797,613.5118366908167,633.0,48.1,stop,1.1899999999999977,-1.0,0.041697478991596,-1.041697478991596
2025-10-17,NKTR,TRAIN,2025-10-11/2025-10-17,57.61,1,nofill,2.0,,,,,,,,,,,
2025-10-17,SNDK,TRAIN,2025-10-11/2025-10-17,149.09,1,fill,-1.0,149.21,147.01,149.09,593.66522205315,601.0,147.01,stop,2.200000000000017,-1.0,0.2360918181818205,-1.2360918181818206
2025-10-17,TSLL,TRAIN,2025-10-11/2025-10-17,20.22,1,fill,-1.0,20.23,19.9501,20.22,620.4641567909167,631.0,19.9501,stop,0.27990000000000137,-1.0,0.049982207931409416,-1.0499822079314094
2025-10-17,TSLR,TRAIN,2025-10-11/2025-10-17,32.57,1,fill,-1.0,32.59,32.18,32.57,620.46037413635,631.0,32.18,stop,0.4100000000000037,-1.0,0.0400878048780609,-1.0400878048780609
