instrument_id,d0,d1,symbol
1074,2024-07-01,2025-01-01,AREC
1076,2024-07-01,2025-01-01,AREN
1077,2024-07-01,2025-01-01,ARES
19752,2024-10-16,2025-01-01,ARES-B
1080,2024-07-01,2025-01-01,ARGD
1082,2024-07-01,2025-01-01,ARGO-A
1083,2024-07-01,2025-01-01,ARGT
1087,2024-07-01,2025-01-01,ARGX
1088,2024-07-01,2025-01-01,ARHS
1089,2024-07-01,2025-01-01,ARI
1093,2024-07-01,2025-01-01,ARIS
18465,2024-07-01,2025-01-01,ARKA
18671,2024-07-01,2025-01-01,ARKB
18467,2024-07-01,2025-01-01,ARKC
18469,2024-07-01,2025-01-01,ARKD
1098,2024-07-01,2025-01-01,ARKF
1099,2024-07-01,2025-01-01,ARKG
1101,2024-07-01,2025-01-01,ARKK
1102,2024-07-01,2025-01-01,ARKO
1103,2024-07-01,2025-01-01,ARKOW
1104,2024-07-01,2025-01-01,ARKQ
1105,2024-07-01,2025-01-01,ARKR
1106,2024-07-01,2025-01-01,ARKW
1107,2024-07-01,2025-01-01,ARKX
18470,2024-07-01,2025-01-01,ARKY
18466,2024-07-01,2025-01-01,ARKZ
1108,2024-07-01,2025-01-01,ARL
1109,2024-07-01,2025-01-01,ARLO
1111,2024-07-01,2025-01-01,ARLP
18963,2024-07-01,2025-01-01,ARLU
18186,2024-07-01,2025-01-01,ARM
1113,2024-07-01,2025-01-01,ARMK
18184,2024-07-01,2025-01-01,ARMN
1115,2024-07-01,2025-01-01,ARMP
1121,2024-07-01,2025-01-01,AROC
1122,2024-07-01,2025-01-01,AROW
1123,2024-07-01,2025-01-01,ARP
18746,2024-07-01,2025-01-01,ARQ
1126,2024-07-01,2025-01-01,ARQQ
1127,2024-07-01,2025-01-01,ARQQW
1128,2024-07-01,2025-01-01,ARQT
1129,2024-07-01,2025-01-01,ARR
1134,2024-07-01,2025-01-01,ARR-C
1139,2024-07-01,2025-01-01,ARRY
1146,2024-07-01,2025-01-01,ARTL
1148,2024-07-01,2025-01-01,ARTNA
19325,2024-07-19,2025-01-01,ARTV
1149,2024-07-01,2025-01-01,ARTW
19416,2024-08-12,2025-01-01,ARTY
1153,2024-07-01,2025-01-01,ARVN
1154,2024-07-01,2025-01-01,ARVR
1155,2024-07-01,2025-01-01,ARW
1156,2024-07-01,2025-01-01,ARWR
1163,2024-07-01,2025-01-01,ARYD
18745,2024-07-01,2025-01-01,AS
1165,2024-07-01,2025-01-01,ASA
1166,2024-07-01,2025-01-01,ASAI
1168,2024-07-01,2025-01-01,ASAN
1176,2024-07-01,2025-01-01,ASB
1181,2024-07-01,2025-01-01,ASB-E
1182,2024-07-01,2025-01-01,ASB-F
1178,2024-07-01,2025-01-01,ASBA
1183,2024-07-01,2025-01-01,ASC
1188,2024-07-01,2025-01-01,ASCB
1189,2024-07-01,2025-01-01,ASCBR
1190,2024-07-01,2025-01-01,ASCBU
1191,2024-07-01,2025-01-01,ASCBW
1193,2024-07-01,2025-01-01,ASEA
1194,2024-07-01,2025-01-01,ASET
1196,2024-07-01,2025-01-01,ASG
1197,2024-07-01,2025-01-01,ASGI
1198,2024-07-01,2025-01-01,ASGN
1199,2024-07-01,2025-01-01,ASH
1200,2024-07-01,2025-01-01,ASHR
1201,2024-07-01,2025-01-01,ASHS
18238,2024-07-01,2025-01-01,ASIA
1203,2024-07-01,2025-01-01,ASIX
1204,2024-07-01,2025-01-01,ASLE
1206,2024-07-01,2025-01-01,ASLN
1207,2024-07-01,2025-01-01,ASM
1208,2024-07-01,2025-01-01,ASMB
19097,2024-07-01,2025-01-01,ASMF
1209,2024-07-01,2025-01-01,ASML
1211,2024-07-01,2025-01-01,ASND
1212,2024-07-01,2025-01-01,ASNS
1213,2024-07-01,2025-01-01,ASO
1218,2024-11-08,2025-01-01,ASPCU
1220,2024-07-01,2025-01-01,ASPI
1224,2024-07-01,2025-01-01,ASPN
1226,2024-07-01,2025-01-01,ASPS
1229,2024-07-01,2025-01-01,ASR
1230,2024-07-01,2025-01-01,ASRT
1231,2024-07-01,2025-01-01,ASRV
1233,2024-07-01,2025-01-01,ASST
1235,2024-07-01,2025-01-01,ASTC
1236,2024-07-01,2025-01-01,ASTE
18821,2024-07-01,2025-01-01,ASTH
1237,2024-07-01,2025-01-01,ASTI
1239,2024-07-01,2025-01-01,ASTL
1240,2024-07-01,2025-01-01,ASTLW
1241,2024-07-01,2025-01-01,ASTR
1243,2024-07-01,2025-01-01,ASTS
1244,2024-07-01,2025-01-01,ASTSW
1245,2024-07-01,2025-01-01,ASUR
1247,2024-07-01,2025-01-01,ASX
1248,2024-07-01,2025-01-01,ASXC
1249,2024-07-01,2025-01-01,ASYS
1262,2024-07-01,2025-01-01,ATAI
1270,2024-07-01,2025-01-01,ATAT
18785,2024-07-01,2025-01-01,ATCH
1274,2024-07-01,2025-01-01,ATCO-D
1277,2024-07-01,2025-01-01,ATCO-H
1279,2024-07-01,2025-01-01,ATCOL
1282,2024-07-01,2025-01-01,ATEC
1283,2024-07-01,2025-01-01,ATEK
1285,2024-07-01,2025-01-01,ATEK+
1284,2024-07-01,2025-01-01,ATEK=
1286,2024-07-01,2025-01-01,ATEN
1287,2024-07-01,2025-01-01,ATER
1288,2024-07-01,2025-01-01,ATEST
1289,2024-07-01,2025-01-01,ATEST.A
1290,2024-07-01,2025-01-01,ATEST.B
1291,2024-07-01,2025-01-01,ATEST.C
1292,2024-07-01,2025-01-01,ATEX
1293,2024-07-01,2025-01-01,ATFV
1294,2024-07-01,2025-01-01,ATGE
18400,2024-07-01,2025-01-01,ATGL
1297,2024-07-01,2025-01-01,ATH-A
1298,2024-07-01,2025-01-01,ATH-B
1299,2024-07-01,2025-01-01,ATH-C
1300,2024-07-01,2025-01-01,ATH-D
1302,2024-07-01,2025-01-01,ATH-E
1296,2024-07-01,2025-01-01,ATHA
1301,2024-07-01,2025-01-01,ATHE
1303,2024-07-01,2025-01-01,ATHM
18894,2024-07-01,2025-01-01,ATHS
1308,2024-07-01,2025-01-01,ATI
1309,2024-07-01,2025-01-01,ATIF
1310,2024-07-01,2025-01-01,ATIP
1314,2024-07-01,2025-01-01,ATKR
1315,2024-07-01,2025-01-01,ATLC
1316,2024-07-01,2025-01-01,ATLCL
1317,2024-07-01,2025-01-01,ATLCP
18743,2024-07-01,2025-01-01,ATLCZ
19996,2024-12-11,2025-01-01,ATLN
1318,2024-07-01,2025-01-01,ATLO
1319,2024-07-01,2025-01-01,ATLX
1320,2024-07-01,2025-01-01,ATMC
1321,2024-07-01,2025-01-01,ATMCR
1322,2024-07-01,2025-01-01,ATMCU
1323,2024-07-01,2025-01-01,ATMCW
1324,2024-07-01,2025-01-01,ATMP
1328,2024-07-01,2025-01-01,ATMU
1329,2024-07-01,2025-01-01,ATMV
1330,2024-07-01,2025-01-01,ATMVR
1331,2024-07-01,2025-01-01,ATMVU
1332,2024-07-01,2025-01-01,ATNF
1333,2024-07-01,2025-01-01,ATNFW
1334,2024-07-01,2025-01-01,ATNI
1335,2024-07-01,2025-01-01,ATNM
1337,2024-07-01,2025-01-01,ATO
1338,2024-07-01,2025-01-01,ATOM
1339,2024-07-01,2025-01-01,ATOS
18340,2024-07-01,2025-01-01,ATPC
1340,2024-07-01,2025-01-01,ATR
1341,2024-07-01,2025-01-01,ATRA
1342,2024-07-01,2025-01-01,ATRC
1343,2024-07-01,2025-01-01,ATRI
1344,2024-07-01,2025-01-01,ATRO
1346,2024-07-01,2025-01-01,ATS
1347,2024-07-01,2025-01-01,ATSG
1354,2024-07-01,2025-01-01,ATUS
1361,2024-07-01,2025-01-01,ATXG
1362,2024-07-01,2025-01-01,ATXI
1363,2024-07-01,2025-01-01,ATXS
19162,2024-07-01,2025-01-01,ATYR
1365,2024-07-01,2025-01-01,AU
1366,2024-07-01,2025-01-01,AUB
1367,2024-07-01,2025-01-01,AUB-A
1369,2024-07-01,2025-01-01,AUBN
1371,2024-07-01,2025-01-01,AUDC
19447,2024-08-19,2025-01-01,AUGM
19078,2024-07-01,2025-01-01,AUGP
1374,2024-07-01,2025-01-01,AUGT
19380,2024-08-01,2025-01-01,AUGU
1375,2024-07-01,2025-01-01,AUGW
1376,2024-07-01,2025-01-01,AUGX
1377,2024-07-01,2025-01-01,AUGZ
1378,2024-07-01,2025-01-01,AUID
1379,2024-07-01,2025-01-01,AULT
1380,2024-07-01,2025-01-01,AULT-D
18558,2024-07-01,2025-01-01,AUMI
1381,2024-07-01,2025-01-01,AUMN
18918,2024-07-01,2025-01-01,AUNA
1383,2024-07-01,2025-01-01,AUPH
1384,2024-07-01,2025-01-01,AUR
1385,2024-07-01,2025-01-01,AURA
1389,2024-07-01,2025-01-01,AUROW
1394,2024-07-01,2025-01-01,AUSF
1395,2024-07-01,2025-01-01,AUST
1396,2024-07-01,2025-01-01,AUTL
1398,2024-07-01,2025-01-01,AUUD
1399,2024-07-01,2025-01-01,AUUDW
1403,2024-07-01,2025-01-01,AVA
1407,2024-07-01,2025-01-01,AVAH
1408,2024-07-01,2025-01-01,AVAL
1412,2024-07-01,2025-01-01,AVAV
1413,2024-07-01,2025-01-01,AVB
18723,2024-07-01,2025-01-01,AVBP
1417,2024-07-01,2025-01-01,AVD
1418,2024-07-01,2025-01-01,AVDE
1420,2024-07-01,2025-01-01,AVDL
1422,2024-07-01,2025-01-01,AVDS
1423,2024-07-01,2025-01-01,AVDV
1424,2024-07-01,2025-01-01,AVDX
18452,2024-07-01,2025-01-01,AVEE
1425,2024-07-01,2025-01-01,AVEM
1427,2024-07-01,2025-01-01,AVES
1428,2024-07-01,2025-01-01,AVGE
1429,2024-07-01,2025-01-01,AVGO
1431,2024-07-01,2025-01-01,AVGR
1432,2024-07-01,2025-01-01,AVGV
19457,2024-08-22,2025-01-01,AVGX
1438,2024-07-01,2025-01-01,AVIE
1439,2024-07-01,2025-01-01,AVIG
1440,2024-07-01,2025-01-01,AVIR
1441,2024-07-01,2025-01-01,AVIV
1442,2024-07-01,2025-01-01,AVK
19612,2024-09-23,2025-01-01,AVK^
19605,2024-09-19,2025-01-01,AVK^#
19729,2024-10-10,2025-01-01,AVL
18267,2024-07-01,2025-01-01,AVLC
1444,2024-07-01,2025-01-01,AVLV
1445,2024-07-01,2025-01-01,AVMA
18454,2024-07-01,2025-01-01,AVMC
1446,2024-07-01,2025-01-01,AVMU
18455,2024-07-01,2025-01-01,AVMV
1447,2024-07-01,2025-01-01,AVNM
1448,2024-07-01,2025-01-01,AVNS
1449,2024-07-01,2025-01-01,AVNT
1450,2024-07-01,2025-01-01,AVNV
1451,2024-07-01,2025-01-01,AVNW
1452,2024-07-01,2025-01-01,AVO
1454,2024-07-01,2025-01-01,AVPT
1455,2024-07-01,2025-01-01,AVPTW
20015,2024-12-13,2025-01-01,AVR
1456,2024-07-01,2025-01-01,AVRE
19730,2024-10-10,2025-01-01,AVS
1458,2024-07-01,2025-01-01,AVSC
1459,2024-07-01,2025-01-01,AVSD
1460,2024-07-01,2025-01-01,AVSE
1461,2024-07-01,2025-01-01,AVSF
1462,2024-07-01,2025-01-01,AVSU
1463,2024-07-01,2025-01-01,AVT
1465,2024-07-01,2025-01-01,AVTE
1466,2024-07-01,2025-01-01,AVTR
1468,2024-07-01,2025-01-01,AVTX
1469,2024-07-01,2025-01-01,AVUS
1470,2024-07-01,2025-01-01,AVUV
18907,2024-07-01,2025-01-01,AVXC
1472,2024-07-01,2025-01-01,AVXL
1474,2024-07-01,2025-01-01,AVY
1476,2024-07-01,2025-01-01,AWAY
1477,2024-07-01,2025-01-01,AWEG
1478,2024-07-01,2025-01-01,AWF
1479,2024-07-01,2025-01-01,AWH
1480,2024-07-01,2025-01-01,AWI
1483,2024-07-01,2025-01-01,AWK
1484,2024-07-01,2025-01-01,AWP
1485,2024-07-01,2025-01-01,AWR
1486,2024-07-01,2025-01-01,AWRE
1489,2024-07-01,2025-01-01,AWX
1491,2024-07-01,2025-01-01,AX
1497,2024-07-01,2025-01-01,AXDX
1499,2024-07-01,2025-01-01,AXGN
18792,2024-07-01,2025-01-01,AXIL
1506,2024-07-01,2025-01-01,AXL
1508,2024-07-01,2025-01-01,AXNX
1510,2024-07-01,2025-01-01,AXON
1511,2024-07-01,2025-01-01,AXP
1512,2024-07-01,2025-01-01,AXR
1513,2024-07-01,2025-01-01,AXS
1516,2024-07-01,2025-01-01,AXS-E
1517,2024-07-01,2025-01-01,AXSM
1518,2024-07-01,2025-01-01,AXTA
1519,2024-07-01,2025-01-01,AXTI
1521,2024-07-01,2025-01-01,AY
1522,2024-07-01,2025-01-01,AYI
1525,2024-07-01,2025-01-01,AYRO
1526,2024-07-01,2025-01-01,AYTU
1529,2024-07-01,2025-01-01,AZ
1538,2024-07-01,2025-01-01,AZEK
19466,2024-08-28,2025-01-01,AZI
1539,2024-07-01,2025-01-01,AZN
19713,2024-10-07,2025-01-01,AZNH
1540,2024-07-01,2025-01-01,AZO
1541,2024-07-01,2025-01-01,AZPN
1544,2024-07-01,2025-01-01,AZTA
1545,2024-07-01,2025-01-01,AZTD
1546,2024-07-01,2025-01-01,AZTR
1547,2024-07-01,2025-01-01,AZUL
1549,2024-07-01,2025-01-01,AZZ
1550,2024-07-01,2025-01-01,B
1551,2024-07-01,2025-01-01,BA
19839,2024-11-06,2025-01-01,BA-A
1552,2024-07-01,2025-01-01,BAB
1553,2024-07-01,2025-01-01,BABA
19407,2024-08-08,2025-01-01,BABO
1554,2024-07-01,2025-01-01,BABX
1556,2024-07-01,2025-01-01,BAC
1562,2024-07-01,2025-01-01,BAC-B
1567,2024-07-01,2025-01-01,BAC-E
1571,2024-07-01,2025-01-01,BAC-K
1572,2024-07-01,2025-01-01,BAC-L
1573,2024-07-01,2025-01-01,BAC-M
1574,2024-07-01,2025-01-01,BAC-N
1575,2024-07-01,2025-01-01,BAC-O
1576,2024-07-01,2025-01-01,BAC-P
1577,2024-07-01,2025-01-01,BAC-Q
1578,2024-07-01,2025-01-01,BAC-S
1557,2024-07-01,2025-01-01,BACA
1570,2024-07-01,2025-01-01,BACK
19935,2024-12-02,2025-01-01,BACQ
19936,2024-12-02,2025-01-01,BACQR
19829,2024-11-01,2025-01-01,BACQU
1584,2024-07-01,2025-01-01,BAER
1585,2024-07-01,2025-01-01,BAERW
19883,2024-11-18,2025-01-01,BAFE
1587,2024-07-01,2025-01-01,BAFN
1588,2024-07-01,2025-01-01,BAH
19773,2024-10-22,2025-01-01,BAI
1589,2024-07-01,2025-01-01,BAK
18268,2024-07-01,2025-01-01,BALI
1592,2024-07-01,2025-01-01,BALL
1593,2024-07-01,2025-01-01,BALT
1594,2024-07-01,2025-01-01,BALY
19890,2024-11-20,2025-01-01,BALY.T
1595,2024-07-01,2025-01-01,BAM
18269,2024-07-01,2025-01-01,BAMA
18251,2024-07-01,2025-01-01,BAMB
18270,2024-07-01,2025-01-01,BAMD
18252,2024-07-01,2025-01-01,BAMG
18271,2024-07-01,2025-01-01,BAMO
18253,2024-07-01,2025-01-01,BAMU
18254,2024-07-01,2025-01-01,BAMV
18272,2024-07-01,2025-01-01,BAMY
1600,2024-07-01,2025-01-01,BANC
18528,2024-07-01,2025-01-01,BANC-F
1605,2024-07-01,2025-01-01,BAND
1606,2024-07-01,2025-01-01,BANF
1607,2024-07-01,2025-01-01,BANFP
1608,2024-07-01,2025-01-01,BANL
1609,2024-07-01,2025-01-01,BANR
1610,2024-07-01,2025-01-01,BANX
1611,2024-07-01,2025-01-01,BAOS
1612,2024-07-01,2025-01-01,BAP
1613,2024-07-01,2025-01-01,BAPR
1614,2024-07-01,2025-01-01,BAR
1615,2024-07-01,2025-01-01,BARK
1616,2024-07-01,2025-01-01,BARK+
1618,2024-07-01,2025-01-01,BASE
1620,2024-07-01,2025-01-01,BATL
1621,2024-07-01,2025-01-01,BATRA
1622,2024-07-01,2025-01-01,BATRK
1623,2024-07-01,2025-01-01,BATT
1624,2024-07-01,2025-01-01,BAUG
1625,2024-07-01,2025-01-01,BAX
18627,2024-07-01,2025-01-01,BAYA
18626,2024-07-01,2025-01-01,BAYAR
18578,2024-07-01,2025-01-01,BAYAU
1626,2024-07-01,2025-01-01,BB
1627,2024-07-01,2025-01-01,BBAG
1628,2024-07-01,2025-01-01,BBAI
1629,2024-07-01,2025-01-01,BBAI+
1630,2024-07-01,2025-01-01,BBAR
1631,2024-07-01,2025-01-01,BBAX
18713,2024-07-01,2025-01-01,BBBI
18714,2024-07-01,2025-01-01,BBBL
18710,2024-07-01,2025-01-01,BBBS
1633,2024-07-01,2025-01-01,BBC
1634,2024-07-01,2025-01-01,BBCA
1635,2024-07-01,2025-01-01,BBCB
1636,2024-07-01,2025-01-01,BBCP
1638,2024-07-01,2025-01-01,BBD
1639,2024-07-01,2025-01-01,BBDC
1640,2024-07-01,2025-01-01,BBDO
1641,2024-07-01,2025-01-01,BBEM
1642,2024-07-01,2025-01-01,BBEU
1644,2024-07-01,2025-01-01,BBGI
1645,2024-07-01,2025-01-01,BBH
1646,2024-07-01,2025-01-01,BBHY
1648,2024-07-01,2025-01-01,BBIB
1651,2024-07-01,2025-01-01,BBIN
1652,2024-07-01,2025-01-01,BBIO
1653,2024-07-01,2025-01-01,BBIP
1654,2024-07-01,2025-01-01,BBJP
1657,2024-07-01,2025-01-01,BBLB
1658,2024-07-01,2025-01-01,BBLG
1659,2024-07-01,2025-01-01,BBLGW
1662,2024-07-01,2025-01-01,BBLU
1663,2024-07-01,2025-01-01,BBMC
1664,2024-07-01,2025-01-01,BBN
1666,2024-07-01,2025-01-01,BBP
1669,2024-07-01,2025-01-01,BBRE
1671,2024-07-01,2025-01-01,BBSA
1672,2024-07-01,2025-01-01,BBSB
1673,2024-07-01,2025-01-01,BBSC
1674,2024-07-01,2025-01-01,BBSI
1683,2024-07-01,2025-01-01,BBU
1685,2024-07-01,2025-01-01,BBUC
1687,2024-07-01,2025-01-01,BBUS
1688,2024-07-01,2025-01-01,BBVA
1689,2024-07-01,2025-01-01,BBW
1690,2024-07-01,2025-01-01,BBWI
1693,2024-07-01,2025-01-01,BBY
1694,2024-07-01,2025-01-01,BC
1695,2024-07-01,2025-01-01,BC-A
1704,2024-07-01,2025-01-01,BC-B
1707,2024-07-01,2025-01-01,BC-C
1696,2024-07-01,2025-01-01,BCAB
1701,2024-07-01,2025-01-01,BCAL
1702,2024-07-01,2025-01-01,BCAN
1703,2024-07-01,2025-01-01,BCAT
19553,2024-09-13,2025-01-01,BCAX
1705,2024-07-01,2025-01-01,BCBP
1706,2024-07-01,2025-01-01,BCC
1708,2024-07-01,2025-01-01,BCD
1709,2024-07-01,2025-01-01,BCDA
1710,2024-07-01,2025-01-01,BCDAW
1711,2024-07-01,2025-01-01,BCDF
1712,2024-07-01,2025-01-01,BCE
18936,2024-07-01,2025-01-01,BCG
18937,2024-07-01,2025-01-01,BCGWW
1715,2024-07-01,2025-01-01,BCH
1716,2024-07-01,2025-01-01,BCHP
1717,2024-07-01,2025-01-01,BCI
18916,2024-07-01,2025-01-01,BCIL
1718,2024-07-01,2025-01-01,BCIM
1719,2024-07-01,2025-01-01,BCLI
1721,2024-07-01,2025-01-01,BCML
1723,2024-07-01,2025-01-01,BCO
1726,2024-07-01,2025-01-01,BCOV
1727,2024-07-01,2025-01-01,BCOW
1728,2024-07-01,2025-01-01,BCPC
1730,2024-07-01,2025-01-01,BCRX
1731,2024-07-01,2025-01-01,BCS
1732,2024-07-01,2025-01-01,BCSA
1733,2024-07-01,2025-01-01,BCSAU
1734,2024-07-01,2025-01-01,BCSAW
1737,2024-07-01,2025-01-01,BCSF
1742,2024-07-01,2025-01-01,BCTX
1743,2024-07-01,2025-01-01,BCTXW
18604,2024-07-01,2025-01-01,BCUS
1744,2024-07-01,2025-01-01,BCV
1745,2024-07-01,2025-01-01,BCV-A
1746,2024-07-01,2025-01-01,BCX
1747,2024-07-01,2025-01-01,BCYC
1751,2024-07-01,2025-01-01,BDC
1755,2024-07-01,2025-01-01,BDCX
1757,2024-07-01,2025-01-01,BDCZ
1759,2024-07-01,2025-01-01,BDEC
1761,2024-07-01,2025-01-01,BDGS
19372,2024-07-31,2025-01-01,BDIV
1762,2024-07-01,2025-01-01,BDJ
1763,2024-07-01,2025-01-01,BDL
19694,2024-10-02,2025-01-01,BDMD
19695,2024-10-02,2025-01-01,BDMDW
1764,2024-07-01,2025-01-01,BDN
1766,2024-07-01,2025-01-01,BDRX
1767,2024-07-01,2025-01-01,BDRY
1769,2024-07-01,2025-01-01,BDSX
1770,2024-07-01,2025-01-01,BDTX
1771,2024-07-01,2025-01-01,BDVG
1772,2024-07-01,2025-01-01,BDX
1776,2024-07-01,2025-01-01,BE
20026,2024-12-16,2025-01-01,BEAG
20025,2024-12-16,2025-01-01,BEAGR
19791,2024-10-24,2025-01-01,BEAGU
1777,2024-07-01,2025-01-01,BEAM
1778,2024-07-01,2025-01-01,BEAT
1779,2024-07-01,2025-01-01,BEATW
1780,2024-07-01,2025-01-01,BECN
1781,2024-07-01,2025-01-01,BECO
1782,2024-07-01,2025-01-01,BEDU
1783,2024-07-01,2025-01-01,BEDZ
1784,2024-07-01,2025-01-01,BEEM
18133,2024-07-01,2025-01-01,BEEP
20036,2024-12-16,2025-01-01,BEEX
18445,2024-07-01,2025-01-01,BEEZ
1788,2024-07-01,2025-01-01,BEKE
1790,2024-07-01,2025-01-01,BELFA
1791,2024-07-01,2025-01-01,BELFB
19202,2024-07-01,2025-01-01,BELT
1792,2024-07-01,2025-01-01,BEMB
1794,2024-07-01,2025-01-01,BEN
1799,2024-07-01,2025-01-01,BENF
1800,2024-07-01,2025-01-01,BENFW
1801,2024-07-01,2025-01-01,BEP
1803,2024-07-01,2025-01-01,BEP-A
1804,2024-07-01,2025-01-01,BEPC
1806,2024-07-01,2025-01-01,BEPH
1807,2024-07-01,2025-01-01,BEPI
18945,2024-07-01,2025-01-01,BEPJ
1809,2024-07-01,2025-01-01,BERY
1810,2024-07-01,2025-01-01,BERZ
1811,2024-07-01,2025-01-01,BEST
18296,2024-07-01,2025-01-01,BETE
18297,2024-07-01,2025-01-01,BETH
18115,2024-07-01,2025-01-01,BETR
18116,2024-07-01,2025-01-01,BETRW
1812,2024-07-01,2025-01-01,BETZ
1813,2024-07-01,2025-01-01,BF.A
1818,2024-07-01,2025-01-01,BF.B
1814,2024-07-01,2025-01-01,BFAC
1816,2024-07-01,2025-01-01,BFAC+
1815,2024-07-01,2025-01-01,BFAC=
1817,2024-07-01,2025-01-01,BFAM
1819,2024-07-01,2025-01-01,BFC
1820,2024-07-01,2025-01-01,BFEB
1821,2024-07-01,2025-01-01,BFH
1822,2024-07-01,2025-01-01,BFI
1823,2024-07-01,2025-01-01,BFIIW
1824,2024-07-01,2025-01-01,BFIN
1826,2024-07-01,2025-01-01,BFIX
1827,2024-07-01,2025-01-01,BFK
1829,2024-07-01,2025-01-01,BFLY
1830,2024-07-01,2025-01-01,BFLY+
1832,2024-07-01,2025-01-01,BFOR
1835,2024-07-01,2025-01-01,BFRG
1836,2024-07-01,2025-01-01,BFRGW
1837,2024-07-01,2025-01-01,BFRI
1838,2024-07-01,2025-01-01,BFRIW
1839,2024-07-01,2025-01-01,BFS
1842,2024-07-01,2025-01-01,BFS-D
1843,2024-07-01,2025-01-01,BFS-E
1844,2024-07-01,2025-01-01,BFST
1851,2024-07-01,2025-01-01,BFZ
1852,2024-07-01,2025-01-01,BG
1853,2024-07-01,2025-01-01,BGB
1854,2024-07-01,2025-01-01,BGC
20005,2024-12-12,2025-01-01,BGDV
1859,2024-07-01,2025-01-01,BGFV
1861,2024-07-01,2025-01-01,BGH
1862,2024-07-01,2025-01-01,BGI
18197,2024-07-01,2025-01-01,BGIG
1864,2024-07-01,2025-01-01,BGLC
1865,2024-07-01,2025-01-01,BGLD
19415,2024-08-12,2025-01-01,BGM
1866,2024-07-01,2025-01-01,BGNE
1867,2024-07-01,2025-01-01,BGR
1868,2024-07-01,2025-01-01,BGRN
19163,2024-07-01,2025-01-01,BGRO
1871,2024-07-01,2025-01-01,BGS
1872,2024-07-01,2025-01-01,BGSF
1876,2024-07-01,2025-01-01,BGT
1877,2024-07-01,2025-01-01,BGX
1878,2024-07-01,2025-01-01,BGXX
1879,2024-07-01,2025-01-01,BGY
1880,2024-07-01,2025-01-01,BH
1881,2024-07-01,2025-01-01,BH.A
1882,2024-07-01,2025-01-01,BHAC
1884,2024-07-01,2025-01-01,BHACU
1885,2024-07-01,2025-01-01,BHACW
1886,2024-07-01,2025-01-01,BHAT
1887,2024-07-01,2025-01-01,BHB
1889,2024-07-01,2025-01-01,BHC
1890,2024-07-01,2025-01-01,BHE
1891,2024-07-01,2025-01-01,BHF
1892,2024-07-01,2025-01-01,BHFAL
1893,2024-07-01,2025-01-01,BHFAM
1894,2024-07-01,2025-01-01,BHFAN
1895,2024-07-01,2025-01-01,BHFAO
1896,2024-07-01,2025-01-01,BHFAP
1899,2024-07-01,2025-01-01,BHIL
1901,2024-07-01,2025-01-01,BHK
1902,2024-07-01,2025-01-01,BHLB
1903,2024-07-01,2025-01-01,BHM
1905,2024-07-01,2025-01-01,BHP
1906,2024-07-01,2025-01-01,BHR
1908,2024-07-01,2025-01-01,BHR-B
1909,2024-07-01,2025-01-01,BHR-D
1907,2024-07-01,2025-01-01,BHRB
19858,2024-11-12,2025-01-01,BHST
1914,2024-07-01,2025-01-01,BHV
1915,2024-07-01,2025-01-01,BHVN
18394,2024-07-01,2025-01-01,BHYB
1917,2024-07-01,2025-01-01,BIAF
1918,2024-07-01,2025-01-01,BIAFW
1919,2024-07-01,2025-01-01,BIB
1920,2024-07-01,2025-01-01,BIBL
19880,2024-11-18,2025-01-01,BIDD
1924,2024-07-01,2025-01-01,BIDU
1926,2024-07-01,2025-01-01,BIG
1928,2024-07-01,2025-01-01,BIGC
1930,2024-11-21,2025-01-01,BIGY
1931,2024-07-01,2025-01-01,BIGZ
1932,2024-07-01,2025-01-01,BIIB
1934,2024-07-01,2025-01-01,BIL
18511,2024-07-01,2025-01-01,BILD
1935,2024-07-01,2025-01-01,BILI
1936,2024-07-01,2025-01-01,BILL
1937,2024-07-01,2025-01-01,BILS
1938,2024-07-01,2025-01-01,BILZ
1939,2024-07-01,2025-01-01,BIMI
1940,2024-07-01,2025-01-01,BINC
18324,2024-07-01,2025-01-01,BINV
1941,2024-07-01,2025-01-01,BIO
1942,2024-07-01,2025-01-01,BIO.B
19650,2024-09-26,2025-01-01,BIOA
1945,2024-07-01,2025-01-01,BIOR
1952,2024-07-01,2025-01-01,BIOX
1954,2024-07-01,2025-01-01,BIP
1956,2024-07-01,2025-01-01,BIP-A
1957,2024-07-01,2025-01-01,BIP-B
1958,2024-07-01,2025-01-01,BIPC
1960,2024-07-01,2025-01-01,BIPH
1961,2024-07-01,2025-01-01,BIPI
19166,2024-07-01,2025-01-01,BIPJ
1963,2024-07-01,2025-01-01,BIRD
18339,2024-07-01,2025-01-01,BIRK
1964,2024-07-01,2025-01-01,BIS
1965,2024-07-01,2025-01-01,BIT
18668,2024-07-01,2025-01-01,BITB
1967,2024-07-01,2025-01-01,BITC
1971,2024-07-01,2025-01-01,BITF
1972,2024-07-01,2025-01-01,BITI
1973,2024-07-01,2025-01-01,BITO
1974,2024-07-01,2025-01-01,BITQ
1975,2024-07-01,2025-01-01,BITS
18971,2024-07-01,2025-01-01,BITU
1976,2024-07-01,2025-01-01,BITX
1977,2024-07-01,2025-01-01,BIV
1978,2024-07-01,2025-01-01,BIVI
1979,2024-07-01,2025-01-01,BIZD
1980,2024-07-01,2025-01-01,BJ
1981,2024-07-01,2025-01-01,BJAN
1982,2024-07-01,2025-01-01,BJDX
1984,2024-07-01,2025-01-01,BJK
1986,2024-07-01,2025-01-01,BJRI
