symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill
PIII,2026-03-10,10:44:00,3.37,3.22,3.71,1002,10:45:00,3.21,stop,-160.96,-4.76,6,0.1510,0.3355,2.50,151.28,6.14,8.11,3,5309,3927,0.1850,3.19,3.35,3.30,3.46,3.30,3.38,3794,2.94,4.14,2.92,3.64,891286,41.78,33402,26.68,,1406662,74,4,2.40,1.91,False,0.11,2,6.14,2.84,1.70,1.00,0.30,-0.30,0.00,0.30,0.20,1.700,1.688,0.20,0.00,25.00,0.966,1.688
TENX,2026-03-10,09:38:00,13.89,13.27,15.27,436,09:39:00,13.23,stop,-288.50,-4.76,4,0.6219,1.3820,2.50,271.15,14.75,43.22,2,40435,35216,1.7700,13.01,13.82,13.53,13.82,13.45,13.58,79972,12.00,14.60,12.00,14.51,2131369,21.67,207852,10.25,,10613977,8,1,6.28,8.98,False,0.11,3,14.75,5.30,1.50,1.80,0.00,0.00,0.00,0.30,0.00,1.500,1.688,0.20,0.00,22.64,2.271,1.688
XGN,2026-03-10,10:06:00,3.33,3.19,3.59,3426,10:08:00,3.18,stop,-517.69,-4.54,6,0.1415,0.2625,2.50,484.95,10.14,21.67,3,32841,643,0.3000,3.19,3.29,3.31,3.31,3.22,3.30,6467,3.40,3.79,2.91,3.25,926099,30.14,325117,2.85,,16227642,36,2,6.08,0.59,False,0.11,3,10.14,7.11,2.00,2.00,0.00,0.00,0.30,0.30,0.20,2.000,1.688,0.20,0.00,17.87,10.063,1.688
VRCA,2026-03-11,09:47:00,6.12,5.85,6.73,1992,15:46:00,6.15,force_close,58.86,0.48,120,0.2740,0.6090,2.50,545.91,7.92,-80.00,4,3475,1101,0.4000,5.77,6.09,6.07,6.14,6.00,6.00,3626,5.05,6.51,5.05,6.26,222061,28.88,136751,1.62,,6777375,17,1,8.65,-15.55,False,0.09,2,7.92,7.90,3.00,1.80,0.30,-0.30,0.30,0.30,0.20,3.000,1.623,0.20,0.00,22.77,3.293,1.623
CIFU,2026-03-13,09:45:00,17.34,16.78,18.41,585,10:08:00,16.73,stop,-357.44,-3.52,18,0.5607,1.0735,2.50,327.99,3.94,-25.49,4,14676,3067,0.6300,16.79,17.21,17.25,17.25,17.06,17.06,10401,15.25,17.50,14.97,15.26,261179,16.90,289154,0.90,,266745,15,1,5.21,4.96,False,0.12,2,3.94,5.51,1.40,2.00,0.00,-0.30,0.30,0.00,0.20,1.400,1.048,0.20,0.00,18.44,3.392,1.048
EDHL,2026-03-13,10:13:00,3.64,3.51,3.84,4500,11:11:00,3.82,trail_stop,820.37,5.01,56,0.1281,0.2000,2.50,576.45,8.78,24.15,2,4107,3268,0.2899,3.52,3.59,3.62,3.62,3.60,3.60,705,3.76,4.37,3.25,4.24,4909873,34.46,210545,23.32,,541248,43,1,3.31,8.67,False,0.12,2,8.78,4.68,2.00,2.00,0.30,0.30,0.00,0.00,0.20,2.000,1.048,0.20,0.00,18.15,0.216,1.048
HBIO,2026-03-16,09:48:00,4.90,4.79,5.04,5224,10:19:00,5.11,trail_stop,1098.14,4.29,29,0.1194,0.1395,2.50,623.75,3.75,34.55,2,2427,670,0.1757,4.79,4.84,4.88,4.92,4.84,4.92,4403,4.45,5.25,4.45,5.01,185877,17.96,362067,0.51,,3502104,18,1,2.74,839.81,False,-0.01,2,3.75,3.12,1.80,1.80,0.00,0.30,0.30,0.00,0.00,1.800,1.176,0.20,0.00,930.62,6.572,1.176
OKLS,2026-03-17,09:57:00,15.08,14.59,15.86,1161,12:18:00,16.06,trail_stop,1129.88,6.45,130,0.4940,0.7750,2.50,573.59,6.22,29.89,5,14099,5212,0.8700,14.60,14.90,15.01,15.01,14.97,14.97,12591,13.50,16.60,13.03,15.93,1224407,27.40,578308,2.12,,3970040,27,1,4.65,-17.83,False,0.04,3,6.22,5.75,2.00,2.00,0.30,0.00,0.30,0.00,0.20,2.000,1.090,0.20,0.00,15.20,2.416,1.090
SLNG,2026-03-20,10:12:00,4.38,4.26,4.53,2877,10:16:00,4.55,trail_stop,480.68,3.81,6,0.1246,0.1500,2.50,358.51,7.50,-6.75,3,2238,1167,0.2964,4.27,4.32,4.36,4.42,4.30,4.40,4495,3.83,4.75,3.83,4.44,437363,24.02,47990,9.11,,3315349,42,1,5.43,1.59,False,-0.11,3,7.50,6.52,2.30,2.00,0.30,0.30,0.30,0.00,0.20,2.300,1.063,0.20,0.00,15.78,3.853,1.063
CIFG,2026-03-23,10:02:00,7.37,7.14,7.62,3600,10:50:00,7.12,stop,-893.05,-3.37,25,0.2266,0.2500,2.50,815.94,4.26,-20.69,2,1992,724,0.2900,7.15,7.24,7.33,7.33,7.33,7.33,575,6.51,7.50,6.51,7.02,119660,15.19,112486,1.06,,160910,32,1,5.85,4.57,False,,3,4.26,7.38,2.00,2.00,0.00,0.00,0.30,0.30,0.20,2.000,1.446,0.20,0.00,16.20,0.794,1.446
SUPX,2026-03-23,10:29:00,9.94,9.63,10.58,987,15:37:00,9.61,stop,-329.02,-3.35,208,0.3044,0.6375,2.50,300.49,5.78,43.52,4,3446,3376,0.5400,9.64,9.89,9.66,9.89,9.66,9.89,2052,8.02,10.31,8.02,9.44,417475,28.62,326361,1.28,,24774922,59,1,3.89,-5.98,False,,3,5.78,4.37,2.80,1.00,0.30,0.00,0.00,0.30,0.00,2.800,1.446,0.20,0.00,27.06,0.608,1.446
EUDA,2026-03-24,11:17:00,8.22,7.78,9.03,831,13:09:00,9.25,trail_stop,852.92,12.48,22,0.4449,0.8100,2.50,369.71,5.22,37.90,4,888,736,0.3799,7.52,8.10,8.18,8.24,8.04,8.24,315,7.01,9.72,7.01,9.13,40161,38.66,182448,0.22,,1185700,107,1,7.01,-1.27,False,,3,5.22,7.93,1.50,2.00,0.30,-0.30,0.00,0.30,0.00,1.500,1.458,0.20,0.00,15.55,0.428,1.458
FLYT,2026-03-25,10:25:00,15.32,15.04,15.83,1141,10:29:00,14.99,stop,-372.25,-2.13,10,0.2811,0.5122,2.50,320.76,7.97,10.72,3,3844,724,1.1199,15.05,15.24,15.11,15.52,15.11,15.52,7312,11.65,15.67,11.65,15.02,305760,34.51,111643,2.74,,400010,55,8,12.46,5.91,False,,3,7.97,12.03,2.60,1.00,0.30,0.30,0.30,0.30,0.20,2.600,1.428,0.20,0.00,38.55,10.104,1.428
MKDW,2026-03-25,09:59:00,3.66,3.52,3.96,3000,10:01:00,3.75,trail_stop,277.55,2.53,8,0.1381,0.2997,2.50,414.30,9.06,26.67,2,7849,1487,0.3000,3.53,3.64,3.59,3.75,3.59,3.69,5478,3.27,5.53,3.25,5.23,2291741,70.15,259931,8.82,,635682,29,1,7.41,6.51,False,,2,9.06,6.54,2.00,2.00,0.00,0.00,0.30,0.30,0.20,2.000,1.428,0.20,0.00,17.26,3.684,1.428
QNTM,2026-03-25,10:22:00,4.87,4.74,5.02,5130,10:28:00,4.73,stop,-758.04,-3.03,7,0.1335,0.1500,2.50,685.09,5.69,30.77,2,6544,5309,0.2600,4.75,4.80,4.85,4.85,4.81,4.81,1970,4.77,5.65,4.21,4.35,1172667,34.20,487803,2.40,,4129985,52,1,-4.03,0.63,False,,3,5.69,-2.55,1.90,1.80,0.30,0.30,0.00,0.30,0.00,1.900,1.428,0.00,0.00,34.20,0.371,1.428
MKDW,2026-03-26,09:51:00,6.13,5.86,6.73,1354,10:11:00,6.66,trail_stop,720.02,8.68,25,0.2691,0.5965,2.50,364.35,17.99,24.72,3,12404,4771,0.9299,5.87,6.10,6.06,6.15,6.06,6.13,2806,5.25,7.80,5.00,7.80,1090072,56.00,370905,2.94,,635682,21,2,5.43,0.38,False,,2,17.99,5.67,2.00,1.80,0.00,0.30,0.30,0.00,0.20,2.000,1.148,0.20,0.00,34.17,0.588,1.148
VATE,2026-03-30,09:46:00,5.31,5.16,5.60,969,12:18:00,5.39,trail_stop,78.48,1.53,56,0.1464,0.2967,2.50,141.86,7.06,45.95,2,10658,1002,0.3515,5.17,5.28,5.28,5.28,5.28,5.28,219,4.82,5.58,4.82,5.50,140000,15.77,16195,8.64,,4334647,16,1,3.38,5.01,False,,2,7.06,3.87,2.10,2.00,0.30,0.00,0.30,0.30,0.00,2.100,1.360,0.20,0.00,15.47,0.219,1.360
FLYT,2026-03-31,10:37:00,13.46,12.84,14.71,306,15:47:00,15.00,force_close,473.18,11.49,97,0.6169,1.2500,2.50,188.79,6.68,7.32,5,1037,1005,0.8079,12.85,13.34,13.39,13.39,13.39,13.39,125,11.49,15.25,11.49,15.19,154527,32.72,141476,1.09,,400010,67,3,9.63,6.69,False,,2,6.68,10.20,1.70,1.00,0.30,-0.30,0.00,0.30,0.20,1.700,1.609,0.20,0.00,23.86,0.124,1.609
GLND,2026-04-01,09:47:00,8.22,8.02,8.62,2922,10:32:00,7.99,stop,-657.22,-2.74,46,0.2009,0.4000,2.50,586.96,6.79,29.81,2,7445,3068,0.5200,8.03,8.18,8.11,8.30,8.09,8.30,5163,8.70,8.99,7.35,8.43,1321044,22.31,1453348,0.91,,20969173,17,1,3.59,-0.57,False,,3,6.79,4.01,2.60,2.00,0.30,0.30,0.30,0.30,0.20,2.600,1.799,0.20,0.00,18.37,1.683,1.799
MRLN,2026-04-01,10:13:00,7.34,7.07,7.91,625,12:16:00,7.46,trail_stop,77.84,1.70,114,0.2665,0.5750,2.50,166.56,4.73,36.92,3,26030,4469,0.3250,7.08,7.30,7.18,7.32,7.18,7.32,6521,7.85,8.43,6.88,7.67,1602801,22.57,935991,1.71,,3069400,43,2,-3.19,6.80,False,,3,4.73,-2.60,1.60,1.00,0.30,-0.30,0.30,0.30,0.00,1.600,1.799,0.00,0.00,22.57,1.459,1.799
CRMX,2026-04-02,10:06:00,14.38,13.93,15.16,1201,10:15:00,14.58,trail_stop,243.82,1.41,11,0.4515,0.7750,2.50,542.31,4.86,-1.55,4,4284,1606,0.6450,13.94,14.24,14.31,14.59,14.31,14.59,4338,11.64,15.25,11.50,13.97,239987,32.61,189034,1.27,,487740,36,1,8.10,-15.35,False,,3,4.86,7.53,2.30,1.80,0.30,0.00,0.30,0.30,0.20,2.300,1.578,0.20,0.00,23.83,2.701,1.578
USAX,2026-04-02,10:03:00,13.73,13.47,14.17,1849,10:10:00,14.00,trail_stop,510.80,2.01,8,0.2533,0.4375,2.50,468.35,3.15,-18.29,3,3375,1290,0.4100,13.48,13.65,13.66,13.67,13.66,13.67,352,11.41,15.00,11.30,14.43,146077,32.74,137337,1.06,,589120,33,1,7.01,-8.28,False,,2,3.15,7.56,2.00,1.80,0.00,0.00,0.30,0.30,0.20,2.000,1.578,0.20,0.00,21.42,0.273,1.578
USGG,2026-04-02,10:08:00,8.56,8.27,9.01,750,13:17:00,8.82,trail_stop,193.69,3.02,87,0.2926,0.4500,2.50,219.45,3.18,31.02,4,18279,3130,0.2579,8.28,8.45,8.52,8.62,8.52,8.62,2865,6.98,9.14,6.98,8.75,506890,30.95,184105,2.75,,555920,38,3,4.77,-8.34,False,,3,3.18,6.07,1.50,1.00,0.00,-0.30,0.30,0.30,0.00,1.500,1.578,0.20,0.00,22.06,0.915,1.578
MNTS,2026-04-06,09:58:00,3.82,3.69,3.97,3900,10:36:00,4.00,trail_stop,701.62,4.70,40,0.1340,0.1500,2.50,522.70,4.75,29.41,2,32661,15031,0.1700,3.70,3.75,3.81,3.81,3.77,3.78,19328,3.30,4.15,3.27,3.51,3182946,26.91,649120,4.90,,9240470,28,1,5.15,0.61,False,,2,4.75,6.96,2.60,1.00,0.30,0.30,0.30,0.30,0.20,2.600,1.667,0.20,0.00,17.43,1.286,1.667
VWAV,2026-04-09,10:01:00,6.90,6.74,7.14,1183,10:12:00,6.71,stop,-224.24,-2.75,14,0.1693,0.2375,2.50,200.34,3.17,40.48,2,10448,4620,0.2100,6.75,6.83,6.87,6.99,6.87,6.88,12100,5.95,7.47,5.90,7.34,1564949,26.61,488677,3.20,,13995535,31,2,5.25,2.59,False,,2,3.17,6.18,1.50,1.00,0.00,0.00,0.30,0.00,0.00,1.500,0.930,0.20,0.00,20.17,2.619,0.930
IONL,2026-04-14,09:58:00,14.03,13.75,14.50,670,10:04:00,14.34,trail_stop,205.86,2.19,8,0.2798,0.4750,2.50,187.47,4.12,25.45,4,13851,7338,0.5500,13.76,13.94,13.96,14.02,13.96,14.01,7952,12.90,15.99,12.54,15.92,2159666,27.51,422993,5.11,,1876055,28,2,3.53,13.81,False,,3,4.12,4.11,1.70,1.00,0.00,0.00,0.30,0.00,0.20,1.700,1.020,0.20,0.00,22.47,1.084,1.020
RGTX,2026-04-14,10:20:00,20.58,20.26,21.13,578,10:27:00,21.22,trail_stop,370.69,3.12,12,0.3224,0.5500,2.50,186.35,3.66,19.44,3,14484,9658,0.7200,20.27,20.48,20.41,20.54,20.31,20.53,6166,18.10,21.68,17.95,20.50,1559668,20.77,1467749,1.06,,25827925,50,6,4.12,8.38,False,,3,3.66,4.50,1.70,1.00,0.00,0.30,0.00,0.00,0.20,1.700,1.020,0.20,0.00,26.83,0.638,1.020
IPWR,2026-04-22,10:12:00,3.78,3.67,3.99,2481,13:33:00,3.82,trail_stop,116.43,1.24,136,0.1058,0.2175,2.50,262.45,6.19,40.93,2,4769,2286,0.2199,3.68,3.76,3.70,3.78,3.70,3.77,2893,3.28,4.09,3.28,3.90,1050020,24.70,61989,16.94,,9209697,42,1,0.40,4.29,False,,2,6.19,0.90,1.60,1.80,0.30,0.00,0.30,0.00,0.00,1.600,0.901,0.00,0.00,27.82,1.265,0.901
CVV,2026-04-27,10:38:00,6.68,6.46,7.05,1827,11:24:00,6.44,stop,-452.39,-3.71,24,0.2282,0.3690,2.50,417.01,6.91,43.02,2,5101,2294,0.4300,6.46,6.60,6.65,6.66,6.65,6.66,2943,6.46,6.96,6.05,6.49,265761,15.04,677296,0.39,,5291246,68,1,3.45,12.74,False,,3,6.91,4.53,1.80,2.00,0.30,0.00,0.30,0.00,0.00,1.800,0.887,0.20,0.00,15.23,1.283,0.887
DSGN,2026-04-29,09:40:00,15.16,14.60,16.36,465,10:02:00,14.56,stop,-279.80,-3.97,25,0.5579,1.2063,2.50,259.43,15.90,21.55,3,15622,5432,2.0650,14.61,15.08,14.73,15.14,14.73,15.14,7840,13.00,17.25,12.99,15.79,2691751,32.79,308908,8.71,,29988091,10,3,3.96,1.48,False,,3,15.90,4.30,1.50,2.00,0.00,0.30,0.30,-0.50,0.20,1.500,0.583,0.20,0.00,17.02,1.443,0.583
CRMU,2026-05-04,10:17:00,12.36,11.98,13.04,850,10:44:00,11.94,stop,-354.74,-3.38,23,0.3814,0.6745,2.50,324.19,7.07,28.05,2,4269,3374,0.8062,11.99,12.25,12.30,12.30,12.20,12.20,2024,11.24,12.67,10.59,10.95,277502,19.64,147600,1.88,,76895,47,1,7.92,9.87,False,,2,7.07,8.74,1.70,1.80,0.30,0.00,0.00,0.00,0.20,1.700,0.822,0.20,0.00,20.82,0.600,0.822
CIFG,2026-05-05,09:41:00,10.18,9.94,10.65,1357,09:44:00,9.91,stop,-364.03,-2.64,5,0.2384,0.4695,2.50,323.56,5.12,-8.28,3,5661,3338,0.4831,9.95,10.13,10.06,10.20,10.06,10.20,3283,9.39,13.12,8.69,13.11,602571,51.04,171687,3.51,,160910,11,2,5.58,5.83,False,,2,5.12,5.65,1.70,2.00,0.30,0.00,0.00,0.00,0.20,1.700,0.974,0.20,0.00,16.55,0.984,0.974
MED,2026-05-05,09:45:00,12.18,11.89,12.76,1758,11:21:00,13.19,exhaust+trail_stop,1664.65,7.77,83,0.2906,0.5750,2.50,510.87,6.37,16.67,2,14677,6374,0.7200,11.90,12.12,12.09,12.15,12.08,12.10,8630,10.00,13.43,9.92,13.02,834231,35.37,184605,4.52,,8456769,15,1,3.88,-5.93,False,,3,6.37,3.90,3.00,1.80,0.30,0.00,0.30,0.00,0.20,3.000,0.974,0.20,0.00,22.57,1.354,0.974
UUUG,2026-05-07,10:21:00,18.31,17.73,19.24,303,11:01:00,17.68,stop,-192.37,-3.47,43,0.5817,0.9250,2.50,176.26,4.29,35.14,5,6106,3559,0.7400,17.74,18.10,18.22,18.43,18.22,18.43,3317,15.46,18.70,15.26,15.43,735624,22.54,316095,2.33,,1368455,51,5,6.13,-1.73,False,,3,4.29,7.28,1.50,1.00,0.00,0.00,0.30,0.00,0.00,1.500,0.806,0.20,0.00,20.25,0.932,0.806
SIF,2026-05-08,09:54:00,20.49,19.99,21.28,427,09:55:00,19.93,stop,-239.94,-2.74,3,0.5020,0.7875,2.50,214.33,8.62,10.63,2,10258,2646,1.6000,20.00,20.30,20.39,20.39,20.01,20.01,1574,18.75,20.39,18.05,19.86,342277,12.96,68098,5.03,,4681856,24,5,6.01,20.58,False,,3,8.62,6.92,1.80,1.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.766,0.20,0.00,29.90,0.595,0.766
TTGT,2026-05-08,09:56:00,5.70,5.58,5.92,3448,10:03:00,5.84,trail_stop,502.43,2.56,9,0.1183,0.2250,2.50,408.07,5.64,10.00,2,5869,4455,0.3000,5.59,5.67,5.62,5.71,5.61,5.71,3062,6.01,6.51,5.23,6.10,1341041,24.47,570818,2.35,,17597684,26,1,-2.52,-7.11,False,,2,5.64,-1.97,2.30,1.80,0.30,0.30,0.00,-0.50,0.20,2.300,0.766,0.00,0.00,20.75,0.687,0.766
GVH,2026-05-11,10:32:00,4.84,4.69,5.17,865,10:34:00,4.68,stop,-145.47,-3.47,4,0.1541,0.3250,2.50,133.30,11.86,21.57,4,5953,762,0.5100,4.70,4.82,4.82,4.90,4.82,4.90,2510,4.43,5.00,3.95,4.79,134219,26.58,157190,0.85,,1229223,62,3,11.53,1.37,False,,2,11.86,11.58,1.50,1.00,0.00,0.30,0.30,-0.50,0.20,1.500,0.761,0.20,0.00,22.03,3.292,0.761
TRT,2026-05-14,10:18:00,13.34,12.98,14.05,393,10:57:00,12.95,stop,-153.39,-2.93,40,0.3513,0.7125,2.50,138.08,5.40,40.44,3,9109,7844,0.6800,12.99,13.27,13.27,13.50,13.26,13.28,33094,12.00,14.48,11.68,14.02,2388706,23.96,2235348,1.07,,5889192,48,1,4.13,11.73,False,,2,5.40,4.41,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,0.898,0.20,0.00,25.59,4.219,0.898
TRT,2026-05-15,10:45:00,18.47,17.82,19.87,241,11:18:00,19.03,trail_stop,135.19,3.04,36,0.6509,1.3975,2.50,156.87,6.95,39.49,3,28039,13961,1.1899,17.83,18.38,17.97,18.46,17.97,18.36,25127,14.90,21.38,14.53,20.05,4710197,47.14,2352066,2.00,,5889192,75,9,11.90,6.28,False,,3,6.95,12.10,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.969,0.20,0.00,28.89,1.800,0.969
MLGO,2026-05-20,10:15:00,4.60,4.40,5.06,982,12:30:00,5.33,trail_stop,711.72,15.75,130,0.2061,0.4580,2.50,202.39,6.40,24.23,5,4515,3322,0.2683,4.39,4.58,4.55,4.60,4.54,4.60,6824,3.79,6.87,3.79,5.36,9842534,81.27,613425,16.05,,10879809,45,3,8.33,-1.04,False,,2,6.40,8.49,2.40,1.00,0.30,-0.30,0.00,0.00,0.20,2.400,0.892,0.20,0.00,20.84,2.054,0.892
NOMA,2026-05-20,10:37:00,3.62,3.42,3.97,197,10:42:00,3.41,stop,-41.50,-5.82,5,0.2004,0.3560,2.50,39.48,11.31,-68.75,4,1682,651,0.3200,3.37,3.56,3.60,3.60,3.60,3.60,257,3.20,3.67,2.73,3.30,32335,34.43,7919,4.08,,4946542,67,2,12.14,5.61,False,,2,11.31,13.60,1.40,1.00,0.00,-0.30,0.30,0.00,0.20,1.400,0.892,0.20,0.00,30.40,0.395,0.892
