symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor,R,_addon
RGTZ,2025-12-12,18.76613,-1130.841360000006,-2.2620007428276487,tag_bb,0,1,3.713670613562978,157652.0,1.4476236956771502,28.481039326861342,2.0,0.2173913043478287,-2.206673842841747,1.0,-1.1833132689661356,4.031354983202681,19.03695408734604,0.0617647058823531,11228050.7,18.97281075323176,-50.42689434364994,12.96906928853963,0.8705399771662948,0.143133237426784,0.0356016681924531,-0.1451020793127965,0.8504388881816375,4.0,12.0,3333.33375,-75.3894334236784,0.3024106727755403,Q4,0,-75.3894334236784,2025-12,RGTI,-0.20103848912980907,True
BRR,2025-12-15,3.5,0.0,0.0,no_fill,0,0,2.85714285714286,36966.0,1.6748935788156152,67.79794765391257,1.0,0.8,-0.571428571428572,1.0,0.7916385890563374,4.477611940298504,14.925373134328357,0.0600000000000005,1897350.75,10.948283204370664,-65.68627450980392,10.979294303073104,1.7785588668832055,0.2654144548795333,-0.2573936883859281,0.5837831494954263,1.1885753663459826,0.0,15.0,3333.33375,0.0,0.589222447510581,Q5,1,0.0,2025-12,BRR,0.0,True
LABX,2025-12-15,12.88,0.0,0.0,no_fill,0,0,2.9503105590062173,40326.0,1.1226212607850652,63.19349160646915,2.0,0.0526315789473671,-2.79503105590063,0.0,-0.504875853763946,4.291497975708512,42.18866396761134,0.0384622766443391,834474.25,18.12920005959609,-35.89871200207035,12.206625073879747,2.5826776560211413,0.2654144548795333,-0.2573936883859281,0.5837831494954263,1.1885753663459826,0.0,15.0,3333.33375,0.0,0.2957375647425991,Q3,2,0.0,2025-12,ALAB,0.0,True
ASTX,2025-12-30,43.04876,1076.5024199999982,2.1538831780520478,eod,1,1,6.421871202916164,114791.0,1.918181106681614,67.52013853175018,4.0,0.6745629304472872,2.21142162818956,0.0,0.249233362851899,3.4959758551307862,14.310865191146876,0.3339191564147626,1688046.45,19.97098896036957,-39.61964041771765,17.36107112117525,1.0463011844253456,0.0903629354862236,-0.0160011637209998,-0.058879116086352,0.4133836869528436,1.0,30.0,3333.33375,71.76683697085338,0.2323767979660491,Q3,2,71.76683697085338,2025-12,ASTS,0.19137823192227568,True
RKLX,2025-12-31,43.18988209999999,-685.5480696999878,-1.3719002488316343,tag_bb,0,1,3.075480655115112,112566.0,1.4473989313424938,55.19034494572753,4.0,0.8759743767847503,1.827676240208868,1.0,1.1909313546901283,3.5389530597198453,13.713197345785211,0.0,1974747.45,16.179779505113988,-50.242116452108185,21.137490315146152,1.4713800491298268,0.1098773157917709,-0.0465705179514866,0.0189225775461777,0.3629133177748905,2.0,31.0,3333.33375,-45.70321035956643,0.6479020578684171,Q5,1,-45.70321035956643,2025-12,RKLB,-0.12187522762551047,True
AMCI,2026-01-05,7.6828797,-1923.9526701,-3.848482750549901,stop,0,1,3.5326231691078664,19858.0,1.0213386695111883,41.65820975034516,1.0,0.6045985676592524,0.5992010652463373,0.0,0.8377737603009932,4.450625869262857,15.438108484005555,0.1711711711711716,13077647.85,33.664434840621084,-50.23194168323393,49.722388036489775,0.0460874927137604,0.1842572901797399,0.0757421271885078,0.4932886397236419,0.7159915124149592,0.0,5.0,3333.33375,-128.2635273729389,0.4775168975413986,Q5,1,-128.2635273729389,2026-01,AMCI,-0.3420360729945038,True
TROO,2026-01-05,3.9116999999999993,-1230.9011904750018,-2.4618344143394038,stop,0,1,5.405405405405398,30897.0,1.3499392775919894,84.58400438911778,2.0,1.0,5.405405405405398,0.0,2.1123429576868977,4.225352112676067,20.845070422535205,0.4729729729729726,178934.5,14.56289872944548,-6.091370558375629,8.069611166336143,2.9202417644445315,0.1842572901797399,0.0757421271885078,0.4932886397236419,0.7159915124149592,0.0,5.0,3333.33375,-82.06008962251003,0.3819140956380477,Q4,0,-82.06008962251003,2026-01,TROO,-0.21882690566002677,True
RKLZ,2026-01-07,3.37008,-2146.8967895999995,-4.293921806010538,stop,0,1,3.9697885196374543,570940.0,1.774083733478229,29.580270676866576,3.0,0.5433789954337886,-0.3021148036253846,1.0,0.4126452021867216,4.088050314465405,38.52201257861636,0.0204081632653064,6042863.9,20.256275337760847,-76.42450142450143,13.965842923843494,2.8267672882720394,0.1040161802947,-0.048483097370702,0.054928376288303,0.7105674237417365,2.0,7.0,3333.33375,-143.12647053080653,0.4157512175588109,Q4,0,-143.12647053080653,2026-01,RKLB,-0.38167058808215076,True
BMNZ,2026-01-07,16.529439999999997,-803.5372799999838,-1.6075559728580924,tag_bb,1,1,4.975548589341691,131607.0,1.6133836794668213,38.07020224211514,3.0,0.9369959677419346,3.0094043887147364,1.0,1.466999601127789,4.590163934426225,14.950819672131145,0.6140350877192986,4517781.55,15.725902585958726,-34.54342499989741,13.159519493647934,0.8102193431641245,0.1040161802947,-0.048483097370702,0.054928376288303,0.7105674237417365,2.0,7.0,3333.33375,-53.56915869614291,0.2923274727003297,Q3,2,-53.56915869614291,2026-01,BMNR,-0.1428510898563811,True
NBY,2026-01-09,10.11024,-484.91757899999664,-0.9699294972226112,tag_bb,1,1,3.950354609929087,32186.0,1.5686789548386733,53.37886458130316,3.0,0.8379071556809438,1.4873353596757926,1.0,1.1580389697887363,4.3340380549682695,34.842494714587744,0.3853038439367741,2667671.1,24.94458138584732,-14.070049886384425,21.90670027496161,0.4962695738616353,0.1129370882501951,0.0390936074712201,0.1624341923975003,0.5938735175274465,4.0,9.0,3333.33375,-32.3278426409796,0.3886533784732076,Q4,0,-32.3278426409796,2026-01,,-0.08620758037594559,True
SDEV,2026-01-09,10.11024,-484.91757899999664,-0.9699294972226112,tag_bb,1,1,3.950354609929087,32186.0,1.5686789548386733,53.37886458130316,3.0,0.8379071556809438,1.4873353596757926,1.0,1.1580389697887363,4.3340380549682695,34.842494714587744,0.3853038439367741,2667671.1,24.94458138584732,-14.070049886384425,21.90670027496161,0.4962695738616353,0.1129370882501951,0.0390936074712201,0.1624341923975003,0.5938735175274465,4.0,9.0,3333.33375,-32.3278426409796,0.3886533784732076,Q4,0,-32.3278426409796,2026-01,SDEV,-0.08620758037594559,True
TGL,2026-01-09,7.622799999999999,-2040.3721036750007,-4.080911916506123,stop,0,1,7.757404795486599,19906.0,1.8926182161697007,68.85588953372971,2.0,0.7090909090909103,4.936530324400572,1.0,2.340360171071561,4.418262150220911,19.734904270986743,0.0223880597014927,989784.15,22.46964654977804,-44.56606724003127,13.550598607453445,0.9626098781234272,0.1129370882501951,0.0390936074712201,0.1624341923975003,0.5938735175274465,4.0,9.0,3333.33375,-136.02482391476758,0.3576226094094685,Q4,0,-136.02482391476758,2026-01,TGL,-0.3627328637727135,True
MRAL,2026-01-13,6.71007,-273.82425000000376,-0.5476843013560292,tag_bb,0,1,3.1250000000000013,67335.0,1.5840949715633157,57.22783175333406,3.0,1.0,1.981707317073183,1.0,1.300700666892918,4.458598726114639,11.863057324840764,0.7046979865771816,895088.95,11.881623250747772,-24.942791762013737,8.506675306335026,1.1634720772723204,0.0877041637911222,0.047446514837825,0.0474710857932045,0.7072824381703524,1.0,13.0,3333.33375,-18.254952281869,0.3444124962132455,Q4,0,-18.254952281869,2026-01,MARA,-0.048679872751650664,True
APPX,2026-01-15,30.07,0.0,0.0,no_fill,0,0,2.406417112299461,34792.0,0.834046649446192,37.31599177472,2.0,0.0,-1.905080213903744,0.0,-1.3079589447045288,3.030303030303039,27.823691460055088,0.2623762376237621,526563.9,9.944287519340149,-34.78639930252834,7.611997723053099,4.454135575948143,0.1036612580445494,-0.0403127114617801,0.6098267570542958,0.7638044596940262,3.0,15.0,3333.33375,0.0,0.2139068300800715,Q3,2,0.0,2026-01,APP,0.0,True
OKLL,2026-01-15,29.82922,-1740.866671541431,-3.482167031665121,stop,0,1,3.429724277067921,139710.0,1.953488742027532,38.57918084058301,2.0,0.7450980392156881,-0.8742434431741695,1.0,0.6997038182772839,4.022385449457847,11.856942987058405,0.7876338535060032,3277067.05,14.265313925790752,-27.5164513770412,11.44833545800006,1.2182576490157564,0.1036612580445494,-0.0403127114617801,0.6098267570542958,0.7638044596940262,3.0,15.0,3333.33375,-116.05779260998432,0.1450278582176588,Q2,3,-116.05779260998432,2026-01,OKLO,-0.30948744695995817,True
NKLR,2026-01-21,6.4176955,-615.7254949999971,-1.2316025277297689,tag_bb,0,1,3.5241935483871063,27020.0,1.246979370076325,70.78559221633631,2.0,0.5491990846681912,1.6129032258064455,0.0,-0.0064433125606357,4.729729729729734,11.486486486486497,0.2352941176470588,922449.4,11.00377940282113,-15.646258503401352,7.1160078406587015,0.8751829639652863,0.1868608842786701,-0.0147134554550169,0.3054989816700517,0.8056403256416723,2.0,21.0,3333.33375,-41.04837146437893,0.3775676931299574,Q4,0,-41.04837146437893,2026-01,NKLR,-0.10946232390501048,True
ASTI,2026-01-21,4.76425,-1509.8242499999951,-3.0198877053051274,stop,0,1,2.6539278131634823,62105.0,1.632074164976031,82.39421321988584,1.0,0.2800000000000011,-1.061571125265389,0.0,-0.4980881006283346,4.666666666666666,15.65111111111111,0.1703819395144116,3895391.2,27.075794683557803,-36.35135135135136,13.713877700330745,0.3130810071142533,0.1868608842786701,-0.0147134554550169,0.3054989816700517,0.8056403256416723,2.0,21.0,3333.33375,-100.65496258186842,0.2968198096950012,Q3,2,-100.65496258186842,2026-01,ASTI,-0.2684132335516491,True
NEOV,2026-01-26,6.2,0.0,0.0,no_fill,0,0,3.957131079967027,121892.0,1.6091153150170356,46.40295155748759,2.0,0.4375000000000014,0.0,0.0,-0.3684463967032015,4.568965517241389,23.79310344827586,0.0362318840579708,1181739.35,12.901202849767843,-14.936886395511914,10.201714947127153,4.09023698838496,0.2034845829652391,0.1173113965849269,0.1828127040320344,0.9029780243208204,0.0,26.0,3333.33375,0.0,0.3651563736194375,Q4,0,0.0,2026-01,NEOV,0.0,True
IONL,2026-01-27,30.78,0.0,0.0,no_fill,0,0,3.1838856400259923,43602.0,1.5380983386861569,58.60677687142568,1.0,0.214285714285715,-2.501624431448992,0.0,-0.8514449422818802,4.303625889528972,38.18400542189088,0.0643409270418261,339800.05,15.26974921080934,-33.66379310344827,7.81928907547296,2.6053174506595864,0.0720274280445994,0.0072027428044697,0.2093167612200903,0.5898009320852209,1.0,27.0,3333.33375,0.0,0.3065002795816562,Q4,0,0.0,2026-01,IONQ,0.0,True
IONX,2026-01-27,20.225,0.0,0.0,no_fill,0,0,3.1435643564356512,129201.0,1.5368796693098854,39.37666298935513,1.0,0.219527559055115,-2.329702970297035,0.0,-0.6431736055185261,4.7174701918092286,38.88024883359253,0.0653333333333331,3066333.4,15.58970803454954,-33.79219927892495,7.817589123555065,2.6218994972953693,0.0720274280445994,0.0072027428044697,0.2093167612200903,0.5898009320852209,1.0,27.0,3333.33375,0.0,0.3039191040816492,Q4,0,0.0,2026-01,IONQ,0.0,True
VELO,2026-01-28,15.044999999999998,6547.863502500005,13.09715852442673,eod,1,1,6.753069577080492,201623.0,2.5470806575751537,38.43788074564128,3.0,1.0,2.319236016371077,1.0,3.014357007184692,4.714285714285715,20.04999999999999,0.5724973281083007,1785157.9,17.784918203347207,-38.50671140939597,12.045369640873435,1.799885601156066,0.0989871747051982,0.0416033053108882,0.2243022904714583,0.5282265027800621,2.0,28.0,3333.33375,436.5242880655295,0.1876746003590721,Q2,3,436.5242880655295,2026-01,VELO,1.1640647681747454,True
IREZ,2026-01-29,17.462229999999998,-685.3165962999858,-1.37078769435516,tag_bb,1,1,4.656716417910454,52261.0,1.036852560316654,49.287988370316185,3.0,0.9700000000000016,3.800597014925381,1.0,1.853541004983961,4.568553270654629,14.029666254635348,0.1626396119788194,1123048.4,24.2516479889742,-40.62389223679547,16.342609447710064,1.2037905044876072,0.2010483234005855,-0.0624685861994771,0.1394840528026268,0.5313839261177562,3.0,29.0,3333.33375,-45.68777879763736,0.5920762835430082,Q5,1,-45.68777879763736,2026-01,IREN,-0.12183407679369962,True
SLGB,2026-01-30,3.0390899999999994,3154.673011319997,6.309458497570956,scale_lock,1,1,4.290429042904288,39784.0,1.3351787247353255,88.48030404638382,3.0,0.1538461538461541,-3.6303630363036254,1.0,-1.4175149413811534,4.844290657439435,38.0622837370242,0.1727272727272727,9105927.8,27.75734999199467,-28.199052132701425,29.046893837751814,0.2203321884454212,0.2891092543872329,0.1864754690797764,-0.3241888075615238,0.9161858876232298,4.0,30.0,3333.33375,210.31156037694151,0.2046969819529467,Q3,2,210.31156037694151,2026-01,SLGB,0.560830827671844,True
UAMY,2026-02-03,8.463314,5844.895285331993,11.691475125633648,scale_eod,1,1,3.756097560975608,743347.0,1.7138086591594128,44.965122187979226,4.0,1.0,2.90243902439026,1.0,1.9310862056033973,4.325699745547061,12.34096692111958,0.4742268041237119,18724032.0,14.217868228270698,-31.49540517961572,8.92305253980354,0.9043506761791478,0.1867252696743896,-0.0172361787391741,0.1150400483168301,31.02747003056668,1.0,3.0,3333.33375,389.6597343962602,0.3747458547183613,Q4,0,389.6597343962602,2026-02,UAMY,1.0390926250566939,True
CRWU,2026-02-03,7.71,0.0,0.0,no_fill,0,0,3.698811096433293,66287.0,2.018204274709865,45.77387233504053,2.0,0.4642857142857134,-0.1321003963011978,1.0,-0.3501219798467091,4.2699724517906406,14.042699724517904,0.0975968612064736,1903532.65,15.89948187979618,-37.12624584717607,10.641142883332863,0.5624962618844495,0.1867252696743896,-0.0172361787391741,0.1150400483168301,31.02747003056668,1.0,3.0,3333.33375,0.0,0.3394742234292235,Q4,0,0.0,2026-02,CRWV,0.0,True
MSTZ,2026-02-04,21.07303,-1360.4606000000022,-2.721725352263063,tag_bb,0,1,3.4381139489194643,729212.0,1.650005985749872,13.944804193365307,3.0,0.8,2.504911591355607,0.0,0.5109105526055522,4.410256410256407,17.64102564102565,0.5174418604651164,12508375.75,12.413203982062178,-3.780718336483936,8.977117937738596,2.0174054173260667,0.2142826102701644,-0.1115376258419615,0.1189215842675518,31.06515138825269,2.0,4.0,3333.33375,-90.69738467050512,0.2649040015820164,Q3,2,-90.69738467050512,2026-02,MSTR,-0.2418596924546803,True
SMCZ,2026-02-05,39.9194,5266.450359999997,10.537307674965048,eod,1,1,6.457516339869278,17365.0,1.67552076379113,48.94719598176599,2.0,0.9433603238866408,3.686535947712418,1.0,3.117341429435569,4.536758677234207,29.65291063132001,0.3649769585253459,175634.15,10.37993417445236,-38.38595360824742,9.373695296302898,7.8275950320595395,0.3216142391400203,-0.0234969307134375,-0.7650942158877279,31.194329531801195,3.0,5.0,3333.33375,351.09673455375275,0.3634101084529959,Q4,0,351.09673455375275,2026-02,SMCI,0.9362579588100074,True
AMDL,2026-02-06,12.745121,3026.002127000003,6.052112019964352,eod,1,1,5.160493827160499,1471520.0,1.8071303302096653,16.54884108009533,5.0,0.9569377990430606,4.362139917695468,1.0,1.8083442116271784,4.651162790697683,14.470284237726098,0.1249999999999994,13832600.85,9.971025024409368,-48.51694915254237,10.243650381826534,1.5162198510195573,0.531212396912512,0.343380389164429,0.5666892948850435,1.484393611728523,4.0,6.0,3333.33375,201.73350035001792,0.4208859615919247,Q4,0,201.73350035001792,2026-02,AMD,0.5379560009333811,True
ROBN,2026-02-13,20.5615,3100.597557199999,6.20305522457019,eod,1,1,3.739474987617628,62791.0,2.1908304506385026,25.55719155126477,2.0,0.2876821192052961,-1.128281327389807,0.0,-0.8773390447219004,4.179566563467504,26.160990712074305,0.0848126232741616,1385260.75,12.414469541494052,-66.43949468085107,10.953578606719775,1.9100086391677524,0.2479169111606532,-0.0733481985682431,0.0616495662512767,1.3514233618102711,4.0,13.0,3333.33375,206.7065296516462,0.2711144354566399,Q3,2,206.7065296516462,2026-02,HOOD,0.5512174124043899,True
BMNZ,2026-02-17,26.078,620.2875239999973,1.2407853362987906,lock,1,1,2.745098039215684,67046.0,1.2531683610398403,67.83936868153593,3.0,0.6499999999999982,0.999999999999996,0.0,0.4397443055930651,4.294478527607365,17.95501022494888,0.3826879271070614,2406287.2,15.168589901691917,-39.75903614457831,14.53054068314328,0.6913588702129986,0.2881844380403511,0.2381932600129395,-0.2361569490282381,1.544706178119026,1.0,17.0,3333.33375,41.35250676906252,0.3948920157702382,Q4,0,41.35250676906252,2026-02,BMNR,0.11027335138416673,True
RKLZ,2026-02-19,3.2597499999999995,-2267.953369999992,-4.536084055525715,stop,0,1,4.173106646058726,933954.0,1.916171819026968,54.11805180859356,2.0,0.7037037037037029,-0.7727975270479107,1.0,0.8005981181437684,4.019292604501608,18.488745980707403,0.217391304347826,16899239.0,16.55960651984443,-25.63218390804597,12.819432649024831,1.3169993631074155,0.1403796098616729,0.0131605884245359,-0.3569919421818665,1.1824195395292825,3.0,19.0,3333.33375,-151.19691023294422,0.3128053851449463,Q4,0,-151.19691023294422,2026-02,RKLB,-0.40319176062118456,True
QBTZ,2026-02-20,11.84543,-1211.427000000003,-2.422875319849096,tag_bb,0,1,3.463203463203466,102064.0,1.452675241639923,54.94274549481618,4.0,0.9499999999999966,2.0779220779220644,1.0,1.438870054711242,4.524886877828054,11.674208144796388,0.0930232558139542,2893344.05,17.25772022840922,-34.0,14.458288231336718,0.6947566432688848,0.2550123109391501,0.1480243873842172,-0.315568022440388,0.9797070888195056,4.0,20.0,3333.33375,-80.76181009522521,0.611860055779036,Q5,1,-80.76181009522521,2026-02,QBTS,-0.21536482692060058,True
RGTZ,2026-02-20,25.8470091,921.8235005999992,1.8440853181732333,eod,1,1,2.8582208101667974,74356.0,1.5901743052165442,24.489759826659764,3.0,0.7586494372655269,1.6521048451151723,1.0,0.6680702723300826,4.265010351966879,14.033540372670805,0.0853028827712365,3186807.6,16.35812056954049,-31.594675359956536,13.878203652147723,0.9443306210265092,0.2550123109391501,0.1480243873842172,-0.315568022440388,0.9797070888195056,4.0,20.0,3333.33375,61.45490772186245,0.5402252815031438,Q5,1,61.45490772186245,2026-02,RGTI,0.16387975392496654,True
AGIG,2026-02-23,3.6108,-1903.394229010718,-3.80688381284718,stop,0,1,5.187319884726229,72559.0,2.2746424335493405,48.11908737894615,3.0,0.8888888888888888,3.1700288184438,1.0,1.4098740569142705,4.204204204204208,36.33633633633633,0.3801652892561983,1090734.95,14.41339727297583,-29.03885480572596,12.47405435986736,3.420022435331333,0.3038440289610736,0.2282573929225576,-0.2320757727397863,0.9353097107929824,0.0,23.0,3333.33375,-126.8929644623331,0.3119651438830966,Q4,0,-126.8929644623331,2026-02,AGIG,-0.3383812385662216,True
IREZ,2026-02-24,28.63,0.0,0.0,no_fill,0,0,3.390742734122713,94957.0,1.5722178408312846,55.71179896036384,1.0,0.3333333333333346,0.4664513814137029,0.0,-0.971311728882212,4.382022471910119,19.77528089887641,0.0416666666666664,1918113.35,21.012595452337337,-29.745399546256618,15.720288911355896,0.8752944657832655,0.2445373221880068,-0.1627804663440407,-0.071806444994799,1.0987018495256498,1.0,24.0,3333.33375,0.0,0.3527003649637196,Q4,0,0.0,2026-02,IREN,0.0,True
BNAI,2026-02-27,28.4703556,6739.591471368791,13.48081562222011,scale_eod,1,1,3.7850091407678232,24696.0,1.1252222603631092,100.52183709874556,4.0,0.814335394126739,3.0822669104204747,1.0,0.979875641012632,4.349484929416255,12.278519648988931,0.1677956621713999,2923571.2,20.194846571795576,-60.29326364692218,17.29230261006075,0.2795515977172028,0.1991040318566471,0.1074868971979183,-0.9009139706948968,1.0099039711767417,4.0,27.0,3333.33375,449.3061542545149,0.5598633436149644,Q5,1,449.3061542545149,2026-02,BNAI,1.1981497446787064,True
ASTN,2026-03-05,13.1505336,6312.027601728001,12.624477177312626,scale_eod,1,1,5.268525896414349,47212.0,1.205845803871115,67.7811863003327,2.0,0.8771929824561393,3.824701195219112,0.0,2.6632071408944182,4.0630182421227214,32.006633499170825,0.139896373056995,180679.61111111112,17.557530040514003,-49.920191540303264,12.16204610073792,5.193209096642215,0.3372087908865592,0.3020217866201335,-0.4451709894472516,1.512708695143144,3.0,5.0,3333.33375,420.80189271543,0.531286283494597,Q5,1,420.80189271543,2026-03,ASTS,1.12213838057448,True
AXTI,2026-03-09,33.6005,6830.025945600006,13.66072290590915,eod,1,1,5.845323741007192,892579.0,3.0064223722175534,41.83826878733167,4.0,0.989743589743588,0.3597122302158196,1.0,1.798762914808867,3.0583873957368,23.911028730305848,0.0142118863049094,8497559.75,13.924000086064398,-29.066553263874123,12.407449653682091,1.1656125159931945,0.2836177013460565,-0.0060024910337735,-0.8908652845117357,1.1635763397409702,0.0,9.0,3333.33375,455.33511995688326,0.3790029754247942,Q4,0,455.33511995688326,2026-03,AXTI,1.2142269865516886,True
QBTZ,2026-03-09,12.10621,506.99380269999546,1.014015038562844,lock,1,1,2.270815811606388,40644.0,0.9528869447900457,52.007248069172405,3.0,0.7037037037037029,0.8410428931875497,1.0,0.4431945931213022,4.66549295774649,15.140845070422523,0.7093023255813952,2175040.35,16.489706155990664,-24.984227129337533,7.786535924962119,1.3908123589523294,0.2836177013460565,-0.0060024910337735,-0.8908652845117357,1.1635763397409702,0.0,9.0,3333.33375,33.799591071614714,0.3021349627613496,Q4,0,33.799591071614714,2026-03,QBTS,0.09013224285763924,True
HYMC,2026-03-10,43.81104,655.5387300000033,1.3113817886998411,eod,1,1,4.516129032258066,213299.0,1.6549757172369006,52.020233626271285,4.0,0.8677248677248678,3.77538829151732,1.0,1.094486487624482,3.078817733990148,11.305418719211811,0.8082788671023974,4479521.7,12.292166933670671,-24.932735426008968,8.360742631082676,0.8683203834016475,0.2427291909518794,-0.0177066887016577,-0.081088652011729,1.661647159937969,1.0,10.0,3333.33375,43.70258746282296,0.1714248437711853,Q2,3,43.70258746282296,2026-03,HYMC,0.11654023323419456,True
ONDL,2026-03-12,20.5615,-733.6271799999934,-1.4676944775429677,tag_bb,0,1,4.558185404339243,65532.0,2.2744988719448846,28.35908898586289,2.0,0.621376027693637,-0.6410256410256536,0.0,0.4339461326464528,4.000000000000005,21.435897435897434,0.3229665071770338,1840189.15,20.60505179569456,-33.94136807817589,10.31445101171105,1.117487840855925,0.2220136188219881,-0.0417206800470807,-0.7644197359277383,1.617014653278372,3.0,12.0,3333.33375,-48.90848478022605,0.2470886078551529,Q3,2,-48.90848478022605,2026-03,ONDS,-0.1304226260806028,True
AVXX,2026-03-12,4.964849999999999,-2103.7307489999966,-4.2077947974258985,stop,0,1,3.927385892116188,74718.0,2.181434535743039,55.478589682760045,3.0,0.630216587427363,1.2448132780082906,0.0,0.447219920476898,4.329004329004333,13.41991341991342,0.5645161290322588,1309386.7,18.511016507351304,-52.79138099902057,11.520499468194544,2.8623507478730312,0.2220136188219881,-0.0417206800470807,-0.7644197359277383,1.617014653278372,3.0,12.0,3333.33375,-140.24873413108935,0.1820224230844209,Q2,3,-140.24873413108935,2026-03,AVAV,-0.3739966243495716,True
SNXX,2026-03-13,39.66864999999999,-375.5555999999905,-0.7513741959960637,tag_bb,0,1,4.119947848761404,428166.0,1.3690892723192707,51.27131036798045,3.0,0.7025316455696207,1.903520208604946,0.0,0.207387840585016,4.155350353068988,13.404128191200437,0.1661466142561899,9746342.05,15.10180172918229,-20.69728489009285,10.509623259297406,0.7671290379142808,0.1733205833134066,0.0754542194597172,0.4819385640933304,1.0447723859895388,4.0,13.0,3333.33375,-25.037043129629364,0.4205293103843615,Q4,0,-25.037043129629364,2026-03,SNDK,-0.06676544834567831,True
OKLL,2026-03-13,9.7691197,-1323.717984599999,-2.647523092587348,stop,0,1,2.309873949579841,196736.0,1.4070494506118112,75.80493555356898,2.0,0.1364256480218327,0.31512605042018,0.0,-0.8029664880300017,4.3859649122807065,12.828947368421051,0.0,3468309.2,13.372850508323529,-28.5419403265153,8.124982103947643,0.9242610203265612,0.1733205833134066,0.0754542194597172,0.4819385640933304,1.0447723859895388,4.0,13.0,3333.33375,-88.24787667098313,0.3311342387363065,Q4,0,-88.24787667098313,2026-03,OKLO,-0.23532767112262168,True
RGTZ,2026-03-24,23.96167,-1558.804762570003,-3.1186047579917724,stop,0,1,3.797468354430389,51021.0,1.2375100710609903,20.04290939463905,0.0,0.0333333333333345,-2.8691983122362856,0.0,-1.2405660042291031,4.451300132216827,14.279418245923322,0.0246913580246919,2150186.6,12.9672360738117,-14.486740032473392,7.863236131631475,0.7728385062022058,0.0,0.0,-0.61948793066617,1.4509834543423783,1.0,24.0,3333.33375,-103.92033049470656,0.2368183586572044,Q3,2,-103.92033049470656,2026-03,RGTI,-0.27712088131921747,True
CONL,2026-03-25,8.189494999999999,-1388.6738249999974,-2.7775216908979075,stop,0,1,2.442078897933618,750642.0,1.4278241363316893,84.78446839527707,4.0,0.5641025641025675,1.1897307451471475,1.0,0.1844056660016006,4.242819843342039,29.89556135770235,0.1375545851528386,22506041.6,11.7654222889407,-27.27686703096539,9.501734006081133,1.5990137954779218,0.0,0.0,0.8405033834471369,1.4213009988806913,2.0,25.0,3333.33375,-92.5782665722817,0.40937811794643,Q4,0,-92.5782665722817,2026-03,COIN,-0.24687537752608454,True
RKLZ,2026-03-26,21.99579,5174.106676889998,10.34895213028614,scale_eod,1,1,2.428964252978924,63794.0,1.3610177455874075,22.89679076451676,3.0,0.5471698113207586,-0.5957836846929376,0.0,0.3201220974627582,4.501915708812267,23.3955938697318,0.3490276356192424,19396252.25,15.027380978340652,-20.39401678219628,153.45300128797055,0.1972331020803258,0.0,0.0,-0.7247038762522615,1.1435860541847658,3.0,26.0,3333.33375,344.9404882435555,0.3530405428466689,Q4,0,344.9404882435555,2026-03,RKLB,0.9198413019828147,True
FGL,2026-03-26,3.8114,998.3926147999996,1.9968672928582665,lock,1,1,4.210526315789466,24399.0,1.6410811472794484,52.93265733450485,2.0,0.936875,-0.2657894736842104,0.0,1.5027993133685285,4.683195592286499,20.66115702479339,0.7066666666666664,136988.75,13.14691905510722,-68.06722689075632,7.638172594684548,4.108848354335667,0.0,0.0,-0.7247038762522615,1.1435860541847658,3.0,26.0,3333.33375,66.55951597327176,0.3050580292230095,Q4,0,66.55951597327176,2026-03,FGL,0.17749204259539136,True
CORD,2026-03-27,16.6772822,2294.242884400001,4.588624158437521,eod,1,1,5.5531645569620345,85791.0,1.1134675525034774,114.75864977848896,5.0,1.0,5.2367088607594985,1.0,2.180346517564499,4.152933421226109,15.753460777851016,0.9539710436019752,1147779.05,11.899377904192017,-27.58936755270394,9.376923189599486,0.9598946765930254,0.0,0.0,-0.4014943651273515,1.2206401380253693,4.0,27.0,3333.33375,152.94954474535746,0.1853275130878484,Q2,3,152.94954474535746,2026-03,CRWV,0.40786545265428653,True
RCAT,2026-03-30,13.25,0.0,0.0,no_fill,0,0,2.6455026455026425,604013.0,1.1881909215227495,63.93200947408382,2.0,0.0857142857142839,-2.26757369614513,0.0,-0.9128872701195296,4.337539432176662,11.553627760252365,0.0648464163822517,24054861.75,14.054678135574576,-29.55271565495208,7.5873178557692285,0.4788854793563717,0.0,0.0,0.9493920421391256,1.3580532111370065,0.0,30.0,3333.33375,0.0,0.2588667136591273,Q3,2,0.0,2026-03,RCAT,0.0,True
