symbol,ts,open,high,low,close,volume,trade_count,vwap,arrival
AMT,2026-09-15 17:20:00+00:00,176.76,176.775,176.63,176.63,2993.0,82.0,176.694978,1789492860.268075
APP,2026-09-15 17:20:00+00:00,331.805,331.96,331.53,331.8826,8755.0,237.0,331.723223,1789492860.2680957
AMD,2026-09-15 17:20:00+00:00,502.69,503.0,502.62,502.99,12667.0,352.0,502.818387,1789492860.2681153
AGCO,2026-09-15 17:20:00+00:00,125.195,125.195,125.01,125.01,1429.0,53.0,125.076657,1789492860.2681348
AMPH,2026-09-15 17:20:00+00:00,23.86,23.86,23.86,23.86,194.0,9.0,23.86,1789492860.2681541
AAXJ,2026-09-15 17:20:00+00:00,113.85,113.86,113.845,113.86,2662.0,44.0,113.854778,1789492860.268173
AGQ,2026-09-15 17:20:00+00:00,74.48,74.48,74.46,74.46,1066.0,8.0,74.474573,1789492860.2682898
AMH,2026-09-15 17:20:00+00:00,31.67,31.68,31.66,31.66,3810.0,56.0,31.669176,1789492860.2683117
ABT,2026-09-15 17:20:00+00:00,102.165,102.165,102.1,102.1,6329.0,161.0,102.135467,1789492860.2683349
ATS,2026-09-15 17:20:00+00:00,19.32,19.32,19.32,19.32,593.0,9.0,19.32,1789492860.2683547
ACWX,2026-09-15 17:20:00+00:00,75.89,75.89,75.875,75.875,3765.0,25.0,75.876774,1789492860.268374
ARKY,2026-09-15 17:20:00+00:00,20.16,20.16,20.16,20.16,150.0,2.0,20.16,1789492860.268394
AFRM,2026-09-15 17:20:00+00:00,72.2,72.2,72.13,72.16,11615.0,138.0,72.187004,1789492860.2684135
AMLX,2026-09-15 17:20:00+00:00,32.83,32.83,32.8225,32.8225,1780.0,33.0,32.826749,1789492860.2684321
AMDL,2026-09-15 17:20:00+00:00,54.45,54.495,54.45,54.495,503.0,8.0,54.475937,1789492860.268451
AGG,2026-09-15 17:20:00+00:00,95.81,95.81,95.8,95.805,5524.0,88.0,95.807989,1789492860.2685535
ADNT,2026-09-15 17:20:00+00:00,18.58,18.58,18.565,18.565,1995.0,48.0,18.571786,1789492860.2685747
ANDE,2026-09-15 17:20:00+00:00,71.565,71.635,71.565,71.635,869.0,36.0,71.59,1789492860.2685945
BAM,2026-09-15 17:20:00+00:00,46.1,46.11,46.1,46.1,1352.0,42.0,46.103258,1789492860.2686138
AMZN,2026-09-15 17:20:00+00:00,248.875,248.89,248.8,248.8499,29637.0,638.0,248.847513,1789492860.268633
ABBV,2026-09-15 17:20:00+00:00,262.745,262.83,262.7,262.83,3094.0,116.0,262.769599,1789492860.2686515
AMAL,2026-09-15 17:20:00+00:00,47.09,47.11,47.08,47.11,908.0,34.0,47.093333,1789492860.268778
ADBE,2026-09-15 17:20:00+00:00,263.295,263.42,263.21,263.21,2515.0,131.0,263.268947,1789492860.268799
ATI,2026-09-15 17:20:00+00:00,185.85,186.03,185.85,186.02,9614.0,71.0,185.998231,1789492860.2688184
AVL,2026-09-15 17:20:00+00:00,33.45,33.47,33.45,33.465,1135.0,11.0,33.460038,1789492860.2688382
AVY,2026-09-15 17:20:00+00:00,170.16,170.225,170.15,170.225,809.0,47.0,170.171,1789492860.268857
ANAB,2026-09-15 17:20:00+00:00,54.71,54.71,54.705,54.705,740.0,30.0,54.7075,1789492860.2688758
ADP,2026-09-15 17:20:00+00:00,277.105,277.105,277.09,277.09,544.0,39.0,277.095,1789492860.268894
AAT,2026-09-15 17:20:00+00:00,21.57,21.57,21.57,21.57,506.0,26.0,21.57,1789492860.2689118
AWR,2026-09-15 17:20:00+00:00,86.98,86.98,86.95,86.95,988.0,34.0,86.97,1789492860.2689307
ALGN,2026-09-15 17:20:00+00:00,147.73,147.73,147.73,147.73,403.0,24.0,147.73,1789492860.2689488
ALLY,2026-09-15 17:20:00+00:00,40.84,40.87,40.83,40.87,7205.0,130.0,40.839626,1789492860.2689664
AMAT,2026-09-15 17:20:00+00:00,417.95,418.1,417.855,418.07,5565.0,194.0,418.002588,1789492860.2689846
AZO,2026-09-15 17:20:00+00:00,2894.12,2897.21,2893.05,2896.76,1436.0,125.0,2895.109085,1789492860.2690024
ABVX,2026-09-15 17:20:00+00:00,107.53,107.53,107.52,107.525,1145.0,19.0,107.526852,1789492860.2690203
ATLC,2026-09-15 17:20:00+00:00,91.12,91.12,91.12,91.12,139.0,13.0,91.12,1789492860.269038
AFL,2026-09-15 17:20:00+00:00,117.13,117.15,117.12,117.15,1659.0,75.0,117.131667,1789492860.2691367
AIG,2026-09-15 17:20:00+00:00,75.5,75.52,75.5,75.52,3663.0,72.0,75.506272,1789492860.2691576
AOR,2026-09-15 17:20:00+00:00,68.74,68.74,68.74,68.74,602.0,3.0,68.74,1789492860.2691774
AAAU,2026-09-15 17:20:00+00:00,42.34,42.34,42.34,42.34,1953.0,14.0,42.34,1789492860.2691963
ALNY,2026-09-15 17:20:00+00:00,240.835,240.835,240.81,240.83,879.0,32.0,240.827059,1789492860.2692153
AFG,2026-09-15 17:20:00+00:00,142.8,142.8,142.79,142.79,517.0,37.0,142.793333,1789492860.2692342
ADSK,2026-09-15 17:20:00+00:00,229.2,229.22,229.14,229.14,1749.0,69.0,229.18,1789492860.2693176
AU,2026-09-15 17:20:00+00:00,100.02,100.02,99.95,99.95,598.0,24.0,99.9875,1789492860.2693431
ACAD,2026-09-15 17:20:00+00:00,26.815,26.815,26.815,26.815,581.0,33.0,26.815,1789492860.2694829
AEP,2026-09-15 17:20:00+00:00,120.75,120.75,120.65,120.65,7072.0,144.0,120.694964,1789492860.269505
B,2026-09-15 17:20:00+00:00,42.44,42.44,42.425,42.43,7004.0,81.0,42.433046,1789492860.2695265
AGI,2026-09-15 17:20:00+00:00,35.14,35.14,35.115,35.119,2680.0,48.0,35.126695,1789492860.2695467
ASND,2026-09-15 17:20:00+00:00,231.06,231.06,231.0,231.0,1127.0,27.0,231.015088,1789492860.2695665
AVXX,2026-09-15 17:20:00+00:00,26.2615,26.27,26.2615,26.27,501.0,5.0,26.263625,1789492860.2695854
ASML,2026-09-15 17:20:00+00:00,1592.295,1593.0,1591.84,1592.71,1408.0,123.0,1592.53811,1789492860.2696044
AAPL,2026-09-15 17:20:00+00:00,329.66,329.83,329.66,329.8,19044.0,724.0,329.773275,1789492860.2696228
AMBA,2026-09-15 17:20:00+00:00,65.775,65.775,65.67,65.67,288.0,19.0,65.7225,1789492860.2696412
ADEA,2026-09-15 17:20:00+00:00,24.895,24.895,24.895,24.895,345.0,14.0,24.895,1789492860.269659
ASO,2026-09-15 17:20:00+00:00,51.57,51.57,51.51,51.51,7624.0,136.0,51.517716,1789492860.2697642
ASH,2026-09-15 17:20:00+00:00,69.775,69.775,69.745,69.745,415.0,17.0,69.755,1789492860.2697852
AR,2026-09-15 17:20:00+00:00,39.165,39.165,39.165,39.165,1059.0,53.0,39.165,1789492860.2698052
AMKR,2026-09-15 17:20:00+00:00,45.87,45.92,45.87,45.91,4903.0,72.0,45.895269,1789492860.2698252
ALH,2026-09-15 17:20:00+00:00,21.06,21.08,21.05,21.05,1282.0,31.0,21.061111,1789492860.2698445
AEM,2026-09-15 17:20:00+00:00,196.63,196.63,196.53,196.6,1557.0,40.0,196.597902,1789492860.2698634
ARCB,2026-09-15 17:20:00+00:00,135.22,135.315,135.21,135.315,1092.0,39.0,135.24054,1789492860.269882
ASB,2026-09-15 17:20:00+00:00,30.26,30.26,30.255,30.255,1121.0,43.0,30.258333,1789492860.2699006
ALB,2026-09-15 17:20:00+00:00,113.32,113.34,113.32,113.34,1564.0,56.0,113.334624,1789492860.2700126
ARM,2026-09-15 17:20:00+00:00,242.46,242.46,242.41,242.41,2195.0,69.0,242.4225,1789492860.270034
AXP,2026-09-15 17:20:00+00:00,323.73,323.75,323.73,323.75,716.0,57.0,323.732759,1789492860.270054
AON,2026-09-15 17:20:00+00:00,308.34,308.48,308.34,308.45,1431.0,50.0,308.458772,1789492860.2700737
ALMR,2026-09-15 17:20:00+00:00,29.505,29.505,29.505,29.505,213.0,11.0,29.505,1789492860.2700925
AGIO,2026-09-15 17:20:00+00:00,33.13,33.13,33.07,33.08,4311.0,64.0,33.095525,1789492860.270111
AVBP,2026-09-15 17:20:00+00:00,28.095,28.095,28.095,28.095,464.0,26.0,28.095,1789492860.2701256
AM,2026-09-15 17:20:00+00:00,21.295,21.31,21.295,21.305,4824.0,73.0,21.303303,1789492860.2701404
ACLS,2026-09-15 17:20:00+00:00,103.46,103.46,103.46,103.46,340.0,24.0,103.46,1789492860.2701547
ASMB,2026-09-15 17:20:00+00:00,26.86,26.86,26.79,26.79,713.0,21.0,26.811944,1789492860.2701695
ATKR,2026-09-15 17:20:00+00:00,94.53,94.53,94.53,94.53,775.0,35.0,94.53,1789492860.2702954
ASST,2026-09-15 17:20:00+00:00,27.64,27.675,27.64,27.65,3634.0,53.0,27.661574,1789492860.2703173
AZTA,2026-09-15 17:20:00+00:00,33.21,33.23,33.18,33.18,4285.0,83.0,33.198084,1789492860.2703369
ACWI,2026-09-15 17:20:00+00:00,158.18,158.19,158.17,158.18,9991.0,57.0,158.178711,1789492860.2703557
AXSM,2026-09-15 17:20:00+00:00,208.505,208.505,208.5,208.5,1423.0,24.0,208.500462,1789492860.2703743
AIZ,2026-09-15 17:20:00+00:00,284.38,284.38,284.355,284.355,1130.0,51.0,284.3675,1789492860.2703934
AER,2026-09-15 17:20:00+00:00,138.03,138.03,137.88,137.9451,2448.0,41.0,137.923352,1789492860.2704117
ARES,2026-09-15 17:20:00+00:00,128.87,128.87,128.87,128.87,1124.0,57.0,128.87,1789492860.2704306
AMGN,2026-09-15 17:20:00+00:00,378.27,378.55,378.26,378.47,7298.0,223.0,378.395994,1789492860.2704492
ATTO,2026-09-15 17:20:00+00:00,24.925,24.925,24.925,24.925,326.0,6.0,24.925,1789492860.2704675
ACYN,2026-09-15 17:20:00+00:00,20.685,20.685,20.685,20.685,5733.0,5.0,20.685,1789492860.2704895
APPN,2026-09-15 17:20:00+00:00,38.56,38.56,38.55,38.55,755.0,20.0,38.553333,1789492860.2758045
AUB,2026-09-15 17:20:00+00:00,39.91,39.93,39.91,39.92,773.0,25.0,39.9175,1789492860.275833
ALV,2026-09-15 17:20:00+00:00,117.46,117.46,117.46,117.46,472.0,38.0,117.46,1789492860.2759132
AROC,2026-09-15 17:20:00+00:00,29.89,29.9,29.88,29.9,4211.0,77.0,29.894288,1789492860.2759356
AIP,2026-09-15 17:20:00+00:00,20.215,20.215,20.215,20.215,212.0,14.0,20.215,1789492860.2759573
ACA,2026-09-15 17:20:00+00:00,145.19,145.19,145.19,145.19,476.0,26.0,145.19,1789492860.2759776
AS,2026-09-15 17:20:00+00:00,26.76,26.765,26.755,26.765,4560.0,100.0,26.761468,1789492860.2759964
AAPU,2026-09-15 17:20:00+00:00,43.7037,43.7037,43.7037,43.7037,140.0,2.0,43.7037,1789492860.2760174
AMRX,2026-09-15 17:20:00+00:00,16.82,16.82,16.82,16.82,1728.0,54.0,16.82,1789492860.2761924
AMRZ,2026-09-15 17:20:00+00:00,39.08,39.085,39.075,39.085,5518.0,91.0,39.079873,1789492860.276215
AD,2026-09-15 17:20:00+00:00,38.15,38.15,38.15,38.15,275.0,8.0,38.15,1789492860.2762356
AMSC,2026-09-15 17:20:00+00:00,27.655,27.655,27.655,27.655,156.0,11.0,27.655,1789492860.2762558
ADPT,2026-09-15 17:20:00+00:00,25.19,25.19,25.17,25.17,726.0,41.0,25.176667,1789492860.2763162
ARKB,2026-09-15 17:20:00+00:00,25.27,25.28,25.27,25.28,5869.0,20.0,25.279324,1789492860.2763443
AMRC,2026-09-15 17:20:00+00:00,22.6334,22.6334,22.605,22.605,750.0,20.0,22.618754,1789492860.2763655
AVUV,2026-09-15 17:20:00+00:00,123.8,123.8,123.79,123.79,370.0,21.0,123.794545,1789492860.2763855
ALGM,2026-09-15 17:20:00+00:00,33.385,33.43,33.385,33.425,3387.0,51.0,33.41209,1789492860.2764091
AVGX,2026-09-15 17:20:00+00:00,35.2,35.2,35.2,35.2,735.0,7.0,35.2,1789492860.27643
BABA,2026-09-15 17:20:00+00:00,110.16,110.19,110.15,110.19,5636.0,126.0,110.175208,1789492860.2764494
BAC,2026-09-15 17:20:00+00:00,59.39,59.405,59.2,59.37,141909.0,458.0,59.351577,1789492860.2764688
AME,2026-09-15 17:20:00+00:00,233.99,234.015,233.99,234.015,1084.0,57.0,234.005,1789492860.2764883
ATHM,2026-09-15 17:20:00+00:00,21.545,21.545,21.545,21.545,203.0,8.0,21.545,1789492860.2766492
AVDE,2026-09-15 17:20:00+00:00,91.7999,91.7999,91.765,91.765,1311.0,17.0,91.79262,1789492860.276672
AYA,2026-09-15 17:20:00+00:00,26.23,26.26,26.23,26.25,1187.0,19.0,26.245245,1789492860.2766986
ARQT,2026-09-15 17:20:00+00:00,23.51,23.515,23.51,23.51,1172.0,18.0,23.510974,1789492860.2767196
BAI,2026-09-15 17:20:00+00:00,42.51,42.515,42.505,42.51,1987.0,16.0,42.512328,1789492860.2767396
