day,symbol,entry_m,level,entry,prev_close,open,adv20,adv20_20,adv20_5,nprev,rr
2026-05-05,SNDK,600,1354.25,1359.55,1255.86,1289.01,15661028.15,15661028.15,15661028.15,299.0,2.0
2026-05-05,SNDU,601,91.56,91.5,79.0,83.0,688737.0,688737.0,688737.0,36.0,2.0
2026-05-05,TCMD,665,23.66,23.6885,22.43,21.43,290596.8,290596.8,290596.8,334.0,-1.0584441656210772
2026-05-05,TSAT,585,49.44,48.76,48.62,45.17,222892.25,222892.25,222892.25,334.0,-1.0550459770114973
2026-05-05,VAC,774,72.235,72.42,70.21,68.02,458945.85,458945.85,458945.85,334.0,2.0
2026-05-06,AOSL,676,46.7799,46.89,43.75,44.25,1106853.45,1106853.45,1106853.45,335.0,2.0
2026-05-06,ARMG,918,22.07,22.115,17.24,21.04,1875975.2,1875975.2,1875975.2,327.0,-1.0794181818181858
2026-05-06,ASTX,625,23.89,23.82,19.87,21.44,3779819.95,3779819.95,3779819.95,205.0,-1.0374193548387085
2026-05-06,BMA,664,74.99,75.03,69.62,71.1,332329.6,332329.6,332329.6,335.0,2.0
2026-05-06,BNAI,623,23.2799,23.08,22.62,21.87,720642.25,720642.25,720642.25,335.0,2.0
2026-05-06,CLSX,726,22.18,22.1802,19.66,20.91,393076.75,393076.75,393076.75,159.0,-1.1017796196977094
2026-05-06,CXW,692,21.05,21.11,19.42,19.76,745683.15,745683.15,745683.15,335.0,0.297297297297295
2026-05-06,DIN,611,30.53,30.7,28.15,29.0,337289.5,337289.5,337289.5,335.0,-1.0419370629370628
2026-05-06,DVA,583,187.87,187.71,157.04,169.28,677648.95,677648.95,677648.95,335.0,0.8092532467532448
2026-05-06,ELAN,601,24.525,24.62,22.99,23.25,4418007.55,4418007.55,4418007.55,335.0,-1.0537111111111146
2026-05-06,FLEX,578,128.265,127.355,96.45,119.85,4038180.4,4038180.4,4038180.4,335.0,-1.0370732436472343
2026-05-06,FLY,596,34.8,34.5,31.52,32.66,6286087.3,6286087.3,6286087.3,186.0,-1.0695810147299551
2026-05-06,FLYT,633,21.61,21.525,17.3,17.82,168157.6,168157.6,168157.6,132.0,-1.0313684210526302
2026-05-06,GEO,724,22.26,22.31,18.36,21.2,1483391.2,1483391.2,1483391.2,335.0,2.0
2026-05-06,GRAL,627,59.12,59.364,54.4,56.0,681129.1,681129.1,681129.1,335.0,-1.0292260692464366
2026-05-06,HUT,585,109.0,109.295,80.51,101.57,4814422.6,4814422.6,4814422.6,335.0,-1.0238115777525534
2026-05-06,INBX,627,136.0,136.055,128.12,128.7,545828.8,545828.8,545828.8,335.0,-1.0470759717314522
2026-05-06,IONL,657,29.8,29.92,26.85,28.02,1630466.15,1630466.15,1630466.15,279.0,-1.0378571428571444
2026-05-06,IONX,657,56.88,57.16,51.45,53.855,2919908.1,2919908.1,2919908.1,288.0,-1.0351772151898728
2026-05-06,IPGP,647,99.5,99.45,90.84,92.53,577157.0,577157.0,577157.0,335.0,-1.0928207547169762
2026-05-06,IRE,646,35.0,35.15,30.27,31.95,5430114.4,5430114.4,5430114.4,134.0,2.0
2026-05-06,IREX,646,47.086,47.29,40.61,43.06,931731.55,931731.55,931731.55,132.0,2.0
2026-05-06,KMT,615,41.1,41.145,37.51,39.0,1031102.05,1031102.05,1031102.05,335.0,2.0
2026-05-06,LIFE,624,22.21,22.2,21.05,21.09,439405.45,439405.45,439405.45,66.0,2.0
2026-05-06,LITZ,639,21.1,21.1691,17.9301,17.91,270448.5,,270448.5,8.0,-1.0776662950576028
2026-05-06,LUNL,582,20.2,20.1518,18.66,19.11,594803.6,594803.6,594803.6,77.0,-1.0303988781551892
2026-05-06,LUNR,626,26.31,26.335,24.8,24.96,13783770.8,13783770.8,13783770.8,335.0,-1.047321100917432
2026-05-06,MD,595,22.32,22.3,20.83,21.23,716575.5,716575.5,716575.5,335.0,2.0
2026-05-06,MNPR,640,60.51,60.675,56.88,56.95,161800.1,161800.1,161800.1,335.0,2.0
2026-05-06,MRAM,680,20.33,20.34,19.05,19.14,1779873.1,1779873.1,1779873.1,335.0,-1.1368636363636395
2026-05-06,NBIG,649,21.38,21.35,19.25,20.08,1063431.85,1063431.85,1063431.85,130.0,2.0
2026-05-06,NBIL,649,30.35,30.4,27.53,28.845,1645543.7,1645543.7,1645543.7,144.0,2.0
2026-05-06,NBIS,666,188.72,189.73,175.92,179.595,16713274.05,16713274.05,16713274.05,335.0,2.0
2026-05-06,NEBX,649,94.3,94.33,85.05,89.2,844791.0,844791.0,844791.0,164.0,2.0
2026-05-06,NGNE,676,30.75,30.75,28.94,29.28,174899.1,174899.1,174899.1,335.0,2.0
2026-05-06,NNE,678,26.61,26.6,22.77,24.86,2155789.9,2155789.9,2155789.9,335.0,2.0
2026-05-06,OUST,717,28.15,28.06,28.6,26.5,2408476.2,2408476.2,2408476.2,335.0,2.0
2026-05-06,QBTS,656,23.06,23.1,21.54,21.92,33062947.9,33062947.9,33062947.9,335.0,-1.0932857142857133
2026-05-06,RIOX,906,48.62,48.705,36.64,44.32,254427.9,254427.9,254427.9,333.0,-1.076927999999998
2026-05-06,RKLX,624,38.65,38.82,35.96,36.71,2726239.75,2726239.75,2726239.75,287.0,2.0
2026-05-06,SHAZ,591,47.0,47.1,44.35,44.35,388958.4,388958.4,388958.4,53.0,2.0
2026-05-06,SMCI,876,33.6051,33.62,27.83,31.44,31257591.55,31257591.55,31257591.55,335.0,2.0
2026-05-06,SRPT,806,23.26,23.355,21.79,22.12,2466806.95,2466806.95,2466806.95,335.0,-1.0839272727272729
2026-05-06,SSRM,603,34.07,34.06,28.25,32.41,3102867.85,3102867.85,3102867.85,335.0,-1.0610287743580458
2026-05-06,TDC,612,29.0727,29.02,30.08,27.2,1843944.05,1843944.05,1843944.05,335.0,2.0
2026-05-06,TGTX,868,41.239,41.44,36.1,36.25,1796668.05,1796668.05,1796668.05,335.0,0.4444594594594685
2026-05-06,TX,586,47.88,47.8,44.11,45.33,260948.8,260948.8,260948.8,335.0,2.0
2026-05-06,URGN,806,26.62,26.471,23.83,25.22,825333.1,825333.1,825333.1,335.0,-1.0733567415730356
2026-05-06,USGG,645,24.24,24.36,23.01,23.07,416552.0,416552.0,416552.0,77.0,-1.464586956521736
2026-05-06,UUUU,640,22.57,22.5751,21.04,21.47,9916044.65,9916044.65,9916044.65,335.0,-1.0561376866616017
2026-05-06,WOLF,723,42.3525,42.59,36.63,32.5,5024247.3,5024247.3,5024247.3,335.0,-1.0463222222222248
2026-05-06,WYFI,778,21.09,21.15,19.56,20.05,852746.95,852746.95,852746.95,186.0,-1.083600000000004
2026-05-06,YOU,617,58.58,58.66,58.77,55.54,1457260.95,1457260.95,1457260.95,335.0,-1.0554038461538462
2026-05-07,AVTX,604,23.81,23.89,21.81,22.3,1977763.75,1977763.75,1977763.75,336.0,-1.0223528836754658
2026-05-07,AXTI,676,109.6,109.6301,104.83,99.51,12944150.35,12944150.35,12944150.35,336.0,-1.053269640116823
2026-05-07,BLLN,735,86.0,86.09,81.4,81.6,493821.75,493821.75,493821.75,123.0,2.0
2026-05-07,DIN,717,28.47,28.455,27.16,26.99,364642.35,364642.35,364642.35,336.0,0.4025974025974076
2026-05-07,DUOL,630,110.89,110.795,105.02,105.53,2146852.85,2146852.85,2146852.85,336.0,2.0
2026-05-07,EFXT,782,27.17,27.18,27.05,25.74,531415.5,531415.5,531415.5,336.0,2.0
2026-05-07,ENOV,587,26.55,26.615,24.85,25.14,874636.65,874636.65,874636.65,336.0,2.0
2026-05-07,FIG,586,21.44,21.015,19.29,20.21,17773330.6,17773330.6,17773330.6,291.0,-1.0699008097165938
2026-05-07,FTNT,583,110.69,110.78,89.95,105.255,5652422.1,5652422.1,5652422.1,336.0,-1.0409621212121234
2026-05-07,GDXD,793,33.79,33.92,35.03,32.17,1011219.9,1011219.9,1011219.9,336.0,2.0
2026-05-07,IRE,614,37.38,37.31,37.1,35.205,5505625.45,5505625.45,5505625.45,135.0,-1.043427244582039
2026-05-07,IRTC,628,123.65,123.1,117.7,117.69,488382.7,488382.7,488382.7,336.0,2.0
2026-05-07,LITZ,580,22.17,22.28,19.78,21.01,287092.22222222225,,287092.22222222225,9.0,0.2197802197802189
2026-05-07,MBX,924,33.835,33.68,32.12,32.0,404240.4,404240.4,404240.4,336.0,0.9052631578947336
2026-05-07,MULL,612,390.94,390.28,387.35,370.0,383098.9,383098.9,383098.9,336.0,-1.0336761439360296
2026-05-07,MUU,609,442.0,443.0,440.24,421.42,2380015.4,2380015.4,2380015.4,336.0,-1.0394212299035406
2026-05-07,MUX,586,25.59,25.58,22.82,23.85,930365.7,930365.7,930365.7,336.0,-1.0591882352941218
2026-05-07,NBIL,630,33.66,33.75,33.54,31.925,1595428.7,1595428.7,1595428.7,145.0,-1.0278362952836622
2026-05-07,NP,589,26.65,26.585,24.98,25.25,334567.35,334567.35,334567.35,149.0,2.0
2026-05-07,PRMB,605,22.2,22.15,19.8,21.0,3848076.1,3848076.1,3848076.1,336.0,-0.1578947368421023
2026-05-07,QCOM,660,200.42,201.0,192.57,190.67,20120989.45,20120989.45,20120989.45,336.0,2.0
2026-05-07,QURE,577,23.76,23.59,22.82,22.59,1739470.55,1739470.55,1739470.55,336.0,-1.113906250000001
2026-05-07,SMST,719,26.584,26.63,24.52,25.21,448316.45,448316.45,448316.45,336.0,2.0
2026-05-07,UUUU,611,25.0,25.07,23.52,23.66,10106216.25,10106216.25,10106216.25,336.0,-1.0340923852183648
2026-05-07,WGS,884,40.1,40.21,34.71,35.08,1431631.1,1431631.1,1431631.1,336.0,-1.081061224489801
2026-05-07,WOLF,601,47.2,46.9,43.08,43.09,5643896.1,5643896.1,5643896.1,336.0,2.0
2026-05-08,AEHR,914,101.77,102.27,91.26,94.0,3523311.4,3523311.4,3523311.4,337.0,-1.0289420306827477
2026-05-08,AMBQ,698,40.84,40.915,38.0,38.82,341348.9,341348.9,341348.9,194.0,2.0
2026-05-08,AMD,626,439.34,440.35,408.46,418.59,45683653.85,45683653.85,45683653.85,337.0,-1.0789183303085308
2026-05-08,AMDG,589,85.47,85.84,77.61,81.16,140279.1,140279.1,140279.1,322.0,2.0
2026-05-08,AMDL,581,50.19,50.04,45.39,47.6,14513744.7,14513744.7,14513744.7,337.0,2.0
2026-05-08,AMN,764,27.4,27.425,22.45,26.03,767343.35,767343.35,767343.35,337.0,2.0
2026-05-08,ASTX,597,22.43,22.27,20.6,21.33,4229355.0,4229355.0,4229355.0,207.0,2.0
2026-05-08,CCSI,680,35.26,35.4,28.29,29.28,101389.1,101389.1,101389.1,337.0,2.0
2026-05-08,CLFD,586,40.3,40.28,37.49,37.2,186115.95,186115.95,186115.95,337.0,-1.053439789160702
2026-05-08,CRWL,646,31.19,31.3287,30.32,29.68,297679.25,297679.25,297679.25,337.0,2.000000000000007
2026-05-08,CTGO,608,26.21,26.26,24.65,24.95,391394.45,391394.45,391394.45,337.0,-1.099521739130436
2026-05-08,CVSA,601,128.235,128.23,117.0,121.99,275810.4,275810.4,275810.4,51.0,1.1372251705837806
2026-05-08,FLY,602,35.0,35.07,32.36,33.315,5724824.6,5724824.6,5724824.6,188.0,2.0
2026-05-08,HIMZ,624,33.4099,33.25,31.71,31.58,1410293.35,1410293.35,1410293.35,289.0,-1.0798680555555544
2026-05-08,INTC,621,117.48,117.5656,109.62,111.81,141818558.45,141818558.45,141818558.45,337.0,-1.0933922922521038
2026-05-08,INTW,583,312.0,313.862,285.72,296.97,831997.45,831997.45,831997.45,308.0,2.0
2026-05-08,JBIO,617,26.09,26.18,24.22,23.82,685179.1,685179.1,685179.1,257.0,-1.0240526315789462
2026-05-08,JOBX,619,26.4189,26.42,25.13,25.13,105716.05,105716.05,105716.05,166.0,-1.2453548387096811
2026-05-08,LINT,584,198.0,198.225,179.07,188.74,207080.35,207080.35,207080.35,115.0,2.0
2026-05-08,LUNL,602,20.3,20.3,17.4,18.53,587883.2,587883.2,587883.2,79.0,2.0
2026-05-08,LUNR,604,26.55,26.447,24.11,25.05,13005289.95,13005289.95,13005289.95,337.0,2.0
2026-05-08,MRNA,603,51.6,51.86,48.54,49.0,6128721.6,6128721.6,6128721.6,337.0,2.0
2026-05-08,MSTX,623,39.166,39.1102,37.35,36.985,3897098.95,3897098.95,3897098.95,337.0,-1.051202616123868
2026-05-08,NSIT,603,77.27,77.2575,70.37,71.96,507824.95,507824.95,507824.95,337.0,2.0
2026-05-08,PENG,601,42.08,42.075,38.98,39.99,2160993.6,2160993.6,2160993.6,337.0,2.0
2026-05-08,PL,690,38.225,38.37,35.24,36.4,10350909.55,10350909.55,10350909.55,337.0,-1.078937499999995
2026-05-08,PLU,614,38.7674,38.78,34.97,36.44,173197.75,173197.75,173197.75,83.0,-1.2976451146457473
2026-05-08,QCMU,649,39.825,39.98,34.12,37.21,354021.8,354021.8,354021.8,218.0,2.0
2026-05-08,RKLX,821,54.79,54.87,35.36,41.87,2773768.05,2773768.05,2773768.05,289.0,2.0
2026-05-08,RVI,643,36.98,36.99,34.25,34.91,533457.25,533457.25,533457.25,43.0,2.0
2026-05-08,SNDK,626,1466.91,1470.98,1339.96,1394.37,16135355.3,16135355.3,16135355.3,302.0,2.0
2026-05-08,SYNA,598,116.54,115.845,105.8,108.26,876174.1,876174.1,876174.1,337.0,2.0
2026-05-08,TDS,583,48.39,47.83,45.5,44.96,641588.8,641588.8,641588.8,337.0,-1.0509891304347792
2026-05-08,TECX,592,28.87,28.97,26.87,27.0,203155.9,203155.9,203155.9,337.0,-1.0225528455284565
2026-05-08,TTD,868,22.56,22.615,23.49,20.975,17416504.55,17416504.55,17416504.55,337.0,-1.0675303030303036
2026-05-08,URGN,596,28.62,28.3,26.59,26.95,936006.45,936006.45,936006.45,337.0,2.0
2026-05-08,VOYG,609,27.42,27.42,25.62,26.05,1577702.5,1577702.5,1577702.5,227.0,2.0
2026-05-11,AAOI,606,173.4,172.64,148.94,152.26,10527434.9,10527434.9,10527434.9,338.0,2.0
2026-05-11,ADEA,736,31.415,31.47,29.53,29.02,1670777.5,1670777.5,1670777.5,338.0,2.0
2026-05-11,ALM,586,21.18,21.14,19.68,20.08,5118228.4,5118228.4,5118228.4,207.0,-1.0909130434782637
2026-05-11,AMSC,593,57.88,57.815,55.19,55.1,1457041.5,1457041.5,1457041.5,338.0,0.4545454545454567
2026-05-11,APLD,591,42.85,42.735,41.25,40.38,25425137.35,25425137.35,25425137.35,338.0,2.0
2026-05-11,APPX,859,35.8,35.88,36.11,34.06,961336.05,961336.05,961336.05,260.0,2.0
2026-05-11,ARWR,604,76.83,76.89,72.69,72.69,1890127.8,1890127.8,1890127.8,338.0,2.0
2026-05-11,ASIX,596,21.6,21.56,20.32,20.39,343569.15,343569.15,343569.15,338.0,2.0
2026-05-11,ASTX,638,31.4792,31.5,26.39,28.59,4463976.4,4463976.4,4463976.4,208.0,0.1612903225806448
2026-05-11,AXTI,646,125.44,124.87,116.36,118.38,12753194.3,12753194.3,12753194.3,338.0,-1.0368393939393954
2026-05-11,BE,595,286.59,286.42,261.03,269.5,11391792.3,11391792.3,11391792.3,338.0,-1.066888125148136
2026-05-11,BEX,595,64.44,64.575,54.35,57.89,925605.65,925605.65,925605.65,120.0,-1.0343835616438362
2026-05-11,BKSY,606,40.99,41.0,39.45,38.26,1976332.4,1976332.4,1976332.4,338.0,0.6122448979591831
2026-05-11,BLLN,609,100.69,100.67,92.96,92.7119,577852.9,577852.9,577852.9,125.0,1.9157303370786485
2026-05-11,CDNL,750,56.83,57.16,54.09,54.1,426830.25,426830.25,426830.25,102.0,2.0
2026-05-11,CDRE,819,30.95,31.03,29.85,29.38,396859.15,396859.15,396859.15,338.0,0.1422764227642279
2026-05-11,CIFR,616,20.93,20.965,20.55,19.92,26839387.1,26839387.1,26839387.1,338.0,-1.058056338028173
2026-05-11,CLFD,668,42.65,42.615,40.04,40.5,219361.05,219361.05,219361.05,338.0,2.0
2026-05-11,CLSX,591,22.775,22.49,21.75,21.59,345566.6,345566.6,345566.6,162.0,2.0
2026-05-11,CMP,623,29.4899,29.48,27.93,28.0,553873.25,553873.25,553873.25,338.0,-1.1447868852459069
2026-05-11,CRCA,665,59.65,59.99,50.78,56.3,1249626.25,1249626.25,1249626.25,189.0,1.999999999999997
2026-05-11,CRCL,671,124.91,124.97,113.67,118.85,13711051.05,13711051.05,13711051.05,232.0,-1.0596650485436914
2026-05-11,CRDO,606,196.99,197.215,188.505,187.31,7315441.25,7315441.25,7315441.25,338.0,2.0
2026-05-11,CSEX,608,23.03,23.02,21.97,21.21,140111.55,140111.55,140111.55,120.0,-0.4461538461538458
2026-05-11,CWVX,588,40.08,40.065,37.91,36.85,1458810.35,1458810.35,1458810.35,208.0,-1.0366197183098609
2026-05-11,FLNC,648,25.12,25.2345,24.16,23.555,8943142.1,8943142.1,8943142.1,338.0,2.0
2026-05-11,FLYT,734,26.4,26.515,25.73,23.54,201690.75,201690.75,201690.75,135.0,-1.1295950920245377
2026-05-11,GLUE,604,20.57,20.615,19.39,19.4,811332.55,811332.55,811332.55,338.0,-0.6666666666666666
2026-05-11,GLWG,661,33.72,33.615,28.37,30.54,822304.75,822304.75,822304.75,42.0,1.036363636363631
2026-05-11,HIMZ,806,42.5692,42.745,38.13,40.46,1391601.8,1391601.8,1391601.8,290.0,-1.066314960629923
2026-05-11,HL,586,20.19,20.22,18.61,19.17,12440994.6,12440994.6,12440994.6,338.0,1.0167796610169522
2026-05-11,HUTG,599,27.06,26.93,24.75,25.18,100917.45,100917.45,100917.45,80.0,2.0
2026-05-11,IONQ,582,50.57,50.7601,49.24,48.14,39304352.3,39304352.3,39304352.3,338.0,2.0
2026-05-11,IPI,587,39.71,39.645,37.81,37.03,238317.65,238317.65,238317.65,338.0,2.0
2026-05-11,IREG,792,26.38,26.5,27.6,21.77,338084.3,338084.3,338084.3,98.0,-1.0617856281649405
2026-05-11,LINC,588,47.93,47.8897,44.75,44.7,432317.75,432317.75,432317.75,338.0,2.0
2026-05-11,LITE,636,1009.19,1012.52,903.8,949.715,5700372.15,5700372.15,5700372.15,338.0,2.0
2026-05-11,LUNR,591,30.45,30.43,28.97,28.95,13066434.2,13066434.2,13066434.2,338.0,2.0
2026-05-11,MRVU,643,93.38,93.82,94.02,87.025,162131.15,162131.15,162131.15,60.0,0.3729508196721359
2026-05-11,MUX,586,25.89,25.9,24.23,24.65,1074194.3,1074194.3,1074194.3,338.0,-1.0518571428571446
2026-05-11,MVLL,589,69.88,70.265,71.96,66.23,1135616.7,1135616.7,1135616.7,294.0,-1.054109803921568
2026-05-11,NAMS,578,40.0,40.0,38.73,37.745,1254643.2,1254643.2,1254643.2,338.0,-0.3868613138686146
2026-05-11,NESR,772,25.45,25.49,23.1,23.33,1764316.1,1764316.1,1764316.1,338.0,-1.0900357142857195
2026-05-11,NVTS,638,23.04,23.015,18.2,18.13,38127968.35,38127968.35,38127968.35,338.0,-1.0286967741935484
2026-05-11,NVTX,640,111.1899,110.93,72.4,72.4,347069.6,347069.6,347069.6,167.0,-1.0280392670157084
2026-05-11,OKLO,607,75.0,75.09,72.51,71.41,16646469.6,16646469.6,16646469.6,338.0,2.0
2026-05-11,OUST,592,25.78,25.8611,25.2,24.51,2971931.85,2971931.85,2971931.85,338.0,2.0
2026-05-11,PBT,644,24.29,24.25,23.1,23.1,155076.4,155076.4,155076.4,338.0,2.0
2026-05-11,PL,616,40.6,40.58,39.04,38.65,10525960.85,10525960.85,10525960.85,338.0,2.0
2026-05-11,PLU,617,45.2599,45.51,42.32,42.36,178261.45,178261.45,178261.45,84.0,2.0
2026-05-11,PRCT,744,26.7,26.72,25.4,25.36,1348702.3,1348702.3,1348702.3,338.0,-1.1287222222222244
2026-05-11,PRIM,645,113.54,113.68,104.8,106.36,1857391.75,1857391.75,1857391.75,338.0,-1.0619457364341085
2026-05-11,QBTS,594,23.31,23.19,22.57,22.2,34678444.3,34678444.3,34678444.3,338.0,2.0
2026-05-11,QUIK,607,21.08,21.0314,19.89,20.0,585836.6,585836.6,585836.6,338.0,-1.0339707349517808
2026-05-11,RIOX,582,52.0,52.2145,50.45,49.27,281611.75,281611.75,281611.75,336.0,2.0
2026-05-11,RKLB,606,114.7,114.885,105.47,105.27,24767534.5,24767534.5,24767534.5,338.0,2.0
2026-05-11,RKLX,602,68.58,68.545,59.3,59.4,3141441.85,3141441.85,3141441.85,290.0,2.0
2026-05-11,ROBN,696,20.61,20.555,19.64,19.56,2104832.8,2104832.8,2104832.8,318.0,2.0
2026-05-11,SHAZ,606,57.0,56.88,52.75,53.0,417374.2,417374.2,417374.2,56.0,-1.029255319148936
2026-05-11,SOLT,731,61.695,62.01,55.66,58.65,588631.55,588631.55,588631.55,285.0,0.1849315068493171
2026-05-11,TSLR,682,27.2,27.26,26.61,25.88,2366476.1,2366476.1,2366476.1,338.0,2.0
2026-05-11,TSLT,682,22.26,22.31,21.79,21.14,3424688.5,3424688.5,3424688.5,338.0,2.0
2026-05-11,USAX,612,35.49,35.2299,36.1,33.77,181844.5,181844.5,181844.5,80.0,2.0
2026-05-11,USGG,614,21.78,21.79,21.79,20.63,416143.15,416143.15,416143.15,80.0,2.0
2026-05-11,WOLF,614,51.5,51.11,46.6,49.0,6127952.15,6127952.15,6127952.15,338.0,2.0
2026-05-11,WULF,638,24.28,24.295,23.39,23.075,34241500.1,34241500.1,34241500.1,338.0,-1.0561647058823498
2026-05-11,XE,590,31.5,31.3983,30.18,30.0,9861980.0,,9861980.0,10.0,2.0
2026-05-11,ZLAB,630,20.48,20.49,18.6,19.39,822590.15,822590.15,822590.15,338.0,-1.067299999999999
2026-05-12,ALM,881,21.8,21.92,20.92,20.61,5037440.9,5037440.9,5037440.9,208.0,-1.0866800000000012
2026-05-12,ALMU,579,29.08,28.85,28.18,27.05,2049144.4,2049144.4,2049144.4,281.0,2.0
2026-05-12,CIFU,579,26.85,26.83,26.32,25.0,265240.6,265240.6,265240.6,115.0,-1.0686941747572836
2026-05-12,CONI,676,38.245,38.4,34.92,36.41,252037.5,252037.5,252037.5,339.0,2.0
2026-05-12,CRMX,584,23.22,23.2499,21.845,21.12,716947.25,716947.25,716947.25,81.0,-1.2877009748069417
2026-05-12,GDXD,680,32.78,32.838,29.52,31.19,1003859.0,1003859.0,1003859.0,339.0,-1.0416024909185264
2026-05-12,JDST,688,30.4,30.28,27.66,28.89,654087.05,654087.05,654087.05,339.0,-1.0808378378378405
2026-05-12,KRMN,589,61.0,60.72,58.82,58.04,1756413.15,1756413.15,1756413.15,310.0,-1.084521126760561
2026-05-12,LABX,587,49.26,49.26,48.7,46.3,428845.4,428845.4,428845.4,187.0,-1.0294074074074082
2026-05-12,LEGN,640,26.4,26.46,25.58,24.63,2909853.55,2909853.55,2909853.55,339.0,1.5297029702970255
2026-05-12,PRCT,655,27.98,28.08,26.45,26.5,1375144.65,1375144.65,1375144.65,339.0,0.7200000000000045
2026-05-12,PS,581,52.0,51.73,52.09,49.0,1463386.875,,1463386.875,8.0,-1.0367591240875895
2026-05-12,QBTS,606,23.75,23.7301,24.03,22.42,35665174.15,35665174.15,35665174.15,339.0,-1.0256600381979537
2026-05-12,QURE,801,29.5,29.48,27.64,27.57,1985732.15,1985732.15,1985732.15,339.0,-1.0458680445151023
2026-05-12,ROOT,653,58.85,58.98,56.63,55.74,329086.75,329086.75,329086.75,339.0,0.4426229508196777
2026-05-12,RVI,862,52.39,52.49,43.69,49.075,637190.9,637190.9,637190.9,45.0,-1.0429651562107396
2026-05-12,SEPN,596,25.7,25.71,23.57,24.46,349392.5,349392.5,349392.5,339.0,-1.0640886075949345
2026-05-12,SMZ,594,22.0,21.88,19.3,20.6,151343.25,151343.25,151343.25,61.0,2.0
2026-05-12,TIGO,656,80.2999,80.57,78.5,72.97,1284387.3,1284387.3,1284387.3,339.0,-1.0812142857142826
2026-05-12,VCX,844,275.0,270.0,276.0,259.0,382741.1,382741.1,382741.1,36.0,2.0
2026-05-12,WOLF,868,53.7,53.75,50.31,49.24,6477895.25,6477895.25,6477895.25,339.0,-1.074971731448758
2026-05-13,AEVA,681,20.55,20.58,19.09,18.9,1887708.15,1887708.15,1887708.15,340.0,-1.0447333333333373
2026-05-13,ALMU,650,29.75,29.555,27.11,28.17,1980835.9,1980835.9,1980835.9,282.0,-1.0563883495145598
2026-05-13,AOSL,741,42.29,42.355,37.72,39.85,1384094.6,1384094.6,1384094.6,340.0,-1.0516149068322993
2026-05-13,ARQT,595,21.135,21.1101,20.69,20.17,1585598.25,1585598.25,1585598.25,340.0,2.0
2026-05-13,ASTX,625,25.45,25.598,24.42,24.0,5315783.8,5315783.8,5315783.8,210.0,2.0
2026-05-13,ATRO,819,79.0,79.225,78.26,73.0,447037.0,447037.0,447037.0,340.0,0.1022099447513831
2026-05-13,CDRE,613,29.51,29.52,28.38,27.92,479822.05,479822.05,479822.05,340.0,2.0
2026-05-13,CIFU,647,28.16,28.25,25.75,26.7,261513.4,261513.4,261513.4,116.0,-1.037698630136985
2026-05-13,COAG,651,27.595,27.25,25.9,26.0,260357.0,,260357.0,7.0,-1.059555555555559
2026-05-13,ENPH,617,40.44,40.5911,37.48,38.5,7192386.0,7192386.0,7192386.0,340.0,2.0
2026-05-13,EQPT,666,26.01,26.038,24.55,24.7,2076998.0,2076998.0,2076998.0,75.0,-1.0644221105527618
2026-05-13,ETOR,664,39.775,39.65,37.61,37.87,1440614.7,1440614.7,1440614.7,249.0,2.0
2026-05-13,FIVN,653,21.965,21.93,20.93,20.79,3731813.6,3731813.6,3731813.6,340.0,-1.036816864976719
2026-05-13,FLNC,667,22.17,22.16,21.28,21.01,10984547.55,10984547.55,10984547.55,340.0,-1.0471739130434763
2026-05-13,HIMX,636,21.72,21.7099,19.11,20.65,5510434.0,5510434.0,5510434.0,340.0,-1.0628714327743485
2026-05-13,HSAI,636,23.14,23.14,21.39,22.22,1695012.5,1695012.5,1695012.5,340.0,2.0
2026-05-13,JOBX,628,28.0001,28.04,27.08,26.13,118361.6,118361.6,118361.6,169.0,2.0
2026-05-13,KRMN,631,61.575,61.58,62.48,56.74,1868307.5,1868307.5,1868307.5,311.0,-1.0923030303030352
2026-05-13,LUNL,633,35.2,35.11,29.39,33.0,579878.65,579878.65,579878.65,82.0,2.0
2026-05-13,LUNR,658,36.1075,36.145,32.09,34.354,12262971.25,12262971.25,12262971.25,340.0,-1.0691844660194127
2026-05-13,NBIL,649,37.68,37.85,28.07,35.84,1391393.45,1391393.45,1391393.45,149.0,-1.1091999999999984
2026-05-13,OUST,906,34.6,34.58,27.1,28.765,3337863.4,3337863.4,3337863.4,340.0,-1.064245283018869
2026-05-13,PALU,581,22.335,22.29,21.92,21.19,106372.25,106372.25,106372.25,283.0,2.0
2026-05-13,PSIX,744,44.67,44.67,38.0,39.24,885816.4,885816.4,885816.4,340.0,0.4808617041738797
2026-05-13,RIGL,612,32.67,32.75,29.37,30.22,401053.0,401053.0,401053.0,340.0,-1.0493846153846151
2026-05-13,SATG,666,21.425,21.44,19.3754,20.4,163720.2,163720.2,163720.2,100.0,-1.0494470588235256
2026-05-13,SILC,597,44.78,44.55,42.42,42.42,145378.85,145378.85,145378.85,340.0,-1.0463936170212778
2026-05-13,SOUX,705,20.95,20.95,19.9381,19.325,270883.05,270883.05,270883.05,222.0,-1.3152291666666736
2026-05-13,TNGX,745,24.53,24.42,23.5,23.88,2934389.35,2934389.35,2934389.35,340.0,2.0
2026-05-13,TSLR,664,29.115,29.19,27.18,27.72,2568144.3,2568144.3,2568144.3,340.0,-1.0824238353815372
2026-05-13,TSLT,644,23.78,23.755,22.18,22.61,3748099.35,3748099.35,3748099.35,340.0,-1.079525423728814
2026-05-13,VOYG,605,32.13,31.93,29.2,29.75,1663613.95,1663613.95,1663613.95,230.0,2.0
