day,symbol,split,source,n_bars,first_minute,entry_m,rr,rv,adv20,level
2025-11-19,CONI,TRAIN,topup.db(Databento EQUS.MINI),303,570.0,650,2.0,1.894410332730876,654416.85,59.37
2025-11-20,RILY,TRAIN,cache.db(Alpaca SIP),0,,577,-1.033973866256723,3.8238250973030143,554941.7,4.5678
2025-11-20,SRFM,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0265555555555568,2.940929090135559,2553223.75,2.47
2025-11-20,TNYA,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0427848101265813,3.54580557265436,3716715.35,1.23
2025-11-20,DVLT,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,1.762338146733167,60698226.5,1.76
2025-11-20,ANRO,TRAIN,cache.db(Alpaca SIP),0,,596,-1.031836734693876,1.0544933814712032,567673.4,16.09
2025-11-20,CWD,TRAIN,cache.db(Alpaca SIP),0,,650,-1.3034865293185458,1.5795679569986758,128775.45,2.33
2025-11-20,EQ,TRAIN,cache.db(Alpaca SIP),0,,691,2.0,1.6006743493021385,379326.65,1.12
2025-11-20,VIXY,TRAIN,cache.db(Alpaca SIP),0,,693,2.0,1.9904816768719087,3517026.2,35.16
2025-11-21,HOVR,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,2.3569376054958995,1327273.15,1.271
2025-11-21,OPEN,TRAIN,cache.db(Alpaca SIP),0,,579,-1.030857142857142,2.593180961347801,147275394.85,6.72
2025-11-21,PACB,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0352994555353916,3.73682882049971,9780298.15,2.0
2025-11-21,TNGX,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0410909090909115,2.961741740648381,3268431.5,9.27
2025-11-21,OKYO,TRAIN,cache.db(Alpaca SIP),0,,592,-1.0269647696476956,4.224027866643205,126113.25,2.06
2025-11-21,ALMS,TRAIN,cache.db(Alpaca SIP),0,,608,-0.1212121212121213,2.7672354881051,940046.45,7.247
2025-11-21,CD,TRAIN,cache.db(Alpaca SIP),0,,618,-1.0510857142857188,1.6342925779748898,182114.8,9.13
2025-11-21,TRDA,TRAIN,cache.db(Alpaca SIP),0,,626,2.0,2.326231473284537,297463.55,9.64
2025-11-24,LABX,TRAIN,cache.db(Alpaca SIP),0,,577,-1.024448598130842,2.1950390342065016,760237.05,13.58
2025-11-24,BTDR,TRAIN,cache.db(Alpaca SIP),0,,578,1.9473684210526296,2.461662503837905,9429785.75,11.01
2025-11-24,NUAI,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0514032042723658,3.228755313729711,12535945.3,4.0
2025-11-24,ONDS,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,2.6424958219146366,111351093.75,7.21
2025-11-24,BODI,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,1.8941042729335795,591572.5,8.68
2025-11-24,IESC,TRAIN,topup.db(Databento EQUS.MINI),273,570.0,599,2.0,1.5265966440051522,159961.1,394.26
2025-11-24,ADUR,TRAIN,cache.db(Alpaca SIP),0,,602,-1.0732892459826993,4.651913485499664,255443.05,12.17
2025-11-24,NPCE,TRAIN,cache.db(Alpaca SIP),0,,603,2.0,1.123023955388162,255330.5,15.0
2025-11-25,NAK,TRAIN,cache.db(Alpaca SIP),0,,581,-1.029606617647059,4.69462023777102,8151127.9,1.66
2025-11-25,ULCC,TRAIN,cache.db(Alpaca SIP),0,,586,-1.095529411764704,2.7824294293416867,4018212.3,4.105
2025-11-25,SOXS,TRAIN,cache.db(Alpaca SIP),0,,587,-1.0359190556492444,2.4082958121816977,350980041.75,4.38
2025-11-25,IONZ,TRAIN,cache.db(Alpaca SIP),0,,590,-1.0553829078801364,1.656390704646863,32378692.15,5.09
2025-11-25,QBTZ,TRAIN,cache.db(Alpaca SIP),0,,590,-1.0295771812080523,2.012015505886732,3890372.7,22.69
2025-11-25,CAPR,TRAIN,cache.db(Alpaca SIP),0,,591,-1.0282418260333157,4.234863885232032,1907295.6,4.74
2025-11-25,ANVS,TRAIN,cache.db(Alpaca SIP),0,,592,-1.1128136200716885,1.0210823765070975,3428080.85,4.32
2025-11-25,RDTL,TRAIN,topup.db(Databento EQUS.MINI),326,570.0,592,2.0,4.352584605322098,721969.05,41.13
2025-11-26,CD,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0400392156862774,3.592827547761795,272668.25,10.51
2025-11-26,NAVN,TRAIN,cache.db(Alpaca SIP),0,,583,1.2363636363636343,1.4978764789756598,1964347.5555555555,15.8
2025-11-26,ARWR,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,4.377370246518061,2190472.65,51.17
2025-11-26,HSDT,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0310833333333334,2.111120313105503,727250.7,3.83
2025-11-26,APPX,TRAIN,cache.db(Alpaca SIP),0,,590,-1.0522648717482257,2.26499073028576,745490.65,29.34
2025-11-26,OVID,TRAIN,cache.db(Alpaca SIP),0,,604,-1.044857142857145,4.264092561400288,1472739.35,1.6097
2025-11-26,MOB,TRAIN,cache.db(Alpaca SIP),0,,614,2.0,2.0914755654064474,323709.7,6.47
2025-11-26,IRWD,TRAIN,cache.db(Alpaca SIP),0,,616,2.0,2.4453271421846843,3609632.35,3.505
2025-11-28,SLS,TRAIN,cache.db(Alpaca SIP),0,,577,1.2594594594594584,1.230576555625332,3621879.5,1.5446
2025-11-28,CORD,TRAIN,topup.db(Databento EQUS.MINI),90,570.0,582,-1.0533554610517577,2.5934483341590133,297229.75,52.71
2025-11-28,HYMC,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,4.169298140819709,1533915.25,11.25
2025-11-28,SLNH,TRAIN,cache.db(Alpaca SIP),0,,585,2.0,4.119805414771179,5721811.5,1.64
2025-11-28,CRML,TRAIN,cache.db(Alpaca SIP),0,,597,0.4137931034482805,3.1596461573530874,8525576.15,8.2
2025-11-28,WULX,TRAIN,topup.db(Databento EQUS.MINI),113,570.0,636,-1.2386964633806736,2.4293273995718114,233919.05,34.165
2025-11-28,MVLL,TRAIN,cache.db(Alpaca SIP),0,,651,1.670886075949369,2.2237749695272915,285617.45,24.21
2025-11-28,UPSX,TRAIN,cache.db(Alpaca SIP),0,,784,0.1764705882353008,1.0524210120807964,1226925.3,10.895
2025-12-01,AREB,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0682352941176494,3.37544624930995,1088419.05,1.1988
2025-12-01,CAPR,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,2.199743067763959,2018649.3,5.702
2025-12-01,IRE,TRAIN,cache.db(Alpaca SIP),0,,587,-1.0246585365853638,2.289043186995233,11165295.3,10.49
2025-12-01,POM,TRAIN,cache.db(Alpaca SIP),0,,589,-1.0383333333333329,1.5122289503438593,1334959.7,4.73
2025-12-01,BNC,TRAIN,cache.db(Alpaca SIP),0,,590,-1.0448666666666675,3.6649824216520575,659944.85,6.9
2025-12-01,LTRX,TRAIN,cache.db(Alpaca SIP),0,,616,-0.5476190476190445,2.7775891202924265,248249.85,5.2799
2025-12-01,MSTZ,TRAIN,cache.db(Alpaca SIP),0,,616,2.0,1.3348257608906986,24396821.0,15.77
2025-12-01,RYET,TRAIN,cache.db(Alpaca SIP),0,,628,2.0,1.837540722473585,447567.05,1.17
2025-12-02,QPUX,TRAIN,cache.db(Alpaca SIP),0,,577,-1.027890624999999,1.7010267318059098,237092.1,18.485
2025-12-02,SMUP,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0227833894500558,4.290617970749719,587211.45,2.1092
2025-12-02,INSP,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,1.8567262911715845,1664407.95,131.57
2025-12-02,LUNG,TRAIN,cache.db(Alpaca SIP),0,,581,-1.559999999999997,2.453670601675036,1179294.4,1.84
2025-12-02,ALAB,TRAIN,cache.db(Alpaca SIP),0,,589,-1.082301756007393,3.7000694536601313,6434950.75,181.27
2025-12-02,SRFM,TRAIN,cache.db(Alpaca SIP),0,,612,2.0,3.3813381571158234,2926316.6,2.15
2025-12-02,TRON,TRAIN,cache.db(Alpaca SIP),0,,624,-1.0393,1.811485258765728,1284040.6,2.03
2025-12-02,SHMD,TRAIN,cache.db(Alpaca SIP),0,,676,2.0,1.2662269092987417,290339.5,5.02
2025-12-03,AVXL,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,3.460787439223782,4223012.9,4.05
2025-12-03,BEAM,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,1.4836410178348554,2169224.2,24.675
2025-12-03,OTLK,TRAIN,cache.db(Alpaca SIP),0,,580,-1.03418181818182,3.7508456460220407,5143626.75,1.955
2025-12-03,KLC,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,1.899307664428513,1371025.9,4.1609
2025-12-03,ACHV,TRAIN,cache.db(Alpaca SIP),0,,583,1.1477170993733192,1.853935179576892,641823.95,4.6886
2025-12-03,CBUS,TRAIN,cache.db(Alpaca SIP),0,,588,2.0,1.0208673572853386,144129.65,1.39
2025-12-03,QBTS,TRAIN,cache.db(Alpaca SIP),0,,884,2.0,1.096707469446373,33667176.2,24.04
2025-12-03,SLS,TRAIN,cache.db(Alpaca SIP),0,,916,2.0,1.0142883018015894,3465468.55,1.49
2025-12-04,AXTI,TRAIN,topup.db(Databento EQUS.MINI),369,570.0,578,-1.023224844968995,1.682996308851683,3545224.65,12.08
2025-12-04,NRGV,TRAIN,cache.db(Alpaca SIP),0,,580,2.000000000000003,2.978655852599245,3424329.8,3.84
2025-12-04,SOUX,TRAIN,cache.db(Alpaca SIP),0,,582,-1.049692307692312,3.5972177326783017,337357.95,19.77
2025-12-04,ARTL,TRAIN,cache.db(Alpaca SIP),0,,583,-1.057666666666667,1.1116423979192598,1428606.9,1.78
2025-12-04,SLNH,TRAIN,cache.db(Alpaca SIP),0,,585,-1.035400000000001,2.847961334009974,5222367.25,1.81
2025-12-04,GEVX,TRAIN,topup.db(Databento EQUS.MINI),198,570.0,591,-1.1534556720686353,4.78756918525843,152769.0,29.6078
2025-12-04,KRRO,TRAIN,cache.db(Alpaca SIP),0,,596,2.0,3.029964381315851,1082391.55,6.56
2025-12-04,TNXP,TRAIN,cache.db(Alpaca SIP),0,,596,2.0,3.3782886757106576,810655.25,18.6843
2025-12-05,BYND,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0256513026052094,4.213796562708893,110277203.25,1.33
2025-12-05,QNCX,TRAIN,cache.db(Alpaca SIP),0,,584,2.0,3.815896596111284,1029810.4,3.8699
2025-12-05,FOSL,TRAIN,cache.db(Alpaca SIP),0,,586,-1.034038363171355,4.968719519407147,1269309.55,4.1
2025-12-05,HPE,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,4.992543437888728,28171530.2,22.525
2025-12-05,HERE,TRAIN,cache.db(Alpaca SIP),0,,589,2.0,4.607090427888351,344222.1875,5.36
2025-12-05,BAK,TRAIN,cache.db(Alpaca SIP),0,,603,-1.0424564032697523,1.5956263092700098,1197978.35,3.175
2025-12-05,EXOD,TRAIN,cache.db(Alpaca SIP),0,,628,-1.1970602889885416,1.7841808623810942,169080.45,15.71
2025-12-05,NBY,TRAIN,cache.db(Alpaca SIP),0,,653,2.0,2.0940803656163327,118294.45,1.12
2025-12-08,SPRC,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,1.397210531888851,3389897.15,1.85
2025-12-08,,TRAIN,cache.db(Alpaca SIP),0,,581,-1.0375000000000014,4.305687919304768,169566.4,3.08
2025-12-08,OKLS,TRAIN,cache.db(Alpaca SIP),0,,589,-1.0858773234200756,3.1477070950914885,763213.5,11.8
2025-12-08,RKLX,TRAIN,cache.db(Alpaca SIP),0,,591,-1.0376587677725106,3.887267783462052,445996.0,81.9188
2025-12-08,CRCD,TRAIN,topup.db(Databento EQUS.MINI),183,570.0,597,2.0,2.0636347206901147,310987.55,34.26
2025-12-08,KOS,TRAIN,cache.db(Alpaca SIP),0,,600,-1.0464000000000018,3.156315523515794,12883220.8,1.1972
2025-12-08,BMNZ,TRAIN,cache.db(Alpaca SIP),0,,611,-1.03695744680851,2.2599780383421963,2890330.066666667,17.94
2025-12-08,CAPR,TRAIN,cache.db(Alpaca SIP),0,,612,2.0,1.859173404011177,5732605.25,28.49
2025-12-09,XPOF,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,4.806671605528384,702523.55,7.5
2025-12-09,NIXX,TRAIN,cache.db(Alpaca SIP),0,,582,-1.0358543417366932,2.353438045315777,645927.35,1.22
2025-12-09,ACDC,TRAIN,topup.db(Databento EQUS.MINI),338,570.0,585,2.0,2.5975824532898133,1670168.35,4.36
2025-12-09,AXTI,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,3.4660555667452364,3477541.75,13.3
2025-12-09,GDXU,TRAIN,topup.db(Databento EQUS.MINI),287,570.0,586,2.0,1.696162254720568,671007.3,203.74
2025-12-09,ALTS,TRAIN,cache.db(Alpaca SIP),0,,601,-1.0584000000000005,2.907370357719069,3358506.65,1.49
2025-12-09,CIFU,TRAIN,topup.db(Databento EQUS.MINI),153,570.0,606,-1.0684074074074057,1.349314031509102,216849.4,42.3925
2025-12-09,MSOX,TRAIN,cache.db(Alpaca SIP),0,,622,2.0,1.2663621371278095,1167570.45,3.7
2025-12-10,RGTZ,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,2.103725776662282,11923488.45,18.16
2025-12-10,HWH,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0286755771567426,3.4463886171376408,640598.1,2.43
2025-12-10,TGL,TRAIN,topup.db(Databento EQUS.MINI),374,570.0,584,-1.0258181818181813,2.3743344168992326,3039778.2,11.8
2025-12-10,AAOI,TRAIN,cache.db(Alpaca SIP),0,,586,1.999999999999995,2.2293355074968577,4636482.25,31.13
2025-12-10,OLMA,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0327879304466414,3.2610874984015066,8025363.25,29.97
2025-12-10,BMEA,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,2.811298335911781,1519840.65,1.4578
2025-12-10,WRBY,TRAIN,cache.db(Alpaca SIP),0,,593,2.0,4.902273699871403,3919493.8,24.79
2025-12-10,CDT,TRAIN,cache.db(Alpaca SIP),0,,611,2.0,1.1651540196456998,401601.7,1.7893
2025-12-11,CADL,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,2.196813344823744,836059.5,6.0
2025-12-11,IHRT,TRAIN,cache.db(Alpaca SIP),0,,587,-1.0653333333333357,1.878685988453472,986515.55,4.955
2025-12-11,KDK,TRAIN,cache.db(Alpaca SIP),0,,587,-1.0622841328413268,3.4421878964557227,672958.9,8.63
2025-12-11,VOR,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,2.117817180632888,2843614.15,10.88
2025-12-11,OKLS,TRAIN,cache.db(Alpaca SIP),0,,595,-1.0329107099292516,3.5273388528697653,711701.3333333334,13.83
2025-12-11,MSTZ,TRAIN,cache.db(Alpaca SIP),0,,596,-1.0430870279146165,1.48913336976601,21558071.15,13.47
2025-12-11,ALEC,TRAIN,cache.db(Alpaca SIP),0,,605,2.0,4.077908891019651,1660920.5,1.4194
2025-12-11,MVO,TRAIN,cache.db(Alpaca SIP),0,,605,0.3356164383561624,1.2066853798770591,419740.6,1.22
2025-12-12,APLX,TRAIN,topup.db(Databento EQUS.MINI),203,570.0,578,-1.2258271113002397,1.4822711826555428,249414.55,92.385
2025-12-12,MRAL,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0259062500000018,2.633158186435857,1196528.95,8.59
2025-12-12,WHLR,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0263673633440515,1.4788925294833584,5181647.65,3.402
2025-12-12,SOC,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,1.4507002048883526,6116770.35,5.98
2025-12-12,DFDV,TRAIN,cache.db(Alpaca SIP),0,,589,-1.047076923076924,4.981841829113066,1553937.45,6.28
2025-12-12,VTGN,TRAIN,cache.db(Alpaca SIP),0,,589,0.0454545454545447,1.0866792778466203,1003037.8,4.2
2025-12-12,CLSK,TRAIN,cache.db(Alpaca SIP),0,,596,-1.036120481927709,2.752353783195704,35963642.2,15.4
2025-12-12,CRCD,TRAIN,topup.db(Databento EQUS.MINI),203,570.0,626,2.0,1.991448788759116,291902.7,32.1522
2025-12-15,CRCD,TRAIN,topup.db(Databento EQUS.MINI),213,570.0,577,2.0,1.6606521137181738,275373.75,35.13
2025-12-15,RGTZ,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,1.6264412456238075,10598353.95,19.9
2025-12-15,CORD,TRAIN,topup.db(Databento EQUS.MINI),214,570.0,586,2.0,4.37354471270146,331861.65,46.01
2025-12-15,PRLD,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0288387096774176,3.699147883762138,406808.05,1.84
2025-12-15,YSXT,TRAIN,cache.db(Alpaca SIP),0,,586,-1.039499999999998,1.3611708909216844,866194.85,1.615
2025-12-15,HOOZ,TRAIN,cache.db(Alpaca SIP),0,,593,-1.4136865853658585,3.0194544845613365,286410.65,21.6343
2025-12-15,TNGX,TRAIN,cache.db(Alpaca SIP),0,,600,-1.0606246172688307,2.636500355571661,2666353.95,10.03
2025-12-15,ATNM,TRAIN,cache.db(Alpaca SIP),0,,610,-1.0679525222551898,3.462910464147402,224583.15,1.6244
2025-12-16,BTCS,TRAIN,topup.db(Databento EQUS.MINI),342,570.0,577,-1.027671232876711,2.611379533093329,1329239.95,3.13
2025-12-16,KOPN,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0627157107231913,2.338093782321244,2800016.0,2.555
2025-12-16,NXDR,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0330769230769212,1.981878481507448,10858460.9,2.22
2025-12-16,RGTI,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0300256410256432,2.3866349679922294,39737350.4,24.27
2025-12-16,INV,TRAIN,cache.db(Alpaca SIP),0,,585,-1.043416666666666,2.1764332360165524,1958226.85,5.37
2025-12-16,ACB,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,4.092578194161445,1548647.45,5.25
2025-12-16,SEZL,TRAIN,cache.db(Alpaca SIP),0,,590,0.380165289256201,3.096274127030647,985916.15,71.49
2025-12-16,IMCC,TRAIN,cache.db(Alpaca SIP),0,,613,-1.1910016666666683,3.4408786330705814,270552.45,1.63
2025-12-17,ASPI,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0282857142857136,2.864486268657974,6138116.35,6.12
2025-12-17,NFE,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,2.559855517039436,17292225.95,1.3
2025-12-17,TAOX,TRAIN,cache.db(Alpaca SIP),0,,579,-1.026302484169506,4.792351410344523,187767.95,5.61
2025-12-17,PLUG,TRAIN,cache.db(Alpaca SIP),0,,584,-1.0429090909090892,3.849770088600744,107850154.8,2.41
2025-12-17,ACRV,TRAIN,cache.db(Alpaca SIP),0,,586,-1.1980952380952397,3.078122922727075,453650.55,2.55
2025-12-17,JFBR,TRAIN,cache.db(Alpaca SIP),0,,588,-1.0322500000000003,2.452087772420029,3159284.6,1.33
2025-12-17,CTOR,TRAIN,cache.db(Alpaca SIP),0,,590,-1.0436000000000016,1.8188928568738016,694540.15,1.115
2025-12-17,FIGG,TRAIN,cache.db(Alpaca SIP),0,,591,2.0,1.0286978768279422,288790.75,4.54
2025-12-18,KDK,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0621031746031764,3.417467370512957,747644.3,9.36
2025-12-18,SLS,TRAIN,cache.db(Alpaca SIP),0,,577,1.3493506493506544,2.90742835591887,4846981.0,2.28
2025-12-18,GUTS,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0482239467849217,1.9676715957633768,3961763.75,2.23
2025-12-18,NBY,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,2.977603980297118,584077.0,3.75
2025-12-18,STSS,TRAIN,cache.db(Alpaca SIP),0,,589,-1.029691999999999,1.3759175276883784,209870.65,2.26
2025-12-18,RZLT,TRAIN,cache.db(Alpaca SIP),0,,600,-1.0536159600997472,1.6598573768024585,12213723.6,2.2
2025-12-18,RDTL,TRAIN,topup.db(Databento EQUS.MINI),221,570.0,603,-1.0329879518072298,3.285736535388483,405049.7,56.34
2025-12-18,TYGO,TRAIN,cache.db(Alpaca SIP),0,,638,-1.0661999999999987,1.6969782174851735,648308.2,1.68
2025-12-19,CWVX,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,1.784323818234653,6357702.5,24.6
2025-12-19,SPRY,TRAIN,cache.db(Alpaca SIP),0,,578,0.4242424242424258,4.211271795852809,1932064.8,10.39
2025-12-19,NRGV,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0469999999999968,3.3875981049037325,3289985.9,5.29
2025-12-19,THM,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,2.0676562062491635,711772.1,2.01
2025-12-19,FTEK,TRAIN,cache.db(Alpaca SIP),0,,588,2.0,3.338516721818264,152686.1,1.68
2025-12-19,IE,TRAIN,cache.db(Alpaca SIP),0,,597,0.8510638297872266,2.115316754989846,2070074.25,15.3969
2025-12-19,NBIS,TRAIN,cache.db(Alpaca SIP),0,,597,2.0,3.649024004051916,16596519.5,84.74
2025-12-19,MRAL,TRAIN,cache.db(Alpaca SIP),0,,671,-1.0730926157697165,1.2906861478524885,1080028.4,5.9
2025-12-22,BMNZ,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0534999999999952,2.1870726728428425,5009664.35,17.64
2025-12-22,FRMI,TRAIN,topup.db(Databento EQUS.MINI),388,570.0,581,-1.0274914089347105,4.726599751069409,8281746.3,9.1
2025-12-22,SBLX,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0464285714285713,4.566479610525791,103329.05,3.32
2025-12-22,AIRO,TRAIN,cache.db(Alpaca SIP),0,,586,0.4166666666666683,3.043562176078578,631432.45,8.79
2025-12-22,SUPX,TRAIN,cache.db(Alpaca SIP),0,,587,-1.0724999999999982,1.7142643154415875,438569.2,15.06
2025-12-22,AREC,TRAIN,cache.db(Alpaca SIP),0,,589,0.2666666666666663,1.2979821338151305,4176467.65,2.405
2025-12-22,FLUX,TRAIN,cache.db(Alpaca SIP),0,,624,2.0,3.0804198720988487,284801.85,1.45
2025-12-22,VGZ,TRAIN,cache.db(Alpaca SIP),0,,640,2.0,3.959585532275755,1506441.25,2.275
2025-12-23,ONDS,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,2.4168602846708422,90119524.65,9.53
2025-12-23,HUT,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,4.015692275166432,7420364.4,50.88
2025-12-23,BAIG,TRAIN,cache.db(Alpaca SIP),0,,583,-1.1168222222222204,1.8345610059113269,460573.4,13.05
2025-12-23,WULX,TRAIN,topup.db(Databento EQUS.MINI),85,570.0,583,-1.3106557377049224,1.3000664305401632,250487.2,20.3
2025-12-23,NB,TRAIN,cache.db(Alpaca SIP),0,,585,-1.0407949790794957,4.012758002452462,3769477.25,5.99
2025-12-23,BKSY,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0464255319148974,2.7788233386992647,1290516.6,22.25
2025-12-23,BMNZ,TRAIN,cache.db(Alpaca SIP),0,,597,-1.0240179640718554,2.1926877539803256,5051299.05,20.78
2025-12-23,SPAI,TRAIN,cache.db(Alpaca SIP),0,,599,-1.0242318059299211,3.0048901579092795,399557.85,4.68
2025-12-24,INAB,TRAIN,cache.db(Alpaca SIP),0,,578,-1.578725701943847,3.071095013872596,643174.5,1.87
2025-12-24,ONMD,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,1.357456502322845,2274032.35,1.3783
2025-12-24,TVTX,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,4.566053657347015,1614643.75,38.18
2025-12-24,DFDV,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0338181818181826,4.417583049910192,1743079.85,5.76
2025-12-24,FEIM,TRAIN,topup.db(Databento EQUS.MINI),173,570.0,595,-1.044209937296613,2.9141408268930165,299062.35,57.19
2025-12-24,LHAI,TRAIN,cache.db(Alpaca SIP),0,,595,-1.0690365939479187,4.080540809380668,1042441.6,7.3
2025-12-24,PALI,TRAIN,cache.db(Alpaca SIP),0,,595,-1.087200000000003,2.008983964769752,5212673.0,2.206
2025-12-24,PEPG,TRAIN,cache.db(Alpaca SIP),0,,595,0.949724517906337,1.1546627825052986,696986.45,5.66
2025-12-26,RGTZ,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,2.9070359018897016,7459367.8,19.9098
2025-12-26,RFL,TRAIN,cache.db(Alpaca SIP),0,,582,-1.14348,1.3208910785129568,185480.85,1.225
2025-12-26,TRIB,TRAIN,cache.db(Alpaca SIP),0,,582,-1.0311810089020776,1.3412939170185785,9192877.0,1.085
2025-12-26,BMNZ,TRAIN,cache.db(Alpaca SIP),0,,583,0.878260869565223,2.9329710437851624,5065119.9,21.55
2025-12-26,VNCE,TRAIN,cache.db(Alpaca SIP),0,,617,-1.0598310626702994,1.6272122253177683,251033.35,4.52
2025-12-26,KSCP,TRAIN,cache.db(Alpaca SIP),0,,664,-1.0350569675723051,1.1884234962423956,530821.0,4.1
2025-12-26,LGO,TRAIN,cache.db(Alpaca SIP),0,,727,2.0,1.2321841156338815,346902.45,1.08
2025-12-26,MMA,TRAIN,cache.db(Alpaca SIP),0,,736,-1.0405032679738564,1.7743760814851774,115868.15,1.27
2025-12-29,POET,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0236206896551725,3.875114929464067,8312979.25,7.1163
2025-12-29,INDP,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,2.6333729135223614,1724347.5,2.45
2025-12-29,LPTH,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,3.7711230796570674,1362617.95,9.3
2025-12-29,BAIG,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0918787878787868,2.909992202844481,405276.0,10.63
2025-12-29,CRWG,TRAIN,cache.db(Alpaca SIP),0,,584,-1.0259272727272732,3.361574321092375,17283732.1,3.405
2025-12-29,ZURA,TRAIN,cache.db(Alpaca SIP),0,,593,2.0,4.22235156254188,467470.2,5.0
2025-12-29,MPU,TRAIN,cache.db(Alpaca SIP),0,,601,-1.0353333333333354,4.769199263108587,196164.8,1.09
2025-12-29,RDTL,TRAIN,topup.db(Databento EQUS.MINI),187,570.0,605,-1.1397833014659045,1.5665610089140631,339038.0,50.8
2025-12-30,VUZI,TRAIN,cache.db(Alpaca SIP),0,,578,1.1538461538461542,2.633507833032191,2839995.35,3.69
2025-12-30,ASTI,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,3.370760952185861,2749141.85,4.25
2025-12-30,FRMI,TRAIN,topup.db(Databento EQUS.MINI),390,570.0,583,-1.0669999999999942,4.706745872776689,8398594.5,8.195
2025-12-30,MDCX,TRAIN,cache.db(Alpaca SIP),0,,591,-1.034371179039303,4.415410819553535,379930.45,1.62
2025-12-30,LHAI,TRAIN,cache.db(Alpaca SIP),0,,597,2.0,1.4583230488818535,1127725.6,8.35
2025-12-30,CDLX,TRAIN,cache.db(Alpaca SIP),0,,599,2.0,3.743290173199029,844659.05,1.21
2025-12-30,KZIA,TRAIN,cache.db(Alpaca SIP),0,,601,-1.143437499999996,1.0749314623367534,254564.3,6.58
2025-12-30,FTAI,TRAIN,cache.db(Alpaca SIP),0,,607,2.0,3.366307386752566,711753.0,186.33
2025-12-31,RZLT,TRAIN,topup.db(Databento EQUS.MINI),373,570.0,584,-1.0560000000000012,1.0472788468589445,15005411.45,2.28
2025-12-31,HYPD,TRAIN,cache.db(Alpaca SIP),0,,585,-1.0349999999999984,4.6868496832273046,290002.9,3.6
2025-12-31,ONMD,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,2.157412885214297,578497.9,1.145
2025-12-31,AVX,TRAIN,cache.db(Alpaca SIP),0,,590,-1.0422343324250665,2.239538529481328,127407.2,1.58
