symbol,ts,open,high,low,close,volume,trade_count,vwap
AUGO,2026-09-15 17:17:00+00:00,84.76,84.83,84.76,84.77,2286.0,40.0,84.822381
AUGO,2026-09-15 17:18:00+00:00,84.76,84.76,84.75,84.75,862.0,25.0,84.751429
AUGO,2026-09-15 17:19:00+00:00,84.76,84.76,84.76,84.76,416.0,28.0,84.76
AVEM,2026-09-15 17:15:00+00:00,92.53,92.54,92.5199,92.5199,3793.0,17.0,92.536108
AVEM,2026-09-15 17:16:00+00:00,92.51,92.53,92.51,92.52,3373.0,27.0,92.520658
AVEM,2026-09-15 17:17:00+00:00,92.5,92.5,92.5,92.5,202.0,9.0,92.5
AVEM,2026-09-15 17:18:00+00:00,92.5,92.51,92.49,92.51,1909.0,22.0,92.498036
AVEM,2026-09-15 17:19:00+00:00,92.5,92.515,92.5,92.51,2543.0,29.0,92.509553
AVEM,2026-09-15 17:20:00+00:00,92.4999,92.505,92.495,92.505,1568.0,18.0,92.50075
AVLN,2026-09-15 17:17:00+00:00,33.48,33.48,33.48,33.48,120.0,3.0,33.48
AVLV,2026-09-15 17:15:00+00:00,93.06,93.06,93.04,93.04,1037.0,13.0,93.046114
AVLV,2026-09-15 17:16:00+00:00,93.04,93.045,93.04,93.045,1154.0,16.0,93.042972
AVLV,2026-09-15 17:17:00+00:00,93.0301,93.0301,93.0301,93.0301,274.0,6.0,93.0301
AVLV,2026-09-15 17:18:00+00:00,93.03,93.03,93.03,93.03,196.0,4.0,93.03
AVLV,2026-09-15 17:19:00+00:00,93.03,93.0399,93.03,93.0399,1652.0,7.0,93.032512
AAMI,2026-09-15 17:15:00+00:00,86.095,86.095,85.98,86.085,3996.0,93.0,86.051492
AAMI,2026-09-15 17:16:00+00:00,86.05,86.05,86.05,86.05,327.0,13.0,86.05
AAMI,2026-09-15 17:19:00+00:00,86.0788,86.095,86.0788,86.095,552.0,13.0,86.086373
AB,2026-09-15 17:16:00+00:00,36.235,36.235,36.235,36.235,214.0,3.0,36.235
AB,2026-09-15 17:17:00+00:00,36.22,36.22,36.22,36.22,128.0,2.0,36.22
AII,2026-09-15 17:15:00+00:00,26.045,26.045,26.045,26.045,108.0,3.0,26.045
AII,2026-09-15 17:17:00+00:00,26.045,26.045,26.045,26.045,149.0,4.0,26.045
AII,2026-09-15 17:18:00+00:00,26.045,26.045,26.045,26.045,202.0,3.0,26.045
AMLP,2026-09-15 17:15:00+00:00,55.48,55.48,55.47,55.47,1409.0,15.0,55.47423
AMLP,2026-09-15 17:16:00+00:00,55.47,55.47,55.47,55.47,329.0,7.0,55.47
AMLP,2026-09-15 17:17:00+00:00,55.47,55.47,55.47,55.47,1561.0,22.0,55.47
AMLP,2026-09-15 17:18:00+00:00,55.4557,55.48,55.45,55.45,12722.0,100.0,55.468667
AMLP,2026-09-15 17:19:00+00:00,55.44,55.44,55.44,55.44,532.0,13.0,55.44
AMLP,2026-09-15 17:20:00+00:00,55.43,55.43,55.42,55.425,959.0,16.0,55.423186
ATLC,2026-09-15 17:16:00+00:00,91.44,91.44,91.37,91.37,817.0,40.0,91.403175
ATLC,2026-09-15 17:20:00+00:00,91.12,91.12,91.12,91.12,139.0,13.0,91.12
BAC.PRM,2026-09-15 17:15:00+00:00,19.69,19.69,19.68,19.68,2232.0,12.0,19.683284
BAC.PRM,2026-09-15 17:16:00+00:00,19.685,19.69,19.68,19.68,1683.0,7.0,19.682183
BAC.PRM,2026-09-15 17:17:00+00:00,19.68,19.68,19.68,19.68,1869.0,12.0,19.68
BAC.PRM,2026-09-15 17:18:00+00:00,19.68,19.69,19.68,19.68,2402.0,15.0,19.684993
BAC.PRM,2026-09-15 17:19:00+00:00,19.69,19.69,19.68,19.68,2071.0,13.0,19.682882
BAC.PRM,2026-09-15 17:20:00+00:00,19.68,19.68,19.68,19.68,1944.0,7.0,19.68
AOS,2026-09-15 17:16:00+00:00,57.19,57.19,57.17,57.1899,1984.0,70.0,57.178755
AOS,2026-09-15 17:17:00+00:00,57.12,57.14,57.12,57.12,1990.0,48.0,57.128482
AOS,2026-09-15 17:18:00+00:00,57.118,57.12,57.118,57.12,2649.0,38.0,57.118451
AOS,2026-09-15 17:19:00+00:00,57.101,57.112,57.07,57.112,2047.0,32.0,57.084987
AOS,2026-09-15 17:20:00+00:00,57.09,57.09,57.09,57.09,1016.0,38.0,57.09
AER,2026-09-15 17:15:00+00:00,138.0,138.0,137.99,137.99,29784.0,41.0,137.995519
AER,2026-09-15 17:16:00+00:00,137.99,138.05,137.99,138.0,2208.0,60.0,138.014029
AER,2026-09-15 17:17:00+00:00,137.99,138.005,137.84,137.98,6408.0,88.0,137.94543
AER,2026-09-15 17:19:00+00:00,138.035,138.09,138.03,138.03,1808.0,29.0,138.034706
AER,2026-09-15 17:20:00+00:00,138.03,138.03,137.88,137.9451,2448.0,41.0,137.923352
ASGI,2026-09-15 17:15:00+00:00,20.45,20.45,20.42,20.42,3064.0,8.0,20.44704
ASGI,2026-09-15 17:18:00+00:00,20.4856,20.4856,20.4856,20.4856,643.0,4.0,20.4856
ASGI,2026-09-15 17:19:00+00:00,20.45,20.45,20.45,20.45,100.0,1.0,20.45
ATS,2026-09-15 17:15:00+00:00,19.33,19.33,19.32,19.32,422.0,9.0,19.326667
ATS,2026-09-15 17:17:00+00:00,19.33,19.33,19.33,19.33,145.0,10.0,19.33
ATS,2026-09-15 17:19:00+00:00,19.31,19.31,19.31,19.31,407.0,13.0,19.31
ATS,2026-09-15 17:20:00+00:00,19.32,19.32,19.32,19.32,593.0,9.0,19.32
ACLS,2026-09-15 17:16:00+00:00,103.59,103.59,103.59,103.59,180.0,23.0,103.59
ACLS,2026-09-15 17:20:00+00:00,103.46,103.46,103.46,103.46,340.0,24.0,103.46
ACWI,2026-09-15 17:16:00+00:00,158.18,158.19,158.18,158.19,3975.0,18.0,158.180435
ACWI,2026-09-15 17:17:00+00:00,158.195,158.195,158.16,158.16,4999.0,26.0,158.189712
ACWI,2026-09-15 17:18:00+00:00,158.16,158.16,158.16,158.16,303.0,9.0,158.16
ACWI,2026-09-15 17:19:00+00:00,158.17,158.17,158.17,158.17,669.0,18.0,158.17
ACWI,2026-09-15 17:20:00+00:00,158.18,158.19,158.17,158.18,9991.0,57.0,158.178711
ADI,2026-09-15 17:15:00+00:00,360.13,360.38,360.13,360.245,2550.0,86.0,360.222715
ADI,2026-09-15 17:16:00+00:00,360.21,360.57,360.17,360.46,10119.0,249.0,360.402594
ADI,2026-09-15 17:17:00+00:00,360.46,360.46,360.26,360.295,7883.0,88.0,360.375827
ADI,2026-09-15 17:18:00+00:00,360.2098,360.445,360.2098,360.37,1392.0,92.0,360.357541
ADI,2026-09-15 17:19:00+00:00,360.42,360.64,360.335,360.64,7987.0,193.0,360.557068
ADI,2026-09-15 17:20:00+00:00,360.64,360.92,360.54,360.85,14803.0,226.0,360.64223
AKAM,2026-09-15 17:15:00+00:00,105.92,105.92,105.85,105.9,1949.0,68.0,105.871
AKAM,2026-09-15 17:16:00+00:00,105.89,105.94,105.89,105.93,1485.0,47.0,105.925
AKAM,2026-09-15 17:17:00+00:00,105.96,106.03,105.955,105.955,3925.0,116.0,105.986863
AKAM,2026-09-15 17:18:00+00:00,105.955,105.955,105.955,105.955,902.0,24.0,105.955
AKAM,2026-09-15 17:19:00+00:00,105.86,105.865,105.835,105.835,954.0,41.0,105.85191
ALLW,2026-09-15 17:16:00+00:00,29.39,29.3951,29.39,29.3951,1322.0,5.0,29.390737
ALLW,2026-09-15 17:18:00+00:00,29.385,29.385,29.385,29.385,192.0,5.0,29.385
AOM,2026-09-15 17:15:00+00:00,49.04,49.04,49.04,49.04,908.0,5.0,49.04
AOM,2026-09-15 17:16:00+00:00,49.0369,49.0369,49.0369,49.0369,2002.0,2.0,49.0369
AOM,2026-09-15 17:19:00+00:00,49.03,49.03,49.03,49.03,274.0,4.0,49.03
ATRC,2026-09-15 17:15:00+00:00,56.7,56.7,56.63,56.63,2936.0,53.0,56.679806
ATRC,2026-09-15 17:17:00+00:00,56.65,56.73,56.65,56.675,1772.0,36.0,56.684167
ATRC,2026-09-15 17:18:00+00:00,56.66,56.66,56.66,56.66,908.0,22.0,56.66
ATRC,2026-09-15 17:19:00+00:00,56.65,56.65,56.58,56.58,3386.0,71.0,56.603361
ATRC,2026-09-15 17:20:00+00:00,56.57,56.57,56.53,56.53,1053.0,35.0,56.548426
ADC,2026-09-15 17:15:00+00:00,70.16,70.16,70.14,70.14,1542.0,44.0,70.144
ADC,2026-09-15 17:16:00+00:00,70.13,70.13,70.13,70.13,574.0,26.0,70.13
ADC,2026-09-15 17:17:00+00:00,70.11,70.11,70.1,70.1,1986.0,64.0,70.107506
ADC,2026-09-15 17:18:00+00:00,70.09,70.09,70.06,70.08,2602.0,71.0,70.069579
ADC,2026-09-15 17:20:00+00:00,70.06,70.06,70.05,70.05,1895.0,25.0,70.055
ADPT,2026-09-15 17:15:00+00:00,25.22,25.22,25.21,25.21,799.0,26.0,25.216667
ADPT,2026-09-15 17:16:00+00:00,25.185,25.19,25.185,25.19,602.0,31.0,25.1875
ADPT,2026-09-15 17:17:00+00:00,25.18,25.18,25.18,25.18,437.0,18.0,25.18
ADPT,2026-09-15 17:18:00+00:00,25.18,25.1864,25.18,25.1864,1384.0,33.0,25.182032
ADPT,2026-09-15 17:19:00+00:00,25.19,25.21,25.19,25.2,1511.0,49.0,25.197928
ADPT,2026-09-15 17:20:00+00:00,25.19,25.19,25.17,25.17,726.0,41.0,25.176667
AMDY,2026-09-15 17:15:00+00:00,44.425,44.425,44.425,44.425,468.0,7.0,44.425
AMDY,2026-09-15 17:16:00+00:00,44.43,44.43,44.43,44.43,113.0,3.0,44.43
AMDY,2026-09-15 17:18:00+00:00,44.44,44.48,44.44,44.48,499.0,8.0,44.466201
AAPL,2026-09-15 17:15:00+00:00,329.815,329.88,329.79,329.85,19331.0,680.0,329.847621
AAPL,2026-09-15 17:16:00+00:00,329.84,329.91,329.803,329.88,23016.0,663.0,329.860615
AAPL,2026-09-15 17:17:00+00:00,329.89,329.89,329.65,329.68,23409.0,647.0,329.734118
AAPL,2026-09-15 17:18:00+00:00,329.67,329.8199,329.67,329.73,22999.0,627.0,329.747037
AAPL,2026-09-15 17:19:00+00:00,329.71,329.73,329.65,329.655,17468.0,595.0,329.691571
AAPL,2026-09-15 17:20:00+00:00,329.66,329.83,329.66,329.8,19044.0,724.0,329.773275
ABG,2026-09-15 17:15:00+00:00,207.21,207.21,207.21,207.21,545.0,141.0,207.21
AGGY,2026-09-15 17:18:00+00:00,42.025,42.025,42.02,42.02,598.0,7.0,42.021131
AGGY,2026-09-15 17:19:00+00:00,42.015,42.015,42.015,42.015,227.0,3.0,42.015
ATHM,2026-09-15 17:20:00+00:00,21.545,21.545,21.545,21.545,203.0,8.0,21.545
AA,2026-09-15 17:15:00+00:00,46.36,46.38,46.35,46.35,2966.0,74.0,46.363529
AA,2026-09-15 17:16:00+00:00,46.35,46.35,46.35,46.35,1294.0,46.0,46.35
AA,2026-09-15 17:17:00+00:00,46.35,46.35,46.34,46.345,1107.0,50.0,46.344231
AA,2026-09-15 17:18:00+00:00,46.345,46.4,46.345,46.36,1385.0,67.0,46.367
AA,2026-09-15 17:19:00+00:00,46.36,46.36,46.35,46.35,1359.0,50.0,46.356
AA,2026-09-15 17:20:00+00:00,46.36,46.36,46.34,46.355,1562.0,43.0,46.35
ACAD,2026-09-15 17:16:00+00:00,26.85,26.85,26.85,26.85,441.0,27.0,26.85
ACAD,2026-09-15 17:17:00+00:00,26.84,26.84,26.82,26.83,2290.0,57.0,26.828833
ACAD,2026-09-15 17:18:00+00:00,26.8201,26.83,26.8201,26.83,711.0,21.0,26.82505
ACAD,2026-09-15 17:19:00+00:00,26.82,26.825,26.82,26.825,2331.0,61.0,26.821292
ACAD,2026-09-15 17:20:00+00:00,26.815,26.815,26.815,26.815,581.0,33.0,26.815
AFG,2026-09-15 17:19:00+00:00,142.885,142.885,142.885,142.885,176.0,14.0,142.885
AFG,2026-09-15 17:20:00+00:00,142.8,142.8,142.79,142.79,517.0,37.0,142.793333
AIS,2026-09-15 17:16:00+00:00,66.1979,66.1979,66.1979,66.1979,122.0,2.0,66.1979
AIS,2026-09-15 17:18:00+00:00,66.17,66.18,66.17,66.18,703.0,15.0,66.174444
AMZN,2026-09-15 17:15:00+00:00,249.01,249.04,248.975,248.99,29734.0,529.0,249.007891
AMZN,2026-09-15 17:16:00+00:00,248.985,248.985,248.8213,248.85,49113.0,830.0,248.879727
AMZN,2026-09-15 17:17:00+00:00,248.88,248.88,248.8,248.855,15869.0,585.0,248.844609
AMZN,2026-09-15 17:18:00+00:00,248.84,248.84,248.68,248.775,52208.0,899.0,248.750593
AMZN,2026-09-15 17:19:00+00:00,248.79,248.8706,248.76,248.835,29320.0,556.0,248.797873
AMZN,2026-09-15 17:20:00+00:00,248.875,248.89,248.8,248.8499,29637.0,638.0,248.847513
APA,2026-09-15 17:15:00+00:00,46.97,46.975,46.905,46.95,7358.0,157.0,46.936838
APA,2026-09-15 17:16:00+00:00,46.95,46.97,46.945,46.945,6581.0,123.0,46.958763
APA,2026-09-15 17:17:00+00:00,46.95,46.96,46.95,46.96,3668.0,95.0,46.954022
APA,2026-09-15 17:18:00+00:00,46.9651,46.97,46.92,46.92,6150.0,131.0,46.940365
APA,2026-09-15 17:19:00+00:00,46.925,47.0,46.92,46.975,15714.0,219.0,46.973354
APA,2026-09-15 17:20:00+00:00,46.97,46.98,46.96,46.975,5595.0,101.0,46.972668
ATI,2026-09-15 17:15:00+00:00,186.26,186.52,186.26,186.3,4694.0,118.0,186.348466
ATI,2026-09-15 17:16:00+00:00,186.17,186.17,186.14,186.17,1388.0,46.0,186.165516
ATI,2026-09-15 17:17:00+00:00,186.01,186.01,185.8,185.8,1228.0,54.0,185.86
ATI,2026-09-15 17:18:00+00:00,185.79,185.83,185.78,185.83,785.0,43.0,185.8
ATI,2026-09-15 17:19:00+00:00,185.79,186.0,185.79,186.0,1658.0,68.0,185.907179
ATI,2026-09-15 17:20:00+00:00,185.85,186.03,185.85,186.02,9614.0,71.0,185.998231
AVIG,2026-09-15 17:16:00+00:00,39.95,39.95,39.9499,39.9499,350.0,4.0,39.94995
AVIG,2026-09-15 17:20:00+00:00,39.935,39.935,39.935,39.935,125.0,1.0,39.935
AAP,2026-09-15 17:15:00+00:00,44.03,44.09,44.03,44.0452,2314.0,98.0,44.045325
AAP,2026-09-15 17:17:00+00:00,44.07,44.07,44.07,44.07,672.0,27.0,44.07
AAP,2026-09-15 17:18:00+00:00,44.05,44.07,44.05,44.07,3009.0,69.0,44.051875
AAP,2026-09-15 17:19:00+00:00,44.075,44.075,44.07,44.07,2260.0,55.0,44.072169
AAP,2026-09-15 17:20:00+00:00,44.07,44.07,44.025,44.025,7255.0,92.0,44.049906
AGX,2026-09-15 17:15:00+00:00,386.54,386.54,386.54,386.54,257.0,47.0,386.54
AGX,2026-09-15 17:16:00+00:00,386.35,386.9875,386.235,386.9875,2783.0,97.0,386.479296
AGX,2026-09-15 17:18:00+00:00,386.9,386.9,386.9,386.9,299.0,21.0,386.9
AGX,2026-09-15 17:19:00+00:00,387.05,387.05,387.05,387.05,286.0,14.0,387.05
AGX,2026-09-15 17:20:00+00:00,387.225,387.225,387.225,387.225,277.0,11.0,387.225
AWK,2026-09-15 17:15:00+00:00,138.82,138.82,138.82,138.82,447.0,34.0,138.82
AWK,2026-09-15 17:16:00+00:00,138.825,138.825,138.76,138.775,2064.0,78.0,138.801154
AWK,2026-09-15 17:17:00+00:00,138.765,138.765,138.765,138.765,1064.0,49.0,138.765
AWK,2026-09-15 17:18:00+00:00,138.765,138.83,138.765,138.83,1632.0,89.0,138.802274
AWK,2026-09-15 17:19:00+00:00,138.77,138.81,138.77,138.81,1217.0,63.0,138.78517
AWK,2026-09-15 17:20:00+00:00,138.72,138.72,138.655,138.655,1271.0,57.0,138.68875
ARKB,2026-09-15 17:15:00+00:00,25.26,25.26,25.26,25.26,1431.0,11.0,25.26
ARKB,2026-09-15 17:16:00+00:00,25.26,25.27,25.26,25.27,200.0,2.0,25.265
ARKB,2026-09-15 17:17:00+00:00,25.2701,25.275,25.27,25.27,1158.0,11.0,25.270722
ARKB,2026-09-15 17:18:00+00:00,25.26,25.26,25.26,25.26,215.0,2.0,25.26
ARKB,2026-09-15 17:19:00+00:00,25.26,25.26,25.26,25.26,3163.0,3.0,25.26
ARKB,2026-09-15 17:20:00+00:00,25.27,25.28,25.27,25.28,5869.0,20.0,25.279324
ARKG,2026-09-15 17:15:00+00:00,47.68,47.68,47.64,47.64,2409.0,42.0,47.667654
ARKG,2026-09-15 17:16:00+00:00,47.63,47.63,47.61,47.62,1916.0,35.0,47.617356
ARKG,2026-09-15 17:17:00+00:00,47.62,47.62,47.6,47.61,1243.0,27.0,47.605455
ARKG,2026-09-15 17:18:00+00:00,47.61,47.615,47.6,47.615,1766.0,38.0,47.608
ARKG,2026-09-15 17:19:00+00:00,47.62,47.62,47.61,47.61,359.0,16.0,47.613333
ARKG,2026-09-15 17:20:00+00:00,47.615,47.615,47.54,47.545,2642.0,30.0,47.578553
ARKK,2026-09-15 17:15:00+00:00,83.87,83.87,83.85,83.85,2819.0,38.0,83.862421
ARKK,2026-09-15 17:16:00+00:00,83.82,83.86,83.82,83.86,1450.0,18.0,83.838586
ARKK,2026-09-15 17:17:00+00:00,83.89,83.9,83.89,83.9,602.0,14.0,83.895
ARKK,2026-09-15 17:18:00+00:00,83.9,83.91,83.89,83.91,1940.0,33.0,83.897083
ARKK,2026-09-15 17:19:00+00:00,83.91,83.9151,83.91,83.9151,1088.0,13.0,83.911913
ARKK,2026-09-15 17:20:00+00:00,83.915,83.915,83.9,83.9,1174.0,13.0,83.90948
AMAL,2026-09-15 17:15:00+00:00,47.22,47.22,47.22,47.22,722.0,20.0,47.22
AMAL,2026-09-15 17:16:00+00:00,47.21,47.21,47.21,47.21,336.0,16.0,47.21
AMAL,2026-09-15 17:17:00+00:00,47.16,47.17,47.12,47.12,1498.0,63.0,47.156667
AMAL,2026-09-15 17:19:00+00:00,47.1,47.1,47.1,47.1,157.0,6.0,47.1
AMAL,2026-09-15 17:20:00+00:00,47.09,47.11,47.08,47.11,908.0,34.0,47.093333
BAM,2026-09-15 17:15:00+00:00,46.165,46.17,46.15,46.15,4089.0,52.0,46.163226
BAM,2026-09-15 17:16:00+00:00,46.15,46.15,46.13,46.13,982.0,33.0,46.142
BAM,2026-09-15 17:17:00+00:00,46.1379,46.1399,46.11,46.11,1424.0,37.0,46.123373
BAM,2026-09-15 17:18:00+00:00,46.11,46.12,46.095,46.1,3021.0,59.0,46.104907
BAM,2026-09-15 17:19:00+00:00,46.1,46.11,46.095,46.1,1868.0,44.0,46.100833
BAM,2026-09-15 17:20:00+00:00,46.1,46.11,46.1,46.1,1352.0,42.0,46.103258
ADEA,2026-09-15 17:15:00+00:00,24.86,24.86,24.85,24.85,294.0,11.0,24.855
ADEA,2026-09-15 17:16:00+00:00,24.85,24.85,24.85,24.85,203.0,14.0,24.85
ADEA,2026-09-15 17:17:00+00:00,24.865,24.865,24.865,24.865,540.0,21.0,24.865
ADEA,2026-09-15 17:18:00+00:00,24.88,24.89,24.88,24.89,1372.0,47.0,24.884384
ADEA,2026-09-15 17:20:00+00:00,24.895,24.895,24.895,24.895,345.0,14.0,24.895
AEE,2026-09-15 17:15:00+00:00,102.99,102.99,102.9525,102.9525,1112.0,41.0,102.969337
AEE,2026-09-15 17:17:00+00:00,102.95,102.95,102.94,102.945,1496.0,55.0,102.948239
AEE,2026-09-15 17:18:00+00:00,102.95,103.01,102.94,103.01,1707.0,75.0,102.971667
AEE,2026-09-15 17:19:00+00:00,102.99,102.99,102.94,102.94,870.0,42.0,102.9675
AEE,2026-09-15 17:20:00+00:00,102.945,102.945,102.86,102.86,1347.0,46.0,102.908333
AFL,2026-09-15 17:15:00+00:00,117.18,117.18,117.15,117.169,1911.0,66.0,117.164468
AFL,2026-09-15 17:16:00+00:00,117.17,117.185,117.16,117.185,2582.0,96.0,117.1695
AFL,2026-09-15 17:17:00+00:00,117.17,117.175,117.17,117.17,1354.0,45.0,117.170714
AFL,2026-09-15 17:18:00+00:00,117.19,117.19,117.16,117.16,1255.0,57.0,117.176
AFL,2026-09-15 17:19:00+00:00,117.16,117.16,117.13,117.13,2706.0,86.0,117.143438
AFL,2026-09-15 17:20:00+00:00,117.13,117.15,117.12,117.15,1659.0,75.0,117.131667
AXSM,2026-09-15 17:15:00+00:00,208.8248,208.8248,208.8248,208.8248,240.0,14.0,208.8248
AXSM,2026-09-15 17:16:00+00:00,208.685,208.97,208.685,208.815,1257.0,38.0,208.857543
AXSM,2026-09-15 17:17:00+00:00,208.81,208.81,208.65,208.66,905.0,37.0,208.69
AXSM,2026-09-15 17:18:00+00:00,208.44,208.44,208.44,208.44,266.0,12.0,208.44
AXSM,2026-09-15 17:19:00+00:00,208.61,208.86,208.61,208.86,640.0,11.0,208.776667
AXSM,2026-09-15 17:20:00+00:00,208.505,208.505,208.5,208.5,1423.0,24.0,208.500462
AXS,2026-09-15 17:18:00+00:00,99.66,99.66,99.66,99.66,1684.0,67.0,99.66
AXS,2026-09-15 17:19:00+00:00,99.68,99.68,99.675,99.68,933.0,32.0,99.679
B,2026-09-15 17:15:00+00:00,42.485,42.485,42.455,42.455,4494.0,92.0,42.465199
B,2026-09-15 17:16:00+00:00,42.455,42.465,42.445,42.46,5528.0,83.0,42.453753
B,2026-09-15 17:17:00+00:00,42.46,42.465,42.4323,42.44,2621.0,68.0,42.450125
B,2026-09-15 17:18:00+00:00,42.43,42.44,42.43,42.435,2089.0,64.0,42.436
B,2026-09-15 17:19:00+00:00,42.435,42.445,42.43,42.445,9894.0,118.0,42.440844
B,2026-09-15 17:20:00+00:00,42.44,42.44,42.425,42.43,7004.0,81.0,42.433046
ACYN,2026-09-15 17:15:00+00:00,20.6876,20.69,20.6876,20.69,484.0,3.0,20.688802
ACYN,2026-09-15 17:16:00+00:00,20.6876,20.6876,20.685,20.6876,1285.0,6.0,20.686618
ACYN,2026-09-15 17:17:00+00:00,20.685,20.69,20.68,20.69,3292.0,14.0,20.685313
ACYN,2026-09-15 17:18:00+00:00,20.685,20.685,20.685,20.685,4046.0,10.0,20.685
ACYN,2026-09-15 17:19:00+00:00,20.685,20.685,20.685,20.685,726.0,4.0,20.685
ACYN,2026-09-15 17:20:00+00:00,20.685,20.685,20.685,20.685,5733.0,5.0,20.685
AGCO,2026-09-15 17:15:00+00:00,125.195,125.195,125.12,125.195,838.0,32.0,125.17625
AGCO,2026-09-15 17:16:00+00:00,125.195,125.195,125.195,125.195,358.0,24.0,125.195
AGCO,2026-09-15 17:17:00+00:00,125.19,125.19,125.19,125.19,407.0,31.0,125.19
AGCO,2026-09-15 17:19:00+00:00,125.23,125.25,125.2,125.2,1510.0,48.0,125.223521
AGCO,2026-09-15 17:20:00+00:00,125.195,125.195,125.01,125.01,1429.0,53.0,125.076657
AIR,2026-09-15 17:15:00+00:00,115.71,115.71,115.71,115.71,277.0,18.0,115.71
AIR,2026-09-15 17:16:00+00:00,115.7,115.7,115.64,115.7,1094.0,46.0,115.69
ALLY,2026-09-15 17:15:00+00:00,40.96,40.97,40.93,40.93,3537.0,90.0,40.950639
ALLY,2026-09-15 17:16:00+00:00,40.92,40.92,40.85,40.85,7175.0,112.0,40.872636
ALLY,2026-09-15 17:17:00+00:00,40.85,40.87,40.85,40.87,5822.0,148.0,40.860385
ALLY,2026-09-15 17:19:00+00:00,40.87,40.87,40.85,40.85,3395.0,91.0,40.861445
ALLY,2026-09-15 17:20:00+00:00,40.84,40.87,40.83,40.87,7205.0,130.0,40.839626
AMTB,2026-09-15 17:15:00+00:00,29.655,29.655,29.6125,29.6125,1221.0,26.0,29.647503
AMTB,2026-09-15 17:17:00+00:00,29.6,29.6,29.59,29.59,1193.0,31.0,29.59125
AMTB,2026-09-15 17:18:00+00:00,29.61,29.62,29.61,29.62,988.0,23.0,29.614
APD,2026-09-15 17:15:00+00:00,289.405,289.405,289.22,289.22,439.0,39.0,289.301875
APD,2026-09-15 17:16:00+00:00,289.285,289.4299,289.285,289.38,615.0,27.0,289.364691
APD,2026-09-15 17:17:00+00:00,289.325,289.325,289.13,289.13,1437.0,83.0,289.209844
APD,2026-09-15 17:18:00+00:00,289.18,289.18,289.18,289.18,334.0,23.0,289.18
APD,2026-09-15 17:19:00+00:00,289.18,289.19,289.12,289.19,788.0,55.0,289.163684
APD,2026-09-15 17:20:00+00:00,289.13,289.13,288.92,288.92,784.0,53.0,289.042697
AAUC,2026-09-15 17:16:00+00:00,20.935,20.935,20.935,20.935,175.0,6.0,20.935
AAUC,2026-09-15 17:18:00+00:00,20.95,20.97,20.95,20.955,1423.0,38.0,20.96
AAUC,2026-09-15 17:19:00+00:00,20.96,20.965,20.91,20.94,3611.0,44.0,20.939297
AIN,2026-09-15 17:16:00+00:00,59.8,59.8,59.8,59.8,176.0,4.0,59.8
APLD,2026-09-15 17:15:00+00:00,23.78,23.785,23.74,23.74,36995.0,382.0,23.760073
APLD,2026-09-15 17:16:00+00:00,23.74,23.7599,23.73,23.7599,33374.0,322.0,23.746101
APLD,2026-09-15 17:17:00+00:00,23.755,23.78,23.755,23.777,11558.0,123.0,23.77094
APLD,2026-09-15 17:18:00+00:00,23.77,23.775,23.75,23.755,11503.0,165.0,23.761837
APLD,2026-09-15 17:19:00+00:00,23.755,23.77,23.74,23.755,19393.0,188.0,23.759378
APLD,2026-09-15 17:20:00+00:00,23.75,23.751,23.74,23.745,11851.0,143.0,23.745318
ATMU,2026-09-15 17:15:00+00:00,44.37,44.37,44.37,44.37,201.0,8.0,44.37
ATMU,2026-09-15 17:16:00+00:00,44.37,44.425,44.35,44.38,12275.0,174.0,44.380031
ATMU,2026-09-15 17:17:00+00:00,44.385,44.385,44.34,44.34,674.0,19.0,44.35625
ATMU,2026-09-15 17:18:00+00:00,44.355,44.355,44.355,44.355,355.0,14.0,44.355
ATMU,2026-09-15 17:19:00+00:00,44.355,44.355,44.28,44.28,3074.0,69.0,44.329415
ATR,2026-09-15 17:15:00+00:00,124.07,124.07,124.07,124.07,148.0,16.0,124.07
ATR,2026-09-15 17:16:00+00:00,124.14,124.14,124.085,124.085,327.0,25.0,124.1125
ATR,2026-09-15 17:20:00+00:00,124.085,124.17,123.98,123.99,6792.0,162.0,124.068507
BAB,2026-09-15 17:17:00+00:00,25.95,25.95,25.95,25.95,100.0,1.0,25.95
BAB,2026-09-15 17:18:00+00:00,25.95,25.95,25.95,25.95,900.0,2.0,25.95
BAB,2026-09-15 17:19:00+00:00,25.952,25.952,25.95,25.95,300.0,2.0,25.950667
BAB,2026-09-15 17:20:00+00:00,25.95,25.9501,25.95,25.95,400.0,4.0,25.95005
AEIS,2026-09-15 17:16:00+00:00,246.71,246.9175,246.67,246.915,978.0,52.0,246.825508
AEIS,2026-09-15 17:18:00+00:00,246.92,246.92,246.92,246.92,141.0,20.0,246.92
AEIS,2026-09-15 17:19:00+00:00,246.92,246.93,246.58,246.58,1248.0,75.0,246.787275
AEIS,2026-09-15 17:20:00+00:00,246.48,246.5,246.28,246.31,715.0,54.0,246.422857
AMT,2026-09-15 17:15:00+00:00,177.11,177.11,177.07,177.08,1515.0,31.0,177.079504
AMT,2026-09-15 17:16:00+00:00,177.08,177.08,176.96,177.0599,3354.0,74.0,177.026925
AMT,2026-09-15 17:17:00+00:00,176.98,176.98,176.87,176.87,1578.0,61.0,176.944375
AMT,2026-09-15 17:18:00+00:00,176.86,176.86,176.845,176.845,830.0,38.0,176.85
AMT,2026-09-15 17:19:00+00:00,176.78,176.84,176.77,176.77,1114.0,33.0,176.798793
