day,symbol,min_open,min_high,min_low,min_close,nbars,store,first_m,d_open,d_high,d_low,d_close,d_vol,prev_close,prev_date,src,ratio_open,ratio_close
2025-01-06,BIPH,17.5,18.62,17.4863,18.54,146,sip,570,17.5,18.62,17.4863,18.55,167935,17.3,2025-01-03,sample,1.0,1.0005393743257822
2025-01-06,TNYA,1.54,1.5651,1.46,1.51,346,cache,570,1.54,1.5651,1.46,1.52,3230025,1.52,2025-01-03,sample,1.0,1.0066225165562914
2025-01-06,KLXE,5.33,5.36,4.9,4.97,98,sip,570,5.33,5.36,4.9,4.93,124641,5.28,2025-01-03,sample,1.0,0.9919517102615694
2025-01-06,LVLU,1.11,1.16,1.1,1.15,33,cache,570,1.11,1.16,1.0,1.07,58181,1.14,2025-01-03,sample,1.0,0.9304347826086958
2025-01-06,ELF,129.2,132.98,125.4195,125.69,357,sip,570,129.2,132.98,125.4195,125.73,1126209,125.39,2025-01-03,sample,1.0,1.0003182432970006
2025-01-06,MUU,19.56,21.905,19.56,21.02,248,cache,570,19.56,21.905,19.56,21.03,551526,17.41,2025-01-03,sample,1.0,1.0004757373929591
2025-01-06,SOXS,19.05,19.08,17.8501,18.5947,390,sip,570,19.05,19.08,17.8501,18.63,61132062,20.41,2025-01-03,sample,1.0,1.001898390401566
2025-01-06,TVGN,1.14,1.32,1.105,1.3097,285,cache,570,1.14,1.37,1.105,1.35,2912330,1.12,2025-01-03,sample,1.0,1.0307704054363596
2025-01-06,MIRA,1.28,1.3,1.22,1.25,158,cache,570,1.28,1.3,1.22,1.26,394015,1.26,2025-01-03,sample,1.0,1.008
2025-01-06,GELS,2.47,2.5,2.3,2.3,72,cache,570,2.47,2.5,2.3,2.3,189383,2.46,2025-01-03,sample,1.0,1.0
2025-01-06,PACS,13.39,14.0,13.33,13.36,296,sip,570,13.39,14.0,13.33,13.36,719685,13.35,2025-01-03,sample,1.0,1.0
2025-01-07,CGTL,5.5,6.46,5.5,5.92,112,cache,570,5.5,6.46,5.5,5.92,230783,5.61,2025-01-06,book,1.0,1.0
2025-01-07,SMCX,54.65,55.37,48.75,50.03,273,cache,570,54.65,55.37,47.8,48.76,1307449,55.1,2025-01-06,book,1.0,0.974615230861483
2025-01-07,ZSPC,10.07,12.0,9.8,11.605,159,cache,570,10.07,12.0,9.8,11.69,136221,10.15,2025-01-06,book,1.0,1.007324429125377
2025-01-07,DNLI,18.75,21.61,18.69,21.2,363,cache,570,18.75,21.61,18.69,21.18,1660734,19.82,2025-01-06,book,1.0,0.999056603773585
2025-01-07,TNMG,6.2,6.5,5.511,6.2,64,cache,570,6.2,6.5,5.511,6.3,57891,6.075,2025-01-06,sample,1.0,1.0161290322580645
2025-01-07,AHG,1.362,1.48,1.21,1.32,31,cache,575,1.362,1.48,1.21,1.29,76264,1.42,2025-01-06,sample,1.0,0.9772727272727273
2025-01-07,AMWL,7.5,7.69,7.305,7.32,36,sip,570,7.5,7.69,7.305,7.4,24624,7.55,2025-01-06,sample,1.0,1.010928961748634
2025-01-07,WBTN,13.88,14.225,13.391,13.45,190,sip,570,13.88,14.225,13.391,13.46,177488,13.83,2025-01-06,sample,1.0,1.0007434944237918
2025-01-07,CFBK,25.0,25.0,23.67,23.81,27,sip,570,25.0,25.0,23.67,23.81,24694,24.83,2025-01-06,sample,1.0,1.0
2025-01-07,IE,7.35,7.67,7.04,7.18,301,sip,570,7.35,7.67,7.04,7.19,525594,7.3,2025-01-06,sample,1.0,1.0013927576601673
2025-01-07,SHIM,2.82,2.82,2.35,2.62,51,cache,570,2.82,2.82,2.35,2.59,138141,2.82,2025-01-06,sample,1.0,0.9885496183206106
2025-01-07,GCMGW,1.3,1.47,1.3,1.45,25,sip,625,1.3,1.47,1.3,1.45,28702,1.38,2025-01-06,sample,1.0,1.0
2025-01-07,LBGJ,3.385,3.73,3.385,3.56,56,cache,570,3.385,3.73,3.385,3.56,206647,3.43,2025-01-06,sample,1.0,1.0
2025-01-07,ASNS,1.62,1.625,1.4,1.59,218,cache,570,1.62,1.625,1.4,1.54,872887,1.66,2025-01-06,sample,1.0,0.9685534591194969
2025-01-07,QURE,18.44,19.18,17.56,17.64,329,sip,570,18.44,19.18,17.56,17.64,1279484,18.08,2025-01-06,sample,1.0,1.0
2025-01-07,TSLG,13.45,14.0,12.5,12.5805,96,cache,570,13.45,14.0,12.43,12.72,215622,13.82,2025-01-06,sample,1.0,1.0110885894837247
2025-01-07,BETH,92.65,92.65,88.3,88.3,11,sip,570,92.65,92.65,88.201,88.201,6556,93.9451,2025-01-06,sample,1.0,0.9988788221970555
2025-01-07,TASK,17.35,17.35,14.34,14.385,223,cache,570,17.35,17.35,14.33,15.01,856643,17.21,2025-01-06,sample,1.0,1.0434480361487661
2025-01-07,CRBU,1.92,2.04,1.83,1.87,362,cache,570,1.92,2.04,1.83,1.87,1747056,1.88,2025-01-06,sample,1.0,1.0
2025-01-07,CVLT,162.03,163.575,152.36,153.1,225,sip,570,162.03,163.575,152.36,153.05,533663,160.68,2025-01-06,sample,1.0,0.9996734160679296
2025-01-07,SRPT,128.79,129.84,123.38,124.53,259,cache,570,128.79,129.84,123.38,124.49,575952,127.89,2025-01-06,sample,1.0,0.9996787922588933
2025-01-07,SNOY,18.59,18.72,17.8,17.99,57,sip,570,18.59,18.72,17.8,17.99,23059,18.4399,2025-01-06,sample,1.0,1.0
2025-01-07,ETHV,53.33,53.39,49.21,49.68,241,sip,570,53.33,53.39,49.21,49.56,397330,53.97,2025-01-06,sample,1.0,0.997584541062802
2025-01-07,LUV,33.95,34.34,32.57,32.88,390,sip,570,33.95,34.34,32.57,32.88,8371181,33.83,2025-01-06,sample,1.0,1.0
2025-01-07,PSNL,6.5,6.71,6.1,6.155,219,cache,570,6.5,6.71,5.97,5.98,781447,6.41,2025-01-06,sample,1.0,0.9715678310316815
2025-01-07,GPUS,5.77,6.48,5.41,5.46,144,cache,570,5.77,6.48,5.41,5.46,288316,5.74,2025-01-06,sample,1.0,1.0
2025-01-07,NVDD,5.65,6.16,5.65,6.1518,334,cache,570,5.65,6.16,5.65,6.16,11094613,5.79,2025-01-06,sample,1.0,1.0013329432036153
2025-01-07,KOPN,1.57,1.58,1.385,1.455,303,cache,570,1.57,1.58,1.385,1.44,2238494,1.54,2025-01-06,sample,1.0,0.9896907216494845
2025-01-07,TSAT,18.85,18.96,17.16,17.99,60,cache,570,18.85,18.96,17.16,18.01,91634,18.91,2025-01-06,sample,1.0,1.001111728738188
2025-01-07,ADPT,7.05,7.435,6.67,7.1,307,cache,570,7.05,7.435,6.67,7.1,2254902,7.05,2025-01-06,sample,1.0,1.0
2025-01-07,KD,39.0,39.33,37.2,37.84,390,sip,570,39.0,39.33,37.2,37.85,3204931,38.73,2025-01-06,sample,1.0,1.0002642706131077
2025-01-07,UEC,7.8,7.8,7.23,7.29,390,sip,570,7.8,7.8,7.23,7.31,7610236,7.66,2025-01-06,sample,1.0,1.0027434842249656
2025-01-07,DOMH,1.19,1.25,1.12,1.16,33,cache,570,1.19,1.25,1.09,1.16,63887,1.165,2025-01-06,sample,1.0,1.0
2025-01-07,DJCO,584.31,596.6,562.1,568.0,116,sip,570,584.31,596.6,562.1,569.08,66272,580.69,2025-01-06,sample,1.0,1.0019014084507043
2025-01-07,JANX,53.96,61.59,53.5,58.695,308,cache,570,53.96,61.59,53.5,57.81,2377031,53.49,2025-01-06,sample,1.0,0.9849220546894966
2025-01-07,WLGS,1.71,1.94,1.39,1.5488,54,sip,570,1.71,1.94,1.39,1.5488,188625,1.84,2025-01-06,sample,1.0,1.0
2025-01-07,VENU,10.0,10.0,9.5,9.775,58,sip,570,10.0,10.0,9.5,9.775,67075,10.0,2025-01-06,sample,1.0,1.0
2025-01-07,PTLO,10.04,10.12,9.5783,9.685,352,sip,570,10.04,10.12,9.5783,9.69,1286013,10.02,2025-01-06,sample,1.0,1.0005162622612287
2025-01-07,FATBB,5.05,5.05,4.5938,5.022,4,sip,570,5.05,5.05,4.5938,5.022,2654,4.99,2025-01-06,sample,1.0,1.0
2025-01-07,DMAC,5.29,5.78,5.29,5.71,43,cache,570,5.29,5.85,5.29,5.74,89405,5.43,2025-01-06,sample,1.0,1.0052539404553416
2025-01-07,CRGX,13.98,15.1,13.65,14.83,131,sip,570,13.98,15.1,13.65,14.79,205205,13.98,2025-01-06,sample,1.0,0.997302764666217
2025-01-07,SHOP,114.9,115.3699,106.08,106.78,390,sip,570,114.9,115.3699,106.08,106.78,6152196,114.24,2025-01-06,sample,1.0,1.0
2025-01-07,BKYI,1.74,1.7853,1.56,1.69,241,cache,570,1.74,1.7853,1.56,1.69,815513,1.54,2025-01-06,sample,1.0,1.0
2025-01-07,CLIK,1.3943,1.3999,1.27,1.27,30,cache,603,1.3943,1.3999,1.27,1.3,49875,1.3041,2025-01-06,sample,1.0,1.0236220472440944
2025-01-07,LSAK,5.16,5.27,4.99,5.27,30,sip,570,5.16,5.27,4.99,5.27,10867,5.14,2025-01-06,sample,1.0,1.0
2025-01-07,UPLD,4.8,4.98,4.52,4.575,139,cache,570,4.8,4.98,4.52,4.59,191709,4.79,2025-01-06,sample,1.0,1.0032786885245901
2025-01-07,HUMAW,1.7,1.96,1.58,1.76,33,cache,585,1.7,1.96,1.58,1.76,20514,1.7901,2025-01-06,sample,1.0,1.0
2025-01-07,MSC,5.135,5.388,5.04,5.37,1,cache,769,5.135,5.388,4.66,4.66,21567,4.98,2025-01-06,sample,1.0,0.8677839851024208
2025-01-07,RAIN,4.99,5.33,4.89,4.99,31,cache,570,4.99,5.33,4.89,4.99,19405,5.05,2025-01-06,sample,1.0,1.0
2025-01-07,LGTY,10.93,11.39,10.61,10.71,158,sip,570,10.93,11.39,10.61,10.68,188808,10.9,2025-01-06,sample,1.0,0.9971988795518206
2025-01-07,FCEL,12.72,13.98,12.53,13.16,308,cache,570,12.72,13.98,12.53,13.07,1494681,12.72,2025-01-06,sample,1.0,0.993161094224924
2025-01-07,OLB,1.98,2.1089,1.91,1.91,13,cache,570,1.98,2.1089,1.91,1.91,9635,1.95,2025-01-06,sample,1.0,1.0
2025-01-07,HUMA,4.95,5.33,4.68,4.74,383,cache,570,4.95,5.33,4.68,4.74,4581081,4.94,2025-01-06,sample,1.0,1.0
2025-01-07,NL,7.68,7.77,7.37,7.48,21,sip,570,7.68,7.77,7.37,7.48,33623,7.66,2025-01-06,sample,1.0,1.0
2025-01-07,PRLD,1.31,1.33,1.15,1.185,147,cache,570,1.31,1.33,1.15,1.21,280983,1.33,2025-01-06,sample,1.0,1.021097046413502
2025-01-07,W,48.5,48.68,45.12,46.06,387,sip,570,48.5,48.68,45.12,46.04,2855512,48.49,2025-01-06,sample,1.0,0.9995657837603126
2025-01-07,PRCH,5.19,5.25,4.745,5.0479,309,cache,570,5.19,5.25,4.745,5.07,2752320,5.24,2025-01-06,sample,1.0,1.0043780582024209
2025-01-07,AMIX,3.0,3.095,2.91,2.95,72,cache,570,3.0,3.095,2.91,2.95,80002,2.985,2025-01-06,sample,1.0,1.0
2025-01-07,SILV,9.94,10.219,9.591,9.725,364,sip,570,9.94,10.219,9.591,9.71,3570885,9.68,2025-01-06,sample,1.0,0.998457583547558
2025-01-07,BMA,115.55,118.38,111.775,115.41,320,sip,570,115.55,118.38,111.775,115.85,418456,113.84,2025-01-06,sample,1.0,1.0038124945845248
2025-01-07,OPRX,5.59,6.04,5.5145,5.825,206,cache,570,5.59,6.04,5.5145,5.82,259959,5.57,2025-01-06,sample,1.0,0.9991416309012876
2025-01-07,FDBC,46.36,47.37,44.26,44.8,8,sip,570,46.36,47.37,44.26,44.9,6843,45.75,2025-01-06,sample,1.0,1.0022321428571428
2025-01-07,SPAI,4.42,4.443,4.0,4.22,89,cache,570,4.42,4.443,4.0,4.14,206269,4.53,2025-01-06,sample,1.0,0.981042654028436
2025-01-07,BLFY,9.37,9.4777,9.0,9.1,93,sip,570,9.37,9.4777,9.0,9.06,68741,9.37,2025-01-06,sample,1.0,0.9956043956043957
2025-01-08,ALUR,7.71,8.1799,7.05,7.19,49,sip,570,7.71,8.1799,7.05,7.24,74781,7.82,2025-01-07,book,1.0,1.0069541029207232
2025-01-08,GRRR,16.3,19.175,16.01,16.91,320,cache,570,16.3,19.175,16.01,16.73,4228330,16.98,2025-01-07,book,1.0,0.9893554109994086
2025-01-08,NVAWW,9.05,9.8,7.01,7.5,22,cache,570,9.05,9.8,7.01,7.5,21811,9.55,2025-01-07,book,1.0,1.0
2025-01-08,OCSAW,6.4,6.95,6.36,6.95,28,sip,570,6.4,6.95,6.36,6.95,118863,6.5,2025-01-07,book,1.0,1.0
2025-01-08,UEC,7.22,7.51,7.02,7.15,389,sip,570,7.22,7.51,7.02,7.17,9350609,7.31,2025-01-07,sample,1.0,1.0027972027972027
2025-01-08,LZM,6.82,6.82,6.48,6.705,84,sip,570,6.82,6.82,6.48,6.71,101454,6.86,2025-01-07,sample,1.0,1.0007457121551082
2025-01-08,CODA,8.45,8.9899,8.145,8.785,39,cache,570,8.45,8.9899,8.145,8.76,99061,8.45,2025-01-07,sample,1.0,0.9971542401821286
2025-01-08,AVGX,31.59,32.42,30.67,31.53,215,sip,570,31.585,32.42,30.67,31.52,484478,31.32,2025-01-07,sample,0.9998417220639443,0.9996828417380272
2025-01-08,YIBO,3.1101,3.65,3.1101,3.2298,15,cache,611,3.1101,3.65,3.1101,3.2298,16093,3.448,2025-01-07,sample,1.0,1.0
2025-01-08,ATHE,3.72,3.74,2.93,3.3,52,cache,570,3.72,3.74,2.93,3.34,153263,3.72,2025-01-07,sample,1.0,1.0121212121212122
2025-01-08,CPOP,1.18,1.2495,1.1,1.14,48,cache,570,1.18,1.2495,1.1,1.14,42958,1.28,2025-01-07,sample,1.0,1.0
2025-01-08,CDRO,6.49,6.49,6.17,6.34,40,sip,575,6.49,6.49,6.17,6.18,40276,6.37,2025-01-07,sample,1.0,0.974763406940063
2025-01-08,SRAD,17.94,18.59,17.61,18.56,321,sip,570,17.94,18.59,17.61,18.56,1112164,18.15,2025-01-07,sample,1.0,1.0
2025-01-08,MYGN,14.17,14.98,13.9503,14.77,294,sip,570,14.17,14.98,13.9503,14.78,932984,14.3,2025-01-07,sample,1.0,1.000677048070413
2025-01-08,INBK,33.63,34.16,32.5001,33.64,44,sip,570,33.63,34.16,32.5001,33.62,47475,33.77,2025-01-07,sample,1.0,0.9994054696789535
2025-01-08,BCYC,15.07,15.09,14.17,14.21,151,sip,570,15.07,15.09,14.17,14.17,239586,15.14,2025-01-07,sample,1.0,0.9971850809289232
2025-01-08,TOVX,1.62,1.62,1.4293,1.46,78,cache,570,1.62,1.62,1.4293,1.47,120993,1.62,2025-01-07,sample,1.0,1.0068493150684932
2025-01-08,ELPW,1.37,1.37,1.15,1.2063,41,cache,570,1.37,1.37,1.15,1.2007,79497,1.34,2025-01-07,sample,1.0,0.995357705380088
2025-01-08,ENSC,8.22,8.23,7.5,7.92,65,sip,570,8.22,8.23,7.5,7.92,69615,8.2,2025-01-07,sample,1.0,1.0
2025-01-08,PVLA,15.0,15.6,14.0,14.365,30,cache,570,15.0,15.6,14.0,14.25,26905,14.73,2025-01-07,sample,1.0,0.9919944309084581
2025-01-08,TBN,22.37,22.4,21.05,22.1,40,sip,570,22.37,22.4,21.05,21.66,30140,22.37,2025-01-07,sample,1.0,0.9800904977375565
2025-01-08,LSAK,5.24,5.3264,4.93,5.25,43,sip,570,5.24,5.3264,4.93,5.25,14099,5.27,2025-01-07,sample,1.0,1.0
2025-01-08,AIRI,4.4,4.68,4.21,4.35,112,cache,570,4.4,4.67,4.21,4.37,318586,4.3,2025-01-07,sample,1.0,1.0045977011494254
2025-01-08,LSE,5.36,5.36,4.8196,5.09,18,cache,570,5.36,5.36,4.8196,5.09,9867,5.36,2025-01-07,sample,1.0,1.0
2025-01-08,MGTX,6.26,6.42,6.0602,6.36,222,sip,570,6.26,6.42,6.0602,6.35,401292,6.34,2025-01-07,sample,1.0,0.9984276729559748
2025-01-08,MSTX,45.2,47.6,40.21,44.8997,331,cache,570,45.2,47.6,40.21,44.08,13407277,46.82,2025-01-07,sample,1.0,0.9817437532990198
2025-01-08,ISDR,8.88,8.88,8.26,8.37,18,sip,618,8.88,8.88,8.26,8.73,13696,9.0,2025-01-07,sample,1.0,1.0430107526881722
2025-01-08,PPTA,12.51,12.615,11.895,12.51,327,sip,570,12.51,12.615,11.895,12.51,1064543,12.51,2025-01-07,sample,1.0,1.0
2025-01-08,ZENA,6.99,6.99,5.68,6.38,233,cache,570,6.99,6.99,5.68,6.19,827039,7.33,2025-01-07,sample,1.0,0.9702194357366772
2025-01-08,QRTEB,2.555,2.7705,2.4001,2.6212,8,sip,573,2.555,2.7705,2.4001,2.54,3067,2.56,2025-01-07,sample,1.0,0.9690218220662292
2025-01-08,TURB,2.14,2.4661,2.09,2.33,77,cache,570,2.14,2.47,2.09,2.39,96633,2.14,2025-01-07,sample,1.0,1.0257510729613735
2025-01-08,BFLY,4.04,4.1,3.6601,4.03,326,cache,570,4.04,4.1,3.6601,4.0,4239620,4.04,2025-01-07,sample,1.0,0.9925558312655086
2025-01-08,NINE,1.29,1.45,1.25,1.335,325,cache,570,1.29,1.45,1.25,1.34,2730300,1.32,2025-01-07,sample,1.0,1.00374531835206
2025-01-08,HTCR,1.76,2.0799,1.74,1.88,175,cache,570,1.76,2.0799,1.74,1.88,266229,1.82,2025-01-07,sample,1.0,1.0
2025-01-08,JAGX,1.18,1.2048,1.055,1.085,202,cache,570,1.18,1.2048,1.055,1.09,426130,1.18,2025-01-07,sample,1.0,1.0046082949308757
2025-01-08,MRVI,6.03,6.21,5.86,6.15,325,sip,570,6.03,6.21,5.86,6.13,1338331,6.05,2025-01-07,sample,1.0,0.9967479674796748
2025-01-08,SKLZ,5.59,5.59,5.29,5.3,112,sip,570,5.59,5.59,5.29,5.3,89708,5.61,2025-01-07,sample,1.0,1.0
2025-01-08,NTRP,7.4,8.25,7.2,7.39,86,cache,572,7.4,8.25,7.2,7.5,82861,7.248,2025-01-07,sample,1.0,1.0148849797023005
2025-01-08,VLGEA,30.08,33.01,29.64,32.56,115,cache,570,30.08,33.01,29.64,32.51,116575,30.38,2025-01-07,sample,1.0,0.9984643734643733
2025-01-08,RR,3.49,3.52,2.8,3.2,331,cache,570,3.52,3.52,2.8,3.16,32719959,3.87,2025-01-07,sample,1.008595988538682,0.9875
2025-01-08,CDTX,27.6,27.6,21.5,24.91,131,sip,570,27.6,27.6,21.5,24.88,231579,27.0,2025-01-07,sample,1.0,0.9987956643918104
2025-01-08,ATEC,9.3,9.82,9.09,9.655,384,sip,570,9.29,9.82,9.09,9.66,3372850,9.35,2025-01-07,sample,0.9989247311827956,1.0005178663904712
2025-01-08,DPST,106.6,109.75,103.72,107.88,323,sip,570,106.6,109.75,103.72,108.08,453569,108.0,2025-01-07,sample,1.0,1.0018539117538006
2025-01-08,PERF,2.83,2.9243,2.62,2.63,129,cache,570,2.83,2.9243,2.62,2.62,229062,2.94,2025-01-07,sample,1.0,0.9961977186311788
2025-01-08,PONY,15.3,15.38,13.5,13.85,269,cache,570,15.3,15.38,13.5,13.66,1828197,15.26,2025-01-07,sample,1.0,0.9862815884476535
2025-01-08,AHT,8.7,9.24,8.4,8.64,51,sip,570,8.7,9.24,8.4,8.64,42676,8.83,2025-01-07,sample,1.0,1.0
2025-01-08,TELO,4.36,4.58,4.28,4.31,80,sip,570,4.36,4.58,4.28,4.3,91320,4.55,2025-01-07,sample,1.0,0.9976798143851509
2025-01-08,GHI,11.21,11.75,11.12,11.65,151,sip,570,11.21,11.75,11.12,11.68,158796,11.21,2025-01-07,sample,1.0,1.0025751072961373
2025-01-08,GCT,19.67,19.9,18.8155,19.56,360,sip,570,19.67,19.9,18.8155,19.58,1143901,20.09,2025-01-07,sample,1.0,1.0010224948875255
2025-01-08,EGAN,7.06,7.15,6.68,6.8,163,sip,570,7.06,7.15,6.68,6.81,132556,7.15,2025-01-07,sample,1.0,1.0014705882352941
2025-01-08,YPF,46.2,46.36,44.1,45.33,385,sip,570,46.2,46.36,44.1,45.32,2665318,46.03,2025-01-07,sample,1.0,0.99977939554379
2025-01-08,MAXN,7.6,7.6,6.86,6.89,183,cache,570,7.6,7.6,6.8,6.85,385973,7.63,2025-01-07,sample,1.0,0.9941944847605225
2025-01-08,TSSI,12.66,12.8,11.55,11.7,287,cache,570,12.66,12.8,11.537,11.79,1020482,12.61,2025-01-07,sample,1.0,1.0076923076923077
2025-01-08,SOR,42.12,44.3,42.12,42.98,34,sip,570,42.12,44.3,42.12,42.71,13877,42.35,2025-01-07,sample,1.0,0.9937180083759889
2025-01-08,HUHU,4.7,4.7,4.1,4.23,60,cache,570,4.7,4.7,4.1,4.3592,89586,4.48,2025-01-07,sample,1.0,1.0305437352245863
2025-01-08,AUROW,1.66,1.94,1.5,1.7,137,cache,570,1.94,1.94,1.5,1.7,401821,1.82,2025-01-07,sample,1.1686746987951808,1.0
2025-01-08,ARMP,2.07,2.28,2.04,2.05,39,cache,570,2.07,2.28,2.04,2.07,71852,2.07,2025-01-07,sample,1.0,1.0097560975609756
2025-01-08,ZKH,3.46,3.65,3.42,3.51,34,sip,570,3.46,3.65,3.42,3.56,16726,3.54,2025-01-07,sample,1.0,1.0142450142450143
2025-01-08,OFLX,40.445,40.445,38.29,38.51,43,sip,588,40.445,40.445,38.29,38.55,53483,40.785,2025-01-07,sample,1.0,1.0010386912490261
2025-01-08,ALVOW,3.25,4.99,3.25,3.84,17,cache,631,3.25,4.99,3.25,3.84,16420,3.29,2025-01-07,sample,1.0,1.0
2025-01-08,CTOR,1.4,1.5,1.12,1.19,117,cache,570,1.4,1.5,1.12,1.18,199309,1.36,2025-01-07,sample,1.0,0.9915966386554622
2025-01-08,DQ,21.32,21.375,20.25,20.48,293,sip,570,21.32,21.375,20.25,20.47,604982,21.92,2025-01-07,sample,1.0,0.9995117187499999
2025-01-08,ACTU,7.95,8.48,7.69,8.16,6,cache,570,7.95,8.48,7.69,8.0,10159,8.11,2025-01-07,sample,1.0,0.9803921568627451
2025-01-08,SETH,15.19,15.87,15.07,15.53,59,sip,570,15.19,15.87,15.07,15.53,60258,15.08,2025-01-07,sample,1.0,1.0
2025-01-08,MDCX,2.7,2.99,2.67,2.94,14,cache,593,2.7,2.99,2.67,2.94,13685,2.99,2025-01-07,sample,1.0,1.0
2025-01-08,KINS,14.7,14.7799,13.85,14.63,231,sip,570,14.7,14.7799,13.85,14.68,301135,14.77,2025-01-07,sample,1.0,1.0034176349965822
2025-01-08,HCAT,7.29,7.435,6.86,7.35,305,sip,570,7.27,7.435,6.86,7.36,780114,6.98,2025-01-07,sample,0.9972565157750343,1.0013605442176872
2025-01-08,AISP,4.64,4.705,4.24,4.4899,308,cache,570,4.64,4.705,4.24,4.55,2804361,4.89,2025-01-07,sample,1.0,1.0133855987883917
2025-01-08,NVEE,18.43,19.5,18.36,19.12,278,sip,570,18.43,19.5,18.36,19.14,678344,18.5,2025-01-07,sample,1.0,1.0010460251046025
2025-01-10,CRNC,15.22,16.25,13.71,15.2755,329,cache,570,15.22,16.25,13.71,15.15,6019356,15.65,2025-01-08,book,1.0,0.9917842296487841
2025-01-10,DOGZ,38.87,43.14,38.87,41.71,117,cache,570,38.87,43.14,38.87,41.48,261973,42.19,2025-01-08,book,1.0,0.9944857348357707
2025-01-10,TECX,42.98,45.285,39.6,40.23,147,sip,570,42.98,45.285,39.6,40.16,164667,43.87,2025-01-08,book,1.0,0.9982600049714143
2025-01-10,BDMD,7.42,9.1471,7.2525,8.8229,233,cache,570,7.42,9.1471,7.2525,8.86,359412,7.65,2025-01-08,book,1.0,1.0042049666209523
2025-01-10,QTRX,10.88,10.895,9.16,9.37,311,cache,570,10.88,10.895,9.16,9.42,2617116,11.73,2025-01-08,sample,1.0,1.0053361792956244
2025-01-10,COEP,6.94,7.45,6.502,7.45,80,cache,570,6.94,7.79,6.502,7.57,167085,6.99,2025-01-08,sample,1.0,1.0161073825503355
2025-01-10,NAMI,3.992,4.46,3.992,4.12,50,cache,570,3.992,4.46,3.992,4.12,68738,3.97,2025-01-08,sample,1.0,1.0
2025-01-10,GTLS,198.51,201.47,191.0376,194.96,299,sip,570,198.51,201.47,191.0376,195.11,512052,201.8,2025-01-08,sample,1.0,1.0007693885925317
2025-01-10,CRSR,7.43,7.61,7.24,7.575,261,sip,570,7.43,7.61,7.24,7.58,600394,7.54,2025-01-08,sample,1.0,1.0006600660066007
2025-01-10,VRT,128.08,129.23,122.14,128.9,390,sip,570,128.08,129.23,122.14,128.93,5205570,129.27,2025-01-08,sample,1.0,1.0002327385570209
2025-01-10,IMRX,2.03,2.18,1.91,2.1,278,cache,570,2.03,2.18,1.91,2.07,1599117,2.0,2025-01-08,sample,1.0,0.9857142857142855
2025-01-10,BDSX,1.51,1.5109,1.24,1.275,130,cache,570,1.51,1.5109,1.24,1.27,625963,1.48,2025-01-08,sample,1.0,0.9960784313725491
2025-01-10,SFWL,1.05,1.13,1.02,1.038,45,cache,591,1.05,1.13,1.02,1.038,63806,1.06,2025-01-08,sample,1.0,1.0
2025-01-10,PSNL,5.54,5.645,5.28,5.59,333,sip,570,5.56,5.645,5.28,5.59,1095374,5.6,2025-01-08,sample,1.003610108303249,1.0
2025-01-10,KRNY,6.78,7.02,6.55,6.7,214,sip,570,6.78,7.02,6.55,6.69,371892,6.94,2025-01-08,sample,1.0,0.9985074626865672
2025-01-10,VVOS,4.26,5.14,4.2,5.08,278,cache,570,4.26,5.14,4.2,5.08,826371,4.37,2025-01-08,sample,1.0,1.0
2025-01-10,TYRA,15.71,15.71,14.545,15.185,252,sip,570,15.71,15.71,14.545,15.2,418890,15.97,2025-01-08,sample,1.0,1.0009878169245965
2025-01-10,UMAC,12.84,13.9734,12.64,12.93,362,cache,570,12.84,13.9734,12.64,13.0,1771568,12.38,2025-01-08,sample,1.0,1.005413766434648
2025-01-10,FTCI,4.77,5.1,4.5138,4.9,46,cache,570,4.77,5.1,4.5138,4.75,65381,4.84,2025-01-08,sample,1.0,0.9693877551020408
2025-01-10,HIT,5.4,5.8,5.03,5.16,251,cache,570,5.4,5.8,5.03,5.19,2299417,5.48,2025-01-08,sample,1.0,1.005813953488372
2025-01-10,NRIX,19.02,19.49,17.575,17.775,293,cache,570,19.02,19.49,17.575,18.24,895162,19.51,2025-01-08,sample,1.0,1.0261603375527426
2025-01-10,U,22.31,22.3376,20.89,20.91,390,sip,570,22.31,22.3376,20.89,20.9,9209145,22.95,2025-01-08,sample,1.0,0.9995217599234815
2025-01-10,DBVT,4.28,5.14,4.05,4.988,191,cache,570,4.28,5.14,4.05,4.97,799608,3.83,2025-01-08,sample,1.0,0.9963913392141137
2025-01-10,PDYN,7.97,8.18,7.12,7.28,315,cache,570,7.97,8.18,7.12,7.29,3211718,7.6,2025-01-08,sample,1.0,1.0013736263736264
2025-01-10,SUNE,2.19,2.3117,2.1,2.19,100,cache,570,2.19,2.3117,2.1,2.18,157676,2.25,2025-01-08,sample,1.0,0.995433789954338
2025-01-10,IRD,1.48,1.4858,1.4041,1.418,111,cache,570,1.48,1.4858,1.4041,1.42,151976,1.45,2025-01-08,sample,1.0,1.001410437235543
2025-01-10,FIVE,98.18,104.44,98.18,103.24,382,sip,570,98.18,104.44,98.18,103.2,2180689,99.52,2025-01-08,sample,1.0,0.999612553273925
2025-01-10,SLDP,1.78,1.87,1.7106,1.74,368,sip,570,1.78,1.87,1.7106,1.75,3837953,1.82,2025-01-08,sample,1.0,1.0057471264367817
2025-01-10,CIO,5.22,5.23,4.92,5.0,209,sip,570,5.22,5.23,4.92,5.0,306032,5.38,2025-01-08,sample,1.0,1.0
