day,symbol,em,net,why,split,i,entry,stop,r_pct,hmax_before,hmax_incl,ei_l,ei_o,ei_h,nxt_o,crossed_before,fill_below_bar_low,target_already_exceeded,target_exceeded_before
2025-03-05,SION,573,2.0,target,TRAIN,1,14.8444,14.4800000102212,2.4547977,14.9,15.49,15.21,15.49,15.49,15.3016,1,1,0,0
2025-03-05,WYHG,574,-1.2720934510693576,stop,TRAIN,2,10.5315,10.050000030629999,4.571998,10.38,10.7,10.425,10.6,10.7,10.3,0,0,0,0
2025-03-06,ASTS,571,-1.0753888431370089,stop,TRAIN,1,33.9014,32.5700000136004,3.9272714,33.8,34.33,33.72,33.79,34.33,33.915,0,0,0,0
2025-03-06,ATXS,571,2.0,target,TRAIN,1,6.24869,6.13999999870026,1.7394046,6.88,6.88,6.25,6.6,6.6,6.25,1,1,1,1
2025-03-06,IBCP,571,-0.2117018345639117,eod,TRAIN,1,32.30663,29.75000005796082,7.9136386,31.9,32.52,31.73,32.52,32.52,31.6,0,0,0,0
2025-03-06,M,571,-0.2355284659028484,eod,TRAIN,1,13.34993,12.599999991787891,5.6174827,13.31,13.63,13.0825,13.28,13.63,13.185,0,0,0,0
2025-03-07,AARD,571,2.0,target,TRAIN,1,9.54856,9.42999999920608,1.2416532,10.37,10.37,9.9,9.93,9.93,9.85,1,1,1,1
2025-03-07,LNSR,571,1.7350783494314614,eod,TRAIN,1,13.71101,13.128000030487,4.25213,13.59,13.95,13.95,13.95,13.95,13.708,0,1,0,0
2025-03-07,SION,571,2.0,target,TRAIN,1,15.69695,15.520000009314499,1.127289,15.52,16.3,16.2,16.2,16.3,16.5,0,1,1,0
2025-03-07,SMCL,571,-1.0669056388108904,stop,TRAIN,1,15.29575,14.619999978495,4.417894,15.15,15.4,15.14,15.14,15.4,15.26,0,0,0,0
2025-03-10,AZTA,571,-0.2405969853052551,eod,TRAIN,1,43.81104,41.7800000536464,4.635909,43.74,43.96,43.74,43.74,43.96,43.93,0,0,0,0
2025-03-10,CRBP,571,-1.1120227536331049,stop,TRAIN,1,6.81037,6.62959999951235,2.6543345,6.78,6.97,6.97,6.97,6.97,6.755,0,1,0,0
2025-03-10,GRRR,571,-1.053268735926461,stop,TRAIN,1,28.49523,26.920000007889602,5.528048,27.75,28.9325,27.0,27.0,28.9325,28.6917,0,0,0,0
2025-03-10,SIBN,571,-1.242841604687238,stop,TRAIN,1,16.10818,15.90999999832012,1.2303066,16.74,16.74,16.21,16.25,16.25,16.78,1,1,1,1
2025-03-11,DWTX,571,2.0,target,TRAIN,1,8.46532,8.229000010550001,2.791625,8.7,8.7,8.435,8.61,8.6799,8.6,1,0,0,0
2025-03-11,ELAB,571,-1.122639926701842,stop,TRAIN,1,5.1755805,5.050000194045678,2.4264004,5.06,5.39,5.05,5.05,5.39,5.23,0,0,0,0
2025-03-11,GRRR,571,2.0,target,TRAIN,1,24.2726,23.5601000121564,2.9354086,24.38,25.45,24.2001,24.38,25.45,25.2,1,0,0,0
2025-03-11,TIC,571,-1.187347689991872,stop,TRAIN,1,11.59468,11.41000000652808,1.5927994,11.41,12.0,11.67,12.0,12.0,12.0,0,1,1,0
2025-03-12,CDRE,571,0.8530646303443636,eod,TRAIN,1,33.62056,31.590000016909435,6.0396376,32.7,33.998,32.63,32.65,33.998,33.67,0,0,0,0
2025-03-12,IRON,571,-0.2031796546599097,eod,TRAIN,1,54.05167,52.969999979430746,2.0011778,54.66,55.72,54.7,54.7,55.72,55.78,1,1,0,0
2025-03-12,KRMN,571,2.0,target,TRAIN,1,29.75901,29.2100000112447,1.844853,30.275,31.0,30.14,30.14,31.0,30.84,1,1,1,0
2025-03-12,MYTE,571,-2.4546579073162187,stop,TRAIN,1,8.85649,8.7249999956574,1.484674,8.77,8.954,8.48,8.4801,8.954,8.9558,0,0,0,0
2025-03-13,NN,571,2.0,target,TRAIN,1,10.30081,9.829999993546851,4.5706115,10.5,10.58,10.265,10.265,10.58,10.69,1,0,0,0
2025-03-13,ASTL,572,1.2135629963061123,eod,TRAIN,2,5.83746,5.5400999919111005,5.0939965,5.81,5.87,5.7,5.7,5.87,5.905,0,0,0,0
2025-03-13,AVTX,572,-1.6900123738033423,stop,TRAIN,1,7.7231,7.544999985061,2.306069,7.64,7.98,7.9,7.9,7.98,7.93,0,1,0,0
2025-03-13,MTRX,572,-1.0798095769163427,stop,TRAIN,2,12.59768,12.1300000113644,3.7124295,12.58,12.79,12.21,12.3,12.79,12.27,0,0,0,0
2025-03-14,EVCM,572,-1.0336663952039924,stop,TRAIN,2,8.97685,8.1999999541005,8.653927,8.56,8.99,8.5076,8.5076,8.99,8.91,0,0,0,0
2025-03-14,LI,573,-1.0604570823088848,stop,TRAIN,3,28.80616,27.3999999743104,4.881456,28.58,29.3056,28.3019,28.36,29.3056,29.11,0,0,0,0
2025-03-14,SKBL,573,-1.0564299641231558,stop,TRAIN,3,10.76219,10.199999992253101,5.223751,10.725,10.8,10.4401,10.71,10.8,10.64,0,0,0,0
2025-03-14,CRVO,574,-1.0575872081742346,stop,TRAIN,4,5.80737,5.50999998373638,5.1205626,5.85,6.0599,5.73,5.73,6.0599,6.05,1,0,0,0
2025-03-17,AARD,571,-1.2493441563961636,stop,TRAIN,1,10.04003,9.799999990781,2.39073,10.46,10.51,10.1,10.28,10.51,10.51,1,1,0,0
2025-03-17,CSAI,571,2.0,target,TRAIN,1,5.1153,5.020000001840101,1.8630383,5.1487,5.29,5.14,5.14,5.29,5.29,1,1,0,0
2025-03-17,LZMH,571,2.0,target,TRAIN,1,9.25769,9.002000008352,2.76192,9.14,9.5602,9.5602,9.5602,9.5602,9.25,0,1,0,0
2025-03-17,SEPN,571,-1.3916876142943606,stop,TRAIN,1,6.3189,6.2199999957249,1.5651459,6.43,6.694,6.361,6.361,6.694,6.5391,1,1,1,0
2025-03-18,HNRG,571,2.0,target,TRAIN,1,11.51444,11.07999998305452,3.7730017,11.71,11.83,11.655,11.69,11.83,11.7,1,1,0,0
2025-03-18,ROAD,571,-0.3871402664036838,eod,TRAIN,1,74.01137,70.49999994761991,4.7443657,73.45,74.27,74.27,74.27,74.27,74.27,0,1,0,0
2025-03-18,GRPN,572,-0.1930645975475586,eod,TRAIN,2,16.02794,15.510000003929202,3.231482,16.02,16.4,16.09,16.1,16.4,16.3,0,1,0,0
2025-03-18,SKBL,572,-0.8099131846525803,eod,TRAIN,2,11.77522,11.1100000237438,5.649321,11.6103,11.8,11.14,11.21,11.8,11.6852,0,0,0,0
2025-03-19,EWTX,571,-1.0839612541078298,stop,TRAIN,1,26.60959,25.67000000196282,3.5310202,26.95,26.975,26.75,26.95,26.975,26.75,1,1,0,0
2025-03-19,QNTM,571,2.0,target,TRAIN,1,6.5195,6.450000004643,1.0660326,6.69,6.7947,6.625,6.7364,6.7947,6.715,1,1,1,1
2025-03-19,NN,572,-1.1198241438665022,stop,TRAIN,2,11.90561,11.610000013673298,2.482947,12.09,12.3,11.61,11.61,12.3,11.92,1,0,0,0
2025-03-19,OPRX,572,-1.0597103813756767,stop,TRAIN,2,9.04706,8.599999982453001,4.941495,9.0,9.43,8.715,8.715,9.43,8.95,0,0,0,0
2025-03-20,LX,571,-1.1225444264700857,stop,TRAIN,1,10.80231,10.5399999908013,2.428277,10.77,11.2,10.705,10.715,11.2,11.15,0,0,0,0
2025-03-20,LZMH,571,2.0,target,TRAIN,1,11.3339,11.1400000014848,1.7107968,11.7311,11.865,11.758,11.758,11.865,11.85,1,1,1,1
2025-03-20,SMCX,571,-1.0940276122985884,stop,TRAIN,1,46.18815,44.7299999887641,3.1569786,45.79,47.0,45.485,45.485,47.0,46.76,0,0,0,0
2025-03-20,DNTH,572,-0.1977605295083682,eod,TRAIN,2,20.65177,20.07999997414104,2.7686248,20.55,21.2,20.56,20.56,21.2,21.45,0,0,0,0
2025-03-21,TSLL,571,2.0,target,TRAIN,1,8.18448,8.03999999658048,1.7652924,8.2999,8.45,8.2901,8.295,8.45,8.38,1,1,0,0
2025-03-21,TTSH,571,-0.5534920268605406,eod,TRAIN,1,6.52953,6.430000002026791,1.5243057,6.43,6.79,6.63,6.69,6.79,6.6,0,1,1,0
2025-03-21,MBX,573,-1.1780884789729542,stop,TRAIN,2,7.99391,7.8600000006471795,1.6751502,7.89,8.27,7.87,7.87,8.27,7.95,0,0,1,0
2025-03-21,QMCO,573,2.0,target,TRAIN,3,16.49935,15.750000011011,4.541694,16.3442,16.779,16.261,16.3,16.779,16.75,0,0,0,0
2025-03-24,CNTA,571,2.0,target,TRAIN,1,15.79725,15.500000002756499,1.8816566,16.69,16.69,16.56,16.65,16.69,16.56,1,1,1,1
2025-03-24,CGEM,572,-0.0486534939904918,eod,TRAIN,2,8.54556,8.08000002759,5.447975,8.5,8.56,8.55,8.55,8.56,8.445,0,1,0,0
2025-03-24,EHLD,576,-1.0481812194962787,stop,TRAIN,4,5.5165,5.18000000947,6.099882,5.34,5.536,5.536,5.536,5.536,5.636,0,1,0,0
2025-03-24,SVCO,578,0.2204938878859169,eod,TRAIN,2,5.15542,4.99999999662612,3.0146914,5.2656,5.2656,5.2,5.2,5.2,5.285,1,1,0,0
2025-03-25,SMCX,571,2.0,target,TRAIN,1,49.2473,48.039999978135,2.451505,49.2429,50.5599,49.07,49.07,50.5599,50.66,0,0,0,0
2025-03-25,RUM,573,-0.1304535091726666,eod,TRAIN,3,8.03403,7.650000015809489,4.7800417,7.94,8.06,7.8371,7.8371,8.06,8.0896,0,0,0,0
2025-03-25,SBCF,574,-0.2534767318895094,eod,TRAIN,4,26.70989,25.750000016098642,3.5937624,28.04,28.04,26.5,26.5,26.72,26.62,1,0,0,0
2025-03-25,LZMH,577,-1.071725616610446,stop,TRAIN,7,8.88658,8.520000017223461,4.1250963,8.8757,9.54,9.3527,9.54,9.54,8.5277,0,1,0,0
2025-03-26,AVDX,571,-0.2394715403983837,eod,TRAIN,1,8.68598,8.149999964886801,6.170634,8.653,8.72,8.541,8.67,8.72,8.71,0,0,0,0
2025-03-26,RAPP,572,-1.4169812658665888,stop,TRAIN,1,10.08015,9.96000000488025,1.1919465,10.7366,11.0663,11.0663,11.0663,11.0663,10.22,1,1,1,1
2025-03-26,RGC,572,-1.0582734409822243,stop,TRAIN,2,42.6275,40.469999884074994,5.061287,42.5,43.0,42.0,42.0952,43.0,43.275,0,0,0,0
2025-03-26,NFBK,575,-0.4540698926127174,eod,TRAIN,4,11.44423,10.8999999856769,4.755497,11.405,11.52,11.45,11.45,11.52,11.55,0,1,0,0
2025-03-27,HAFC,571,-0.1905800199122095,eod,TRAIN,1,22.95867,22.200000015172563,3.3045032,23.38,23.38,22.7,23.19,23.19,22.63,1,0,0,0
2025-03-27,NVCT,571,2.0,target,TRAIN,1,8.77625,8.65000000160625,1.4385415,8.65,9.1,8.85,9.1,9.1,8.875,0,1,1,0
2025-03-27,THRY,572,-1.2074889797420325,stop,TRAIN,1,14.91461,14.69999999280133,1.4389247,15.6,15.6,14.94,15.25,15.58,14.82,1,1,1,1
2025-03-27,CORZ,574,0.5214525446887176,eod,TRAIN,4,7.65289,7.17000001838596,6.3099036,7.548,7.7,7.5,7.52,7.7,7.555,0,0,0,0
2025-03-28,CRVO,571,-1.2414312502533529,stop,TRAIN,1,8.5255,8.4199999981545,1.2374641,8.9,8.9,8.4191,8.62,8.7919,8.4489,1,0,1,1
2025-03-28,LZMH,571,2.0,target,TRAIN,1,8.19451,8.01000000365406,2.2516294,8.3189,8.4841,8.4841,8.4841,8.4841,8.25,1,1,0,0
2025-03-28,AVTX,572,-1.07953156476241,stop,TRAIN,2,8.75619,8.42999998824405,3.7252505,8.75,8.86,8.64,8.64,8.86,8.76,0,0,0,0
2025-03-28,SEPN,572,-1.0489554131889236,stop,TRAIN,2,6.30887,5.92999999786472,6.0053544,6.18,6.44,6.31,6.31,6.44,6.225,0,1,0,0
2025-03-31,BIYA,571,-1.1061977207331748,stop,TRAIN,1,7.20154,7.000000006052799,2.798568,7.2,7.39,7.32,7.38,7.39,7.3072,0,1,0,0
2025-03-31,BOWN,571,-1.1316094838310735,stop,TRAIN,1,8.01397,7.230000018882601,9.782542,7.23,8.15,7.83,7.83,8.15,7.51,0,0,0,0
2025-03-31,CELC,571,-1.1385984071581596,stop,TRAIN,1,10.27072,10.050000008724481,2.1490216,10.9062,10.9062,10.0,10.33,10.42,10.22,1,0,1,1
2025-03-31,TNXP,571,-1.0321554862925482,stop,TRAIN,1,20.23051,18.399999945501047,9.0482645,19.6,20.965,18.8901,18.8901,20.965,20.79,0,0,0,0
2025-04-01,ANGI,571,-1.0963661781880571,stop,TRAIN,1,15.45623,14.97999999840548,3.0811524,15.41,15.83,15.24,15.38,15.83,15.36,0,0,0,0
2025-04-01,NCT,571,-1.9985397957524984,stop,TRAIN,1,5.73716,5.61000000230384,2.2164276,5.99,6.0,5.8501,5.99,6.0,5.7,1,1,1,0
2025-04-01,SPIR,571,-1.0525867371958768,stop,TRAIN,1,8.11427,7.660000002378509,5.5984087,8.24,8.3,8.08,8.08,8.3,8.22,1,0,0,0
2025-04-01,TBH,571,-1.0811163022904284,stop,TRAIN,1,6.62983,6.209999993148,6.33244,6.68,6.72,6.6737,6.6737,6.72,6.55,1,1,0,0
2025-04-02,RDFN,571,2.0,target,TRAIN,1,9.59871,9.4300000014528,1.757632,9.75,9.96,9.65,9.705,9.96,9.9356,1,1,1,0
2025-04-02,APGE,573,2.0,target,TRAIN,1,35.71683,35.0699999945415,1.810995,37.39,37.39,35.095,35.505,36.0,35.125,1,0,1,1
2025-04-02,ORKA,573,-1.4366294358878458,stop,TRAIN,2,9.58868,9.3400999913024,2.592432,10.1,10.1,9.485,9.485,9.75,9.75,1,0,1,1
2025-04-02,CONL,574,2.0,target,TRAIN,4,14.2426,13.590000023101599,4.5820284,14.21,14.318,14.14,14.23,14.318,14.32,0,0,0,0
2025-04-03,ENTA,571,-1.410388520820803,stop,TRAIN,1,5.3159,5.1799999946256,2.5564816,5.35,5.6691,5.6691,5.6691,5.6691,5.365,1,1,1,0
2025-04-03,TRML,571,-1.090596163285818,stop,TRAIN,1,13.4402,13.0000000107824,3.2752488,13.0,14.18,13.35,14.18,14.18,13.35,0,0,0,0
2025-04-03,CNTA,572,-1.0796559912308392,stop,TRAIN,1,13.7411,13.2300000053576,3.7194984,13.23,13.9499,13.9499,13.9499,13.9499,13.35,0,1,0,0
2025-04-03,PAGS,572,1.51331400867919,eod,TRAIN,2,8.01397,7.710000005704421,3.7930014,7.86,8.2,7.89,7.89,8.2,8.16,0,0,0,0
2025-04-04,ALMS,571,2.0,target,TRAIN,1,8.56562,8.44999999352824,1.3498148,9.0,9.435,8.89,8.89,9.435,9.5953,1,1,1,1
2025-04-04,CGTL,571,2.0,target,TRAIN,1,5.39614,5.1699999948571,4.1907735,5.42,5.7,5.5,5.5,5.7,5.67,1,1,0,0
2025-04-04,DNTH,571,-1.0627559258219783,stop,TRAIN,1,17.02091,16.21999998188593,4.7054477,17.5,17.53,17.0,17.27,17.53,18.0,1,0,0,0
2025-04-04,DRS,571,-1.049264455555926,stop,TRAIN,1,32.80813,30.8500000547223,5.968429,32.64,32.8685,32.275,32.275,32.8685,31.964,0,0,0,0
2025-04-07,ALMS,571,-1.1554026261337966,stop,TRAIN,1,10.08015,9.8868000018507,1.9181262,10.36,10.36,9.5,10.1584,10.26,10.1209,1,0,0,0
2025-04-07,BANF,571,0.6772763629620879,eod,TRAIN,1,100.73129,97.92999996734372,2.7809532,105.975,105.975,98.83,98.83,100.82,99.25,1,0,0,0
2025-04-07,BIDU,571,-1.0565174601963017,stop,TRAIN,1,82.67729,78.36500021919203,5.2158093,81.92,82.6935,81.37,81.68,82.6935,82.62,0,0,0,0
2025-04-07,INDB,571,-1.1047426526651838,stop,TRAIN,1,55.55617,53.98000006775335,2.8370745,56.745,56.745,53.94,55.49,56.605,54.4,1,0,0,0
2025-04-08,CNL,571,0.3519692288930083,eod,TRAIN,1,8.35499,7.819999996808931,6.4032393,8.56,8.83,8.83,8.83,8.83,8.57,1,1,0,0
2025-04-08,BMGL,573,-1.022351427212617,stop,TRAIN,3,5.163344,4.50000026373488,12.847173,5.1,5.2,4.645,4.645,5.2,5.15,0,0,0,0
2025-04-08,MLYS,573,-0.2504091128859325,eod,TRAIN,3,12.08615,11.39000000326995,5.7598987,12.05,12.18,11.885,11.885,12.18,12.16,0,0,0,0
2025-04-08,HCAI,576,-1.1304756465132872,stop,TRAIN,2,7.06112,6.8999999993408,2.281791,7.06,7.54,7.54,7.54,7.54,7.38,0,1,1,0
2025-04-09,ALMS,571,-1.0703216260300026,stop,TRAIN,1,7.4222,7.1100000014,4.2063,7.37,7.5,7.4,7.4,7.5,7.4367,0,0,0,0
2025-04-09,AMWD,571,2.0,target,TRAIN,1,53.856087,52.89000197025051,1.793827,55.23,55.23,52.2,54.96,54.96,54.94,1,0,0,0
2025-04-09,BROS,571,2.0,target,TRAIN,1,52.74777,51.24999997197735,2.8394945,52.23,54.0,52.414,52.414,54.0,53.9828,0,0,0,0
2025-04-09,BWIN,571,-1.252933524188439,stop,TRAIN,1,38.53526,38.0800000068051,1.1814115,41.01,41.01,38.01,39.0,39.0,38.35,1,0,1,1
2025-04-10,ACIC,571,-1.2117695659173822,stop,TRAIN,1,10.80231,10.649999999949781,1.4099762,11.47,11.47,11.17,11.17,11.17,10.67,1,1,1,1
2025-04-10,BCAL,571,-1.1205461894311215,stop,TRAIN,1,12.90861,12.58999999778664,2.4681976,13.2,13.2,12.54,12.85,13.06,13.06,1,0,0,0
2025-04-10,BCAX,571,-1.0856377801092736,stop,TRAIN,1,10.4312,10.069999985032,3.462689,10.67,10.8131,10.16,10.16,10.8131,10.6079,1,0,0,0
2025-04-10,NRIX,571,-1.1026097713516811,stop,TRAIN,1,9.6288,9.3500000025024,2.8954802,9.605,9.9303,9.9303,9.9303,9.9303,9.56,0,1,0,0
2025-04-11,INBX,571,-1.0980285745611176,stop,TRAIN,1,11.35396,11.010000013421001,3.0294275,11.26,11.565,11.0,11.0,11.565,11.415,0,0,0,0
2025-04-11,NVRI,571,2.0,target,TRAIN,1,5.44629,5.380000001991481,1.2171588,5.67,5.67,5.515,5.515,5.55,5.55,1,1,1,1
2025-04-11,SBCF,571,-1.1621113801062746,stop,TRAIN,1,22.07603,21.669999995857587,1.8392347,22.79,22.79,21.53,22.0,22.525,21.73,1,0,0,0
2025-04-11,SEZL,572,-1.1627447373769506,stop,TRAIN,2,36.52926,35.86000001210022,1.8321203,37.41,37.41,35.05,35.05,36.5941,36.54,1,0,0,0
2025-04-14,ATHR,571,-1.0323322506375807,stop,TRAIN,1,5.5165,5.01999999512,9.000272,5.3998,5.63,5.0667,5.39,5.63,5.0701,0,0,0,0
2025-04-14,RGC,589,-1.031213489090436,stop,TRAIN,10,36.38884,32.9999997307296,9.312856,36.28,39.0,39.0,39.0,39.0,38.06,0,1,0,0
2025-04-14,GDXU,591,0.3998551454305209,eod,TRAIN,21,69.6082,64.8000001506174,6.9075193,69.535,69.8099,69.65,69.665,69.8099,69.65,0,1,0,0
2025-04-14,STRW,592,0.6021764179424969,eod,TRAIN,8,10.72207,10.19650000095491,4.9017587,10.61,10.78,10.78,10.78,10.78,10.64,0,1,0,0
2025-04-15,JAGX,571,2.0,target,TRAIN,1,5.22563,5.1000000020944,2.404112,5.35,5.99,5.23,5.53,5.99,5.55,1,1,1,0
2025-04-15,MORN,571,0.0429706272475424,eod,TRAIN,1,283.78882,272.99999971347614,3.8017073,287.44,287.44,283.98,284.385,284.385,284.0,1,1,0,0
2025-04-15,MTSR,571,2.0,target,TRAIN,1,18.23454,17.8556000010624,2.078144,18.7934,19.0,18.16,18.47,19.0,18.9,1,0,1,0
2025-04-15,THRM,571,-1.1471764620865017,stop,TRAIN,1,23.76107,23.2800000502302,2.024614,24.8,24.8,23.69,23.805,23.93,23.78,1,0,1,1
2025-04-16,SUNS,571,2.0,target,TRAIN,1,8.43523,8.349999997448041,1.0104052,8.36,8.7799,8.53,8.53,8.7799,8.565,0,1,1,0
2025-04-16,BULL,572,2.0,target,TRAIN,2,41.0227,39.0000000485958,4.9306846,40.95,42.89,40.295,40.5841,42.89,42.77,0,0,0,0
2025-04-16,NMAX,572,2.0,target,TRAIN,2,26.21842,25.079999948179598,4.342062,25.86,26.76,25.63,25.63,26.76,26.6916,0,0,0,0
2025-04-16,FHN,573,-0.6705749642052584,eod,TRAIN,3,17.61268,16.8999999880996,4.046403,17.61,17.88,17.65,17.65,17.88,17.82,0,1,0,0
2025-04-17,ALMS,572,-0.1515805664449413,eod,TRAIN,2,5.08521,4.85179999500183,4.5899777,5.1882,5.1882,5.1,5.1,5.1,4.9545,1,1,0,0
2025-04-17,DGII,572,-0.0792227053068638,eod,TRAIN,1,26.54941,23.930100166678702,9.865793,26.46,26.715,25.12,25.12,26.715,26.54,0,0,0,0
2025-04-17,FR,572,0.2322206644906496,eod,TRAIN,1,46.99055,44.9000001084985,4.448873,44.9,47.27,45.09,45.25,47.27,46.77,0,0,0,0
2025-04-17,TCBI,572,0.2684493169929633,eod,TRAIN,2,65.34545,62.5000000230215,4.354473,65.275,66.3375,65.03,65.03,66.3375,64.97,0,0,0,0
2025-04-21,ALTS,571,2.0,target,TRAIN,1,5.16545,5.09000000227575,1.4606665,5.25,5.4,5.27,5.27,5.4,5.36,1,1,1,0
2025-04-21,GPCR,572,2.0,target,TRAIN,2,21.82528,21.0500000030592,3.552211,21.702,22.38,21.01,21.84,22.38,22.5154,0,0,0,0
2025-04-21,SBCF,572,-1.1137513902079248,stop,TRAIN,1,23.01885,22.329999979796252,2.9925475,23.61,23.61,22.845,23.05,23.05,22.89,1,0,0,0
2025-04-21,ZVZZT,574,-0.0098401962046095,eod,TRAIN,2,12.24663,10.1000000347884,17.528332,12.23,12.25,12.2,12.24,12.25,13.39,0,0,0,0
2025-04-22,BULL,571,-1.0637645688824886,stop,TRAIN,1,24.69386,23.5500000303389,4.6321635,24.7499,25.0,24.26,24.505,25.0,24.35,1,0,0,0
2025-04-22,CHEF,571,0.9819373604454632,eod,TRAIN,1,52.652485,51.52999994071122,2.1318748,54.43,54.43,52.81,52.835,53.17,53.4,1,1,0,0
2025-04-22,HTZ,571,2.0,target,TRAIN,1,7.85349,7.57000001123226,3.6097326,7.9499,8.13,7.75,7.865,8.13,8.0644,1,0,0,0
2025-04-22,PRTG,571,2.0,target,TRAIN,1,9.11727,9.00999999396432,1.1765584,9.6,9.6988,9.58,9.6,9.6988,9.64,1,1,1,1
2025-04-23,IMCR,571,0.1468127568454203,eod,TRAIN,1,29.60856,27.5499999948096,6.952584,30.1,30.1,28.95,30.0,30.09,29.92,1,0,0,0
2025-04-23,MLGO,571,2.0,target,TRAIN,1,9.85949,9.689999993477949,1.7190545,9.87,10.55,9.75,9.7636,10.55,10.6,1,0,1,0
2025-04-23,PPBI,571,0.605834310340452,eod,TRAIN,1,19.76913,19.2800000109357,2.474211,20.09,20.38,20.1,20.17,20.38,20.35,1,1,0,0
2025-04-23,ZYBT,571,-1.0320088436517818,stop,TRAIN,1,9.03703,8.2156999803015,9.088495,8.3,9.2,8.3,8.43,9.2,9.25,0,0,0,0
2025-04-24,VTMX,573,0.827859186647923,eod,TRAIN,1,25.6768,24.369999959500802,5.0894194,25.71,25.72,25.69,25.69,25.72,25.74,1,1,0,0
2025-04-24,DAR,577,0.0863100354800197,eod,TRAIN,7,30.44105,28.3199999485992,6.9677296,30.03,30.66,29.95,29.96,30.66,30.59,0,0,0,0
2025-04-24,QNTM,579,-1.3485591556177985,stop,TRAIN,4,6.89061,6.66000000508737,3.3467283,6.8,7.0,7.0,7.0,7.0,6.6,0,1,0,0
2025-04-24,TRU,579,1.447264658545922,eod,TRAIN,9,77.49178,73.70999980523482,4.880234,77.44,77.74,76.81,76.8275,77.74,77.91,0,0,0,0
2025-04-25,MMSI,571,-0.228822158712767,eod,TRAIN,1,94.95401,90.96000002273226,4.2062573,93.045,96.26,93.31,93.32,96.26,95.75,0,0,0,0
2025-04-25,BCYC,572,-0.8275068903882569,eod,TRAIN,2,8.6258,8.320000001572799,3.5451784,8.55,9.03,8.685,8.685,9.03,8.511,0,1,0,0
2025-04-25,NVMI,572,-0.1068552841756258,eod,TRAIN,2,197.34026,187.0700098063264,5.204336,195.51,197.6547,188.6604,188.6604,197.6547,196.85,0,0,0,0
2025-04-25,KMTS,573,-0.7973491845854266,eod,TRAIN,2,25.06497,23.9799999384393,4.328631,25.51,25.535,23.865,25.535,25.535,24.965,1,0,0,0
2025-04-28,DNTH,571,-0.4440161364180117,eod,TRAIN,1,21.73501,20.77000000788625,4.4398875,21.93,21.95,21.61,21.61,21.95,21.74,1,0,0,0
2025-04-28,BKU,573,-0.3262312093354185,eod,TRAIN,3,33.73089,31.3449999218499,7.073309,33.36,33.8,33.39,33.39,33.8,33.8,0,0,0,0
2025-04-28,DERM,573,0.3336194841332596,eod,TRAIN,2,7.49241,7.019999988237899,6.305181,7.46,7.4988,7.4988,7.4988,7.4988,7.26,0,1,0,0
2025-04-28,ZYBT,575,2.0,target,TRAIN,3,10.47132,10.0399999940514,4.1190605,10.215,10.83,10.44,10.44,10.83,10.95,0,0,0,0
2025-04-29,BTSG,571,0.0032743338095741,eod,TRAIN,1,17.36193,16.33999997696151,5.8860393,17.34,17.39,17.255,17.37,17.39,17.28,0,0,0,0
2025-04-29,VREX,571,-0.2787612962711668,eod,TRAIN,1,8.5255,8.050000007723,5.5773854,8.49,8.53,8.53,8.53,8.53,8.545,0,1,0,0
2025-04-29,PWP,572,0.3218106531759503,eod,TRAIN,2,17.07106,16.155000033480498,5.3661575,16.99,17.105,16.97,17.05,17.105,16.95,0,0,0,0
2025-04-29,SVCO,573,2.0,target,TRAIN,1,5.10527,4.9999999962851,2.061987,5.27,5.27,5.22,5.22,5.23,5.13,1,1,0,0
2025-04-30,ALGS,571,0.451272831224902,eod,TRAIN,1,5.26575,4.769999963295,9.414614,5.1,5.43,4.7766,4.7766,5.43,4.88,0,0,0,0
2025-04-30,DAN,571,0.8504192820213112,eod,TRAIN,1,13.02897,12.20000002483905,6.3625135,12.59,13.06,12.54,12.54,13.06,12.76,0,0,0,0
2025-04-30,DOGZ,571,-1.1054438789906686,stop,TRAIN,1,16.73004,15.3199999398228,8.428193,16.9,16.9,16.5,16.9,16.9,16.54,1,0,0,0
2025-04-30,GIL,571,2.0,target,TRAIN,1,43.0287,41.6100000008121,3.2971017,44.42,44.42,43.235,44.245,44.245,43.755,1,1,0,0
2025-05-01,AIN,571,-1.067060776888784,stop,TRAIN,1,65.95728,63.05000010581472,4.4078226,64.95,70.205,66.525,66.545,70.205,66.48,0,1,0,0
2025-05-01,ENVX,571,-1.1821089594780112,stop,TRAIN,1,6.7201,6.6099999984315,1.6383685,6.95,6.99,6.85,6.87,6.99,6.8502,1,1,1,1
2025-05-01,GNW,571,-0.1851056241758241,eod,TRAIN,1,6.88058,6.56000001664,4.6592,6.725,6.93,6.62,6.625,6.93,6.86,0,0,0,0
2025-05-01,ZYBT,571,-1.2783356994751198,stop,TRAIN,1,9.13733,8.5006000017349,6.968447,9.0,9.2277,9.2277,9.2277,9.2277,8.63,0,1,0,0
2025-05-02,ELME,571,0.2298232099855135,eod,TRAIN,1,15.95773,15.26000002209372,4.3723636,15.87,16.11,15.89,15.89,16.11,16.21,0,0,0,0
2025-05-02,PAX,571,-1.0605587523773468,stop,TRAIN,1,10.71204,10.189999978242,4.873395,10.64,10.792,10.55,10.745,10.792,10.545,0,0,0,0
2025-05-02,SHC,571,0.7416812196928242,eod,TRAIN,1,12.1363,11.800000007970901,2.7710257,12.46,12.55,12.47,12.48,12.55,12.54,1,1,0,0
