Index,day,symbol,entry_m,exit_m,entry,stop,target,r_pct,rr,why,level,dist_open_pct,rv_profile,adv20,is_wrapper,price,split,wk
1160,2025-02-04,VERI,578,711,3.4124,3.2814,3.6744,3.838940335247913,-1.0357251908396985,stop,3.4,5.919003115264787,4.880693006991938,883009.85,0,3.4124,TRAIN,2025-02-01/2025-02-07
1117,2025-02-04,HIMX,580,955,10.092,9.71,10.856,3.7851763773285736,0.2434554973821991,eod,10.076,5.618448637316575,4.290505264945596,5354124.65,0,10.092,TRAIN,2025-02-01/2025-02-07
1114,2025-02-04,FUBO,590,592,4.5203,4.44,4.680899999999999,1.7764307678693754,-1.0552926525529245,stop,4.53,8.63309352517987,1.4264187916867055,91929771.05,0,4.5203,TRAIN,2025-02-01/2025-02-07
1092,2025-02-04,ATRA,594,610,8.88,8.79,9.060000000000004,1.0135135135135318,2.0,target,8.988,5.12280701754384,1.2118388419056223,453305.6,0,8.88,TRAIN,2025-02-01/2025-02-07
1113,2025-02-04,FRO,603,955,18.458,18.15,19.074,1.6686531585220492,1.662337662337665,eod,18.37,5.514072372199896,3.602754570237561,4225707.1,0,18.458,TRAIN,2025-02-01/2025-02-07
1131,2025-02-04,NRDY,612,674,1.8601,1.84,1.9003,1.080587065211548,-1.091542288557217,stop,1.87,5.0561797752809,1.2685969380553253,1337828.35,0,1.8601,TRAIN,2025-02-01/2025-02-07
1162,2025-02-05,ABSI,577,583,4.56,4.45,4.779999999999999,2.4122807017543737,-1.0404545454545482,stop,4.54,5.581395348837215,3.3314603627285364,8081636.0,0,4.56,TRAIN,2025-02-01/2025-02-07
1223,2025-02-05,VNET,579,730,7.84,7.57,8.379999999999999,3.443877551020403,2.0,target,7.82,5.107526881720426,3.4680178681524647,5078275.45,0,7.84,TRAIN,2025-02-01/2025-02-07
1205,2025-02-05,NTLA,580,955,10.3608,10.0,11.082399999999998,3.482356574781864,0.3026607538802702,eod,10.3366,5.907786885245914,3.6444101944127354,3164311.75,0,10.3608,TRAIN,2025-02-01/2025-02-07
1172,2025-02-05,BCTX,582,609,4.3001,4.2,4.500299999999998,2.3278528406316,2.0,target,4.32,6.930693069306937,1.2015131522772815,1446384.5,0,4.3001,TRAIN,2025-02-01/2025-02-07
1188,2025-02-05,GRAL,584,743,30.17,29.105,32.300000000000004,3.5299966854491256,2.0,target,30.0,5.596620908130934,1.7748052392867264,1154718.25,0,30.17,TRAIN,2025-02-01/2025-02-07
1182,2025-02-05,FATE,611,685,1.405,1.37,1.475,2.4911032028469693,2.0,target,1.4,6.060606060606055,1.0336590806865145,2017205.8,0,1.405,TRAIN,2025-02-01/2025-02-07
1191,2025-02-05,HUBC,685,711,1.245,1.2101,1.3148000000000004,2.8032128514056347,2.0,target,1.25,5.932203389830515,2.854656110305832,2689056.25,0,1.245,TRAIN,2025-02-01/2025-02-07
1219,2025-02-05,TEM,725,955,69.85,68.25,73.04999999999998,2.2906227630637,-0.3625000000000002,eod,69.95,8.786936236391929,3.0310839982697853,11493317.0,0,69.85,TRAIN,2025-02-01/2025-02-07
1244,2025-02-06,GNLX,578,711,4.45,4.36,4.63,2.0224719101123565,-1.048444444444446,stop,4.5047,5.496487119437932,4.960085029061026,295146.15,0,4.45,TRAIN,2025-02-01/2025-02-07
1238,2025-02-06,DGII,580,678,34.42,33.28,36.7,3.312027890761187,2.0,target,34.45,13.322368421052657,4.623496739622457,204347.5,0,34.42,TRAIN,2025-02-01/2025-02-07
1270,2025-02-06,SES,580,615,1.185,1.15,1.2550000000000003,2.9535864978903072,2.0,target,1.19,5.3097345132743445,3.720342884252223,39119848.5,0,1.185,TRAIN,2025-02-01/2025-02-07
1235,2025-02-06,CDLX,582,710,3.3301,3.2508,3.4887,2.381309870574455,-1.0409936948297605,stop,3.33,5.047318611987395,4.773811448574662,930849.5,0,3.3301,TRAIN,2025-02-01/2025-02-07
1226,2025-02-06,ACMR,615,795,21.9656,21.7,22.4968,1.209163419164508,2.0,target,21.97,5.069344811095156,3.573211028575383,1393542.85,0,21.9656,TRAIN,2025-02-01/2025-02-07
1255,2025-02-06,MTRX,678,697,13.33,13.185,13.62,1.087771942985743,-1.090931034482759,stop,13.44,11.906744379683598,4.750620981829221,191639.2,0,13.33,TRAIN,2025-02-01/2025-02-07
1280,2025-02-06,VSEE,698,704,1.82,1.79,1.88,1.6483516483516498,-1.0596666666666652,stop,1.84,5.142857142857138,1.174803282056064,520004.8,0,1.82,TRAIN,2025-02-01/2025-02-07
1243,2025-02-06,GMM,707,956,4.1841,4.05,4.4523,3.204990320499035,0.1185682326621941,eod,4.2,8.808290155440424,1.6992951963163567,102137.25,0,4.1841,TRAIN,2025-02-01/2025-02-07
1305,2025-02-07,LTBR,578,590,9.5305,9.237,10.1175,3.0795865904202286,2.0,target,9.6,6.430155210643007,3.751185706381553,3255970.5,0,9.5305,TRAIN,2025-02-01/2025-02-07
1288,2025-02-07,ASPI,582,603,6.065,5.93,6.335000000000002,2.225886232481462,-1.0439259259259273,stop,6.07,5.19930675909881,3.472914980453884,2344442.65,0,6.065,TRAIN,2025-02-01/2025-02-07
1312,2025-02-07,ONDS,583,596,1.8605,1.84,1.9015,1.1018543402311187,2.0,target,1.87,5.0561797752809,2.1902216720339616,4927606.25,0,1.8605,TRAIN,2025-02-01/2025-02-07
1303,2025-02-07,LGVN,585,589,1.68,1.64,1.76,2.380952380952383,-1.041000000000002,stop,1.7,5.590062111801242,4.030543398830679,184602.9,0,1.68,TRAIN,2025-02-01/2025-02-07
1333,2025-02-07,VSAT,589,598,10.7891,10.41,11.547299999999998,3.51373145118684,-1.0274597731469275,stop,10.79,15.648445873526253,4.382472878178005,4216511.0,0,10.7891,TRAIN,2025-02-01/2025-02-07
1324,2025-02-07,SPIR,590,600,20.4184,19.7857,21.6838,3.098675704266739,-1.0312718507981664,stop,20.39,8.342189160467584,2.681097262070386,522656.95,0,20.4184,TRAIN,2025-02-01/2025-02-07
1295,2025-02-07,CABA,597,605,2.735,2.67,2.865,2.376599634369285,-1.0410769230769257,stop,2.73,5.000000000000004,4.271805739128947,1300547.5,0,2.735,TRAIN,2025-02-01/2025-02-07
1302,2025-02-07,LFMD,620,644,6.59,6.41,6.949999999999999,2.7314112291350487,-1.03561111111111,stop,6.57,5.288461538461542,2.517871570897693,563231.4,0,6.59,TRAIN,2025-02-01/2025-02-07
1350,2025-02-10,CMPX,584,588,3.78,3.71,3.92,1.851851851851848,2.0,target,3.788,5.515320334261831,3.7229173264245223,1779061.8,0,3.78,TRAIN,2025-02-08/2025-02-14
1358,2025-02-10,IKT,589,662,2.375,2.35,2.425,1.0526315789473648,2.0,target,2.365,5.111111111111111,1.6478845127985764,199780.8,0,2.375,TRAIN,2025-02-08/2025-02-14
1346,2025-02-10,BARK,590,955,1.9,1.845,2.01,2.89473684210526,1.4545454545454577,eod,1.9,5.555555555555558,2.25787021522382,892095.25,0,1.9,TRAIN,2025-02-08/2025-02-14
1386,2025-02-10,SSP,590,781,1.88,1.84,1.9599999999999995,2.1276595744680757,2.0,target,1.87,6.857142857142873,3.698232138625031,451811.0,0,1.88,TRAIN,2025-02-08/2025-02-14
1370,2025-02-10,ORN,593,612,8.8,8.64,9.12,1.8181818181818197,2.0,target,8.78,5.149700598802398,4.600273536333487,446222.4,0,8.8,TRAIN,2025-02-08/2025-02-14
1383,2025-02-10,SMCX,612,747,57.54,55.92,60.78,2.8154327424400374,2.0,target,57.9757,5.911033978808922,4.533377805037582,1696341.0,1,57.54,TRAIN,2025-02-08/2025-02-14
1347,2025-02-10,BYRN,664,682,34.0829,33.5101,35.228500000000004,1.680608164211381,-1.058502269553074,stop,33.9428,11.360892388451438,4.411589239021159,471780.35,0,34.0829,TRAIN,2025-02-08/2025-02-14
1362,2025-02-10,LFMD,687,749,7.08,6.98,7.279999999999999,1.4124293785310684,-1.0698000000000043,stop,7.11,5.3333333333333455,3.527583740371058,618276.55,0,7.08,TRAIN,2025-02-08/2025-02-14
1416,2025-02-11,OPEN,579,608,1.44,1.4,1.52,2.7777777777777803,-1.0350000000000017,stop,1.44,6.666666666666665,2.815028540204873,37728303.1,0,1.44,TRAIN,2025-02-08/2025-02-14
1418,2025-02-11,RXRX,589,590,7.805,7.7049,8.005199999999999,1.2825112107623244,-1.0769720279720307,stop,7.88,5.3475935828877,3.417025774365237,20366301.3,0,7.805,TRAIN,2025-02-08/2025-02-14
1394,2025-02-11,ATAI,594,690,2.358,2.29,2.494,2.8837998303647185,-1.0336764705882338,stop,2.35,6.818181818181812,3.990804028012421,2859633.1,0,2.358,TRAIN,2025-02-08/2025-02-14
1410,2025-02-11,IRWD,595,955,1.805,1.755,1.905,2.7700831024930777,1.4,eod,1.81,5.232558139534893,1.7056074271501966,4317856.8,0,1.805,TRAIN,2025-02-08/2025-02-14
1393,2025-02-11,APPS,596,617,5.6517,5.48,5.995099999999999,3.0380239573933423,-1.031916132789752,stop,5.68,7.779886148007598,4.508390397677052,10686406.0,0,5.6517,TRAIN,2025-02-08/2025-02-14
1407,2025-02-11,GRRRW,610,621,1.2,1.1701,1.2598,2.49166666666667,-1.0391337792642124,stop,1.2,5.263157894736836,2.3092725339835942,320451.7,0,1.2,TRAIN,2025-02-08/2025-02-14
1398,2025-02-11,CDLX,619,689,3.38,3.325,3.4899999999999998,1.6272189349112345,-1.0604545454545422,stop,3.385,5.451713395638613,1.0500322619150506,915740.15,0,3.38,TRAIN,2025-02-08/2025-02-14
1396,2025-02-11,BFRG,631,691,3.7804,3.6483,4.044600000000001,3.494339223362616,-1.027617713853142,stop,3.7994,8.245014245014248,4.008228488885934,1386262.65,0,3.7804,TRAIN,2025-02-08/2025-02-14
1438,2025-02-12,BFLY,578,955,4.265,4.15,4.494999999999998,2.6963657678780617,0.52173913043479,eod,4.24,6.5326633165829096,2.3668348634065057,4673921.35,0,4.265,TRAIN,2025-02-08/2025-02-14
1443,2025-02-12,CFLT,580,800,34.84,33.765,36.99000000000001,3.085533869115966,2.0,target,34.76,5.9110298598415545,1.3416553225562622,4883407.75,0,34.84,TRAIN,2025-02-08/2025-02-14
1483,2025-02-12,OPEN,580,742,1.38,1.33,1.4799999999999995,3.623188405797089,2.0,target,1.379,5.267175572519078,3.2324195394566453,37336567.4,0,1.38,TRAIN,2025-02-08/2025-02-14
1493,2025-02-12,PTIR,581,585,266.66,263.34,273.3000000000001,1.2450311257781632,2.0,target,268.25,5.755962941060511,3.548277953202325,678892.7,1,266.66,TRAIN,2025-02-08/2025-02-14
1448,2025-02-12,DAO,586,613,9.705,9.53,10.055,1.803194229778472,2.0,target,9.7499,7.259625962596261,3.404722334139135,175667.2,0,9.705,TRAIN,2025-02-08/2025-02-14
1479,2025-02-12,NNE,614,725,32.675,32.2,33.624999999999986,1.453710788064252,2.0,target,32.73,5.58064516129031,1.325402296211618,8056095.15,0,32.675,TRAIN,2025-02-08/2025-02-14
1520,2025-02-12,UPB,726,849,7.09,6.95,7.369999999999999,1.9746121297602213,-1.121,stop,7.19,5.116959064327498,1.315730702044264,281238.45,0,7.09,TRAIN,2025-02-08/2025-02-14
1494,2025-02-12,PTON,743,955,9.16,9.03,9.420000000000002,1.4192139737991352,0.0769230769230748,eod,9.16,7.511737089201875,1.0296363237355175,14961751.7,0,9.16,TRAIN,2025-02-08/2025-02-14
1554,2025-02-13,HOOD,580,586,65.515,63.81,68.925,2.602457452491793,-1.037425219941347,stop,65.57,5.604767273312916,1.219359207338374,22977683.55,0,65.515,TRAIN,2025-02-08/2025-02-14
1538,2025-02-13,CTM,582,586,1.16,1.115,1.2499999999999998,3.87931034482758,-1.0247777777777771,stop,1.16,7.407407407407396,3.7092479855226856,5161841.45,0,1.16,TRAIN,2025-02-08/2025-02-14
1557,2025-02-13,KYTX,582,644,2.81,2.73,2.97,2.8469750889679744,2.0,target,2.81,5.639097744360888,1.052432721113827,458936.7,0,2.81,TRAIN,2025-02-08/2025-02-14
1539,2025-02-13,CURR,586,886,1.41,1.3695,1.491,2.872340425531914,2.0,target,1.42,6.766917293233066,3.0904368655572285,321129.8,0,1.41,TRAIN,2025-02-08/2025-02-14
1571,2025-02-13,PLMR,586,598,122.89,121.18,126.31,1.3914883228903847,2.0,target,123.83,8.101265822784809,4.735967517455137,145341.65,0,122.89,TRAIN,2025-02-08/2025-02-14
1608,2025-02-13,WRAP,587,636,2.06,1.98,2.22,3.883495145631071,-1.0247500000000012,stop,2.05,5.128205128205132,2.2323091453302766,146827.65,0,2.06,TRAIN,2025-02-08/2025-02-14
1528,2025-02-13,ASND,598,955,144.675,141.32,151.38500000000005,2.3189908415413982,-0.8122205663189294,eod,145.0,5.171538405744536,1.4474077914674717,448618.1,0,144.675,TRAIN,2025-02-08/2025-02-14
1588,2025-02-13,SMCX,636,729,60.47,58.68,64.05,2.960145526707457,2.0,target,60.5981,9.64013026958568,2.8317005657233603,2217344.75,1,60.47,TRAIN,2025-02-08/2025-02-14
1633,2025-02-14,HRTX,579,580,1.7275,1.71,1.7625000000000002,1.0130246020260534,-1.097714285714291,stop,1.74,5.454545454545468,3.261273810007361,1261746.25,0,1.7275,TRAIN,2025-02-08/2025-02-14
1625,2025-02-14,FDMT,580,591,5.11,4.965,5.400000000000001,2.8375733855186,2.0,target,5.1,6.471816283924836,1.2729221897869774,986666.75,0,5.11,TRAIN,2025-02-08/2025-02-14
1637,2025-02-14,MGX,584,656,2.62,2.53,2.8000000000000007,3.435114503816805,2.0,target,2.6147,5.858299595141703,1.042763018884122,1807889.2,0,2.62,TRAIN,2025-02-08/2025-02-14
1618,2025-02-14,BBIO,586,914,33.29,32.66,34.550000000000004,1.892460198257743,2.0,target,33.235,5.174050632911387,1.3138849693812804,2368205.05,0,33.29,TRAIN,2025-02-08/2025-02-14
1641,2025-02-14,NTLA,586,588,10.395,10.2727,10.639599999999998,1.1765271765271688,2.0,target,10.42,5.679513184584173,3.450173138361744,2712833.45,0,10.395,TRAIN,2025-02-08/2025-02-14
1610,2025-02-14,ABSI,588,955,5.48,5.28,5.880000000000001,3.6496350364963535,1.3499999999999968,eod,5.49,7.858546168958758,4.472554980115512,5656726.35,0,5.48,TRAIN,2025-02-08/2025-02-14
1630,2025-02-14,GRAL,591,597,52.75,51.95,54.35,1.516587677725113,-1.0711812500000075,stop,52.99,5.347912524850895,4.653522650236294,1490740.8,0,52.75,TRAIN,2025-02-08/2025-02-14
1650,2025-02-14,SMCX,601,676,76.85,75.46,79.63,1.8087182823682508,-1.0542877697841777,stop,76.8499,15.442241249812238,3.265615505339037,2389896.95,1,76.85,TRAIN,2025-02-08/2025-02-14
1679,2025-02-18,HUN,579,955,17.58,17.06,18.62,2.957906712172922,0.3557692307692354,eod,17.58,6.22356495468277,4.271757647184575,2714023.35,0,17.58,TRAIN,2025-02-15/2025-02-21
1702,2025-02-18,NNE,580,594,34.4537,33.71,35.94109999999999,2.1585490092500863,-1.0453274169692073,stop,34.7,5.151515151515151,3.9817885150089913,8223239.35,0,34.4537,TRAIN,2025-02-15/2025-02-21
1676,2025-02-18,HLF,581,955,5.965,5.77,6.355,3.269069572506292,-0.82051282051282,eod,6.0,5.633802816901423,4.991494674394402,2093541.25,0,5.965,TRAIN,2025-02-15/2025-02-21
1710,2025-02-18,SKYX,581,955,1.97,1.91,2.09,3.04568527918782,0.3333333333333333,eod,1.975,5.614973262032086,4.157068973585052,756518.6,0,1.97,TRAIN,2025-02-15/2025-02-21
1728,2025-02-18,WOLF,594,663,6.6627,6.52,6.948100000000001,2.1417743557416737,2.0,target,6.7,7.371794871794868,4.022971572801422,16195608.0,0,6.6627,TRAIN,2025-02-15/2025-02-21
1703,2025-02-18,OSCR,665,846,16.17,15.732,17.046000000000006,2.708719851577009,-1.0359178082191776,stop,16.16,6.807666886979513,4.912145981128612,4427487.45,0,16.17,TRAIN,2025-02-15/2025-02-21
1701,2025-02-18,NDLS,887,900,1.69,1.63,1.81,3.550295857988169,0.1666666666666666,eod,1.69,5.624999999999991,1.128784086752335,333104.55,0,1.69,TRAIN,2025-02-15/2025-02-21
1685,2025-02-18,KNDI,905,955,1.33,1.3101,1.3698,1.4962406015037617,0.0,eod,1.33,11.764705882352944,4.623257844435637,113050.55,0,1.33,TRAIN,2025-02-15/2025-02-21
1737,2025-02-19,ATOM,579,589,6.11,5.95,6.430000000000001,2.6186579378068764,-1.037187500000002,stop,6.1,5.172413793103448,1.1327575792755815,938462.05,0,6.11,TRAIN,2025-02-15/2025-02-21
1733,2025-02-19,ACMR,586,644,25.72,25.13,26.9,2.293934681181959,2.0,target,25.65,6.697171381031608,3.574652580651136,1460940.0,0,25.72,TRAIN,2025-02-15/2025-02-21
1754,2025-02-19,FOLD,586,641,9.84,9.5,10.52,3.455284552845527,-1.027941176470586,stop,9.7869,7.430296377607015,3.603022035612989,2003938.7,0,9.84,TRAIN,2025-02-15/2025-02-21
1791,2025-02-19,SPIR,593,611,13.39,12.93,14.310000000000002,3.4353995519044127,-1.0281086956521754,stop,13.345,5.327545382794008,3.1516717760031336,898141.45,0,13.39,TRAIN,2025-02-15/2025-02-21
1794,2025-02-19,SUPN,598,643,34.72,33.825,36.50999999999999,2.577764976958514,-1.037793296089386,stop,34.93,5.848484848484858,1.0391898433054645,372726.25,0,34.72,TRAIN,2025-02-15/2025-02-21
1778,2025-02-19,PRTA,620,955,14.715,14.27,15.605,3.0241250424736683,0.6404494382022471,eod,14.67,5.539568345323742,4.596081007652387,305459.7,0,14.715,TRAIN,2025-02-15/2025-02-21
1743,2025-02-19,CELZ,641,690,5.169,5.1,5.307,1.3348810214741722,2.0,target,5.2,5.050505050505061,1.5656844358784714,108021.55,0,5.169,TRAIN,2025-02-15/2025-02-21
1784,2025-02-19,SERV,643,676,13.98,13.4001,15.1398,4.148068669527899,-1.0231076047594414,stop,13.93,5.610310841546617,4.542142041083079,12266301.1,0,13.98,TRAIN,2025-02-15/2025-02-21
1806,2025-02-20,BTG,577,955,2.79,2.698,2.974,3.2974910394265264,0.1630434782608707,eod,2.8,8.108108108108114,3.693469985255077,34641313.05,0,2.79,TRAIN,2025-02-15/2025-02-21
1822,2025-02-20,NVRI,581,582,7.92,7.673,8.414,3.118686868686867,-1.0310647773279336,stop,7.875,6.132075471698117,3.8466493745760495,533230.3,0,7.92,TRAIN,2025-02-15/2025-02-21
1804,2025-02-20,BIGC,583,585,7.46,7.32,7.739999999999999,1.8766756032171537,-1.0522857142857145,stop,7.48,7.010014306151646,1.0893804253525237,716370.5,0,7.46,TRAIN,2025-02-15/2025-02-21
1836,2025-02-20,SPCB,586,600,11.661,11.16,12.662999999999998,4.2963725237972685,-1.0322455089820384,stop,11.5999,5.35785649409628,1.7001608673122517,702344.15,0,11.661,TRAIN,2025-02-15/2025-02-21
1807,2025-02-20,CURI,587,644,2.75,2.69,2.87,2.181818181818184,2.0,target,2.76,5.343511450381677,4.478988197412178,310583.1,0,2.75,TRAIN,2025-02-15/2025-02-21
1808,2025-02-20,DBRG,587,601,11.22,10.94,11.780000000000005,2.4955436720142705,2.0,target,11.25,6.837606837606836,3.495024340181224,2186542.6,0,11.22,TRAIN,2025-02-15/2025-02-21
1835,2025-02-20,SMST,603,604,5.46,5.39,5.6000000000000005,1.2820512820512873,-1.0770000000000028,stop,5.5,5.566218809980805,1.3255194482566834,19193393.6,1,5.46,TRAIN,2025-02-15/2025-02-21
1803,2025-02-20,BHC,604,698,7.29,7.14,7.590000000000001,2.0576131687242847,-1.047599999999998,stop,7.37,5.890804597701149,4.301707176044175,3513282.7,0,7.29,TRAIN,2025-02-15/2025-02-21
1873,2025-02-21,UNH,578,955,463.505,448.49,493.535,3.239447255153663,0.2327672327672333,eod,462.69,5.286032858508172,1.6938796353824237,3888528.95,0,463.505,TRAIN,2025-02-15/2025-02-21
1856,2025-02-21,KITT,580,604,1.43,1.3801,1.5297999999999996,3.4895104895104776,-1.0276573146292585,stop,1.43,5.1470588235293935,3.622974280536415,8045033.65,0,1.43,TRAIN,2025-02-15/2025-02-21
1855,2025-02-21,INBS,582,636,2.21,2.145,2.34,2.941176470588233,2.0,target,2.21,5.238095238095242,2.037067518188103,379712.5,0,2.21,TRAIN,2025-02-15/2025-02-21
1852,2025-02-21,FARM,584,593,2.81,2.7489,2.9322000000000004,2.1743772241992936,-1.1905073649754476,stop,2.8,5.263157894736836,4.557336714035357,1816664.1,0,2.81,TRAIN,2025-02-15/2025-02-21
1868,2025-02-21,SLNH,594,766,1.58,1.52,1.7000000000000002,3.797468354430383,-1.1918333333333315,stop,1.58,6.040268456375841,1.312108389114862,518533.8,0,1.58,TRAIN,2025-02-15/2025-02-21
1850,2025-02-21,EAF,605,630,1.11,1.085,1.1600000000000004,2.252252252252264,-1.0434,stop,1.125,7.14285714285714,2.7600036829069268,3329832.7,0,1.11,TRAIN,2025-02-15/2025-02-21
1843,2025-02-21,AIRE,637,718,1.9999,1.96,2.0797,1.995099754987752,-1.049122807017543,stop,2.02,6.315789473684208,4.17657844562151,279765.55,0,1.9999,TRAIN,2025-02-15/2025-02-21
1869,2025-02-21,SOXS,656,740,18.0,17.8199,18.3602,1.0005555555555523,2.0,target,18.06,5.306122448979589,1.6726475282050863,44261601.6,1,18.0,TRAIN,2025-02-15/2025-02-21
1876,2025-02-24,ALLO,579,580,2.25,2.18,2.39,3.111111111111104,-1.0311428571428582,stop,2.26,5.116279069767438,2.613319259309768,9841487.95,0,2.25,TRAIN,2025-02-22/2025-02-28
1885,2025-02-24,GOOS,586,615,11.18,10.99,11.56,1.6994633273702997,2.0,target,11.17,5.97722960151803,4.542517416274425,1193343.65,0,11.18,TRAIN,2025-02-22/2025-02-28
1897,2025-02-24,SMCL,586,593,38.63,37.04,41.81000000000001,4.11597204245406,-1.023295597484275,stop,38.5,5.711147721032406,2.371185997359533,741814.6,1,38.63,TRAIN,2025-02-22/2025-02-28
1891,2025-02-24,MSTZ,588,595,20.93,20.54,21.71,1.863354037267084,2.0,target,20.93,5.387713997985899,1.677999305031585,13413838.55,1,20.93,TRAIN,2025-02-22/2025-02-28
1898,2025-02-24,SPHL,593,675,2.78,2.69,2.9599999999999995,3.237410071942441,-1.0298888888888873,stop,2.79,6.083650190114076,2.023055483128253,416735.2,0,2.78,TRAIN,2025-02-22/2025-02-28
1901,2025-02-24,TSDD,599,687,45.34,44.13,47.760000000000005,2.6687251874724325,-1.0364710743801675,stop,45.2299,5.3818732525628965,4.363556481525708,981714.05,1,45.34,TRAIN,2025-02-22/2025-02-28
1902,2025-02-24,TSLQ,599,687,36.0027,35.02,37.96809999999999,2.7295175084090757,-1.035636511651575,stop,35.93,5.243116578793194,3.2027026344633227,8168585.1,1,36.0027,TRAIN,2025-02-22/2025-02-28
1896,2025-02-24,SEDG,621,626,18.5,18.295,18.91,1.1081081081080988,-1.0892439024390173,stop,18.58,5.688282138794087,1.7722739124560358,5140067.9,0,18.5,TRAIN,2025-02-22/2025-02-28
1920,2025-02-25,GOTU,583,601,2.542,2.48,2.6659999999999995,2.439024390243896,-1.0399999999999971,stop,2.55,5.371900826446274,4.026084013514673,2374826.25,0,2.542,TRAIN,2025-02-22/2025-02-28
1930,2025-02-25,TSLZ,585,601,3.5371,3.4701,3.671100000000001,1.894207118826162,2.0,target,3.53,5.059523809523814,3.6359822609595303,68908958.3,1,3.5371,TRAIN,2025-02-22/2025-02-28
1923,2025-02-25,IBIO,586,676,3.61,3.5014,3.8272,3.00831024930748,2.0,target,3.6,5.571847507331373,2.9236125309001606,292737.15,0,3.61,TRAIN,2025-02-22/2025-02-28
1929,2025-02-25,TSLQ,587,600,38.48,37.82,39.79999999999999,1.7151767151767066,2.0,target,38.51,5.53576322280076,3.5985820004611515,8452539.6,1,38.48,TRAIN,2025-02-22/2025-02-28
1925,2025-02-25,MYGN,603,639,11.568,11.25,12.204,2.7489626556016566,2.0,target,11.55,11.91860465116279,4.87252462096428,1227852.65,0,11.568,TRAIN,2025-02-22/2025-02-28
1931,2025-02-25,UVIX,606,652,32.57,31.5,34.71,3.28523180841265,-1.0294392523364495,stop,32.45,5.220492866407267,2.5660913146289555,8155831.45,1,32.57,TRAIN,2025-02-22/2025-02-28
1906,2025-02-25,API,614,617,5.71,5.62,5.89,1.576182136602449,-1.062444444444449,stop,5.7368,6.830540037243948,2.9184158854710214,1308420.6,0,5.71,TRAIN,2025-02-22/2025-02-28
1919,2025-02-25,GDXD,620,692,9.94,9.8,10.219999999999995,1.40845070422534,2.0,target,9.9176,5.170731707317078,3.3446587787571063,1822650.6,1,9.94,TRAIN,2025-02-22/2025-02-28
