Index,day,symbol,entry_m,filled,exit_m,why,rr,r_pct,rv_profile,rv_clock,price,adv20,is_wrapper,dist_open_pct,split,wk
4646,2025-04-25,SURG,606,1,623.0,stop,-1.0430991828082428,2.2676157160287898,2.164731136283645,0.0962678824958117,3.3867996000000002,726697.05,0.0,5.521868749999981,TRAIN,2025-04-19/2025-04-25
4640,2025-04-25,RGTX,607,1,614.0,stop,-1.8265579894718988,2.196576637734564,2.0368112313187026,1.062620433714303,26.8099,105157.1875,1.0,9.95454545454544,TRAIN,2025-04-19/2025-04-25
4634,2025-04-25,NDRA,620,1,621.0,target,2.0,1.6798392208059656,3.193703166654876,3.763365710917212,3.6920200000000003,325701.45,0.0,5.473065902578789,TRAIN,2025-04-19/2025-04-25
4651,2025-04-25,ZYBT,637,1,645.0,stop,-1.0502314814814793,1.9519248147478858,1.6048274647120575,1.5362992827340491,11.066,544187.95,0.0,9.237623762376243,TRAIN,2025-04-19/2025-04-25
4639,2025-04-25,PLAG,677,1,703.0,stop,-1.234672742336373,3.477684616936056,2.3437960042012724,,1.38828,127816.75,0.0,5.659541984732797,TRAIN,2025-04-19/2025-04-25
4631,2025-04-25,MAZE,898,1,955.0,eod,0.08157004640918027,3.078484028835517,1.6734770999502475,2.176612960402332,8.259260000000001,238673.35,0.0,6.804539559014256,TRAIN,2025-04-19/2025-04-25
4655,2025-04-28,AXTI,581,1,614.0,stop,-1.0341088773435712,2.8482824734441268,4.181270998811812,2.9448487474467,1.55427,393275.55,0.0,6.871379310344805,TRAIN,2025-04-26/2025-05-02
4666,2025-04-28,GOVX,600,1,606.0,target,2.0,1.5434794309325677,1.6423256499680512,0.9993825022214856,1.0664606,518941.95,0.0,5.275277227722763,TRAIN,2025-04-26/2025-05-02
4661,2025-04-28,EDIT,604,1,650.0,stop,-1.0410010060362154,2.380895350786833,2.4183059999475733,3.4861388746949844,1.6699599999999999,2142206.55,0.0,6.049681528662387,TRAIN,2025-04-26/2025-05-02
4660,2025-04-28,CVRX,612,1,625.0,target,2.0,3.3310453646757567,2.900506192493158,2.236662027371839,7.313619999999999,546528.0,0.0,6.294606413994153,TRAIN,2025-04-26/2025-05-02
4686,2025-04-28,WOLF,637,1,657.0,stop,-1.0323614226209534,2.9974740926422108,4.373256414157521,3.22004422376709,4.16484,29867888.85,0.0,9.130617608409963,TRAIN,2025-04-26/2025-05-02
4676,2025-04-28,NVCT,730,1,852.0,stop,-1.0336524499606756,2.8857988428950767,1.7778060520155126,2.647481811715157,11.1209276,128764.05,0.0,5.597750476190466,TRAIN,2025-04-26/2025-05-02
4703,2025-04-29,HSAI,589,1,725.0,target,2.0,2.7243268219429613,2.937373744662437,1.5802949349972168,16.4481,5816468.0,0.0,5.257060333761232,TRAIN,2025-04-26/2025-05-02
4694,2025-04-29,ATNM,631,1,695.0,target,2.0,2.3842556173748823,2.3416769041406718,2.1913345640134647,1.39834,390421.15,0.0,7.243846153846123,TRAIN,2025-04-26/2025-05-02
4729,2025-04-30,APP,585,1,955.0,eod,0.8018285924379998,2.8139268772457404,3.664817230165959,3.165514362124812,262.90803999999997,8393158.2,0.0,5.733540397724979,TRAIN,2025-04-26/2025-05-02
4740,2025-04-30,DFIN,589,1,660.0,stop,-1.0298371605418788,3.242840723425161,1.319990557020888,10.774182887735872,49.12298,403364.8,0.0,7.005658728424713,TRAIN,2025-04-26/2025-05-02
4732,2025-04-30,ASTL,590,1,720.0,target,2.0,2.025220341197203,3.3508487090536923,5.741614548706512,4.8992200000000015,1141523.8,0.0,10.51153846153845,TRAIN,2025-04-26/2025-05-02
4769,2025-04-30,WNC,599,1,619.0,stop,-1.0214252714252707,4.459254833692142,4.777342963112182,22.84994422599025,7.7663199999999994,1088222.7,0.0,6.362087912087899,TRAIN,2025-04-26/2025-05-02
4764,2025-04-30,TIL,685,1,808.0,target,2.0,3.096092347840866,2.2977459449806608,3.342921748278469,12.00158,163461.1,0.0,5.240017590149515,TRAIN,2025-04-26/2025-05-02
4763,2025-04-30,SNTI,702,1,714.0,stop,-1.0290093048713735,3.3322997793058176,1.4823110505465993,3.0561190201359496,3.28962,213397.4,0.0,5.460128617363336,TRAIN,2025-04-26/2025-05-02
4736,2025-04-30,CGC,753,1,781.0,stop,-1.0289527720739202,3.3385891547268094,3.189930255156608,2.716711063298089,1.4586999999999999,7010792.0,0.0,7.729629629629597,TRAIN,2025-04-26/2025-05-02
4742,2025-04-30,GANX,847,1,955.0,eod,1.600286532951267,2.102536297367329,1.37891546624665,2.121118892722081,1.9918800000000003,277338.55,0.0,5.076190476190479,TRAIN,2025-04-26/2025-05-02
4778,2025-05-01,CTOS,585,1,595.0,stop,-1.0396464646464663,2.4602385685884745,1.4235134126360938,5.323416578505855,4.024,1028749.65,0.0,5.578947368421039,TRAIN,2025-04-26/2025-05-02
4789,2025-05-01,MATW,627,1,930.0,stop,-1.0476697421339027,2.0546646769748547,4.988079185606184,5.449126063293036,20.572700000000005,276981.55,0.0,7.389267015706791,TRAIN,2025-04-26/2025-05-02
4782,2025-05-01,FLD,680,1,681.0,target,2.0,1.0934393638170983,2.334152736573208,2.3239300430382928,4.024,349231.9,0.0,5.578947368421039,TRAIN,2025-04-26/2025-05-02
4798,2025-05-01,ONEW,802,1,955.0,eod,0.16369278510472896,1.8569740974443292,1.8465644878068197,3.773324387658859,13.882800000000001,158864.6,0.0,16.314285714285703,TRAIN,2025-04-26/2025-05-02
4793,2025-05-01,NTCL,956,1,957.0,eod,0.05483420967914531,3.7327412289193167,2.7919833390653745,8.364412299376866,14.979340000000002,202701.9,0.0,6.2965836298932265,TRAIN,2025-04-26/2025-05-02
4873,2025-05-02,SAGT,581,1,827.0,target,2.0,4.533196858453253,1.5293985694791354,1.0382251248559324,5.0803,174500.6,0.0,6.41071428571427,TRAIN,2025-04-26/2025-05-02
4849,2025-05-02,HIMS,588,1,847.0,target,2.0,2.0635379849335114,4.055132267335302,2.5930929447007816,38.85172000000001,29431589.8,0.0,5.089148128052079,TRAIN,2025-04-26/2025-05-02
4822,2025-05-02,ALEC,596,1,955.0,eod,0.061734965407127924,2.918426938369794,2.9409878179195745,3.209988033170226,1.2876800000000002,914298.2,0.0,5.232786885245888,TRAIN,2025-04-26/2025-05-02
4846,2025-05-02,FNGR,600,1,616.0,stop,-1.022136223716488,4.3222265320994735,4.4611939051018,1.5697790715032092,2.6651958000000007,484412.4,0.0,6.289915999999995,TRAIN,2025-04-26/2025-05-02
4895,2025-05-02,XELB,656,1,920.0,target,2.0,3.678702975942818,2.750848233802942,,2.5954800000000007,221183.3,0.0,9.650000000000002,TRAIN,2025-04-26/2025-05-02
4913,2025-05-05,GDXD,577,1,607.0,stop,-1.038153636518481,2.5540411796181353,3.222186773447312,1.7752178231131106,4.5974200000000005,11363043.0,1.0,5.130963302752289,TRAIN,2025-05-03/2025-05-09
4931,2025-05-05,SCLX,577,1,582.0,stop,-1.1331945889698252,3.859670261260721,2.481968765428044,3.021576855943846,5.97564,809314.3,0.0,6.770967741935485,TRAIN,2025-05-03/2025-05-09
4906,2025-05-05,CRML,578,1,659.0,target,2.0,3.452846141541558,3.5652180081483307,1.6765079315644995,1.75044,3056721.4,0.0,5.133734939759038,TRAIN,2025-05-03/2025-05-09
4898,2025-05-05,ABVC,583,1,955.0,eod,-0.04371584699453681,3.307428158322787,1.4472961365494912,,1.1066,481588.55,0.0,9.237623762376224,TRAIN,2025-05-03/2025-05-09
4919,2025-05-05,MGRX,584,1,955.0,eod,1.3074391046741407,3.4316826314838083,4.183422761090933,2.59903470923992,1.7705599999999997,431562.65,0.0,6.986666666666652,TRAIN,2025-05-03/2025-05-09
4922,2025-05-05,NUTX,607,1,633.0,target,1.999999999999995,2.209790670799664,1.601872267125389,4.386516568623301,123.77824000000003,156435.8,0.0,7.256318442551701,TRAIN,2025-05-03/2025-05-09
4930,2025-05-05,RYET,645,1,669.0,stop,-1.1283988764044937,2.2117296222664007,2.2967043877834907,2.998673383976374,8.048,466554.0,0.0,13.173483779971784,TRAIN,2025-05-03/2025-05-09
4939,2025-05-05,XXII,704,1,707.0,stop,-1.0343215417106628,2.8311334997533697,3.7751398974958112,2.411502815048031,1.3379800000000002,1755634.2,0.0,25.848113207547165,TRAIN,2025-05-03/2025-05-09
4988,2025-05-06,WOLF,581,1,586.0,stop,-1.0210929519918281,4.5263303897545,4.18014644684053,1.8887618870524796,4.3258,28987503.05,0.0,7.286069651741278,TRAIN,2025-05-03/2025-05-09
4964,2025-05-06,MD,583,1,652.0,stop,-1.0489876706115198,3.4024505051553797,4.760782288117868,5.358300229981182,14.25502,637943.55,0.0,7.102562170308957,TRAIN,2025-05-03/2025-05-09
4949,2025-05-06,CRML,585,1,684.0,stop,-1.022162029056883,4.317411041770769,1.2980180008548587,0.7305830340263263,1.8812200000000001,3201219.55,0.0,7.177714285714276,TRAIN,2025-05-03/2025-05-09
4942,2025-05-06,ATHR,607,1,758.0,stop,-1.035389915440026,2.7480140800220334,1.450695274353852,1.0140273341914623,11.6193,136239.75,0.0,6.476562499999994,TRAIN,2025-05-03/2025-05-09
4969,2025-05-06,NTRP,627,1,955.0,eod,0.9401785714285682,4.54416358988924,4.237235412266767,4.803914251357964,2.4647,280946.6,0.0,17.01666666666666,TRAIN,2025-05-03/2025-05-09
4983,2025-05-06,TALK,711,1,955.0,eod,1.2917091057241832,3.2209383960264724,4.751519663480689,6.848009020936814,3.04818,1556333.75,0.0,10.51236363636361,TRAIN,2025-05-03/2025-05-09
4968,2025-05-06,NTCL,866,1,874.0,target,1.9999999999999971,3.8399826123644085,4.125082052469457,5.371515999892695,15.643300000000002,461342.3,0.0,37.41541850220263,TRAIN,2025-05-03/2025-05-09
5009,2025-05-07,FLYW,576,1,955.0,eod,0.7505943375837587,4.401343137348126,4.6497822385112775,1.6941568830307103,10.512699999999997,2884901.4,0.0,6.194022289766954,TRAIN,2025-05-03/2025-05-09
5037,2025-05-07,SVC,576,1,606.0,stop,-1.0225736220923574,4.2420294856776195,2.7123781248228807,2.3218241242683204,2.05727,2199122.35,0.0,5.186410256410223,TRAIN,2025-05-03/2025-05-09
4996,2025-05-07,AZTA,578,1,655.0,stop,-1.0295315327857448,3.2753023145530746,3.5293522761817764,18.20682769904877,26.316960000000005,918490.9,0.0,8.066227347611177,TRAIN,2025-05-03/2025-05-09
5020,2025-05-07,MCY,586,1,621.0,stop,-1.0681235306689465,1.4466853621660474,1.8621316420355571,0.5209638517080086,58.217220000000005,355759.1,0.0,7.488166666666651,TRAIN,2025-05-03/2025-05-09
5021,2025-05-07,MTEN,612,1,657.0,target,2.0,4.184722693027707,1.652397391240783,1.845089853618332,13.098120000000002,128072.6,0.0,18.395829555757025,TRAIN,2025-05-03/2025-05-09
5029,2025-05-07,PHIO,629,1,655.0,target,1.9999999999999967,3.4996370980466427,1.2393880457524913,4.1536749395173125,1.90134,8817150.3,0.0,6.558178752107913,TRAIN,2025-05-03/2025-05-09
5044,2025-05-07,VIVS,775,1,956.0,eod,0.09853842527109186,4.347113197106046,3.690329911806603,,1.9516400000000005,144451.125,0.0,10.557954545454518,TRAIN,2025-05-03/2025-05-09
5017,2025-05-07,KE,785,1,955.0,eod,0.6760380622837512,2.567833224118947,3.831749250454812,7.471385107737859,18.007399999999997,135411.0,0.0,9.943049601959576,TRAIN,2025-05-03/2025-05-09
5097,2025-05-08,IHRT,579,1,955.0,eod,0.264968094462065,4.039224724478952,3.180529975007841,2.3596285242474253,1.1879854,604499.65,0.0,7.676609090909081,TRAIN,2025-05-03/2025-05-09
5108,2025-05-08,LPRO,580,1,581.0,stop,-1.0245513532472073,3.913687037727613,3.188346937623741,2.155852543892298,1.748428,4336962.9,0.0,8.61146417445482,TRAIN,2025-05-03/2025-05-09
5117,2025-05-08,MXCT,581,1,674.0,stop,-1.0220765781303889,4.333398107595041,4.849415258258736,5.07053452890602,2.6759600000000003,727197.5,0.0,8.897142857142848,TRAIN,2025-05-03/2025-05-09
5146,2025-05-08,STAA,582,1,586.0,stop,-1.2049699214447358,4.066563727316736,4.435172843828591,6.073788234474286,20.316170000000003,776280.3,0.0,10.68625683060107,TRAIN,2025-05-03/2025-05-09
5134,2025-05-08,RXT,602,1,716.0,stop,-1.0212489158716405,4.494601021323043,3.7364569820570814,6.23366463878858,1.53918,736287.8,0.0,5.108904109589041,TRAIN,2025-05-03/2025-05-09
5135,2025-05-08,RYET,602,1,627.0,stop,-1.0220555196901218,4.337356144821214,4.352860716586187,4.0290859210881065,7.1426,583811.05,0.0,17.223045267489702,TRAIN,2025-05-03/2025-05-09
5091,2025-05-08,GTN,652,1,793.0,stop,-1.0394196428571414,2.4740446211619194,4.278256011473115,8.612197403994625,4.527,1308414.4,0.0,11.169950738916269,TRAIN,2025-05-03/2025-05-09
5060,2025-05-08,AURA,682,1,750.0,target,2.0,1.8708263241066416,1.56220401311128,1.7747860831022897,5.49276,183682.7,0.0,10.41088709677418,TRAIN,2025-05-03/2025-05-09
5243,2025-05-09,YELP,576,1,955.0,eod,-0.3767561743392548,3.604036447725001,4.071470374867623,19.011887608069163,39.39999,640052.1,0.0,6.1689054054054,TRAIN,2025-05-03/2025-05-09
5206,2025-05-09,PHAT,578,1,581.0,target,2.0,4.49460102132304,3.8842157150758223,3.472495405897073,2.5653,1673095.2,0.0,9.77038626609441,TRAIN,2025-05-03/2025-05-09
5174,2025-05-09,FATE,579,1,596.0,stop,-1.0233005557930748,4.115132215556205,1.4984955871760688,1.2953336125953163,1.13678,2124472.2,0.0,8.979807692307663,TRAIN,2025-05-03/2025-05-09
5172,2025-05-09,ERAS,581,1,585.0,stop,-1.0366925064599477,2.6530472338383464,1.2335979382394726,1.4151495794740738,1.4586999999999999,1489748.55,0.0,5.387681159420277,TRAIN,2025-05-03/2025-05-09
5219,2025-05-09,SANA,585,1,589.0,stop,-1.059565633982753,1.651101349462913,3.3821939357840405,4.045594708929753,1.8963100000000002,2348689.9,0.0,12.53898809523808,TRAIN,2025-05-03/2025-05-09
5155,2025-05-09,ALLO,586,1,590.0,stop,-1.0452570601013744,2.161832156666317,2.793644545121358,2.5333692547958804,1.2776200000000002,2922314.5,0.0,7.0428571428571285,TRAIN,2025-05-03/2025-05-09
5166,2025-05-09,CVGI,593,1,955.0,eod,-0.26734693877551163,3.607981739194474,4.572148426274988,4.1437312541926845,1.3581,480559.1,0.0,14.749999999999996,TRAIN,2025-05-03/2025-05-09
5164,2025-05-09,CLDX,595,1,607.0,stop,-1.0437883961647465,2.2327211635836877,1.5378445083099122,4.574803410863,19.9657802,702845.7,0.0,9.374945604395602,TRAIN,2025-05-03/2025-05-09
5265,2025-05-12,FATE,577,1,611.0,stop,-1.0238500851788759,4.024131075615264,2.037260544809001,1.9062587754936413,1.16696,2163522.45,0.0,6.741284403669701,TRAIN,2025-05-10/2025-05-16
5320,2025-05-12,SHOO,577,1,665.0,stop,-1.0295656846482735,3.271642731079891,3.2014931003012626,7.117033722231094,26.16606,1907796.35,0.0,5.108904109589041,TRAIN,2025-05-10/2025-05-16
5330,2025-05-12,TSLZ,578,1,593.0,stop,-1.0341506776975902,2.8448953633363776,2.9803600300085,3.0631091938770227,1.9969100000000004,92595079.05,1.0,7.619189189189179,TRAIN,2025-05-10/2025-05-16
5326,2025-05-12,TNGX,580,1,581.0,stop,-1.0816906292512503,1.209326871805011,1.8854705772128844,1.4213225628486363,1.2399955999999999,546490.95,0.0,5.666478632478622,TRAIN,2025-05-10/2025-05-16
5287,2025-05-12,LRMR,582,1,592.0,stop,-1.0783280646294329,1.260587920140626,4.387844716268567,4.9892272306504495,2.25847,1388909.0,0.0,6.213915094339617,TRAIN,2025-05-10/2025-05-16
5256,2025-05-12,COEP,593,1,662.0,stop,-1.0220608261461637,4.3363580890892255,3.3407259634527278,1.8009535578313307,10.1606,105589.0,0.0,8.577706323687018,TRAIN,2025-05-10/2025-05-16
5339,2025-05-12,VSH,600,1,613.0,stop,-1.0638847534810398,1.5411941116370553,1.5566752309304004,2.784612965695755,14.818380000000003,2121761.2,0.0,5.529928571428555,TRAIN,2025-05-10/2025-05-16
5295,2025-05-12,MSTZ,611,1,955.0,eod,0.3510704635210874,2.1886984727789014,3.3356835393328303,2.448563359322001,4.3962200000000005,43551776.75,1.0,5.110551558752996,TRAIN,2025-05-10/2025-05-16
5377,2025-05-13,GRAL,580,1,676.0,target,2.0,2.479857695929686,3.5735987462147887,2.528405315124003,38.228,1182838.35,0.0,5.1420689655172325,TRAIN,2025-05-10/2025-05-16
5395,2025-05-13,MTEN,585,1,955.0,eod,0.012112703646867297,3.946380047646726,1.1103853237386172,1.2071230350323163,15.522580000000001,122453.65,0.0,5.2808843537415,TRAIN,2025-05-10/2025-05-16
5350,2025-05-13,AMPY,593,1,598.0,stop,-1.0391548574612592,2.490358734219862,4.553866743198027,2.558806201744195,3.1996836000000006,1365429.95,0.0,7.412181818181796,TRAIN,2025-05-10/2025-05-16
5406,2025-05-13,RGTIW,607,1,784.0,stop,-1.0456077015643799,2.1455681495442915,4.343842848674615,2.0770342703009077,3.8731,240980.2,0.0,5.506830601092894,TRAIN,2025-05-10/2025-05-16
5394,2025-05-13,MSW,663,1,687.0,stop,-1.02196767613369,4.353945058173301,3.835617855329127,0.9589801952238542,5.85492,109257.35,0.0,21.867640918580378,TRAIN,2025-05-10/2025-05-16
5417,2025-05-13,WXM,679,1,691.0,stop,-1.024123273113711,3.9803730806649673,1.426848901704115,1.1180818567459885,2.3641000000000005,201141.25,0.0,17.85249999999998,TRAIN,2025-05-10/2025-05-16
5401,2025-05-13,OXBR,738,1,944.0,stop,-1.0243891733723482,3.9386867202581812,1.1973399161685896,,2.0824200000000004,117086.8,0.0,9.274210526315784,TRAIN,2025-05-10/2025-05-16
5392,2025-05-13,LUCD,767,1,937.0,target,2.0,1.707553475364517,1.3520296191112893,1.2807745470112724,1.1699780000000002,919016.15,0.0,5.08909909909907,TRAIN,2025-05-10/2025-05-16
5424,2025-05-14,APLD,577,1,946.0,stop,-1.0251988916617185,3.81695536174623,4.763212620003063,4.079283873728077,6.1666794000000005,39356258.75,0.0,6.556147313691496,TRAIN,2025-05-10/2025-05-16
5452,2025-05-14,NPWR,581,1,584.0,stop,-1.027812284334025,3.470741814175185,2.7102314602690423,3.1898958026318054,2.08745,670408.85,0.0,6.948869475847896,TRAIN,2025-05-10/2025-05-16
5461,2025-05-14,SCLX,592,1,612.0,target,2.0,2.3834520964103025,3.5583086808818867,1.5445237101542035,4.4767,207044.15,0.0,6.017814726840842,TRAIN,2025-05-10/2025-05-16
5473,2025-05-14,ZYBT,601,1,616.0,stop,-1.117511923094615,4.515647047389044,1.6252383214589172,1.914558572361713,8.9532994,654136.6,0.0,25.02240476190476,TRAIN,2025-05-10/2025-05-16
5444,2025-05-14,JZXN,621,1,902.0,target,2.0,4.543855997588475,2.2045053048831766,1.9790870777795475,2.78662,341668.05,0.0,12.028629032258053,TRAIN,2025-05-10/2025-05-16
5459,2025-05-14,RKLB,682,1,725.0,target,2.0,1.7109074745147173,3.4578190410945684,2.303530068680878,23.329140000000002,13555591.5,0.0,5.773396998635749,TRAIN,2025-05-10/2025-05-16
5448,2025-05-14,LUNR,689,1,760.0,stop,-1.0351877726767231,2.763364324556034,4.767830119753231,2.9788395416010025,12.69069,6471471.65,0.0,6.326428571428555,TRAIN,2025-05-10/2025-05-16
5432,2025-05-14,CLPT,731,1,793.0,stop,-1.056889677941816,2.36228815118174,3.965610694231017,9.276278779745564,13.59106,252209.25,0.0,6.865378548895884,TRAIN,2025-05-10/2025-05-16
5501,2025-05-15,MATH,591,1,599.0,stop,-1.0300679880156722,3.21874721818344,1.040847110683928,0.5806419207393637,2.6960800000000003,152363.2,0.0,7.521599999999995,TRAIN,2025-05-10/2025-05-16
5495,2025-05-15,GRAL,595,1,613.0,stop,-1.0284901156377504,3.3909666963796727,4.9168089886875705,3.873745084746471,34.7068994,1477011.95,0.0,7.463974223602454,TRAIN,2025-05-10/2025-05-16
5474,2025-05-15,ABTS,597,1,630.0,target,2.0,3.3145593314767234,1.0150205415823816,0.6240342950546646,3.2890164,390677.2,0.0,5.729750120909216,TRAIN,2025-05-10/2025-05-16
5511,2025-05-15,QBTS,601,1,616.0,stop,-1.02817996307453,3.427009134472911,4.821172326858182,3.370272427267337,12.011640000000002,49655082.65,0.0,8.871090909090906,TRAIN,2025-05-10/2025-05-16
5484,2025-05-15,BWEN,664,1,819.0,target,2.0,1.7196257483348423,2.243914106928436,1.0566796624716617,1.7806199999999999,109956.2,0.0,5.673214285714279,TRAIN,2025-05-10/2025-05-16
5512,2025-05-15,QRHC,668,1,955.0,eod,0.825209362250375,4.227602421997694,1.1562895525467858,2.1486422217197743,2.20314,104222.6,0.0,6.629611650485434,TRAIN,2025-05-10/2025-05-16
5504,2025-05-15,NPCE,679,1,759.0,target,2.0,2.841984239143445,4.751750760348466,11.32132450598674,16.6996,175365.25,0.0,5.178774478837633,TRAIN,2025-05-10/2025-05-16
5510,2025-05-15,PNBK,784,1,786.0,target,2.0,2.985930570423614,1.5225843705828128,2.248891172766445,5.2312,331355.6,0.0,7.316872427983512,TRAIN,2025-05-10/2025-05-16
5558,2025-05-16,GPCR,582,1,612.0,stop,-1.0261834939254277,3.6787029759428145,3.798013284536139,3.269116062760036,25.954800000000006,1157864.85,0.0,7.598336798336791,TRAIN,2025-05-10/2025-05-16
5538,2025-05-16,APLD,587,1,863.0,target,2.0,4.11859551353297,4.265802141794258,3.9760606578634974,6.3881,34220364.45,0.0,10.573784722222213,TRAIN,2025-05-10/2025-05-16
5560,2025-05-16,HAIN,589,1,614.0,stop,-1.0315040387722125,3.0765407554672,2.2755610724771174,1.574015245963725,2.012,4157414.7,0.0,9.021739130434758,TRAIN,2025-05-10/2025-05-16
5602,2025-05-16,ZENA,591,1,658.0,target,2.0,2.3856858846918563,1.0135671604276228,0.5312116972084133,2.4647,2793903.75,0.0,5.465665236051498,TRAIN,2025-05-10/2025-05-16
5553,2025-05-16,ELPW,627,1,637.0,stop,-1.6072545952287904,2.5545221135498513,2.646106020655475,1.4259576175070918,6.00582,191868.75,0.0,5.235676625659025,TRAIN,2025-05-10/2025-05-16
5551,2025-05-16,DUOT,682,1,688.0,stop,-1.9820437196391107,1.367451614893005,4.26603100028834,6.156304733083915,8.430280000000002,129393.25,0.0,13.429689608636972,TRAIN,2025-05-10/2025-05-16
5533,2025-05-16,ALMU,696,1,721.0,stop,-1.0618749999999975,1.5904572564612343,1.5246470998181256,1.3687833719091596,13.078,182019.95,0.0,7.582508250825071,TRAIN,2025-05-10/2025-05-16
5552,2025-05-16,EBS,795,1,955.0,eod,0.8317466129622731,1.660374146557971,2.7407213064412703,6.114801104525473,6.57924,1256249.65,0.0,9.326999999999972,TRAIN,2025-05-10/2025-05-16
5627,2025-05-19,CGON,576,1,600.0,stop,-1.0210408896609267,4.537021941417949,1.0869444448121477,0.7862189668026085,25.88438,2067203.45,0.0,5.421527777777779,TRAIN,2025-05-17/2025-05-23
5640,2025-05-19,GERN,576,1,955.0,eod,0.9854972375690616,4.361708536658833,1.6613513565222584,2.0457679912334297,1.32792,11094267.35,0.0,5.076190476190479,TRAIN,2025-05-17/2025-05-23
