pop,day,symbol,hour,price,entry_m,sig_ix,ref,limit,touch_off,fill_m,entry,rpct,rr,why,exit_m,ssr_active,ssr_undet,split
P1,2025-04-09,TNK,13,37.06,841,4324,36.8,37.168,2,843,37.168,0.020000000000000073,0.9927894963409343,eod,955,False,False,TRAIN
P1,2025-04-09,SON,13,42.7575,840,4324,42.67,43.096700000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SON,13,42.7575,840,4333,42.67,43.096700000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SON,13,42.7575,840,4393,42.67,43.096700000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GEF,13,52.795,840,4325,52.22,52.7422,0,840,52.7422,0.020000000000000052,0.41920890671985483,eod,955,False,False,TRAIN
P1,2025-04-09,INDB,13,58.46,840,4325,58.21,58.792100000000005,1,842,58.792100000000005,0.02000000000000005,0.018795042191044144,eod,955,False,False,TRAIN
P1,2025-04-09,INDB,13,58.46,840,4365,58.21,58.792100000000005,1,842,58.792100000000005,0.02000000000000005,0.018795042191044144,eod,955,False,False,TRAIN
P1,2025-04-09,TK,13,6.33,840,4329,6.3,6.3629999999999995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ASLE,13,7.345,840,4329,7.33,7.4033,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ASLE,13,7.345,840,4362,7.33,7.4033,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TSN,13,59.65,840,4332,59.63,60.2263,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ERIE,13,402.03,845,4334,400.0,404.0,6,864,404.0,0.019999999999999962,0.23267326732673257,eod,955,False,False,TRAIN
P1,2025-04-09,O,13,54.05,840,4335,54.03,54.5703,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MNST,13,58.37,840,4335,58.37,58.9537,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MNST,13,58.37,840,4343,58.37,58.9537,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RGR,13,39.135,841,4337,39.2178,39.609978,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GABC,13,36.535,842,4337,36.31,36.673100000000005,1,843,36.673100000000005,0.020000000000000077,0.8495327637969049,eod,955,False,False,TRAIN
P1,2025-04-09,FIZZ,13,43.73,840,4337,43.53,43.9653,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,KFRC,13,46.49,840,4339,46.25,46.7125,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MMI,13,31.84,840,4339,31.575,31.89075,1,842,31.89075,0.019999999999999993,0.29906791154175016,eod,955,False,False,TRAIN
P1,2025-04-09,NFJ,13,11.37,840,4344,11.375,11.48875,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BJ,14,112.39,900,4348,112.55,113.6755,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EXE,13,102.525,840,4349,102.58,103.6058,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,XOM,13,105.97,840,4349,105.93,106.98930000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FSUN,13,33.725,840,4350,33.725,34.06225,7,858,34.06225,0.020000000000000122,-1.0509999999999904,stop,951,False,False,TRAIN
P1,2025-04-09,HCKT,13,27.64,840,4350,27.55,27.8255,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WRB,13,66.85,840,4351,66.68,67.3468,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BAP,13,177.34,840,4356,177.1,178.871,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,AVY,13,169.415,840,4356,169.415,171.10915,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TOWN,13,32.0,840,4357,31.89,32.2089,4,844,32.2089,0.020000000000000115,0.5726678029985468,eod,955,False,False,TRAIN
P1,2025-04-09,TOWN,13,32.0,840,4384,31.89,32.2089,4,844,32.2089,0.020000000000000115,0.5726678029985468,eod,955,False,False,TRAIN
P1,2025-04-09,PECO,13,34.81,840,4357,34.76,35.1076,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DRI,13,197.86,840,4359,196.9975,198.967475,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VRSN,13,243.65,840,4359,243.295,245.72795,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,THFF,13,46.28,842,4363,45.6,46.056000000000004,0,842,46.056000000000004,0.02000000000000004,0.6470383880493339,eod,955,False,False,TRAIN
P1,2025-04-09,GOOD,13,13.77,840,4364,13.735,13.872349999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UTZ,13,13.02,840,4364,13.0,13.13,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NTST,13,15.05,840,4364,15.03,15.180299999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CCS,13,62.465,841,4365,61.76,62.3776,0,841,62.3776,0.019999999999999983,0.9799992304929983,eod,955,False,False,TRAIN
P1,2025-04-09,BANR,13,60.51,840,4365,60.285,60.88785,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VOD,13,8.55,840,4366,8.55,8.6355,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VOD,14,8.48,900,4367,8.485,8.569849999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TME,13,12.7,840,4366,12.68,12.806799999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TME,14,12.45,900,4367,12.46,12.584600000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ORLY,13,1374.05,840,4370,1369.65,1383.3465,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EFSC,13,50.91,840,4371,50.725,51.23225,2,843,51.23225,0.01999999999999999,1.2318900692434962,eod,955,False,False,TRAIN
P1,2025-04-09,IDR,13,15.5,840,4372,15.5,15.655,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NBHC,13,36.1,842,4384,35.765,36.12265,0,842,36.12265,0.020000000000000042,0.439682581427442,eod,955,False,False,TRAIN
P1,2025-04-09,CENTA,14,31.675,901,4385,31.62,31.936200000000003,8,915,31.936200000000003,0.019999999999999993,0.18975332068311473,eod,955,False,False,TRAIN
P1,2025-04-09,BBVA,13,12.61,840,4387,12.605,12.73105,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GO,13,14.145,840,4387,14.17,14.3117,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,LIN,13,442.56,840,4389,441.975,446.39475000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NOC,13,511.85,840,4389,510.8512,515.959712,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MSI,13,417.92,840,4389,416.54,420.7054,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SUZ,13,9.01,840,4390,9.0,9.09,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,LFST,13,6.98,840,4390,6.98,7.0498,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,STNG,13,35.13,840,4392,35.05,35.4005,5,845,35.4005,0.020000000000000046,1.102385559525998,eod,955,False,False,TRAIN
P1,2025-04-09,TIGO,13,28.12,840,4392,28.12,28.401200000000003,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PFBC,13,80.18,840,4394,79.47,80.2647,1,842,80.2647,0.020000000000000007,0.3081678496275502,eod,955,False,False,TRAIN
P1,2025-04-15,BNED,14,9.4,901,4731,9.405,9.499049999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-16,ROOT,10,130.52,661,4783,130.54,131.84539999999998,3,666,131.84539999999998,0.020000000000000042,-1.0509999999999902,stop,730,False,False,TRAIN
P1,2025-04-22,SFBS,11,70.08,721,4889,69.71,70.4071,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-22,SXT,11,79.05,720,4889,79.05,79.84049999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-22,LENZ,12,25.49,780,4897,25.5549,25.810449,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-23,GKOS,10,94.76,660,4955,94.6,95.54599999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-23,OBK,9,32.175,601,4968,32.06,32.3806,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-25,SKYW,14,87.85,900,5126,87.79,88.6679,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-05,NXST,10,156.61,661,5549,156.48,158.04479999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-06,ALK,14,49.76,900,5605,49.767,50.26467,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-06,MSGE,9,35.45,602,5632,35.5,35.855,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-07,KYMR,9,28.765,600,5743,28.825,29.11325,9,613,29.11325,0.019999999999999987,-1.0509999999999944,stop,803,False,False,TRAIN
P1,2025-05-07,MCS,13,17.03,840,5747,17.01,17.180100000000003,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-07,MKTX,9,224.4,600,5749,224.57,226.8157,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-07,ACLS,9,58.64,600,5787,58.95,59.539500000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-08,ENOV,10,31.89,660,5829,31.94,32.2594,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-08,VAC,9,65.08,600,5975,65.1,65.75099999999999,7,607,65.75099999999999,0.020000000000000066,1.0463719182978102,eod,955,False,False,TRAIN
P1,2025-05-09,DNLI,13,14.47,840,6051,14.465,14.60965,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,ALRM,9,54.73,602,6084,54.63,55.176300000000005,1,604,55.176300000000005,0.02000000000000004,-1.0509999999999942,stop,702,False,False,TRAIN
P1,2025-05-09,ALRM,10,55.61,660,6085,55.65,56.2065,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,ALRM,12,56.21,780,6086,56.315,56.87815,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,ALRM,13,56.41,840,6087,56.4,56.964,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,SCSC,13,40.27,842,6087,40.365,40.76865,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-12,UHS,9,196.6,600,6187,196.6,198.566,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-12,SIG,9,69.22,600,6243,69.15,69.84150000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-13,CGON,9,25.005,600,6296,25.005,25.25505,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-13,AES,14,12.5589,900,6299,12.555,12.68055,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-13,CAR,11,108.63,720,6342,108.745,109.83245000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-16,INGN,14,6.09,900,6609,6.1,6.161,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,EAT,12,154.035,780,6978,154.035,155.57535,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,HSAI,14,21.61,900,6992,21.6238,21.840038,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,GRPN,14,26.65,900,6992,26.65,26.9165,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,AI,14,22.9707,900,6992,22.97,23.1997,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,AEHR,13,8.98,842,6993,8.96,9.049600000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,USAR,13,9.41,840,6993,9.4,9.494,1,843,9.494,0.020000000000000052,1.0743627554244792,eod,955,False,False,TRAIN
P1,2025-05-23,CAAP,14,21.1,901,7005,21.11,21.3211,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-27,ROST,12,144.41,780,7104,144.355,145.79854999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-27,DECK,12,107.785,780,7104,107.785,108.86285,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-28,YMM,11,12.185,720,7156,12.185,12.30685,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-29,STVN,9,23.725,602,7276,23.725,23.96225,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-30,LMND,14,33.35,900,7315,33.35,33.6835,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-02,ORKA,11,11.765,720,7425,11.7503,11.867802999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-05,CRMD,12,13.0364,780,7636,13.04,13.170399999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-09,ENTG,10,78.28,660,7846,78.18,78.96180000000001,8,668,78.96180000000001,0.019999999999999928,0.18160680227655315,eod,955,False,False,TRAIN
P1,2025-06-09,SCHL,12,19.15,781,7850,19.19,19.3819,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-09,KMTS,12,21.37,780,7850,21.46,21.6746,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-10,ARCT,12,13.28,782,7979,13.25,13.3825,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-11,KODK,10,6.025,660,8071,6.025,6.08525,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-12,RARE,12,40.0,780,8147,40.0,40.4,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-12,PLAY,12,30.6,780,8147,30.61,30.9161,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-16,CODI,12,6.29,780,8317,6.31,6.3731,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-16,YALA,12,6.565,780,8317,6.565,6.63065,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-16,BKKT,12,13.29,782,8319,13.26,13.3926,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-17,ARM,10,146.39,660,8388,146.39,147.85389999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-17,ARM,11,146.15,720,8389,146.15,147.6115,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-23,RCEL,12,5.0475,785,8648,5.0113,5.061413,4,795,5.061413,0.020000000000000014,-0.4799746632017615,eod,955,False,False,TRAIN
P1,2025-06-25,SYM,14,35.3,900,8816,35.32,35.6732,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,CVCO,11,454.0,722,9124,452.56,457.0856,5,730,457.0856,0.019999999999999966,0.5213027931748467,eod,955,False,False,TRAIN
P1,2025-07-01,GAP,11,22.78,720,9129,22.7725,23.000225,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,MEI,11,9.88,722,9148,9.88,9.978800000000001,8,738,9.978800000000001,0.02000000000000004,0.595261955345341,eod,955,False,False,TRAIN
P1,2025-07-01,RUSHA,11,54.115,722,9182,54.055,54.59555,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,MTX,11,58.13,720,9182,58.1,58.681000000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,MTX,12,57.47,780,9199,57.5,58.075,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,GRBK,12,65.85,780,9199,65.755,66.41255,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,WD,12,71.88,780,9199,71.66,72.3766,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-02,INDV,14,15.38,900,9283,15.38,15.533800000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-02,ORKA,12,12.545,784,9297,12.545,12.67045,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-03,CTEV,12,45.28,780,9363,45.37,45.823699999999995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-03,VTSI,11,6.75,722,9377,6.76,6.8275999999999994,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-03,SGMT,12,8.25,780,9397,8.24,8.3224,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-07,GDYN,10,12.72,660,9440,12.705,12.83205,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-08,RXO,11,17.035,720,9490,17.035,17.20535,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-08,OXY,12,45.7,780,9497,45.7,46.157000000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-08,OXY,13,45.69,840,9498,45.695,46.15195,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-08,QMCO,10,9.115,660,9542,9.1,9.190999999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-09,TRVI,9,6.14,600,9585,6.15,6.2115,3,603,6.2115,0.019999999999999973,0.09257023263301827,eod,955,False,False,TRAIN
P1,2025-07-09,BCYC,10,7.91,660,9591,7.9,7.979,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-10,SKYH,14,10.295,900,9634,10.295,10.39795,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-11,MNTN,13,23.165,840,9712,23.165,23.39665,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-14,IONS,14,42.185,900,9777,42.185,42.60685,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,HOFT,9,11.05,603,9961,11.05,11.1605,2,607,11.1605,0.01999999999999999,1.8166748801576997,eod,955,False,False,TRAIN
P1,2025-07-17,ARCT,11,13.62,720,9991,13.62,13.7562,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,RIOT,11,13.4147,720,9995,13.4199,13.554099,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,TDW,12,48.23,780,10002,48.215,48.69715,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,HCC,12,52.105,780,10002,52.095,52.61595,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,SQM,12,38.22,780,10002,38.22,38.602199999999996,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-22,CERT,10,10.555,660,10164,10.56,10.665600000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,BLMN,10,10.59,660,10270,10.59,10.6959,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,MRNA,11,35.02,720,10276,35.03,35.3803,2,722,35.3803,0.019999999999999955,0.6293050087195374,eod,955,False,False,TRAIN
P1,2025-07-23,NKTR,11,25.005,720,10276,24.985,25.234849999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,IPI,10,36.53,661,10298,36.64,37.0064,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,SLDB,10,6.8,660,10309,6.8,6.867999999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,KGEI,14,6.09,902,10314,6.08,6.1408000000000005,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,OIS,14,5.625,900,10314,5.625,5.68125,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-24,ADT,11,8.73,720,10356,8.73,8.817300000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-24,UUUU,11,9.91,720,10356,9.91,10.0091,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-24,SHC,10,12.27,660,10359,12.27,12.3927,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-24,SLDB,13,6.79,840,10395,6.79,6.8579,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-24,FBNC,11,49.41,723,10410,49.48,49.974799999999995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-30,TIPT,10,21.45,664,10830,21.5583,21.773882999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-31,AZ,10,10.125,660,11083,10.1204,10.221604000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-01,SRTS,14,5.6,900,11238,5.6,5.656,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-04,ALHC,11,13.6983,720,11373,13.69,13.8269,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-05,ROOT,9,127.5152,600,11498,127.4712,128.745912,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-05,AURA,9,6.625,603,11515,6.64,6.7063999999999995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-06,NE,9,28.15,600,11573,28.155,28.43655,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-06,NEOV,9,5.21,601,11636,5.155,5.20655,0,601,5.20655,0.019999999999999952,-1.236711450000482,stop,610,False,False,TRAIN
P1,2025-08-07,ZBH,14,98.4,900,11817,98.4,99.384,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-11,IDR,10,24.81,661,12209,24.77,25.0177,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-12,TWLO,11,94.86,720,12346,94.84,95.78840000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-12,ALAB,10,191.17,660,12377,191.4336,193.347936,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-13,AEYE,11,11.03,720,12514,11.04,11.1504,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-13,CRBP,11,9.49,722,12514,9.525,9.62025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-13,NEXN,10,9.9,660,12516,9.9,9.999,4,664,9.999,0.020000000000000004,-1.0561056105610462,stop,691,False,False,TRAIN
P1,2025-08-14,BULL,14,15.47,900,12580,15.46,15.614600000000001,4,904,15.614600000000001,0.02000000000000007,0.39898556479192704,eod,955,False,False,TRAIN
P1,2025-08-15,FROG,10,45.38,660,12703,45.365,45.818650000000005,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-18,RAPP,9,14.89,600,12781,14.86,15.0086,2,609,15.0086,0.019999999999999993,1.3612195674479965,eod,956,False,False,TRAIN
P1,2025-08-21,CELC,12,50.68,780,12942,50.705,51.21205,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-21,MUX,10,11.1,660,12967,11.085,11.19585,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,SM,10,27.485,660,12980,27.48,27.7548,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,IIPR,10,55.01,660,13007,54.915,55.46415,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,DIOD,10,56.39,660,13007,56.4,56.964,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,ROG,10,79.1,661,13007,79.003,79.79303,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,QUAD,10,6.52,661,13009,6.49,6.5549,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,HPK,10,7.79,660,13009,7.8,7.878,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,HPK,11,7.76,720,13072,7.775,7.85275,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,NEXN,10,9.99,660,13009,9.985,10.08485,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,TBI,10,6.205,660,13019,6.205,6.26705,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,ENTA,10,9.01,662,13019,9.015,9.10515,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,DMRC,10,8.7,661,13059,8.6742,8.760942,4,669,8.760942,0.019999999999999934,-0.5082672616711761,eod,955,False,False,TRAIN
P1,2025-08-22,RAIL,10,8.99,661,13059,8.9936,9.083536,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,ANGO,10,9.48,661,13059,9.485,9.579849999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,MED,13,14.14,840,13079,14.12,14.261199999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,JAKK,10,18.5,661,13068,18.45,18.6345,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,METCB,10,16.41,660,13068,16.531,16.69631,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,NRIX,11,10.145,720,13072,10.14,10.2414,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,CRSR,11,8.795,720,13072,8.8,8.888000000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,ESTA,12,41.635,780,13074,41.68,42.0968,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,HROW,12,39.6956,780,13074,39.63,40.026300000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,BCAX,13,11.81,841,13079,11.79,11.9079,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,MOD,10,142.13,661,13086,142.2206,143.64280599999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,XPO,10,136.57,660,13086,136.8175,138.185675,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,KAI,11,350.21,721,13093,347.91,351.38910000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,SIG,10,87.94,660,13105,87.895,88.77395,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,MTH,10,80.55,660,13105,80.41,81.2141,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,RRX,10,153.285,660,13107,153.295,154.82795,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,W,10,80.53,660,13111,80.55,81.35549999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,AAON,10,86.335,660,13111,86.335,87.19834999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,ALB,10,81.63,660,13111,81.65,82.46650000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,ROOT,10,92.92,660,13112,92.91,93.8391,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,SYNA,10,71.71,660,13112,71.71,72.4271,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-25,ORN,10,7.21,661,13212,7.2128,7.284928,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-25,IDR,14,26.2099,900,13217,26.1428,26.404228,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-26,SION,10,24.86,661,13254,24.86,25.1086,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-27,DAVA,13,14.23,842,13349,14.22,14.362200000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
