TRAIN,TRAIN_n,VAL,VAL_n,TEST,TEST_n
0.019724532948292524,996,0.06713272658577837,408,-0.08610389698148235,272
0.041829477081852875,996,0.03483352106389,408,0.03495342331105844,272
0.019794686401358882,996,0.042696622331994435,408,-0.09405826322976193,272
0.001570704953091607,996,0.015568680187518627,408,-0.08795336331839135,272
-0.0038242500298423265,996,0.059865030620215635,408,-0.025594010869007876,272
0.04955989053489032,996,0.0753459803536627,408,-0.014898507989118926,272
-0.034564792537766786,996,-0.007505787630774659,408,0.04818777517233818,272
0.022845407250694796,996,0.06281975539130022,408,-0.041778473438757464,272
0.032229579216704975,996,-0.04155029101821093,408,-0.02154789104873681,272
0.023521484161092416,996,0.053371286630529056,408,0.06400950448214804,272
0.045873759960518144,996,0.030016821877745885,408,-0.008160067220247065,272
0.021394934316392444,996,0.06927818244989649,408,0.04660883308045421,272
0.010955092444089291,996,0.09730096498189499,408,-0.06475378741465884,272
0.005634300822414298,996,0.012218273672631317,408,-0.03893878793226319,272
0.02073024687637406,996,0.037446200241242567,408,-0.0623948141089547,272
0.027429218799173965,996,-0.017834528580844614,408,0.03595695157625296,272
-0.0015366024797599399,996,0.08949202274923224,408,-0.044594217474037946,272
0.034668710797376094,996,0.06691922097191083,408,-0.09544834469217035,272
-0.01067836554604445,996,0.06721065651690175,408,-0.059462787837121694,272
0.015690645986347333,996,0.0915910544598826,408,-0.049744005620604416,272
0.012040864790116033,996,-0.011297613776893027,408,-0.08250544443667822,272
0.029670061266309503,996,0.014012327713710021,408,-0.010173897710953525,272
0.03160530265038912,996,0.03743869923248347,408,-0.054547351394895985,272
0.004445049318042522,996,0.038563659934096176,408,-0.10646874654756851,272
0.0004835368458417573,996,0.14724836273462466,408,-0.11269446522934003,272
-0.005808269658420054,996,0.04689683569298797,408,-0.04467146322710745,272
0.039721193592389466,996,-0.00997577335544446,408,0.01959232674807166,272
-0.025451078704503267,996,-0.017478326472911882,408,0.014701037803804018,272
-0.012000287209413348,996,0.10721443906976848,408,-0.047556860391673776,272
0.02942041465509708,996,0.06449892339710143,408,0.02579221818175575,272
0.02954515317365727,996,0.0005737549488255153,408,0.05773691430531959,272
-0.024855714144907143,996,0.08278655081261439,408,-0.1198783912853848,272
0.008092740730183798,996,0.030296115731486484,408,0.023693527365858804,272
-0.005512119065120425,996,0.009302706635500915,408,0.10514111015657217,272
-0.01734016686639791,996,0.06949747376896545,408,-0.13039828617451926,272
0.02987786482189229,996,0.1273649407982495,408,0.03881326074817815,272
0.0003459615760897976,996,0.06680147476268056,408,-0.0021766982172834494,272
0.04061700981108814,996,0.045588229801509846,408,-0.12478557087843921,272
