day,symbol,split,wk,entry_m,r_pct,price,slip_bps,A_net,A_why,A_xm,B_net,B_why,B_xm,C_net,C_why,C_xm,C_fill
2025-07-10,BBAI,TRAIN,2025-07-05/2025-07-11,709,7.4689093,7.39211,47.48982360922582,-0.5830255295101348,eod,955,-0.5925840799671125,eod,955,-0.5925840799671125,eod,955,1
2025-07-10,COOP,TRAIN,2025-07-05/2025-07-11,836,5.262408,149.49715,30.191211003018914,-0.18826948812557182,eod,955,-0.188564168171865,eod,955,-0.188564168171865,eod,955,1
2025-07-10,CORZW,TRAIN,2025-07-05/2025-07-11,763,9.788062,7.48238,-183.64611260053732,-0.22849444481114892,eod,956,-0.22849444481114892,eod,956,-0.20411267793199084,eod,956,1
2025-07-10,EGG,TRAIN,2025-07-05/2025-07-11,574,10.189613,8.79631,226.11174458380566,-1.0284418049772326,stop,708,-1.024184830098958,stop,708,,nofill,955,0
2025-07-10,ELMD,TRAIN,2025-07-05/2025-07-11,711,2.5352027,20.57153,159.23939541687025,-1.174799299766064,stop,909,-1.1165690539979727,stop,909,,nofill,955,0
2025-07-10,FRME,TRAIN,2025-07-05/2025-07-11,591,5.0456114,41.29351,31.57639057566053,0.10506451850712872,eod,955,0.10162679192338206,eod,955,0.10162679192338206,eod,955,1
2025-07-10,IONL,TRAIN,2025-07-05/2025-07-11,701,5.221697,54.44284,27.634487840824118,0.1954996735815479,eod,956,0.1954996735815479,eod,956,0.20093285203803812,eod,956,1
2025-07-10,IROH,TRAIN,2025-07-05/2025-07-11,580,5.6504173,9.5285,-431.4736842105271,2.0,target,686,2.0,target,686,2.0,target,686,1
2025-07-10,KRRO,TRAIN,2025-07-05/2025-07-11,602,6.090153,14.76416,24.796195652172504,-1.0482598461812036,stop,684,-1.0482598461812036,stop,684,-1.048657322847848,stop,684,1
2025-07-10,KZIA,TRAIN,2025-07-05/2025-07-11,607,8.982391,9.55859,52.465897166840136,2.0,target,834,2.0,target,836,2.0,target,836,1
2025-07-10,MRAL,TRAIN,2025-07-05/2025-07-11,678,5.966469,26.82022,71.05459985041085,0.7724809547796986,eod,955,0.6585613603626814,eod,955,,nofill,955,0
2025-07-10,NNNN,TRAIN,2025-07-05/2025-07-11,574,5.706544,51.96543,-479.11600077205185,-1.2200121750156339,stop,579,-1.2200121750156339,stop,579,-1.232071118368758,stop,579,1
2025-07-10,ONEG,TRAIN,2025-07-05/2025-07-11,590,2.0107062,7.01097,529.3276108726741,2.0,target,605,-0.3361632594952048,eod,959,,nofill,955,0
2025-07-10,PRAA,TRAIN,2025-07-05/2025-07-11,576,5.5937777,16.1483,21.739130434783593,0.0768331669073204,eod,955,0.0768331669073204,eod,955,0.09295505572762519,eod,955,1
2025-07-10,RIOX,TRAIN,2025-07-05/2025-07-11,649,4.8863893,17.22151,75.71345369830951,1.0505483677586969,eod,955,0.8754347617329721,eod,955,,nofill,955,0
2025-07-10,RYET,TRAIN,2025-07-05/2025-07-11,573,5.6545672,11.20351,241.71888988361533,2.0,target,627,2.0,target,687,,nofill,955,0
2025-07-10,SCAG,TRAIN,2025-07-05/2025-07-11,798,11.511665,6.59974,-319.14893617021266,0.3120284999918357,eod,955,0.3120284999918357,eod,955,0.34708109999653114,eod,955,1
2025-07-10,SION,TRAIN,2025-07-05/2025-07-11,661,4.9668956,20.99279,100.33444816053283,-0.05253295030430305,eod,955,-0.1699974840904914,eod,955,,nofill,955,0
2025-07-10,SMPL,TRAIN,2025-07-05/2025-07-11,613,6.079535,32.43702,88.12615955472891,-0.06688270964781648,eod,955,-0.14826388999695658,eod,955,,nofill,955,0
2025-07-10,TCBI,TRAIN,2025-07-05/2025-07-11,571,6.19397,86.94004,46.146746654360804,0.08469387792359317,eod,955,0.05716561090537725,eod,955,0.05716561090537725,eod,955,1
2025-07-10,VVOS,TRAIN,2025-07-05/2025-07-11,582,5.2841477,6.018,-350.0000000000003,-1.0557735833727737,stop,607,-1.0557735833727737,stop,607,-1.0589999982828,stop,607,1
2025-07-10,YB,TRAIN,2025-07-05/2025-07-11,681,9.477403,30.94255,39.28687196109948,-0.3510375076776776,eod,955,-0.3573356551803394,eod,955,-0.3573356551803394,eod,955,1
2025-07-11,AIM,TRAIN,2025-07-05/2025-07-11,609,5.4831443,9.384569,121.30658317925923,-0.6089326363759464,eod,948,-0.6648994900186944,eod,948,,nofill,955,0
2025-07-11,AMRC,TRAIN,2025-07-05/2025-07-11,820,3.9761348,17.81328,349.0990990990972,0.2556805692410508,eod,955,-0.3033411704985861,eod,955,,nofill,955,0
2025-07-11,ARMG,TRAIN,2025-07-05/2025-07-11,591,5.9139175,13.17942,45.66210045661823,-0.5975967060055604,eod,955,-0.6079999804083408,eod,955,-0.6079999804083408,eod,955,1
2025-07-11,BALY,TRAIN,2025-07-05/2025-07-11,608,1.9173318,11.12327,-180.342651036971,-1.2491515396289157,stop,609,-1.1554674408467027,stop,639,-1.1838333406138566,stop,639,1
2025-07-11,BTU,TRAIN,2025-07-05/2025-07-11,661,5.203527,14.88452,26.954177897573484,0.5238224333578638,eod,955,0.5238224333578638,eod,955,0.5327792090024467,eod,955,1
2025-07-11,CLRO,TRAIN,2025-07-05/2025-07-11,581,5.7986183,11.27372,-222.41992882562457,-1.0507364628052862,stop,597,-1.0507364628052862,stop,597,-1.0533870975627402,stop,597,1
2025-07-11,CYN,TRAIN,2025-07-05/2025-07-11,598,5.0467644,9.26772,54.112554112550896,2.0,target,609,2.0,target,609,2.0,target,609,1
2025-07-11,EVOK,TRAIN,2025-07-05/2025-07-11,587,5.357577,6.12833,474.6317512274967,-0.16930119161544688,eod,955,-0.5463333346408005,eod,955,,nofill,955,0
2025-07-11,GRAN,TRAIN,2025-07-05/2025-07-11,783,7.218236,5.50647,-291.4389799635719,-0.8229122703792408,eod,955,-0.8229122703792408,eod,955,-0.8151706039543947,eod,955,1
2025-07-11,IROH,TRAIN,2025-07-05/2025-07-11,584,4.6937785,9.443245,557.6208178438646,2.0,target,686,0.5745957425338649,eod,955,,nofill,955,0
2025-07-11,JFBR,TRAIN,2025-07-05/2025-07-11,710,5.0467644,6.52953,-15.36098310292,-0.2809730866892325,eod,956,-0.2809730866892325,eod,956,-0.2355483904952676,eod,956,1
2025-07-11,KOLD,TRAIN,2025-07-05/2025-07-11,832,5.2144523,27.26154,55.1876379690941,-0.4756553316939536,eod,955,-0.49983892632699006,eod,955,-0.49983892632699006,eod,955,1
2025-07-11,LIMN,TRAIN,2025-07-05/2025-07-11,583,5.145674,7.2216,-114.16666666666741,-1.0573014003607697,stop,643,-1.0573014003607697,stop,643,-1.0607142868455974,stop,643,1
2025-07-11,LRHC,TRAIN,2025-07-05/2025-07-11,657,7.327241,7.74316,127.59067357512865,-0.6321318451362505,eod,956,-0.6754893479186252,eod,956,,nofill,955,0
2025-07-11,MBX,TRAIN,2025-07-05/2025-07-11,683,5.1233397,12.4372,60.483870967740216,1.0482197027344355,eod,955,0.9334074002604151,eod,955,,nofill,955,0
2025-07-11,MTSR,TRAIN,2025-07-05/2025-07-11,655,5.460767,36.51923,63.16945893985127,1.3678118658607366,eod,955,1.2324916905160888,eod,955,,nofill,955,0
2025-07-11,OKLL,TRAIN,2025-07-05/2025-07-11,601,5.802061,19.57856,35.86065573770281,-1.0507057645550448,stop,729,-1.0502201501665454,stop,729,-1.0502201501665454,stop,729,1
2025-07-11,OWLT,TRAIN,2025-07-05/2025-07-11,606,5.5939527,8.87655,97.17514124293558,-0.23019453845180257,eod,956,-0.3127194197404787,eod,956,,nofill,955,0
2025-07-11,POET,TRAIN,2025-07-05/2025-07-11,603,5.9881697,7.03103,28.530670470754416,0.3916774026646519,eod,955,0.3916774026646519,eod,955,0.39509523051513806,eod,955,1
2025-07-11,PROK,TRAIN,2025-07-05/2025-07-11,599,10.018978,5.19554,142.85714285714013,-1.028943173844678,stop,813,-1.0262227974769829,stop,813,,nofill,955,0
2025-07-11,PRTG,TRAIN,2025-07-05/2025-07-11,710,5.5122213,6.13836,-285.2941176470591,-0.8412245259701774,eod,955,-0.8412245259701774,eod,955,-0.8320000327842335,eod,955,1
2025-07-11,PSIX,TRAIN,2025-07-05/2025-07-11,614,5.211985,68.59517,18.277525954086826,0.983153161496948,eod,955,0.983153161496948,eod,955,1.0286895650082748,eod,955,1
2025-07-11,QS,TRAIN,2025-07-05/2025-07-11,596,4.467017,9.11727,86.35863586358595,0.19519105221803798,eod,955,0.06142420926642429,eod,955,,nofill,955,0
2025-07-11,RAPP,TRAIN,2025-07-05/2025-07-11,594,3.9941294,15.42614,35.76072821846354,-1.0822171706889563,stop,628,-1.0810800120645792,stop,628,-1.0810800120645792,stop,628,1
2025-07-11,RKLX,TRAIN,2025-07-05/2025-07-11,571,1.2980213,68.07361,444.9683217916589,2.0,target,572,-1.056478379038929,stop,586,,nofill,955,0
2025-07-11,RMNI,TRAIN,2025-07-05/2025-07-11,617,6.288885,5.17548,14.922480620152001,0.14737938476106985,eod,955,0.14737938476106985,eod,955,0.17552597596169323,eod,955,1
2025-07-11,RYET,TRAIN,2025-07-05/2025-07-11,571,1.6271523,15.43617,383.3658219623115,2.0,target,572,2.0,target,628,,nofill,955,0
2025-07-11,SCAG,TRAIN,2025-07-05/2025-07-11,594,9.82277,6.7201,208.95522388059584,1.1611268574219744,eod,956,0.8286154199165271,eod,956,,nofill,955,0
2025-07-11,SLN,TRAIN,2025-07-05/2025-07-11,694,6.666294,6.43926,101.24610591900174,-0.0399257323748986,eod,955,-0.13256842020854878,eod,955,,nofill,955,0
2025-07-11,SOFX,TRAIN,2025-07-05/2025-07-11,571,2.4956498,26.86034,240.85138162807996,2.0,target,598,-0.1861943287439765,eod,955,,nofill,955,0
2025-07-11,SRFM,TRAIN,2025-07-05/2025-07-11,575,7.2702737,7.60274,13.192612137202797,2.0,target,609,2.0,target,609,2.0,target,609,1
2025-07-11,SRM,TRAIN,2025-07-05/2025-07-11,813,11.864992,6.83043,58.737151248162704,-0.4023677194051716,eod,955,-0.41650603761245814,eod,955,-0.41650603761245814,eod,955,1
2025-07-11,TAOX,TRAIN,2025-07-05/2025-07-11,571,3.9223182,8.00394,-169.17293233082887,-1.075485380507885,stop,574,-1.075485380507885,stop,574,-1.0815517254652836,stop,574,1
2025-07-11,TECX,TRAIN,2025-07-05/2025-07-11,572,2.364729,21.78516,-250.09208103130896,-1.3065981926850772,stop,573,-1.8348371902754292,stop,574,-1.9554320164412702,stop,574,1
2025-07-11,TGE,TRAIN,2025-07-05/2025-07-11,579,1.7279372,6.29884,103.50318471337383,-1.4479757504846549,stop,593,-1.315161294323389,stop,593,,nofill,955,0
2025-07-11,TMC,TRAIN,2025-07-05/2025-07-11,696,5.393309,6.87055,14.598540145984717,-0.8481746247737362,eod,955,-0.8481746247737362,eod,955,-0.8436666865877454,eod,955,1
2025-07-11,UUUU,TRAIN,2025-07-05/2025-07-11,784,6.1188173,6.52953,46.08294930875445,0.05609325800071188,eod,955,0.029073169934061643,eod,955,0.029073169934061643,eod,955,1
2025-07-11,XCUR,TRAIN,2025-07-05/2025-07-11,691,13.035619,7.30184,89.28571428571175,0.05101310917546498,eod,958,0.005336683189729243,eod,958,,nofill,955,0
2025-07-14,ACDC,TRAIN,2025-07-12/2025-07-18,574,1.1747693,7.99391,-1.1102230246251565e-12,-1.2543692882508946,stop,575,-1.7862615165394284,stop,577,-2.0541428410140155,stop,577,1
2025-07-14,AMBA,TRAIN,2025-07-12/2025-07-18,792,5.5017962,67.08064,35.885167464113636,-0.2261941714242324,eod,955,-0.23438069061296923,eod,955,-0.23438069061296923,eod,955,1
2025-07-14,AMBR,TRAIN,2025-07-12/2025-07-18,572,1.2287148,8.60574,128.6713286713259,2.0,target,575,2.0,target,705,,nofill,955,0
2025-07-14,AMDG,TRAIN,2025-07-12/2025-07-18,780,6.468569,17.18139,64.21482778750543,-0.1311445767667307,eod,956,-0.17476922071490575,eod,956,,nofill,955,0
2025-07-14,AMDL,TRAIN,2025-07-12/2025-07-18,730,6.3987126,9.01697,38.93214682980872,-0.0780004858984027,eod,955,-0.09068376137695384,eod,955,-0.09068376137695384,eod,955,1
2025-07-14,AMUU,TRAIN,2025-07-12/2025-07-18,779,6.6629896,35.82716,33.59462486002273,-0.15441542608268172,eod,958,-0.15895000365748266,eod,958,-0.15895000365748266,eod,958,1
2025-07-14,APDN,TRAIN,2025-07-12/2025-07-18,591,2.8158243,5.16545,19.417475728154,-1.1055407383550178,stop,598,-1.1055407383550178,stop,598,-1.1095714314902383,stop,598,1
2025-07-14,ARCX,TRAIN,2025-07-12/2025-07-18,624,7.056357,19.904535,27.71478961955065,0.43206891171767314,eod,956,0.43206891171767314,eod,956,0.43671427049481154,eod,956,1
2025-07-14,AVAV,TRAIN,2025-07-12/2025-07-18,670,4.5698385,264.5914,83.0174374526127,-0.010799643020584192,eod,955,-0.11356412439263078,eod,955,,nofill,955,0
2025-07-14,BBAI,TRAIN,2025-07-12/2025-07-18,591,5.71763,6.45932,7.763975155279379,1.03639483706453,eod,955,1.03639483706453,eod,955,1.118619661225596,eod,955,1
2025-07-14,BGL,TRAIN,2025-07-12/2025-07-18,609,15.586884,21.49429,391.3672421838532,2.0,target,634,2.0,target,643,,nofill,955,0
2025-07-14,BSGM,TRAIN,2025-07-12/2025-07-18,797,22.412495,5.24569,0.19120458891075387,0.2201418894660309,eod,955,0.2201418894660309,eod,955,0.2365656390647963,eod,955,1
2025-07-14,CERO,TRAIN,2025-07-12/2025-07-18,579,4.7582026,8.74616,-120.06880733945069,-0.23320914331070614,eod,955,-0.23320914331070614,eod,955,-0.1816410198098085,eod,955,1
2025-07-14,CORZW,TRAIN,2025-07-12/2025-07-18,572,1.0365354,6.78028,399.4082840236679,2.0,target,573,1.3623124897012575,eod,955,,nofill,955,0
2025-07-14,CRWL,TRAIN,2025-07-12/2025-07-18,623,6.2399344,37.116016,49.992973383778946,-0.2930240163655221,eod,955,-0.3149708364560024,eod,955,-0.3149708364560024,eod,955,1
2025-07-14,DFSC,TRAIN,2025-07-12/2025-07-18,664,6.509616,9.49841,101.37275607180473,0.2144444960162359,eod,959,0.09457355063750145,eod,959,,nofill,955,0
2025-07-14,FBRX,TRAIN,2025-07-12/2025-07-18,646,2.9924445,10.58165,-9.478672985783199,-1.0992524858857007,stop,674,-1.0992524858857007,stop,674,-1.11005263024076,stop,674,1
2025-07-14,GRAL,TRAIN,2025-07-12/2025-07-18,673,5.341672,40.85219,29.46231279155276,-0.5012828317875635,eod,955,-0.5012828317875635,eod,955,-0.5007798177503651,eod,955,1
2025-07-14,HOLO,TRAIN,2025-07-12/2025-07-18,574,5.4933605,6.93073,225.03617945007326,-1.0536113804109524,stop,693,-1.0401183329785142,stop,693,,nofill,955,0
2025-07-14,HSAI,TRAIN,2025-07-12/2025-07-18,634,8.642274,23.9717,41.84100418409997,-0.23634860300098695,eod,955,-0.24666666708271065,eod,955,-0.24666666708271065,eod,955,1
2025-07-14,INOD,TRAIN,2025-07-12/2025-07-18,624,5.1019526,49.864143,-3.0167970599648264,0.15177747369553712,eod,955,0.15177747369553712,eod,955,0.22363021839271838,eod,955,1
2025-07-14,INTA,TRAIN,2025-07-12/2025-07-18,779,5.208702,44.40281,49.695053083349535,-0.48495794921632357,eod,955,-0.5037416556418202,eod,955,-0.5037416556418202,eod,955,1
2025-07-14,IONZ,TRAIN,2025-07-12/2025-07-18,612,3.3345401,16.90366,223.63795769673624,-1.1598625190153142,stop,847,-1.101978368728933,stop,847,,nofill,955,0
2025-07-14,IROH,TRAIN,2025-07-12/2025-07-18,579,11.169685,10.36099,-319.45788964181986,0.3355148995995502,eod,957,0.3355148995995502,eod,957,0.37231645223227133,eod,957,1
2025-07-14,KALV,TRAIN,2025-07-12/2025-07-18,604,4.8996263,14.56356,48.14049586776559,0.8300813761118708,eod,955,0.7648603700234853,eod,955,0.7648603700234853,eod,955,1
2025-07-14,KZIA,TRAIN,2025-07-12/2025-07-18,599,6.607954,10.8324,-37.50000000000142,1.0141592494764007,eod,956,1.0141592494764007,eod,956,1.109745375922965,eod,956,1
2025-07-14,LIND,TRAIN,2025-07-12/2025-07-18,574,6.5013356,12.89858,54.43234836702615,-0.017144649831211344,eod,955,-0.052712645287745316,eod,955,-0.052712645287745316,eod,955,1
2025-07-14,MAZE,TRAIN,2025-07-12/2025-07-18,591,4.9363537,15.09515,225.91362126245684,0.8651408492970896,eod,955,0.3357884629766846,eod,955,,nofill,955,0
2025-07-14,MBIN,TRAIN,2025-07-12/2025-07-18,572,6.409066,35.02476,11.45475372279492,0.15823093890409373,eod,955,0.15823093890409373,eod,955,0.19269724905516233,eod,955,1
2025-07-14,MCRB,TRAIN,2025-07-12/2025-07-18,571,4.1856136,12.60771,262.52983293555855,2.0,target,582,2.0,target,633,,nofill,955,0
2025-07-14,MVLL,TRAIN,2025-07-12/2025-07-18,814,6.1857777,20.13021,64.77329347284177,-0.14493170954060214,eod,957,-0.19041824499284482,eod,957,,nofill,955,0
2025-07-14,NGNE,TRAIN,2025-07-12/2025-07-18,664,7.04508,21.49429,-20.998600093328214,0.5168900661597274,eod,957,0.5168900661597274,eod,957,0.5842345126021213,eod,957,1
2025-07-14,OKLL,TRAIN,2025-07-12/2025-07-18,576,5.776622,19.89952,5.040322580645018,2.0,target,841,2.0,target,841,2.0,target,839,1
2025-07-14,ONEG,TRAIN,2025-07-12/2025-07-18,746,9.027463,6.6198,-303.0303030303028,-0.44015997641253624,eod,955,-0.44015997641253624,eod,955,-0.4209068913479462,eod,955,1
2025-07-14,ONEW,TRAIN,2025-07-12/2025-07-18,572,1.6023824,15.3459,-112.41830065359615,-1.1862212275921187,stop,578,-1.9987466391122664,stop,580,-2.227499991963177,stop,580,1
2025-07-14,PDYN,TRAIN,2025-07-12/2025-07-18,791,5.5694985,8.7261,22.988505747125743,0.507094229700986,eod,955,0.507094229700986,eod,955,0.5262762981236724,eod,955,1
2025-07-14,PTHS,TRAIN,2025-07-12/2025-07-18,571,4.7072754,18.37496,-53.8209606986928,2.0,target,577,2.0,target,577,2.0,target,577,1
2025-07-14,PTNM,TRAIN,2025-07-12/2025-07-18,600,18.834494,10.25066,-19.471624266144126,-0.3968390823628155,eod,955,-0.3968390823628155,eod,955,-0.3870736958919213,eod,955,1
2025-07-14,QNTM,TRAIN,2025-07-12/2025-07-18,574,4.9425597,18.73604,-256.9593147751603,-1.0596972941571154,stop,583,-1.0596972941571154,stop,583,-1.063413795886134,stop,583,1
2025-07-14,RGC,TRAIN,2025-07-12/2025-07-18,571,3.6787941,14.79425,138.98305084745655,-1.0805484617635976,stop,671,-1.0626382982208387,stop,671,,nofill,955,0
2025-07-14,SCAG,TRAIN,2025-07-12/2025-07-18,585,8.531287,7.65289,-52.42463958060384,0.01042169415823278,eod,958,0.01042169415823278,eod,958,0.047206348479946855,eod,958,1
2025-07-14,SOGP,TRAIN,2025-07-12/2025-07-18,576,1.8675067,5.96785,386.5546218487381,2.0,target,578,-0.008220024757542778,eod,955,,nofill,955,0
2025-07-14,SPRC,TRAIN,2025-07-12/2025-07-18,575,1.7956852,7.015985,293.0664760543244,2.0,target,576,2.0,target,601,,nofill,955,0
2025-07-14,SRM,TRAIN,2025-07-12/2025-07-18,583,4.6071663,6.49944,77.16049382715973,2.0,target,746,2.0,target,748,,nofill,955,0
2025-07-14,TGE,TRAIN,2025-07-12/2025-07-18,638,6.2474117,6.5195,7.692307692306333,-0.15354529612638834,eod,955,-0.15354529612638834,eod,955,-0.12222504911750515,eod,955,1
2025-07-14,TSDD,TRAIN,2025-07-12/2025-07-18,632,6.008846,22.7681,-1.1102230246251565e-12,-0.4266034440394857,eod,955,-0.4266034440394857,eod,955,-0.39646151829506676,eod,955,1
2025-07-14,TSLQ,TRAIN,2025-07-12/2025-07-18,632,5.969557,18.16433,6.239646604084825,-0.42022137737135973,eod,955,-0.42022137737135973,eod,955,-0.39618033892142235,eod,955,1
2025-07-14,TTGT,TRAIN,2025-07-12/2025-07-18,591,5.1494164,7.4222,13.513513513512265,-0.8295248907340496,eod,955,-0.8295248907340496,eod,955,-0.8238378733724149,eod,955,1
2025-07-14,VVOS,TRAIN,2025-07-12/2025-07-18,622,7.9009304,6.84046,233.13782991202237,0.2698795182164673,eod,955,0.010371134270505629,eod,955,,nofill,955,0
2025-07-14,YSXT,TRAIN,2025-07-12/2025-07-18,575,4.5091214,5.22563,-19.193857965450476,-1.1927227401718326,stop,592,-1.1927227401718326,stop,592,-1.2062727239016273,stop,592,1
2025-07-14,ZEPP,TRAIN,2025-07-12/2025-07-18,574,4.0668693,10.35096,251.93798449612225,-1.0727668161600394,stop,588,-1.0478307681418233,stop,588,,nofill,955,0
2025-07-15,AIM,TRAIN,2025-07-12/2025-07-18,690,3.350059,9.17745,-256.39344262295305,-1.0885506616450635,stop,916,-1.0885506616450635,stop,916,-1.0970357178936032,stop,916,1
2025-07-15,ARTL,TRAIN,2025-07-12/2025-07-18,571,1.3202978,18.60565,803.288409703502,2.0,target,572,-1.2071604755298881,stop,575,,nofill,955,0
2025-07-15,CLBR,TRAIN,2025-07-12/2025-07-18,617,10.351493,17.01088,129.1273584905639,0.29246639445250605,eod,955,0.17964851766693615,eod,955,,nofill,955,0
2025-07-15,CUPR,TRAIN,2025-07-12/2025-07-18,584,10.241574,7.24166,-2.220446049250313e-12,0.15351601131813364,eod,956,0.15351601131813364,eod,956,0.18827778621669972,eod,956,1
2025-07-15,DFSC,TRAIN,2025-07-12/2025-07-18,579,6.01277,9.79931,-2.220446049250313e-12,-1.1592702985193177,stop,698,-1.1592702985193177,stop,698,-1.16750318417935,stop,698,1
2025-07-15,ENPH,TRAIN,2025-07-12/2025-07-18,587,4.2890387,42.10594,59.552167698901926,-1.0689457433200573,stop,828,-1.0646424849515541,stop,828,-1.0646424849515541,stop,828,1
2025-07-15,ETHD,TRAIN,2025-07-12/2025-07-18,651,4.9022923,9.55859,21.091290661070516,-1.0601958613728506,stop,808,-1.0601958613728506,stop,808,-1.061269721055321,stop,808,1
2025-07-15,GORV,TRAIN,2025-07-12/2025-07-18,584,7.197468,7.68298,91.38381201044376,-1.0406813245991506,stop,752,-1.037649998264203,stop,752,,nofill,955,0
2025-07-15,HOLO,TRAIN,2025-07-12/2025-07-18,801,9.116189,5.89764,17.00680272108679,0.2056482370388859,eod,955,0.2056482370388859,eod,955,0.22305660001125135,eod,955,1
2025-07-15,HYPD,TRAIN,2025-07-12/2025-07-18,636,8.8354225,12.06609,-16.625103906902083,0.7830275079377625,eod,955,0.7830275079377625,eod,955,0.8455727903061488,eod,955,1
2025-07-15,LION,TRAIN,2025-07-12/2025-07-18,720,4.5385838,6.84046,43.988269794719145,-0.35154582456207856,eod,955,-0.37093748909735824,eod,955,-0.37093748909735824,eod,955,1
2025-07-15,LRHC,TRAIN,2025-07-12/2025-07-18,664,11.077579,7.4222,13.513513513512265,-0.27006127644191236,eod,955,-0.27006127644191236,eod,955,-0.2590370151186681,eod,955,1
2025-07-15,MRAL,TRAIN,2025-07-12/2025-07-18,595,6.8388467,28.97667,38.07545863620643,-0.643055258562757,eod,955,-0.6472319072661957,eod,955,-0.6472319072661957,eod,955,1
2025-07-15,PTHS,TRAIN,2025-07-12/2025-07-18,673,4.669489,21.39399,-192.21753398968588,-0.6936785886381406,eod,950,-0.6936785886381406,eod,950,-0.6725775331214241,eod,950,1
2025-07-15,RGC,TRAIN,2025-07-12/2025-07-18,584,6.098462,14.72404,23.841961852859583,-1.048192730888543,stop,938,-1.048192730888543,stop,938,-1.0486625050978178,stop,938,1
2025-07-15,SDM,TRAIN,2025-07-12/2025-07-18,581,3.2961237,15.01491,861.7234468937874,2.0,target,583,-1.0270344826451343,stop,738,,nofill,955,0
2025-07-15,SMU,TRAIN,2025-07-12/2025-07-18,605,8.5042095,33.88134,118.41326228537285,0.3716664016819685,eod,955,0.24265407774840608,eod,955,,nofill,955,0
2025-07-15,SONN,TRAIN,2025-07-12/2025-07-18,812,21.08736,9.66892,15.560165975101459,0.01556812454152678,eod,955,0.01556812454152678,eod,955,0.022562963313809317,eod,955,1
2025-07-15,SQNS,TRAIN,2025-07-12/2025-07-18,592,7.5130825,5.40617,-222.63450834879572,-1.038930348162688,stop,617,-1.038930348162688,stop,617,-1.0404615371655728,stop,617,1
2025-07-15,SST,TRAIN,2025-07-12/2025-07-18,820,7.0718336,6.34899,310.58451816745605,-0.5605647686368908,eod,955,-0.6856897453865112,eod,955,,nofill,955,0
