symbol,day,ts,n_quotes,q_ts,nbb,nbo,spread,err
MAMK,2025-11-04,2025-11-04T15:14:00+00:00,511,2025-11-04T15:13:59.815846+00:00,6.6,6.75,0.15000000000000036,
MAMK,2025-11-04,2025-11-04T15:21:00+00:00,222,2025-11-04T15:20:59.570557+00:00,6.5,6.6,0.09999999999999964,
DTCK,2025-11-05,2025-11-05T20:56:00+00:00,725,2025-11-05T20:55:57.204633+00:00,6.4,6.42,0.019999999999999574,
DTCK,2025-11-05,2025-11-05T15:02:00+00:00,542,2025-11-05T15:01:59.083460+00:00,4.94,5.05,0.10999999999999943,
DTCK,2025-11-05,2025-11-05T15:03:00+00:00,655,2025-11-05T15:02:59.338303+00:00,5.1,5.24,0.14000000000000057,
DTCK,2025-11-05,2025-11-05T15:05:00+00:00,876,2025-11-05T15:04:59.648297+00:00,5.25,5.29,0.040000000000000036,
ENGS,2025-11-06,2025-11-06T15:48:00+00:00,0,,,,,no_quote_at_or_before_exit
ENGS,2025-11-06,2025-11-06T16:11:00+00:00,0,,,,,no_quote_at_or_before_exit
ENGS,2025-11-06,2025-11-06T16:30:00+00:00,936,2025-11-06T16:29:59.110834+00:00,3.81,3.84,0.029999999999999805,
ENGS,2025-11-06,2025-11-06T16:57:00+00:00,172,2025-11-06T16:56:59.449939+00:00,3.4,3.55,0.1499999999999999,
ENGS,2025-11-06,2025-11-06T17:36:00+00:00,68,2025-11-06T17:31:25.619584+00:00,2.65,2.74,0.0900000000000003,
ENGS,2025-11-06,2025-11-06T17:57:00+00:00,305,2025-11-06T17:56:59.612535+00:00,2.97,3.02,0.04999999999999982,
ENGS,2025-11-06,2025-11-06T17:45:00+00:00,91,2025-11-06T17:40:50.248350+00:00,2.94,2.95,0.010000000000000231,
ENGS,2025-11-06,2025-11-06T18:08:00+00:00,225,2025-11-06T18:07:52.659063+00:00,2.9,2.94,0.040000000000000036,
ENGS,2025-11-06,2025-11-06T17:52:00+00:00,764,2025-11-06T17:51:59.883686+00:00,3.11,3.12,0.010000000000000231,
ENGS,2025-11-06,2025-11-06T18:17:00+00:00,211,2025-11-06T18:16:59.824427+00:00,2.98,3.05,0.06999999999999984,
ENGS,2025-11-06,2025-11-06T18:46:00+00:00,144,2025-11-06T18:45:59.781782+00:00,3.51,3.52,0.010000000000000231,
ENGS,2025-11-06,2025-11-06T19:15:00+00:00,247,2025-11-06T19:14:54.532537+00:00,3.52,3.56,0.040000000000000036,
ENGS,2025-11-06,2025-11-06T19:55:00+00:00,71,2025-11-06T19:54:59.991175+00:00,3.69,3.7,0.010000000000000231,
ENGS,2025-11-06,2025-11-06T20:38:00+00:00,161,2025-11-06T20:37:58.267637+00:00,4.07,4.15,0.08000000000000007,
ENGS,2025-11-06,2025-11-06T20:37:00+00:00,291,2025-11-06T20:32:26.691569+00:00,3.8,3.87,0.07000000000000028,
ENGS,2025-11-06,2025-11-06T20:44:00+00:00,246,2025-11-06T20:43:56.889035+00:00,4.01,4.14,0.1299999999999999,
ENGS,2025-11-06,2025-11-06T20:43:00+00:00,12,2025-11-06T20:38:04.480155+00:00,4.07,4.15,0.08000000000000007,
ENGS,2025-11-06,2025-11-06T20:45:00+00:00,340,2025-11-06T20:44:59.157948+00:00,4.15,4.17,0.019999999999999574,
DTCK,2025-11-07,2025-11-07T15:11:00+00:00,888,2025-11-07T15:10:59.520540+00:00,2.45,2.53,0.07999999999999963,
DTCK,2025-11-07,2025-11-07T15:36:00+00:00,276,2025-11-07T15:31:55.061563+00:00,1.66,1.67,0.010000000000000009,
DTCK,2025-11-07,2025-11-07T20:56:00+00:00,174,2025-11-07T20:55:56.066916+00:00,1.38,1.39,0.010000000000000009,
DTCK,2025-11-07,2025-11-07T15:06:00+00:00,392,2025-11-07T15:05:59.614889+00:00,2.45,2.46,0.009999999999999787,
DTCK,2025-11-07,2025-11-07T15:38:00+00:00,394,2025-11-07T15:37:59.111292+00:00,1.89,1.94,0.050000000000000044,
DTCK,2025-11-07,2025-11-07T16:01:00+00:00,548,2025-11-07T16:00:59.861670+00:00,1.87,1.92,0.04999999999999982,
PZZA,2025-11-10,2025-11-10T20:56:00+00:00,1090,2025-11-10T20:55:59.606086+00:00,44.0,44.05,0.04999999999999716,
ONEG,2025-11-10,2025-11-10T20:25:00+00:00,122,2025-11-10T20:24:44.652894+00:00,9.77,10.3,0.5300000000000011,
ONEG,2025-11-10,2025-11-10T20:50:00+00:00,16,2025-11-10T20:49:56.421644+00:00,9.91,10.07,0.16000000000000014,
ONEG,2025-11-10,2025-11-10T20:56:00+00:00,37,2025-11-10T20:55:23.510917+00:00,9.88,10.09,0.20999999999999908,
ONEG,2025-11-10,2025-11-10T20:20:00+00:00,254,2025-11-10T20:19:59.906655+00:00,10.21,10.5,0.28999999999999915,
ONEG,2025-11-10,2025-11-10T20:21:00+00:00,307,2025-11-10T20:20:50.084517+00:00,10.22,10.5,0.27999999999999936,
ONEG,2025-11-10,2025-11-10T20:22:00+00:00,343,2025-11-10T20:21:44.810936+00:00,9.61,10.25,0.6400000000000006,
NOMA,2025-11-10,2025-11-10T17:19:00+00:00,0,,,,,no_quote_at_or_before_exit
NOMA,2025-11-10,2025-11-10T17:43:00+00:00,4,2025-11-10T17:41:32.247147+00:00,6.4,7.1,0.6999999999999993,
NOMA,2025-11-10,2025-11-10T19:29:00+00:00,0,,,,,no_quote_at_or_before_exit
NOMA,2025-11-10,2025-11-10T17:12:00+00:00,52,2025-11-10T17:11:56.365366+00:00,6.4,6.56,0.15999999999999925,
NOMA,2025-11-10,2025-11-10T18:36:00+00:00,0,,,,,no_quote_at_or_before_exit
LPSN,2025-11-11,2025-11-11T14:45:00+00:00,4374,2025-11-11T14:44:59.843666+00:00,6.55,6.56,0.009999999999999787,
LPSN,2025-11-11,2025-11-11T15:10:00+00:00,4688,2025-11-11T15:09:59.933016+00:00,7.2,7.25,0.04999999999999982,
LPSN,2025-11-11,2025-11-11T20:00:00+00:00,306,2025-11-11T19:59:58.591219+00:00,5.82,5.88,0.05999999999999961,
LPSN,2025-11-11,2025-11-11T16:36:00+00:00,127,2025-11-11T16:35:37.059314+00:00,6.13,6.16,0.03000000000000025,
LPSN,2025-11-11,2025-11-11T16:37:00+00:00,191,2025-11-11T16:36:59.982422+00:00,6.06,6.1,0.040000000000000036,
LPSN,2025-11-11,2025-11-11T14:47:00+00:00,2199,2025-11-11T14:46:59.552798+00:00,6.25,6.29,0.040000000000000036,
LPSN,2025-11-11,2025-11-11T15:12:00+00:00,3855,2025-11-11T15:11:59.908295+00:00,6.97,7.01,0.040000000000000036,
LPSN,2025-11-11,2025-11-11T14:42:00+00:00,4797,2025-11-11T14:41:59.760978+00:00,6.42,6.47,0.04999999999999982,
LPSN,2025-11-11,2025-11-11T14:46:00+00:00,3076,2025-11-11T14:45:59.930559+00:00,6.42,6.43,0.009999999999999787,
LPSN,2025-11-11,2025-11-11T19:49:00+00:00,58,2025-11-11T19:47:38.726363+00:00,6.05,6.06,0.009999999999999787,
ENGN,2025-11-11,2025-11-11T15:14:00+00:00,2290,2025-11-11T15:13:59.759471+00:00,10.19,10.24,0.05000000000000071,
ENGN,2025-11-11,2025-11-11T15:39:00+00:00,3860,2025-11-11T15:38:59.323410+00:00,9.68,9.72,0.040000000000000924,
ENGN,2025-11-11,2025-11-11T20:56:00+00:00,751,2025-11-11T20:55:59.635251+00:00,8.9,8.94,0.03999999999999915,
ENGN,2025-11-11,2025-11-11T15:20:00+00:00,12593,2025-11-11T15:19:59.811440+00:00,10.05,10.07,0.019999999999999574,
ENGN,2025-11-11,2025-11-11T15:45:00+00:00,2345,2025-11-11T15:44:59.531699+00:00,9.52,9.56,0.040000000000000924,
ENGN,2025-11-11,2025-11-11T15:17:00+00:00,13354,2025-11-11T15:16:59.952771+00:00,9.96,9.98,0.019999999999999574,
ENGN,2025-11-11,2025-11-11T15:31:00+00:00,4817,2025-11-11T15:30:59.996515+00:00,9.62,9.68,0.0600000000000005,
ENGN,2025-11-11,2025-11-11T15:21:00+00:00,10391,2025-11-11T15:20:59.768228+00:00,9.9,9.93,0.02999999999999936,
ENGN,2025-11-11,2025-11-11T15:49:00+00:00,2575,2025-11-11T15:48:58.184867+00:00,9.47,9.51,0.03999999999999915,
ENGN,2025-11-11,2025-11-11T15:22:00+00:00,8925,2025-11-11T15:21:59.834990+00:00,9.7,9.74,0.040000000000000924,
ENGN,2025-11-11,2025-11-11T15:47:00+00:00,2089,2025-11-11T15:46:58.559317+00:00,9.64,9.67,0.02999999999999936,
ENGN,2025-11-11,2025-11-11T16:08:00+00:00,4460,2025-11-11T16:07:59.761532+00:00,9.37,9.39,0.02000000000000135,
EPSM,2025-11-11,2025-11-11T15:10:00+00:00,0,,,,,no_quote_at_or_before_exit
EPSM,2025-11-11,2025-11-11T20:56:00+00:00,9,2025-11-11T20:55:30.013900+00:00,3.38,3.41,0.03000000000000025,
EPSM,2025-11-11,2025-11-11T15:21:00+00:00,0,,,,,no_quote_at_or_before_exit
EPSM,2025-11-11,2025-11-11T15:48:00+00:00,0,,,,,no_quote_at_or_before_exit
EPSM,2025-11-11,2025-11-11T16:07:00+00:00,170,2025-11-11T16:06:51.065389+00:00,2.75,2.83,0.08000000000000007,
EPSM,2025-11-11,2025-11-11T15:37:00+00:00,157,2025-11-11T15:36:58.327008+00:00,2.62,2.75,0.1299999999999999,
EPSM,2025-11-11,2025-11-11T16:18:00+00:00,235,2025-11-11T16:17:59.376711+00:00,3.3,3.5,0.20000000000000018,
EPSM,2025-11-11,2025-11-11T16:16:00+00:00,192,2025-11-11T16:15:57.550244+00:00,3.02,3.18,0.16000000000000014,
LFS,2025-11-12,2025-11-12T14:48:00+00:00,447,2025-11-12T14:47:59.097816+00:00,7.11,7.33,0.21999999999999975,
LFS,2025-11-12,2025-11-12T15:13:00+00:00,362,2025-11-12T15:12:59.915939+00:00,7.02,7.33,0.3100000000000005,
LFS,2025-11-12,2025-11-12T19:59:00+00:00,53,2025-11-12T19:58:45.112904+00:00,6.79,6.93,0.13999999999999968,
LFS,2025-11-12,2025-11-12T14:45:00+00:00,516,2025-11-12T14:44:59.740646+00:00,7.73,7.8,0.0699999999999994,
LFS,2025-11-12,2025-11-12T14:52:00+00:00,338,2025-11-12T14:51:56.544834+00:00,7.35,7.59,0.2400000000000002,
LFS,2025-11-12,2025-11-12T14:51:00+00:00,333,2025-11-12T14:50:55.103590+00:00,7.3,7.41,0.11000000000000032,
LFS,2025-11-12,2025-11-12T15:16:00+00:00,225,2025-11-12T15:15:58.008443+00:00,6.85,6.99,0.14000000000000057,
LFS,2025-11-12,2025-11-12T14:46:00+00:00,653,2025-11-12T14:45:57.801797+00:00,7.2,7.29,0.08999999999999986,
LFS,2025-11-12,2025-11-12T14:47:00+00:00,550,2025-11-12T14:46:56.819962+00:00,7.35,7.5,0.15000000000000036,
AVXL,2025-11-14,2025-11-14T20:56:00+00:00,1079,2025-11-14T20:55:59.098399+00:00,3.58,3.59,0.009999999999999787,
AVXL,2025-11-14,2025-11-14T14:46:00+00:00,2831,2025-11-14T14:45:59.568940+00:00,3.76,3.81,0.050000000000000266,
AVXL,2025-11-14,2025-11-14T14:48:00+00:00,6160,2025-11-14T14:47:57.625460+00:00,3.78,3.8,0.020000000000000018,
AVXL,2025-11-14,2025-11-14T15:20:00+00:00,2257,2025-11-14T15:19:58.841319+00:00,3.52,3.53,0.009999999999999787,
AVXL,2025-11-14,2025-11-14T15:21:00+00:00,2687,2025-11-14T15:20:57.727796+00:00,3.43,3.44,0.009999999999999787,
CMCT,2025-11-14,2025-11-14T20:40:00+00:00,1095,2025-11-14T20:39:59.791801+00:00,10.45,10.57,0.120000000000001,
CMCT,2025-11-14,2025-11-14T20:41:00+00:00,1614,2025-11-14T20:40:59.794909+00:00,10.52,10.53,0.009999999999999787,
CMCT,2025-11-14,2025-11-14T20:47:00+00:00,943,2025-11-14T20:46:51.361304+00:00,9.5,9.7,0.1999999999999993,
CMCT,2025-11-14,2025-11-14T20:42:00+00:00,2268,2025-11-14T20:41:57.565615+00:00,9.82,10.0,0.17999999999999972,
CMCT,2025-11-14,2025-11-14T20:44:00+00:00,2184,2025-11-14T20:43:59.881148+00:00,9.65,9.77,0.11999999999999922,
ONEG,2025-11-14,2025-11-14T15:45:00+00:00,0,,,,,no_quote_at_or_before_exit
ONEG,2025-11-14,2025-11-14T16:11:00+00:00,0,,,,,no_quote_at_or_before_exit
ONEG,2025-11-14,2025-11-14T20:56:00+00:00,69,2025-11-14T20:55:41.587155+00:00,5.1,5.15,0.05000000000000071,
ONEG,2025-11-14,2025-11-14T15:35:00+00:00,52,2025-11-14T15:30:14.459869+00:00,4.95,5.4,0.4500000000000002,
ONEG,2025-11-14,2025-11-14T16:56:00+00:00,76,2025-11-14T16:51:49.182712+00:00,4.92,5.34,0.41999999999999993,
ONEG,2025-11-14,2025-11-14T17:17:00+00:00,145,2025-11-14T17:16:59.475901+00:00,5.41,5.59,0.17999999999999972,
ONEG,2025-11-14,2025-11-14T16:50:00+00:00,458,2025-11-14T16:49:59.818106+00:00,5.75,5.97,0.21999999999999975,
ONEG,2025-11-14,2025-11-14T17:19:00+00:00,300,2025-11-14T17:18:58.440728+00:00,5.17,5.4,0.23000000000000043,
ONEG,2025-11-14,2025-11-14T16:51:00+00:00,441,2025-11-14T16:50:53.054425+00:00,5.52,5.75,0.23000000000000043,
ONEG,2025-11-14,2025-11-14T17:09:00+00:00,86,2025-11-14T17:08:58.188623+00:00,6.6,6.9,0.3000000000000007,
ONEG,2025-11-14,2025-11-14T17:22:00+00:00,372,2025-11-14T17:21:58.575178+00:00,5.05,5.2,0.15000000000000036,
ONEG,2025-11-14,2025-11-14T17:47:00+00:00,207,2025-11-14T17:46:47.408348+00:00,4.96,5.0,0.040000000000000036,
ONEG,2025-11-14,2025-11-14T17:20:00+00:00,324,2025-11-14T17:19:57.456519+00:00,5.2,5.3,0.09999999999999964,
ONEG,2025-11-14,2025-11-14T17:21:00+00:00,366,2025-11-14T17:20:57.290515+00:00,5.04,5.16,0.1200000000000001,
LFS,2025-11-14,2025-11-14T15:00:00+00:00,15,2025-11-14T14:59:45.523588+00:00,5.01,5.25,0.2400000000000002,
LFS,2025-11-14,2025-11-14T15:25:00+00:00,14,2025-11-14T15:24:57.501443+00:00,5.24,5.34,0.09999999999999964,
LFS,2025-11-14,2025-11-14T19:59:00+00:00,6,2025-11-14T19:58:00.622171+00:00,5.52,5.65,0.13000000000000078,
LFS,2025-11-14,2025-11-14T14:55:00+00:00,75,2025-11-14T14:54:45.958415+00:00,5.07,5.19,0.1200000000000001,
LFS,2025-11-14,2025-11-14T15:04:00+00:00,46,2025-11-14T15:03:40.830194+00:00,4.8,5.1,0.2999999999999998,
LFS,2025-11-14,2025-11-14T14:59:00+00:00,34,2025-11-14T14:56:23.310200+00:00,5.1,5.26,0.16000000000000014,
CMCT,2025-11-17,2025-11-17T14:56:00+00:00,463,2025-11-17T14:55:55.801184+00:00,10.58,10.82,0.2400000000000002,
CMCT,2025-11-17,2025-11-17T15:21:00+00:00,589,2025-11-17T15:20:52.368829+00:00,10.82,11.2,0.379999999999999,
CMCT,2025-11-17,2025-11-17T20:56:00+00:00,99,2025-11-17T20:55:46.000022+00:00,9.09,9.36,0.2699999999999996,
CMCT,2025-11-17,2025-11-17T16:19:00+00:00,1231,2025-11-17T16:18:59.903129+00:00,10.3,10.55,0.25,
CMCT,2025-11-17,2025-11-17T16:44:00+00:00,466,2025-11-17T16:43:58.550334+00:00,9.12,9.49,0.370000000000001,
CMCT,2025-11-17,2025-11-17T16:14:00+00:00,1033,2025-11-17T16:13:59.711866+00:00,10.56,10.88,0.3200000000000003,
ONEG,2025-11-17,2025-11-17T20:56:00+00:00,15,2025-11-17T20:55:57.523802+00:00,2.15,2.19,0.040000000000000036,
ONEG,2025-11-17,2025-11-17T15:01:00+00:00,177,2025-11-17T15:00:59.311520+00:00,2.19,2.25,0.06000000000000005,
ONEG,2025-11-17,2025-11-17T15:03:00+00:00,363,2025-11-17T15:02:57.493664+00:00,2.24,2.29,0.04999999999999982,
ONEG,2025-11-17,2025-11-17T15:16:00+00:00,222,2025-11-17T15:15:53.462719+00:00,2.3,2.35,0.050000000000000266,
ONEG,2025-11-17,2025-11-17T15:41:00+00:00,142,2025-11-17T15:40:58.651310+00:00,2.23,2.34,0.10999999999999988,
ONEG,2025-11-17,2025-11-17T15:11:00+00:00,87,2025-11-17T15:10:58.164586+00:00,2.25,2.37,0.1200000000000001,
ONEG,2025-11-17,2025-11-17T15:46:00+00:00,69,2025-11-17T15:45:57.262862+00:00,2.22,2.27,0.04999999999999982,
ONEG,2025-11-17,2025-11-17T16:07:00+00:00,77,2025-11-17T16:06:54.279816+00:00,2.25,2.28,0.029999999999999805,
ONEG,2025-11-17,2025-11-17T15:13:00+00:00,180,2025-11-17T15:12:58.683438+00:00,2.28,2.31,0.03000000000000025,
CCHH,2025-11-19,2025-11-19T16:05:00+00:00,267,2025-11-19T16:04:58.983549+00:00,6.15,6.23,0.08000000000000007,
CCHH,2025-11-19,2025-11-19T16:30:00+00:00,43,2025-11-19T16:29:49.237762+00:00,6.25,6.41,0.16000000000000014,
CCHH,2025-11-19,2025-11-19T20:56:00+00:00,53,2025-11-19T20:55:59.188970+00:00,6.17,6.2,0.03000000000000025,
SMX,2025-11-20,2025-11-20T14:38:00+00:00,82,2025-11-20T14:37:55.034931+00:00,4.68,4.88,0.20000000000000018,
SMX,2025-11-20,2025-11-20T14:40:00+00:00,106,2025-11-20T14:39:56.704803+00:00,4.85,5.09,0.2400000000000002,
LFS,2025-11-20,2025-11-20T15:06:00+00:00,853,2025-11-20T15:05:59.907812+00:00,6.97,7.17,0.20000000000000018,
LFS,2025-11-20,2025-11-20T15:33:00+00:00,2079,2025-11-20T15:32:59.997669+00:00,7.78,7.89,0.10999999999999943,
LFS,2025-11-20,2025-11-20T16:18:00+00:00,1948,2025-11-20T16:17:59.866283+00:00,6.89,6.95,0.0600000000000005,
LFS,2025-11-20,2025-11-20T16:43:00+00:00,382,2025-11-20T16:42:58.682741+00:00,6.2,6.26,0.05999999999999961,
LFS,2025-11-20,2025-11-20T16:13:00+00:00,1199,2025-11-20T16:12:59.934184+00:00,6.9,6.92,0.019999999999999574,
CCHH,2025-11-24,2025-11-24T19:11:00+00:00,0,,,,,no_quote_at_or_before_exit
CCHH,2025-11-24,2025-11-24T19:32:00+00:00,47,2025-11-24T19:31:30.644742+00:00,8.8,9.5,0.6999999999999993,
CCHH,2025-11-24,2025-11-24T20:57:00+00:00,17,2025-11-24T20:55:37.274412+00:00,9.07,9.48,0.41000000000000014,
CCHH,2025-11-24,2025-11-24T19:17:00+00:00,50,2025-11-24T19:12:30.630548+00:00,9.2,10.98,1.7800000000000011,
CCHH,2025-11-24,2025-11-24T19:20:00+00:00,142,2025-11-24T19:19:52.843101+00:00,9.0,9.39,0.39000000000000057,
CCHH,2025-11-24,2025-11-24T19:23:00+00:00,133,2025-11-24T19:22:07.063774+00:00,9.5,10.0,0.5,
SMX,2025-11-26,2025-11-26T15:42:00+00:00,2164,2025-11-26T15:41:59.895568+00:00,8.72,8.83,0.10999999999999943,
SMX,2025-11-26,2025-11-26T15:43:00+00:00,2684,2025-11-26T15:42:59.952598+00:00,8.9,9.23,0.33000000000000007,
SMX,2025-11-28,2025-11-28T14:41:00+00:00,3410,2025-11-28T14:40:59.948521+00:00,32.55,32.8,0.25,
SMX,2025-11-28,2025-11-28T14:49:00+00:00,2598,2025-11-28T14:48:58.378585+00:00,39.0,39.47,0.46999999999999886,
SMX,2025-11-28,2025-11-28T14:58:00+00:00,1553,2025-11-28T14:57:59.726839+00:00,36.59,37.32,0.7299999999999969,
SMX,2025-11-28,2025-11-28T14:59:00+00:00,2012,2025-11-28T14:58:59.301984+00:00,36.5,37.07,0.5700000000000003,
SMX,2025-11-28,2025-11-28T15:15:00+00:00,680,2025-11-28T15:10:24.596808+00:00,53.68,60.54,6.859999999999999,
SMX,2025-11-28,2025-11-28T15:52:00+00:00,2150,2025-11-28T15:51:59.890114+00:00,47.67,47.9,0.22999999999999687,
SMX,2025-11-28,2025-11-28T15:40:00+00:00,266,2025-11-28T15:35:17.808812+00:00,38.32,44.82,6.5,
SMX,2025-11-28,2025-11-28T16:03:00+00:00,53,2025-11-28T16:02:59.028719+00:00,43.26,43.69,0.4299999999999997,
SMX,2025-11-28,2025-11-28T15:33:00+00:00,1443,2025-11-28T15:32:59.462938+00:00,50.79,51.24,0.45000000000000284,
SMX,2025-11-28,2025-11-28T15:34:00+00:00,2096,2025-11-28T15:33:59.715570+00:00,49.66,51.14,1.480000000000004,
SMX,2025-11-28,2025-11-28T15:35:00+00:00,2857,2025-11-28T15:34:59.758285+00:00,45.6,46.33,0.7299999999999969,
SMX,2025-11-28,2025-11-28T15:47:00+00:00,2821,2025-11-28T15:46:59.158904+00:00,47.1,47.62,0.519999999999996,
SMX,2025-11-28,2025-11-28T16:12:00+00:00,1337,2025-11-28T16:11:59.751057+00:00,46.47,47.0,0.5300000000000011,
SMX,2025-11-28,2025-11-28T16:04:00+00:00,438,2025-11-28T16:03:59.055766+00:00,46.2,46.78,0.5799999999999983,
SMX,2025-11-28,2025-11-28T16:47:00+00:00,1809,2025-11-28T16:46:59.194297+00:00,52.68,53.19,0.509999999999998,
SMX,2025-11-28,2025-11-28T17:12:00+00:00,2351,2025-11-28T17:11:59.024136+00:00,59.5,60.46,0.9600000000000009,
SMX,2025-11-28,2025-11-28T17:37:00+00:00,1231,2025-11-28T17:36:59.231997+00:00,54.21,55.54,1.3299999999999983,
SMX,2025-11-28,2025-11-28T17:08:00+00:00,1847,2025-11-28T17:07:58.447296+00:00,57.44,57.82,0.38000000000000256,
SMX,2025-11-28,2025-11-28T17:38:00+00:00,1236,2025-11-28T17:37:59.929521+00:00,54.27,55.0,0.7299999999999969,
SMX,2025-11-28,2025-11-28T17:55:00+00:00,1826,2025-11-28T17:54:59.977334+00:00,58.55,59.64,1.0900000000000034,
SMX,2025-11-28,2025-11-28T18:20:00+00:00,641,2025-11-28T18:19:58.433267+00:00,69.0,69.5,0.5,
SMX,2025-11-28,2025-11-28T17:57:00+00:00,1157,2025-11-28T17:56:57.290944+00:00,59.13,59.5,0.36999999999999744,
SMX,2025-11-28,2025-11-28T18:22:00+00:00,674,2025-11-28T18:21:59.405680+00:00,69.01,69.89,0.8799999999999955,
SMX,2025-12-01,2025-12-01T14:47:00+00:00,34,2025-12-01T14:42:04.270819+00:00,50.0,57.0,7.0,
SMX,2025-12-01,2025-12-01T15:09:00+00:00,319,2025-12-01T15:08:58.811046+00:00,45.36,45.9,0.5399999999999991,
MFI,2025-12-01,2025-12-01T20:57:00+00:00,6,2025-12-01T20:56:02.540593+00:00,18.1,19.99,1.889999999999997,
MFI,2025-12-01,2025-12-01T14:49:00+00:00,24,2025-12-01T14:44:32.136765+00:00,23.32,23.93,0.6099999999999994,
MFI,2025-12-01,2025-12-01T14:44:00+00:00,41,2025-12-01T14:43:54.062701+00:00,21.5,22.49,0.9899999999999984,
MFI,2025-12-01,2025-12-01T14:51:00+00:00,103,2025-12-01T14:50:59.288950+00:00,22.82,26.0,3.1799999999999997,
KZIA,2025-12-02,2025-12-02T20:56:00+00:00,123,2025-12-02T20:55:46.725222+00:00,10.52,10.75,0.23000000000000043,
KZIA,2025-12-02,2025-12-02T14:45:00+00:00,184,2025-12-02T14:44:59.517994+00:00,9.73,10.16,0.4299999999999997,
KZIA,2025-12-02,2025-12-02T15:09:00+00:00,112,2025-12-02T15:08:58.195370+00:00,10.12,10.34,0.22000000000000064,
KZIA,2025-12-02,2025-12-02T20:48:00+00:00,68,2025-12-02T20:47:46.519377+00:00,10.43,10.5,0.07000000000000028,
SMX,2025-12-02,2025-12-02T15:41:00+00:00,1642,2025-12-02T15:40:59.671401+00:00,53.11,54.0,0.8900000000000006,
SMX,2025-12-02,2025-12-02T15:44:00+00:00,2023,2025-12-02T15:43:59.508282+00:00,57.1,57.86,0.759999999999998,
SMX,2025-12-02,2025-12-02T17:23:00+00:00,936,2025-12-02T17:22:57.125416+00:00,49.11,49.99,0.8800000000000026,
SMX,2025-12-02,2025-12-02T17:48:00+00:00,366,2025-12-02T17:47:59.923354+00:00,47.91,48.95,1.0400000000000063,
SMX,2025-12-02,2025-12-02T17:34:00+00:00,238,2025-12-02T17:33:57.185303+00:00,48.6,49.0,0.3999999999999986,
SMX,2025-12-02,2025-12-02T17:35:00+00:00,367,2025-12-02T17:34:54.597839+00:00,46.05,46.96,0.9100000000000037,
FLYE,2025-12-02,2025-12-02T14:55:00+00:00,351,2025-12-02T14:54:57.945262+00:00,10.3,10.4,0.09999999999999964,
FLYE,2025-12-02,2025-12-02T15:20:00+00:00,299,2025-12-02T15:19:59.211385+00:00,9.04,9.26,0.22000000000000064,
FLYE,2025-12-02,2025-12-02T20:56:00+00:00,70,2025-12-02T20:55:56.501372+00:00,11.1,11.32,0.22000000000000064,
FLYE,2025-12-02,2025-12-02T14:50:00+00:00,150,2025-12-02T14:49:57.871358+00:00,10.15,10.26,0.10999999999999943,
FLYE,2025-12-02,2025-12-02T15:01:00+00:00,202,2025-12-02T15:00:59.425352+00:00,9.76,9.88,0.120000000000001,
FLYE,2025-12-02,2025-12-02T15:56:00+00:00,154,2025-12-02T15:51:34.867806+00:00,12.65,14.44,1.7899999999999991,
FLYE,2025-12-02,2025-12-02T16:03:00+00:00,577,2025-12-02T16:02:58.032304+00:00,11.85,12.19,0.33999999999999986,
FLYE,2025-12-02,2025-12-02T16:28:00+00:00,100,2025-12-02T16:26:47.201508+00:00,10.4,10.78,0.379999999999999,
FLYE,2025-12-02,2025-12-02T15:58:00+00:00,449,2025-12-02T15:57:57.545563+00:00,12.71,12.88,0.16999999999999993,
FLYE,2025-12-02,2025-12-02T16:04:00+00:00,518,2025-12-02T16:03:59.668137+00:00,11.1,11.6,0.5,
FLYE,2025-12-02,2025-12-02T16:29:00+00:00,80,2025-12-02T16:28:51.901497+00:00,10.44,10.78,0.33999999999999986,
FLYE,2025-12-02,2025-12-02T15:59:00+00:00,676,2025-12-02T15:58:58.291003+00:00,12.08,12.4,0.3200000000000003,
CAPR,2025-12-03,2025-12-03T15:17:00+00:00,0,,,,,no_quote_at_or_before_exit
CAPR,2025-12-03,2025-12-03T15:36:00+00:00,6867,2025-12-03T15:35:59.938413+00:00,23.55,23.9,0.34999999999999787,
CAPR,2025-12-03,2025-12-03T20:56:00+00:00,3052,2025-12-03T20:55:59.455639+00:00,29.53,29.59,0.05999999999999872,
CAPR,2025-12-03,2025-12-03T15:06:00+00:00,11783,2025-12-03T15:05:59.914087+00:00,28.62,28.84,0.21999999999999886,
CAPR,2025-12-03,2025-12-03T15:29:00+00:00,8431,2025-12-03T15:28:59.390945+00:00,22.54,22.64,0.10000000000000142,
CAPR,2025-12-03,2025-12-03T15:54:00+00:00,3995,2025-12-03T15:53:59.371161+00:00,26.7,26.84,0.14000000000000057,
CAPR,2025-12-03,2025-12-03T15:24:00+00:00,4507,2025-12-03T15:23:59.965860+00:00,23.33,23.36,0.030000000000001137,
FOXX,2025-12-03,2025-12-03T15:27:00+00:00,85,2025-12-03T15:25:25.288863+00:00,4.7,4.8,0.09999999999999964,
FOXX,2025-12-03,2025-12-03T15:52:00+00:00,27,2025-12-03T15:51:31.238171+00:00,4.71,4.92,0.20999999999999996,
FOXX,2025-12-03,2025-12-03T19:56:00+00:00,25,2025-12-03T19:55:52.436022+00:00,4.48,4.56,0.07999999999999918,
CNCK,2025-12-03,2025-12-03T14:56:00+00:00,69,2025-12-03T14:55:59.513463+00:00,6.5,6.96,0.45999999999999996,
