day,symbol,entry_m,split,wk,mo,entry,stop,r_pct,adv20,rr_e1c_stored,why_stored,xm_stored,o_i,h_i,l_i,c_i,v_i,gap_through,gap_through_pct,entry_bar_stop_hit,last_m,n_bars,dv5,vol5,shares_100r,notional_100r,notional_frac_dv5,share_frac_vol5,rr_base,why_base,xm_base,rr_g,why_g,xm_g,entry_g,rpct_g,rr_eb,why_eb,xm_eb,rr_s25,why_s25,xm_s25,rr_s50,why_s50,xm_s50,rr_s100,why_s100,xm_s100,rr_eod10,why_eod10,xm_eod10,rr_all,why_all,xm_all,entry_all,rpct_all,max_gap_min,limit_touch_before_exit,limit_touch_m
2026-06-01,VSCO,831,TEST,2026-05-30/2026-06-05,2026-06,55.165,51.0592,7.442763,2289949.5,-0.14735253,eod,955,55.09,55.18,55.075,55.17,8407.0,0,-0.13595576905646167,0,959,390,3164673.6599999997,57292.0,24.355789371133508,1343.58712065858,0.0004245578738942012,0.00042511675925318556,-0.14735252569535695,eod,955,-0.14735252569535695,eod,955,55.165,7.442762621227231,-0.14735252569535695,eod,955,-0.14735252569535695,eod,955,-0.14735252569535695,eod,955,-0.14735252569535695,eod,955,-0.1606410443762479,eod,955,-0.1606410443762479,eod,955,55.165,7.442762621227231,1,0,-1
2026-06-01,WULF,700,TEST,2026-05-30/2026-06-05,2026-06,25.63668,23.94,6.6181736,28567060.0,-0.015724827,eod,955,25.62,25.675,25.62,25.62,51508.0,0,-0.06506302688178422,0,959,390,5829652.4694,226688.0,58.938633095221356,1510.9908762995992,0.0002591905579673626,0.0002599989108167232,-0.015724827309804425,eod,955,-0.015724827309804425,eod,955,25.63668,6.618173648069864,-0.015724827309804425,eod,955,-0.015724827309804425,eod,955,-0.015724827309804425,eod,955,-0.015724827309804425,eod,955,-0.030819011245490822,eod,955,-0.030819011245490822,eod,955,25.63668,6.618173648069864,1,0,-1
2026-06-01,WULX,668,TEST,2026-05-30/2026-06-05,2026-06,52.6575,45.47,13.649528,164742.66,0.04347826,eod,955,52.3,52.66,52.3,52.58,1323.0,0,-0.6789156340502367,0,959,127,120229.728,2309.0,13.91304347826087,732.6260869565217,0.006093551895555496,0.006025571017003408,0.043478260869565216,eod,955,0.043478260869565216,eod,955,52.6575,13.64952760765323,0.043478260869565216,eod,955,0.043478260869565216,eod,955,0.043478260869565216,eod,955,0.043478260869565216,eod,955,0.036108521739130164,eod,955,0.036108521739130164,eod,955,52.6575,13.64952760765323,18,0,-1
2026-06-01,ZBIO,769,TEST,2026-05-30/2026-06-05,2026-06,18.4552,17.34,6.0427413,550561.1,-0.18400288,eod,955,18.57,18.57,18.535,18.535,1046.0,1,0.622046902769946,0,959,319,77781.98000000001,4203.0,89.67001434720217,1654.8780487804856,0.02127585398032405,0.02133476429864434,-0.1840028694404601,eod,955,-0.2601626016260164,eod,955,18.57,6.623586429725366,-0.1840028694404601,eod,955,-0.1840028694404601,eod,955,-0.1840028694404601,eod,955,-0.1840028694404601,eod,955,-0.20036764705882298,eod,955,-0.27499999999999875,eod,955,18.57,6.623586429725366,3,0,-1
2026-06-02,AKAN,641,TEST,2026-05-30/2026-06-05,2026-06,17.02091,16.0,5.9979753,810650.4,-0.2653613,eod,956,16.725,17.2499,16.725,17.2499,1076.0,0,-1.738508693130969,0,959,84,37607.98,2215.0,97.95182729133806,1667.229236661409,0.04433179438676071,0.044222043923854655,-0.26536129531496455,eod,956,-0.26536129531496455,eod,956,17.02091,5.997975431395857,-0.26536129531496455,eod,956,-0.26536129531496455,eod,956,-0.26536129531496455,eod,956,-0.26536129531496455,eod,956,-0.281768226386262,eod,956,-0.281768226386262,eod,956,17.02091,5.997975431395857,59,0,-1
2026-06-02,AKTS,719,TEST,2026-05-30/2026-06-05,2026-06,19.53844,18.52,5.212494,142083.55,0.70358586,eod,955,19.36,19.57,19.36,19.55,2090.0,0,-0.9132765973127954,0,959,218,95091.90000000001,4823.0,98.1893876909782,1918.467460036916,0.02017487777651846,0.02035857094981924,0.7035858764384709,eod,955,0.7035858764384709,eod,955,19.53844,5.212493935032693,0.7035858764384709,eod,955,0.7035858764384709,eod,955,0.7035858764384709,eod,955,0.7035858764384709,eod,955,0.6836976159616646,eod,955,0.6836976159616646,eod,955,19.53844,5.212493935032693,7,0,-1
2026-06-02,APPS,571,TEST,2026-05-30/2026-06-05,2026-06,9.3279,8.92,4.372903,7753051.0,-1.0218681,stop,574,9.2964,9.34,9.27,9.32,17197.0,0,-0.33769658765637756,0,959,390,2826480.2494,313824.0,245.15812699190997,2286.810492767837,0.0008090665035615503,0.0007811962341691839,-1.0218681049276779,stop,574,-1.0218681049276779,stop,574,9.3279,4.372902796985385,-1.0218681049276779,stop,574,-1.0546702623191948,stop,574,-1.109340524638394,stop,574,-1.2186810492767834,stop,574,-1.0218681049276779,stop,574,-1.109340524638394,stop,574,9.3279,4.372902796985385,1,0,-1
2026-06-02,ARM,655,TEST,2026-05-30/2026-06-05,2026-06,410.07654,387.903,5.407173,13021309.0,-0.33718327,eod,955,409.18,411.0,409.17,410.9996,95041.0,0,-0.21862747866532306,0,959,390,98232395.26660001,238126.0,4.509879793663979,1849.3959016016383,1.882674138793449e-05,1.8939048208360192e-05,-0.33718296672520487,eod,955,-0.33718296672520487,eod,955,410.07654,5.407171061285291,-0.33718296672520487,eod,955,-0.33718296672520487,eod,955,-0.33718296672520487,eod,955,-0.33718296672520487,eod,955,-0.35533974277449637,eod,955,-0.35533974277449637,eod,955,410.07654,5.407171061285291,1,0,-1
2026-06-02,ARMG,654,TEST,2026-05-30/2026-06-05,2026-06,58.4749,52.21,10.713828,3125801.0,-0.31443438,eod,955,57.94,58.5,57.83,58.5,15261.0,0,-0.9147514574629478,0,959,375,3366392.4431,56778.0,15.961946719021858,933.3732382001313,0.000277262159411402,0.0002811290767378537,-0.3144343884180109,eod,955,-0.3144343884180109,eod,955,58.4749,10.71382764228754,-0.3144343884180109,eod,955,-0.3144343884180109,eod,955,-0.3144343884180109,eod,955,-0.3144343884180109,eod,955,-0.3234536864115944,eod,955,-0.3234536864115944,eod,955,58.4749,10.71382764228754,4,0,-1
2026-06-02,ASTC,626,TEST,2026-05-30/2026-06-05,2026-06,35.5062,28.29,20.323774,11581960.0,2.0,target,711,35.45,38.0,35.45,37.751,40259.0,0,-0.15828221550038268,0,959,374,5196773.87,140730.0,13.85770904354092,492.03458884177263,9.468077718028024e-05,9.847018434975428e-05,2.0,target,711,2.0,target,711,35.5062,20.323774439393684,2.0,target,711,2.0,target,711,2.0,target,711,2.0,target,711,2.0,target,711,2.0,target,711,35.5062,20.323774439393684,5,1,711
2026-06-02,ASTI,571,TEST,2026-05-30/2026-06-05,2026-06,7.88358,7.7749,1.3785615,2052256.8,2.0,target,572,8.05,8.25,7.9107,7.9107,22941.0,1,2.1109698893142514,0,959,374,232492.61099999998,28491.0,920.1324990798628,7253.938167096025,0.031200725631215977,0.032295549439467296,2.0,target,572,2.0,target,682,8.05,3.417391304347838,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,682,8.05,3.417391304347838,1,1,572
2026-06-02,BAND,596,TEST,2026-05-30/2026-06-05,2026-06,71.10267,67.29,5.3622036,1228528.2,-0.8295158,eod,955,70.58,71.47,70.53,71.47,4805.0,0,-0.7350919452110638,0,959,341,362500.395,5070.0,26.228338670800273,1864.9049091581505,0.0051445596608471296,0.005173242341380725,-0.8295157986398005,eod,955,-0.8295157986398005,eod,955,71.10267,5.362203697835816,-0.8295157986398005,eod,955,-0.8295157986398005,eod,955,-0.8295157986398005,eod,955,-0.8295157986398005,eod,955,-0.8473353319327404,eod,955,-0.8473353319327404,eod,955,71.10267,5.362203697835816,4,0,-1
2026-06-02,BBNX,715,TEST,2026-05-30/2026-06-05,2026-06,12.8384,12.29,4.27156,687734.7,-0.28884026,eod,955,12.76,12.94,12.76,12.91,11641.0,0,-0.610667996011971,0,959,352,26578.18,2054.0,182.3486506199851,2341.064916119617,0.08808221315829816,0.08877733720544552,-0.28884026258205703,eod,955,-0.28884026258205703,eod,955,12.8384,4.271560319042878,-0.28884026258205703,eod,955,-0.28884026258205703,eod,955,-0.28884026258205703,eod,955,-0.28884026258205703,eod,955,-0.31196207148067034,eod,955,-0.31196207148067034,eod,955,12.8384,4.271560319042878,3,0,-1
2026-06-02,BLZE,631,TEST,2026-05-30/2026-06-05,2026-06,9.13733,8.66,5.223955,3826902.8,-0.685752,eod,955,9.11,9.16,9.11,9.16,4719.0,0,-0.29910269192423566,0,959,350,363771.24999999994,39849.0,209.4986696834474,1914.2584794586544,0.005262258849369363,0.005257313099035042,-0.6857519954748281,eod,955,-0.6857519954748281,eod,955,9.13733,5.223954918997128,-0.6857519954748281,eod,955,-0.6857519954748281,eod,955,-0.6857519954748281,eod,955,-0.6857519954748281,eod,955,-0.7042088282739408,eod,955,-0.7042088282739408,eod,955,9.13733,5.223954918997128,3,0,-1
2026-06-02,BNAI,599,TEST,2026-05-30/2026-06-05,2026-06,13.99185,13.11,6.3025975,315035.25,2.0,target,638,13.78,14.38,13.78,14.36,16071.0,0,-1.5140957057144022,0,959,233,314289.95940000005,21009.0,113.39797017633384,1586.6473890117365,0.005048355321438679,0.005397590088834968,2.0,target,638,2.0,target,638,13.99185,6.3025975835933075,2.0,target,638,2.0,target,638,2.0,target,638,2.0,target,638,2.0,target,638,2.0,target,638,13.99185,6.3025975835933075,3,1,638
2026-06-02,BOT,573,TEST,2026-05-30/2026-06-05,2026-06,22.92858,21.66,5.5327454,902096.4,1.9560611,eod,955,22.575,23.32,22.575,23.31,3860.0,0,-1.5420928814606105,0,959,215,514580.3,22542.0,78.82829620520582,1807.420895804758,0.0035124175873129187,0.003496952187259596,1.9560611076952181,eod,955,1.9560611076952181,eod,955,22.92858,5.5327455952352915,1.9560611076952181,eod,955,1.9560611076952181,eod,955,1.9560611076952181,eod,955,1.9560611076952181,eod,955,1.9360308376294748,eod,955,1.9360308376294748,eod,955,22.92858,5.5327455952352915,11,1,955
2026-06-02,CCNE,578,TEST,2026-05-30/2026-06-05,2026-06,30.25048,28.581,5.5188546,124191.9,0.28123727,eod,955,30.52,30.75,30.195,30.195,5398.0,1,0.8909610690474912,0,959,112,69566.01999999999,2259.0,59.898890672544745,1811.9701943120012,0.026046771028614277,0.02651566652171082,0.28123727148573163,eod,955,0.10314595152140242,eod,955,30.52,6.353211009174312,0.28123727148573163,eod,955,0.28123727148573163,eod,955,0.28123727148573163,eod,955,0.28123727148573163,eod,955,0.2628363322711266,eod,955,0.08730273336771559,eod,955,30.52,6.353211009174312,17,0,-1
2026-06-02,CD,571,TEST,2026-05-30/2026-06-05,2026-06,8.63583,8.385,2.904527,146013.75,2.0,target,572,8.74,8.86,8.68,8.86,1285.0,1,1.2062534811361436,0,959,138,43442.1681,4674.0,398.67639437068846,3442.9015667982226,0.0792525262291921,0.0852966183933865,2.0,target,572,2.0,target,573,8.74,4.061784897025176,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,573,8.74,4.061784897025176,1,1,572
2026-06-02,CGCT,600,TEST,2026-05-30/2026-06-05,2026-06,12.97882,11.5,11.394102,294449.44,-0.37788236,eod,955,13.12,13.12,12.875,12.875,457.0,1,1.0877722319902583,0,955,64,17180.899,1425.0,67.62148199239931,877.647042912592,0.05108271941489162,0.04745367157361355,-0.37788236566992633,eod,955,-0.4320987654320985,eod,955,13.12,12.34756097560975,-0.37788236566992633,eod,955,-0.37788236566992633,eod,955,-0.37788236566992633,eod,955,-0.37788236566992633,eod,955,-0.3862809537333827,eod,955,-0.43976543209876556,eod,955,13.12,12.34756097560975,59,0,-1
2026-06-02,CLSX,572,TEST,2026-05-30/2026-06-05,2026-06,36.92043,34.0,7.910065,305317.34,-1.0116421,stop,704,36.915,37.2,36.915,37.0,3731.0,0,-0.014707304329886206,0,959,222,321845.20999999996,8743.0,34.24153292494594,1264.212119448162,0.003928012846449267,0.003916451209532877,-1.0116421211944813,stop,704,-1.0116421211944813,stop,704,36.92043,7.910064969449173,-1.0116421211944813,stop,704,-1.0291053029862043,stop,704,-1.0582106059724088,stop,704,-1.1164212119448174,stop,704,-1.0116421211944813,stop,704,-1.0582106059724088,stop,704,36.92043,7.910064969449173,6,0,-1
2026-06-02,CPSH,578,TEST,2026-05-30/2026-06-05,2026-06,9.47835,9.05,4.5192466,3310545.2,2.0,target,635,9.403,9.7246,9.403,9.7246,14737.0,0,-0.7949695885887342,0,959,380,215900.5591,22830.0,233.45395120812418,2212.758258433524,0.010248969561068284,0.010225753447574428,2.0,target,635,2.0,target,635,9.47835,4.5192464933242595,2.0,target,635,2.0,target,635,2.0,target,635,2.0,target,635,2.0,target,635,2.0,target,635,9.47835,4.5192464933242595,1,1,635
2026-06-02,CRDO,571,TEST,2026-05-30/2026-06-05,2026-06,226.7783,215.1,5.149655,6837840.5,-1.0184188,stop,581,229.39,239.58,228.56,238.51,225480.0,1,1.1516533989363031,0,959,390,256994571.5461,1071226.0,8.562890146682303,1941.8776705513633,7.55610384635314e-06,7.993542115932868e-06,-1.0184187767055142,stop,581,-1.0150524842547242,stop,581,229.39,6.229565369022186,-1.0184187767055142,stop,581,-1.046046941763783,stop,581,-1.0920938835275686,stop,581,-1.1841877670551373,stop,581,-1.0184187767055142,stop,581,-1.0752624212736184,stop,581,229.39,6.229565369022186,1,0,-1
2026-06-02,CRDU,571,TEST,2026-05-30/2026-06-05,2026-06,73.52993,66.08,10.131833,499760.1,-1.0088699,stop,581,75.015,81.8429,74.98,80.89,35092.0,1,2.0196809652885728,0,959,372,12937871.865,158281.0,13.422944913576378,986.988199889127,7.628675026216353e-05,8.480452431799382e-05,-1.0088698819988913,stop,581,-1.0073956351426971,stop,581,75.015,11.910951143104716,-1.0088698819988913,stop,581,-1.022174704997228,stop,581,-1.044349409994456,stop,581,-1.088698819988912,stop,581,-1.0088698819988913,stop,581,-1.036978175713486,stop,581,75.015,11.910951143104716,1,0,-1
2026-06-02,CTEV,603,TEST,2026-05-30/2026-06-05,2026-06,27.07097,25.21,6.874412,228230.5,0.78401583,eod,955,26.555,27.73,26.48,27.73,7701.0,0,-1.9059900698053966,0,959,100,171779.05,6233.0,53.735417551062135,1454.6698764622765,0.008468261272036821,0.008621116244354587,0.7840158626952629,eod,955,0.7840158626952629,eod,955,27.07097,6.874411962334554,0.7840158626952629,eod,955,0.7840158626952629,eod,955,0.7840158626952629,eod,955,0.7840158626952629,eod,955,0.768685148067945,eod,955,0.768685148067945,eod,955,27.07097,6.874411962334554,28,0,-1
2026-06-02,DGXX,572,TEST,2026-05-30/2026-06-05,2026-06,8.06412,7.76,3.7712731,22918364.0,-0.7040642,eod,955,8.02,8.18,8.02,8.1795,36361.0,0,-0.5471148742826393,0,959,390,2716862.1319999998,331438.0,328.8175720110471,2651.6243588057255,0.0009759878234431241,0.000992093761159092,-0.7040641851900581,eod,955,-0.7040641851900581,eod,955,8.06412,3.7712732449418045,-0.7040641851900581,eod,955,-0.7040641851900581,eod,955,-0.7040641851900581,eod,955,-0.7040641851900581,eod,955,-0.7298763645929264,eod,955,-0.7298763645929264,eod,955,8.06412,3.7712732449418045,1,0,-1
2026-06-02,DMAC,768,TEST,2026-05-30/2026-06-05,2026-06,5.85752,5.54,5.420724,170091.66,-0.27563617,eod,955,5.819,5.89,5.819,5.89,11458.0,0,-0.6576161925183399,0,959,109,15974.885,2732.0,314.9407911312673,1844.771982867221,0.11547951568147256,0.11527847405976109,-0.2756361803980867,eod,955,-0.2756361803980867,eod,955,5.85752,5.420724128982914,-0.2756361803980867,eod,955,-0.2756361803980867,eod,955,-0.2756361803980867,eod,955,-0.2756361803980867,eod,955,-0.29380826404636096,eod,955,-0.29380826404636096,eod,955,5.85752,5.420724128982914,23,0,-1
2026-06-02,DSP,600,TEST,2026-05-30/2026-06-05,2026-06,13.6408,12.86,5.7240043,292133.8,0.6393443,eod,955,13.59,13.66,13.59,13.66,396.0,0,-0.37241217523898973,0,959,200,83165.64000000001,6041.0,128.07377049180312,1747.028688524588,0.021006616296400625,0.021200756578679543,0.6393442622950812,eod,955,0.6393442622950812,eod,955,13.6408,5.724004457216593,0.6393442622950812,eod,955,0.6393442622950812,eod,955,0.6393442622950812,eod,955,0.6393442622950812,eod,955,0.6212346311475411,eod,955,0.6212346311475411,eod,955,13.6408,5.724004457216593,9,0,-1
2026-06-02,EIKN,598,TEST,2026-05-30/2026-06-05,2026-06,10.82237,10.25,5.288768,374336.44,-1.0528154,stop,641,10.8734,10.8734,10.78,10.78,277.0,1,0.47152333546165437,0,959,195,101184.88500000001,9412.0,174.71216171357707,1890.799657564165,0.01868658206770868,0.018562703114489702,-1.0528154864860135,stop,641,-1.048492139878087,stop,641,10.8734,5.733257306822154,-1.0528154864860135,stop,641,-1.0796250677009618,stop,641,-1.124307703059209,stop,641,-1.2136729737757033,stop,641,-1.0528154864860135,stop,641,-1.1141321783766431,stop,641,10.8734,5.733257306822154,6,0,-1
2026-06-02,FLNC,571,TEST,2026-05-30/2026-06-05,2026-06,27.23145,26.2411,3.6367877,16807774.0,2.0,target,578,26.94,27.77,26.875,27.7392,129790.0,0,-1.0702698534231447,0,959,390,34190394.405,1215332.0,100.97440298884239,2749.6794062705117,8.042257055298546e-05,8.308380178325131e-05,2.0,target,578,2.0,target,578,27.23145,3.6367876113831596,2.0,target,578,2.0,target,578,2.0,target,578,2.0,target,578,2.0,target,578,2.0,target,578,27.23145,3.6367876113831596,1,1,578
2026-06-02,FSLY,735,TEST,2026-05-30/2026-06-05,2026-06,19.13724,18.18,5.001975,10812725.0,2.0,target,824,19.07,19.14,19.03,19.115,12784.0,0,-0.3513568309745696,0,959,390,667925.6799999999,35002.0,104.46700931845737,1999.210229409555,0.0029931626964987412,0.0029846011461761436,2.0,target,824,2.0,target,824,19.13724,5.001975206456097,2.0,target,824,2.0,target,824,2.0,target,824,2.0,target,824,2.0,target,824,2.0,target,824,19.13724,5.001975206456097,1,1,824
2026-06-02,FUTU,769,TEST,2026-05-30/2026-06-05,2026-06,103.15855,97.3,5.6791706,7225386.0,-0.30699575,eod,955,102.92,103.18,102.9,103.11,11528.0,0,-0.23124598009569564,0,959,372,4642307.45,44868.0,17.069069991721477,1760.8205101944998,0.0003792985555479527,0.0003804285903477195,-0.30699575833610765,eod,955,-0.30699575833610765,eod,955,103.15855,5.679170558329879,-0.30699575833610765,eod,955,-0.30699575833610765,eod,955,-0.30699575833610765,eod,955,-0.30699575833610765,eod,955,-0.32429696767971644,eod,955,-0.32429696767971644,eod,955,103.15855,5.679170558329879,3,0,-1
2026-06-02,GDXD,599,TEST,2026-05-30/2026-06-05,2026-06,38.90637,36.91,5.1312165,787834.0,-0.6894363,eod,955,38.86,38.9409,38.86,38.86,777.0,0,-0.11918356814064612,0,959,194,1705552.2350999997,44071.0,50.090915010744354,1948.8556730465739,0.001142653759257223,0.0011365958342389407,-0.6894363269333827,eod,955,-0.6894363269333827,eod,955,38.90637,5.131216302111983,-0.6894363269333827,eod,955,-0.6894363269333827,eod,955,-0.6894363269333827,eod,955,-0.6894363269333827,eod,955,-0.7082354473369135,eod,955,-0.7082354473369135,eod,955,38.90637,5.131216302111983,12,0,-1
2026-06-02,HQ,583,TEST,2026-05-30/2026-06-05,2026-06,12.74813,12.17,4.535018,235425.0,1.8886237,eod,955,12.9199,12.9199,12.57,12.775,4841.0,1,1.3474133068928529,0,959,165,129547.715,10131.0,172.9714770034422,2205.062875131892,0.017021240977750103,0.017073485046238495,1.8886236659574844,eod,955,1.2269635951460187,eod,955,12.9199,5.8042244909016345,1.8886236659574844,eod,955,1.8886236659574844,eod,955,1.8886236659574844,eod,955,1.8886236659574844,eod,955,1.8646844135402079,eod,955,1.2085078010401378,eod,955,12.9199,5.8042244909016345,16,0,-1
2026-06-02,IBX,578,TEST,2026-05-30/2026-06-05,2026-06,39.52823,36.95,6.522503,590689.1,1.0866641,eod,955,39.0899,39.66,39.04,39.45,16978.0,0,-1.1089036873141112,0,959,349,3096123.33,79196.0,38.78629912769617,1533.1537527683736,0.0004951849746787617,0.000489750733972627,1.0866641067709257,eod,955,1.0866641067709257,eod,955,39.52823,6.5225030313778225,1.0866641067709257,eod,955,1.0866641067709257,eod,955,1.0866641067709257,eod,955,1.0866641067709257,eod,955,1.0702459051364717,eod,955,1.0702459051364717,eod,955,39.52823,6.5225030313778225,5,0,-1
2026-06-02,IMDX,826,TEST,2026-05-30/2026-06-05,2026-06,6.17848,5.67,8.229856,462450.44,-0.42967275,eod,955,6.17,6.18,6.17,6.18,482.0,0,-0.1372505859046358,0,959,146,5896.4800000000005,955.0,196.66456891126475,1215.0881057268712,0.20607008006927371,0.20593148577095785,-0.42967275015733214,eod,955,-0.42967275015733214,eod,955,6.17848,8.229855886884806,-0.42967275015733214,eod,955,-0.42967275015733214,eod,955,-0.42967275015733214,eod,955,-0.42967275015733214,eod,955,-0.44139395846444346,eod,955,-0.44139395846444346,eod,955,6.17848,8.229855886884806,16,0,-1
2026-06-02,INSG,572,TEST,2026-05-30/2026-06-05,2026-06,13.79125,13.4501,2.47367,425803.4,2.0,target,588,13.89,14.29,13.8547,14.13,2554.0,1,0.7160337170307285,0,959,314,115672.595,8105.0,293.1261908251511,4042.5765792173656,0.034948438558133545,0.03616609387108589,2.0,target,588,1.4548761082064088,eod,955,13.89,3.1670266378689687,2.0,target,588,2.0,target,588,2.0,target,588,2.0,target,588,2.0,target,588,1.4218458740622837,eod,955,13.89,3.1670266378689687,2,1,581
2026-06-02,IRE,571,TEST,2026-05-30/2026-06-05,2026-06,38.30457,37.05,3.2752488,8164770.0,2.0,target,579,38.66,39.7,38.59,39.4812,41655.0,1,0.9279049471120571,0,959,383,8748940.68,220841.0,79.70858541173463,3053.203089504768,0.0003489797452261121,0.0003609320072438299,2.0,target,579,2.0,target,591,38.66,4.164511122607345,2.0,target,579,2.0,target,579,2.0,target,579,2.0,target,579,2.0,target,579,2.0,target,591,38.66,4.164511122607345,1,1,577
2026-06-02,IREG,571,TEST,2026-05-30/2026-06-05,2026-06,29.07697,28.07,3.4631188,531173.1,2.0,target,588,29.6,30.085,29.49,30.0,3966.0,1,1.7987775204913126,0,959,233,632192.0049999999,20968.0,99.30782446348957,2887.5706326901523,0.004567553227267012,0.004736161029353756,2.0,target,588,0.3529411764705874,eod,955,29.6,5.168918918918922,2.0,target,588,2.0,target,588,2.0,target,588,2.0,target,588,2.0,target,588,0.33324183006535907,eod,955,29.6,5.168918918918922,2,1,577
2026-06-02,IREX,571,TEST,2026-05-30/2026-06-05,2026-06,52.11588,50.45,3.1964922,1184625.0,2.0,target,577,52.695,54.0,52.695,53.72,8338.0,1,1.1112160055629872,0,959,300,1519159.45,28178.0,60.02833337335243,3128.4294186856305,0.0020593160373558093,0.002130326260676855,2.0,target,577,2.0,target,593,52.695,4.260366258658312,2.0,target,577,2.0,target,577,2.0,target,577,2.0,target,577,2.0,target,577,2.0,target,593,52.695,4.260366258658312,1,1,577
2026-06-02,JFB,758,TEST,2026-05-30/2026-06-05,2026-06,6.06815,5.75,5.242949,550506.3,0.10011001,eod,955,6.05,6.1,6.03,6.03,2841.0,0,-0.29910269192423566,0,959,249,296786.44,46923.0,314.31714600031415,1907.3235895018063,0.006426586031025563,0.00669857310914294,0.10011001100109845,eod,955,0.10011001100109845,eod,955,6.06815,5.242948839432119,0.10011001100109845,eod,955,0.10011001100109845,eod,955,0.10011001100109845,eod,955,0.10011001100109845,eod,955,0.08093666509507931,eod,955,0.08093666509507931,eod,955,6.06815,5.242948839432119,7,0,-1
2026-06-02,KTB,585,TEST,2026-05-30/2026-06-05,2026-06,71.76465,66.52,7.3081245,897723.0,-0.269732,eod,955,71.875,71.875,71.07,71.07,1248.0,1,0.1537665131788435,0,959,250,197714.29,2771.0,19.067049278788836,1368.3401180250332,0.006920795244618046,0.006880927202738664,-0.26973201262238794,eod,955,-0.28478057889822683,eod,955,71.875,7.450434782608702,-0.26973201262238794,eod,955,-0.26973201262238794,eod,955,-0.26973201262238794,eod,955,-0.26973201262238794,eod,955,-0.2831456817900168,eod,955,-0.2979178338001885,eod,955,71.875,7.450434782608702,6,0,-1
2026-06-02,LCUT,589,TEST,2026-05-30/2026-06-05,2026-06,9.36802,8.8,6.0633945,177517.34,-0.19016936,eod,955,9.3,9.45,9.3,9.45,3718.0,0,-0.7260872628367498,0,959,174,12617.1503,1360.0,176.05013907961023,1649.2412239005703,0.13071424090910372,0.129448631676184,-0.19016936023379458,eod,955,-0.19016936023379458,eod,955,9.36802,6.063394399243371,-0.19016936023379458,eod,955,-0.19016936023379458,eod,955,-0.19016936023379458,eod,955,-0.19016936023379458,eod,955,-0.2064716031125654,eod,955,-0.2064716031125654,eod,955,9.36802,6.063394399243371,12,0,-1
2026-06-02,LEGN,571,TEST,2026-05-30/2026-06-05,2026-06,25.58653,25.25,1.3152623,2540831.8,2.0,target,572,26.45,27.195,26.15,26.56,38743.0,1,3.3747053625481804,0,959,390,3493941.7,129054.0,297.15032835111305,7603.045790865604,0.0021760654423242393,0.002302527068910015,2.0,target,572,2.0,target,586,26.45,4.5368620037807155,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,586,26.45,4.5368620037807155,1,1,572
2026-06-02,LIXT,678,TEST,2026-05-30/2026-06-05,2026-06,7.23163,6.81,5.830359,145501.5,-1.0161515,stop,748,7.02,7.29,7.02,7.27,4354.0,0,-2.9264495003201274,0,959,93,139994.62,19251.0,237.17477409102744,1715.1602115598969,0.012251615180354052,0.012320127478625913,-1.0161516021155983,stop,748,-1.0161516021155983,stop,748,7.23163,5.830359130652431,-1.0161516021155983,stop,748,-1.040379005288996,stop,748,-1.0807580105779941,stop,748,-1.1615160211559903,stop,748,-1.0161516021155983,stop,748,-1.0807580105779941,stop,748,7.23163,5.830359130652431,13,0,-1
2026-06-02,MASK,829,TEST,2026-05-30/2026-06-05,2026-06,5.46635,4.802,12.153448,14802197.0,-0.29555205,eod,955,5.07,5.55,5.07,5.4,129714.0,0,-7.250724889551529,0,959,323,134275.1602,24917.0,150.52306766011876,822.8117709038902,0.006127803308358221,0.006040978755874253,-0.2955520433506442,eod,955,-0.2955520433506442,eod,955,5.46635,12.15344791314132,-0.2955520433506442,eod,955,-0.2955520433506442,eod,955,-0.2955520433506442,eod,955,-0.2955520433506442,eod,955,-0.303484609016333,eod,955,-0.303484609016333,eod,955,5.46635,12.15344791314132,4,0,-1
2026-06-02,MDB,571,TEST,2026-05-30/2026-06-05,2026-06,405.09164,385.44,4.851159,2956546.0,-0.35094476,eod,955,400.82,408.9998,398.64,408.5,18221.0,0,-1.0544873253864218,0,959,390,44426070.949999996,109455.0,5.088633823945486,2061.363021101548,4.639984984090852e-05,4.649064751674648e-05,-0.3509447557557535,eod,955,-0.3509447557557535,eod,955,405.09164,4.851159110565694,-0.3509447557557535,eod,955,-0.3509447557557535,eod,955,-0.3509447557557535,eod,955,-0.3509447557557535,eod,955,-0.37120744121101257,eod,955,-0.37120744121101257,eod,955,405.09164,4.851159110565694,1,0,-1
2026-06-02,MRAL,573,TEST,2026-05-30/2026-06-05,2026-06,86.87986,82.75,4.7535295,136594.45,-1.020037,stop,712,86.52,87.045,86.52,87.045,612.0,0,-0.41420416653525916,0,959,116,262136.43,3049.0,24.213895870562236,2103.699883289025,0.008025209938538589,0.007941586051348716,-1.0200369988328912,stop,712,-1.0200369988328912,stop,712,86.87986,4.753529759371152,-1.0200369988328912,stop,712,-1.0500924970822247,stop,712,-1.100184994164453,stop,712,-1.2003699883289027,stop,712,-1.0200369988328912,stop,712,-1.100184994164453,stop,712,86.87986,4.753529759371152,13,0,-1
