day,em,xm,symbol,net,wk,split
2026-04-16,571,646,MAN,-1.1724540598547952,2026-04-11/2026-04-17,VAL
2026-04-17,571,955,IONL,1.3627242743719625,2026-04-11/2026-04-17,VAL
2026-04-17,571,955,IONX,1.339693162248466,2026-04-11/2026-04-17,VAL
2026-04-17,573,605,ASTX,-1.1170941418169131,2026-04-11/2026-04-17,VAL
2026-04-17,573,956,BEZ,-0.009108378604367154,2026-04-11/2026-04-17,VAL
2026-04-20,571,571,CWVX,-1.5448071390930516,2026-04-18/2026-04-24,VAL
2026-04-20,571,806,FLYT,-1.1280715334098426,2026-04-18/2026-04-24,VAL
2026-04-20,571,657,RIOX,-1.2298488994161136,2026-04-18/2026-04-24,VAL
2026-04-20,572,900,IONL,2.0,2026-04-18/2026-04-24,VAL
2026-04-21,571,664,IONZ,2.0,2026-04-18/2026-04-24,VAL
2026-04-21,571,626,USAX,2.0,2026-04-18/2026-04-24,VAL
2026-04-21,571,583,USGG,2.0,2026-04-18/2026-04-24,VAL
2026-04-21,571,955,VICR,0.7125745807216438,2026-04-18/2026-04-24,VAL
2026-04-22,571,582,EDSA,-1.2284356569956214,2026-04-18/2026-04-24,VAL
2026-04-22,588,955,CSHR,0.395659036858634,2026-04-18/2026-04-24,VAL
2026-04-22,639,955,BIRD,-0.18967400811747326,2026-04-18/2026-04-24,VAL
2026-04-22,767,955,RGTZ,-0.19050742269383808,2026-04-18/2026-04-24,VAL
2026-04-23,571,795,CIFU,-1.2492107238420145,2026-04-18/2026-04-24,VAL
2026-04-23,571,955,LBRT,0.95984722060673,2026-04-18/2026-04-24,VAL
2026-04-23,571,611,UUUG,-1.4795925425918302,2026-04-18/2026-04-24,VAL
2026-04-23,572,955,IRDM,0.08658307267581426,2026-04-18/2026-04-24,VAL
2026-04-24,571,582,RHI,-1.2994858302688033,2026-04-18/2026-04-24,VAL
2026-04-24,571,955,SLM,0.20269172249767575,2026-04-18/2026-04-24,VAL
2026-04-24,571,576,VELO,-1.2124224103823233,2026-04-18/2026-04-24,VAL
2026-04-24,573,627,IONZ,2.0,2026-04-18/2026-04-24,VAL
2026-04-27,571,576,SKLZ,-1.1976395394929176,2026-04-25/2026-05-01,VAL
2026-04-27,571,576,SMU,2.0,2026-04-25/2026-05-01,VAL
2026-04-27,571,589,TRNS,-1.165015118356775,2026-04-25/2026-05-01,VAL
2026-04-27,573,581,ATOM,-1.1625562664387044,2026-04-25/2026-05-01,VAL
2026-04-28,571,955,IVZ,0.08573480944540889,2026-04-25/2026-05-01,VAL
2026-04-28,571,955,POET,-0.01230883799709423,2026-04-25/2026-05-01,VAL
2026-04-28,575,955,MANE,-0.10099328337872071,2026-04-25/2026-05-01,VAL
2026-04-28,577,611,EDSA,2.0,2026-04-25/2026-05-01,VAL
2026-04-29,571,955,LRN,0.3740128939118963,2026-04-25/2026-05-01,VAL
2026-04-29,571,606,QBTZ,2.0,2026-04-25/2026-05-01,VAL
2026-04-29,573,955,APAM,-0.6589023334031356,2026-04-25/2026-05-01,VAL
2026-04-29,574,955,TW,0.8454850275294867,2026-04-25/2026-05-01,VAL
2026-04-30,571,751,ALMU,2.0,2026-04-25/2026-05-01,VAL
2026-04-30,571,592,CAR,-1.3000028064929725,2026-04-25/2026-05-01,VAL
2026-04-30,571,955,CROX,0.030986877340952068,2026-04-25/2026-05-01,VAL
2026-04-30,571,955,TENB,-0.7310538488320392,2026-04-25/2026-05-01,VAL
2026-05-01,571,672,ALGT,2.0,2026-04-25/2026-05-01,VAL
2026-05-01,571,955,ARDX,1.3425027591100025,2026-04-25/2026-05-01,VAL
2026-05-01,571,955,AXTI,0.9997400880278191,2026-04-25/2026-05-01,VAL
2026-05-01,571,955,AXTX,1.0462425916749964,2026-04-25/2026-05-01,VAL
2026-05-04,571,580,CUE,2.0,2026-05-02/2026-05-08,VAL
2026-05-04,571,580,FCEL,-1.3049122628165672,2026-05-02/2026-05-08,VAL
2026-05-04,571,581,RDAC,2.0,2026-05-02/2026-05-08,VAL
2026-05-04,572,955,MIRM,0.9037261828450421,2026-05-02/2026-05-08,VAL
2026-05-05,571,955,EOLS,0.9781255364573668,2026-05-02/2026-05-08,VAL
2026-05-05,571,634,MED,2.0,2026-05-02/2026-05-08,VAL
2026-05-05,571,581,SHAZ,-1.4007758992892194,2026-05-02/2026-05-08,VAL
2026-05-05,573,855,OCUL,-1.1326784200484492,2026-05-02/2026-05-08,VAL
2026-05-06,572,806,LEU,2.0,2026-05-02/2026-05-08,VAL
2026-05-06,572,955,WOLF,1.1962731659119223,2026-05-02/2026-05-08,VAL
2026-05-06,573,607,CONL,-1.2027091759932145,2026-05-02/2026-05-08,VAL
2026-05-06,573,584,EUDA,2.0,2026-05-02/2026-05-08,VAL
2026-05-07,571,589,ACMR,2.0,2026-05-02/2026-05-08,VAL
2026-05-07,571,600,AUR,-1.223435224544877,2026-05-02/2026-05-08,VAL
2026-05-07,571,955,BGC,0.20163285961034708,2026-05-02/2026-05-08,VAL
2026-05-07,571,612,EPAM,-1.1760420015992055,2026-05-02/2026-05-08,VAL
2026-05-08,571,955,ACVA,-0.7610584754623458,2026-05-02/2026-05-08,VAL
2026-05-08,571,584,ATLX,2.0,2026-05-02/2026-05-08,VAL
2026-05-08,571,675,LWLG,2.0,2026-05-02/2026-05-08,VAL
2026-05-08,571,573,NBIL,-1.3109834614827698,2026-05-02/2026-05-08,VAL
2026-05-11,571,955,DOLE,0.09056237167041513,2026-05-09/2026-05-15,VAL
2026-05-11,571,610,INOD,2.0,2026-05-09/2026-05-15,VAL
2026-05-11,571,572,NETG,2.0,2026-05-09/2026-05-15,VAL
2026-05-11,571,955,ORLA,-0.35207056272084924,2026-05-09/2026-05-15,VAL
2026-05-12,571,609,ACHV,2.0,2026-05-09/2026-05-15,VAL
2026-05-12,571,860,AMPX,2.0,2026-05-09/2026-05-15,VAL
2026-05-12,571,575,BKSY,2.0,2026-05-09/2026-05-15,VAL
2026-05-12,571,588,BW,-1.1609250084665923,2026-05-09/2026-05-15,VAL
2026-05-13,571,955,ATRO,0.06765248848550615,2026-05-09/2026-05-15,VAL
2026-05-13,571,955,QUIK,1.2054637033568625,2026-05-09/2026-05-15,VAL
2026-05-13,571,955,SNDQ,0.08176097942091606,2026-05-09/2026-05-15,VAL
2026-05-13,572,682,ASTX,2.0,2026-05-09/2026-05-15,VAL
2026-05-14,571,572,AEVA,2.0,2026-05-09/2026-05-15,VAL
2026-05-14,571,571,AVLN,-1.3978166514618258,2026-05-09/2026-05-15,VAL
2026-05-14,571,585,IRE,2.0,2026-05-09/2026-05-15,VAL
2026-05-14,571,617,IREX,2.0,2026-05-09/2026-05-15,VAL
2026-05-15,571,955,DGXX,0.204063986375845,2026-05-09/2026-05-15,VAL
2026-05-15,571,711,ONDG,-1.097956720921635,2026-05-09/2026-05-15,VAL
2026-05-15,571,703,ONDL,-1.0942657614407876,2026-05-09/2026-05-15,VAL
2026-05-15,571,701,ONDS,-1.2275142829739942,2026-05-09/2026-05-15,VAL
2026-05-18,572,578,ONDG,-1.208258445990359,2026-05-16/2026-05-22,VAL
2026-05-18,575,600,SNDQ,2.0,2026-05-16/2026-05-22,VAL
2026-05-18,579,633,GEMI,-1.140959885471263,2026-05-16/2026-05-22,VAL
2026-05-18,580,863,SOXS,2.0,2026-05-16/2026-05-22,VAL
2026-05-19,571,795,AXTI,2.0,2026-05-16/2026-05-22,VAL
2026-05-19,571,799,AXTX,2.0,2026-05-16/2026-05-22,VAL
2026-05-19,571,608,INTW,-1.1751572653980538,2026-05-16/2026-05-22,VAL
2026-05-19,571,577,LABX,2.0,2026-05-16/2026-05-22,VAL
2026-05-20,571,572,ICLR,-1.289740052580302,2026-05-16/2026-05-22,VAL
2026-05-20,571,955,REPX,-0.7914385165992658,2026-05-16/2026-05-22,VAL
2026-05-20,572,595,SKLZ,-1.2284222431322067,2026-05-16/2026-05-22,VAL
2026-05-20,576,591,PIII,2.0,2026-05-16/2026-05-22,VAL
2026-05-21,571,955,ALMU,0.9981065195881913,2026-05-16/2026-05-22,VAL
2026-05-21,571,765,CCUP,2.0,2026-05-16/2026-05-22,VAL
2026-05-21,571,796,CRCA,2.0,2026-05-16/2026-05-22,VAL
2026-05-21,571,790,CRCG,2.0,2026-05-16/2026-05-22,VAL
2026-05-22,571,574,AXTX,-1.1743709692543296,2026-05-16/2026-05-22,VAL
2026-05-22,571,581,IONL,2.0,2026-05-16/2026-05-22,VAL
2026-05-22,571,581,IONX,2.0,2026-05-16/2026-05-22,VAL
2026-05-22,571,956,SMU,-0.4231448076966302,2026-05-16/2026-05-22,VAL
2026-05-26,571,592,BLDP,2.0,2026-05-23/2026-05-29,VAL
2026-05-26,571,955,LITZ,0.8086690307513427,2026-05-23/2026-05-29,VAL
2026-05-26,571,955,VNET,0.2155252095874029,2026-05-23/2026-05-29,VAL
2026-05-26,571,955,WRBY,-0.41395347325309456,2026-05-23/2026-05-29,VAL
2026-05-27,572,604,CODX,2.0,2026-05-23/2026-05-29,VAL
2026-05-27,572,582,FLNC,-1.2196240052169607,2026-05-23/2026-05-29,VAL
2026-05-27,577,955,SNDQ,-0.14851621073389698,2026-05-23/2026-05-29,VAL
2026-05-27,577,955,SOXS,0.4050078723329353,2026-05-23/2026-05-29,VAL
2026-05-28,571,955,ARQQ,0.7289366384725375,2026-05-23/2026-05-29,VAL
2026-05-28,571,955,CPRI,1.0761037074126785,2026-05-23/2026-05-29,VAL
2026-05-28,571,578,HYLN,-1.423270537783786,2026-05-23/2026-05-29,VAL
2026-05-28,571,572,ICLR,2.0,2026-05-23/2026-05-29,VAL
2026-05-29,571,955,APPS,0.37147082398049447,2026-05-23/2026-05-29,VAL
2026-05-29,571,613,ASTI,2.0,2026-05-23/2026-05-29,VAL
2026-05-29,571,952,CORD,-1.2006267919866331,2026-05-23/2026-05-29,VAL
2026-05-29,571,955,IREZ,-0.2676638021331632,2026-05-23/2026-05-29,VAL
2026-06-01,571,639,AAOG,2.0,2026-05-30/2026-06-05,TEST
2026-06-01,571,673,AAOI,2.0,2026-05-30/2026-06-05,TEST
2026-06-01,571,673,AAOX,2.0,2026-05-30/2026-06-05,TEST
2026-06-01,571,585,INOD,-1.3418026024320935,2026-05-30/2026-06-05,TEST
2026-06-02,571,574,APPS,-1.219683040175058,2026-05-30/2026-06-05,TEST
2026-06-02,571,581,CRDO,-1.137988154537177,2026-05-30/2026-06-05,TEST
2026-06-02,571,581,CRDU,-1.0697844605341065,2026-05-30/2026-06-05,TEST
2026-06-02,571,578,FLNC,2.0,2026-05-30/2026-06-05,TEST
2026-06-03,571,575,AAOG,-1.1897771787389841,2026-05-30/2026-06-05,TEST
2026-06-03,571,575,AAOX,-1.1782408343123818,2026-05-30/2026-06-05,TEST
2026-06-03,571,577,FLY,-1.263246364285257,2026-05-30/2026-06-05,TEST
2026-06-03,571,578,FLYT,-1.0969505293975437,2026-05-30/2026-06-05,TEST
2026-06-04,571,955,QMCO,0.03241532682640896,2026-05-30/2026-06-05,TEST
2026-06-04,572,611,HYLN,2.0,2026-05-30/2026-06-05,TEST
2026-06-04,572,607,TE,-1.2244775024210455,2026-05-30/2026-06-05,TEST
2026-06-04,573,955,AXTI,0.007993590371677128,2026-05-30/2026-06-05,TEST
2026-06-05,572,574,BOT,-1.18869493855172,2026-05-30/2026-06-05,TEST
2026-06-05,573,589,AMPG,-1.2115047122655305,2026-05-30/2026-06-05,TEST
2026-06-05,574,577,SDOT,-1.2681627655486127,2026-05-30/2026-06-05,TEST
2026-06-05,574,592,SUPX,-1.22366081330322,2026-05-30/2026-06-05,TEST
2026-06-08,571,955,NOWL,0.43656136452866445,2026-06-06/2026-06-12,TEST
2026-06-08,572,634,LITZ,-1.0934629824291102,2026-06-06/2026-06-12,TEST
2026-06-08,573,955,ASTN,0.335909694692257,2026-06-06/2026-06-12,TEST
2026-06-08,573,955,NBIZ,0.6568193305395896,2026-06-06/2026-06-12,TEST
2026-06-09,571,616,BRUN,-1.3131651030716232,2026-06-06/2026-06-12,TEST
2026-06-09,571,685,CBRZ,2.0,2026-06-06/2026-06-12,TEST
2026-06-09,571,598,IONL,-1.2655450371276393,2026-06-06/2026-06-12,TEST
2026-06-09,571,598,IONX,-1.2681722080032574,2026-06-06/2026-06-12,TEST
2026-06-10,571,572,CBRG,2.0,2026-06-06/2026-06-12,TEST
2026-06-10,571,589,CHRN,2.0,2026-06-06/2026-06-12,TEST
2026-06-10,571,634,CRDO,2.0,2026-06-06/2026-06-12,TEST
2026-06-10,571,612,CRDU,2.0,2026-06-06/2026-06-12,TEST
2026-06-11,571,925,NBIG,2.0,2026-06-06/2026-06-12,TEST
2026-06-11,571,930,NBIL,2.0,2026-06-06/2026-06-12,TEST
2026-06-11,571,582,NEBX,-1.1367518514482873,2026-06-06/2026-06-12,TEST
2026-06-11,571,601,POEL,2.0,2026-06-06/2026-06-12,TEST
2026-06-12,571,581,APLX,2.0,2026-06-06/2026-06-12,TEST
2026-06-12,571,572,ASBP,-1.2247578437109765,2026-06-06/2026-06-12,TEST
2026-06-12,571,955,BEX,0.5888461009565484,2026-06-06/2026-06-12,TEST
2026-06-12,571,601,BNAI,-1.1152309818941095,2026-06-06/2026-06-12,TEST
2026-06-15,575,955,DXYZ,-0.5636431160983523,2026-06-13/2026-06-19,TEST
2026-06-15,579,955,BFC,-0.4498842263740267,2026-06-13/2026-06-19,TEST
2026-06-15,615,955,WBI,-0.1553292555353264,2026-06-13/2026-06-19,TEST
2026-06-15,703,955,SOC,-0.6162349660449759,2026-06-13/2026-06-19,TEST
2026-06-16,571,658,ARM,-1.2352677000507144,2026-06-13/2026-06-19,TEST
2026-06-16,571,655,ARMG,-1.1205102640570215,2026-06-13/2026-06-19,TEST
2026-06-16,571,593,ARQQ,2.0,2026-06-13/2026-06-19,TEST
2026-06-16,571,571,ASTX,-1.1917232653442147,2026-06-13/2026-06-19,TEST
2026-06-17,571,578,RXT,2.0,2026-06-13/2026-06-19,TEST
2026-06-17,571,881,XE,2.0,2026-06-13/2026-06-19,TEST
2026-06-17,573,605,SATG,-1.2407229528682215,2026-06-13/2026-06-19,TEST
2026-06-17,576,727,OCC,2.0,2026-06-13/2026-06-19,TEST
2026-06-18,571,955,LFTO,-0.09781727841615181,2026-06-13/2026-06-19,TEST
2026-06-18,576,649,HOOZ,-1.1574866764470395,2026-06-13/2026-06-19,TEST
2026-06-18,586,653,OKLS,-1.1030351436523134,2026-06-13/2026-06-19,TEST
2026-06-18,592,955,FUBO,0.4947999697716555,2026-06-13/2026-06-19,TEST
2026-06-22,571,690,BBAR,-1.1997520559098487,2026-06-20/2026-06-26,TEST
2026-06-22,571,955,DK,-0.242200829978304,2026-06-20/2026-06-26,TEST
2026-06-22,571,571,DOCN,-1.3951948518397492,2026-06-20/2026-06-26,TEST
2026-06-22,571,684,FIGR,2.0,2026-06-20/2026-06-26,TEST
2026-06-23,571,590,ARQQ,2.0,2026-06-20/2026-06-26,TEST
2026-06-23,571,955,PINS,-0.029972531809423636,2026-06-20/2026-06-26,TEST
2026-06-23,571,572,QBTS,2.0,2026-06-20/2026-06-26,TEST
2026-06-23,571,572,QBTX,2.0,2026-06-20/2026-06-26,TEST
2026-06-24,571,589,PRIM,2.0,2026-06-20/2026-06-26,TEST
2026-06-24,572,582,CRML,-1.4316751112874506,2026-06-20/2026-06-26,TEST
2026-06-24,572,582,DLLL,-1.144943599373672,2026-06-20/2026-06-26,TEST
2026-06-24,575,724,PLTU,-1.1712324250510175,2026-06-20/2026-06-26,TEST
2026-06-25,571,593,ASTN,2.0,2026-06-20/2026-06-26,TEST
2026-06-25,571,955,CRCD,0.688014289885408,2026-06-20/2026-06-26,TEST
2026-06-25,571,580,MSTZ,2.0,2026-06-20/2026-06-26,TEST
2026-06-25,572,591,SNX,-1.2700824380979716,2026-06-20/2026-06-26,TEST
2026-06-26,571,590,ASTX,2.0,2026-06-20/2026-06-26,TEST
2026-06-26,571,957,FLYT,1.4122641986959332,2026-06-20/2026-06-26,TEST
2026-06-26,571,575,GRPN,-1.318019536860223,2026-06-20/2026-06-26,TEST
2026-06-26,571,955,ONDL,0.6621793792810204,2026-06-20/2026-06-26,TEST
2026-06-29,571,580,AAOX,2.0,2026-06-27/2026-07-03,TEST
2026-06-29,572,955,ATAI,-0.22179907679192243,2026-06-27/2026-07-03,TEST
2026-06-29,572,596,AXTI,-1.182061010304092,2026-06-27/2026-07-03,TEST
2026-06-29,572,955,KOD,1.0650831691261426,2026-06-27/2026-07-03,TEST
2026-06-30,571,608,BLZE,2.0,2026-06-27/2026-07-03,TEST
2026-06-30,571,592,FCEL,2.0,2026-06-27/2026-07-03,TEST
2026-06-30,571,571,HTFL,-1.334873077448574,2026-06-27/2026-07-03,TEST
2026-06-30,571,603,NBIG,2.0,2026-06-27/2026-07-03,TEST
2026-07-01,571,955,ABX,1.415199783888731,2026-06-27/2026-07-03,TEST
2026-07-01,571,955,AEVA,-0.910482812988046,2026-06-27/2026-07-03,TEST
2026-07-01,571,955,BE,-1.0089059043355997,2026-06-27/2026-07-03,TEST
2026-07-01,571,852,BEG,-1.1295743537366119,2026-06-27/2026-07-03,TEST
2026-07-02,571,665,APPX,-1.1460557303353918,2026-06-27/2026-07-03,TEST
2026-07-02,571,622,AXTX,-1.1669452376143328,2026-06-27/2026-07-03,TEST
2026-07-02,571,587,BEZ,-1.1280198858705448,2026-06-27/2026-07-03,TEST
2026-07-02,571,642,CNXC,-1.2085829462210458,2026-06-27/2026-07-03,TEST
2026-07-06,571,628,APPS,-1.232668927012722,2026-07-04/2026-07-10,TEST
2026-07-06,571,955,BNTC,-0.1614567970618371,2026-07-04/2026-07-10,TEST
2026-07-06,571,571,CLRO,-1.2739494186588236,2026-07-04/2026-07-10,TEST
2026-07-06,571,571,CRCG,-1.3153707527027234,2026-07-04/2026-07-10,TEST
2026-07-07,571,583,ALIT,2.0,2026-07-04/2026-07-10,TEST
2026-07-07,572,955,CMPS,0.04269393999725722,2026-07-04/2026-07-10,TEST
2026-07-07,575,614,MSTZ,2.0,2026-07-04/2026-07-10,TEST
2026-07-07,577,881,AXTI,-1.1188941083840724,2026-07-04/2026-07-10,TEST
2026-07-08,571,681,AAOX,-1.2428421152893103,2026-07-04/2026-07-10,TEST
2026-07-08,571,571,ALGS,-1.257911451121736,2026-07-04/2026-07-10,TEST
2026-07-08,571,955,AMAU,0.9196457983202283,2026-07-04/2026-07-10,TEST
2026-07-08,571,773,AMPG,2.0,2026-07-04/2026-07-10,TEST
2026-07-09,571,671,FRVO,2.0,2026-07-04/2026-07-10,TEST
2026-07-09,577,596,TVRD,-1.0602625593444461,2026-07-04/2026-07-10,TEST
2026-07-09,581,955,NTSK,0.4621869569603092,2026-07-04/2026-07-10,TEST
2026-07-09,582,955,KVYO,0.3948256287720468,2026-07-04/2026-07-10,TEST
2026-07-10,571,571,GKOS,-1.1831052134449307,2026-07-04/2026-07-10,TEST
2026-07-10,571,632,LITX,-1.1713553898109308,2026-07-04/2026-07-10,TEST
2026-07-10,571,590,WULX,-1.139699750689911,2026-07-04/2026-07-10,TEST
2026-07-10,572,580,AAOX,-1.1334606762289534,2026-07-04/2026-07-10,TEST
2026-07-13,572,575,AARD,-1.2695429365970876,2026-07-11/2026-07-17,TEST
2026-07-13,572,575,AMPG,-1.20762161713215,2026-07-11/2026-07-17,TEST
2026-07-13,572,700,IRE,-1.1472501455628126,2026-07-11/2026-07-17,TEST
2026-07-13,572,700,IREX,-1.1558475839330749,2026-07-11/2026-07-17,TEST
2026-07-14,571,576,QTTB,-1.1204356906602058,2026-07-11/2026-07-17,TEST
2026-07-14,572,574,CBRZ,2.0,2026-07-11/2026-07-17,TEST
2026-07-14,572,574,JLHL,-1.097790768601965,2026-07-11/2026-07-17,TEST
2026-07-14,574,955,IREZ,0.26018534745743704,2026-07-11/2026-07-17,TEST
2026-07-15,571,573,AXTX,-1.1248764784710805,2026-07-11/2026-07-17,TEST
2026-07-15,571,612,CBIO,-1.1974273354651173,2026-07-11/2026-07-17,TEST
2026-07-15,575,724,ASTN,2.0,2026-07-11/2026-07-17,TEST
2026-07-15,580,625,SDOT,-1.3660270781186983,2026-07-11/2026-07-17,TEST
2026-07-16,571,573,ELVA,-1.156178027052792,2026-07-11/2026-07-17,TEST
2026-07-16,571,576,FWRD,2.0,2026-07-11/2026-07-17,TEST
2026-07-16,571,571,NXTC,-1.1693759949838929,2026-07-11/2026-07-17,TEST
2026-07-16,572,604,AGEN,-1.4650731102510424,2026-07-11/2026-07-17,TEST
2026-07-17,571,610,ASTX,2.0,2026-07-11/2026-07-17,TEST
2026-07-17,571,770,LCID,2.0,2026-07-11/2026-07-17,TEST
2026-07-17,571,955,PALU,0.27487074029489617,2026-07-11/2026-07-17,TEST
2026-07-17,571,955,PANW,0.25684624241555565,2026-07-11/2026-07-17,TEST
2026-07-20,571,656,LCID,-1.1367631808235505,2026-07-18/2026-07-24,TEST
2026-07-20,571,955,PL,-0.3943794089068464,2026-07-18/2026-07-24,TEST
2026-07-20,572,955,INIO,-0.6482458821409683,2026-07-18/2026-07-24,TEST
2026-07-20,573,955,ASTN,0.25502897221690135,2026-07-18/2026-07-24,TEST
2026-07-21,571,573,LCID,-1.1871079477496838,2026-07-18/2026-07-24,TEST
2026-07-21,574,955,A,0.2789253395831041,2026-07-18/2026-07-24,TEST
2026-07-21,574,955,RVTY,0.7448145850275035,2026-07-18/2026-07-24,TEST
2026-07-21,576,955,MTD,0.15592218621398474,2026-07-18/2026-07-24,TEST
2026-07-22,571,955,APLX,-0.05660110636562443,2026-07-18/2026-07-24,TEST
2026-07-22,571,573,CBRS,2.0,2026-07-18/2026-07-24,TEST
2026-07-22,571,598,IRE,2.0,2026-07-18/2026-07-24,TEST
2026-07-22,571,955,IREG,-0.1291780999249843,2026-07-18/2026-07-24,TEST
2026-07-23,571,580,AAOX,2.0,2026-07-18/2026-07-24,TEST
2026-07-23,571,605,BEX,2.0,2026-07-18/2026-07-24,TEST
2026-07-23,571,955,BRUN,-0.296754115488504,2026-07-18/2026-07-24,TEST
2026-07-23,571,583,CIFR,2.0,2026-07-18/2026-07-24,TEST
2026-07-24,574,913,DLLL,-1.3212291890606127,2026-07-18/2026-07-24,TEST
2026-07-24,574,582,GLWG,-1.197986371170729,2026-07-18/2026-07-24,TEST
2026-07-24,575,955,CRAI,-0.004780839834582211,2026-07-18/2026-07-24,TEST
2026-07-24,583,955,COAG,-0.062331261625284594,2026-07-18/2026-07-24,TEST
2026-07-27,571,630,CBRZ,2.0,2026-07-25/2026-07-31,TEST
2026-07-27,571,796,LBRT,-1.301803930314318,2026-07-25/2026-07-31,TEST
2026-07-27,572,612,DLLL,-1.212212061896048,2026-07-25/2026-07-31,TEST
2026-07-27,572,955,PBF,0.12702641153215505,2026-07-25/2026-07-31,TEST
2026-07-28,571,955,BRO,1.4187632381243553,2026-07-25/2026-07-31,TEST
2026-07-28,571,586,CAPR,-1.1775413339317313,2026-07-25/2026-07-31,TEST
2026-07-28,571,572,CDNS,2.0,2026-07-25/2026-07-31,TEST
2026-07-28,572,855,MPLT,2.0,2026-07-25/2026-07-31,TEST
2026-07-29,571,955,AXGN,-0.06797705274184426,2026-07-25/2026-07-31,TEST
2026-07-29,571,575,NVTS,2.0,2026-07-25/2026-07-31,TEST
2026-07-29,571,940,NVTX,-1.1022877236166317,2026-07-25/2026-07-31,TEST
2026-07-29,571,902,SNDQ,-1.105293367344391,2026-07-25/2026-07-31,TEST
2026-07-30,571,574,AUR,-1.2079837859191738,2026-07-25/2026-07-31,TEST
2026-07-30,571,571,COAG,-1.362279691692046,2026-07-25/2026-07-31,TEST
2026-07-30,571,602,MAX,-1.2536519240301562,2026-07-25/2026-07-31,TEST
2026-07-30,573,575,NXTC,-1.1748528511389382,2026-07-25/2026-07-31,TEST
2026-07-31,571,601,CCB,-1.2322800474431952,2026-07-25/2026-07-31,TEST
2026-07-31,572,596,GSIT,-1.115976909384314,2026-07-25/2026-07-31,TEST
2026-07-31,575,955,EFOR,0.47826067444259035,2026-07-25/2026-07-31,TEST
2026-07-31,577,620,GDYN,-1.1642052240253424,2026-07-25/2026-07-31,TEST
2026-08-03,571,955,FIG,0.06869189788436919,2026-08-01/2026-08-07,TEST
2026-08-03,571,956,FIGG,-0.06035497442916414,2026-08-01/2026-08-07,TEST
2026-08-03,571,955,HWC,0.02903652486178121,2026-08-01/2026-08-07,TEST
2026-08-03,571,955,SBH,0.8962694432036391,2026-08-01/2026-08-07,TEST
2026-08-04,571,854,CRCG,2.0,2026-08-01/2026-08-07,TEST
2026-08-04,571,627,HQ,2.0,2026-08-01/2026-08-07,TEST
2026-08-04,571,955,IRE,-0.3045038097583089,2026-08-01/2026-08-07,TEST
2026-08-04,571,955,IREG,-0.31294969947678236,2026-08-01/2026-08-07,TEST
2026-08-05,571,955,AAOX,-0.8617189952382961,2026-08-01/2026-08-07,TEST
2026-08-05,571,577,AXTI,2.0,2026-08-01/2026-08-07,TEST
2026-08-05,571,581,AXTX,2.0,2026-08-01/2026-08-07,TEST
2026-08-05,571,955,BE,0.061121917212084265,2026-08-01/2026-08-07,TEST
2026-08-06,571,955,AMLX,1.3691662334887296,2026-08-01/2026-08-07,TEST
2026-08-06,571,581,AXON,-1.1735610539159265,2026-08-01/2026-08-07,TEST
2026-08-06,571,955,EQX,0.36989203551309235,2026-08-01/2026-08-07,TEST
2026-08-06,571,955,ERO,0.5396819886461071,2026-08-01/2026-08-07,TEST
2026-08-07,571,601,FIVN,2.0,2026-08-01/2026-08-07,TEST
2026-08-07,571,574,LOFF,2.0,2026-08-01/2026-08-07,TEST
2026-08-07,571,955,WEN,0.665516689817778,2026-08-01/2026-08-07,TEST
2026-08-07,572,955,KGS,0.8533836208208109,2026-08-01/2026-08-07,TEST
2026-08-10,571,610,AKAM,2.0,2026-08-08/2026-08-14,TEST
2026-08-10,571,955,CECO,-0.24857891415416833,2026-08-08/2026-08-14,TEST
2026-08-10,571,578,RDWU,-1.1377818291078183,2026-08-08/2026-08-14,TEST
2026-08-10,571,580,YSS,-1.1884061076358086,2026-08-08/2026-08-14,TEST
2026-08-11,571,576,AAOZ,-1.2050426907536511,2026-08-08/2026-08-14,TEST
2026-08-11,571,571,ACHR,-1.4395171267180498,2026-08-08/2026-08-14,TEST
2026-08-11,571,614,RUM,2.0,2026-08-08/2026-08-14,TEST
2026-08-11,571,955,SVM,0.6971508447291449,2026-08-08/2026-08-14,TEST
2026-08-12,571,956,OKLS,1.4452882367100872,2026-08-08/2026-08-14,TEST
2026-08-12,571,576,SION,2.0,2026-08-08/2026-08-14,TEST
2026-08-12,573,955,ABSI,-0.14175246883494297,2026-08-08/2026-08-14,TEST
2026-08-12,576,955,PHVS,0.9340515819433053,2026-08-08/2026-08-14,TEST
2026-08-13,571,932,AAOX,-1.1506673791009367,2026-08-08/2026-08-14,TEST
2026-08-13,571,664,ASTX,-1.1393905587249584,2026-08-08/2026-08-14,TEST
2026-08-13,571,955,AXTI,-0.663688458326509,2026-08-08/2026-08-14,TEST
2026-08-13,571,712,AXTU,-1.1169414582981814,2026-08-08/2026-08-14,TEST
2026-08-14,571,955,MFP,1.1599688249828704,2026-08-08/2026-08-14,TEST
2026-08-14,571,589,RKLX,-1.2287000419864325,2026-08-08/2026-08-14,TEST
2026-08-14,571,955,SGML,0.6778830798259939,2026-08-08/2026-08-14,TEST
2026-08-14,571,585,SION,-1.1647734256757123,2026-08-08/2026-08-14,TEST
2026-08-17,571,571,AAOZ,-1.1740301815365726,2026-08-15/2026-08-21,TEST
2026-08-17,571,860,RDWU,-1.1979626000540873,2026-08-15/2026-08-21,TEST
2026-08-17,572,753,AGPU,2.0,2026-08-15/2026-08-21,TEST
