day,symbol,entry_m,rr_X0,why_X0,xm_X0,rr_G3,why_G3,xm_G3
2026-02-17,IBG,833,-1.0404581844174414,stop,842,-1.0404581844174414,stop,842
2026-02-17,IONZ,592,-1.0297945928123986,stop,673,-1.0297945928123986,stop,673
2026-02-17,IREZ,595,-1.0331777777777769,stop,619,-1.0331777777777769,stop,619
2026-02-17,KZIA,718,-1.0313529411764697,stop,723,-1.0313529411764697,stop,723
2026-02-17,QBTZ,592,-1.0551385346336557,stop,835,-1.0551385346336557,stop,835
2026-02-17,VWAV,658,0.32786885245901365,eod,900,0.32786885245901365,eod,900
2026-02-17,WAY,577,-1.0153948220064726,stop,594,-1.0153948220064726,stop,594
2026-02-17,XXRP,698,-1.0366666666666668,stop,730,-1.0366666666666668,stop,730
2026-02-18,AMCI,603,0.00023261223540303966,eod,882,0.00023261223540303966,eod,882
2026-02-18,BDSX,589,-0.5894656778855305,eod,895,-0.5894656778855305,eod,895
2026-02-18,CMPS,585,-1.0157890262751148,stop,716,-1.0157890262751148,stop,716
2026-02-18,CSTM,580,-1.0171543624161066,stop,847,-1.0171543624161066,stop,847
2026-02-18,INBS,612,-1.028882352941175,stop,823,-1.028882352941175,stop,823
2026-02-18,PHOE,598,-1.03881406779661,stop,600,-1.03881406779661,stop,600
2026-02-18,VRCA,616,0.6721192293711369,eod,955,0.6721192293711369,eod,955
2026-02-18,WATT,600,-1.0189499910698323,stop,702,-1.0189499910698323,stop,702
2026-02-19,AG,596,1.6428571428571341,eod,955,1.6428571428571341,eod,955
2026-02-19,ANRO,745,2.0,target,865,1.158730158730149,eod,955
2026-02-19,BAND,696,-1.0422631578947352,stop,737,-1.0422631578947352,stop,737
2026-02-19,CBIO,689,2.0,target,726,2.8974358974359085,eod,900
2026-02-19,MOB,584,0.6101694915254229,eod,899,0.6101694915254229,eod,899
2026-02-19,OSS,628,-1.0380791027154646,stop,724,-1.0380791027154646,stop,724
2026-02-19,SMCX,593,-1.024520833333334,stop,599,-1.024520833333334,stop,599
2026-02-19,SNSE,593,2.0,target,633,-1.0255621890547273,stop,671
2026-02-19,TITN,773,2.0,target,788,-1.0701071428571403,stop,831
2026-02-20,ANPA,583,-1.0134255319148937,stop,587,-1.0134255319148937,stop,587
2026-02-20,AXTI,577,0.7780691942762364,eod,955,0.7780691942762364,eod,955
2026-02-20,CORD,586,2.0,target,719,0.9183673469387736,eod,955
2026-02-20,CVRX,577,2.0,target,651,5.354838709677406,eod,900
2026-02-20,DMRC,607,-1.0383076923076906,stop,641,-1.0383076923076906,stop,641
2026-02-20,TNDM,603,2.0,target,798,0.7254901960784337,eod,955
2026-02-20,VELO,584,-1.0183124204400813,stop,702,-1.0183124204400813,stop,702
2026-02-23,INSG,598,-1.1965507246376799,stop,824,-1.1965507246376799,stop,824
2026-02-23,KPTI,579,-0.22535211267605626,eod,955,-0.22535211267605626,eod,955
2026-02-23,VNDA,579,-0.3764845605700696,eod,955,-0.3764845605700696,eod,955
2026-02-24,AMCI,615,0.0,eod,893,0.0,eod,893
2026-02-24,AXGN,578,0.051515151515152076,eod,955,0.051515151515152076,eod,955
2026-02-24,BNAI,582,2.0,target,633,4.086330935251796,eod,955
2026-02-24,CMTL,615,-1.0400000000000018,stop,645,-1.0400000000000018,stop,645
2026-02-24,EIKN,590,0.024999999999999446,eod,955,0.024999999999999446,eod,955
2026-02-24,MB,604,-1.0910714285714256,stop,633,-1.0910714285714256,stop,633
2026-02-24,RLYB,679,-0.6869129618033823,eod,898,-0.6869129618033823,eod,898
2026-02-25,AMCI,837,-1.0297955632883862,stop,851,-1.0297955632883862,stop,851
2026-02-25,BMNR,637,-1.0867551020408162,stop,645,-1.0867551020408162,stop,645
2026-02-25,CCC,577,2.0,target,612,2.318284424379233,eod,955
2026-02-25,NDLS,586,-1.070793214121962,stop,880,-1.070793214121962,stop,880
2026-02-25,OCC,590,-1.0427586206896544,stop,947,-1.0427586206896544,stop,947
2026-02-26,CHYM,584,-1.0182629482071706,stop,721,-1.0182629482071706,stop,721
2026-02-26,EKSO,602,-0.46875000000000067,eod,956,-0.46875000000000067,eod,956
2026-02-26,HCTI,579,-1.0131147540983607,stop,588,-1.0131147540983607,stop,588
2026-02-26,HPP,581,2.0,target,608,1.378787878787876,eod,955
2026-02-26,IONL,581,0.25384615384615583,eod,955,0.25384615384615583,eod,955
2026-02-26,IONX,581,0.13513513513513528,eod,955,0.13513513513513528,eod,955
2026-02-26,KZIA,601,2.0,target,901,1.6291877007801747,eod,955
2026-02-26,NOWL,598,-1.0414999999999999,stop,626,-1.0414999999999999,stop,626
2026-02-26,OPRA,607,-1.0335573327325966,stop,625,-1.0335573327325966,stop,625
2026-02-26,PHAT,580,-0.18055555555555647,eod,955,-0.18055555555555647,eod,955
2026-02-26,PRMB,577,-0.1173708920187794,eod,955,-0.1173708920187794,eod,955
2026-02-26,RGTX,583,-1.0246909090909078,stop,784,-1.0246909090909078,stop,784
2026-02-26,SIF,710,0.11842105263157907,eod,955,0.11842105263157907,eod,955
2026-02-27,ARLO,577,0.48780487804878075,eod,955,0.48780487804878075,eod,955
2026-02-27,BDSX,577,-1.013322033898305,stop,585,-1.013322033898305,stop,585
2026-02-27,BWIN,577,1.1451612903225774,eod,955,1.1451612903225774,eod,955
2026-02-27,CARL,688,-1.0743500000000004,stop,702,-1.0743500000000004,stop,702
2026-02-27,CDIO,587,-1.0138921982662812,stop,606,-1.0138921982662812,stop,606
2026-02-27,DUOT,577,-0.033333333333335505,eod,955,-0.033333333333335505,eod,955
2026-02-27,FIGS,577,-1.013980582524272,stop,700,-1.013980582524272,stop,700
2026-02-27,INSG,629,-1.0237307692307693,stop,848,-1.0237307692307693,stop,848
2026-02-27,IREZ,654,2.0,target,668,1.513089005235609,eod,955
2026-02-27,PRAA,587,-1.0293207547169805,stop,634,-1.0293207547169805,stop,634
2026-02-27,RGTZ,577,2.0,target,651,0.6406249999999997,eod,955
2026-02-27,STRZ,584,0.05555555555555679,eod,900,0.05555555555555679,eod,900
2026-02-27,TSSI,578,0.5210038188761588,eod,955,0.5210038188761588,eod,955
2026-03-02,ASTH,579,0.34666666666666873,eod,955,0.34666666666666873,eod,955
2026-03-02,ELTX,579,-0.033152834567354815,eod,899,-0.033152834567354815,eod,899
2026-03-02,OPTX,580,2.0,target,672,2.451612903225812,eod,899
2026-03-02,PESI,737,1.3928571428571328,eod,897,1.3928571428571328,eod,897
2026-03-02,SHMD,622,-1.0324999999999998,stop,633,-1.0324999999999998,stop,633
2026-03-02,SSTI,631,-1.0388947368421053,stop,693,-1.0388947368421053,stop,693
2026-03-02,UMAC,577,-1.014489795918368,stop,800,-1.014489795918368,stop,800
2026-03-02,VELO,577,2.0,target,874,1.882500000000002,eod,900
2026-03-02,VWAV,599,-1.0333971902937404,stop,636,-1.0333971902937404,stop,636
2026-03-03,BATL,581,-0.17357001972386638,eod,900,-0.17357001972386638,eod,900
2026-03-03,CTEV,814,2.0,target,859,2.6199999999999974,eod,900
2026-03-03,GDXD,577,0.386792452830188,eod,955,0.386792452830188,eod,955
2026-03-03,IONZ,624,-1.0170253264740798,stop,666,-1.0170253264740798,stop,666
2026-03-03,IREZ,618,-1.1280878378378403,stop,743,-1.1280878378378403,stop,743
2026-03-03,JFB,578,-1.016668393782383,stop,588,-1.016668393782383,stop,588
2026-03-03,KZIA,772,2.0,target,787,4.562499999999998,eod,955
2026-03-03,NPT,577,2.0,target,582,4.702702702702704,eod,900
2026-03-03,PSFE,668,2.0,target,807,1.9038112522686013,eod,955
2026-03-03,QBTZ,600,-1.0300336113217088,stop,609,-1.0300336113217088,stop,609
2026-03-03,VELO,577,-1.021442307692309,stop,622,-1.021442307692309,stop,622
2026-03-04,BGS,577,-0.3306451612903226,eod,955,-0.3306451612903226,eod,955
2026-03-04,BW,745,2.0,target,785,5.808782657031686,eod,955
2026-03-04,CCUP,588,-1.0268444444444427,stop,621,-1.0268444444444427,stop,621
2026-03-04,DUOT,582,-1.0298461538461547,stop,599,-1.0298461538461547,stop,599
2026-03-04,ETHU,632,0.6666666666666633,eod,955,0.6666666666666633,eod,955
2026-03-04,FBYD,618,0.9750000000000005,eod,895,0.9750000000000005,eod,895
2026-03-04,FIGR,608,-1.0537068965517244,stop,683,-1.0537068965517244,stop,683
2026-03-04,IRE,589,2.0,target,608,2.4878048780487787,eod,955
2026-03-04,IREX,589,2.0,target,608,2.4441666666666686,eod,955
2026-03-04,RIOX,593,2.0,target,647,1.114285714285717,eod,955
2026-03-04,RLYB,587,-0.6829268292682908,eod,955,-0.6829268292682908,eod,955
2026-03-04,ROBN,592,0.04977375565610832,eod,955,0.04977375565610832,eod,955
2026-03-04,SHMD,577,0.4338235294117642,eod,900,0.4338235294117642,eod,900
2026-03-04,XNET,626,-0.586206896551722,eod,955,-0.586206896551722,eod,955
2026-03-05,AARD,589,-1.0318888888888906,stop,619,-1.0318888888888906,stop,619
2026-03-05,AMPX,588,-1.0333255813953472,stop,667,-1.0333255813953472,stop,667
2026-03-05,IREZ,669,-1.0886730769230746,stop,723,-1.0886730769230746,stop,723
2026-03-05,PDYN,579,2.0,target,595,2.933150684931502,eod,955
2026-03-05,RGTZ,591,-1.0245340909090908,stop,595,-1.0245340909090908,stop,595
2026-03-05,SOC,578,2.0,target,622,3.622950819672136,eod,955
2026-03-05,STEM,593,-1.0179082048297943,stop,601,-1.0179082048297943,stop,601
2026-03-05,STRZ,595,1.1862745098039154,eod,899,1.1862745098039154,eod,899
2026-03-06,AARD,665,-1.0667021276595738,stop,683,-1.0667021276595738,stop,683
2026-03-06,ALMU,632,-1.0292075471698117,stop,924,-1.0292075471698117,stop,924
2026-03-06,CLPT,728,2.0,target,847,1.8148148148148184,eod,955
2026-03-06,GRRR,698,-1.073999999999999,stop,913,-1.073999999999999,stop,913
2026-03-06,IBG,661,-1.0094615384615389,stop,694,-1.0094615384615389,stop,694
2026-03-06,MVLL,589,2.0,target,709,0.7583333333333286,eod,955
2026-03-06,NPT,583,-1.0153383458646605,stop,587,-1.0153383458646605,stop,587
2026-03-06,NRC,661,-0.4302325581395322,eod,955,-0.4302325581395322,eod,955
2026-03-06,OPTX,619,2.0,target,639,-1.1927272727272757,stop,757
2026-03-06,SWBI,579,0.4283755997258392,eod,930,0.4283755997258392,eod,930
2026-03-06,VELO,583,2.0,target,794,0.9504708754795962,eod,899
2026-03-06,VWAV,607,-1.0408108108108116,stop,652,-1.0408108108108116,stop,652
2026-03-09,ATRA,577,0.6901408450704228,eod,955,0.6901408450704228,eod,955
2026-03-09,LENZ,590,0.5862068965517212,eod,955,0.5862068965517212,eod,955
2026-03-09,MPLT,767,-1.0851739130434819,stop,829,-1.0851739130434819,stop,829
2026-03-09,SEAT,640,-1.0356829268292693,stop,701,-1.0356829268292693,stop,701
2026-03-09,SHMD,765,-1.3065999999999995,stop,766,-1.3065999999999995,stop,766
2026-03-09,VRCA,645,2.0,target,682,0.13333333333333017,eod,955
2026-03-10,ARTV,792,-1.0245833333333316,stop,855,-1.0245833333333316,stop,855
2026-03-10,DTIL,591,2.0,target,914,1.2272727272727266,eod,955
2026-03-10,EKSO,580,-1.0157662337662343,stop,682,-1.0157662337662343,stop,682
2026-03-10,IREX,594,-1.217322580645169,stop,595,-1.217322580645169,stop,595
2026-03-10,OCC,591,-1.018230769230769,stop,592,-1.018230769230769,stop,592
2026-03-10,SHMD,577,-1.0141739130434784,stop,581,-1.0141739130434784,stop,581
2026-03-10,TENX,579,-1.016343949044585,stop,585,-1.016343949044585,stop,585
2026-03-10,TSSI,588,0.9516654144753288,eod,955,0.9516654144753288,eod,955
2026-03-10,WATT,793,0.15566694514062776,eod,955,0.15566694514062776,eod,955
2026-03-11,ARTV,615,2.0,target,637,2.6785714285714346,eod,955
2026-03-11,AUNA,577,-1.0163823529411753,stop,749,-1.0163823529411753,stop,749
2026-03-11,CRWU,601,0.17391304347826136,eod,955,0.17391304347826136,eod,955
2026-03-11,EKSO,592,-1.0335509396636977,stop,720,-1.0335509396636977,stop,720
2026-03-11,IREX,579,2.0,target,600,2.6428571428571446,eod,955
2026-03-11,NBIG,577,0.6666666666666676,eod,955,0.6666666666666676,eod,955
2026-03-11,NBIL,577,0.6249999999999982,eod,955,0.6249999999999982,eod,955
2026-03-11,QTTB,584,2.0,target,610,3.113924050632916,eod,955
2026-03-11,SERV,591,-1.032028571428572,stop,608,-1.032028571428572,stop,608
2026-03-11,VELO,619,-0.11827956989247254,eod,955,-0.11827956989247254,eod,955
2026-03-11,VRCA,587,0.1490683229813665,eod,955,0.1490683229813665,eod,955
2026-03-11,WATT,685,-1.3851162790697593,stop,691,-1.3851162790697593,stop,691
2026-03-12,ARTV,642,-1.0236901172529325,stop,717,-1.0236901172529325,stop,717
2026-03-12,ATPC,579,2.0,target,583,0.8808193668528832,eod,955
2026-03-12,BATL,635,-1.0302597402597389,stop,647,-1.0302597402597389,stop,647
2026-03-12,LWLG,577,0.4406779661016947,eod,955,0.4406779661016947,eod,955
2026-03-12,OCC,581,-1.1630166666666681,stop,684,-1.1630166666666681,stop,684
2026-03-12,ODD,577,-1.0204509628302725,stop,591,-1.0204509628302725,stop,591
2026-03-12,PLYX,584,-1.0233749999999997,stop,626,-1.0233749999999997,stop,626
2026-03-12,PSNY,780,-1.0356709183673458,stop,881,-1.0356709183673458,stop,881
2026-03-12,QTTB,599,-0.25,eod,955,-0.25,eod,955
2026-03-12,ROMA,582,2.0,target,603,-1.7988414634146348,stop,626
2026-03-12,TSSI,742,-1.0536507936507924,stop,781,-1.0536507936507924,stop,781
2026-03-12,VELO,582,0.7528735632183928,eod,955,0.7528735632183928,eod,955
2026-03-13,ASST,632,-1.0420434782608687,stop,647,-1.0420434782608687,stop,647
2026-03-13,CBIO,632,-1.2414862385321106,stop,688,-1.2414862385321106,stop,688
2026-03-13,ELTX,680,2.0,target,774,2.3150357995226676,eod,957
2026-03-13,EVCM,590,-1.021516483516485,stop,917,-1.021516483516485,stop,917
2026-03-13,IRE,583,-1.021631347461017,stop,656,-1.021631347461017,stop,656
2026-03-13,IREX,584,-1.0433034194415407,stop,615,-1.0433034194415407,stop,615
2026-03-13,KYIV,578,-0.671091445427727,eod,955,-0.671091445427727,eod,955
2026-03-13,LENZ,596,-1.0283809523809522,stop,745,-1.0283809523809522,stop,745
2026-03-13,NBIG,594,-1.0807083333333427,stop,658,-1.0807083333333427,stop,658
2026-03-13,QTTB,581,-1.0331363636363649,stop,582,-1.0331363636363649,stop,582
2026-03-13,SPAI,595,-1.0232227488151666,stop,727,-1.0232227488151666,stop,727
2026-03-13,VWAV,585,-1.022850746268656,stop,846,-1.022850746268656,stop,846
2026-03-16,BTDR,578,-1.0246060606060603,stop,592,-1.0246060606060603,stop,592
2026-03-16,CING,670,-1.0513000000000028,stop,697,-1.0513000000000028,stop,697
2026-03-16,EKSO,690,-1.166276883116882,stop,739,-1.166276883116882,stop,739
2026-03-16,EVCM,593,-1.037777777777775,stop,605,-1.037777777777775,stop,605
2026-03-16,FBYD,630,-1.6271794871794867,stop,745,-1.6271794871794867,stop,745
2026-03-16,NBIG,586,-1.0369999999999981,stop,590,-1.0369999999999981,stop,590
2026-03-16,NBIL,586,-1.0303818181818178,stop,590,-1.0303818181818178,stop,590
2026-03-16,SHMD,585,-1.0423870967741935,stop,691,-1.0423870967741935,stop,691
2026-03-16,SIF,696,0.2898845892735908,eod,817,0.2898845892735908,eod,817
2026-03-16,WW,577,-1.0133393939393949,stop,705,-1.0133393939393949,stop,705
2026-03-17,AGCC,710,-1.074020833333336,stop,832,-1.074020833333336,stop,832
2026-03-17,DTIL,588,0.7500000000000021,eod,955,0.7500000000000021,eod,955
2026-03-17,ROBN,580,-1.166324324324326,stop,585,-1.166324324324326,stop,585
2026-03-18,ALMU,615,-1.032481646273638,stop,627,-1.032481646273638,stop,627
2026-03-18,BATL,578,-1.0074101451894688,stop,657,-1.0074101451894688,stop,657
2026-03-18,BMNZ,756,-1.0537076923076973,stop,803,-1.0537076923076973,stop,803
2026-03-18,DTIL,703,-1.0336350643163414,stop,800,-1.0336350643163414,stop,800
2026-03-18,EIKN,698,-1.0440800262381082,stop,712,-1.0440800262381082,stop,712
2026-03-19,GEOS,679,-1.1523370370370374,stop,689,-1.1523370370370374,stop,689
2026-03-19,LE,593,2.0,target,612,0.4482758620689651,eod,955
2026-03-19,SMX,580,2.0,target,585,3.2545454545454486,eod,955
2026-03-19,TAOX,654,-1.029683713173984,stop,657,-1.029683713173984,stop,657
2026-03-20,ARTL,577,-1.0083220779220785,stop,755,-1.0083220779220785,stop,755
2026-03-20,WATT,582,2.0,target,681,5.544633901705113,eod,955
2026-03-20,YSS,633,2.0,target,673,0.02500000000000089,eod,955
2026-03-23,ARQQ,672,-1.2117647058823464,stop,717,-1.2117647058823464,stop,717
2026-03-23,QTTB,695,-1.036459459459462,stop,703,-1.036459459459462,stop,703
2026-03-23,SMX,581,-0.40328588532659343,eod,955,-0.40328588532659343,eod,955
2026-03-23,TSSI,603,1.2368421052631524,eod,955,1.2368421052631524,eod,955
2026-03-24,AGCC,593,-1.0263559322033886,stop,624,-1.0263559322033886,stop,624
2026-03-24,DXYZ,697,-1.0414516129032265,stop,737,-1.0414516129032265,stop,737
2026-03-24,KZIA,618,-1.0208823529411775,stop,719,-1.0208823529411775,stop,719
2026-03-24,MOB,601,-1.0882072413793102,stop,723,-1.0882072413793102,stop,723
2026-03-24,SHMD,604,-1.0335000000000019,stop,668,-1.0335000000000019,stop,668
2026-03-24,TAOX,587,-1.021890201528841,stop,623,-1.021890201528841,stop,623
2026-03-24,VELO,577,-1.0169032258064512,stop,795,-1.0169032258064512,stop,795
2026-03-24,VG,697,-1.060578947368415,stop,719,-1.060578947368415,stop,719
2026-03-24,VWAV,586,2.0,target,725,1.3265306122448945,eod,955
2026-03-25,AGCC,658,-1.0254999999999999,stop,737,-1.0254999999999999,stop,737
2026-03-25,APLX,603,-1.0267666666666657,stop,676,-1.0267666666666657,stop,676
2026-03-25,ARMG,578,0.28787878787878707,eod,955,0.28787878787878707,eod,955
2026-03-25,CCUP,583,-1.0202758620689667,stop,605,-1.0202758620689667,stop,605
2026-03-25,CGNT,578,-1.0213679359689556,stop,581,-1.0213679359689556,stop,581
2026-03-25,INFQ,750,-1.0467083333333342,stop,787,-1.0467083333333342,stop,787
2026-03-25,NUCL,626,-1.023709677419354,stop,671,-1.023709677419354,stop,671
2026-03-25,OPTX,578,-1.0302222222222228,stop,611,-1.0302222222222228,stop,611
2026-03-25,SHMD,591,0.8095238095238093,eod,955,0.8095238095238093,eod,955
2026-03-25,SRPT,577,2.0,target,771,2.759632034632037,eod,955
2026-03-25,UGRO,629,2.0,target,649,36.02449192287646,eod,946
2026-03-25,WATT,580,2.0,target,627,-0.0934256055363309,eod,955
2026-03-26,BATL,768,-1.0330243902439042,stop,791,-1.0330243902439042,stop,791
2026-03-26,CTEV,593,-0.2885268160217236,eod,955,-0.2885268160217236,eod,955
2026-03-26,CVRX,592,-1.0231851851851848,stop,740,-1.0231851851851848,stop,740
2026-03-26,NAVN,594,-1.0280864197530846,stop,612,-1.0280864197530846,stop,612
2026-03-26,OCC,581,-1.019910891089108,stop,582,-1.019910891089108,stop,582
2026-03-26,QTTB,629,-1.2540858585858612,stop,718,-1.2540858585858612,stop,718
2026-03-26,SMX,595,-1.1441538461538556,stop,918,-1.1441538461538556,stop,918
2026-03-27,ARTL,608,2.0,target,742,0.4431300813008129,eod,955
2026-03-27,CBIO,627,2.0,target,717,1.9399999999999977,eod,955
2026-03-27,EEIQ,582,2.0,target,595,2.000000000000003,eod,955
2026-03-27,PLYX,765,-1.027794165847265,stop,766,-1.027794165847265,stop,766
2026-03-27,QTTB,577,-1.0118333333333338,stop,813,-1.0118333333333338,stop,813
2026-03-27,SMX,627,-1.0288214285714288,stop,672,-1.0288214285714288,stop,672
2026-03-27,VWAV,581,-1.0284255319148945,stop,746,-1.0284255319148945,stop,746
2026-03-30,HTCO,582,0.6209150326797377,eod,955,0.6209150326797377,eod,955
2026-03-30,TAOX,684,-0.16176470588235478,eod,956,-0.16176470588235478,eod,956
2026-03-31,APLX,616,-1.0784181818181777,stop,642,-1.0784181818181777,stop,642
2026-03-31,ARTV,591,1.5882352941176436,eod,955,1.5882352941176436,eod,955
2026-03-31,BKSY,762,0.42920353982300735,eod,955,0.42920353982300735,eod,955
2026-03-31,CVRX,588,0.3478260869565214,eod,956,0.3478260869565214,eod,956
2026-03-31,CWVX,603,-1.0235135135135114,stop,652,-1.0235135135135114,stop,652
2026-03-31,EIKN,667,2.0,target,761,0.9811320754716952,eod,955
2026-03-31,FBL,762,0.9350649350649298,eod,955,0.9350649350649298,eod,955
2026-03-31,FBYD,581,-1.0451505376344088,stop,641,-1.0451505376344088,stop,641
2026-03-31,METU,762,0.8249999999999986,eod,955,0.8249999999999986,eod,955
2026-03-31,ONDL,771,-1.051178571428569,stop,772,-1.051178571428569,stop,772
2026-03-31,POET,763,1.7142857142857024,eod,955,1.7142857142857024,eod,955
2026-03-31,TNXP,685,2.0,target,762,3.307692307692315,eod,955
2026-04-01,AAOX,583,-1.0518095238095218,stop,751,-1.0518095238095218,stop,751
2026-04-01,CARL,787,-0.375268048606149,eod,955,-0.375268048606149,eod,955
2026-04-01,CBIO,590,-1.0270140845070403,stop,758,-1.0270140845070403,stop,758
2026-04-01,DXYZ,680,0.04778483172912846,eod,955,0.04778483172912846,eod,955
2026-04-01,ELAB,579,2.0,target,892,8.366344477895739,eod,944
2026-04-01,JBIO,666,2.0,target,936,1.8249999999999995,eod,955
2026-04-01,LENZ,580,-1.0215348837209288,stop,739,-1.0215348837209288,stop,739
2026-04-01,LMRI,598,0.5799999999999983,eod,955,0.5799999999999983,eod,955
2026-04-01,OPTX,577,2.0,target,616,2.871536523929471,eod,955
2026-04-01,PLAY,595,-0.22829150449604071,eod,955,-0.22829150449604071,eod,955
2026-04-01,QNTM,579,2.0,target,585,-1.0258305004721424,stop,603
2026-04-01,UGRO,577,-1.0160224644862892,stop,583,-1.0160224644862892,stop,583
2026-04-01,VELO,578,-1.0341236749116633,stop,586,-1.0341236749116633,stop,586
2026-04-01,VWAV,581,2.0,target,712,3.8124999999999987,eod,955
2026-04-02,ANNA,577,-1.0099310344827583,stop,615,-1.0099310344827583,stop,615
2026-04-02,ARQQ,638,0.8198198198198203,eod,955,0.8198198198198203,eod,955
2026-04-02,EAF,639,-1.026156862745097,stop,739,-1.026156862745097,stop,739
2026-04-02,FBYD,583,-1.0147948717948718,stop,594,-1.0147948717948718,stop,594
2026-04-02,HTCO,594,-1.041230769230766,stop,631,-1.041230769230766,stop,631
2026-04-02,MIND,594,0.5251483911277695,eod,956,0.5251483911277695,eod,956
2026-04-02,NEXT,605,-1.0421052631578949,stop,611,-1.0421052631578949,stop,611
2026-04-02,OPTX,578,0.5116279069767409,eod,955,0.5116279069767409,eod,955
2026-04-02,RCUS,599,-0.2307692307692291,eod,955,-0.2307692307692291,eod,955
2026-04-02,TNXP,717,-1.0788571428571423,stop,746,-1.0788571428571423,stop,746
2026-04-02,VELO,598,2.0,target,644,7.270921523933571,eod,955
2026-04-02,VWAV,579,-1.0521024999999988,stop,744,-1.0521024999999988,stop,744
2026-04-02,WATT,596,1.024211711711712,eod,955,1.024211711711712,eod,955
2026-04-06,JFB,585,-1.0238928571428567,stop,621,-1.0238928571428567,stop,621
2026-04-06,MGRT,802,-1.0026536796536796,stop,931,-1.0026536796536796,stop,931
2026-04-06,NPT,583,-1.1302023346303491,stop,667,-1.1302023346303491,stop,667
2026-04-06,OPTX,582,-1.0383333333333329,stop,602,-1.0383333333333329,stop,602
2026-04-06,SEAT,608,2.0,target,890,0.8095238095238093,eod,957
2026-04-06,STEM,582,-0.19999999999999646,eod,958,-0.19999999999999646,eod,958
2026-04-07,ALHC,581,0.2729729729729698,eod,955,0.2729729729729698,eod,955
2026-04-07,SKYQ,578,2.0,target,598,-1.0100663010162934,stop,758
2026-04-08,BBBY,588,-1.039360000000002,stop,693,-1.039360000000002,stop,693
2026-04-08,FBL,752,-1.0861290322580694,stop,754,-1.0861290322580694,stop,754
2026-04-08,HTCO,645,-1.0328748742032883,stop,798,-1.0328748742032883,stop,798
2026-04-08,METU,747,-1.0523673469387724,stop,885,-1.0523673469387724,stop,885
2026-04-08,MRLN,577,0.9823529411764712,eod,955,0.9823529411764712,eod,955
2026-04-08,USAR,591,-1.0301467889908251,stop,599,-1.0301467889908251,stop,599
2026-04-09,ARTV,612,0.16666666666666619,eod,955,0.16666666666666619,eod,955
2026-04-09,BBGI,823,-1.026713240954582,stop,841,-1.026713240954582,stop,841
2026-04-09,EOSE,584,2.0,target,774,2.6228000000000016,eod,955
2026-04-09,FBRX,577,0.705882352941178,eod,955,0.705882352941178,eod,955
2026-04-09,OPTX,623,1.1033608116677192,eod,955,1.1033608116677192,eod,955
2026-04-09,VWAV,578,2.0,target,903,2.0454545454545445,eod,955
2026-04-10,APLX,583,-0.5271317829457366,eod,713,-0.5271317829457366,eod,713
2026-04-10,OGN,583,2.0,target,614,2.8043478260869787,eod,955
2026-04-10,SKYQ,660,2.0,target,689,7.359305993690849,eod,713
2026-04-10,SPIR,599,-1.036944869831549,stop,611,-1.036944869831549,stop,611
2026-04-10,STRZ,596,-1.0364500000000012,stop,642,-1.0364500000000012,stop,642
2026-04-13,ARTV,603,0.2352941176470559,eod,955,0.2352941176470559,eod,955
2026-04-13,BBGI,581,-1.0089279337190196,stop,613,-1.0089279337190196,stop,613
2026-04-13,CARL,600,-1.0392327811682665,stop,603,-1.0392327811682665,stop,603
2026-04-13,EIKN,595,2.0,target,628,1.241935483870965,eod,955
2026-04-13,MOVE,708,0.8518518518518547,eod,955,0.8518518518518547,eod,955
2026-04-13,OPTX,577,0.36363636363636215,eod,955,0.36363636363636215,eod,955
2026-04-13,QTTB,596,-1.0420364372469597,stop,692,-1.0420364372469597,stop,692
2026-04-13,RELL,741,-0.6300813008130067,eod,956,-0.6300813008130067,eod,956
2026-04-13,TSSI,603,2.0,target,686,4.634146341463434,eod,955
2026-04-14,APLX,584,2.0,target,791,2.3561766017541124,eod,955
2026-04-14,ARTV,627,-0.38000000000000256,eod,955,-0.38000000000000256,eod,955
2026-04-14,CARL,757,0.05454545454545654,eod,955,0.05454545454545654,eod,955
2026-04-14,CHPT,592,-1.0416102841677937,stop,779,-1.0416102841677937,stop,779
2026-04-14,CLSX,578,-1.0229218750000009,stop,753,-1.0229218750000009,stop,753
2026-04-14,CRWG,586,-0.1538461538461549,eod,955,-0.1538461538461549,eod,955
2026-04-14,CRWU,586,-0.1944444444444431,eod,955,-0.1944444444444431,eod,955
2026-04-14,IONL,586,2.0,target,601,4.767674418604631,eod,955
2026-04-14,IONX,586,2.0,target,605,4.416216216216214,eod,955
2026-04-14,IRE,614,2.0,target,904,1.2736842105263224,eod,955
2026-04-14,IREX,616,1.0869565217391284,eod,955,1.0869565217391284,eod,955
2026-04-14,MOB,578,-1.092184210526313,stop,603,-1.092184210526313,stop,603
2026-04-14,MOVE,597,2.0,target,623,6.323283082077052,eod,956
2026-04-14,MSTU,585,-1.0344666666666644,stop,665,-1.0344666666666644,stop,665
2026-04-14,MSTX,600,-1.0554318181818192,stop,603,-1.0554318181818192,stop,603
2026-04-14,NGNE,690,-0.14498356852889804,eod,955,-0.14498356852889804,eod,955
2026-04-14,RVMDW,646,-1.0397600000000011,stop,690,-1.0397600000000011,stop,690
2026-04-14,SMU,581,-1.013449069232378,stop,595,-1.013449069232378,stop,595
2026-04-15,ARTV,612,1.3113207547169832,eod,955,1.3113207547169832,eod,955
2026-04-15,EOSE,581,-1.0188552631578938,stop,652,-1.0188552631578938,stop,652
