day,symbol,hour,k,ref,split,rr_reacting,react_entry_m,react_entry,react_exit_m,react_rpct,filled,fill_m,entry,rpct,rr,why,exit_m
2025-12-03,M,12,0.003,22.965,TRAIN,0.6858262573481428,780,22.965,955,0.0199999999999999,False,,,,,unfilled,
2025-12-03,M,12,0.006,22.965,TRAIN,0.6858262573481428,780,22.965,955,0.0199999999999999,False,,,,,unfilled,
2025-12-03,TEX,9,0.003,48.985,TRAIN,-1.0509999999999913,600,49.04,665,0.02,True,600.0,49.13195499999999,0.020000000000000007,-1.0509999999999946,stop,737.0
2025-12-03,TEX,9,0.006,48.985,TRAIN,-1.0509999999999913,600,49.04,665,0.02,True,602.0,49.278909999999996,0.019999999999999983,-0.40695908249594387,eod,955.0
2025-12-03,VERX,10,0.003,19.82,TRAIN,0.1135503406510262,660,19.815,955,0.02,False,,,,,unfilled,
2025-12-03,VERX,10,0.006,19.82,TRAIN,0.1135503406510262,660,19.815,955,0.02,False,,,,,unfilled,
2025-12-04,BF.A,9,0.003,30.65,TRAIN,1.6802610114192469,600,30.65,955,0.0199999999999999,True,600.0,30.741949999999996,0.02,1.8247866514648465,eod,955.0
2025-12-04,BF.A,9,0.006,30.65,TRAIN,1.6802610114192469,600,30.65,955,0.0199999999999999,False,,,,,unfilled,
2025-12-04,BF.A,12,0.003,28.68,TRAIN,-1.1863080684596523,780,28.63,844,0.02,False,,,,,unfilled,
2025-12-04,BF.A,12,0.006,28.68,TRAIN,-1.1863080684596523,780,28.63,844,0.02,False,,,,,unfilled,
2025-12-04,DG,9,0.003,119.23,TRAIN,-1.050999999999995,600,119.31,620,0.02,True,600.0,119.58769,0.02000000000000003,-1.0509999999999944,stop,639.0
2025-12-04,DG,9,0.006,119.23,TRAIN,-1.050999999999995,600,119.31,620,0.02,True,602.0,119.94538,0.02000000000000001,-1.0509999999999944,stop,639.0
2025-12-04,DG,10,0.003,122.3,TRAIN,-1.050999999999994,660,122.335,930,0.02,False,,,,,unfilled,
2025-12-04,DG,10,0.006,122.3,TRAIN,-1.050999999999994,660,122.335,930,0.02,False,,,,,unfilled,
2025-12-04,DSGX,9,0.003,91.155,TRAIN,-1.050999999999992,600,91.07,699,0.0199999999999999,False,,,,,unfilled,
2025-12-04,DSGX,9,0.006,91.155,TRAIN,-1.050999999999992,600,91.07,699,0.0199999999999999,False,,,,,unfilled,
2025-12-04,IDYA,10,0.003,35.895,TRAIN,0.0139198218262876,660,35.92,955,0.02,True,663.0,36.002685,0.02000000000000003,0.12871956633234838,eod,955.0
2025-12-04,IDYA,10,0.006,35.895,TRAIN,0.0139198218262876,660,35.92,955,0.02,False,,,,,unfilled,
2025-12-04,KLIC,10,0.003,49.17,TRAIN,1.7784552845528423,660,49.2,955,0.02,True,662.0,49.31751,0.02000000000000008,1.8933539020927743,eod,955.0
2025-12-04,KLIC,10,0.006,49.17,TRAIN,1.7784552845528423,660,49.2,955,0.02,False,,,,,unfilled,
2025-12-04,MSBI,12,0.003,19.965,TRAIN,-0.4258517034068085,780,19.96,955,0.02,False,,,,,unfilled,
2025-12-04,MSBI,12,0.006,19.965,TRAIN,-0.4258517034068085,780,19.96,955,0.02,False,,,,,unfilled,
2025-12-04,NTSK,12,0.003,19.35,TRAIN,-1.0509999999999902,780,19.3543,797,0.02,True,781.0,19.40805,0.02000000000000001,-1.050999999999998,stop,952.0
2025-12-04,NTSK,12,0.006,19.35,TRAIN,-1.0509999999999902,780,19.3543,797,0.02,True,783.0,19.4661,0.019999999999999997,-0.8319591494957859,eod,955.0
2025-12-04,RNAC,10,0.003,6.935,TRAIN,0.0720980533525579,660,6.935,955,0.02,False,,,,,unfilled,
2025-12-04,RNAC,10,0.006,6.935,TRAIN,0.0720980533525579,660,6.935,955,0.02,False,,,,,unfilled,
2025-12-04,SYM,14,0.003,61.6086,TRAIN,0.7884896764753667,900,61.51,955,0.02,False,,,,,unfilled,
2025-12-04,SYM,14,0.006,61.6086,TRAIN,0.7884896764753667,900,61.51,955,0.02,False,,,,,unfilled,
2025-12-05,DAVA,14,0.003,6.805,TRAIN,0.8455882352941184,900,6.8,955,0.02,False,,,,,unfilled,
2025-12-05,DAVA,14,0.006,6.805,TRAIN,0.8455882352941184,900,6.8,955,0.02,False,,,,,unfilled,
2025-12-05,DG,10,0.003,131.35,TRAIN,-1.0509999999999982,660,131.325,787,0.0199999999999999,False,,,,,unfilled,
2025-12-05,DG,10,0.006,131.35,TRAIN,-1.0509999999999982,660,131.325,787,0.0199999999999999,False,,,,,unfilled,
2025-12-05,LUV,9,0.003,37.0687,TRAIN,-1.050999999999994,600,37.07,654,0.0199999999999999,True,600.0,37.1799061,0.020000000000000046,-1.0509999999999908,stop,661.0
2025-12-05,LUV,9,0.006,37.0687,TRAIN,-1.050999999999994,600,37.07,654,0.0199999999999999,True,603.0,37.2911122,0.020000000000000077,-1.050999999999992,stop,828.0
2025-12-05,NFLX,11,0.003,100.19,TRAIN,-0.01497005988024,720,100.2,955,0.02,False,,,,,unfilled,
2025-12-05,NFLX,11,0.006,100.19,TRAIN,-0.01497005988024,720,100.2,955,0.02,False,,,,,unfilled,
2025-12-05,SJT,9,0.003,6.15,TRAIN,1.0984540276647623,603,6.145,956,0.02,False,,,,,unfilled,
2025-12-05,SJT,9,0.006,6.15,TRAIN,1.0984540276647623,603,6.145,956,0.02,False,,,,,unfilled,
2025-12-05,ULTA,10,0.003,608.8366,TRAIN,0.5893320629496954,660,608.74,955,0.02,False,,,,,unfilled,
2025-12-05,ULTA,10,0.006,608.8366,TRAIN,0.5893320629496954,660,608.74,955,0.02,False,,,,,unfilled,
2025-12-08,CMPS,10,0.003,6.155,TRAIN,-1.0509999999999944,660,6.15,718,0.02,False,,,,,unfilled,
2025-12-08,CMPS,10,0.006,6.155,TRAIN,-1.0509999999999944,660,6.15,718,0.02,False,,,,,unfilled,
2025-12-08,HIMX,9,0.003,9.6475,TRAIN,1.789419087136932,600,9.64,955,0.02,True,601.0,9.6764425,0.019999999999999987,1.970985204531524,eod,955.0
2025-12-08,HIMX,9,0.006,9.6475,TRAIN,1.789419087136932,600,9.64,955,0.02,True,601.0,9.705385000000001,0.019999999999999997,2.1142128828480353,eod,955.0
2025-12-08,LTRX,11,0.003,5.785,TRAIN,-1.0509999999999975,720,5.785,863,0.02,False,,,,,unfilled,
2025-12-08,LTRX,11,0.006,5.785,TRAIN,-1.0509999999999975,720,5.785,863,0.02,False,,,,,unfilled,
2025-12-08,TENX,13,0.003,10.37,TRAIN,-1.0509999999999982,840,10.31,844,0.02,True,844.0,10.401109999999997,0.02000000000000003,0.7749653642736052,eod,955.0
2025-12-08,TENX,13,0.006,10.37,TRAIN,-1.0509999999999982,840,10.31,844,0.02,True,844.0,10.43222,0.02000000000000007,0.9217597021535111,eod,955.0
2025-12-09,LION,12,0.003,7.795,TRAIN,-1.0509999999999942,780,7.795,812,0.0199999999999999,False,,,,,unfilled,
2025-12-09,LION,12,0.006,7.795,TRAIN,-1.0509999999999942,780,7.795,812,0.0199999999999999,False,,,,,unfilled,
2025-12-09,RSI,14,0.003,19.46,TRAIN,0.9249743062692716,900,19.46,955,0.0199999999999999,False,,,,,unfilled,
2025-12-09,RSI,14,0.006,19.46,TRAIN,0.9249743062692716,900,19.46,955,0.0199999999999999,False,,,,,unfilled,
2025-12-09,SHAK,12,0.003,81.785,TRAIN,1.4259485924112594,780,81.7,955,0.02,False,,,,,unfilled,
2025-12-09,SHAK,12,0.006,81.785,TRAIN,1.4259485924112594,780,81.7,955,0.02,False,,,,,unfilled,
2025-12-09,TAC,9,0.003,14.98,TRAIN,1.1841227484990031,600,14.99,955,0.0199999999999999,False,,,,,unfilled,
2025-12-09,TAC,9,0.006,14.98,TRAIN,1.1841227484990031,600,14.99,955,0.0199999999999999,False,,,,,unfilled,
2025-12-10,AAP,14,0.003,49.39,TRAIN,-0.0912408759124047,900,49.32,955,0.02,True,900.0,49.538169999999994,0.019999999999999976,0.1293648917592206,eod,955.0
2025-12-10,AAP,14,0.006,49.39,TRAIN,-0.0912408759124047,900,49.32,955,0.02,False,,,,,unfilled,
2025-12-10,ATI,14,0.003,105.7,TRAIN,0.3751420454545451,900,105.6,955,0.0199999999999999,False,,,,,unfilled,
2025-12-10,ATI,14,0.006,105.7,TRAIN,0.3751420454545451,900,105.6,955,0.0199999999999999,False,,,,,unfilled,
2025-12-10,AZTA,12,0.003,37.97,TRAIN,2.0000000000000093,780,38.0,955,0.0199999999999999,True,780.0,38.083909999999996,0.019999999999999966,2.1057580484776928,eod,955.0
2025-12-10,AZTA,12,0.006,37.97,TRAIN,2.0000000000000093,780,38.0,955,0.0199999999999999,False,,,,,unfilled,
2025-12-10,GPCR,9,0.003,69.03,TRAIN,-1.0509999999999933,600,69.19,613,0.0200000000000001,True,602.0,69.23709,0.020000000000000007,-1.0509999999999977,stop,613.0
2025-12-10,GPCR,9,0.006,69.03,TRAIN,-1.0509999999999933,600,69.19,613,0.0200000000000001,True,602.0,69.44418,0.019999999999999997,-1.050999999999994,stop,618.0
2025-12-10,IRDM,13,0.003,18.7811,TRAIN,-0.2131060202450773,840,18.77,955,0.0199999999999999,True,841.0,18.837443299999997,0.019999999999999993,-0.03332909832834015,eod,955.0
2025-12-10,IRDM,13,0.006,18.7811,TRAIN,-0.2131060202450773,840,18.77,955,0.0199999999999999,True,842.0,18.8937866,0.019999999999999987,0.11587566041419448,eod,955.0
2025-12-10,JBTM,14,0.003,153.0775,TRAIN,-0.3694500751977999,900,152.93,955,0.02,True,902.0,153.53673249999997,0.01999999999999995,-0.17040466195932388,eod,955.0
2025-12-10,JBTM,14,0.006,153.0775,TRAIN,-0.3694500751977999,900,152.93,955,0.02,False,,,,,unfilled,
2025-12-10,LVO,14,0.003,5.43,TRAIN,0.4193849021435206,901,5.365,955,0.02,False,,,,,unfilled,
2025-12-10,LVO,14,0.006,5.43,TRAIN,0.4193849021435206,901,5.365,955,0.02,False,,,,,unfilled,
2025-12-10,NVST,14,0.003,22.38,TRAIN,0.759606791778371,900,22.38,955,0.02,False,,,,,unfilled,
2025-12-10,NVST,14,0.006,22.38,TRAIN,0.759606791778371,900,22.38,955,0.02,False,,,,,unfilled,
2025-12-10,OOMA,10,0.003,11.3608,TRAIN,-0.1762114537444972,660,11.35,955,0.02,False,,,,,unfilled,
2025-12-10,OOMA,10,0.006,11.3608,TRAIN,-0.1762114537444972,660,11.35,955,0.02,False,,,,,unfilled,
2025-12-10,PHR,10,0.003,16.38,TRAIN,1.7525144772935155,660,16.405,955,0.0199999999999999,True,660.0,16.429139999999997,0.019999999999999973,1.823406459498177,eod,955.0
2025-12-10,PHR,10,0.006,16.38,TRAIN,1.7525144772935155,660,16.405,955,0.0199999999999999,True,663.0,16.478279999999998,0.019999999999999924,1.9670742334758256,eod,955.0
2025-12-10,PLXS,14,0.003,163.84,TRAIN,-0.0718368844190425,900,163.565,955,0.0199999999999999,True,906.0,164.33151999999998,0.020000000000000046,0.161721865653032,eod,955.0
2025-12-10,PLXS,14,0.006,163.84,TRAIN,-0.0718368844190425,900,163.565,955,0.0199999999999999,True,906.0,164.82304,0.020000000000000035,0.31034496148110685,eod,955.0
2025-12-10,RAIL,14,0.003,9.46,TRAIN,-1.0552325581395283,900,9.46,950,0.0199999999999999,True,903.0,9.48838,0.01999999999999997,-0.4828010682540162,eod,955.0
2025-12-10,RAIL,14,0.006,9.46,TRAIN,-1.0552325581395283,900,9.46,950,0.0199999999999999,False,,,,,unfilled,
2025-12-10,RICK,9,0.003,28.81,TRAIN,0.0698324022346352,600,28.64,956,0.02,False,,,,,unfilled,
2025-12-10,RICK,9,0.006,28.81,TRAIN,0.0698324022346352,600,28.64,956,0.02,False,,,,,unfilled,
2025-12-11,AIG,9,0.003,83.77,TRAIN,0.5609930771067058,600,83.78,955,0.02,True,600.0,84.02130999999999,0.019999999999999997,0.7029823743524009,eod,955.0
2025-12-11,AIG,9,0.006,83.77,TRAIN,0.5609930771067058,600,83.78,955,0.02,True,600.0,84.27262,0.02000000000000003,0.8499913732360509,eod,955.0
2025-12-11,CBRL,14,0.003,28.94,TRAIN,1.0903426791277244,900,28.89,955,0.0199999999999999,False,,,,,unfilled,
2025-12-11,CBRL,14,0.006,28.94,TRAIN,1.0903426791277244,900,28.89,955,0.0199999999999999,False,,,,,unfilled,
2025-12-11,MOMO,11,0.003,6.895,TRAIN,1.486584481508332,720,6.895,955,0.02,False,,,,,unfilled,
2025-12-11,MOMO,11,0.006,6.895,TRAIN,1.486584481508332,720,6.895,955,0.02,False,,,,,unfilled,
2025-12-11,ROIV,10,0.003,21.6766,TRAIN,0.761245674740491,660,21.675,955,0.0199999999999999,True,660.0,21.7416298,0.019999999999999987,0.9121436701125317,eod,955.0
2025-12-11,ROIV,10,0.006,21.6766,TRAIN,0.761245674740491,660,21.675,955,0.0199999999999999,True,664.0,21.8066596,0.01999999999999999,1.0585289275575271,eod,955.0
2025-12-11,SLDE,12,0.003,18.59,TRAIN,0.282333960742136,780,18.595,955,0.02,False,,,,,unfilled,
2025-12-11,SLDE,12,0.006,18.59,TRAIN,0.282333960742136,780,18.595,955,0.02,False,,,,,unfilled,
2025-12-11,UNIT,9,0.003,7.1498,TRAIN,-0.62893081761006,600,7.155,955,0.02,False,,,,,unfilled,
2025-12-11,UNIT,9,0.006,7.1498,TRAIN,-0.62893081761006,600,7.155,955,0.02,False,,,,,unfilled,
2025-12-12,ALGT,9,0.003,91.12,TRAIN,2.4202420242024263,600,90.9,955,0.0199999999999999,True,605.0,91.39336,0.02,2.677087263232253,eod,955.0
2025-12-12,ALGT,9,0.006,91.12,TRAIN,2.4202420242024263,600,90.9,955,0.0199999999999999,True,605.0,91.66672,0.019999999999999983,2.8182092694055174,eod,955.0
2025-12-12,ASYS,10,0.003,10.73,TRAIN,-1.0566183348924143,660,10.69,757,0.02,True,660.0,10.762189999999999,0.01999999999999997,-1.0509999999999957,stop,793.0
2025-12-12,ASYS,10,0.006,10.73,TRAIN,-1.0566183348924143,660,10.69,757,0.02,False,,,,,unfilled,
2025-12-12,KRO,9,0.003,5.2425,TRAIN,1.477597712106774,600,5.245,955,0.0199999999999999,True,605.0,5.258227499999999,0.02000000000000009,1.5996597712822314,eod,955.0
2025-12-12,KRO,9,0.006,5.2425,TRAIN,1.477597712106774,600,5.245,955,0.0199999999999999,False,,,,,unfilled,
2025-12-12,MGTX,10,0.003,9.36,TRAIN,1.766595289079231,660,9.34,955,0.0199999999999999,False,,,,,unfilled,
2025-12-12,MGTX,10,0.006,9.36,TRAIN,1.766595289079231,660,9.34,955,0.0199999999999999,False,,,,,unfilled,
2025-12-12,QUIK,9,0.003,6.69,TRAIN,3.343239227340273,600,6.73,955,0.0199999999999999,True,600.0,6.71007,0.02000000000000004,3.20466105420658,eod,955.0
2025-12-12,QUIK,9,0.006,6.69,TRAIN,3.343239227340273,600,6.73,955,0.0199999999999999,False,,,,,unfilled,
2025-12-12,RH,9,0.003,168.57,TRAIN,-1.050999999999991,600,167.291,601,0.02,True,600.0,169.07571,0.01999999999999999,-1.0509999999999924,stop,614.0
2025-12-12,RH,9,0.006,168.57,TRAIN,-1.050999999999991,600,167.291,601,0.02,True,600.0,169.58141999999998,0.020000000000000014,-1.0509999999999904,stop,614.0
2025-12-12,RH,11,0.003,161.04,TRAIN,-1.0509999999999935,720,161.09,773,0.02,True,720.0,161.52311999999998,0.019999999999999962,-1.0509999999999944,stop,775.0
2025-12-12,RH,11,0.006,161.04,TRAIN,-1.0509999999999935,720,161.09,773,0.02,True,721.0,162.00624,0.019999999999999938,-1.0509999999999908,stop,776.0
2025-12-15,CMP,11,0.003,18.54,TRAIN,-0.2964959568733149,720,18.55,955,0.0199999999999999,True,722.0,18.595619999999997,0.01999999999999997,-0.1731052796303741,eod,955.0
2025-12-15,CMP,11,0.006,18.54,TRAIN,-0.2964959568733149,720,18.55,955,0.0199999999999999,False,,,,,unfilled,
2025-12-15,SGHT,14,0.003,8.42,TRAIN,0.6539833531510051,900,8.41,956,0.02,False,,,,,unfilled,
2025-12-15,SGHT,14,0.006,8.42,TRAIN,0.6539833531510051,900,8.41,956,0.02,False,,,,,unfilled,
2025-12-15,SVM,9,0.003,8.62,TRAIN,0.1740139211136857,600,8.62,955,0.0199999999999999,False,,,,,unfilled,
2025-12-15,SVM,9,0.006,8.62,TRAIN,0.1740139211136857,600,8.62,955,0.0199999999999999,False,,,,,unfilled,
2025-12-15,TIGO,12,0.003,53.7421,TRAIN,-1.0509999999999915,780,53.745,791,0.0199999999999999,False,,,,,unfilled,
2025-12-15,TIGO,12,0.006,53.7421,TRAIN,-1.0509999999999915,780,53.745,791,0.0199999999999999,False,,,,,unfilled,
2025-12-16,SLDE,9,0.003,18.185,TRAIN,-0.3161946659334658,600,18.185,955,0.02,False,,,,,unfilled,
2025-12-16,SLDE,9,0.006,18.185,TRAIN,-0.3161946659334658,600,18.185,955,0.02,False,,,,,unfilled,
2025-12-17,AXGN,9,0.003,30.795,TRAIN,-1.0509999999999964,600,30.68,843,0.02,False,,,,,unfilled,
2025-12-17,AXGN,9,0.006,30.795,TRAIN,-1.0509999999999964,600,30.68,843,0.02,False,,,,,unfilled,
2025-12-17,ESTA,9,0.003,77.29,TRAIN,1.85496380558428,600,77.36,955,0.02,True,605.0,77.52186999999999,0.02000000000000009,1.9554933336876317,eod,955.0
2025-12-17,ESTA,9,0.006,77.29,TRAIN,1.85496380558428,600,77.36,955,0.02,False,,,,,unfilled,
2025-12-17,WOR,9,0.003,54.13,TRAIN,-1.0509999999999928,603,54.25,881,0.02,True,605.0,54.29239,0.020000000000000063,-1.0509999999999928,stop,881.0
2025-12-17,WOR,9,0.006,54.13,TRAIN,-1.0509999999999928,603,54.25,881,0.02,True,605.0,54.45478,0.020000000000000004,-1.0509999999999948,stop,881.0
2025-12-18,EPAC,9,0.003,36.23,TRAIN,0.8800654932460124,600,36.645,955,0.02,True,600.0,36.33868999999999,0.020000000000000104,0.46601845030735956,eod,955.0
2025-12-18,EPAC,9,0.006,36.23,TRAIN,0.8800654932460124,600,36.645,955,0.02,True,600.0,36.447379999999995,0.019999999999999945,0.6137341010519779,eod,955.0
2025-12-18,PHAT,9,0.003,16.53,TRAIN,1.0284331518451282,600,16.53,955,0.02,False,,,,,unfilled,
2025-12-18,PHAT,9,0.006,16.53,TRAIN,1.0284331518451282,600,16.53,955,0.02,False,,,,,unfilled,
2025-12-18,STUB,9,0.003,14.61,TRAIN,1.7979452054794545,600,14.6,955,0.0199999999999999,False,,,,,unfilled,
2025-12-18,STUB,9,0.006,14.61,TRAIN,1.7979452054794545,600,14.6,955,0.0199999999999999,False,,,,,unfilled,
2025-12-19,AXON,14,0.003,596.98,TRAIN,-0.383414041045636,900,596.2875,955,0.0199999999999999,False,,,,,unfilled,
2025-12-19,AXON,14,0.006,596.98,TRAIN,-0.383414041045636,900,596.2875,955,0.0199999999999999,False,,,,,unfilled,
2025-12-19,KBH,9,0.003,57.715,TRAIN,0.4757785467128008,600,57.8,955,0.0199999999999999,True,604.0,57.888144999999994,0.020000000000000028,0.5511879850356178,eod,955.0
2025-12-19,KBH,9,0.006,57.715,TRAIN,0.4757785467128008,600,57.8,955,0.0199999999999999,False,,,,,unfilled,
2025-12-22,ASYS,9,0.003,13.0761,TRAIN,1.313785224676312,600,13.13,955,0.02,True,600.0,13.115328299999998,0.019999999999999962,1.2593215070338672,eod,955.0
2025-12-22,ASYS,9,0.006,13.0761,TRAIN,1.313785224676312,600,13.13,955,0.02,True,601.0,13.154556600000001,0.019999999999999966,1.404671442897595,eod,955.0
2025-12-22,FSLR,11,0.003,280.29,TRAIN,-1.0509999999999986,720,279.83,818,0.02,True,723.0,281.13087,0.020000000000000084,-0.5547469760257866,eod,955.0
2025-12-22,FSLR,11,0.006,280.29,TRAIN,-1.0509999999999986,720,279.83,818,0.02,True,723.0,281.97174,0.02000000000000001,-0.4039872931946988,eod,955.0
2025-12-22,HNRG,9,0.003,21.0,TRAIN,2.587634855170215,601,20.8279,955,0.02,False,,,,,unfilled,
2025-12-22,HNRG,9,0.006,21.0,TRAIN,2.587634855170215,601,20.8279,955,0.02,False,,,,,unfilled,
2025-12-22,HNRG,12,0.003,20.13,TRAIN,0.9194831013916523,781,20.12,955,0.02,True,786.0,20.190389999999997,0.019999999999999962,1.0905930989941206,eod,955.0
2025-12-22,HNRG,12,0.006,20.13,TRAIN,0.9194831013916523,781,20.12,955,0.02,True,786.0,20.25078,0.019999999999999938,1.2364462010846013,eod,955.0
2025-12-22,NEO,9,0.003,12.14,TRAIN,-1.0509999999999926,600,12.135,628,0.02,False,,,,,unfilled,
2025-12-22,NEO,9,0.006,12.14,TRAIN,-1.0509999999999926,600,12.135,628,0.02,False,,,,,unfilled,
2025-12-22,NXT,11,0.003,92.65,TRAIN,0.0647808248758391,720,92.62,955,0.02,False,,,,,unfilled,
2025-12-22,NXT,11,0.006,92.65,TRAIN,0.0647808248758391,720,92.62,955,0.02,False,,,,,unfilled,
2025-12-22,OPFI,9,0.003,11.2218,TRAIN,-1.0509999999999915,600,11.3,614,0.02,True,600.0,11.255465399999999,0.02000000000000004,-1.050999999999996,stop,611.0
2025-12-22,OPFI,9,0.006,11.2218,TRAIN,-1.0509999999999915,600,11.3,614,0.02,True,600.0,11.2891308,0.020000000000000004,-1.050999999999995,stop,614.0
2025-12-22,SII,9,0.003,101.62,TRAIN,0.8075601374570403,600,101.85,955,0.02,True,600.0,101.92486,0.01999999999999995,0.8436901458584302,eod,955.0
2025-12-22,SII,9,0.006,101.62,TRAIN,0.8075601374570403,600,101.85,955,0.02,False,,,,,unfilled,
2025-12-22,TSAT,12,0.003,30.03,TRAIN,-0.0415144470275691,781,30.11,955,0.0199999999999999,True,781.0,30.120089999999998,0.019999999999999973,-0.02475092205900447,eod,955.0
2025-12-22,TSAT,12,0.006,30.03,TRAIN,-0.0415144470275691,781,30.11,955,0.0199999999999999,True,794.0,30.21018,0.020000000000000056,0.12442825564097824,eod,955.0
2025-12-23,UNG,13,0.003,12.8356,TRAIN,-0.3507404520654701,840,12.83,955,0.02,False,,,,,unfilled,
2025-12-23,UNG,13,0.006,12.8356,TRAIN,-0.3507404520654701,840,12.83,955,0.02,False,,,,,unfilled,
2025-12-24,GCO,12,0.003,23.33,TRAIN,0.0,780,23.31,827,0.02,False,,,,,unfilled,
2025-12-24,GCO,12,0.006,23.33,TRAIN,0.0,780,23.31,827,0.02,False,,,,,unfilled,
2025-12-24,OWLT,12,0.003,15.36,TRAIN,0.0,780,15.27,780,0.02,False,,,,,unfilled,
2025-12-24,OWLT,12,0.006,15.36,TRAIN,0.0,780,15.27,780,0.02,False,,,,,unfilled,
2025-12-24,RAIL,9,0.003,11.14,TRAIN,-1.0509999999999946,600,11.14,643,0.0199999999999999,False,,,,,unfilled,
2025-12-24,RAIL,9,0.006,11.14,TRAIN,-1.0509999999999946,600,11.14,643,0.0199999999999999,False,,,,,unfilled,
2025-12-24,SGHT,11,0.003,8.97,TRAIN,-0.4459308807134914,720,8.97,780,0.0199999999999999,True,721.0,8.99691,0.020000000000000056,-0.29504574348304485,eod,780.0
2025-12-24,SGHT,11,0.006,8.97,TRAIN,-0.4459308807134914,720,8.97,780,0.0199999999999999,False,,,,,unfilled,
2025-12-30,COLD,9,0.003,13.4767,TRAIN,0.5930318754633066,600,13.49,955,0.02,False,,,,,unfilled,
2025-12-30,COLD,9,0.006,13.4767,TRAIN,0.5930318754633066,600,13.49,955,0.02,False,,,,,unfilled,
2025-12-31,KLRS,14,0.003,8.6,TRAIN,0.6590458415957059,903,8.573,958,0.0199999999999999,False,,,,,unfilled,
2025-12-31,KLRS,14,0.006,8.6,TRAIN,0.6590458415957059,903,8.573,958,0.0199999999999999,False,,,,,unfilled,
2026-01-02,CORT,9,0.003,37.2056,VAL,-1.0509999999999988,600,37.3925,601,0.0199999999999999,True,600.0,37.31721679999999,0.020000000000000004,-1.0509999999999988,stop,601.0
2026-01-02,CORT,9,0.006,37.2056,VAL,-1.0509999999999988,600,37.3925,601,0.0199999999999999,True,600.0,37.4288336,0.019999999999999966,-1.0509999999999984,stop,601.0
2026-01-02,GDS,9,0.003,37.5075,VAL,-1.050999999999993,600,37.52,725,0.0199999999999999,True,600.0,37.6200225,0.020000000000000087,-1.0509999999999966,stop,760.0
2026-01-02,GDS,9,0.006,37.5075,VAL,-1.050999999999993,600,37.52,725,0.0199999999999999,False,,,,,unfilled,
2026-01-02,LAR,14,0.003,5.93,VAL,-0.3372681281618895,900,5.93,955,0.0199999999999999,True,900.0,5.9477899999999995,0.020000000000000028,-0.18670800414944252,eod,955.0
2026-01-02,LAR,14,0.006,5.93,VAL,-0.3372681281618895,900,5.93,955,0.0199999999999999,False,,,,,unfilled,
2026-01-02,MNPR,9,0.003,69.45,VAL,2.654676258992803,600,69.5,957,0.02,True,600.0,69.65835,0.020000000000000077,2.7623034424444315,eod,957.0
2026-01-02,MNPR,9,0.006,69.45,VAL,2.654676258992803,600,69.5,957,0.02,True,604.0,69.86670000000001,0.020000000000000007,2.903171324822844,eod,957.0
2026-01-02,TBBB,9,0.003,34.825,VAL,0.7449856733524294,600,34.9,955,0.02,True,601.0,34.929475,0.019999999999999917,0.7865491823166484,eod,955.0
2026-01-02,TBBB,9,0.006,34.825,VAL,0.7449856733524294,600,34.9,955,0.02,False,,,,,unfilled,
2026-01-05,BLLN,14,0.003,94.13,VAL,-0.478214665249736,902,94.1,955,0.02,True,905.0,94.41238999999999,0.020000000000000025,-0.31119326605332814,eod,955.0
2026-01-05,BLLN,14,0.006,94.13,VAL,-0.478214665249736,902,94.1,955,0.02,False,,,,,unfilled,
2026-01-05,CPA,9,0.003,132.38,VAL,1.1580688825387164,600,132.98,955,0.02,True,600.0,132.77713999999997,0.020000000000000052,1.0834470451765876,eod,955.0
2026-01-05,CPA,9,0.006,132.38,VAL,1.1580688825387164,600,132.98,955,0.02,False,,,,,unfilled,
2026-01-05,FWRG,9,0.003,15.87,VAL,-1.153812224322607,600,15.87,774,0.02,False,,,,,unfilled,
2026-01-05,FWRG,9,0.006,15.87,VAL,-1.153812224322607,600,15.87,774,0.02,False,,,,,unfilled,
2026-01-05,HLMN,11,0.003,9.38,VAL,0.959488272921118,720,9.38,955,0.0199999999999999,False,,,,,unfilled,
2026-01-05,HLMN,11,0.006,9.38,VAL,0.959488272921118,720,9.38,955,0.0199999999999999,False,,,,,unfilled,
2026-01-05,HROW,14,0.003,53.89,VAL,0.1762523191094593,900,53.9,955,0.02,False,,,,,unfilled,
2026-01-05,HROW,14,0.006,53.89,VAL,0.1762523191094593,900,53.9,955,0.02,False,,,,,unfilled,
2026-01-05,IEP,10,0.003,7.83,VAL,0.3831417624521103,660,7.83,955,0.02,False,,,,,unfilled,
2026-01-05,IEP,10,0.006,7.83,VAL,0.3831417624521103,660,7.83,955,0.02,False,,,,,unfilled,
2026-01-05,LRN,11,0.003,68.945,VAL,0.9574931089511112,720,68.93,955,0.02,True,720.0,69.15183499999999,0.020000000000000077,1.114818572782621,eod,955.0
2026-01-05,LRN,11,0.006,68.945,VAL,0.9574931089511112,720,68.93,955,0.02,True,721.0,69.35866999999999,0.019999999999999928,1.2605994319095195,eod,955.0
2026-01-05,MEOH,9,0.003,43.09,VAL,0.046319944276762,600,43.07,955,0.02,True,601.0,43.21927,0.020000000000000077,0.21884913835888894,eod,955.0
2026-01-05,MEOH,9,0.006,43.09,VAL,0.046319944276762,600,43.07,955,0.02,True,603.0,43.34854000000001,0.020000000000000094,0.36730187452680996,eod,955.0
2026-01-05,USPH,11,0.003,84.6,VAL,-0.2664298401420965,720,84.45,955,0.02,False,,,,,unfilled,
