day,symbol,entry_m,entry,stop,price,rr_E0,xm_E0,why_E0,rr_E1a,xm_E1a,why_E1a,rr_E1b,xm_E1b,why_E1b,rr_E1c,xm_E1c,why_E1c,rr_E1d,xm_E1d,why_E1d,rr_E2a,xm_E2a,why_E2a,rr_E2b,xm_E2b,why_E2b,rr_E2c,xm_E2c,why_E2c,rr_E3,xm_E3,why_E3,rr_E4a,xm_E4a,why_E4a,rr_E4b,xm_E4b,why_E4b,rr_E5,xm_E5,why_E5
2026-07-22,IREN,586,42.295,41.77,42.295,2.0,599,target,0.5000000000000068,590,target,0.7499999999999967,590,target,1.0,593,target,1.4999999999999933,596,target,1.2500000000000033,599,pp+target,1.5,599,pp+target,1.7499999999999967,599,pp+target,1.09955476190476,595,pp+stop,2.0,599,target,2.0,599,target,-0.08056190476191043,645,stop
2026-07-22,KORU,601,21.13,20.8898,21.13,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop,-1.0869683597002466,607,stop
2026-07-22,LBRX,584,34.97,33.92,34.97,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop,-1.0323047619047638,591,stop
2026-07-22,LITX,596,31.1,30.3,31.1,-1.0378750000000005,642,stop,-1.0378750000000005,642,stop,-1.0378750000000005,642,stop,-1.0378750000000005,642,stop,-1.0378750000000005,642,stop,-1.0378750000000005,642,stop,-1.0378750000000005,642,stop,-1.0378750000000005,642,stop,-1.0378750000000005,642,stop,-0.08750000000000027,611,time_stop,-0.36250000000000304,626,time_stop,-1.0378750000000005,642,stop
2026-07-22,LQDA,692,84.71,81.49,84.71,0.717391304347827,955,eod,0.5,696,target,0.7500000000000022,699,target,1.0,709,target,0.717391304347827,955,eod,0.20582142857143115,784,pp+stop,0.45582142857143115,784,pp+stop,0.717391304347827,955,eod,0.9816925465838522,741,pp+stop,0.44099378881987644,707,time_stop,0.717391304347827,955,eod,-0.08835714285713767,784,stop
2026-07-22,MRAL,600,54.72,53.76,54.72,-1.4618437500000012,617,stop,0.5000000000000037,603,target,0.7499999999999981,603,target,1.0,603,target,-1.4618437500000012,617,stop,0.2215000000000002,608,pp+stop,0.47149999999999836,608,pp+stop,-1.4618437500000012,617,stop,0.7212500000000023,607,pp+stop,-0.7604166666666627,615,time_stop,-1.4618437500000012,617,stop,-0.05700000000000329,608,stop
2026-07-22,MULL,581,23.8,23.33,23.8,2.0,621,target,0.5000000000000038,585,target,0.7500000000000019,592,target,1.0,594,target,1.4999999999999962,596,target,0.22468085106383034,588,pp+stop,1.5,621,pp+target,1.7499999999999982,621,pp+target,1.0645159574468015,598,pp+stop,2.0,621,target,2.0,621,target,-0.05063829787234309,588,stop
2026-07-22,MUU,803,35.905,35.47,35.905,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop,-1.0815402298850492,813,stop
2026-07-22,MVLL,583,25.6705,25.1,25.6705,2.0,632,target,0.5000000000000031,595,target,0.7500000000000016,596,target,1.0,612,target,1.499999999999997,620,target,1.2500000000000016,632,pp+target,1.5,632,pp+target,1.7499999999999984,632,pp+target,0.796420026292727,615,pp+stop,2.0,632,target,2.0,632,target,1.997370727432077,955,eod
2026-07-22,MXL,583,86.595,85.16,86.595,2.0,630,target,0.5,593,target,0.75,594,target,1.0,594,target,1.5,596,target,1.25,630,pp+target,1.5,630,pp+target,1.75,630,pp+target,1.3687534843205529,598,pp+stop,2.0,630,target,2.0,630,target,0.665505226480834,955,eod
2026-07-22,NBIG,586,21.95,21.46,21.95,2.0,596,target,0.5000000000000037,589,target,0.7500000000000018,589,target,1.0,590,target,1.4999999999999964,595,target,1.2500000000000018,596,pp+target,1.5,596,pp+target,1.7499999999999982,596,pp+target,0.9720051020408194,592,pp+stop,2.0,596,target,2.0,596,target,-0.044795918367347816,641,stop
2026-07-22,NBIL,586,31.72,30.9789,31.72,2.0,597,target,0.5000000000000024,589,target,0.7499999999999988,589,target,1.0000000000000049,591,target,1.4999999999999976,595,target,1.2500000000000013,597,pp+target,1.5000000000000024,597,pp+target,1.7499999999999987,597,pp+target,0.8826275468897575,592,pp+stop,2.0,597,target,2.0,597,target,-0.042801241397922,641,stop
2026-07-22,NBIS,590,222.81,219.2,222.81,-1.0607202216066483,655,stop,0.5,595,target,0.75,596,target,1.0,597,target,-1.0607202216066483,655,stop,0.21913988919667468,607,pp+stop,0.46913988919667465,607,pp+stop,-1.0607202216066483,655,stop,0.8281987534626032,598,pp+stop,-1.0607202216066483,655,stop,0.32684210526315766,620,time_stop,-0.06172022160665066,607,stop
2026-07-22,NEBX,586,32.7,31.9,32.7,2.0,597,target,0.5000000000000044,589,target,0.7499999999999978,589,target,1.0,591,target,1.4999999999999956,595,target,1.2500000000000022,597,pp+target,1.5,597,pp+target,1.7499999999999978,597,pp+target,0.8541874999999964,592,pp+stop,2.0,597,target,2.0,597,target,-0.04087499999999778,641,stop
2026-07-22,NVDL,669,32.97,32.325,32.97,0.3875968992248086,955,eod,0.5,672,target,0.7500000000000056,676,target,1.0,735,target,0.3875968992248086,955,eod,0.44379844961240433,955,pp+eod,0.6937984496124043,955,pp+eod,0.3875968992248086,955,eod,0.8906918604651206,795,pp+stop,0.4502325581395349,684,time_stop,0.23255813953488294,699,time_stop,0.3875968992248086,955,eod
2026-07-22,NVDU,672,131.775,129.58,131.775,-0.10706150341686305,955,eod,0.5,674,target,0.7499999999999936,712,target,1.0,737,target,-0.10706150341686305,955,eod,0.21998291571753872,698,pp+stop,0.4464692482915685,955,pp+eod,-0.10706150341686305,955,eod,0.8511503416856441,795,pp+stop,0.2346241457858715,687,time_stop,0.10250569476081778,704,time_stop,-0.06003416856492257,698,stop
2026-07-22,PLSE,702,32.1,31.74,32.1,2.0,795,target,0.49999999999999506,703,target,0.7500000000000024,703,target,1.0000000000000098,703,target,1.5000000000000049,782,target,0.13604166666666181,719,pp+stop,0.38604166666666917,719,pp+stop,1.7500000000000024,795,pp+target,0.8716666666666608,707,pp+stop,0.05555555555554404,717,time_stop,0.3055555555555514,732,time_stop,-0.22791666666667143,719,stop
2026-07-22,PLTZ,577,28.355,27.92,28.355,2.0,623,target,0.4999999999999959,578,target,0.749999999999998,579,target,1.0,579,target,1.500000000000004,580,target,1.249999999999998,623,pp+target,1.5,623,pp+target,1.750000000000002,623,pp+target,1.0705973563218374,581,pp+stop,2.0,623,target,2.0,623,target,4.2873563218390895,955,eod
2026-07-22,PRE,637,22.15,21.695,22.15,-1.0476813186813214,717,stop,0.5,647,target,0.75,662,target,1.0,662,target,-1.0476813186813214,717,stop,0.17076923076923162,657,pp+stop,0.4756593406593407,675,pp+stop,-1.0476813186813214,717,stop,0.7555989010989058,675,pp+stop,-0.10989010989010406,657,time_stop,-1.0476813186813214,717,stop,-0.04868131868131863,675,stop
2026-07-22,RIOT,583,22.04,21.55,22.04,2.0,682,target,0.4999999999999964,590,target,0.7500000000000018,591,target,1.0,594,target,1.5000000000000036,680,target,1.2499999999999982,682,pp+target,1.5,682,pp+target,1.7500000000000018,682,pp+target,0.8699744897959265,607,pp+stop,2.0,682,target,2.0,682,target,3.061224489795928,955,eod
2026-07-22,RIOX,588,35.8,34.33,35.8,2.0,686,target,0.5,594,target,0.75,597,target,1.0,612,target,1.5,681,target,1.25,686,pp+target,1.5,686,pp+target,1.75,686,pp+target,0.8395119047619051,616,pp+stop,2.0,686,target,2.0,686,target,2.7619047619047654,955,eod
2026-07-22,SHAZ,583,72.52,71.35,72.52,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop,-1.0865982905982914,590,stop
2026-07-22,SIF,610,25.84,25.25,25.84,0.47457627118644274,955,eod,0.499999999999997,868,target,0.7499999999999984,885,target,0.47457627118644274,955,eod,0.47457627118644274,955,eod,0.22810169491525378,921,pp+stop,0.47457627118644274,955,eod,0.47457627118644274,955,eod,0.47457627118644274,955,eod,-0.22033898305084582,628,time_stop,-0.21186440677966106,640,time_stop,-0.04379661016948942,921,stop
2026-07-22,SK,595,27.085,26.43,27.085,-0.38931297709923984,955,eod,0.5,597,target,0.75,600,target,1.0,677,target,-0.38931297709923984,955,eod,0.18738167938931338,608,pp+stop,0.4793244274809164,703,pp+stop,-0.38931297709923984,955,eod,0.6585343511450378,700,pp+stop,-0.38931297709923984,955,eod,0.4045801526717559,625,time_stop,-0.12523664122137323,608,stop
2026-07-22,SKHU,585,21.43,20.78,21.43,-0.07692307692307819,955,eod,0.5,596,target,0.7499999999999972,599,target,1.0,679,target,-0.07692307692307819,955,eod,0.23351538461538557,615,pp+stop,0.4758307692307714,823,pp+stop,-0.07692307692307819,955,eod,0.7678461538461561,698,pp+stop,-0.07692307692307819,955,eod,-0.07692307692307819,955,eod,-0.032969230769228884,615,stop
2026-07-22,SKUU,584,26.7094,26.05,26.7094,0.15256293600242696,955,eod,0.5,595,target,0.7500000000000027,596,target,1.0,596,target,1.5,679,target,0.2297471944191678,643,pp+stop,0.4797471944191678,643,pp+stop,0.7226266302699415,839,pp+stop,1.0266671216257222,601,pp+stop,0.15256293600242696,955,eod,0.15256293600242696,955,eod,-0.04050561116166442,643,stop
2026-07-22,SNDK,632,1600.36,1582.335,1600.36,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop,-1.087785575589463,641,stop
2026-07-22,SNDU,593,27.6,26.84,27.6,2.0,732,target,0.5000000000000023,596,target,0.7499999999999988,619,target,1.0,619,target,1.4999999999999976,630,target,0.23184210526315935,603,pp+stop,1.5,732,pp+target,1.7499999999999987,732,pp+target,0.9813421052631561,623,pp+stop,0.13157894736841796,608,time_stop,2.0,732,target,1.5263157894736812,955,eod
2026-07-22,SOXL,577,153.03,150.2301,153.03,2.0,594,target,0.5000000000000051,579,target,0.7500000000000026,581,target,1.0,582,target,1.499999999999995,591,target,1.2500000000000027,594,pp+target,1.5,594,pp+target,1.7499999999999973,594,pp+target,1.1042144273009697,586,pp+stop,2.0,594,target,2.0,594,target,-0.4578377799207128,579,stop
2026-07-22,STRO,637,24.665,24.13,24.665,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop,-1.045102803738317,638,stop
2026-07-22,UMAC,590,20.4,20.07,20.4,2.0,720,target,0.5,620,target,0.75,625,target,1.0,628,target,1.5,646,target,1.25,720,pp+target,1.5,720,pp+target,1.75,720,pp+target,0.9610227272727359,633,pp+stop,-0.30303030303029815,605,time_stop,-0.2272727272727263,620,time_stop,-0.2888636363636348,620,stop
2026-07-22,VRTL,596,41.29,39.635,41.29,-0.044833836858004565,958,eod,-0.044833836858004565,958,eod,-0.044833836858004565,958,eod,-0.044833836858004565,958,eod,-0.044833836858004565,958,eod,-0.044833836858004565,958,eod,-0.044833836858004565,958,eod,-0.044833836858004565,958,eod,-0.044833836858004565,958,eod,-0.5377643504531722,617,time_stop,-0.7190332326283969,644,time_stop,-0.044833836858004565,958,eod
2026-07-22,WAL,601,82.65,81.08,82.65,-1.0516433121019106,652,stop,-1.0516433121019106,652,stop,-1.0516433121019106,652,stop,-1.0516433121019106,652,stop,-1.0516433121019106,652,stop,-1.0516433121019106,652,stop,-1.0516433121019106,652,stop,-1.0516433121019106,652,stop,-1.0516433121019106,652,stop,-0.7961783439490409,616,time_stop,-0.8598726114649695,632,time_stop,-1.0516433121019106,652,stop
2026-07-22,WDC,593,552.09,546.2,552.09,2.0,732,target,0.5000000000000097,595,target,0.7500000000000048,596,target,1.0,611,target,1.4999999999999905,629,target,1.2500000000000049,732,pp+target,1.5,732,pp+target,1.7499999999999951,732,pp+target,0.7461337011884547,615,pp+stop,2.0,732,target,2.0,732,target,1.2122241086587442,955,eod
2026-07-22,WDCX,583,28.57,27.86,28.57,2.0,621,target,0.5,585,target,0.7499999999999974,585,target,1.0,593,target,1.5,595,target,1.25,621,pp+target,1.5,621,pp+target,1.75,621,pp+target,1.1658133802816888,604,pp+stop,2.0,621,target,2.0,621,target,1.859154929577463,955,eod
2026-07-22,WGMI,600,58.1,57.45,58.1,-1.08838461538462,615,stop,-1.08838461538462,615,stop,-1.08838461538462,615,stop,-1.08838461538462,615,stop,-1.08838461538462,615,stop,-1.08838461538462,615,stop,-1.08838461538462,615,stop,-1.08838461538462,615,stop,-1.08838461538462,615,stop,-0.8307692307692313,615,time_stop,-1.08838461538462,615,stop,-1.08838461538462,615,stop
2026-07-22,WYFI,596,28.375,27.94,28.375,-1.0642298850574736,615,stop,0.5000000000000041,597,target,0.749999999999998,599,target,1.0,599,target,-1.0642298850574736,615,stop,0.21738505747126577,601,pp+stop,0.4673850574712637,601,pp+stop,-1.0642298850574736,615,stop,0.8204798850574708,600,pp+stop,-0.1494252873563252,611,time_stop,-1.0642298850574736,615,stop,-0.06522988505747257,601,stop
2026-07-23,AAOI,580,114.83,111.4905,114.83,-1.0333853870339877,672,stop,0.5000000000000021,583,target,0.7500000000000011,585,target,1.0,585,target,-1.0333853870339877,672,stop,0.23280730648300785,592,pp+stop,0.4828073064830068,592,pp+stop,-1.0333853870339877,672,stop,0.8627458975894591,589,pp+stop,-1.0333853870339877,672,stop,-1.0333853870339877,672,stop,-0.03438538703398644,592,stop
2026-07-23,AEHR,607,96.5993,94.7301,96.5993,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop,-1.0506794885512554,613,stop
2026-07-23,AMAU,584,20.77,19.99,20.77,-0.38461538461538497,957,eod,0.5,605,target,0.75,620,target,1.0,622,target,-0.38461538461538497,957,eod,0.14703205128205069,672,pp+stop,0.39703205128205066,672,pp+stop,-0.38461538461538497,957,eod,0.7300320512820512,633,pp+stop,-0.11384615384615253,599,time_stop,-0.38461538461538497,957,eod,-0.20593589743589863,672,stop
2026-07-23,ANAB,643,54.91,54.175,54.91,0.5170068027210923,955,eod,0.5,644,target,0.7499999999999951,645,target,1.0,649,target,1.5,742,target,0.21264625850340163,679,pp+stop,0.46264625850340163,679,pp+stop,0.7126462585034016,871,pp+stop,0.9128758503401395,650,pp+stop,0.5170068027210923,955,eod,0.12244897959184146,673,time_stop,-0.07470748299319675,679,stop
2026-07-23,ANEL,588,22.74,21.9044,22.74,-1.0314743896601235,672,stop,-1.0314743896601235,672,stop,-1.0314743896601235,672,stop,-1.0314743896601235,672,stop,-1.0314743896601235,672,stop,-1.0314743896601235,672,stop,-1.0314743896601235,672,stop,-1.0314743896601235,672,stop,-1.0314743896601235,672,stop,-0.1017233125897527,604,time_stop,-0.2273815222594517,618,time_stop,-1.0314743896601235,672,stop
2026-07-23,APLD,582,30.75,29.85,30.75,-1.0331666666666663,645,stop,-1.0331666666666663,645,stop,-1.0331666666666663,645,stop,-1.0331666666666663,645,stop,-1.0331666666666663,645,stop,-1.0331666666666663,645,stop,-1.0331666666666663,645,stop,-1.0331666666666663,645,stop,-1.0331666666666663,645,stop,-0.2,597,time_stop,-0.2222222222222218,612,time_stop,-1.0331666666666663,645,stop
2026-07-23,AVAV,597,160.01,157.4485,160.01,-1.0614673043138736,642,stop,0.5000000000000056,604,target,0.7499999999999972,606,target,-1.0614673043138736,642,stop,-1.0614673043138736,642,stop,0.21876634784306348,614,pp+stop,-1.0614673043138736,642,stop,-1.0614673043138736,642,stop,-1.0614673043138736,642,stop,-1.0614673043138736,642,stop,0.2381417138395529,627,time_stop,-0.06246730431387861,614,stop
2026-07-23,BE,607,228.18,224.0,228.18,-1.053588516746409,642,stop,-1.053588516746409,642,stop,-1.053588516746409,642,stop,-1.053588516746409,642,stop,-1.053588516746409,642,stop,-1.053588516746409,642,stop,-1.053588516746409,642,stop,-1.053588516746409,642,stop,-1.053588516746409,642,stop,-0.023923444976075157,622,time_stop,-0.6854066985645944,637,time_stop,-1.053588516746409,642,stop
2026-07-23,BEG,584,40.43,39.07,40.43,2.0,606,target,0.5,594,target,0.7500000000000027,594,target,1.0,600,target,1.5,605,target,1.25,606,pp+target,1.5,606,pp+target,1.75,606,pp+target,1.3776250000000012,614,pp+stop,2.0,606,target,2.0,606,target,-0.029727941176471064,655,stop
2026-07-23,BEX,582,28.68,27.92,28.68,2.0,604,target,0.5,583,target,0.7500000000000023,588,target,1.0,594,target,1.5,600,target,0.23113157894736747,585,pp+stop,1.5,604,pp+target,1.75,604,pp+target,0.987138223684212,598,pp+stop,2.0,604,target,2.0,604,target,-0.03773684210526506,589,stop
2026-07-23,BRUN,584,24.5,23.595,24.5,-1.0260718232044201,658,stop,0.5,631,target,-1.0260718232044201,658,stop,-1.0260718232044201,658,stop,-1.0260718232044201,658,stop,0.2364640883977902,638,pp+stop,-1.0260718232044201,658,stop,-1.0260718232044201,658,stop,-1.0260718232044201,658,stop,-0.39226519337016574,600,time_stop,-0.3314917127071827,614,time_stop,-1.0260718232044201,658,stop
2026-07-23,CIEN,622,414.75,408.43,414.75,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop,-0.4412816455696227,637,time_stop,-1.0646250000000017,645,stop,-1.0646250000000017,645,stop
2026-07-23,CIFR,579,25.29,24.9001,25.29,2.0,582,target,0.49999999999999545,580,target,0.7500000000000023,581,target,1.0,581,target,1.5000000000000047,581,target,1.2499999999999978,582,pp+target,1.5,582,pp+target,1.7500000000000022,582,pp+target,1.9344895486021998,585,pp+stop,2.0,582,target,2.0,582,target,-0.06486278532956709,661,stop
2026-07-23,CLSX,588,22.908,22.5,22.908,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop,-1.0551470588235314,589,stop
2026-07-23,COHR,596,325.66,319.85,325.66,-1.0550516351118715,643,stop,-1.0550516351118715,643,stop,-1.0550516351118715,643,stop,-1.0550516351118715,643,stop,-1.0550516351118715,643,stop,-1.0550516351118715,643,stop,-1.0550516351118715,643,stop,-1.0550516351118715,643,stop,-1.0550516351118715,643,stop,-0.5163511187607571,611,time_stop,-0.22891566265060936,626,time_stop,-1.0550516351118715,643,stop
2026-07-23,CRWG,588,21.35,20.97,21.35,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop,-1.1340526315789388,590,stop
2026-07-23,CRWV,608,85.09,84.0,85.09,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop,-1.077064220183489,609,stop
2026-07-23,DLLL,622,26.3,25.49,26.3,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop,-0.7222222222222212,637,time_stop,-1.0808024691358002,643,stop,-1.0808024691358002,643,stop
2026-07-23,DYN,601,24.06,23.67,24.06,-1.060692307692306,674,stop,0.49999999999999545,604,target,-1.060692307692306,674,stop,-1.060692307692306,674,stop,-1.060692307692306,674,stop,0.2191538461538454,607,pp+stop,-1.060692307692306,674,stop,-1.060692307692306,674,stop,-1.060692307692306,674,stop,-0.4358974358974345,616,time_stop,-0.15384615384615175,631,time_stop,-1.060692307692306,674,stop
2026-07-23,EGBN,615,26.29,25.87,26.29,-1.1091666666666622,683,stop,-1.1091666666666622,683,stop,-1.1091666666666622,683,stop,-1.1091666666666622,683,stop,-1.1091666666666622,683,stop,-1.1091666666666622,683,stop,-1.1091666666666622,683,stop,-1.1091666666666622,683,stop,-1.1091666666666622,683,stop,-0.547619047619051,630,time_stop,-0.09523809523809362,645,time_stop,-1.1091666666666622,683,stop
2026-07-23,ELIL,626,29.4385,28.9,29.4385,0.7455896007427979,946,eod,0.5000000000000033,633,target,0.7500000000000017,643,target,1.0,657,target,0.7455896007427979,946,eod,0.6227948003714006,946,pp+eod,0.872794800371399,946,pp+eod,0.7455896007427979,946,eod,0.9471216341689844,696,pp+stop,0.7455896007427979,946,eod,0.7455896007427979,946,eod,0.7455896007427979,946,eod
2026-07-23,FCEL,582,23.6995,22.96,23.6995,-0.8782961460446249,955,eod,0.5,583,target,0.7500000000000024,604,target,1.0,605,target,1.5,610,target,0.23397599729547036,589,pp+stop,0.48397599729547036,682,pp+stop,0.7339759972954704,682,pp+stop,1.014918492224475,612,pp+stop,0.08384043272481569,597,time_stop,-0.8782961460446249,955,eod,-0.03204800540905927,682,stop
2026-07-23,FLY,595,21.12,20.76,21.12,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop,-0.12500000000000494,610,time_stop,-1.0576666666666645,615,stop,-1.0576666666666645,615,stop
2026-07-23,FRD,651,33.8775,33.47,33.8775,0.23926380368099132,958,eod,0.5,886,target,0.75,919,target,0.23926380368099132,958,eod,0.23926380368099132,958,eod,0.162466257668721,897,pp+stop,0.23926380368099132,958,eod,0.23926380368099132,958,eod,0.23926380368099132,958,eod,-0.006134969325147812,673,time_stop,-0.7300613496932522,699,time_stop,0.23926380368099132,958,eod
2026-07-23,FTRE,578,20.0387,19.745,20.0387,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop,-1.0672284644194774,582,stop
2026-07-23,GLW,596,160.345,157.24,160.345,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop,-1.0506409017713372,609,stop
2026-07-23,GLXY,584,25.3,24.36,25.3,-1.0259148936170228,642,stop,-1.0259148936170228,642,stop,-1.0259148936170228,642,stop,-1.0259148936170228,642,stop,-1.0259148936170228,642,stop,-1.0259148936170228,642,stop,-1.0259148936170228,642,stop,-1.0259148936170228,642,stop,-1.0259148936170228,642,stop,-0.563829787234043,599,time_stop,-0.5851063829787234,614,time_stop,-1.0259148936170228,642,stop
2026-07-23,HIMS,773,35.4452,34.27,35.4452,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop,-1.0291609938733828,787,stop
2026-07-23,HIMZ,582,39.83,38.54,39.83,2.0,759,target,0.4999999999999972,585,target,0.7500000000000013,591,target,1.0,618,target,1.5000000000000027,759,target,0.1919689922480598,644,pp+stop,0.4419689922480612,644,pp+stop,2.0,759,target,0.7246705038759691,632,pp+stop,0.4651162790697688,597,time_stop,2.0,759,target,-0.11606201550387765,644,stop
2026-07-23,HUT,586,119.79,115.6,119.79,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop,-1.0275894988066827,599,stop
2026-07-23,INTW,622,26.5,26.04,26.5,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop,-1.05660869565217,632,stop
2026-07-23,IONS,595,56.67,55.79,56.67,-1.063397727272729,954,stop,0.49999999999999595,598,target,0.750000000000002,655,target,-1.063397727272729,954,stop,-1.063397727272729,954,stop,0.21780113636363618,602,pp+stop,-1.063397727272729,954,stop,-1.063397727272729,954,stop,-1.063397727272729,954,stop,0.37499999999999695,610,time_stop,0.10795454545454385,625,time_stop,-0.06439772727272355,687,stop
2026-07-23,IREN,584,43.15,41.7,43.15,-1.0287586206896544,655,stop,-1.0287586206896544,655,stop,-1.0287586206896544,655,stop,-1.0287586206896544,655,stop,-1.0287586206896544,655,stop,-1.0287586206896544,655,stop,-1.0287586206896544,655,stop,-1.0287586206896544,655,stop,-1.0287586206896544,655,stop,-0.675862068965517,599,time_stop,-0.5075862068965512,614,time_stop,-1.0287586206896544,655,stop
2026-07-23,KALU,601,181.44,178.5601,181.44,-0.4201534775513078,955,eod,0.5000000000000049,705,target,0.7499999999999976,730,target,1.0,741,target,1.4999999999999951,765,target,0.218498906212022,945,pp+stop,0.46849890621201956,945,pp+stop,0.7184989062120172,945,pp+stop,1.0148460015972776,770,pp+stop,-0.04166811347616406,616,time_stop,-0.46876627660682596,631,time_stop,-0.06300218757596085,945,stop
